|6.6.6
Archiving\03_Data\eqLP/QFM_m4.25/Y98/Y98_6.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        3600.76     
  1996.79        500.000        3601.24     
  1993.59        500.000        3601.72     
  1990.38        500.000        3602.21     
  1987.18        500.000        3602.69     
  1983.97        500.000        3603.17     
  1980.77        500.000        3603.66     
  1977.56        500.000        3604.14     
  1974.36        500.000        3604.62     
  1971.15        500.000        3605.11     
  1967.95        500.000        3605.59     
  1964.74        500.000        3606.07     
  1961.54        500.000        3606.55     
  1958.33        500.000        3607.03     
  1955.13        500.000        3607.51     
  1951.92        500.000        3608.00     
  1948.72        500.000        3608.48     
  1945.51        500.000        3608.96     
  1942.31        500.000        3609.44     
  1939.10        500.000        3609.92     
  1935.90        500.000        3610.40     
  1932.69        500.000        3610.88     
  1929.49        500.000        3611.36     
  1926.28        500.000        3611.84     
  1923.08        500.000        3612.32     
  1919.87        500.000        3612.79     
  1916.67        500.000        3613.27     
  1913.46        500.000        3613.75     
  1910.26        500.000        3614.23     
  1907.05        500.000        3614.71     
  1903.85        500.000        3615.19     
  1900.64        500.000        3615.66     
  1897.44        500.000        3616.14     
  1894.23        500.000        3616.62     
  1891.03        500.000        3617.09     
  1887.82        500.000        3617.57     
  1884.62        500.000        3618.05     
  1881.41        500.000        3618.52     
  1878.21        500.000        3619.00     
  1875.00        500.000        3619.48     
  1871.79        500.000        3619.95     
  1868.59        500.000        3620.43     
  1865.38        500.000        3620.90     
  1862.18        500.000        3621.38     
  1858.97        500.000        3621.85     
  1855.77        500.000        3622.33     
  1852.56        500.000        3622.80     
  1849.36        500.000        3623.28     
  1846.15        500.000        3623.75     
  1842.95        500.000        3624.22     
  1839.74        500.000        3624.70     
  1836.54        500.000        3625.17     
  1833.33        500.000        3625.64     
  1830.13        500.000        3626.12     
  1826.92        500.000        3626.59     
  1823.72        500.000        3627.06     
  1820.51        500.000        3627.54     
  1817.31        500.000        3628.01     
  1814.10        500.000        3628.48     
  1810.90        500.000        3628.95     
  1807.69        500.000        3629.42     
  1804.49        500.000        3629.89     
  1801.28        500.000        3630.37     
  1798.08        500.000        3630.84     
  1794.87        500.000        3631.31     
  1791.67        500.000        3631.78     
  1788.46        500.000        3632.25     
  1785.26        500.000        3632.72     
  1782.05        500.000        3633.19     
  1778.85        500.000        3633.66     
  1775.64        500.000        3634.13     
  1772.44        500.000        3634.60     
  1769.23        500.000        3635.07     
  1766.03        500.000        3635.54     
  1762.82        500.000        3636.00     
  1759.62        500.000        3636.47     
  1756.41        500.000        3636.94     
  1753.21        500.000        3637.41     
  1750.00        500.000        3637.88     
  1746.79        500.000        3638.34     
  1743.59        500.000        3638.81     
  1740.38        500.000        3639.28     
  1737.18        500.000        3639.75     
  1733.97        500.000        3640.21     
  1730.77        500.000        3640.68     
  1727.56        500.000        3641.15     
  1724.36        500.000        3641.61     
  1721.15        500.000        3642.08     
  1717.95        500.000        3642.54     
  1714.74        500.000        3643.01     
  1711.54        500.000        3643.48     
  1708.33        500.000        3643.94     
  1705.13        500.000        3644.41     
  1701.92        500.000        3644.87     
  1698.72        500.000        3645.34     
  1695.51        500.000        3645.80     
  1692.31        500.000        3646.26     
  1689.10        500.000        3646.73     
  1685.90        500.000        3647.19     
  1682.69        500.000        3655.48     
  1679.49        500.000        3667.98     
  1676.28        500.000        3679.80     
  1673.08        500.000        3691.30     
  1669.87        500.000        3702.50     
  1666.67        500.000        3713.41     
  1663.46        500.000        3723.68     
  1660.26        500.000        3733.71     
  1657.05        500.000        3743.49     
  1653.85        500.000        3753.04     
  1650.64        500.000        3762.17     
  1647.44        500.000        3596.52     
  1644.23        500.000        3518.76     
  1641.03        500.000        3479.93     
  1637.82        500.000        3460.40     
  1634.62        500.000        3447.29     
  1631.41        500.000        3437.93     
  1628.21        500.000        3430.96     
  1625.00        500.000        3425.59     
  1621.79        500.000        3421.37     
  1618.59        500.000        3417.98     
  1615.38        500.000        3415.23     
  1612.18        500.000        3414.22     
  1608.97        500.000        3413.36     
  1605.77        500.000        3413.36     
  1602.56        500.000        3413.42     
  1599.36        500.000        3413.68     
  1596.15        500.000        3413.96     
  1592.95        500.000        3414.26     
  1589.74        500.000        3414.58     
  1586.54        500.000        3415.31     
  1583.33        500.000        3416.03     
  1580.13        500.000        3416.73     
  1576.92        500.000        3417.41     
  1573.72        500.000        3414.85     
  1570.51        500.000        3404.25     
  1567.31        500.000        3395.76     
  1564.10        500.000        3388.39     
  1560.90        500.000        3383.08     
  1557.69        500.000        3378.34     
  1554.49        500.000        3374.10     
  1551.28        500.000        3370.28     
  1548.08        500.000        3366.83     
  1544.87        500.000        3363.70     
  1541.67        500.000        3360.86     
  1538.46        500.000        3358.27     
  1535.26        500.000        3356.62     
  1532.05        500.000        3355.10     
  1528.85        500.000        3353.69     
  1525.64        500.000        3352.39     
  1522.44        500.000        3351.19     
  1519.23        500.000        3350.07     
  1516.03        500.000        3349.04     
  1512.82        500.000        3348.09     
  1509.62        500.000        3347.45     
  1506.41        500.000        3346.85     
  1503.21        500.000        3346.31     
  1500.00        500.000        3345.81     
  1496.79        500.000        3345.36     
  1493.59        500.000        3345.32     
  1490.38        500.000        3345.46     
  1487.18        500.000        3345.62     
  1483.97        500.000        3345.79     
  1480.77        500.000        3345.98     
  1477.56        500.000        3345.58     
  1474.36        500.000        3344.84     
  1471.15        500.000        3344.29     
  1467.95        500.000        3343.91     
  1464.74        500.000        3344.36     
  1461.54        500.000        3343.66     
  1458.33        500.000        3344.11     
  1455.13        500.000        3343.89     
  1451.92        500.000        3344.23     
  1448.72        500.000        3344.65     
  1445.51        500.000        3345.10     
  1442.31        500.000        3345.64     
  1439.10        500.000        3346.17     
  1435.90        500.000        3340.29     
  1432.69        500.000        3340.73     
  1429.49        500.000        3341.18     
  1426.28        500.000        3341.62     
  1423.08        500.000        3342.06     
  1419.87        500.000        3342.50     
  1416.67        500.000        3342.94     
  1413.46        500.000        3343.38     
  1410.26        500.000        3310.98     
  1407.05        500.000        3311.40     
  1403.85        500.000        3311.83     
  1400.64        500.000        3312.25     
  1397.44        500.000        3312.68     
  1394.23        500.000        3313.10     
  1391.03        500.000        3313.52     
  1387.82        500.000        3313.94     
  1384.62        500.000        3300.35     
  1381.41        500.000        3300.77     
  1378.21        500.000        3301.18     
  1375.00        500.000        3301.60     
  1371.79        500.000        3302.01     
  1368.59        500.000        3302.43     
  1365.38        500.000        3302.84     
  1362.18        500.000        3303.26     
  1358.97        500.000        3293.57     
  1355.77        500.000        3293.98     
  1352.56        500.000        3294.39     
  1349.36        500.000        3294.80     
  1346.15        500.000        3295.20     
  1342.95        500.000        3295.61     
  1339.74        500.000        3296.02     
  1336.54        500.000        3296.43     
  1333.33        500.000        3288.40     
