|6.6.6
Archiving\03_Data\eqLP/QFM_m4.25/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2189       0.772754       0.831831E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2189       0.772827       0.831833E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2188       0.772901       0.831835E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2187       0.772974       0.831837E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2186       0.773048       0.831840E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2186       0.773122       0.831842E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2185       0.773196       0.831845E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2184       0.773270       0.831848E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2183       0.773344       0.831852E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2183       0.773418       0.831855E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2182       0.773492       0.831859E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2181       0.773566       0.831863E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2180       0.773640       0.831867E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2180       0.773715       0.831871E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2179       0.773789       0.831876E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2178       0.773863       0.831880E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2177       0.773938       0.831885E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2177       0.774012       0.831890E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2176       0.774087       0.831896E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2175       0.774162       0.831901E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2174       0.774236       0.831907E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2174       0.774311       0.831912E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2173       0.774386       0.831918E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2172       0.774461       0.831925E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2171       0.774536       0.831931E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.2171       0.774611       0.831938E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.2170       0.774686       0.831944E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2169       0.774762       0.831951E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.2168       0.774837       0.831958E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.2168       0.774912       0.831966E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.2167       0.774988       0.831973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.2166       0.775063       0.831981E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.2165       0.775139       0.831989E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.2165       0.775214       0.831997E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.2164       0.775290       0.832005E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.2163       0.775366       0.832014E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.2162       0.775441       0.832022E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.2162       0.775517       0.832031E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.2161       0.775593       0.832040E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.2160       0.775669       0.832049E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.2159       0.775745       0.832058E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.2159       0.775821       0.832068E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.2158       0.775897       0.832078E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.2157       0.775974       0.832088E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.2156       0.776050       0.832098E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.2156       0.776126       0.832108E-002            NaN            NaN            NaN            NaN            NaN            NaN
