|6.6.6
Archiving\03_Data\eqLP/QFM/GRV/GRV_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1419.87        500.000        5.08826       0.754527       0.404893        29.0690        45.4549        13.5771        5.65132                 NaN
  1416.67        500.000        5.08800       0.754538       0.404901        29.0691        45.4550        13.5771        5.65135                 NaN
  1413.46        500.000        5.08773       0.754549       0.404909        29.0691        45.4552        13.5771        5.65138                 NaN
  1410.26        500.000        2.82304       0.757204       0.384314        28.8790        45.5018        15.0708        6.58372                 NaN
  1407.05        500.000        2.82291       0.757214       0.384322        28.8790        45.5019        15.0708        6.58375                 NaN
  1403.85        500.000        2.82279       0.757224       0.384329        28.8790        45.5020        15.0709        6.58378                 NaN
  1400.64        500.000        2.82266       0.757233       0.384337        28.8791        45.5021        15.0709        6.58380                 NaN
  1397.44        500.000        2.82254       0.757243       0.384345        28.8791        45.5021        15.0709        6.58383                 NaN
  1394.23        500.000        2.82241       0.757253       0.384352        28.8791        45.5022        15.0709        6.58385                 NaN
  1391.03        500.000        2.82229       0.757262       0.384360        28.8791        45.5023        15.0709        6.58388                 NaN
  1387.82        500.000        2.82216       0.757272       0.384368        28.8791        45.5024        15.0709        6.58390                 NaN
  1384.62        500.000        1.29134       0.759280       0.377269        28.6553        45.8141        6.86620        16.2364                 NaN
  1381.41        500.000        1.29129       0.759289       0.377277        28.6553        45.8142        6.86622        16.2364                 NaN
  1378.21        500.000        1.29125       0.759298       0.377284        28.6553        45.8142        6.86625        16.2364                 NaN
  1375.00        500.000        1.29120       0.759307       0.377292        28.6553        45.8142        6.86627        16.2364                 NaN
  1371.79        500.000        1.29115       0.759316       0.377299        28.6552        45.8143        6.86629        16.2364                 NaN
  1368.59        500.000        1.29111       0.759324       0.377307        28.6552        45.8143        6.86632        16.2364                 NaN
  1365.38        500.000        1.29106       0.759333       0.377315        28.6552        45.8144        6.86634        16.2364                 NaN
  1362.18        500.000        1.29101       0.759342       0.377322        28.6551        45.8144        6.86637        16.2364                 NaN
  1358.97        500.000       0.127008       0.761038       0.384012        28.4035        46.2134        17.1974        6.91362                 NaN
  1355.77        500.000       0.708729E-003  0.761240       0.386095        28.3711        46.2654        17.3054        6.91013                 NaN
  1352.56        500.000                 NaN  0.761263       0.389116        28.3744        46.2835        17.3341        6.85761                 NaN
  1349.36        500.000                 NaN  0.761271       0.389124        28.3744        46.2835        17.3341        6.85763                 NaN
  1346.15        500.000                 NaN  0.761301       0.397348        28.3751        46.3159        17.3814        6.76906                 NaN
  1342.95        500.000                 NaN  0.761309       0.397356        28.3750        46.3159        17.3814        6.76908                 NaN
  1339.74        500.000                 NaN  0.761317       0.397364        28.3749        46.3159        17.3813        6.76910                 NaN
  1336.54        500.000                 NaN  0.761325       0.397373        28.3749        46.3159        17.3813        6.76913                 NaN
  1333.33        500.000                 NaN  0.761371       0.415585        28.3709        46.3728        17.4756        6.60379                 NaN
  1330.13        500.000                 NaN  0.761379       0.415593        28.3709        46.3728        17.4756        6.60381                 NaN
  1326.92        500.000                 NaN  0.761387       0.415602        28.3708        46.3728        17.4755        6.60383                 NaN
  1323.72        500.000                 NaN  0.761395       0.415611        28.3708        46.3729        17.4755        6.60386                 NaN
  1320.51        500.000                 NaN  0.761403       0.415619        28.3707        46.3729        17.4755        6.60388                 NaN
  1317.31        500.000                 NaN  0.761410       0.415628        28.3706        46.3729        17.4755        6.60390                 NaN
  1314.10        500.000                 NaN  0.761418       0.415636        28.3706        46.3730        17.4755        6.60393                 NaN
  1310.90        500.000                 NaN  0.761426       0.415645        28.3705        46.3730        17.4755        6.60395                 NaN
  1307.69        500.000                 NaN  0.761524       0.453152        28.3709        46.4667        17.6509        6.29691                 NaN
  1304.49        500.000                 NaN  0.761531       0.453161        28.3708        46.4667        17.6509        6.29694                 NaN
  1301.28        500.000                 NaN  0.761539       0.453171        28.3707        46.4668        17.6508        6.29696                 NaN
  1298.08        500.000                 NaN  0.761546       0.453180        28.3707        46.4668        17.6508        6.29699                 NaN
  1294.87        500.000                 NaN  0.761554       0.453190        28.3706        46.4668        17.6508        6.29701                 NaN
  1291.67        500.000                 NaN  0.761561       0.453199        28.3705        46.4669        17.6508        6.29704                 NaN
  1288.46        500.000                 NaN  0.761569       0.453208        28.3705        46.4669        17.6508        6.29706                 NaN
  1285.26        500.000                 NaN  0.761576       0.453218        28.3704        46.4670        17.6508        6.29708                 NaN
  1282.05        500.000                 NaN  0.761671       0.493646        28.3662        46.5475        17.8082        6.02282                 NaN
  1278.85        500.000                 NaN  0.761678       0.493657        28.3661        46.5476        17.8081        6.02284                 NaN
  1275.64        500.000                 NaN  0.761686       0.493667        28.3660        46.5476        17.8081        6.02287                 NaN
  1272.44        500.000                 NaN  0.761693       0.493678        28.3660        46.5477        17.8081        6.02289                 NaN
  1269.23        500.000                 NaN  0.761700       0.493688        28.3659        46.5477        17.8081        6.02292                 NaN
  1266.03        500.000                 NaN  0.761708       0.493698        28.3658        46.5478        17.8081        6.02294                 NaN
  1262.82        500.000                 NaN  0.761715       0.493708        28.3657        46.5478        17.8080        6.02297                 NaN
  1259.62        500.000                 NaN  0.761722       0.493719        28.3657        46.5479        17.8080        6.02299                 NaN
  1256.41        500.000                 NaN  0.761811       0.539199        28.3523        46.6066        17.9591        5.78099                 NaN
  1253.21        500.000                 NaN  0.761819       0.539211        28.3522        46.6067        17.9591        5.78102                 NaN
  1250.00        500.000                 NaN  0.761826       0.539222        28.3521        46.6067        17.9591        5.78104                 NaN
  1246.79        500.000                 NaN  0.761833       0.539233        28.3520        46.6068        17.9591        5.78107                 NaN
  1243.59        500.000                 NaN  0.761840       0.539245        28.3520        46.6068        17.9590        5.78110                 NaN
  1240.38        500.000                 NaN  0.761847       0.539256        28.3519        46.6069        17.9590        5.78112                 NaN
  1237.18        500.000                 NaN  0.761854       0.539267        28.3518        46.6069        17.9590        5.78115                 NaN
  1233.97        500.000                 NaN  0.761861       0.539278        28.3517        46.6070        17.9590        5.78117                 NaN
  1230.77        500.000                 NaN  0.761954       0.587393        28.3395        46.6627        5.56657        18.0819                 NaN
  1227.56        500.000                 NaN  0.761961       0.587405        28.3394        46.6628        5.56660        18.0819                 NaN
  1224.36        500.000                 NaN  0.761967       0.587418        28.3393        46.6628        5.56662        18.0819                 NaN
  1221.15        500.000                 NaN  0.761974       0.587430        28.3392        46.6629        5.56665        18.0818                 NaN
  1217.95        500.000                 NaN  0.761981       0.587443        28.3391        46.6630        5.56668        18.0818                 NaN
  1214.74        500.000                 NaN  0.761988       0.587455        28.3391        46.6630        5.56670        18.0818                 NaN
  1211.54        500.000                 NaN  0.761994       0.587467        28.3390        46.6631        5.56673        18.0818                 NaN
  1208.33        500.000                 NaN  0.762001       0.587480        28.3389        46.6631        5.56676        18.0817                 NaN
  1205.13        500.000                 NaN  0.762096       0.638853        28.3237        46.7023        18.2020        5.37106                 NaN
  1201.92        500.000                 NaN  0.762102       0.638866        28.3236        46.7024        18.2020        5.37109                 NaN
  1198.72        500.000                 NaN  0.762109       0.638880        28.3235        46.7025        18.2019        5.37112                 NaN
  1195.51        500.000                 NaN  0.762116       0.638893        28.3234        46.7025        18.2019        5.37114                 NaN
  1192.31        500.000                 NaN  0.762122       0.638907        28.3233        46.7026        18.2019        5.37117                 NaN
  1189.10        500.000                 NaN  0.762128       0.638920        28.3232        46.7027        18.2018        5.37120                 NaN
  1185.90        500.000                 NaN  0.762135       0.638934        28.3232        46.7027        18.2018        5.37123                 NaN
  1182.69        500.000                 NaN  0.762141       0.638947        28.3231        46.7028        18.2018        5.37125                 NaN
  1179.49        500.000                 NaN  0.762236       0.695103        28.3031        46.7314        18.3063        5.20182                 NaN
  1176.28        500.000                 NaN  0.762242       0.695118        28.3030        46.7315        18.3063        5.20184                 NaN
  1173.08        500.000                 NaN  0.762248       0.695133        28.3029        46.7316        18.3063        5.20187                 NaN
  1169.87        500.000                 NaN  0.762255       0.695148        28.3028        46.7317        18.3062        5.20190                 NaN
  1166.67        500.000                 NaN  0.762261       0.695162        28.3027        46.7317        18.3062        5.20193                 NaN
  1163.46        500.000                 NaN  0.762267       0.695177        28.3026        46.7318        18.3062        5.20196                 NaN
  1160.26        500.000                 NaN  0.762273       0.695192        28.3025        46.7319        18.3061        5.20198                 NaN
  1157.05        500.000                 NaN  0.762280       0.695206        28.3024        46.7320        18.3061        5.20201                 NaN
  1153.85        500.000                 NaN  0.762364       0.755710        28.2715        46.7858        18.3953        5.02925                 NaN
  1150.64        500.000                 NaN  0.762370       0.755726        28.2714        46.7859        18.3953        5.02928                 NaN
  1147.44        500.000                 NaN  0.762376       0.755742        28.2713        46.7860        18.3953        5.02931                 NaN
  1144.23        500.000                 NaN  0.762382       0.755758        28.2712        46.7861        18.3952        5.02934                 NaN
  1141.03        500.000                 NaN  0.762388       0.755774        28.2711        46.7861        18.3952        5.02936                 NaN
  1137.82        500.000                 NaN  0.762394       0.755790        28.2710        46.7862        18.3952        5.02939                 NaN
  1134.62        500.000                 NaN  0.762400       0.755806        28.2709        46.7863        18.3951        5.02942                 NaN
  1131.41        500.000                 NaN  0.762406       0.755822        28.2708        46.7864        18.3951        5.02945                 NaN
  1128.21        500.000                 NaN  0.762496       0.819770        28.2401        46.8201        18.4773        4.88025                 NaN
  1125.00        500.000                 NaN  0.762502       0.819787        28.2400        46.8202        18.4772        4.88028                 NaN
  1121.79        500.000                 NaN  0.762508       0.819805        28.2399        46.8203        18.4772        4.88031                 NaN
  1118.59        500.000                 NaN  0.762514       0.819822        28.2398        46.8204        18.4772        4.88034                 NaN
  1115.38        500.000                 NaN  0.762561       0.853435        28.2218        46.8388        18.5149        4.80851                 NaN
  1112.18        500.000                 NaN  0.762567       0.853453        28.2217        46.8388        18.5149        4.80854                 NaN
  1108.97        500.000                 NaN  0.762594       0.870574        28.2129        46.8493        18.5321        4.77251                 NaN
  1105.77        500.000                 NaN  0.762610       0.879251        28.2081        46.8522        18.5401        4.75785                 NaN
  1102.56        500.000                 NaN  0.762623       0.887851        28.2051        46.8537        4.74167        18.5465       0.257486E-002
  1099.36        500.000                 NaN  0.762628       0.887870        28.2049        46.8538        4.74170        18.5465       0.257501E-002
  1096.15        500.000                 NaN  0.762634       0.887889        28.2048        46.8539        4.74173        18.5464       0.257515E-002
  1092.95        500.000                 NaN  0.762640       0.887908        28.2047        46.8540        4.74176        18.5464       0.257530E-002
