|6.6.6
Archiving\03_Data\eqLP/QFM/GRV/GRV_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1817.31        500.000        99.1379       0.830572       0.314834E-001            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1149       0.830566       0.545213E-001            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.0919       0.830560       0.775589E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0688       0.830554       0.100596                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0458       0.830548       0.123633                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0228       0.830542       0.146670                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        98.9998       0.830537       0.169706                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        98.9767       0.830531       0.192742                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        98.9551       0.830524       0.214387                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        98.9335       0.830518       0.236032                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        98.9118       0.830512       0.257677                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        98.8902       0.830505       0.279321                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        98.8685       0.830499       0.300965                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.8469       0.830493       0.322608                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.8253       0.830486       0.344252                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.8036       0.830480       0.365895                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.7832       0.830473       0.386290                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.7628       0.830466       0.406684                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.7425       0.830459       0.427078                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.7221       0.830452       0.447472                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        98.7017       0.830445       0.467866                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        98.6813       0.830438       0.488259                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        98.6609       0.830431       0.508652                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        98.6405       0.830425       0.529045                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        98.6209       0.830417       0.548710                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        97.8661       0.830433       0.566557       0.736954                 NaN            NaN            NaN            NaN
  1733.97        500.000        97.0573       0.830451       0.583803        1.52849                 NaN            NaN            NaN            NaN
  1730.77        500.000        96.2484       0.830469       0.601050        2.32006                 NaN            NaN            NaN            NaN
  1727.56        500.000        95.4270       0.830488       0.617949        3.12454                 NaN            NaN            NaN            NaN
  1724.36        500.000        94.6056       0.830507       0.634848        3.92905                 NaN            NaN            NaN            NaN
  1721.15        500.000        93.7841       0.830526       0.651748        4.73360                 NaN            NaN            NaN            NaN
  1717.95        500.000        92.9626       0.830545       0.668649        5.53818                 NaN            NaN            NaN            NaN
  1714.74        500.000        92.1260       0.830566       0.684583        6.35881                 NaN            NaN            NaN            NaN
  1711.54        500.000        91.2894       0.830587       0.700518        7.17948                 NaN            NaN            NaN            NaN
  1708.33        500.000        90.4527       0.830608       0.716454        8.00019                 NaN            NaN            NaN            NaN
  1705.13        500.000        89.6160       0.830629       0.732390        8.82095                 NaN            NaN            NaN            NaN
  1701.92        500.000        88.7793       0.830650       0.748328        9.64174                 NaN            NaN            NaN            NaN
  1698.72        500.000        87.9425       0.830671       0.764266        10.4626                 NaN            NaN            NaN            NaN
  1695.51        500.000        87.1056       0.830692       0.780205        11.2835                 NaN            NaN            NaN            NaN
  1692.31        500.000        86.2688       0.830713       0.796145        12.1044                 NaN            NaN            NaN            NaN
  1689.10        500.000        85.4277       0.830735       0.810777        12.9307                 NaN            NaN            NaN            NaN
  1685.90        500.000        84.5867       0.830758       0.825409        13.7572                 NaN            NaN            NaN            NaN
  1682.69        500.000        83.7455       0.830781       0.840043        14.5836                 NaN            NaN            NaN            NaN
  1679.49        500.000        82.9044       0.830804       0.854677        15.4101                 NaN            NaN            NaN            NaN
  1676.28        500.000        82.0632       0.830827       0.869312        16.2367                 NaN            NaN            NaN            NaN
  1673.08        500.000        81.2219       0.830850       0.883948        17.0633                 NaN            NaN            NaN            NaN
  1669.87        500.000        80.3806       0.830873       0.898584        17.8899                 NaN            NaN            NaN            NaN
  1666.67        500.000        79.5392       0.830896       0.913222        18.7166                 NaN            NaN            NaN            NaN
  1663.46        500.000        78.7210       0.830919       0.926532        19.5215                 NaN            NaN            NaN            NaN
  1660.26        500.000        77.9028       0.830943       0.939842        20.3264                 NaN            NaN            NaN            NaN
  1657.05        500.000        77.0845       0.830967       0.953154        21.1314                 NaN            NaN            NaN            NaN
  1653.85        500.000        76.2662       0.830991       0.966466        21.9364                 NaN            NaN            NaN            NaN
  1650.64        500.000        75.4478       0.831015       0.979779        22.7414                 NaN            NaN            NaN            NaN
  1647.44        500.000        74.6293       0.831039       0.993092        23.5465                 NaN            NaN            NaN            NaN
  1644.23        500.000        73.8109       0.831063        1.00641        24.3517                 NaN            NaN            NaN            NaN
  1641.03        500.000        72.9923       0.831086        1.01972        25.1569                 NaN            NaN            NaN            NaN
  1637.82        500.000        72.2126       0.831110        1.03217        25.9242                 NaN            NaN            NaN            NaN
  1634.62        500.000        71.4327       0.831133        1.04462        26.6915                 NaN            NaN            NaN            NaN
  1631.41        500.000        70.6529       0.831157        1.05707        27.4589                 NaN            NaN            NaN            NaN
  1628.21        500.000        69.8730       0.831180        1.06952        28.2263                 NaN            NaN            NaN            NaN
  1625.00        500.000        69.1167       0.831204        1.08149        28.9706                 NaN            NaN            NaN            NaN
  1621.79        500.000        68.3604       0.831227        1.09346        29.7149                 NaN            NaN            NaN            NaN
  1618.59        500.000        66.5069       0.831259        1.10126        29.8680        1.69255                 NaN            NaN            NaN
  1615.38        500.000        64.5614       0.831292        1.10774        29.9268        3.57280                 NaN            NaN            NaN
  1612.18        500.000        62.9272       0.831319        1.11100        29.9545        5.17600                 NaN            NaN            NaN
  1608.97        500.000        61.2929       0.831347        1.11426        29.9822        6.77932                 NaN            NaN            NaN
  1605.77        500.000        59.6584       0.831375        1.11753        30.0099        8.38274                 NaN            NaN            NaN
  1602.56        500.000        58.0239       0.831402        1.12079        30.0376        9.98627                 NaN            NaN            NaN
  1599.36        500.000        56.3893       0.831430        1.12405        30.0653        11.5899                 NaN            NaN            NaN
  1596.15        500.000        54.7545       0.831458        1.12732        30.0931        13.1936                 NaN            NaN            NaN
  1592.95        500.000        53.1197       0.831485        1.13058        30.1208        14.7975                 NaN            NaN            NaN
  1589.74        500.000        51.4847       0.831513        1.13384        30.1485        16.4015                 NaN            NaN            NaN
  1586.54        500.000        50.2105       0.831535        1.13182        30.1416        17.6846                 NaN            NaN            NaN
  1583.33        500.000        48.9362       0.831557        1.12979        30.1347        18.9678                 NaN            NaN            NaN
  1580.13        500.000        47.6618       0.831579        1.12777        30.1278        20.2511                 NaN            NaN            NaN
  1576.92        500.000        46.3873       0.831601        1.12574        30.1209        21.5344                 NaN            NaN            NaN
  1573.72        500.000        45.1128       0.831623        1.12372        30.1140        22.8179                 NaN            NaN            NaN
  1570.51        500.000        43.8382       0.831645        1.12169        30.1071        24.1013                 NaN            NaN            NaN
  1567.31        500.000        42.5636       0.831667        1.11967        30.1002        25.3849                 NaN            NaN            NaN
  1564.10        500.000        41.2889       0.831689        1.11764        30.0933        26.6685                 NaN            NaN            NaN
  1560.90        500.000        40.1858       0.831708        1.10946        30.0758        27.7972                 NaN            NaN            NaN
  1557.69        500.000        39.0826       0.831727        1.10129        30.0584        28.9260                 NaN            NaN            NaN
  1554.49        500.000        37.9794       0.831746        1.09311        30.0409        30.0548                 NaN            NaN            NaN
  1551.28        500.000        36.8762       0.831766        1.08493        30.0235        31.1837                 NaN            NaN            NaN
  1548.08        500.000        35.7729       0.831785        1.07675        30.0060        32.3126                 NaN            NaN            NaN
  1544.87        500.000        34.6695       0.831804        1.06857        29.9885        33.4416                 NaN            NaN            NaN
  1541.67        500.000        33.5661       0.831823        1.06039        29.9711        34.5706                 NaN            NaN            NaN
  1538.46        500.000        32.4626       0.831842        1.05221        29.9536        35.6997                 NaN            NaN            NaN
  1535.26        500.000        31.3942       0.831860        1.03699        29.9447        36.7922                 NaN            NaN            NaN
  1532.05        500.000        30.3258       0.831879        1.02178        29.9358        37.8848                 NaN            NaN            NaN
  1528.85        500.000        29.2573       0.831897        1.00656        29.9269        38.9774                 NaN            NaN            NaN
  1525.64        500.000        28.1887       0.831916       0.991347        29.9179        40.0701                 NaN            NaN            NaN
  1522.44        500.000        27.1127       0.831934       0.971393        29.9198        41.1642                 NaN            NaN            NaN
  1519.23        500.000        26.0366       0.831952       0.951437        29.9217        42.2583                 NaN            NaN            NaN
  1516.03        500.000        24.3645       0.831977       0.932843        29.9519        42.8433        1.07550                 NaN            NaN
  1512.82        500.000        22.5439       0.832012       0.902956        30.0537        43.4317        2.23576                 NaN            NaN
  1509.62        500.000        21.3615       0.832031       0.878966        30.0950        43.8457        2.98687                 NaN            NaN
  1506.41        500.000        20.1791       0.832050       0.854975        30.1362        44.2596        3.73803                 NaN            NaN
  1503.21        500.000        18.9966       0.832068       0.830983        30.1775        44.6737        4.48921                 NaN            NaN
  1500.00        500.000        17.8140       0.832087       0.806990        30.2188        45.0877        5.24043                 NaN            NaN
  1496.79        500.000        16.6315       0.832106       0.782996        30.2600        45.5017        5.99168                 NaN            NaN
  1493.59        500.000        15.4488       0.832125       0.759001        30.3013        45.9158        6.74297                 NaN            NaN
  1490.38        500.000        14.2661       0.832143       0.735005        30.3426        46.3299        7.49429                 NaN            NaN
  1487.18        500.000        13.0834       0.832162       0.711008        30.3839        46.7440        8.24565                 NaN            NaN
  1483.97        500.000        12.2881       0.832174       0.689193        30.4057        47.0191        8.76570                 NaN            NaN
  1480.77        500.000        11.4929       0.832185       0.667377        30.4275        47.2942        9.28578                 NaN            NaN
  1477.56        500.000        10.7783       0.832194       0.648220        30.4321        47.5367        9.77245                 NaN            NaN
  1474.36        500.000        10.1480       0.832202       0.630722        30.4369        47.7420        10.2051       0.516821E-002            NaN
  1471.15        500.000        10.1480       0.832202       0.630722        30.4369        47.7420        10.2051       0.516821E-002            NaN
  1467.95        500.000        10.1480       0.832202       0.630722        30.4369        47.7420        10.2051       0.516821E-002            NaN
  1464.74        500.000        10.1480       0.832202       0.630722        30.4369        47.7420        10.2051       0.516821E-002            NaN
  1461.54        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1458.33        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1455.13        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1451.92        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1448.72        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1445.51        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1442.31        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1439.10        500.000        7.59095       0.832237       0.601574        30.3406        46.4440        11.4150        2.77571                 NaN
  1435.90        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1432.69        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1429.49        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1426.28        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1423.08        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1419.87        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1416.67        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1413.46        500.000        4.22380       0.832269       0.550276        30.0942        45.3544        13.3556        5.58938                 NaN
  1410.26        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1407.05        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1403.85        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1400.64        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1397.44        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1394.23        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1391.03        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1387.82        500.000        2.29055       0.832268       0.516308        29.8035        45.2928        14.7751        6.48952                 NaN
  1384.62        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1381.41        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1378.21        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1375.00        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1371.79        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1368.59        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1365.38        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1362.18        500.000        1.02666       0.832257       0.501733        29.5000        45.5165        6.74803        15.8749                 NaN
  1358.97        500.000       0.991960E-001  0.832239       0.506050        29.1755        45.8354        16.7752        6.77636                 NaN
  1355.77        500.000       0.552382E-003  0.832237       0.508180        29.1348        45.8769        16.8765        6.77084                 NaN
  1352.56        500.000                 NaN  0.832239       0.512045        29.1424        45.8918        16.9030        6.71850                 NaN
  1349.36        500.000                 NaN  0.832239       0.512045        29.1424        45.8918        16.9030        6.71850                 NaN
  1346.15        500.000                 NaN  0.832243       0.522664        29.1438        45.9243        16.9456        6.63137                 NaN
  1342.95        500.000                 NaN  0.832243       0.522664        29.1438        45.9243        16.9456        6.63137                 NaN
  1339.74        500.000                 NaN  0.832243       0.522664        29.1438        45.9243        16.9456        6.63137                 NaN
  1336.54        500.000                 NaN  0.832243       0.522664        29.1438        45.9243        16.9456        6.63137                 NaN
  1333.33        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1330.13        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1326.92        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1323.72        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1320.51        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1317.31        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1314.10        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1310.90        500.000                 NaN  0.832249       0.546274        29.1357        45.9841        17.0327        6.46898                 NaN
  1307.69        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1304.49        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1301.28        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1298.08        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1294.87        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1291.67        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1288.46        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1285.26        500.000                 NaN  0.832264       0.594317        29.1420        46.0736        17.1916        6.16620                 NaN
  1282.05        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1278.85        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1275.64        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1272.44        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1269.23        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1266.03        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1262.82        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1259.62        500.000                 NaN  0.832279       0.646153        29.1419        46.1512        17.3327        5.89576                 NaN
  1256.41        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1253.21        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1250.00        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1246.79        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1243.59        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1240.38        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1237.18        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1233.97        500.000                 NaN  0.832293       0.704460        29.1254        46.2120        17.4685        5.65731                 NaN
  1230.77        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1227.56        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1224.36        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1221.15        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1217.95        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1214.74        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1211.54        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1208.33        500.000                 NaN  0.832308       0.765742        29.1163        46.2638        5.44589        17.5760                 NaN
  1205.13        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1201.92        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1198.72        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1195.51        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1192.31        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1189.10        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1185.90        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1182.69        500.000                 NaN  0.832323       0.831095        29.1070        46.2960        17.6811        5.25254                 NaN
  1179.49        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1176.28        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1173.08        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1169.87        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1166.67        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1163.46        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1160.26        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1157.05        500.000                 NaN  0.832339       0.902197        29.0918        46.3190        17.7703        5.08430                 NaN
  1153.85        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1150.64        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1147.44        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1144.23        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1141.03        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1137.82        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1134.62        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1131.41        500.000                 NaN  0.832352       0.978848        29.0530        46.3766        17.8447        4.91446                 NaN
  1128.21        500.000                 NaN  0.832366        1.05956        29.0223        46.4068        17.9119        4.76702                 NaN
  1125.00        500.000                 NaN  0.832366        1.05956        29.0223        46.4068        17.9119        4.76702                 NaN
  1121.79        500.000                 NaN  0.832366        1.05956        29.0223        46.4068        17.9119        4.76702                 NaN
  1118.59        500.000                 NaN  0.832366        1.05956        29.0223        46.4068        17.9119        4.76702                 NaN
  1115.38        500.000                 NaN  0.832373        1.10191        29.0035        46.4233        17.9430        4.69594                 NaN
  1112.18        500.000                 NaN  0.832373        1.10191        29.0035        46.4233        17.9430        4.69594                 NaN
  1108.97        500.000                 NaN  0.832377        1.12337        28.9951        46.4325        17.9565        4.66019                 NaN
  1105.77        500.000                 NaN  0.832379        1.13436        28.9898        46.4354        17.9625        4.64554                 NaN
  1102.56        500.000                 NaN  0.832381        1.14510        28.9874        46.4363        4.62957        17.9672       0.208126E-002
  1099.36        500.000                 NaN  0.832381        1.14510        28.9874        46.4363        4.62957        17.9672       0.208126E-002
  1096.15        500.000                 NaN  0.832381        1.14510        28.9874        46.4363        4.62957        17.9672       0.208126E-002
  1092.95        500.000                 NaN  0.832381        1.14510        28.9874        46.4363        4.62957        17.9672       0.208126E-002
