|6.6.6
Archiving\03_Data\eq/QFM_m3.5/NWA1068/NWA1068_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1903.85        2500.00        99.3462       0.636882       0.169544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.3461       0.636950       0.169547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.3460       0.637018       0.169550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.3460       0.637086       0.169553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.3459       0.637153       0.169556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.3458       0.637221       0.169560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.3458       0.637289       0.169563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.3457       0.637357       0.169566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.3456       0.637425       0.169569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.3455       0.637494       0.169573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3455       0.637562       0.169576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3454       0.637630       0.169580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3453       0.637698       0.169583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3453       0.637766       0.169587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3452       0.637835       0.169590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3451       0.637903       0.169594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3451       0.637972       0.169597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3450       0.638040       0.169601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3449       0.638109       0.169605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3449       0.638177       0.169608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3448       0.638246       0.169612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3447       0.638314       0.169616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3447       0.638383       0.169620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3446       0.638452       0.169623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3445       0.638521       0.169627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3444       0.638589       0.169631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3444       0.638658       0.169635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.3443       0.638727       0.169639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.3442       0.638796       0.169643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3442       0.638865       0.169647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3441       0.638934       0.169651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3440       0.639003       0.169655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3440       0.639072       0.169659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3439       0.639141       0.169664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3438       0.639211       0.169668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3438       0.639280       0.169672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3437       0.639349       0.169676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3436       0.639418       0.169681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3435       0.639488       0.169685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3435       0.639557       0.169689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3434       0.639626       0.169694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3433       0.639696       0.169698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3433       0.639765       0.169703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3432       0.639835       0.169707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3431       0.639904       0.169711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3431       0.639974       0.169716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3430       0.640044       0.169721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3429       0.640113       0.169725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.3428       0.640183       0.169730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.3428       0.640253       0.169734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.3427       0.640323       0.169739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.3426       0.640392       0.169744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.3426       0.640462       0.169749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.3425       0.640532       0.169753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.3424       0.640602       0.169758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.3424       0.640672       0.169763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.3423       0.640742       0.169768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.3422       0.640812       0.169773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.3421       0.640882       0.169778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.3421       0.640952       0.169783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.3420       0.641022       0.169787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.3419       0.641092       0.169792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.3419       0.641163       0.169798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.3418       0.641233       0.169803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.3417       0.641303       0.169808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.3416       0.641373       0.169813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.3416       0.641444       0.169818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.3329       0.641525       0.169826E-001  0.863189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.3223       0.641608       0.169835E-001  0.190731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.3119       0.641691       0.169843E-001  0.293746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.3016       0.641774       0.169852E-001  0.396789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.2914       0.641857       0.169860E-001  0.497983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.2812       0.641940       0.169869E-001  0.599204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.2706       0.642023       0.169878E-001  0.704148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2488       0.642109       0.169629E-001  0.798411E-001  0.123041E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.5842       0.642385       0.155437E-001  0.898914E-001  0.667954                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.9191       0.642660       0.141234E-001  0.999502E-001   1.32415                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        97.2535       0.642933       0.127021E-001  0.110017        1.98088                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        96.5873       0.643205       0.112798E-001  0.120093        2.63814                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.9206       0.643474       0.985648E-002  0.130177        3.29592                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        95.2533       0.643742       0.843216E-002  0.140269        3.95423                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.5856       0.644008       0.700686E-002  0.150370        4.61305                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        93.9173       0.644271       0.558058E-002  0.160478        5.27238                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        93.2811       0.644527       0.417800E-002  0.170059        5.90013                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        92.6445       0.644780       0.277451E-002  0.179648        6.52834                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        92.0143       0.645032       0.138639E-002  0.189020        7.15023                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        91.3877       0.645285                 NaN  0.198539        7.76849                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        90.8298       0.645520                 NaN  0.207503        8.31718                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        90.2715       0.645753                 NaN  0.216474        8.86623                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        89.7129       0.645985                 NaN  0.225451        9.41564                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        89.1539       0.646216                 NaN  0.234434        9.96540                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        88.6119       0.646443                 NaN  0.242914        10.4987                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        88.0696       0.646670                 NaN  0.251401        11.0323                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        87.5269       0.646894                 NaN  0.259892        11.5663                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        86.9839       0.647118                 NaN  0.268389        12.1006                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        86.4406       0.647339                 NaN  0.276892        12.6352                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        85.8970       0.647559                 NaN  0.285399        13.1701                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        85.3530       0.647778                 NaN  0.293912        13.7053                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        84.8087       0.647995                 NaN  0.302430        14.2409                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        84.3097       0.648202                 NaN  0.310269        14.7319                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        83.8104       0.648407                 NaN  0.318112        15.2231                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        83.3108       0.648611                 NaN  0.325960        15.7146                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        82.8110       0.648814                 NaN  0.333812        16.2064                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        82.3109       0.649015                 NaN  0.341668        16.6984                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        81.8106       0.649215                 NaN  0.349529        17.1907                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        81.3100       0.649413                 NaN  0.357394        17.6832                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        80.8092       0.649610                 NaN  0.365263        18.1760                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        80.3616       0.649794                 NaN  0.372446        18.6161                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        79.9139       0.649976                 NaN  0.379634        19.0565                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        79.4659       0.650157                 NaN  0.386824        19.4971                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        79.0178       0.650337                 NaN  0.394018        19.9379                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        78.5694       0.650515                 NaN  0.401216        20.3789                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        78.1209       0.650693                 NaN  0.408416        20.8200                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        77.6722       0.650868                 NaN  0.415620        21.2613                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        77.2233       0.651043                 NaN  0.422827        21.7029                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        76.8136       0.651208                 NaN  0.429528        22.1057                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        76.4037       0.651372                 NaN  0.436231        22.5087                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        75.9937       0.651534                 NaN  0.442937        22.9119                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        75.5835       0.651696                 NaN  0.449646        23.3151                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        75.1921       0.651852                 NaN  0.456209        23.6999                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        74.8005       0.652007                 NaN  0.462774        24.0847                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        74.2280       0.652356                 NaN  0.470340        24.3560       0.293358                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        73.0387       0.653350                 NaN  0.481727        24.2915        1.53481                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        71.7764       0.654422                 NaN  0.493068        24.2389        2.83722                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        70.5100       0.655496                 NaN  0.504446        24.1862        4.14387                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        69.2396       0.656572                 NaN  0.515862        24.1332        5.45478                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        67.9651       0.657650                 NaN  0.527315        24.0800        6.76996                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        66.5719       0.658844                 NaN  0.538896        24.0583        8.17206                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        65.0213       0.660167                 NaN  0.550207        24.1147       0.463953        9.18971                 NaN            NaN            NaN            NaN
  1490.38        2500.00        65.0197       0.660205                 NaN  0.550245        24.1158       0.463973        9.19012                 NaN            NaN            NaN            NaN
  1487.18        2500.00        61.6816       0.662999                 NaN  0.571140        24.3997        3.05419        9.63036                 NaN            NaN            NaN            NaN
  1483.97        2500.00        61.6799       0.663035                 NaN  0.571179        24.4008        3.05431        9.63077                 NaN            NaN            NaN            NaN
  1480.77        2500.00        61.6783       0.663071                 NaN  0.571217        24.4018        3.05443        9.63117                 NaN            NaN            NaN            NaN
  1477.56        2500.00        61.6766       0.663108                 NaN  0.571256        24.4029        3.05456        9.63158                 NaN            NaN            NaN            NaN
  1474.36        2500.00        61.6750       0.663144                 NaN  0.571295        24.4039        3.05468        9.63199                 NaN            NaN            NaN            NaN
  1471.15        2500.00        61.6733       0.663180                 NaN  0.571334        24.4049        3.05480        9.63240                 NaN            NaN            NaN            NaN
  1467.95        2500.00        61.6717       0.663217                 NaN  0.571373        24.4060        3.05493        9.63282                 NaN            NaN            NaN            NaN
  1464.74        2500.00        61.6700       0.663253                 NaN  0.571412        24.4070        3.05505        9.63323                 NaN            NaN            NaN            NaN
  1461.54        2500.00        49.9231       0.673154                 NaN  0.663164        25.1540        12.2199        11.3667                 NaN            NaN            NaN            NaN
  1458.33        2500.00        49.9214       0.673184                 NaN  0.663203        25.1548        12.2203        11.3671                 NaN            NaN            NaN            NaN
  1455.13        2500.00        49.9198       0.673214                 NaN  0.663243        25.1556        12.2207        11.3674                 NaN            NaN            NaN            NaN
  1451.92        2500.00        49.9181       0.673244                 NaN  0.663282        25.1564        12.2211        11.3678                 NaN            NaN            NaN            NaN
  1448.72        2500.00        49.9165       0.673274                 NaN  0.663322        25.1573        12.2216        11.3681                 NaN            NaN            NaN            NaN
  1445.51        2500.00        49.9148       0.673304                 NaN  0.663361        25.1581        12.2220        11.3685                 NaN            NaN            NaN            NaN
  1442.31        2500.00        49.9132       0.673333                 NaN  0.663400        25.1589        12.2224        11.3688                 NaN            NaN            NaN            NaN
  1439.10        2500.00        49.9115       0.673363                 NaN  0.663440        25.1597        12.2228        11.3692                 NaN            NaN            NaN            NaN
  1435.90        2500.00        40.1480       0.681887                 NaN  0.783438        25.4626        17.6471        15.2770                 NaN            NaN            NaN            NaN
  1432.69        2500.00        40.1465       0.681911                 NaN  0.783479        25.4632        17.6475        15.2774                 NaN            NaN            NaN            NaN
  1429.49        2500.00        40.1451       0.681935                 NaN  0.783520        25.4638        17.6479        15.2778                 NaN            NaN            NaN            NaN
  1426.28        2500.00        40.1436       0.681959                 NaN  0.783560        25.4645        17.6483        15.2782                 NaN            NaN            NaN            NaN
  1423.08        2500.00        35.8877       0.685817                 NaN  0.860443        25.4897        20.3013        16.7751                 NaN            NaN            NaN            NaN
  1419.87        2500.00        35.8863       0.685839                 NaN  0.860485        25.4902        20.3017        16.7755                 NaN            NaN            NaN            NaN
  1416.67        2500.00        33.8873       0.687696                 NaN  0.905083        25.4768        17.5007        21.5424                 NaN            NaN            NaN            NaN
  1413.46        2500.00        32.9299       0.688605                 NaN  0.928857        25.4625        22.1319        17.8583                 NaN            NaN            NaN            NaN
  1410.26        2500.00        31.8215       0.689534                 NaN  0.949001        25.4902        22.6966        18.2325       0.120601                 NaN            NaN            NaN
  1407.05        2500.00        31.8203       0.689553                 NaN  0.949045        25.4907        22.6970        18.2329       0.120610                 NaN            NaN            NaN
  1403.85        2500.00        31.8191       0.689571                 NaN  0.949088        25.4911        22.6973        18.2332       0.120619                 NaN            NaN            NaN
  1400.64        2500.00        31.8179       0.689590                 NaN  0.949131        25.4915        22.6977        18.2335       0.120628                 NaN            NaN            NaN
  1397.44        2500.00        31.8167       0.689609                 NaN  0.949175        25.4919        22.6980        18.2339       0.120637                 NaN            NaN            NaN
  1394.23        2500.00        31.8156       0.689628                 NaN  0.949218        25.4923        22.6984        18.2342       0.120646                 NaN            NaN            NaN
  1391.03        2500.00        31.8144       0.689647                 NaN  0.949262        25.4928        22.6987        18.2346       0.120655                 NaN            NaN            NaN
  1387.82        2500.00        31.8132       0.689666                 NaN  0.949305        25.4932        22.6991        18.2349       0.120665                 NaN            NaN            NaN
  1384.62        2500.00        21.2231       0.695768                 NaN  0.969907        26.6852        25.1136        21.3207        3.99177                 NaN            NaN            NaN
  1381.41        2500.00        21.2223       0.695780                 NaN  0.969941        26.6853        25.1137        21.3209        3.99203                 NaN            NaN            NaN
  1378.21        2500.00        21.2215       0.695792                 NaN  0.969975        26.6855        25.1138        21.3211        3.99229                 NaN            NaN            NaN
  1375.00        2500.00        21.2207       0.695803                 NaN  0.970010        26.6857        25.1140        21.3213        3.99255                 NaN            NaN            NaN
  1371.79        2500.00        21.2200       0.695815                 NaN  0.970044        26.6858        25.1141        21.3214        3.99281                 NaN            NaN            NaN
  1368.59        2500.00        21.2192       0.695827                 NaN  0.970078        26.6860        25.1142        21.3216        3.99306                 NaN            NaN            NaN
  1365.38        2500.00        21.2184       0.695838                 NaN  0.970112        26.6862        25.1144        21.3218        3.99332                 NaN            NaN            NaN
  1362.18        2500.00        21.2176       0.695850                 NaN  0.970147        26.6863        25.1145        21.3220        3.99359                 NaN            NaN            NaN
  1358.97        2500.00        14.5801       0.699818                 NaN  0.991142        27.3224        26.0080        23.6598        6.73869                 NaN            NaN            NaN
  1355.77        2500.00        14.5796       0.699826                 NaN  0.991171        27.3224        26.0080        23.6598        6.73909                 NaN            NaN            NaN
  1352.56        2500.00        14.5791       0.699833                 NaN  0.991200        27.3224        26.0080        23.6599        6.73948                 NaN            NaN            NaN
  1349.36        2500.00        14.5787       0.699840                 NaN  0.991229        27.3224        26.0080        23.6600        6.73988                 NaN            NaN            NaN
  1346.15        2500.00        14.5782       0.699848                 NaN  0.991258        27.3224        26.0080        23.6600        6.74028                 NaN            NaN            NaN
  1342.95        2500.00        14.5777       0.699855                 NaN  0.991287        27.3224        26.0080        23.6601        6.74068                 NaN            NaN            NaN
  1339.74        2500.00        14.5772       0.699862                 NaN  0.991316        27.3224        26.0080        23.6602        6.74107                 NaN            NaN            NaN
  1336.54        2500.00        14.5767       0.699869                 NaN  0.991344        27.3224        26.0080        23.6603        6.74147                 NaN            NaN            NaN
  1333.33        2500.00        9.85507       0.702852                 NaN   1.00990        27.6859        26.1855        25.6253        8.93545                 NaN            NaN            NaN
  1330.13        2500.00        9.85478       0.702857                 NaN   1.00992        27.6858        26.1854        25.6253        8.93594                 NaN            NaN            NaN
  1326.92        2500.00        9.85449       0.702861                 NaN   1.00995        27.6857        26.1853        25.6253        8.93643                 NaN            NaN            NaN
  1323.72        2500.00        9.85419       0.702866                 NaN   1.00997        27.6856        26.1852        25.6253        8.93692                 NaN            NaN            NaN
  1320.51        2500.00        7.91719       0.704175                 NaN   1.01842        27.7986        26.5240        26.1456        9.89193                 NaN            NaN            NaN
  1317.31        2500.00        7.46534       0.704494                 NaN   1.02022        27.8205        26.7373        26.1339        10.1183                 NaN            NaN            NaN
  1314.10        2500.00        6.97616       0.704828                 NaN   1.02264        27.8459        26.1111        26.9635        10.3445       0.313832E-001            NaN            NaN
  1310.90        2500.00                 NaN  0.707622                 NaN   1.03104        28.6502        26.9901        26.9904        11.2702        4.36039                 NaN            NaN
  1307.69        2500.00                 NaN  0.707575                 NaN   1.03272        28.6633        27.0083        26.9223        11.3062        4.35966                 NaN            NaN
  1304.49        2500.00                 NaN  0.707576                 NaN   1.03274        28.6631        27.0082        26.9220        11.3067        4.35972                 NaN            NaN
  1301.28        2500.00                 NaN  0.707576                 NaN   1.03276        28.6628        27.0080        26.9218        11.3073        4.35977                 NaN            NaN
