|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.25/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1877.19        500.000        99.3556                 NaN  0.629383       0.150442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3621                 NaN  0.623119       0.148127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3533                 NaN  0.631535       0.151278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3733                 NaN  0.612144       0.145303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3664                 NaN  0.618787       0.148184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3691                 NaN  0.616149       0.147711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3714                 NaN  0.613905       0.147053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.1999                 NaN  0.781334       0.188123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5502                 NaN  0.439255       0.105262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3767                 NaN  0.608771       0.145769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3776                 NaN  0.607860       0.145850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3464                 NaN  0.638244       0.153324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4137                 NaN  0.572570       0.137308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3813                 NaN  0.604165       0.145144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3831                 NaN  0.602500       0.144291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3226                 NaN  0.661621       0.158167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4443                 NaN  0.542754       0.129638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3838                 NaN  0.601860       0.143665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3864                 NaN  0.599277       0.143136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3863                 NaN  0.599395       0.142893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3832                 NaN  0.602476       0.143188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3866                 NaN  0.599136       0.142214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.5422                 NaN   1.42392       0.339255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9997                 NaN            NaN  0.253556E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.6253                 NaN  0.366231       0.847941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3802                 NaN  0.605586       0.142277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3863                 NaN  0.599701       0.140426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3825                 NaN  0.603374       0.140952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3791                 NaN  0.606721       0.141293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3817                 NaN  0.604321       0.140262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3785                 NaN  0.607500       0.140351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3759                 NaN  0.610061       0.140562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3750                 NaN  0.610999       0.140097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3733                 NaN  0.612716       0.139964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3703                 NaN  0.615707       0.139900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3685                 NaN  0.617551       0.139664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3652                 NaN  0.620794       0.139798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        97.7667                 NaN   2.18445       0.488404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000       100.0000                 NaN  0.203129E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.9990                 NaN            NaN  0.103119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.7688                 NaN  0.226708       0.449026E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2991                 NaN  0.686460       0.144628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3506                 NaN  0.635546       0.138567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3466                 NaN  0.639495       0.138685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3418                 NaN  0.644255       0.139002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3382                 NaN  0.647959       0.138660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3384                 NaN  0.647806       0.137821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3318                 NaN  0.654308       0.138520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4777                 NaN  0.511564       0.107826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1750                 NaN  0.808224       0.168144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3201                 NaN  0.666084       0.138220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3163                 NaN  0.669949       0.137985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3127                 NaN  0.673468       0.138136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3054                 NaN  0.680723       0.138416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3030                 NaN  0.683216       0.138029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2981                 NaN  0.688104       0.138196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2941                 NaN  0.692113       0.137832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.8514                 NaN  0.145709       0.290740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.7200                 NaN   1.25535       0.246814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2780                 NaN  0.708186       0.138333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2747                 NaN  0.711537       0.138049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2697                 NaN  0.716486       0.138055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2642                 NaN  0.721931       0.138338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2583                 NaN  0.727831       0.138615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2852                 NaN  0.701094       0.137229E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2249                 NaN  0.761070       0.140692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2495                 NaN  0.736767       0.137467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        98.8138                 NaN   1.16462       0.215351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7057                 NaN  0.288995       0.528928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8830                 NaN  0.114992       0.204891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.5314                 NaN   1.44220       0.264040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2207                 NaN  0.765398       0.138714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2468                 NaN  0.739890       0.133376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1849                 NaN  0.800729       0.143704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0948                 NaN  0.888189       0.170357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3188                 NaN  0.670460       0.107489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2234                 NaN  0.763065       0.135187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1793                 NaN  0.806494       0.141940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1945                 NaN  0.791549       0.139321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1903                 NaN  0.795788       0.139225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1927                 NaN  0.793551       0.137973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1860                 NaN  0.800155       0.138689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1835                 NaN  0.802642       0.138724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1811                 NaN  0.805039       0.138951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1768                 NaN  0.809291       0.138715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1793                 NaN  0.806929       0.137963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1752                 NaN  0.810903       0.138723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1742                 NaN  0.811924       0.138455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1731                 NaN  0.813088       0.138381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1726                 NaN  0.813517       0.138388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1725                 NaN  0.813738       0.138030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1721                 NaN  0.814147       0.137932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1711                 NaN  0.815109       0.137896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1723                 NaN  0.813962       0.137635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1725                 NaN  0.813749       0.137616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.9618                 NaN   1.02096       0.172755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3872                 NaN  0.602624       0.101752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1757                 NaN  0.810576       0.136912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1769                 NaN  0.809461       0.136782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1817                 NaN  0.804718       0.136092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1796                 NaN  0.806775       0.136695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1869                 NaN  0.799611       0.135353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1872                 NaN  0.799200       0.135577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1901                 NaN  0.796430       0.135141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1931                 NaN  0.793414       0.134911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1971                 NaN  0.789415       0.134533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2006                 NaN  0.786018       0.134136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2045                 NaN  0.782131       0.133646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.1155                 NaN  0.869622       0.148411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3040                 NaN  0.684276       0.117161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2151                 NaN  0.771665       0.132677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2245                 NaN  0.762332       0.131444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2267                 NaN  0.760111       0.131650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2320                 NaN  0.754868       0.131162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2384                 NaN  0.748581       0.130284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4728                 NaN   1.18197       0.173133E-001  0.327961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.7036                 NaN  0.490292E-001  0.290653E-002  0.244447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5454                 NaN  0.133086       0.313151E-002   1.31842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5539                 NaN  0.104892                 NaN   1.34120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5760                 NaN  0.105401                 NaN   1.31860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6017                 NaN  0.102913                 NaN   1.29543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6278                 NaN  0.100597                 NaN   1.27162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6335                 NaN  0.888442E-001            NaN   1.27768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6707                 NaN  0.934216E-001            NaN   1.23589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6876                 NaN  0.910860E-001            NaN   1.22130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7091                 NaN  0.991458E-001            NaN   1.19178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7257                 NaN  0.835035E-001            NaN   1.19081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7460                 NaN  0.827951E-001            NaN   1.17117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7585                 NaN  0.757193E-001            NaN   1.16581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7797                 NaN  0.783255E-001            NaN   1.14199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.8005                 NaN  0.199495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        97.8185                 NaN  0.196510E-001            NaN   2.16185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8230                 NaN            NaN            NaN   1.17695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8441                 NaN  0.568851E-001            NaN   1.09901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8608                 NaN  0.637638E-001            NaN   1.07539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8761                 NaN  0.612135E-001            NaN   1.06267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8818                 NaN  0.615769E-001            NaN   1.05665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9146                 NaN  0.612306E-001            NaN   1.02416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9192                 NaN  0.530347E-001            NaN   1.02777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9186                 NaN  0.459086E-001            NaN   1.03550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9519                 NaN  0.483409E-001            NaN  0.999773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9575                 NaN  0.465817E-001            NaN  0.995923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9686                 NaN  0.439981E-001            NaN  0.987405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9805                 NaN  0.413025E-001            NaN  0.978166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9949                 NaN  0.421956E-001            NaN  0.962932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0053                 NaN  0.381591E-001            NaN  0.956519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0163                 NaN  0.362126E-001            NaN  0.947478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0276                 NaN  0.351905E-001            NaN  0.937227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0364                 NaN  0.342889E-001            NaN  0.929284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0471                 NaN  0.264999E-001            NaN  0.926400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0584                 NaN  0.282050E-001            NaN  0.913392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0671                 NaN  0.252808E-001            NaN  0.907598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0755                 NaN  0.225936E-001            NaN  0.901943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0866                 NaN  0.194462E-001            NaN  0.893935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0921                 NaN  0.153444E-001            NaN  0.892517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1057                 NaN  0.345717E-001            NaN  0.859768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1082                 NaN  0.936408E-003            NaN  0.890897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1170                 NaN  0.639252E-002            NaN  0.876620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1273                 NaN  0.567937E-002            NaN  0.867057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1254                 NaN            NaN            NaN  0.862352       0.122473E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0381                 NaN            NaN            NaN  0.298140       0.663780                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9612                 NaN            NaN            NaN            NaN   1.03884                 NaN            NaN            NaN            NaN            NaN            NaN
