|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1504.67        500.000                 NaN   99.4940       0.506014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   99.4966       0.502803       0.638990E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   99.5049       0.461699       0.333739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.5038       0.490073       0.610825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.05        500.000                 NaN   99.5096       0.482287       0.807095E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.5114       0.487334       0.130342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.23        500.000                 NaN   99.5198       0.428449       0.517939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.83        500.000                 NaN   98.9190        1.08102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        500.000                 NaN   99.9923       0.342465E-002  0.432267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.02        500.000                 NaN   99.8266       0.152841       0.205570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.61        500.000                 NaN   99.9893       0.107433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.21        500.000                 NaN   98.9007        1.09926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   99.5277       0.465508       0.677007E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.5370       0.453930       0.907864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN   99.5362       0.463835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   99.5382       0.461765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   99.4536       0.546428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   99.6541       0.345924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   99.5215       0.477968       0.553052E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.0231       0.976935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   99.9443       0.557388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   99.6802       0.319842       0.990952E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   99.5548       0.445226       0.128689E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.34        500.000                 NaN   99.5585       0.441547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.93        500.000                 NaN   99.4967       0.503334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.53        500.000                 NaN   99.6732       0.285822       0.409648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.12        500.000                 NaN   99.9356       0.644054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.71        500.000                 NaN   99.1561       0.843949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.31        500.000                 NaN   99.5168       0.483223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.90        500.000                 NaN   99.6613       0.338691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.50        500.000                 NaN   99.5308       0.469201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.09        500.000                 NaN   99.5744       0.421069                 NaN  0.451670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.68        500.000                 NaN   99.4754       0.114862E-001            NaN  0.513138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.28        500.000                 NaN   99.4745                 NaN            NaN  0.525536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.87        500.000                 NaN   99.4754                 NaN            NaN  0.524642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.47        500.000                 NaN   99.4756                 NaN            NaN  0.524360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.06        500.000                 NaN   99.4354                 NaN            NaN  0.564611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.66        500.000                 NaN   99.6094                 NaN            NaN  0.390638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.25        500.000                 NaN   99.3792                 NaN            NaN  0.620814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.84        500.000                 NaN   99.4762                 NaN            NaN  0.523763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.44        500.000                 NaN   99.4716                 NaN            NaN  0.528413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.03        500.000                 NaN   99.4680                 NaN            NaN  0.531952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1445.63        500.000                 NaN   99.4703                 NaN            NaN  0.529663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.22        500.000                 NaN   99.4666                 NaN            NaN  0.533443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1442.82        500.000                 NaN   99.4620                 NaN            NaN  0.537968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.41        500.000                 NaN   99.3110                 NaN            NaN  0.274062       0.414951                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.00        500.000                 NaN   99.1853                 NaN            NaN  0.309269       0.505433                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000                 NaN   99.1921                 NaN            NaN  0.305977       0.501888                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.19        500.000                 NaN   99.2000                 NaN            NaN  0.496889       0.303133                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.79        500.000                 NaN   99.4119                 NaN            NaN  0.369996       0.218149                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.38        500.000                 NaN   99.0048                 NaN            NaN  0.377336       0.617909                 NaN            NaN            NaN            NaN            NaN            NaN
  1432.98        500.000                 NaN   99.2195                 NaN            NaN  0.294971       0.485534                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.57        500.000                 NaN   99.2247                 NaN            NaN  0.293017       0.482303                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.16        500.000                 NaN   99.2321                 NaN            NaN  0.289390       0.478537                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.76        500.000                 NaN   99.2382                 NaN            NaN  0.474570       0.287239                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.35        500.000                 NaN   99.2437                 NaN            NaN  0.284916       0.471417                 NaN            NaN            NaN            NaN            NaN            NaN
  1425.95        500.000                 NaN   99.2495                 NaN            NaN  0.468200       0.282303                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.54        500.000                 NaN   99.2564                 NaN            NaN  0.279989       0.463591                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.14        500.000                 NaN   99.2614                 NaN            NaN  0.277629       0.461000                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.73        500.000                 NaN   99.2673                 NaN            NaN  0.275063       0.457643                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.32        500.000                 NaN   99.2726                 NaN            NaN  0.272900       0.454524                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.92        500.000                 NaN   99.2785                 NaN            NaN  0.270302       0.451212                 NaN            NaN            NaN            NaN            NaN            NaN
  1417.51        500.000                 NaN   99.2839                 NaN            NaN  0.267883       0.448212                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.11        500.000                 NaN   99.2890                 NaN            NaN  0.266224       0.444819                 NaN            NaN            NaN            NaN            NaN            NaN
  1414.70        500.000                 NaN   99.0465                 NaN            NaN  0.463998       0.378511                 NaN            NaN  0.110985                 NaN            NaN            NaN
  1413.29        500.000                 NaN   98.1239                 NaN            NaN  0.538136       0.807443                 NaN            NaN  0.530471                 NaN            NaN            NaN
  1411.89        500.000                 NaN   98.1571                 NaN            NaN  0.794135       0.527525                 NaN            NaN  0.521249                 NaN            NaN            NaN
  1410.48        500.000                 NaN   98.1903                 NaN            NaN  0.779167       0.518767                 NaN            NaN  0.511783                 NaN            NaN            NaN
  1409.08        500.000                 NaN   98.2229                 NaN            NaN  0.508433       0.765875                 NaN            NaN  0.502783                 NaN            NaN            NaN
  1407.67        500.000                 NaN   98.2541                 NaN            NaN  0.499618       0.752503                 NaN            NaN  0.493798                 NaN            NaN            NaN
  1406.27        500.000                 NaN   98.2828                 NaN            NaN  0.491187       0.740560                 NaN            NaN  0.485428                 NaN            NaN            NaN
  1404.86        500.000                 NaN   98.3108                 NaN            NaN  0.728537       0.483208                 NaN            NaN  0.477500                 NaN            NaN            NaN
  1403.45        500.000                 NaN   98.3401                 NaN            NaN  0.474265       0.716395                 NaN            NaN  0.469240                 NaN            NaN            NaN
  1402.05        500.000                 NaN   98.3675                 NaN            NaN  0.704890       0.465986                 NaN            NaN  0.461663                 NaN            NaN            NaN
  1400.64        500.000                 NaN   98.3929                 NaN            NaN  0.458546       0.694299                 NaN            NaN  0.454278                 NaN            NaN            NaN
  1399.24        500.000                 NaN   98.4207                 NaN            NaN  0.681893       0.451201                 NaN            NaN  0.446194                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.4445                 NaN            NaN  0.442924       0.673035                 NaN            NaN  0.439549                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.4690                 NaN            NaN  0.662802       0.435726                 NaN            NaN  0.432432                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.4926                 NaN            NaN  0.652849       0.428740                 NaN            NaN  0.425768                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.5159                 NaN            NaN  0.422016       0.643024                 NaN            NaN  0.419073                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.5381                 NaN            NaN  0.415414       0.633828                 NaN            NaN  0.412645                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.5575                 NaN            NaN  0.625611       0.409782                 NaN            NaN  0.407118                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.5839                 NaN            NaN  0.615188       0.401156                 NaN            NaN  0.399714                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.6026                 NaN            NaN  0.395637       0.607591                 NaN            NaN  0.394129                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.6225                 NaN            NaN  0.599480       0.389666                 NaN            NaN  0.388319                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.6440                 NaN            NaN  0.383503       0.590361                 NaN            NaN  0.382121                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.6597                 NaN            NaN  0.378441       0.584063                 NaN            NaN  0.377764                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.6824                 NaN            NaN  0.574745       0.371868                 NaN            NaN  0.370983                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.6993                 NaN            NaN  0.366679       0.567895                 NaN            NaN  0.366106                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.7160                 NaN            NaN  0.361589       0.561148                 NaN            NaN  0.361294                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.7348                 NaN            NaN  0.553193       0.356193                 NaN            NaN  0.355778                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.7524                 NaN            NaN  0.546279       0.350428                 NaN            NaN  0.350851                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.7699                 NaN  0.338327E-004  0.344696       0.539668                 NaN            NaN  0.345735                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.7854                 NaN            NaN  0.532900       0.340485                 NaN            NaN  0.341180                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.8010                 NaN            NaN  0.335452       0.526886                 NaN            NaN  0.336665                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.8167                 NaN            NaN  0.520530       0.330704                 NaN            NaN  0.332081                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.8300                 NaN            NaN  0.514852       0.326985                 NaN            NaN  0.328164                 NaN            NaN            NaN
  1368.31        500.000                 NaN   98.8472                 NaN  0.195427E-005  0.321299       0.508461                 NaN            NaN  0.323045                 NaN            NaN            NaN
  1366.90        500.000                 NaN   98.8614                 NaN  0.353918E-005  0.316985       0.502482                 NaN            NaN  0.319089                 NaN            NaN            NaN
  1365.50        500.000                 NaN   98.8824                 NaN  0.669161E-001  0.392207       0.337607                 NaN            NaN  0.320913                 NaN            NaN            NaN
  1364.09        500.000                 NaN   98.9024                 NaN  0.143646       0.266855       0.363030                 NaN            NaN  0.324068                 NaN            NaN            NaN
  1362.69        500.000                 NaN   98.9176                 NaN  0.143763       0.357890       0.260885                 NaN            NaN  0.319864                 NaN            NaN            NaN
  1361.28        500.000                 NaN   98.9336                 NaN  0.141811       0.353240       0.256638                 NaN            NaN  0.314760                 NaN            NaN            NaN
  1359.88        500.000                 NaN   98.9443                 NaN  0.144258       0.247875       0.351530                 NaN            NaN  0.311987                 NaN            NaN            NaN
  1358.47        500.000                 NaN   98.9608                 NaN  0.146413       0.348254       0.237055                 NaN            NaN  0.307471                 NaN            NaN            NaN
  1357.06        500.000                 NaN   98.9736                 NaN  0.144477       0.344291       0.234466                 NaN            NaN  0.303166                 NaN            NaN            NaN
  1355.66        500.000                 NaN   98.9864                 NaN  0.145365       0.227786       0.340801                 NaN            NaN  0.299679                 NaN            NaN            NaN
  1354.25        500.000                 NaN   98.9989                 NaN  0.146256       0.337883       0.220894                 NaN            NaN  0.296041                 NaN            NaN            NaN
  1352.85        500.000                 NaN   99.0113                 NaN  0.146284       0.215651       0.334422                 NaN            NaN  0.292355                 NaN            NaN            NaN
  1351.44        500.000                 NaN   99.0242                 NaN  0.146283       0.210074       0.330789                 NaN            NaN  0.288610                 NaN            NaN            NaN
  1350.04        500.000                 NaN   99.0363                 NaN  0.146969       0.203629       0.328083                 NaN            NaN  0.284980                 NaN            NaN            NaN
  1348.63        500.000                 NaN   99.0479                 NaN  0.147013       0.198571       0.324935                 NaN            NaN  0.281629                 NaN            NaN            NaN
  1347.22        500.000                 NaN   99.0572                 NaN  0.146421       0.195395       0.322113                 NaN            NaN  0.278902                 NaN            NaN            NaN
  1345.82        500.000                 NaN   99.0737                 NaN  0.147755       0.319248       0.185498                 NaN            NaN  0.273821                 NaN            NaN            NaN
  1344.41        500.000                 NaN   99.0821                 NaN  0.147776       0.182002       0.316621                 NaN            NaN  0.271504                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.0941                 NaN  0.146980       0.312860       0.178321                 NaN            NaN  0.267775                 NaN            NaN            NaN
  1341.60        500.000                 NaN   99.1044                 NaN  0.147388       0.310618       0.172803                 NaN            NaN  0.264839                 NaN            NaN            NaN
  1340.19        500.000                 NaN   99.1148                 NaN  0.147075       0.168767       0.307843                 NaN            NaN  0.261543                 NaN            NaN            NaN
  1338.79        500.000                 NaN   99.1249                 NaN  0.146887       0.305122       0.164629                 NaN            NaN  0.258491                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.1349                 NaN  0.142998       0.166287       0.300723                 NaN            NaN  0.255073                 NaN            NaN            NaN
  1335.98        500.000                 NaN   99.1460                 NaN  0.150723       0.301324       0.149314                 NaN            NaN  0.252599                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.1549                 NaN  0.145927       0.296422       0.153299                 NaN            NaN  0.249448                 NaN            NaN            NaN
  1333.17        500.000                 NaN   99.1651                 NaN  0.146045       0.294336       0.148256                 NaN            NaN  0.246307                 NaN            NaN            NaN
  1331.76        500.000                 NaN   99.1769                 NaN  0.149276       0.292516       0.137841                 NaN            NaN  0.243516                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.1835                 NaN  0.143883       0.143631       0.288553                 NaN            NaN  0.240413                 NaN            NaN            NaN
  1328.95        500.000                 NaN   99.1946                 NaN  0.144089       0.138361       0.285733                 NaN            NaN  0.237213                 NaN            NaN            NaN
  1327.54        500.000                 NaN   99.2030                 NaN  0.144094       0.283286       0.134898                 NaN            NaN  0.234741                 NaN            NaN            NaN
  1326.14        500.000                 NaN   99.2115                 NaN  0.143899       0.281454       0.131050                 NaN            NaN  0.232130                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.2206                 NaN  0.142908       0.278629       0.128640                 NaN            NaN  0.229253                 NaN            NaN            NaN
  1323.33        500.000                 NaN   99.2285                 NaN  0.142266       0.125862       0.276607                 NaN            NaN  0.226728                 NaN            NaN            NaN
  1321.92        500.000                 NaN   99.2372                 NaN  0.141194       0.273956       0.123653                 NaN            NaN  0.224031                 NaN            NaN            NaN
  1320.51        500.000                 NaN   99.2149                 NaN  0.109926       0.213032       0.234782                 NaN            NaN  0.227363                 NaN            NaN            NaN
  1319.11        500.000                 NaN   99.2872                 NaN  0.172651       0.305143       0.224355E-001            NaN            NaN  0.212601                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.2630                 NaN  0.138202       0.117467       0.265408                 NaN            NaN  0.215890                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.2703                 NaN  0.138264       0.263870       0.113799                 NaN            NaN  0.213725                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.2783                 NaN  0.136397       0.113474       0.260726                 NaN            NaN  0.211074                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.2861                 NaN  0.136060       0.259039       0.110133                 NaN            NaN  0.208714                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.2937                 NaN  0.134792       0.108967       0.256298                 NaN            NaN  0.206263                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.3010                 NaN  0.133606       0.107311       0.254226                 NaN            NaN  0.203905                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.3083                 NaN  0.132577       0.106546       0.250942                 NaN            NaN  0.201654                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.3161                 NaN  0.130976       0.248716       0.105144                 NaN            NaN  0.199085                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.3232                 NaN  0.130127       0.103210       0.246588                 NaN            NaN  0.196858                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.3300                 NaN  0.128516       0.102972       0.243904                 NaN            NaN  0.194629                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.3356                 NaN  0.127593       0.242170       0.101731                 NaN            NaN  0.192917                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.3444                 NaN  0.124751       0.102836       0.238203                 NaN            NaN  0.189766                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.3498                 NaN  0.124009       0.101225       0.236782                 NaN            NaN  0.188190                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.3570                 NaN  0.122117       0.101225       0.233899                 NaN            NaN  0.185754                 NaN            NaN            NaN
  1298.02        500.000                 NaN   99.3631                 NaN  0.121314       0.231735       0.998935E-001            NaN            NaN  0.183914                 NaN            NaN            NaN
  1296.62        500.000                 NaN   99.3697                 NaN  0.119220       0.100266       0.229172                 NaN            NaN  0.181660                 NaN            NaN            NaN
  1295.21        500.000                 NaN   99.3762                 NaN  0.117410       0.226597       0.100301                 NaN            NaN  0.179528                 NaN            NaN            NaN
  1293.80        500.000                 NaN   99.3824                 NaN  0.116012       0.997391E-001  0.224306                 NaN            NaN  0.177581                 NaN            NaN            NaN
  1292.40        500.000                 NaN   99.3884                 NaN  0.114622       0.222101       0.993285E-001            NaN            NaN  0.175587                 NaN            NaN            NaN
  1290.99        500.000                 NaN   99.3943                 NaN  0.112340       0.219536       0.100231                 NaN            NaN  0.173551                 NaN            NaN            NaN
  1289.59        500.000                 NaN   99.3974                 NaN  0.112252       0.991125E-001  0.218392                 NaN            NaN  0.172797                 NaN            NaN            NaN
  1288.18        500.000                 NaN   99.4068                 NaN  0.106766       0.213329       0.104000                 NaN            NaN  0.169061                 NaN            NaN            NaN
  1286.78        500.000                 NaN   99.4122                 NaN  0.107281       0.100764       0.211981                 NaN            NaN  0.167752                 NaN            NaN            NaN
  1285.37        500.000                 NaN   92.4737                 NaN  0.237925       0.901161        1.22537                 NaN            NaN  0.930920        4.23091                 NaN            NaN
  1283.96        500.000                 NaN   90.1865                 NaN            NaN   2.15858       0.944279                 NaN            NaN   1.14383        5.56682                 NaN            NaN
  1282.56        500.000                 NaN   90.0950                 NaN            NaN   2.13565       0.966390                 NaN            NaN   1.16356        5.63944                 NaN            NaN
  1281.15        500.000                 NaN   90.7189                 NaN            NaN  0.900223        2.02112                 NaN            NaN   1.09800        5.26174                 NaN            NaN
  1279.75        500.000                 NaN   91.6951                 NaN            NaN  0.821522        1.81056                 NaN            NaN  0.986252        4.68662                 NaN            NaN
  1278.34        500.000                 NaN   92.1453                 NaN            NaN  0.771070        1.72714                 NaN            NaN  0.938812        4.41767                 NaN            NaN
  1276.94        500.000                 NaN   92.6600                 NaN            NaN   1.62523       0.721026                 NaN            NaN  0.881962        4.11182                 NaN            NaN
  1275.53        500.000                 NaN   93.1208                 NaN            NaN  0.674949        1.53435                 NaN            NaN  0.830854        3.83901                 NaN            NaN
  1274.12        500.000                 NaN   93.5316                 NaN  0.461944E-005  0.634345        1.45274                 NaN            NaN  0.785051        3.59626                 NaN            NaN
  1272.72        500.000                 NaN   93.9053                 NaN            NaN   1.37851       0.595917                 NaN            NaN  0.743236        3.37704                 NaN            NaN
  1271.31        500.000                 NaN   94.2325                 NaN            NaN  0.560442        1.31714                 NaN            NaN  0.706508        3.18336                 NaN            NaN
