|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/TAY13/TAY13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1535.60        500.000                 NaN   99.1344       0.832091       0.335541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.19        500.000                 NaN   99.5044       0.477764       0.178546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.78        500.000                 NaN   99.5045       0.477708       0.177950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.38        500.000                 NaN   99.5097       0.470651       0.196914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.97        500.000                 NaN   99.5113       0.471915       0.167865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.57        500.000                 NaN   99.5158       0.467050       0.171754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.16        500.000                 NaN   99.4538       0.526148       0.200251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.76        500.000                 NaN   99.5894       0.396637       0.139366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.35        500.000                 NaN   99.5250       0.461300       0.137049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000                 NaN   99.5305       0.454693       0.148063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.54        500.000                 NaN   99.5321       0.455052       0.128202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        500.000                 NaN   99.5365       0.451571       0.119095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.73        500.000                 NaN   99.5398       0.448207       0.120322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        500.000                 NaN   99.5415       0.453560       0.494125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.92        500.000                 NaN   99.4622       0.522214       0.155426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        500.000                 NaN   99.6321       0.359122       0.876839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.10        500.000                 NaN   99.5523       0.437781       0.990558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        500.000                 NaN   99.2431       0.745824       0.110579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.29        500.000                 NaN   99.8621       0.125399       0.124525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000                 NaN   99.5644       0.431362       0.421085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.48        500.000                 NaN   99.5638       0.436201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.08        500.000                 NaN   99.5681       0.418182       0.136922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.67        500.000                 NaN   99.5693       0.430738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   99.5716       0.427920       0.524346E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   99.5799       0.392745       0.273714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.5782       0.416748       0.500891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.05        500.000                 NaN   99.5835       0.409908       0.661064E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.5848       0.414109       0.106731E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.23        500.000                 NaN   99.5937       0.363950       0.423875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.83        500.000                 NaN   99.0820       0.917984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        500.000                 NaN   99.9936       0.290467E-002  0.352847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.02        500.000                 NaN   99.8536       0.129651       0.167898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.61        500.000                 NaN   99.9909       0.911323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.21        500.000                 NaN   99.0671       0.932897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   99.5998       0.394726       0.552136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   99.6078       0.384822       0.740788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN   99.6069       0.393087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   99.6089       0.391127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   99.5373       0.462724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   99.7073       0.292734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   99.5950       0.404513       0.449916E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.1729       0.827117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   99.9529       0.471006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   99.7296       0.270350       0.804447E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   99.6237       0.376289       0.104443E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.34        500.000                 NaN   99.6270       0.373014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.93        500.000                 NaN   99.5749       0.425119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.53        500.000                 NaN   99.7255       0.241307       0.331995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.12        500.000                 NaN   99.9456       0.543702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.71        500.000                 NaN   99.2875       0.712492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.31        500.000                 NaN   99.5924       0.407600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.90        500.000                 NaN   99.7144       0.285553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.50        500.000                 NaN   99.6045       0.395486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.09        500.000                 NaN   99.6414       0.354743                 NaN  0.382319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.68        500.000                 NaN   99.5561       0.967456E-002            NaN  0.434252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.28        500.000                 NaN   99.5554                 NaN            NaN  0.444564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.87        500.000                 NaN   99.5564                 NaN            NaN  0.443615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.47        500.000                 NaN   99.5569                 NaN            NaN  0.443148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.06        500.000                 NaN   99.5230                 NaN            NaN  0.476958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1452.66        500.000                 NaN   99.6702                 NaN            NaN  0.329753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.25        500.000                 NaN   99.4759                 NaN            NaN  0.524116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1449.84        500.000                 NaN   99.5582                 NaN            NaN  0.441773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.44        500.000                 NaN   99.5544                 NaN            NaN  0.445584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.03        500.000                 NaN   99.5518                 NaN            NaN  0.448240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1445.63        500.000                 NaN   99.5538                 NaN            NaN  0.446210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.22        500.000                 NaN   99.5509                 NaN            NaN  0.449087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1442.82        500.000                 NaN   99.5472                 NaN            NaN  0.452788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.41        500.000                 NaN   99.4183                 NaN            NaN  0.232656       0.349047                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.00        500.000                 NaN   99.3110                 NaN            NaN  0.260033       0.429002                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000                 NaN   99.3172                 NaN            NaN  0.257084       0.425684                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.19        500.000                 NaN   99.3242                 NaN            NaN  0.421219       0.254535                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.79        500.000                 NaN   99.5038                 NaN            NaN  0.313275       0.182880                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.38        500.000                 NaN   99.1601                 NaN            NaN  0.316506       0.523407                 NaN            NaN            NaN            NaN            NaN            NaN
  1432.98        500.000                 NaN   99.3419                 NaN            NaN  0.247181       0.410916                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.57        500.000                 NaN   99.3467                 NaN            NaN  0.245352       0.407958                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.16        500.000                 NaN   99.3533                 NaN            NaN  0.242157       0.404541                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.76        500.000                 NaN   99.3588                 NaN            NaN  0.400994       0.240226                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.35        500.000                 NaN   99.3638                 NaN            NaN  0.238105       0.398087                 NaN            NaN            NaN            NaN            NaN            NaN
  1425.95        500.000                 NaN   99.3691                 NaN            NaN  0.395170       0.235765                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.54        500.000                 NaN   99.3753                 NaN            NaN  0.233678       0.391064                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.14        500.000                 NaN   99.3799                 NaN            NaN  0.231518       0.388619                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.73        500.000                 NaN   99.3852                 NaN            NaN  0.229220       0.385566                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.32        500.000                 NaN   99.3900                 NaN            NaN  0.227246       0.382722                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.92        500.000                 NaN   99.3953                 NaN            NaN  0.224945       0.379728                 NaN            NaN            NaN            NaN            NaN            NaN
  1417.51        500.000                 NaN   99.4003                 NaN            NaN  0.222771       0.376969                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.11        500.000                 NaN   99.4049                 NaN            NaN  0.221227       0.373898                 NaN            NaN            NaN            NaN            NaN            NaN
  1414.70        500.000                 NaN   99.1833                 NaN            NaN  0.389841       0.314337                 NaN            NaN  0.112561                 NaN            NaN            NaN
  1413.29        500.000                 NaN   98.3395                 NaN            NaN  0.452068       0.670326                 NaN            NaN  0.538138                 NaN            NaN            NaN
  1411.89        500.000                 NaN   98.3704                 NaN            NaN  0.658460       0.442681                 NaN            NaN  0.528468                 NaN            NaN            NaN
  1410.48        500.000                 NaN   98.4012                 NaN            NaN  0.645301       0.434907                 NaN            NaN  0.518557                 NaN            NaN            NaN
  1409.08        500.000                 NaN   98.4315                 NaN            NaN  0.425836       0.633577                 NaN            NaN  0.509129                 NaN            NaN            NaN
  1407.67        500.000                 NaN   98.4605                 NaN            NaN  0.418003       0.621727                 NaN            NaN  0.499726                 NaN            NaN            NaN
  1406.27        500.000                 NaN   98.4875                 NaN            NaN  0.410499       0.611081                 NaN            NaN  0.490955                 NaN            NaN            NaN
  1404.86        500.000                 NaN   98.5135                 NaN            NaN  0.600408       0.403408                 NaN            NaN  0.482638                 NaN            NaN            NaN
  1403.45        500.000                 NaN   98.5408                 NaN            NaN  0.395542       0.589714                 NaN            NaN  0.473994                 NaN            NaN            NaN
  1402.05        500.000                 NaN   98.5661                 NaN            NaN  0.579571       0.388250                 NaN            NaN  0.466049                 NaN            NaN            NaN
  1400.64        500.000                 NaN   98.5899                 NaN            NaN  0.381638       0.570109                 NaN            NaN  0.458306                 NaN            NaN            NaN
  1399.24        500.000                 NaN   98.6157                 NaN            NaN  0.559310       0.375133                 NaN            NaN  0.449865                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.6379                 NaN            NaN  0.367840       0.551343                 NaN            NaN  0.442885                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.6608                 NaN            NaN  0.542255       0.361501                 NaN            NaN  0.435435                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.6827                 NaN            NaN  0.533489       0.355326                 NaN            NaN  0.428450                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.7043                 NaN            NaN  0.349399       0.524824                 NaN            NaN  0.421441                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.7251                 NaN            NaN  0.343553       0.516664                 NaN            NaN  0.414708                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.7432                 NaN            NaN  0.509350       0.338542                 NaN            NaN  0.408888                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.7675                 NaN            NaN  0.500276       0.331062                 NaN            NaN  0.401187                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.7850                 NaN            NaN  0.326152       0.493477                 NaN            NaN  0.395323                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.8036                 NaN            NaN  0.486310       0.320897                 NaN            NaN  0.389240                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.8234                 NaN            NaN  0.315495       0.478333                 NaN            NaN  0.382773                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.8382                 NaN            NaN  0.310986       0.472631                 NaN            NaN  0.378159                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.8591                 NaN            NaN  0.464535       0.305262                 NaN            NaN  0.371123                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.8749                 NaN            NaN  0.300685       0.458442                 NaN            NaN  0.366000                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.8905                 NaN            NaN  0.296173       0.452415                 NaN            NaN  0.360949                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.9078                 NaN            NaN  0.445505       0.291456                 NaN            NaN  0.355199                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.9241                 NaN            NaN  0.439439       0.286440                 NaN            NaN  0.350043                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.9402                 NaN  0.252418E-004  0.281458       0.433562                 NaN            NaN  0.344706                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.9547                 NaN            NaN  0.427606       0.277725                 NaN            NaN  0.339936                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.9692                 NaN            NaN  0.273328       0.422254                 NaN            NaN  0.335209                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.9838                 NaN            NaN  0.416655       0.269157                 NaN            NaN  0.330420                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.9963                 NaN            NaN  0.411576       0.265844                 NaN            NaN  0.326301                 NaN            NaN            NaN
  1368.31        500.000                 NaN   99.0121                 NaN  0.144461E-005  0.260936       0.405994                 NaN            NaN  0.320991                 NaN            NaN            NaN
  1366.90        500.000                 NaN   99.0252                 NaN  0.261187E-005  0.257178       0.400779                 NaN            NaN  0.316843                 NaN            NaN            NaN
  1365.50        500.000                 NaN   99.0463                 NaN  0.492916E-001  0.312405       0.273568                 NaN            NaN  0.318419                 NaN            NaN            NaN
  1364.09        500.000                 NaN   99.0670                 NaN  0.105603       0.212252       0.293816                 NaN            NaN  0.321289                 NaN            NaN            NaN
  1362.69        500.000                 NaN   99.0810                 NaN  0.105475       0.289359       0.207269                 NaN            NaN  0.316857                 NaN            NaN            NaN
  1361.28        500.000                 NaN   99.0958                 NaN  0.103845       0.285238       0.203615                 NaN            NaN  0.311542                 NaN            NaN            NaN
  1359.88        500.000                 NaN   99.1061                 NaN  0.105431       0.196387       0.283496                 NaN            NaN  0.308541                 NaN            NaN            NaN
  1358.47        500.000                 NaN   99.1212                 NaN  0.106826       0.280518       0.187598                 NaN            NaN  0.303819                 NaN            NaN            NaN
  1357.06        500.000                 NaN   99.1332                 NaN  0.105182       0.276993       0.185279                 NaN            NaN  0.299314                 NaN            NaN            NaN
  1355.66        500.000                 NaN   99.1451                 NaN  0.105610       0.179773       0.273863                 NaN            NaN  0.295623                 NaN            NaN            NaN
  1354.25        500.000                 NaN   99.1568                 NaN  0.106053       0.271218       0.174098                 NaN            NaN  0.291789                 NaN            NaN            NaN
  1352.85        500.000                 NaN   99.1684                 NaN  0.105864       0.169742       0.268096                 NaN            NaN  0.287912                 NaN            NaN            NaN
  1351.44        500.000                 NaN   99.1803                 NaN  0.105655       0.165142       0.264879                 NaN            NaN  0.283983                 NaN            NaN            NaN
  1350.04        500.000                 NaN   99.1916                 NaN  0.105957       0.159860       0.262395                 NaN            NaN  0.280174                 NaN            NaN            NaN
  1348.63        500.000                 NaN   99.2023                 NaN  0.105781       0.155681       0.259556                 NaN            NaN  0.276644                 NaN            NaN            NaN
  1347.22        500.000                 NaN   99.2111                 NaN  0.105149       0.152994       0.257003                 NaN            NaN  0.273733                 NaN            NaN            NaN
  1345.82        500.000                 NaN   99.2261                 NaN  0.105895       0.254395       0.145046                 NaN            NaN  0.268515                 NaN            NaN            NaN
  1344.41        500.000                 NaN   99.2341                 NaN  0.105718       0.142134       0.252016                 NaN            NaN  0.266017                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.2451                 NaN  0.104940       0.248735       0.139068                 NaN            NaN  0.262139                 NaN            NaN            NaN
  1341.60        500.000                 NaN   99.2547                 NaN  0.105039       0.246634       0.134597                 NaN            NaN  0.259044                 NaN            NaN            NaN
  1340.19        500.000                 NaN   99.2644                 NaN  0.104597       0.131276       0.244142                 NaN            NaN  0.255600                 NaN            NaN            NaN
  1338.79        500.000                 NaN   99.2738                 NaN  0.104257       0.241684       0.127891                 NaN            NaN  0.252402                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.2829                 NaN  0.101314       0.129009       0.237921                 NaN            NaN  0.248852                 NaN            NaN            NaN
  1335.98        500.000                 NaN   99.2934                 NaN  0.106585       0.238119       0.115695                 NaN            NaN  0.246226                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.3015                 NaN  0.102970       0.233951       0.118624                 NaN            NaN  0.242945                 NaN            NaN            NaN
  1333.17        500.000                 NaN   99.3108                 NaN  0.102868       0.232034       0.114571                 NaN            NaN  0.239680                 NaN            NaN            NaN
  1331.76        500.000                 NaN   99.3214                 NaN  0.105081       0.230349       0.106430                 NaN            NaN  0.236760                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.3278                 NaN  0.100978       0.110717       0.226922                 NaN            NaN  0.233544                 NaN            NaN            NaN
  1328.95        500.000                 NaN   99.3379                 NaN  0.100941       0.106513       0.224443                 NaN            NaN  0.230238                 NaN            NaN            NaN
  1327.54        500.000                 NaN   99.3456                 NaN  0.100755       0.222269       0.103707                 NaN            NaN  0.227643                 NaN            NaN            NaN
  1326.14        500.000                 NaN   99.3534                 NaN  0.100437       0.220565       0.100632                 NaN            NaN  0.224919                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.3618                 NaN  0.995607E-001  0.218087       0.986538E-001            NaN            NaN  0.221940                 NaN            NaN            NaN
  1323.33        500.000                 NaN   99.3692                 NaN  0.989245E-001  0.963953E-001  0.216216                 NaN            NaN  0.219308                 NaN            NaN            NaN
  1321.92        500.000                 NaN   99.3770                 NaN  0.980049E-001  0.213901       0.945931E-001            NaN            NaN  0.216514                 NaN            NaN            NaN
  1320.51        500.000                 NaN   99.3583                 NaN  0.762181E-001  0.162767       0.183130                 NaN            NaN  0.219555                 NaN            NaN            NaN
  1319.11        500.000                 NaN   99.4206                 NaN  0.119404       0.237742       0.171169E-001            NaN            NaN  0.205107                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.4004                 NaN  0.954140E-001  0.895232E-001  0.206522                 NaN            NaN  0.208113                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.4072                 NaN  0.952711E-001  0.205074       0.866151E-001            NaN            NaN  0.205851                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.4144                 NaN  0.938232E-001  0.862631E-001  0.202399                 NaN            NaN  0.203126                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.4214                 NaN  0.934266E-001  0.200850       0.836178E-001            NaN            NaN  0.200684                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.4283                 NaN  0.923881E-001  0.826356E-001  0.198495                 NaN            NaN  0.198160                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.4349                 NaN  0.914222E-001  0.812734E-001  0.196649                 NaN            NaN  0.195729                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.4416                 NaN  0.905270E-001  0.805955E-001  0.193912                 NaN            NaN  0.193406                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.4485                 NaN  0.893074E-001  0.191960       0.794438E-001            NaN            NaN  0.190782                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.4549                 NaN  0.885763E-001  0.778884E-001  0.190097                 NaN            NaN  0.188490                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.4611                 NaN  0.873185E-001  0.776135E-001  0.187809                 NaN            NaN  0.186200                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.4662                 NaN  0.865402E-001  0.186253       0.765830E-001            NaN            NaN  0.184408                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.4740                 NaN  0.844491E-001  0.773196E-001  0.183001                 NaN            NaN  0.181245                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.4789                 NaN  0.838163E-001  0.760132E-001  0.181677                 NaN            NaN  0.179592                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.4853                 NaN  0.823982E-001  0.759317E-001  0.179287                 NaN            NaN  0.177121                 NaN            NaN            NaN
  1298.02        500.000                 NaN   99.4908                 NaN  0.817090E-001  0.177422       0.748469E-001            NaN            NaN  0.175223                 NaN            NaN            NaN
  1296.62        500.000                 NaN   99.4966                 NaN  0.801636E-001  0.750373E-001  0.175266                 NaN            NaN  0.172932                 NaN            NaN            NaN
  1295.21        500.000                 NaN   99.5023                 NaN  0.788244E-001  0.173100       0.749741E-001            NaN            NaN  0.170764                 NaN            NaN            NaN
  1293.80        500.000                 NaN   99.5078                 NaN  0.777621E-001  0.744716E-001  0.171156                 NaN            NaN  0.168775                 NaN            NaN            NaN
  1292.40        500.000                 NaN   99.5132                 NaN  0.766929E-001  0.169290       0.740741E-001            NaN            NaN  0.166745                 NaN            NaN            NaN
  1290.99        500.000                 NaN   99.5185                 NaN  0.750467E-001  0.167134       0.746672E-001            NaN            NaN  0.164678                 NaN            NaN            NaN
  1289.59        500.000                 NaN   99.5215                 NaN  0.748400E-001  0.737324E-001  0.166048                 NaN            NaN  0.163831                 NaN            NaN            NaN
  1288.18        500.000                 NaN   99.5294                 NaN  0.710864E-001  0.162051       0.772945E-001            NaN            NaN  0.160159                 NaN            NaN            NaN
  1286.78        500.000                 NaN   99.5342                 NaN  0.713198E-001  0.748131E-001  0.160859                 NaN            NaN  0.158792                 NaN            NaN            NaN
  1285.37        500.000                 NaN   93.0260                 NaN  0.158329       0.686377       0.913086                 NaN            NaN  0.885110        4.33108                 NaN            NaN
  1283.96        500.000                 NaN   90.8774                 NaN            NaN   1.60649       0.718512                 NaN            NaN   1.08935        5.70822                 NaN            NaN
  1282.56        500.000                 NaN   90.7889                 NaN            NaN   1.58609       0.733815                 NaN            NaN   1.10818        5.78302                 NaN            NaN
  1281.15        500.000                 NaN   91.3829                 NaN            NaN  0.681848        1.49688                 NaN            NaN   1.04522        5.39314                 NaN            NaN
  1279.75        500.000                 NaN   92.3040                 NaN            NaN  0.620596        1.33771                 NaN            NaN  0.938043        4.79970                 NaN            NaN
  1278.34        500.000                 NaN   92.7314                 NaN            NaN  0.581134        1.27312                 NaN            NaN  0.892445        4.52194                 NaN            NaN
  1276.94        500.000                 NaN   93.2186                 NaN            NaN   1.19517       0.542089                 NaN            NaN  0.837855        4.20624                 NaN            NaN
  1275.53        500.000                 NaN   93.6546                 NaN            NaN  0.506255        1.12583                 NaN            NaN  0.788765        3.92459                 NaN            NaN
  1274.12        500.000                 NaN   94.0430                 NaN  0.297185E-005  0.474681        1.06362                 NaN            NaN  0.744758        3.67392                 NaN            NaN
