|6.6.6
Archiving\03_Data\eqLP/QFM/YM20/YM20_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1798.08        500.000        82.1075        16.7275                 NaN  0.481623       0.683389                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        81.5139        17.3055                 NaN  0.497167       0.683399                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        80.9370        17.8681                 NaN  0.511516       0.683410                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        80.3601        18.4307                 NaN  0.525866       0.683421                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        79.7831        18.9933                 NaN  0.540216       0.683432                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        79.2061        19.5559                 NaN  0.554566       0.683443                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        78.6291        20.1185                 NaN  0.568918       0.683454                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        78.0521        20.6812                 NaN  0.583269       0.683464                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        77.4750        21.2439                 NaN  0.597621       0.683475                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        76.8980        21.8066                 NaN  0.611974       0.683486                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        76.3392        22.3521                 NaN  0.625159       0.683498                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        75.7805        22.8977                 NaN  0.638345       0.683509                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        75.2217        23.4432                 NaN  0.651531       0.683521                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        74.6629        23.9888                 NaN  0.664718       0.683532                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        74.1041        24.5344                 NaN  0.677905       0.683544                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        73.5453        25.0801                 NaN  0.691092       0.683555                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        72.9865        25.6257                 NaN  0.704281       0.683566                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        72.4276        26.1714                 NaN  0.717469       0.683578                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        71.8809        26.7056                 NaN  0.729948       0.683590                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        71.3342        27.2398                 NaN  0.742428       0.683602                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        70.7874        27.7741                 NaN  0.754908       0.683614                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        70.2407        28.3083                 NaN  0.767388       0.683627                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        69.6939        28.8426                 NaN  0.779869       0.683639                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        69.1471        29.3769                 NaN  0.792351       0.683651                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        68.6002        29.9113                 NaN  0.804832       0.683663                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        68.0534        30.4456                 NaN  0.817315       0.683675                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        67.5254        30.9621                 NaN  0.828868       0.683688                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        66.9973        31.4786                 NaN  0.840421       0.683700                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        66.4692        31.9951                 NaN  0.851975       0.683712                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        65.9411        32.5116                 NaN  0.863530       0.683725                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        65.4130        33.0282                 NaN  0.875085       0.683737                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        64.8849        33.5447                 NaN  0.886640       0.683750                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        64.3567        34.0613                 NaN  0.898195       0.683762                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        63.8286        34.5779                 NaN  0.909752       0.683774                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        63.3228        35.0731                 NaN  0.920395       0.683787                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        62.8169        35.5682                 NaN  0.931039       0.683799                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        62.3111        36.0634                 NaN  0.941683       0.683811                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        61.8052        36.5586                 NaN  0.952328       0.683823                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        61.2994        37.0538                 NaN  0.962973       0.683836                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        60.7935        37.5491                 NaN  0.973618       0.683848                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        60.2875        38.0443                 NaN  0.984264       0.683860                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        59.7816        38.5396                 NaN  0.994910       0.683873                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        59.3011        39.0102                 NaN   1.00482       0.683885                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        58.8205        39.4809                 NaN   1.01474       0.683897                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        58.3399        39.9516                 NaN   1.02466       0.683909                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        57.8592        40.4223                 NaN   1.03457       0.683921                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        57.3786        40.8930                 NaN   1.04449       0.683933                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        56.8980        41.3637                 NaN   1.05441       0.683945                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        56.4173        41.8344                 NaN   1.06432       0.683957                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        55.9366        42.3052                 NaN   1.07424       0.683969                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        55.4873        42.7451                 NaN   1.08365       0.683981                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        55.0380        43.1849                 NaN   1.09305       0.683992                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        54.5887        43.6248                 NaN   1.10246       0.684004                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        54.1394        44.0647                 NaN   1.11187       0.684015                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        53.6900        44.5047                 NaN   1.12128       0.684027                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        53.2407        44.9446                 NaN   1.13068       0.684039                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        52.7913        45.3846                 NaN   1.14009       0.684050                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        52.3419        45.8245                 NaN   1.14950       0.684062                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        51.9285        46.2290                 NaN   1.15844       0.684072                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        51.5151        46.6335                 NaN   1.16739       0.684083                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        51.1016        47.0380                 NaN   1.17633       0.684094                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        50.6882        47.4425                 NaN   1.18527       0.684105                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        50.2747        47.8470                 NaN   1.19421       0.684116                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        49.8612        48.2515                 NaN   1.20316       0.684126                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        49.4477        48.6561                 NaN   1.21210       0.684137                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        49.0342        49.0606                 NaN   1.22104       0.684148                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        48.6412        49.4447                 NaN   1.22997       0.684158                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        47.8140        49.5949                 NaN   1.22676       0.684170       0.680184                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        46.8192        49.6255                 NaN   1.21751       0.684182        1.65368                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        45.8243        49.6561                 NaN   1.20826       0.684193        2.62720                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        44.9278        49.6790                 NaN   1.19878       0.684204        3.51021                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        44.0314        49.7019                 NaN   1.18931       0.684214        4.39324                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        43.1349        49.7248                 NaN   1.17983       0.684225        5.27630                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        42.2384        49.7477                 NaN   1.17036       0.684235        6.15938                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        41.4951        49.7576                 NaN   1.16068       0.684244        6.90234                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        40.7518        49.7676                 NaN   1.15099       0.684252        7.64532                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        40.0085        49.7776                 NaN   1.14131       0.684261        8.38832                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        39.2652        49.7875                 NaN   1.13163       0.684269        9.13133                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        38.5219        49.7975                 NaN   1.12194       0.684278        9.87437                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        37.7786        49.8075                 NaN   1.11226       0.684287        10.6174                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        37.0352        49.8174                 NaN   1.10258       0.684295        11.3605                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        36.2918        49.8274                 NaN   1.09289       0.684304        12.1036                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        35.6883        49.8260                 NaN   1.08263       0.684310        12.7188                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        35.0847        49.8246                 NaN   1.07237       0.684317        13.3340                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        34.4812        49.8231                 NaN   1.06211       0.684324        13.9492                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        33.8776        49.8217                 NaN   1.05185       0.684330        14.5645                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        33.2740        49.8203                 NaN   1.04159       0.684337        15.1797                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        32.6704        49.8189                 NaN   1.03133       0.684344        15.7950                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        32.0668        49.8175                 NaN   1.02107       0.684350        16.4103                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        31.4632        49.8160                 NaN   1.01081       0.684357        17.0256                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        30.9506        49.8081                 NaN  0.999604       0.684362        17.5573                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        30.4379        49.8003                 NaN  0.988400       0.684368        18.0890                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        29.9253        49.7924                 NaN  0.977196       0.684373        18.6208                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        29.4126        49.7845                 NaN  0.965992       0.684378        19.1525                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        28.9000        49.7766                 NaN  0.954787       0.684383        19.6843                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        28.3873        49.7687                 NaN  0.943583       0.684388        20.2160                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        27.8746        49.7608                 NaN  0.932378       0.684393        20.7478                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        27.3619        49.7529                 NaN  0.921173       0.684399        21.2796                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        26.9040        49.7424                 NaN  0.908408       0.684403        21.7607                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        26.4461        49.7319                 NaN  0.895643       0.684406        22.2419                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        25.9882        49.7214                 NaN  0.882878       0.684410        22.7231                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        25.5303        49.7109                 NaN  0.870113       0.684414        23.2043                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        25.0724        49.7004                 NaN  0.857347       0.684418        23.6855                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        24.6144        49.6899                 NaN  0.844582       0.684422        24.1667                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        24.1565        49.6794                 NaN  0.831816       0.684426        24.6479                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        23.6986        49.6689                 NaN  0.819050       0.684430        25.1291                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        23.2710        49.6585                 NaN  0.805202       0.684432        25.5809                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        22.8433        49.6482                 NaN  0.791354       0.684435        26.0327                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        22.4157        49.6378                 NaN  0.777505       0.684438        26.4845                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        21.9881        49.6274                 NaN  0.763657       0.684441        26.9364                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        21.3875        49.6202                 NaN  0.758916       0.684445        27.2300       0.318944                 NaN            NaN            NaN            NaN
  1442.31        500.000        20.7543        49.6142                 NaN  0.759012       0.684449        27.4444       0.743669                 NaN            NaN            NaN            NaN
  1439.10        500.000        20.1530        49.6034                 NaN  0.760201       0.684453        27.6474        1.15153                 NaN            NaN            NaN            NaN
  1435.90        500.000        19.5518        49.5927                 NaN  0.761389       0.684457        27.8503        1.55940                 NaN            NaN            NaN            NaN
  1432.69        500.000        19.0489        49.5695                 NaN  0.767976       0.684459        28.0178        1.91140                 NaN            NaN            NaN            NaN
  1429.49        500.000        18.5459        49.5464                 NaN  0.774563       0.684462        28.1853        2.26341                 NaN            NaN            NaN            NaN
  1426.28        500.000        18.0430        49.5232                 NaN  0.781150       0.684465        28.3527        2.61542                 NaN            NaN            NaN            NaN
  1423.08        500.000        17.5400        49.5001                 NaN  0.787737       0.684467        28.5202        2.96743                 NaN            NaN            NaN            NaN
  1419.87        500.000        17.0371        49.4770                 NaN  0.794324       0.684470        28.6877        3.31944                 NaN            NaN            NaN            NaN
  1416.67        500.000        16.5341        49.4538                 NaN  0.800911       0.684473        28.8552        3.67146                 NaN            NaN            NaN            NaN
  1413.46        500.000        16.0312        49.4307                 NaN  0.807498       0.684475        29.0227        4.02348                 NaN            NaN            NaN            NaN
  1410.26        500.000        15.5282        49.4075                 NaN  0.814085       0.684478        29.1902        4.37550                 NaN            NaN            NaN            NaN
  1407.05        500.000        15.0819        49.3909                 NaN  0.822868       0.684481        29.3251        4.67146                 NaN  0.232954E-001            NaN            NaN
  1403.85        500.000        14.4844        49.4651                 NaN  0.822569       0.684489        29.4347        4.90696                 NaN  0.201756                 NaN            NaN
  1400.64        500.000        13.9533        49.5318                 NaN  0.822941       0.684496        29.5256        5.11930                 NaN  0.362601                 NaN            NaN
  1397.44        500.000        13.4221        49.5984                 NaN  0.823313       0.684503        29.6165        5.33163                 NaN  0.523449                 NaN            NaN
  1394.23        500.000        12.9657        49.6542                 NaN  0.824536       0.684510        29.6884        5.51947                 NaN  0.663118                 NaN            NaN
  1391.03        500.000        12.5093        49.7100                 NaN  0.825758       0.684516        29.7603        5.70732                 NaN  0.802790                 NaN            NaN
  1387.82        500.000        12.0437        49.7478                 NaN  0.837111       0.684524        29.5750       0.301865        5.86560       0.944424                 NaN            NaN
  1384.62        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1381.41        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1378.21        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1375.00        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1371.79        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1368.59        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1365.38        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1362.18        500.000        11.6013        49.7816                 NaN  0.849421       0.684532        29.3613       0.631312        6.00935        1.08120                 NaN            NaN
  1358.97        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1355.77        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1352.56        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1349.36        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1346.15        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1342.95        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1339.74        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1336.54        500.000        8.91819        49.9797                 NaN  0.932994       0.684580        27.9915        2.67315        6.84506        1.97474                 NaN            NaN
  1333.33        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1330.13        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1326.92        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1323.72        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1320.51        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1317.31        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1314.10        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1310.90        500.000        7.15173        50.0930                 NaN  0.997734       0.684612        27.0408        4.04678        7.33623        2.64917                 NaN            NaN
  1307.69        500.000        5.86800        50.1433                 NaN   1.05030       0.684634        26.3795        5.03002        7.64831        3.19589                 NaN            NaN
  1304.49        500.000        5.86800        50.1433                 NaN   1.05030       0.684634        26.3795        5.03002        7.64831        3.19589                 NaN            NaN
  1301.28        500.000        5.59641        50.1496                 NaN   1.06157       0.684638        26.2495        5.23163        7.70835        3.31831                 NaN            NaN
  1298.08        500.000        5.46623        50.1506                 NaN   1.06733       0.684640        26.1900        5.32691        7.73733        3.37702                 NaN            NaN
  1294.87        500.000        3.32597        50.2796                 NaN   1.07776       0.684658        26.0147        5.79636        7.91969        3.64367        1.25752                 NaN
  1291.67        500.000                 NaN   50.4930                 NaN   1.09065       0.684687        25.7843        6.44236        8.18297        4.01680        3.30520                 NaN
  1288.46        500.000                 NaN   50.5047                 NaN   1.09408       0.684689        25.7739        6.42420        8.18008        4.03173        3.30662                 NaN
  1285.26        500.000                 NaN   50.5047                 NaN   1.09408       0.684689        25.7739        6.42420        8.18008        4.03173        3.30662                 NaN
  1282.05        500.000                 NaN   50.5203                 NaN   1.10308       0.684691        25.7589        8.17989        6.38794        4.05723        3.30803                 NaN
