|6.6.6
Archiving\03_Data\Deq/QFM_m5/YM20/YM20_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1948.72        2500.00        98.2256        1.75994       0.144239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.2159        1.76965       0.144255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.2062        1.77937       0.144271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.1965        1.78909       0.144287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.1868        1.79881       0.144303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.1770        1.80853       0.144320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.1673        1.81826       0.144336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.1576        1.82799       0.144352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.1478        1.83773       0.144368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.1382        1.84731       0.144385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.1287        1.85690       0.144401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.1191        1.86644       0.144417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        97.7962        1.87175       0.143509E-001  0.317726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        97.1784        1.87168       0.141664E-001  0.935719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        96.5602        1.87160       0.139818E-001   1.55425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        95.9414        1.87152       0.137970E-001   2.17333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        95.3220        1.87144       0.136120E-001   2.79294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        94.7424        1.86912       0.134254E-001   3.37505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        94.1624        1.86680       0.132387E-001   3.95761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        93.5819        1.86447       0.130518E-001   4.54062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.0009        1.86214       0.128648E-001   5.12408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.4195        1.85981       0.126777E-001   5.70798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        91.8377        1.85747       0.124904E-001   6.29233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        91.2555        1.85513       0.123030E-001   6.87712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        90.6728        1.85278       0.121154E-001   7.46234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        90.1106        1.84827       0.119246E-001   8.02322       0.596971E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        89.5476        1.84297       0.117335E-001   8.57908       0.186518E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        88.9905        1.83703       0.115405E-001   9.12970       0.312018E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        88.4331        1.83109       0.113474E-001   9.68069       0.437612E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        87.8876        1.82389       0.111514E-001   10.2213       0.560275E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.3418        1.81669       0.109553E-001   10.7622       0.683025E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        86.7957        1.80948       0.107591E-001   11.3035       0.805862E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.2492        1.80226       0.105627E-001   11.8451       0.928785E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.7185        1.79231       0.103574E-001   12.3741       0.104657                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.1876        1.78236       0.101519E-001   12.9034       0.116443                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.6564        1.77239       0.994630E-002   13.4330       0.128236                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.1249        1.76242       0.974061E-002   13.9629       0.140036                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        83.5932        1.75244       0.953481E-002   14.4930       0.151844                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.0611        1.74245       0.932891E-002   15.0234       0.163658                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        82.5288        1.73245       0.912291E-002   15.5541       0.175480                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        81.9962        1.72245       0.891680E-002   16.0851       0.187309                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.4735        1.70850       0.869547E-002   16.6107       0.198527                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        80.9506        1.69455       0.847405E-002   17.1366       0.209751                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.4275        1.68058       0.825254E-002   17.6627       0.220980                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        79.9042        1.66661       0.803094E-002   18.1890       0.232215                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        79.3806        1.65263       0.780925E-002   18.7155       0.243456                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        78.8568        1.63865       0.758748E-002   19.2422       0.254702                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        78.3329        1.62465       0.736562E-002   19.7692       0.265953                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        77.8087        1.61065       0.714368E-002   20.2963       0.277210                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        77.2830        1.59230       0.690323E-002   20.8298       0.287993                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        76.7571        1.57395       0.666271E-002   21.3635       0.298781                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        76.2310        1.55559       0.642213E-002   21.8974       0.309573                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        75.7048        1.53722       0.618147E-002   22.4314       0.320369                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        75.1785        1.51884       0.594075E-002   22.9656       0.331169                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        74.6520        1.50046       0.569996E-002   23.4999       0.341973                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        74.1253        1.48206       0.545910E-002   24.0344       0.352780                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        73.5985        1.46366       0.521818E-002   24.5690       0.363592                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        73.0597        1.44005       0.495202E-002   25.1214       0.373878                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        72.5208        1.41644       0.468582E-002   25.6739       0.384166                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        71.9819        1.39282       0.441957E-002   26.2264       0.394457                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        71.4428        1.36919       0.415328E-002   26.7791       0.404750                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        70.9036        1.34555       0.388694E-002   27.3319       0.415047                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        70.3644        1.32191       0.362055E-002   27.8848       0.425345                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        69.8250        1.29826       0.335413E-002   28.4377       0.435646                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        69.2856        1.27460       0.308766E-002   28.9908       0.445950                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        68.7340        1.24600       0.280256E-002   29.5610       0.456147                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        68.1825        1.21740       0.251743E-002   30.1313       0.466345                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        67.6308        1.18879       0.223229E-002   30.7016       0.476545                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        67.0792        1.16018       0.194712E-002   31.2720       0.486746                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        66.5275        1.13156       0.166194E-002   31.8424       0.496949                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        65.9757        1.10293       0.137675E-002   32.4128       0.507153                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        65.4240        1.07430       0.109154E-002   32.9833       0.517358                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        64.8722        1.04567       0.806321E-003   33.5537       0.527564                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        64.3086        1.01284       0.501176E-003   34.1408       0.537267                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        63.7450       0.980006       0.196036E-003   34.7279       0.546971                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        63.1808       0.946223                 NaN   35.3161       0.556866                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        62.6215       0.912355                 NaN   35.8995       0.566700                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        62.0587       0.876619                 NaN   36.4883       0.576387                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        61.4959       0.840881                 NaN   37.0771       0.586073                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        60.9333       0.805141                 NaN   37.6658       0.595758                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        60.3707       0.769401                 NaN   38.2545       0.605444                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        59.8055       0.729255                 NaN   38.8502       0.615080                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        59.2404       0.689110                 NaN   39.4457       0.624715                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        58.6755       0.648967                 NaN   40.0412       0.634349                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        58.1106       0.608827                 NaN   40.6366       0.643982                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        57.5459       0.568689                 NaN   41.2318       0.653613                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        56.9813       0.528554                 NaN   41.8269       0.663243                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        56.4168       0.488423                 NaN   42.4219       0.672871                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        55.8524       0.448295                 NaN   43.0168       0.682498                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        55.2901       0.404874                 NaN   43.6131       0.691895                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        54.0745       0.382556                 NaN   43.9789       0.692325       0.871700                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.6937       0.367830                 NaN   44.2467       0.688942        2.00277                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.3095       0.353066                 NaN   44.5151       0.685550        3.13677                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.1000       0.336637                 NaN   44.7666       0.682045        4.11472                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        48.8879       0.320172                 NaN   45.0186       0.678530        5.09483                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        47.6732       0.303671                 NaN   45.2711       0.675007        6.07708                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        46.4560       0.287134                 NaN   45.5239       0.671474        7.06148                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        45.5020       0.267582                 NaN   45.7538       0.668101        7.80849                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        44.5466       0.247999                 NaN   45.9840       0.664721        8.55669                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        43.5897       0.228384                 NaN   46.2145       0.661335        9.30610                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        42.6313       0.208739                 NaN   46.4453       0.657942        10.0567                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        41.6715       0.189062                 NaN   46.6763       0.654543        10.8085                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        40.7103       0.169355                 NaN   46.9077       0.651137        11.5615                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        39.7475       0.149616                 NaN   47.1394       0.647725        12.3157                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        38.7834       0.129847                 NaN   47.3713       0.644306        13.0712                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        38.0119       0.107079                 NaN   47.5911       0.641233        13.6487                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        37.2396       0.842846E-001            NaN   47.8110       0.638156        14.2270                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        36.4664       0.614648E-001            NaN   48.0311       0.635075        14.8059                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        35.6925       0.386192E-001            NaN   48.2514       0.631990        15.3855                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        34.9769       0.146842E-001            NaN   48.4680       0.629076        15.9114                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        34.2709                 NaN            NaN   48.6332       0.624854        16.4710                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        33.5781                 NaN            NaN   48.7139       0.618673        17.0894                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        32.8843                 NaN            NaN   48.7946       0.612482        17.7087                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        32.2706                 NaN            NaN   48.8625       0.605403        18.2615                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        31.6561                 NaN            NaN   48.9305       0.598314        18.8151                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        31.0408                 NaN            NaN   48.9985       0.591216        19.3694                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        30.4248                 NaN            NaN   49.0666       0.584107        19.9245                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        29.8081                 NaN            NaN   49.1347       0.576988        20.4802                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        29.1906                 NaN            NaN   49.2029       0.569860        21.0367                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        28.5723                 NaN            NaN   49.2711       0.562722        21.5938                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        27.9533                 NaN            NaN   49.3394       0.555573        22.1517                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        27.4252                 NaN            NaN   49.3938       0.547336        22.6337                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        26.8965                 NaN            NaN   49.4483       0.539088        23.1162                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        26.3672                 NaN            NaN   49.5028       0.530831        23.5992                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        25.8374                 NaN            NaN   49.5573       0.522563        24.0827                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        25.3070                 NaN            NaN   49.6119       0.514286        24.5668                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        24.7761                 NaN            NaN   49.6665       0.505999        25.0514                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        24.2446                 NaN            NaN   49.7211       0.497702        25.5366                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        23.7126                 NaN            NaN   49.7757       0.489395        26.0223                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        23.2349                 NaN            NaN   49.8231       0.479759        26.4623                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        22.7567                 NaN            NaN   49.8705       0.470112        26.9027                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        22.2780                 NaN            NaN   49.9179       0.460455        27.3436                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        21.7989                 NaN            NaN   49.9654       0.450787        27.7849                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        21.3193                 NaN            NaN   50.0128       0.441108        28.2267                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        20.8393                 NaN            NaN   50.0604       0.431419        28.6689                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        20.3589                 NaN            NaN   50.1079       0.421720        29.1115                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        19.8779                 NaN            NaN   50.1554       0.412010        29.5546                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        19.4217                 NaN            NaN   50.1999       0.401821        29.9765                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        18.9651                 NaN            NaN   50.2445       0.391622        30.3988                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        18.3074                 NaN            NaN   50.3010       0.388914        30.6682       0.334417                 NaN            NaN            NaN            NaN
  1500.00        2500.00        17.4737                 NaN            NaN   50.3639       0.394228        30.8139       0.954276                 NaN            NaN            NaN            NaN
  1496.79        2500.00        16.7447                 NaN            NaN   50.4084       0.402758        30.9355        1.50860                 NaN            NaN            NaN            NaN
  1493.59        2500.00        16.0145                 NaN            NaN   50.4530       0.411307        31.0573        2.06396                 NaN            NaN            NaN            NaN
  1490.38        2500.00        15.2829                 NaN            NaN   50.4975       0.419874        31.1794        2.62036                 NaN            NaN            NaN            NaN
  1487.18        2500.00        14.5501                 NaN            NaN   50.5420       0.428458        31.3016        3.17780                 NaN            NaN            NaN            NaN
  1483.97        2500.00        13.9117                 NaN            NaN   50.5685       0.440169        31.4059        3.67377                 NaN            NaN            NaN            NaN
  1480.77        2500.00        13.2722                 NaN            NaN   50.5951       0.451901        31.5103        4.17056                 NaN            NaN            NaN            NaN
  1477.56        2500.00        12.4977                 NaN            NaN   50.5773       0.485561        31.0711        4.64357       0.724789                 NaN            NaN            NaN
  1474.36        2500.00        11.8376                 NaN            NaN   50.5728       0.510035        30.9042        5.08935        1.08597                 NaN            NaN            NaN
  1471.15        2500.00        11.8371                 NaN            NaN   50.5731       0.510054        30.9045        5.08938        1.08598                 NaN            NaN            NaN
  1467.95        2500.00        11.8365                 NaN            NaN   50.5733       0.510072        30.9047        5.08942        1.08599                 NaN            NaN            NaN
  1464.74        2500.00        11.8359                 NaN            NaN   50.5736       0.510091        30.9050        5.08945        1.08601                 NaN            NaN            NaN
  1461.54        2500.00        9.58332                 NaN            NaN   50.5294       0.604385        30.4892        2.16053        6.63316                 NaN            NaN            NaN
  1458.33        2500.00        9.58286                 NaN            NaN   50.5296       0.604406        30.4894        2.16055        6.63320                 NaN            NaN            NaN
  1455.13        2500.00        8.63742                 NaN            NaN   50.4959       0.649884        30.3896        7.28787        2.53940                 NaN            NaN            NaN
  1451.92        2500.00        8.17819                 NaN            NaN   50.4891       0.670360        30.3424        7.57126        2.71809       0.306325E-001            NaN            NaN
  1448.72        2500.00        7.61205                 NaN            NaN   50.5494       0.679586        30.2206        2.97735        7.73328       0.227724                 NaN            NaN
  1445.51        2500.00        7.61172                 NaN            NaN   50.5495       0.679609        30.2207        2.97738        7.73331       0.227739                 NaN            NaN
  1442.31        2500.00        7.61138                 NaN            NaN   50.5496       0.679632        30.2209        2.97740        7.73334       0.227753                 NaN            NaN
  1439.10        2500.00        7.61104                 NaN            NaN   50.5497       0.679655        30.2211        2.97743        7.73337       0.227768                 NaN            NaN
  1435.90        2500.00        5.87048                 NaN            NaN   50.7285       0.713262        29.8048        3.79827        8.22739       0.857329                 NaN            NaN
  1432.69        2500.00        5.87024                 NaN            NaN   50.7285       0.713284        29.8049        3.79829        8.22740       0.857382                 NaN            NaN
  1429.49        2500.00        5.87001                 NaN            NaN   50.7285       0.713307        29.8050        3.79832        8.22742       0.857435                 NaN            NaN
  1426.28        2500.00        5.86977                 NaN            NaN   50.7285       0.713330        29.8052        3.79835        8.22744       0.857488                 NaN            NaN
  1423.08        2500.00        5.86953                 NaN            NaN   50.7285       0.713353        29.8053        3.79838        8.22746       0.857542                 NaN            NaN
  1419.87        2500.00        5.86929                 NaN            NaN   50.7284       0.713375        29.8054        3.79841        8.22748       0.857595                 NaN            NaN
  1416.67        2500.00        5.86905                 NaN            NaN   50.7284       0.713398        29.8055        3.79843        8.22749       0.857648                 NaN            NaN
  1413.46        2500.00        5.86880                 NaN            NaN   50.7284       0.713420        29.8057        3.79846        8.22751       0.857701                 NaN            NaN
  1410.26        2500.00        3.72629                 NaN            NaN   50.9195       0.773401        29.1971        8.80799        4.86963        1.70611                 NaN            NaN
  1407.05        2500.00        3.72617                 NaN            NaN   50.9194       0.773424        29.1971        8.80799        4.86966        1.70621                 NaN            NaN
  1403.85        2500.00        3.72605                 NaN            NaN   50.9193       0.773447        29.1972        8.80799        4.86968        1.70632                 NaN            NaN
  1400.64        2500.00        3.72592                 NaN            NaN   50.9192       0.773470        29.1973        8.80800        4.86971        1.70642                 NaN            NaN
  1397.44        2500.00        3.72580                 NaN            NaN   50.9191       0.773493        29.1974        8.80800        4.86974        1.70652                 NaN            NaN
  1394.23        2500.00        3.72567                 NaN            NaN   50.9190       0.773516        29.1974        8.80801        4.86977        1.70662                 NaN            NaN
  1391.03        2500.00        3.72555                 NaN            NaN   50.9189       0.773539        29.1975        8.80801        4.86980        1.70673                 NaN            NaN
  1387.82        2500.00        3.72542                 NaN            NaN   50.9188       0.773561        29.1976        8.80801        4.86983        1.70683                 NaN            NaN
  1384.62        2500.00        2.37065                 NaN            NaN   51.0055       0.828777        28.7583        5.58256        9.14856        2.30568                 NaN            NaN
  1381.41        2500.00        2.37058                 NaN            NaN   51.0053       0.828801        28.7584        5.58258        9.14855        2.30582                 NaN            NaN
  1378.21        2500.00        2.37052                 NaN            NaN   51.0051       0.828824        28.7584        5.58261        9.14855        2.30595                 NaN            NaN
  1375.00        2500.00        2.37046                 NaN            NaN   51.0050       0.828848        28.7585        5.58264        9.14854        2.30609                 NaN            NaN
  1371.79        2500.00        2.37039                 NaN            NaN   51.0048       0.828871        28.7585        5.58267        9.14854        2.30622                 NaN            NaN
  1368.59        2500.00        2.37033                 NaN            NaN   51.0046       0.828894        28.7586        5.58269        9.14853        2.30636                 NaN            NaN
  1365.38        2500.00        2.37027                 NaN            NaN   51.0044       0.828918        28.7586        5.58272        9.14853        2.30650                 NaN            NaN
  1362.18        2500.00        2.37020                 NaN            NaN   51.0043       0.828941        28.7587        5.58275        9.14853        2.30663                 NaN            NaN
  1358.97        2500.00        1.36192                 NaN            NaN   51.0363       0.881736        28.4370        6.11559        9.38638        2.78110                 NaN            NaN
  1355.77        2500.00        1.36189                 NaN            NaN   51.0360       0.881760        28.4370        6.11562        9.38637        2.78126                 NaN            NaN
  1352.56        2500.00        1.36186                 NaN            NaN   51.0358       0.881784        28.4371        6.11565        9.38636        2.78143                 NaN            NaN
  1349.36        2500.00        1.36183                 NaN            NaN   51.0356       0.881809        28.4371        6.11568        9.38635        2.78159                 NaN            NaN
  1346.15        2500.00        1.36180                 NaN            NaN   51.0354       0.881833        28.4372        6.11571        9.38634        2.78175                 NaN            NaN
  1342.95        2500.00        1.36177                 NaN            NaN   51.0352       0.881857        28.4372        6.11573        9.38633        2.78191                 NaN            NaN
  1339.74        2500.00        1.36174                 NaN            NaN   51.0350       0.881881        28.4372        6.11576        9.38632        2.78207                 NaN            NaN
  1336.54        2500.00        1.36171                 NaN            NaN   51.0348       0.881905        28.4373        6.11579        9.38632        2.78223                 NaN            NaN
  1333.33        2500.00       0.532416                 NaN            NaN   51.0305       0.932687        28.2151        9.58146        6.53535        3.17246                 NaN            NaN
  1330.13        2500.00       0.532407                 NaN            NaN   51.0303       0.932712        28.2152        9.58145        6.53538        3.17264                 NaN            NaN
  1326.92        2500.00       0.342951                 NaN            NaN   51.0241       0.945185        28.1753        9.62779        6.62583        3.25888                 NaN            NaN
  1323.72        2500.00       0.249970                 NaN            NaN   51.0198       0.951581        28.1567        9.65173        6.67009        3.30013                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   51.0435       0.957574        28.1401        9.67839        6.69523        3.34868       0.136541                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   51.0433       0.957599        28.1401        9.67837        6.69526        3.34887       0.136544                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   51.0430       0.957625        28.1401        9.67836        6.69529        3.34906       0.136547                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   51.0427       0.957650        28.1401        9.67835        6.69531        3.34926       0.136549                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   51.0484       0.973379        28.2310        6.53514        9.66747        3.39440       0.150169                 NaN
