|6.6.6
Archiving\03_Data\Deq/QFM_m5/YM20/YM20_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1894.23        2500.00        91.7975        4.61075       0.369276E-001   3.55479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.1914        4.60328       0.364014E-001   4.16888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.5854        4.59581       0.358752E-001   4.78294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.9793        4.58834       0.353491E-001   5.39698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.3733        4.58087       0.348230E-001   6.01099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.7673        4.57340       0.342969E-001   6.62497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        88.1614        4.56593       0.337708E-001   7.23892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.5554        4.55846       0.332448E-001   7.85285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.9701        4.54571       0.327105E-001   8.44290       0.854930E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        86.3825        4.53100       0.321752E-001   9.02759       0.267102E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        85.8018        4.51476       0.316356E-001   9.60709       0.446865E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        85.2212        4.49852       0.310961E-001   10.1865       0.626611E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        84.6538        4.47927       0.305493E-001   10.7561       0.802446E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        84.0865        4.46001       0.300025E-001   11.3256       0.978261E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        83.5193        4.44076       0.294557E-001   11.8951       0.115406                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        82.9521        4.42151       0.289091E-001   12.4645       0.132983                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        82.4027        4.39564       0.283385E-001   13.0235       0.149896                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        81.8533        4.36977       0.277680E-001   13.5823       0.166806                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        81.3041        4.34390       0.271976E-001   14.1411       0.183714                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        80.7549        4.31804       0.266273E-001   14.6998       0.200619                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.2058        4.29218       0.260571E-001   15.2585       0.217522                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        79.6567        4.26633       0.254869E-001   15.8170       0.234422                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.1078        4.24048       0.249169E-001   16.3755       0.251320                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        78.5589        4.21463       0.243469E-001   16.9339       0.268215                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.0218        4.17922       0.237360E-001   17.4909       0.284334                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.4848        4.14381       0.231252E-001   18.0478       0.300450                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        76.9479        4.10842       0.225146E-001   18.6046       0.316562                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.4112        4.07302       0.219041E-001   19.1612       0.332672                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        75.8745        4.03764       0.212937E-001   19.7178       0.348778                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.3379        4.00226       0.206834E-001   20.2743       0.364881                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.8015        3.96689       0.200733E-001   20.8306       0.380980                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.2651        3.93153       0.194633E-001   21.3868       0.397077                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.7286        3.88563       0.188033E-001   21.9544       0.412577                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.1922        3.83973       0.181436E-001   22.5218       0.428073                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.6560        3.79385       0.174840E-001   23.0891       0.443565                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        72.1199        3.74799       0.168245E-001   23.6562       0.459053                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.5840        3.70213       0.161653E-001   24.2232       0.474536                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.0482        3.65629       0.155062E-001   24.7900       0.490016                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.5125        3.61045       0.148473E-001   25.3567       0.505492                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.9770        3.56463       0.141886E-001   25.9232       0.520963                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.4307        3.50617       0.134616E-001   26.5139       0.535787                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.8845        3.44773       0.127349E-001   27.1044       0.550605                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.3385        3.38932       0.120084E-001   27.6948       0.565418                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.7927        3.33091       0.112822E-001   28.2849       0.580226                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.2471        3.27253       0.105562E-001   28.8748       0.595029                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.7016        3.21417       0.983041E-002   29.4646       0.609828                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.1564        3.15583       0.910490E-002   30.0541       0.624621                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        65.6113        3.09751       0.837963E-002   30.6434       0.639410                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.0549        3.02722       0.760413E-002   31.2563       0.654024                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.4988        2.95696       0.682895E-002   31.8688       0.668632                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.9428        2.88672       0.605407E-002   32.4811       0.683234                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.3872        2.81651       0.527951E-002   33.0932       0.697830                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.8317        2.74634       0.450526E-002   33.7051       0.712420                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.2764        2.67619       0.373132E-002   34.3166       0.727005                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.7214        2.60607       0.295769E-002   34.9280       0.741584                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.1666        2.53597       0.218437E-002   35.5391       0.756157                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        60.6007        2.45574       0.135742E-002   36.1721       0.770138                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.0351        2.37554       0.530843E-003   36.8048       0.784114                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.4692        2.29308                 NaN   37.4394       0.798269                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.9083        2.21047                 NaN   38.0689       0.812345                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.3444        2.12338                 NaN   38.7060       0.826226                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.7808        2.03633                 NaN   39.3427       0.840100                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.2175        1.94932                 NaN   39.9792       0.853967                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        56.6545        1.86235                 NaN   40.6153       0.867827                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.0897        1.76476                 NaN   41.2640       0.881574                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        55.5252        1.66722                 NaN   41.9123       0.895313                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.9610        1.56974                 NaN   42.5602       0.909044                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.3971        1.47231                 NaN   43.2078       0.922768                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.8336        1.37493                 NaN   43.8550       0.936484                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.2703        1.27761                 NaN   44.5019       0.950193                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.7074        1.18034                 NaN   45.1484       0.963894                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.1448        1.08313                 NaN   45.7945       0.977587                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        51.5849       0.978005                 NaN   46.4461       0.990978                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.3778       0.923067                 NaN   46.8011       0.990116       0.907862                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        49.0107       0.886325                 NaN   47.0359       0.983435        2.08366                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        47.6438       0.849591                 NaN   47.2707       0.976755        3.25921                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        46.4527       0.809097                 NaN   47.4963       0.970153        4.27172                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        45.2619       0.768613                 NaN   47.7219       0.963554        5.28399                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        44.0714       0.728139                 NaN   47.9475       0.956955        6.29604                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        42.8811       0.687673                 NaN   48.1730       0.950358        7.30785                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        41.9509       0.640258                 NaN   48.3883       0.944273        8.07622                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        41.0210       0.592855                 NaN   48.6036       0.938189        8.84438                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        40.0913       0.545465                 NaN   48.8188       0.932106        9.61234                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        39.1619       0.498088                 NaN   49.0339       0.926025        10.3801                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        38.2327       0.450724                 NaN   49.2490       0.919946        11.1476                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        37.3038       0.403373                 NaN   49.4640       0.913869        11.9150                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        36.3751       0.356034                 NaN   49.6790       0.907793        12.6821                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        35.4466       0.308708                 NaN   49.8939       0.901718        13.4490                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        34.7058       0.254394                 NaN   50.1072       0.896336        14.0363                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        33.9651       0.200097                 NaN   50.3204       0.890956        14.6234                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        33.2247       0.145816                 NaN   50.5335       0.885577        15.2104                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        32.4845       0.915529E-001            NaN   50.7466       0.880200        15.7971                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        31.8013       0.347881E-001            NaN   50.9592       0.874999        16.3297                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        31.1253                 NaN            NaN   51.1117       0.868049        16.8950                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        30.4587                 NaN            NaN   51.1652       0.858214        17.5179                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        29.7921                 NaN            NaN   51.2186       0.848378        18.1409                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        29.2037                 NaN            NaN   51.2621       0.837449        18.6968                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        28.6153                 NaN            NaN   51.3056       0.826520        19.2527                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        28.0268                 NaN            NaN   51.3490       0.815590        19.8085                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        27.4384                 NaN            NaN   51.3925       0.804661        20.3644                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        26.8500                 NaN            NaN   51.4360       0.793732        20.9203                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        26.2615                 NaN            NaN   51.4794       0.782802        21.4762                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        25.6731                 NaN            NaN   51.5229       0.771873        22.0321                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        25.0847                 NaN            NaN   51.5664       0.760944        22.5880                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        24.5843                 NaN            NaN   51.5990       0.748636        23.0680                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        24.0840                 NaN            NaN   51.6317       0.736328        23.5480                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        23.5836                 NaN            NaN   51.6643       0.724021        24.0280                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        23.0833                 NaN            NaN   51.6969       0.711713        24.5080                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        22.5830                 NaN            NaN   51.7296       0.699405        24.9880                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        22.0826                 NaN            NaN   51.7622       0.687098        25.4680                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        21.5823                 NaN            NaN   51.7949       0.674790        25.9480                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        21.0820                 NaN            NaN   51.8275       0.662482        26.4281                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        20.6344                 NaN            NaN   51.8544       0.648476        26.8627                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        20.1869                 NaN            NaN   51.8813       0.634470        27.2973                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        19.7394                 NaN            NaN   51.9082       0.620464        27.7319                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        19.2918                 NaN            NaN   51.9351       0.606458        28.1666                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        18.8443                 NaN            NaN   51.9620       0.592452        28.6012                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        18.3968                 NaN            NaN   51.9890       0.578447        29.0358                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        17.9493                 NaN            NaN   52.0159       0.564441        29.4704                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        17.5017                 NaN            NaN   52.0428       0.550435        29.9051                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        17.0785                 NaN            NaN   52.0671       0.535856        30.3186                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        16.6552                 NaN            NaN   52.0914       0.521278        30.7321                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        16.0481                 NaN            NaN   52.1162       0.516334        30.9847       0.334652                 NaN            NaN            NaN            NaN
  1500.00        2500.00        15.2805                 NaN            NaN   52.1366       0.521648        31.1071       0.954128                 NaN            NaN            NaN            NaN
  1496.79        2500.00        14.6118                 NaN            NaN   52.1426       0.531215        31.2070        1.50742                 NaN            NaN            NaN            NaN
  1493.59        2500.00        13.9431                 NaN            NaN   52.1485       0.540781        31.3069        2.06071                 NaN            NaN            NaN            NaN
  1490.38        2500.00        13.2744                 NaN            NaN   52.1545       0.550347        31.4068        2.61400                 NaN            NaN            NaN            NaN
  1487.18        2500.00        12.6057                 NaN            NaN   52.1605       0.559913        31.5066        3.16729                 NaN            NaN            NaN            NaN
  1483.97        2500.00        12.0251                 NaN            NaN   52.1514       0.573551        31.5908        3.65913                 NaN            NaN            NaN            NaN
  1480.77        2500.00        11.4445                 NaN            NaN   52.1423       0.587188        31.6750        4.15097                 NaN            NaN            NaN            NaN
  1477.56        2500.00        10.7424                 NaN            NaN   52.0792       0.628981        31.2080        4.61740       0.723935                 NaN            NaN            NaN
  1474.36        2500.00        10.1461                 NaN            NaN   52.0365       0.658777        31.0183        5.05655        1.08387                 NaN            NaN            NaN
  1471.15        2500.00        10.1461                 NaN            NaN   52.0365       0.658777        31.0183        5.05655        1.08387                 NaN            NaN            NaN
  1467.95        2500.00        10.1461                 NaN            NaN   52.0365       0.658777        31.0183        5.05655        1.08387                 NaN            NaN            NaN
  1464.74        2500.00        10.1461                 NaN            NaN   52.0365       0.658777        31.0183        5.05655        1.08387                 NaN            NaN            NaN
  1461.54        2500.00        8.12221                 NaN            NaN   51.8575       0.772663        30.5253        2.15068        6.57174                 NaN            NaN            NaN
  1458.33        2500.00        8.12221                 NaN            NaN   51.8575       0.772663        30.5253        2.15068        6.57174                 NaN            NaN            NaN
  1455.13        2500.00        7.27964                 NaN            NaN   51.7652       0.827107        30.3921        7.21118        2.52482                 NaN            NaN            NaN
  1451.92        2500.00        6.87288                 NaN            NaN   51.7327       0.851560        30.3293        7.48718        2.70093       0.254236E-001            NaN            NaN
  1448.72        2500.00        6.37557                 NaN            NaN   51.7765       0.862894        30.1960        2.95696        7.64321       0.188905                 NaN            NaN
  1445.51        2500.00        6.37557                 NaN            NaN   51.7765       0.862894        30.1960        2.95696        7.64321       0.188905                 NaN            NaN
  1442.31        2500.00        6.37557                 NaN            NaN   51.7765       0.862894        30.1960        2.95696        7.64321       0.188905                 NaN            NaN
  1439.10        2500.00        6.37557                 NaN            NaN   51.7765       0.862894        30.1960        2.95696        7.64321       0.188905                 NaN            NaN
  1435.90        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1432.69        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1429.49        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1426.28        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1423.08        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1419.87        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1416.67        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1413.46        2500.00        4.85571                 NaN            NaN   51.9047       0.904194        29.7430        3.76535        8.11707       0.710031                 NaN            NaN
  1410.26        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1407.05        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1403.85        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1400.64        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1397.44        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1394.23        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1391.03        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1387.82        2500.00        3.01628                 NaN            NaN   52.0269       0.977955        29.0885        8.66706        4.81345        1.40983                 NaN            NaN
  1384.62        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1381.41        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1378.21        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1375.00        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1371.79        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1368.59        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1365.38        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1362.18        2500.00        1.88466                 NaN            NaN   52.0608        1.04556        28.6181        5.50457        8.98423        1.90210                 NaN            NaN
  1358.97        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1355.77        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1352.56        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1349.36        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1346.15        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1342.95        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1339.74        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1336.54        2500.00        1.06637                 NaN            NaN   52.0434        1.10986        28.2707        6.01614        9.20259        2.29094                 NaN            NaN
  1333.33        2500.00       0.411518                 NaN            NaN   51.9915        1.17092        28.0220        9.38014        6.41419        2.60964                 NaN            NaN
  1330.13        2500.00       0.411518                 NaN            NaN   51.9915        1.17092        28.0220        9.38014        6.41419        2.60964                 NaN            NaN
  1326.92        2500.00       0.264299                 NaN            NaN   51.9732        1.18578        27.9756        9.42221        6.49915        2.67979                 NaN            NaN
  1323.72        2500.00       0.192369                 NaN            NaN   51.9628        1.19339        27.9534        9.44408        6.54076        2.71322                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   51.9787        1.20062        27.9326        9.46772        6.56339        2.75255       0.104389                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   51.9787        1.20062        27.9326        9.46772        6.56339        2.75255       0.104389                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   51.9787        1.20062        27.9326        9.46772        6.56339        2.75255       0.104389                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   51.9787        1.20062        27.9326        9.46772        6.56339        2.75255       0.104389                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   51.9896        1.22066        28.0247        6.40538        9.45505        2.78975       0.114810                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   51.9896        1.22066        28.0247        6.40538        9.45505        2.78975       0.114810                 NaN
