|6.6.6
Archiving\03_Data\eq/QFM_m1.75/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2156       0.776067       0.836601E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2155       0.776138       0.836599E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2154       0.776208       0.836598E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2154       0.776279       0.836596E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2153       0.776349       0.836595E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2152       0.776420       0.836594E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2151       0.776491       0.836593E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2151       0.776562       0.836593E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2150       0.776633       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2149       0.776703       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2149       0.776774       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2148       0.776845       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2147       0.776916       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2146       0.776987       0.836593E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2146       0.777058       0.836593E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2145       0.777130       0.836594E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2144       0.777201       0.836595E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2144       0.777272       0.836596E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2143       0.777343       0.836598E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2142       0.777415       0.836599E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2141       0.777486       0.836601E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2141       0.777557       0.836602E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2140       0.777629       0.836604E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2139       0.777700       0.836607E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2139       0.777772       0.836609E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2138       0.777844       0.836611E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2137       0.777915       0.836614E-002            NaN            NaN            NaN            NaN            NaN            NaN
