|6.6.6
Archiving\03_Data\eq/QFM_m1.75/Y98/Y98_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0129       0.963443       0.236475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0129       0.963442       0.236475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0129       0.963441       0.236475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0129       0.963440       0.236475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0129       0.963439       0.236474E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0129       0.963438       0.236474E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0129       0.963437       0.236474E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0129       0.963435       0.236474E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0129       0.963434       0.236473E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0129       0.963433       0.236473E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0129       0.963432       0.236473E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0129       0.963431       0.236472E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0129       0.963430       0.236472E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0129       0.963428       0.236472E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0129       0.963427       0.236472E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0129       0.963426       0.236471E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0129       0.963425       0.236471E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0129       0.963423       0.236471E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0129       0.963422       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0129       0.963421       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0129       0.963419       0.236470E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0129       0.963418       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0129       0.963417       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0129       0.963415       0.236469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0129       0.963414       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0129       0.963413       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0129       0.963411       0.236468E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0129       0.963410       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0129       0.963408       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0129       0.963407       0.236467E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0129       0.963405       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0129       0.963404       0.236466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0130       0.963402       0.236465E-001            NaN            NaN            NaN            NaN            NaN            NaN
