|6.6.6
Archiving\03_Data\eq/QFM_m0.75/TIS/TIS_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.1916       0.802739       0.566017E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.1915       0.802820       0.566022E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.1914       0.802900       0.566026E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.1914       0.802981       0.566030E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.1913       0.803061       0.566034E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.1912       0.803142       0.566039E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.1911       0.803222       0.566044E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.1910       0.803303       0.566049E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.1910       0.803384       0.566054E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.1909       0.803464       0.566059E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1908       0.803545       0.566064E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1907       0.803626       0.566069E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1906       0.803706       0.566074E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1906       0.803787       0.566079E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.1905       0.803868       0.566085E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.1904       0.803949       0.566091E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1903       0.804030       0.566097E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.1902       0.804110       0.566102E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1901       0.804191       0.566108E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.1901       0.804272       0.566114E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.1900       0.804352       0.566120E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.1899       0.804433       0.566126E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.1898       0.804514       0.566132E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1897       0.804595       0.566138E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1897       0.804676       0.566145E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1896       0.804757       0.566151E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1895       0.804837       0.566157E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1894       0.804918       0.566164E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1893       0.804999       0.566171E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1893       0.805080       0.566178E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1892       0.805161       0.566185E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1891       0.805242       0.566192E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1890       0.805323       0.566199E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1889       0.805404       0.566206E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1889       0.805485       0.566213E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1888       0.805566       0.566220E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1887       0.805647       0.566228E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1886       0.805728       0.566235E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1885       0.805809       0.566243E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1884       0.805890       0.566251E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1884       0.805972       0.566258E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1883       0.806052       0.566266E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1882       0.806133       0.566274E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1881       0.806214       0.566282E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1880       0.806295       0.566290E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1880       0.806377       0.566298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1879       0.806458       0.566306E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1878       0.806539       0.566315E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1877       0.806620       0.566323E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1876       0.806701       0.566332E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1876       0.806782       0.566340E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1875       0.806863       0.566348E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1874       0.806944       0.566357E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1873       0.807025       0.566366E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1872       0.807106       0.566375E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1871       0.807187       0.566383E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1871       0.807268       0.566393E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1870       0.807348       0.566400E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1869       0.807427       0.566408E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1868       0.807507       0.566416E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1867       0.807586       0.566425E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1867       0.807666       0.566433E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1866       0.807746       0.566442E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1865       0.807826       0.566450E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1864       0.807906       0.566459E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1863       0.807988       0.566469E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1863       0.808070       0.566480E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1862       0.808152       0.566490E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1861       0.808234       0.566501E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1860       0.808317       0.566511E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1859       0.808399       0.566522E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1859       0.808481       0.566533E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.1858       0.808564       0.566544E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.1857       0.808645       0.566554E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.1856       0.808726       0.566564E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.0971       0.808821       0.793488E-003  0.932727E-001            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.0796       0.808906                 NaN  0.111517                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.0763       0.808988                 NaN  0.114700                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0730       0.809070                 NaN  0.117883                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0698       0.809152                 NaN  0.121067                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0665       0.809234                 NaN  0.124251                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.0620       0.809316                 NaN  0.128708                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.0574       0.809398                 NaN  0.133166                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.0529       0.809481                 NaN  0.137625                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.0484       0.809563                 NaN  0.142085                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.0438       0.809645                 NaN  0.146545                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.0393       0.809728                 NaN  0.151006                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.0347       0.809810                 NaN  0.155468                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.0302       0.809893                 NaN  0.159931                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.0227       0.809976                 NaN  0.167300                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.0153       0.810060                 NaN  0.174671                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.0078       0.810143                 NaN  0.182044                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.0004       0.810226                 NaN  0.189417                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.9908       0.810311                 NaN  0.198877                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.9804       0.810396                 NaN  0.208736       0.474362E-003            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.9577       0.810496                 NaN  0.220809       0.110206E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.9349       0.810596                 NaN  0.232885       0.215695E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.8993       0.810701                 NaN  0.257554       0.324623E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.8636       0.810807                 NaN  0.282228       0.433580E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.8279       0.810912                 NaN  0.306908       0.542566E-001            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.7922       0.811017                 NaN  0.331593       0.651580E-001            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.7565       0.811123                 NaN  0.356284       0.760624E-001            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.7208       0.811228                 NaN  0.380981       0.869696E-001            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.6851       0.811333                 NaN  0.405684       0.978797E-001            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.6494       0.811438                 NaN  0.430392       0.108793                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.4904       0.811593                 NaN  0.579027       0.118979                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.3314       0.811747                 NaN  0.727714       0.129170                 NaN            NaN            NaN            NaN
  1657.05        2500.00        98.1723       0.811901                 NaN  0.876452       0.139364                 NaN            NaN            NaN            NaN
  1653.85        2500.00        98.0131       0.812054                 NaN   1.02524       0.149562                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.8539       0.812207                 NaN   1.17408       0.159764                 NaN            NaN            NaN            NaN
  1647.44        2500.00        97.6947       0.812359                 NaN   1.32298       0.169969                 NaN            NaN            NaN            NaN
  1644.23        2500.00        97.5354       0.812511                 NaN   1.47192       0.180179                 NaN            NaN            NaN            NaN
  1641.03        2500.00        97.3760       0.812663                 NaN   1.62091       0.190392                 NaN            NaN            NaN            NaN
  1637.82        2500.00        96.8236       0.812976                 NaN   2.16345       0.199935                 NaN            NaN            NaN            NaN
  1634.62        2500.00        96.2708       0.813288                 NaN   2.70639       0.209484                 NaN            NaN            NaN            NaN
  1631.41        2500.00        95.7176       0.813598                 NaN   3.24972       0.219040                 NaN            NaN            NaN            NaN
  1628.21        2500.00        95.1640       0.813906                 NaN   3.79344       0.228603                 NaN            NaN            NaN            NaN
  1625.00        2500.00        94.6101       0.814211                 NaN   4.33755       0.238173                 NaN            NaN            NaN            NaN
  1621.79        2500.00        94.0557       0.814515                 NaN   4.88203       0.247749                 NaN            NaN            NaN            NaN
  1618.59        2500.00        93.5010       0.814817                 NaN   5.42689       0.257332                 NaN            NaN            NaN            NaN
  1615.38        2500.00        92.9458       0.815117                 NaN   5.97213       0.266921                 NaN            NaN            NaN            NaN
  1612.18        2500.00        92.3183       0.815454                 NaN   6.59044       0.275764                 NaN            NaN            NaN            NaN
  1608.97        2500.00        91.6904       0.815789                 NaN   7.20922       0.284614                 NaN            NaN            NaN            NaN
  1605.77        2500.00        91.0619       0.816121                 NaN   7.82847       0.293471                 NaN            NaN            NaN            NaN
  1602.56        2500.00        90.4330       0.816451                 NaN   8.44817       0.302333                 NaN            NaN            NaN            NaN
  1599.36        2500.00        89.8037       0.816779                 NaN   9.06834       0.311202                 NaN            NaN            NaN            NaN
  1596.15        2500.00        89.1739       0.817104                 NaN   9.68895       0.320077                 NaN            NaN            NaN            NaN
  1592.95        2500.00        88.5436       0.817426                 NaN   10.3100       0.328958                 NaN            NaN            NaN            NaN
  1589.74        2500.00        87.9129       0.817747                 NaN   10.9315       0.337845                 NaN            NaN            NaN            NaN
  1586.54        2500.00        87.3134       0.818060                 NaN   11.5224       0.346113                 NaN            NaN            NaN            NaN
  1583.33        2500.00        86.7136       0.818371                 NaN   12.1137       0.354387                 NaN            NaN            NaN            NaN
  1580.13        2500.00        86.1133       0.818680                 NaN   12.7054       0.362665                 NaN            NaN            NaN            NaN
  1576.92        2500.00        85.5126       0.818987                 NaN   13.2974       0.370949                 NaN            NaN            NaN            NaN
  1573.72        2500.00        84.9354       0.819284                 NaN   13.8666       0.378809                 NaN            NaN            NaN            NaN
  1570.51        2500.00        84.3577       0.819578                 NaN   14.4360       0.386673                 NaN            NaN            NaN            NaN
  1567.31        2500.00        83.7819       0.819881                 NaN   15.0035       0.394739                 NaN            NaN            NaN            NaN
  1564.10        2500.00        82.8663       0.820644                 NaN   15.3422       0.396345       0.574513                 NaN            NaN            NaN
  1560.90        2500.00        81.7149       0.821785                 NaN   15.4573       0.390624        1.61539                 NaN            NaN            NaN
  1557.69        2500.00        80.5604       0.822928                 NaN   15.5727       0.384885        2.65912                 NaN            NaN            NaN
  1554.49        2500.00        79.4027       0.824072                 NaN   15.6884       0.379130        3.70573                 NaN            NaN            NaN
  1551.28        2500.00        78.2419       0.825218                 NaN   15.8043       0.373358        4.75520                 NaN            NaN            NaN
  1548.08        2500.00        77.0779       0.826365                 NaN   15.9206       0.367570        5.80756                 NaN            NaN            NaN
  1544.87        2500.00        75.9108       0.827513                 NaN   16.0371       0.361764        6.86280                 NaN            NaN            NaN
  1541.67        2500.00        74.7405       0.828663                 NaN   16.1539       0.355942        7.92093                 NaN            NaN            NaN
  1538.46        2500.00        73.5671       0.829815                 NaN   16.2711       0.350103        8.98196                 NaN            NaN            NaN
  1535.26        2500.00        72.5313       0.830866                 NaN   16.3604       0.341004        9.93642                 NaN            NaN            NaN
  1532.05        2500.00        71.4930       0.831919                 NaN   16.4500       0.331882        10.8932                 NaN            NaN            NaN
  1528.85        2500.00        70.4521       0.832973                 NaN   16.5398       0.322736        11.8524                 NaN            NaN            NaN
  1525.64        2500.00        69.4087       0.834028                 NaN   16.6298       0.313567        12.8140                 NaN            NaN            NaN
  1522.44        2500.00        68.3627       0.835085                 NaN   16.7199       0.304374        13.7779                 NaN            NaN            NaN
  1519.23        2500.00        67.3142       0.836143                 NaN   16.8103       0.295157        14.7442                 NaN            NaN            NaN
  1516.03        2500.00        66.2631       0.837202                 NaN   16.9009       0.285916        15.7129                 NaN            NaN            NaN
  1512.82        2500.00        65.2095       0.838262                 NaN   16.9916       0.276651        16.6840                 NaN            NaN            NaN
  1509.62        2500.00        64.1874       0.839312                 NaN   17.0745       0.263299        17.6355                 NaN            NaN            NaN
  1506.41        2500.00        63.1629       0.840363                 NaN   17.1576       0.249912        18.5892                 NaN            NaN            NaN
  1503.21        2500.00        62.1359       0.841415                 NaN   17.2409       0.236492        19.5453                 NaN            NaN            NaN
  1500.00        2500.00        61.1065       0.842469                 NaN   17.3243       0.223038        20.5037                 NaN            NaN            NaN
  1496.79        2500.00        59.6749       0.843980                 NaN   17.4752       0.211581        21.1853       0.609064                 NaN            NaN
  1493.59        2500.00        57.7777       0.846014                 NaN   17.7103       0.208441        21.4311        2.02650                 NaN            NaN
  1490.38        2500.00        55.9695       0.847965                 NaN   17.9301       0.204822        21.6707        3.37693                 NaN            NaN
  1487.18        2500.00        54.1532       0.849923                 NaN   18.1508       0.201186        21.9114        4.73356                 NaN            NaN
  1483.97        2500.00        52.5035       0.851726                 NaN   18.3403       0.198568        22.1214        5.98450                 NaN            NaN
  1480.77        2500.00        50.8470       0.853535                 NaN   18.5307       0.195940        22.3322        7.24072                 NaN            NaN
  1477.56        2500.00        49.1836       0.855349                 NaN   18.7218       0.193300        22.5438        8.50222                 NaN            NaN
  1474.36        2500.00        47.5133       0.857169                 NaN   18.9136       0.190649        22.7563        9.76904                 NaN            NaN
  1471.15        2500.00        45.8006       0.859041                 NaN   19.0444       0.217543        21.7398        10.7140        1.62464                 NaN
  1467.95        2500.00        44.0815       0.860923                 NaN   19.1578       0.251724        20.4869        11.5908        3.57027                 NaN
  1464.74        2500.00        44.0796       0.860964                 NaN   19.1585       0.251738        20.4876        11.5912        3.57039                 NaN
  1461.54        2500.00        40.7475       0.864604                 NaN   19.3595       0.317448        18.3377        13.3679        7.00540                 NaN
  1458.33        2500.00        40.7456       0.864642                 NaN   19.3601       0.317465        18.3382        13.3684        7.00563                 NaN
  1455.13        2500.00        40.7437       0.864680                 NaN   19.3607       0.317482        18.3388        13.3688        7.00586                 NaN
  1451.92        2500.00        40.7418       0.864718                 NaN   19.3613       0.317499        18.3394        13.3692        7.00609                 NaN
  1448.72        2500.00        40.7400       0.864755                 NaN   19.3619       0.317516        18.3399        13.3696        7.00632                 NaN
  1445.51        2500.00        40.7381       0.864793                 NaN   19.3626       0.317533        18.3405        13.3700        7.00655                 NaN
  1442.31        2500.00        40.7362       0.864831                 NaN   19.3632       0.317550        18.3411        13.3704        7.00679                 NaN
  1439.10        2500.00        40.7343       0.864869                 NaN   19.3638       0.317567        18.3416        13.3708        7.00702                 NaN
  1435.90        2500.00        29.3037       0.877649                 NaN   19.8378       0.535585        13.8907        15.4988        20.0558                 NaN
  1432.69        2500.00        29.3022       0.877677                 NaN   19.8382       0.535609        13.8909        15.4991        20.0562                 NaN
  1429.49        2500.00        29.3008       0.877705                 NaN   19.8386       0.535633        13.8912        15.4995        20.0566                 NaN
  1426.28        2500.00        29.2993       0.877733                 NaN   19.8390       0.535657        13.8915        15.4998        20.0570                 NaN
  1423.08        2500.00        24.5539       0.883324                 NaN   19.8828       0.631247        13.3952        23.0190        17.6345                 NaN
  1419.87        2500.00        24.5527       0.883348                 NaN   19.8831       0.631273        13.3954        23.0193        17.6348                 NaN
  1416.67        2500.00        22.4152       0.885949                 NaN   19.8611       0.678091        13.4120        24.3743        18.3733                 NaN
  1413.46        2500.00        21.3998       0.887212                 NaN   19.8401       0.701956        13.4688        25.0194        18.6827                 NaN
  1410.26        2500.00        19.7038       0.888465                 NaN   20.1013       0.725109        12.8061        25.3487        19.8087       0.617885     
  1407.05        2500.00        19.7029       0.888484                 NaN   20.1015       0.725136        12.8062        25.3489        19.8090       0.617929     
  1403.85        2500.00        19.7019       0.888504                 NaN   20.1017       0.725163        12.8063        25.3492        19.8092       0.617972     
  1400.64        2500.00        19.7009       0.888524                 NaN   20.1020       0.725190        12.8064        25.3495        19.8095       0.618016     
  1397.44        2500.00        19.6999       0.888544                 NaN   20.1022       0.725217        12.8066        25.3497        19.8097       0.618059     
  1394.23        2500.00        19.6990       0.888563                 NaN   20.1024       0.725244        12.8067        25.3500        19.8100       0.618103     
  1391.03        2500.00        19.6980       0.888583                 NaN   20.1026       0.725271        12.8068        25.3503        19.8103       0.618146     
