|6.6.6
Archiving\03_Data\fracLP/QFM/LAR/LAR_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1809.52        500.000        99.1016       0.898428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.1016       0.898424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.1016       0.898420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1016       0.898416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1016       0.898412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.1016       0.898408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.1016       0.898404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.1016       0.898400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.1016       0.898395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.1016       0.898391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.1016       0.898387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.1016       0.898372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1016       0.898378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.1016       0.898374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1016       0.898369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.1016       0.898365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1016       0.898360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.1016       0.898356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1016       0.898351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.1017       0.898347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.1017       0.898342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.1017       0.898337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1017       0.898333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.1017       0.898328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1017       0.898323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.1017       0.898318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.1017       0.898314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.1017       0.898309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1017       0.898304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.1017       0.898299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1017       0.898294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.1017       0.898289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.1017       0.898284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.1017       0.898278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.1017       0.898273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.1017       0.898268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1017       0.898263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.1017       0.898252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.1017       0.898252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.1018       0.898247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1018       0.898207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.1018       0.898236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.1018       0.898227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1018       0.898225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1018       0.898219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1018       0.898214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1018       0.898208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1018       0.898202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1018       0.898197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1018       0.898191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1018       0.898185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1018       0.898179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1018       0.898173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.0969       0.898167       0.490811E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.0879       0.898204       0.138939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.0878       0.898322       0.138998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.0877       0.898441       0.138102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.0878       0.898558       0.136119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.0878       0.898673       0.135492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.0777       0.898783       0.234786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.0976       0.898992       0.337197E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.0878       0.899016       0.131793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.0878       0.899127       0.131184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.0876       0.899238       0.132110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.0879       0.899350       0.127044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.0877       0.899457       0.128282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.0878       0.899565       0.126512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.0877       0.899672       0.126389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.0878       0.899778       0.124392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.0878       0.899882       0.123636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.0877       0.899986       0.122771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.0877       0.900089       0.121820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.0877       0.900191       0.120678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.0877       0.900292       0.119714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.0877       0.900393       0.118934E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.0877       0.900492       0.117597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.0877       0.900590       0.116603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.0877       0.900687       0.115833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.0878       0.900784       0.114657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.0877       0.900879       0.113840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.0877       0.900974       0.112862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.0877       0.901067       0.111866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.0877       0.901160       0.111182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.0877       0.901252       0.110191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.0878       0.901343       0.108691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.7595       0.901449       0.109323E-001  0.328135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3671                 NaN  0.112569E-001  0.621673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3899                 NaN  0.108691E-001  0.599233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3821                 NaN  0.109643E-001  0.606981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3840                 NaN  0.109198E-001  0.605105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3845                 NaN  0.108803E-001  0.604607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3863                 NaN  0.108198E-001  0.602873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3872                 NaN  0.107728E-001  0.602022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3896                 NaN  0.107171E-001  0.599648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3913                 NaN  0.106774E-001  0.598068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3932                 NaN  0.106069E-001  0.596147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3719                 NaN  0.110048E-001  0.617089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3527                 NaN  0.111658E-001  0.636097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.7053                 NaN  0.512636E-002  0.289580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.1640                 NaN  0.145477E-001  0.821444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4055                 NaN  0.103196E-001  0.584223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4078                 NaN  0.102638E-001  0.581887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4096                 NaN  0.102188E-001  0.580189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4133                 NaN  0.101420E-001  0.576562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4159                 NaN  0.100773E-001  0.574068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4191                 NaN  0.100127E-001  0.570928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4186                 NaN  0.100171E-001  0.571419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4279                 NaN  0.983656E-002  0.562269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4261                 NaN  0.985260E-002  0.564048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4341                 NaN  0.971250E-002  0.556192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4328                 NaN  0.970896E-002  0.557495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.4367                 NaN  0.964606E-002  0.553688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4411                 NaN  0.956299E-002  0.549340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4436                 NaN  0.951650E-002  0.546845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4468                 NaN  0.944296E-002  0.543760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4453                 NaN  0.946400E-002  0.545215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4584                 NaN  0.925173E-002  0.532315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4586                 NaN  0.922585E-002  0.532202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5632                 NaN  0.744142E-002  0.429390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.3608                 NaN  0.108675E-001  0.628368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4662                 NaN  0.905642E-002  0.524756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.4728                 NaN  0.894659E-002  0.518262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.4750                 NaN  0.890024E-002  0.516131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.4782                 NaN  0.885004E-002  0.512972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1493                 NaN  0.399452E-003  0.164202       0.686112                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0293                 NaN            NaN  0.284156E-001  0.942332                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0392                 NaN            NaN  0.264475E-001  0.934351                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0497                 NaN            NaN  0.267541E-001  0.923593                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0586                 NaN            NaN  0.217281E-001  0.919694                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0669                 NaN            NaN  0.198158E-001  0.913235                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0774                 NaN            NaN  0.194170E-001  0.903167                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0822                 NaN            NaN  0.137270E-001  0.904044                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0947                 NaN            NaN  0.150105E-001  0.890318                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0995                 NaN            NaN  0.110270E-001  0.889452                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1078                 NaN            NaN  0.865113E-002  0.883596                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1164                 NaN            NaN  0.877476E-002  0.874820                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1210                 NaN            NaN  0.281826E-005  0.878998                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1313                 NaN            NaN  0.770426E-002  0.860957                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1367                 NaN            NaN  0.488386E-002  0.858422                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1497                 NaN            NaN  0.579823E-001  0.792348                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1498                 NaN            NaN            NaN  0.850232                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1547                 NaN            NaN            NaN  0.845308                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.3765                 NaN            NaN            NaN  0.623538                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9467                 NaN            NaN            NaN   1.05329                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1325                 NaN            NaN            NaN  0.684993       0.182472                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8967                 NaN            NaN            NaN  0.903196E-001   1.01293                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8707                 NaN            NaN            NaN            NaN   1.12934                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5295                 NaN            NaN            NaN            NaN  0.655147       0.815312                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.3485                 NaN            NaN            NaN            NaN   1.03468       0.616813                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.3652                 NaN            NaN            NaN            NaN  0.612446        1.02238                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3880                 NaN            NaN            NaN            NaN  0.602439        1.00959                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4059                 NaN            NaN            NaN            NaN  0.597370       0.996772                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.4266                 NaN            NaN            NaN            NaN  0.591007       0.982398                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.4441                 NaN            NaN            NaN            NaN  0.585130       0.970726                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4605                 NaN            NaN            NaN            NaN  0.959557       0.579921                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4781                 NaN            NaN            NaN            NaN  0.949437       0.572487                 NaN            NaN            NaN            NaN
