|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1501.25        500.000        98.9995                 NaN            NaN            NaN            NaN  0.973549E-001  0.903168                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0031                 NaN            NaN            NaN            NaN            NaN  0.996899                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0074                 NaN            NaN            NaN            NaN            NaN  0.992579                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0089                 NaN            NaN            NaN            NaN            NaN  0.991146                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0164                 NaN            NaN            NaN            NaN            NaN  0.983607                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0177                 NaN            NaN            NaN            NaN            NaN  0.982268                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0198                 NaN            NaN            NaN            NaN            NaN  0.980181                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0168                 NaN            NaN            NaN            NaN            NaN  0.983174                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0134                 NaN            NaN            NaN            NaN            NaN  0.986556                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0150                 NaN            NaN            NaN            NaN            NaN  0.985043                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0003                 NaN            NaN            NaN            NaN            NaN  0.999685                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9879                 NaN            NaN            NaN            NaN            NaN   1.01206                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.6132                 NaN            NaN            NaN            NaN            NaN  0.756485       0.630316                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3863                 NaN            NaN            NaN            NaN            NaN   1.03599       0.577706                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.4180                 NaN            NaN            NaN            NaN            NaN   1.01753       0.564515                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.4453                 NaN            NaN            NaN            NaN            NaN   1.00225       0.552435                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.4762                 NaN            NaN            NaN            NaN            NaN  0.540298       0.983474                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.5057                 NaN            NaN            NaN            NaN            NaN  0.965052       0.529202                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.5289                 NaN            NaN            NaN            NaN            NaN  0.517922       0.953180                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.5559                 NaN            NaN            NaN            NaN            NaN  0.506998       0.937072                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5808                 NaN            NaN            NaN            NaN            NaN  0.922365       0.496844                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.6044                 NaN            NaN            NaN            NaN            NaN  0.486869       0.908764                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6285                 NaN            NaN            NaN            NaN            NaN  0.476334       0.895169                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        97.9767                 NaN            NaN            NaN            NaN            NaN  0.982522       0.739894                 NaN  0.300840                 NaN            NaN            NaN
  1441.10        500.000        95.1193                 NaN            NaN            NaN            NaN            NaN   1.89721        1.37893                 NaN   1.60451                 NaN            NaN            NaN
  1438.60        500.000        95.3441                 NaN            NaN            NaN            NaN            NaN   1.31874        1.80440                 NaN   1.53279                 NaN            NaN            NaN
  1436.09        500.000        95.5534                 NaN            NaN            NaN            NaN            NaN   1.71882        1.26134                 NaN   1.46641                 NaN            NaN            NaN
  1433.58        500.000        95.7401                 NaN            NaN            NaN            NaN            NaN   1.64239        1.21009                 NaN   1.40738                 NaN            NaN            NaN
  1431.08        500.000        95.9200                 NaN            NaN            NaN            NaN            NaN   1.56921        1.16139                 NaN   1.34944                 NaN            NaN            NaN
  1428.57        500.000        96.0849                 NaN            NaN            NaN            NaN            NaN   1.50343        1.11506                 NaN   1.29660                 NaN            NaN            NaN
  1426.07        500.000        96.2414                 NaN            NaN            NaN            NaN            NaN   1.07253        1.43910                 NaN   1.24700                 NaN            NaN            NaN
  1423.56        500.000        96.3886                 NaN            NaN            NaN            NaN            NaN   1.38086        1.03136                 NaN   1.19915                 NaN            NaN            NaN
  1421.05        500.000        96.5223                 NaN            NaN            NaN            NaN            NaN   1.32682       0.994914                 NaN   1.15598                 NaN            NaN            NaN
  1418.55        500.000        96.6491                 NaN            NaN            NaN            NaN            NaN  0.960154        1.27582                 NaN   1.11488                 NaN            NaN            NaN
  1416.04        500.000        96.7689                 NaN            NaN            NaN            NaN            NaN   1.22883       0.926305                 NaN   1.07599                 NaN            NaN            NaN
  1413.53        500.000        96.8820                 NaN            NaN            NaN            NaN            NaN   1.18407       0.894725                 NaN   1.03916                 NaN            NaN            NaN
  1411.03        500.000        96.9882                 NaN            NaN            NaN            NaN            NaN   1.14253       0.864783                 NaN   1.00449                 NaN            NaN            NaN
  1408.52        500.000        97.0895                 NaN            NaN            NaN            NaN            NaN   1.10195       0.837051                 NaN  0.971477                 NaN            NaN            NaN
  1406.02        500.000        97.1856                 NaN            NaN            NaN            NaN            NaN  0.809290        1.06519                 NaN  0.939923                 NaN            NaN            NaN
  1403.51        500.000        97.2774                 NaN            NaN            NaN            NaN            NaN   1.02968       0.783009                 NaN  0.909891                 NaN            NaN            NaN
  1401.00        500.000        97.3606                 NaN            NaN            NaN            NaN            NaN  0.997385       0.759487                 NaN  0.882533                 NaN            NaN            NaN
  1398.50        500.000        97.4430                 NaN            NaN            NaN            NaN            NaN  0.734788       0.966753                 NaN  0.855432                 NaN            NaN            NaN
  1395.99        500.000        97.4559       0.111246E-001            NaN            NaN            NaN            NaN  0.761705       0.909399                 NaN  0.861830                 NaN            NaN            NaN
  1393.48        500.000        97.3238       0.498260E-001            NaN            NaN            NaN            NaN  0.778309       0.904684                 NaN  0.943375                 NaN            NaN            NaN
  1390.98        500.000        97.4337       0.469989E-001            NaN            NaN            NaN            NaN  0.867624       0.747148                 NaN  0.904552                 NaN            NaN            NaN
  1388.47        500.000        97.5373       0.444959E-001            NaN            NaN            NaN            NaN  0.717268       0.833086                 NaN  0.867823                 NaN            NaN            NaN
  1385.96        500.000        97.6327       0.419778E-001            NaN            NaN            NaN            NaN  0.800102       0.691143                 NaN  0.834049                 NaN            NaN            NaN
  1383.46        500.000        97.7233       0.396800E-001            NaN            NaN            NaN            NaN  0.769002       0.666114                 NaN  0.801891                 NaN            NaN            NaN
  1380.95        500.000        97.8061       0.375853E-001            NaN            NaN            NaN            NaN  0.642572       0.741374                 NaN  0.772393                 NaN            NaN            NaN
  1378.45        500.000        97.8885       0.353758E-001            NaN            NaN            NaN            NaN  0.621635       0.711686                 NaN  0.742760                 NaN            NaN            NaN
  1375.94        500.000        97.9611       0.335101E-001            NaN            NaN            NaN            NaN  0.602296       0.686128                 NaN  0.716954                 NaN            NaN            NaN
  1373.43        500.000        98.0336       0.315919E-001            NaN            NaN            NaN            NaN  0.660348       0.583586                 NaN  0.690920                 NaN            NaN            NaN
  1370.93        500.000        98.0984       0.297956E-001            NaN            NaN            NaN            NaN  0.566803       0.637551                 NaN  0.667453                 NaN            NaN            NaN
  1368.42        500.000        98.1631       0.282040E-001            NaN            NaN            NaN            NaN  0.614841       0.549558                 NaN  0.644331                 NaN            NaN            NaN
  1365.91        500.000        98.2217       0.265731E-001            NaN            NaN            NaN            NaN  0.534819       0.593780                 NaN  0.623163                 NaN            NaN            NaN
  1363.41        500.000        98.2800       0.249186E-001            NaN            NaN            NaN            NaN  0.521128       0.572133                 NaN  0.601856                 NaN            NaN            NaN
  1360.90        500.000        98.3329       0.234505E-001            NaN            NaN            NaN            NaN  0.553114       0.507898                 NaN  0.582639                 NaN            NaN            NaN
  1358.40        500.000        98.3833       0.220707E-001            NaN            NaN            NaN            NaN  0.495522       0.534609                 NaN  0.564475                 NaN            NaN            NaN
  1355.89        500.000        98.4345       0.206303E-001            NaN            NaN            NaN            NaN  0.483735       0.515632                 NaN  0.545494                 NaN            NaN            NaN
  1353.38        500.000        98.4790       0.192762E-001            NaN            NaN            NaN            NaN  0.499163       0.473321                 NaN  0.529194                 NaN            NaN            NaN
  1350.88        500.000        98.5232       0.179974E-001            NaN            NaN            NaN            NaN  0.482526       0.463265                 NaN  0.512995                 NaN            NaN            NaN
  1348.37        500.000        98.5659       0.166866E-001            NaN            NaN            NaN            NaN  0.455047       0.465048                 NaN  0.497365                 NaN            NaN            NaN
  1345.86        500.000        98.6057       0.154389E-001            NaN            NaN            NaN            NaN  0.445688       0.450747                 NaN  0.482450                 NaN            NaN            NaN
  1343.36        500.000        98.6443       0.143357E-001            NaN            NaN            NaN            NaN  0.435738       0.437323                 NaN  0.468299                 NaN            NaN            NaN
  1340.85        500.000        98.6810       0.132038E-001            NaN            NaN            NaN            NaN  0.421021       0.429995                 NaN  0.454731                 NaN            NaN            NaN
  1338.35        500.000        98.7158       0.120202E-001            NaN            NaN            NaN            NaN  0.423295       0.407322                 NaN  0.441585                 NaN            NaN            NaN
  1335.84        500.000        98.7486       0.108696E-001            NaN            NaN            NaN            NaN  0.394119       0.417162                 NaN  0.429271                 NaN            NaN            NaN
  1333.33        500.000        98.7815       0.990729E-002            NaN            NaN            NaN            NaN  0.380342       0.411083                 NaN  0.417196                 NaN            NaN            NaN
  1330.83        500.000        98.8122       0.880719E-002            NaN            NaN            NaN            NaN  0.405619       0.367915                 NaN  0.405470                 NaN            NaN            NaN
  1328.32        500.000        98.7916       0.114068E-001            NaN            NaN            NaN            NaN  0.390197       0.386042                 NaN  0.420742                 NaN            NaN            NaN
  1325.81        500.000        98.7920       0.136400E-001            NaN            NaN            NaN            NaN  0.360037       0.400447                 NaN  0.433895                 NaN            NaN            NaN
  1323.31        500.000        98.7722       0.220733E-001            NaN            NaN            NaN            NaN  0.323766       0.405694                 NaN  0.476273                 NaN            NaN            NaN
  1320.80        500.000        99.0476       0.284926E-001            NaN            NaN            NaN            NaN  0.593101                 NaN            NaN  0.330821                 NaN            NaN            NaN
  1318.30        500.000        99.0630                 NaN            NaN            NaN            NaN            NaN  0.534641       0.147198                 NaN  0.255168                 NaN            NaN            NaN
  1315.79        500.000        99.0366                 NaN            NaN            NaN            NaN            NaN  0.556399                 NaN            NaN  0.407011                 NaN            NaN            NaN
  1313.28        500.000        98.9553                 NaN            NaN            NaN            NaN            NaN  0.583469       0.199852                 NaN  0.261372                 NaN            NaN            NaN
  1310.78        500.000        99.0192                 NaN            NaN            NaN            NaN            NaN  0.270453       0.384271                 NaN  0.326091                 NaN            NaN            NaN
  1308.27        500.000        99.0389                 NaN            NaN            NaN            NaN            NaN  0.263735       0.378132                 NaN  0.319244                 NaN            NaN            NaN
  1305.76        500.000        99.0580                 NaN            NaN            NaN            NaN            NaN  0.257280       0.372074                 NaN  0.312596                 NaN            NaN            NaN
  1303.26        500.000        99.0764                 NaN            NaN            NaN            NaN            NaN  0.366406       0.251003                 NaN  0.306212                 NaN            NaN            NaN
  1300.75        500.000        99.1253                 NaN            NaN            NaN            NaN            NaN  0.155543       0.405749                 NaN  0.313374                 NaN            NaN            NaN
  1298.25        500.000        99.0860                 NaN            NaN            NaN            NaN            NaN  0.304403       0.330890                 NaN  0.278734                 NaN            NaN            NaN
  1295.74        500.000        99.1029                 NaN            NaN            NaN            NaN            NaN  0.487032       0.896918E-001            NaN  0.320421                 NaN            NaN            NaN
  1293.23        500.000        99.1792                 NaN            NaN            NaN            NaN            NaN  0.199685       0.373743                 NaN  0.247345                 NaN            NaN            NaN
  1290.73        500.000        99.1617                 NaN            NaN            NaN            NaN            NaN  0.341148       0.220571                 NaN  0.276533                 NaN            NaN            NaN
  1288.22        500.000        99.1784                 NaN            NaN            NaN            NaN            NaN  0.336219       0.214498                 NaN  0.270884                 NaN            NaN            NaN
  1285.71        500.000        99.1938                 NaN            NaN            NaN            NaN            NaN  0.208592       0.332109                 NaN  0.265531                 NaN            NaN            NaN
  1283.21        500.000        99.2077                 NaN            NaN            NaN            NaN            NaN  0.202819       0.328813                 NaN  0.260636                 NaN            NaN            NaN
  1280.70        500.000        99.2227                 NaN            NaN            NaN            NaN            NaN  0.196429       0.325405                 NaN  0.255495                 NaN            NaN            NaN
  1278.20        500.000        93.9066                 NaN            NaN            NaN            NaN            NaN  0.617942       0.988645                 NaN  0.808522        3.67827                 NaN            NaN
  1275.69        500.000        91.9913                 NaN            NaN            NaN            NaN            NaN   1.20792       0.760878                 NaN  0.997877        5.04207                 NaN            NaN
  1273.18        500.000        92.7809                 NaN            NaN            NaN            NaN            NaN  0.691846        1.08601                 NaN  0.904234        4.53696                 NaN            NaN
  1270.68        500.000        93.4375                 NaN            NaN            NaN            NaN            NaN  0.994120       0.624548                 NaN  0.826584        4.11725                 NaN            NaN
  1268.17        500.000        93.9871                 NaN            NaN            NaN            NaN            NaN  0.563414       0.921995                 NaN  0.760427        3.76704                 NaN            NaN
  1265.66        500.000        94.4542                 NaN            NaN            NaN            NaN            NaN  0.471247       0.901015                 NaN  0.704289        3.46924                 NaN            NaN
  1263.16        500.000        94.8638                 NaN            NaN            NaN            NaN            NaN   1.27263                 NaN            NaN  0.653857        3.20974                 NaN            NaN
  1260.65        500.000        95.2273                 NaN            NaN            NaN            NaN            NaN   1.18292                 NaN            NaN  0.608230        2.98151                 NaN            NaN
  1258.15        500.000        95.5455                 NaN            NaN            NaN            NaN            NaN   1.10445                 NaN            NaN  0.568279        2.78176                 NaN            NaN
  1255.64        500.000        95.8258                 NaN            NaN            NaN            NaN            NaN   1.03582                 NaN            NaN  0.532899        2.60544                 NaN            NaN
  1253.13        500.000        96.0778                 NaN            NaN            NaN            NaN            NaN  0.972750                 NaN            NaN  0.501706        2.44774                 NaN            NaN
  1250.63        500.000        96.3040                 NaN            NaN            NaN            NaN            NaN  0.918434                 NaN            NaN  0.470673        2.30692                 NaN            NaN
  1248.12        500.000        96.5072                 NaN            NaN            NaN            NaN            NaN  0.867981                 NaN            NaN  0.444736        2.18008                 NaN            NaN
  1245.61        500.000        96.6849                 NaN            NaN            NaN            NaN            NaN  0.825564                 NaN            NaN  0.421447        2.06807                 NaN            NaN
  1243.11        500.000        96.8615                 NaN            NaN            NaN            NaN            NaN  0.780039                 NaN            NaN  0.399276        1.95917                 NaN            NaN
  1240.60        500.000        97.0085                 NaN            NaN            NaN            NaN            NaN  0.745469                 NaN            NaN  0.380720        1.86530                 NaN            NaN
  1238.10        500.000        97.1507                 NaN            NaN            NaN            NaN            NaN  0.710704                 NaN            NaN  0.360940        1.77764                 NaN            NaN
  1235.59        500.000        97.2780                 NaN            NaN            NaN            NaN            NaN  0.680006                 NaN            NaN  0.343892        1.69806                 NaN            NaN
  1233.08        500.000        97.3367                 NaN            NaN            NaN            NaN            NaN  0.654794                 NaN            NaN  0.334344        1.66547       0.864582E-002            NaN
  1230.58        500.000        97.1923                 NaN            NaN            NaN            NaN            NaN  0.635313                 NaN            NaN  0.353700        1.77166       0.469951E-001            NaN
  1228.07        500.000        97.3264                 NaN            NaN            NaN            NaN            NaN  0.605208                 NaN            NaN  0.330675        1.69302       0.446664E-001            NaN
  1225.56        500.000        97.4581                 NaN            NaN            NaN            NaN            NaN  0.575362                 NaN            NaN  0.312435        1.61273       0.413268E-001            NaN
  1223.06        500.000        97.5779                 NaN            NaN            NaN            NaN            NaN  0.548672                 NaN            NaN  0.294508        1.54029       0.386192E-001            NaN
  1220.55        500.000        97.6925                 NaN            NaN            NaN            NaN            NaN  0.522372                 NaN            NaN  0.277842        1.47128       0.359679E-001            NaN
  1218.05        500.000        97.7997                 NaN            NaN            NaN            NaN            NaN  0.497586                 NaN            NaN  0.262117        1.40704       0.335869E-001            NaN
  1215.54        500.000        97.8960                 NaN            NaN            NaN            NaN            NaN  0.476425                 NaN            NaN  0.249375        1.34717       0.310030E-001            NaN
  1213.03        500.000        91.4224                 NaN            NaN            NaN            NaN            NaN   1.00334                 NaN            NaN  0.727876        3.78447       0.581879E-001   3.00373     
  1210.53        500.000        81.9275                 NaN            NaN            NaN            NaN            NaN   1.83519                 NaN            NaN   1.43370        7.30719       0.928961E-001   7.40354     
  1208.02        500.000        82.7889                 NaN            NaN            NaN            NaN            NaN   1.80348                 NaN            NaN   1.37021        6.91487       0.814711E-001   7.04109     
  1205.51        500.000        83.4211                 NaN            NaN            NaN            NaN            NaN   1.06679       0.692748                 NaN   1.31384        6.64370       0.747787E-001   6.78705     
  1203.01        500.000        82.9292                 NaN            NaN            NaN            NaN            NaN   1.80459       0.128588E-001  0.335579E-005   1.30828        6.83569       0.789573E-001   7.03044     
  1200.50        500.000        80.8621                 NaN            NaN            NaN            NaN            NaN  0.259132        1.88547                 NaN   1.57890        7.67286       0.620844E-001   7.67943     
  1197.99        500.000        89.5193                 NaN            NaN            NaN            NaN            NaN   1.16137                 NaN            NaN  0.821934        4.12201       0.342899E-001   4.34107     
  1195.49        500.000        81.5820                 NaN            NaN            NaN            NaN            NaN   1.82308                 NaN            NaN   1.44063        7.50345       0.632643E-001   7.58754     
  1192.98        500.000        81.6007                 NaN            NaN            NaN            NaN            NaN   1.87027       0.213722E-005            NaN   1.40583        7.60308       0.554115E-001   7.46475     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.39812       0.130588                 NaN   7.04644        42.9424       0.334186        41.1482     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.10122        1.43163                 NaN   7.04898        42.9325       0.332604        41.1531     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54102                 NaN            NaN   7.05010        42.9202       0.331894        41.1568     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.02118       0.513641                 NaN   7.05208        42.9260       0.331164        41.1559     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55260                 NaN            NaN   7.05996        42.8959       0.328840        41.1627     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.30767       0.226183                 NaN   7.05353        42.9218       0.332324        41.1584     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53633                 NaN            NaN   7.05642        42.9148       0.331597        41.1608     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.44916       0.877428E-001  0.108593E-004   7.05757        42.9115       0.331325        41.1627     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51699       0.217657E-001            NaN   7.05995        42.9057       0.330741        41.1649     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54320                 NaN            NaN   7.06379        42.8958       0.329531        41.1677     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54928                 NaN            NaN   7.06862        42.8833       0.327926        41.1709     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55413                 NaN            NaN   7.07305        42.8725       0.326633        41.1737     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55855                 NaN            NaN   7.07746        42.8621       0.325448        41.1764     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.56568       0.507635E-004            NaN   7.08400        42.8469       0.323637        41.1798     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.58254                 NaN            NaN   7.09455        42.8167       0.320231        41.1860     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57153                 NaN            NaN   7.08786        42.8336       0.322498        41.1845     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57792                 NaN            NaN   7.09421        42.8196       0.320827        41.1875     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34480       0.220501                 NaN   7.08784        42.8377       0.323038        41.1861     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.05151       0.517772                 NaN   7.09052        42.8293       0.322149        41.1888     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.86201       0.708763                 NaN   7.09246        42.8242       0.321641        41.1909     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.89288       0.679158                 NaN   7.09486        42.8195       0.320980        41.1927     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.11204        2.44209                 NaN   7.08096        42.8496       0.325170        41.1901     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.37251        4.20673                 NaN   7.10145        42.8022       0.319223        41.1979     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.19480        2.35808                 NaN   7.08067        42.8478       0.325209        41.1934     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.20898        2.34345                 NaN   7.08067        42.8465       0.325189        41.1952     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.25661        2.29503                 NaN   7.08040        42.8459       0.325243        41.1968     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.28075        2.27030                 NaN   7.08027        42.8449       0.325257        41.1985     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.30232        2.24815                 NaN   7.08014        42.8439       0.325269        41.2002     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.63905                 NaN            NaN   7.15215        42.6828       0.304548        41.2214     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.28645        6.34530                 NaN   7.14630        42.6941       0.306424        41.2215     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.64442                 NaN            NaN   7.15818        42.6686       0.302987        41.2258     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.64993                 NaN            NaN   7.16322        42.6567       0.301490        41.2287     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.64337                 NaN            NaN   7.15958        42.6651       0.303107        41.2289     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.65379                 NaN            NaN   7.16794        42.6451       0.300393        41.2328     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.66376                 NaN            NaN   7.17625        42.6256       0.297789        41.2366     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.65722                 NaN            NaN   7.17243        42.6342       0.299384        41.2368     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.66230                 NaN            NaN   7.17703        42.6231       0.298017        41.2395     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.67046                 NaN            NaN   7.18391        42.6068       0.295862        41.2429     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.67706                 NaN            NaN   7.18987        42.5930       0.294104        41.2459     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.68627                 NaN            NaN   7.19732        42.5752       0.291735        41.2495     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.68488                 NaN            NaN   7.19701        42.5752       0.292023        41.2509     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.79485        3.84169                 NaN   7.16080        42.6578       0.302905        41.2420     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.69828                 NaN            NaN   7.20864        42.5475       0.288445        41.2571     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.70393                 NaN            NaN   7.21379        42.5354       0.286934        41.2599     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.96713        3.67328                 NaN   7.16601        42.6444       0.301183        41.2480     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.01405        3.63128                 NaN   7.17095        42.6332       0.299807        41.2507     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.06800        3.58294                 NaN   7.17650        42.6208       0.298257        41.2535     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.13150        3.52596                 NaN   7.18285        42.6068       0.296482        41.2564     
  1070.18        500.000                 NaN            NaN            NaN  0.639800E-001            NaN            NaN   3.71657        4.83105                 NaN   7.17080        42.6323       0.300687        41.2846     
  1067.67        500.000                 NaN            NaN            NaN  0.222897                 NaN            NaN   4.01834        4.25685                 NaN   7.13949        42.6989       0.311423        41.3521     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.96755        5.71513                 NaN   7.20469        42.5562       0.290045        41.2664     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.80588        5.93093                 NaN   7.24382        42.4612       0.278211        41.2800     
  1060.15        500.000                 NaN            NaN            NaN  0.853822E-001            NaN            NaN   2.66999        5.86879                 NaN   7.19737        42.5766       0.295518        41.3063     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.75612                 NaN            NaN   7.25982        42.4237       0.273183        41.2872     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.93685       0.823455                 NaN   7.26372        42.4143       0.272037        41.2897     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.79984        1.95908                 NaN   7.26327        42.4144       0.272314        41.2911     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.75354        1.01495                 NaN   7.27132        42.3958       0.269797        41.2946     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.99903       0.778992                 NaN   7.27888        42.3776       0.267389        41.2981     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.73014        4.05253                 NaN   7.28251        42.3676       0.266305        41.3009     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.84259        4.93833                 NaN   7.28132        42.3686       0.266797        41.3024     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.61139        5.17690                 NaN   7.28756        42.3538       0.264881        41.3055     
  1037.59        500.000                 NaN            NaN            NaN  0.818062                 NaN            NaN   7.35067                 NaN            NaN   7.08562        42.7718       0.331646        41.6422     
  1035.09        500.000                 NaN            NaN            NaN  0.775210                 NaN            NaN   7.43285                 NaN            NaN   7.10164        42.7359       0.326400        41.6280     
  1032.58        500.000                 NaN            NaN            NaN  0.939719                 NaN            NaN   7.14061                 NaN            NaN   7.05859        42.8238       0.340724        41.6965     
  1030.08        500.000                 NaN            NaN            NaN  0.923232                 NaN            NaN   7.17519                 NaN            NaN   7.06713        42.8036       0.337939        41.6929     
  1027.57        500.000                 NaN            NaN            NaN   1.03604                 NaN            NaN   6.97468                 NaN            NaN   7.03762        42.8634       0.347790        41.7405     
  1025.06        500.000                 NaN            NaN            NaN   1.07652                 NaN            NaN   6.90551                 NaN            NaN   7.02914        42.8788       0.350657        41.7594     
  1022.56        500.000                 NaN            NaN            NaN   1.06410                 NaN            NaN   6.93355                 NaN            NaN   7.03688        42.8601       0.348102        41.7573     
  1020.05        500.000                 NaN            NaN            NaN   1.14863                 NaN            NaN   6.78269                 NaN            NaN   7.01434        42.9052       0.355678        41.7935     
  1017.54        500.000                 NaN            NaN            NaN   1.21338                 NaN            NaN   6.63178                 NaN            NaN   6.97468        42.9981       0.368538        41.8135     
  1015.04        500.000                 NaN            NaN            NaN   1.23036                 NaN            NaN   6.64409                 NaN            NaN   6.99451        42.9358       0.362196        41.8330     
  1012.53        500.000                 NaN            NaN            NaN   1.25088                 NaN            NaN   6.57325                 NaN            NaN   6.97061        43.0010       0.369989        41.8342     
