|6.6.6
Archiving\03_Data\eqLP/QFM_m1/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1487.18        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1483.97        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1480.77        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1477.56        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1474.36        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1471.15        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1467.95        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1464.74        500.000        12.0675       0.832499       0.520719        31.4580        45.2777        8.97904       0.864533                 NaN
  1461.54        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1458.33        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1455.13        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1451.92        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1448.72        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1445.51        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1442.31        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1439.10        500.000        7.14514       0.832533       0.451627        31.2344        43.7391        11.6230        4.97425                 NaN
  1435.90        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1432.69        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1429.49        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1426.28        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1423.08        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1419.87        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1416.67        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1413.46        500.000        4.31059       0.832541       0.404572        30.9717        43.4313        13.5084        6.54084                 NaN
  1410.26        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1407.05        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1403.85        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1400.64        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1397.44        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1394.23        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1391.03        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1387.82        500.000        2.59332       0.832538       0.380446        30.7132        43.5952        7.00113        14.8842                 NaN
  1384.62        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1381.41        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1378.21        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1375.00        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1371.79        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1368.59        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1365.38        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1362.18        500.000        1.43769       0.832531       0.379688        30.4404        43.8830        7.09323        15.9334                 NaN
  1358.97        500.000       0.568946       0.832521       0.397150        30.1559        44.1999        7.05211        16.7935                 NaN
  1355.77        500.000       0.568946       0.832521       0.397150        30.1559        44.1999        7.05211        16.7935                 NaN
  1352.56        500.000       0.568946       0.832521       0.397150        30.1559        44.1999        7.05211        16.7935                 NaN
  1349.36        500.000       0.568946       0.832521       0.397150        30.1559        44.1999        7.05211        16.7935                 NaN
  1346.15        500.000       0.200732       0.832515       0.413042        29.9997        44.3697        17.1660        7.01834                 NaN
  1342.95        500.000       0.200732       0.832515       0.413042        29.9997        44.3697        17.1660        7.01834                 NaN
  1339.74        500.000       0.296701E-001  0.832512       0.422092        29.9250        44.4486        17.3415        7.00062                 NaN
  1336.54        500.000                 NaN  0.832512       0.427438        29.9090        44.4894        17.3839        6.95774                 NaN
  1333.33        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1330.13        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1326.92        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1323.72        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1320.51        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1317.31        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1314.10        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1310.90        500.000                 NaN  0.832513       0.434045        29.9078        44.5178        17.4028        6.90504                 NaN
  1307.69        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1304.49        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1301.28        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1298.08        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1294.87        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1291.67        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1288.46        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1285.26        500.000                 NaN  0.832521       0.488353        29.8860        44.7379        6.54208        17.5131                 NaN
  1282.05        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1278.85        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1275.64        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1272.44        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1269.23        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1266.03        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1262.82        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1259.62        500.000                 NaN  0.832530       0.547426        29.8618        44.9230        17.6159        6.21939                 NaN
  1256.41        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1253.21        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1250.00        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1246.79        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1243.59        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1240.38        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1237.18        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1233.97        500.000                 NaN  0.832538       0.611446        29.8320        45.0761        5.94170        17.7062                 NaN
  1230.77        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1227.56        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1224.36        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1221.15        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1217.95        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1214.74        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1211.54        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1208.33        500.000                 NaN  0.832547       0.679437        29.7979        45.2112        17.7879        5.69100                 NaN
  1205.13        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1201.92        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1198.72        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1195.51        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1192.31        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1189.10        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1185.90        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1182.69        500.000                 NaN  0.832555       0.752070        29.7605        45.3311        17.8598        5.46395                 NaN
  1179.49        500.000                 NaN  0.832563       0.830614        29.7127        45.4362        17.9212        5.26670                 NaN
  1176.28        500.000                 NaN  0.832565       0.839677        29.7148        45.4447        5.24036        17.9225       0.539579E-002
  1173.08        500.000                 NaN  0.832568       0.847394        29.7342        45.3114        17.9405        5.28863       0.452603E-001
  1169.87        500.000                 NaN  0.832568       0.847394        29.7342        45.3114        17.9405        5.28863       0.452603E-001
  1166.67        500.000                 NaN  0.832570       0.864428        29.7361        45.4258        17.8886        5.19785       0.546568E-001
  1163.46        500.000                 NaN  0.832570       0.864428        29.7361        45.4258        17.8886        5.19785       0.546568E-001
  1160.26        500.000                 NaN  0.832570       0.864428        29.7361        45.4258        17.8886        5.19785       0.546568E-001
  1157.05        500.000                 NaN  0.832570       0.864428        29.7361        45.4258        17.8886        5.19785       0.546568E-001
  1153.85        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1150.64        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1147.44        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1144.23        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1141.03        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1137.82        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1134.62        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1131.41        500.000                 NaN  0.832575       0.898523        29.7505        45.4180        17.8486        5.13505       0.116752     
  1128.21        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1125.00        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1121.79        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1118.59        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1115.38        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1112.18        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1108.97        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1105.77        500.000                 NaN  0.832587       0.965203        29.8014        45.3826        17.7673        5.01262       0.238255     
  1102.56        500.000                 NaN  0.832598        1.03357        29.8398        45.3680        17.6928        4.88293       0.350349     
  1099.36        500.000                 NaN  0.832598        1.03357        29.8398        45.3680        17.6928        4.88293       0.350349     
  1096.15        500.000                 NaN  0.832598        1.03357        29.8398        45.3680        17.6928        4.88293       0.350349     
  1092.95        500.000                 NaN  0.832598        1.03357        29.8398        45.3680        17.6928        4.88293       0.350349     
