|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.25/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             ilm            San(TH)        q             
  1229.55        2500.00        95.0645                 NaN  0.748326                 NaN            NaN            NaN            NaN            NaN  0.326825E-001   2.66926        1.48527     
  1228.33        2500.00                 NaN            NaN   3.95290        11.7698                 NaN            NaN            NaN   8.39431        1.10340        43.6874        31.0922     
  1227.11        2500.00                 NaN            NaN   2.68157        12.8462       0.304972E-001            NaN            NaN   8.34558        1.16978        43.8477        31.0787     
  1225.89        2500.00                 NaN            NaN   9.93200        5.68066       0.488654E-005            NaN            NaN   8.35038        1.13139        43.8277        31.0779     
  1224.66        2500.00                 NaN            NaN   9.93207        5.68665       0.489494E-005            NaN            NaN   8.34696        1.13013        43.8251        31.0791     
  1223.44        2500.00                 NaN            NaN   9.96529        5.65303       0.173678E-004            NaN            NaN   8.35405        1.12825        43.8208        31.0786     
  1222.22        2500.00                 NaN            NaN   9.98724        5.63200       0.173559E-004            NaN            NaN   8.35779        1.12753        43.8168        31.0786     
  1221.00        2500.00                 NaN            NaN   10.0372        5.58073       0.125236E-004            NaN            NaN   8.36291        1.12867        43.8122        31.0783     
  1219.78        2500.00                 NaN            NaN   2.71581        12.8386       0.442157E-004            NaN            NaN   8.34614        1.16750        43.8581        31.0738     
  1218.56        2500.00                 NaN            NaN   10.1123        5.50677       0.295036E-005            NaN            NaN   8.37039        1.12773        43.8046        31.0782     
  1217.34        2500.00                 NaN            NaN   3.45581        12.0626                 NaN            NaN            NaN   8.32133        1.15172        43.9428        31.0657     
  1216.12        2500.00                 NaN            NaN   7.56687       0.759184E-003            NaN   5.24288                 NaN   8.05694        1.51114        45.2046        32.4168     
  1214.90        2500.00                 NaN            NaN   7.56273       0.734950E-003            NaN   5.24604                 NaN   8.05707        1.51124        45.2043        32.4179     
  1213.68        2500.00                 NaN            NaN   7.55798       0.714557E-003            NaN   5.24954                 NaN   8.05733        1.51133        45.2040        32.4191     
  1212.45        2500.00                 NaN            NaN   7.55381       0.696034E-003            NaN   5.25273                 NaN   8.05758        1.51139        45.2037        32.4201     
  1211.23        2500.00                 NaN            NaN   7.54926       0.669902E-003            NaN   5.25641                 NaN   8.05806        1.51132        45.2030        32.4213     
  1210.01        2500.00                 NaN            NaN   7.54477       0.651463E-003            NaN   5.25997                 NaN   8.05810        1.51146        45.2026        32.4224     
  1208.79        2500.00                 NaN            NaN   7.54049       0.632922E-003            NaN   5.26321                 NaN   8.05831        1.51153        45.2023        32.4235     
  1207.57        2500.00                 NaN            NaN   7.53634       0.616435E-003            NaN   5.26613                 NaN   8.05853        1.51159        45.2023        32.4245     
  1206.35        2500.00                 NaN            NaN   7.53203       0.599365E-003            NaN   5.26943                 NaN   8.05879        1.51164        45.2019        32.4256     
  1205.13        2500.00                 NaN            NaN   7.52764       0.579519E-003            NaN   5.27302                 NaN   8.05919        1.51167        45.2011        32.4268     
  1203.91        2500.00                 NaN            NaN   7.52364                 NaN            NaN   5.27627                 NaN   8.05924        1.51178        45.2012        32.4278     
  1202.69        2500.00                 NaN            NaN   7.51906                 NaN            NaN   5.27989                 NaN   8.05953        1.51187        45.2005        32.4291     
  1201.47        2500.00                 NaN            NaN   7.51526                 NaN            NaN   5.28282                 NaN   8.05995        1.51180        45.2001        32.4300     
  1200.24        2500.00                 NaN            NaN   3.25084        12.2889                 NaN            NaN            NaN   8.37805        1.14014        43.8752        31.0668     
  1199.02        2500.00                 NaN            NaN   3.21830        12.2905       0.330789E-001            NaN            NaN   8.38225        1.13922        43.8696        31.0671     
  1197.80        2500.00                 NaN            NaN   3.20700        12.3033       0.330518E-001            NaN            NaN   8.38608        1.13841        43.8650        31.0671     
  1196.58        2500.00                 NaN            NaN   3.19613        12.3157       0.330191E-001            NaN            NaN   8.38987        1.13760        43.8604        31.0673     
  1195.36        2500.00                 NaN            NaN   3.18529        12.3282       0.329815E-001            NaN            NaN   8.39371        1.13677        43.8557        31.0674     
  1194.14        2500.00                 NaN            NaN   3.17466        12.3405       0.329323E-001            NaN            NaN   8.39758        1.13592        43.8509        31.0675     
  1192.92        2500.00                 NaN            NaN   3.21875        12.3288                 NaN            NaN            NaN   8.39890        1.13576        43.8501        31.0676     
  1191.70        2500.00                 NaN            NaN   3.20838        12.3408                 NaN            NaN            NaN   8.40270        1.13493        43.8455        31.0677     
  1190.48        2500.00                 NaN            NaN   3.19815        12.3526                 NaN            NaN            NaN   8.40649        1.13410        43.8408        31.0679     
  1189.26        2500.00                 NaN            NaN   3.18805        12.3643                 NaN            NaN            NaN   8.41028        1.13326        43.8361        31.0680     
  1188.03        2500.00                 NaN            NaN   3.17808        12.3759                 NaN            NaN            NaN   8.41406        1.13242        43.8315        31.0681     
  1186.81        2500.00                 NaN            NaN   3.16826        12.3873                 NaN            NaN            NaN   8.41783        1.13158        43.8268        31.0683     
  1185.59        2500.00                 NaN            NaN   3.15856        12.3986                 NaN            NaN            NaN   8.42160        1.13073        43.8221        31.0684     
  1184.37        2500.00                 NaN            NaN   3.14902        12.4098                 NaN            NaN            NaN   8.42536        1.12988        43.8174        31.0686     
  1183.15        2500.00                 NaN            NaN   3.13960        12.4209                 NaN            NaN            NaN   8.42912        1.12903        43.8127        31.0687     
  1181.93        2500.00                 NaN            NaN   3.13057        12.4316                 NaN            NaN            NaN   8.43284        1.12818        43.8080        31.0689     
  1180.71        2500.00                 NaN            NaN   3.12149        12.4423                 NaN            NaN            NaN   8.43658        1.12732        43.8033        31.0690     
  1179.49        2500.00                 NaN            NaN   3.11258        12.4529                 NaN            NaN            NaN   8.44030        1.12646        43.7986        31.0692     
  1178.27        2500.00                 NaN            NaN   3.10378        12.4634                 NaN            NaN            NaN   8.44402        1.12559        43.7939        31.0693     
  1177.05        2500.00                 NaN            NaN   3.09517        12.4737                 NaN            NaN            NaN   8.44774        1.12472        43.7892        31.0695     
  1175.82        2500.00                 NaN            NaN   3.08665        12.4839       0.306231E-004            NaN            NaN   8.45145        1.12385        43.7845        31.0696     
  1174.60        2500.00                 NaN            NaN   3.07831        12.4940       0.299090E-004            NaN            NaN   8.45516        1.12297        43.7798        31.0698     
  1173.38        2500.00                 NaN            NaN   3.07006        12.5039       0.292184E-004            NaN            NaN   8.45886        1.12209        43.7750        31.0700     
  1172.16        2500.00                 NaN            NaN   3.06194        12.5138       0.285455E-004            NaN            NaN   8.46256        1.12121        43.7703        31.0702     
  1170.94        2500.00                 NaN            NaN   3.05393        12.5236       0.279309E-004            NaN            NaN   8.46624        1.12033        43.7655        31.0704     
  1169.72        2500.00                 NaN            NaN   3.04772        12.5313       0.294199E-004            NaN            NaN   8.47034        1.11948        43.7606        31.0705     
  1168.50        2500.00                 NaN            NaN   3.04061        12.5402       0.286183E-004            NaN            NaN   8.47390        1.11861        43.7559        31.0707     
  1167.28        2500.00                 NaN            NaN   3.03362        12.5490       0.278256E-004            NaN            NaN   8.47744        1.11773        43.7513        31.0709     
  1166.06        2500.00                 NaN            NaN   3.02452        12.5600       0.254218E-004            NaN            NaN   8.48070        1.11682        43.7469        31.0711     
  1164.84        2500.00                 NaN            NaN   3.01688        12.5695       0.248347E-004            NaN            NaN   8.48445        1.11589        43.7420        31.0713     
  1163.61        2500.00                 NaN            NaN   3.00797        12.5800       0.256896E-004            NaN            NaN   8.48860        1.11487        43.7372        31.0713     
  1162.39        2500.00                 NaN            NaN   3.00142        12.5884       0.262921E-004            NaN            NaN   8.49219        1.11398        43.7325        31.0715     
  1161.17        2500.00                 NaN            NaN   2.99503        12.5966       0.269097E-004            NaN            NaN   8.49576        1.11308        43.7278        31.0717     
  1159.95        2500.00                 NaN            NaN   2.98878        12.6047       0.236214E-004            NaN            NaN   8.49932        1.11217        43.7231        31.0720     
  1158.73        2500.00                 NaN            NaN   2.98277        12.6125                 NaN            NaN            NaN   8.50287        1.11127        43.7184        31.0722     
  1157.51        2500.00                 NaN            NaN   2.97689        12.6203                 NaN            NaN            NaN   8.50641        1.11036        43.7137        31.0724     
  1156.29        2500.00                 NaN            NaN   2.97099        12.6280                 NaN            NaN            NaN   8.50992        1.10945        43.7090        31.0726     
  1155.07        2500.00                 NaN            NaN   2.96674        12.6341                 NaN            NaN            NaN   8.51354        1.10864        43.7039        31.0730     
  1153.85        2500.00                 NaN            NaN   2.96141        12.6413                 NaN            NaN            NaN   8.51707        1.10772        43.6992        31.0732     
  1152.63        2500.00                 NaN            NaN   2.95561        12.6491                 NaN            NaN            NaN   8.52050        1.10678        43.6946        31.0734     
  1151.40        2500.00                 NaN            NaN   2.95038        12.6562                 NaN            NaN            NaN   8.52402        1.10585        43.6899        31.0736     
  1150.18        2500.00                 NaN            NaN   2.94547        12.6630                 NaN            NaN            NaN   8.52752        1.10493        43.6852        31.0739     
  1148.96        2500.00                 NaN            NaN   2.94078        12.6695                 NaN            NaN            NaN   8.53101        1.10401        43.6806        31.0741     
  1147.74        2500.00                 NaN            NaN   2.93631        12.6759                 NaN            NaN            NaN   8.53449        1.10309        43.6759        31.0744     
  1146.52        2500.00                 NaN            NaN   2.93205        12.6820                 NaN            NaN            NaN   8.53796        1.10216        43.6712        31.0746     
  1145.30        2500.00                 NaN            NaN   2.92829        12.6877                 NaN            NaN            NaN   8.54143        1.10123        43.6665        31.0749     
  1144.08        2500.00                 NaN            NaN   2.92450        12.6934                 NaN            NaN            NaN   8.54488        1.10031        43.6618        31.0751     
  1142.86        2500.00                 NaN            NaN   2.92101        12.6988                 NaN            NaN            NaN   8.54832        1.09938        43.6572        31.0754     
  1141.64        2500.00                 NaN            NaN   2.91779        12.7039                 NaN            NaN            NaN   8.55174        1.09846        43.6525        31.0756     
  1140.42        2500.00                 NaN            NaN   2.91488        12.7087                 NaN            NaN            NaN   8.55515        1.09754        43.6479        31.0759     
  1139.19        2500.00                 NaN            NaN   2.91221        12.7133                 NaN            NaN            NaN   8.55855        1.09661        43.6432        31.0762     
  1137.97        2500.00                 NaN            NaN   2.90927        12.7181                 NaN            NaN            NaN   8.56193        1.09568        43.6386        31.0764     
  1136.75        2500.00                 NaN            NaN   2.90663        12.7227                 NaN            NaN            NaN   8.56532        1.09475        43.6339        31.0767     
  1135.53        2500.00                 NaN            NaN   2.90424        12.7270                 NaN            NaN            NaN   8.56870        1.09381        43.6293        31.0770     
  1134.31        2500.00                 NaN            NaN   2.90230        12.7309                 NaN            NaN            NaN   8.57207        1.09288        43.6246        31.0772     
  1133.09        2500.00                 NaN            NaN   2.89971        12.7354                 NaN            NaN            NaN   8.57541        1.09195        43.6201        31.0775     
  1131.87        2500.00                 NaN            NaN   2.89755        12.7394                 NaN            NaN            NaN   8.57878        1.09101        43.6154        31.0778     
  1130.65        2500.00                 NaN            NaN   2.89626        12.7427                 NaN            NaN            NaN   8.58212        1.09008        43.6108        31.0781     
  1129.43        2500.00                 NaN            NaN   2.89539        12.7455                 NaN            NaN            NaN   8.58545        1.08913        43.6062        31.0783     
  1128.21        2500.00                 NaN            NaN   2.89415        12.7487                 NaN            NaN            NaN   8.58876        1.08819        43.6016        31.0786     
  1126.98        2500.00                 NaN            NaN   2.89308        12.7517                 NaN            NaN            NaN   8.59206        1.08726        43.5970        31.0789     
  1125.76        2500.00                 NaN            NaN   2.89220        12.7545                 NaN            NaN            NaN   8.59536        1.08632        43.5924        31.0792     
  1124.54        2500.00                 NaN            NaN   2.89144        12.7572                 NaN            NaN            NaN   8.59864        1.08538        43.5878        31.0795     
  1123.32        2500.00                 NaN            NaN   2.89099        12.7596                 NaN            NaN            NaN   8.60192        1.08445        43.5833        31.0798     
  1122.10        2500.00                 NaN            NaN   2.89065        12.7618                 NaN            NaN            NaN   8.60518        1.08352        43.5787        31.0801     
  1120.88        2500.00                 NaN            NaN   2.89050        12.7639                 NaN            NaN            NaN   8.60844        1.08258        43.5741        31.0804     
  1119.66        2500.00                 NaN            NaN   2.89054        12.7658                 NaN            NaN            NaN   8.61168        1.08164        43.5696        31.0807     
  1118.44        2500.00                 NaN            NaN   2.89075        12.7676                 NaN            NaN            NaN   8.61492        1.08071        43.5650        31.0810     
  1117.22        2500.00                 NaN            NaN   2.89113        12.7691                 NaN            NaN            NaN   8.61814        1.07977        43.5605        31.0813     
  1116.00        2500.00                 NaN            NaN   2.89091        12.7712                 NaN            NaN            NaN   8.62142        1.07882        43.5560        31.0816     
  1114.77        2500.00                 NaN            NaN   2.89133        12.7727                 NaN            NaN            NaN   8.62463        1.07788        43.5515        31.0819     
  1113.55        2500.00                 NaN            NaN   2.89326        12.7728                 NaN            NaN            NaN   8.62775        1.07697        43.5469        31.0823     
  1112.33        2500.00                 NaN            NaN   2.89427        12.7737                 NaN            NaN            NaN   8.63094        1.07604        43.5424        31.0826     
  1111.11        2500.00                 NaN            NaN   2.89542        12.7745                 NaN            NaN            NaN   8.63411        1.07511        43.5379        31.0829     
  1109.89        2500.00                 NaN            NaN   2.89673        12.7752                 NaN            NaN            NaN   8.63728        1.07418        43.5334        31.0833     
  1108.67        2500.00                 NaN            NaN   2.89820        12.7756                 NaN            NaN            NaN   8.64043        1.07325        43.5289        31.0836     
  1107.45        2500.00                 NaN            NaN   2.89982        12.7759                 NaN            NaN            NaN   8.64357        1.07232        43.5244        31.0839     
  1106.23        2500.00                 NaN            NaN   2.90158        12.7761                 NaN            NaN            NaN   8.64671        1.07139        43.5200        31.0842     
  1105.01        2500.00                 NaN            NaN   2.90913        12.7704                 NaN            NaN            NaN   8.64994        1.07033        43.5157        31.0845     
  1103.79        2500.00                 NaN            NaN   2.91136        12.7701                 NaN            NaN            NaN   8.65302        1.06941        43.5112        31.0848     
  1102.56        2500.00                 NaN            NaN   2.91373        12.7697                 NaN            NaN            NaN   8.65611        1.06849        43.5068        31.0852     
  1101.34        2500.00                 NaN            NaN   2.91628        12.7691                 NaN            NaN            NaN   8.65919        1.06756        43.5023        31.0855     
  1100.12        2500.00                 NaN            NaN   2.91903        12.7683                 NaN            NaN            NaN   8.66228        1.06663        43.4979        31.0859     
  1098.90        2500.00                 NaN            NaN   2.92207        12.7672                 NaN            NaN            NaN   8.66536        1.06570        43.4934        31.0862     
  1097.68        2500.00                 NaN            NaN   2.92156        12.7694                 NaN            NaN            NaN   8.66859        1.06478        43.4892        31.0865     
  1096.46        2500.00                 NaN            NaN   2.92563        12.7675                 NaN            NaN            NaN   8.67160        1.06387        43.4845        31.0870     
  1095.24        2500.00                 NaN            NaN   2.93121        12.7638                 NaN            NaN            NaN   8.67427        1.06307        43.4803        31.0873     
  1094.02        2500.00                 NaN            NaN   2.93663        12.7604                 NaN            NaN            NaN   8.67749        1.06202        43.4758        31.0877     
  1092.80        2500.00                 NaN            NaN   2.94182        12.7572                 NaN            NaN            NaN   8.68046        1.06108        43.4714        31.0880     
  1091.58        2500.00                 NaN            NaN   2.94606        12.7549                 NaN            NaN            NaN   8.68343        1.06017        43.4671        31.0883     
  1090.35        2500.00                 NaN            NaN   2.95026        12.7527                 NaN            NaN            NaN   8.68635        1.05927        43.4627        31.0887     
  1089.13        2500.00                 NaN            NaN   2.95461        12.7502                 NaN            NaN            NaN   8.68931        1.05836        43.4584        31.0891     
  1087.91        2500.00                 NaN            NaN   2.95897        12.7478                 NaN            NaN            NaN   8.69227        1.05746        43.4541        31.0894     
  1086.69        2500.00                 NaN            NaN   2.95873        12.7496                 NaN            NaN            NaN   8.69595        1.05656        43.4494        31.0898     
  1085.47        2500.00                 NaN            NaN   2.96363        12.7466                 NaN            NaN            NaN   8.69892        1.05564        43.4451        31.0901     
  1084.25        2500.00                 NaN            NaN   2.96864        12.7434                 NaN            NaN            NaN   8.70189        1.05473        43.4408        31.0905     
  1083.03        2500.00                 NaN            NaN   2.97376        12.7402                 NaN            NaN            NaN   8.70487        1.05381        43.4365        31.0909     
  1081.81        2500.00                 NaN            NaN   2.97912        12.7367                 NaN            NaN            NaN   8.70781        1.05290        43.4322        31.0912     
  1080.59        2500.00                 NaN            NaN   2.98463        12.7331                 NaN            NaN            NaN   8.71074        1.05199        43.4279        31.0916     
  1079.37        2500.00                 NaN            NaN   2.99027        12.7293                 NaN            NaN            NaN   8.71367        1.05108        43.4237        31.0920     
  1078.14        2500.00                 NaN            NaN   2.99605        12.7254                 NaN            NaN            NaN   8.71659        1.05018        43.4194        31.0924     
  1076.92        2500.00                 NaN            NaN   3.00188        12.7215                 NaN            NaN            NaN   8.71953        1.04928        43.4151        31.0928     
  1075.70        2500.00                 NaN            NaN   3.00828        12.7170                 NaN            NaN            NaN   8.72165        1.04835        43.4117        31.0930     
  1074.48        2500.00                 NaN            NaN   3.01412        12.7130                 NaN            NaN            NaN   8.72456        1.04747        43.4075        31.0934     
  1073.26        2500.00                 NaN            NaN   3.01968        12.7093                 NaN            NaN            NaN   8.72752        1.04655        43.4032        31.0938     
  1072.04        2500.00                 NaN            NaN   3.02592        12.7049                 NaN            NaN            NaN   8.73040        1.04565        43.3989        31.0942     
  1070.82        2500.00                 NaN            NaN   3.03298        12.6997                 NaN            NaN            NaN   8.73392        1.04478        43.3939        31.0947     
  1069.60        2500.00                 NaN            NaN   3.03929        12.6953                 NaN            NaN            NaN   8.73683        1.04388        43.3896        31.0951     
  1068.38        2500.00                 NaN            NaN   3.04607        12.6903                 NaN            NaN            NaN   8.73964        1.04298        43.3855        31.0955     
  1067.16        2500.00                 NaN            NaN   3.05283        12.6854                 NaN            NaN            NaN   8.74250        1.04208        43.3813        31.0959     
  1065.93        2500.00                 NaN            NaN   3.06045        12.6799                 NaN            NaN            NaN   8.74458        1.04105        43.3780        31.0961     
  1064.71        2500.00                 NaN            NaN   3.06745        12.6748                 NaN            NaN            NaN   8.74741        1.04013        43.3738        31.0964     
  1063.49        2500.00                 NaN            NaN   3.07445        12.6696                 NaN            NaN            NaN   8.75023        1.03922        43.3696        31.0968     
  1062.27        2500.00                 NaN            NaN   3.08067        12.6650                 NaN            NaN            NaN   8.75382        1.03852        43.3645        31.0975     
  1061.05        2500.00                 NaN            NaN   3.08777        12.6597                 NaN            NaN            NaN   8.75660        1.03764        43.3604        31.0979     
  1059.83        2500.00                 NaN            NaN   3.09561        12.6538                 NaN            NaN            NaN   8.75946        1.03673        43.3561        31.0983     
  1058.61        2500.00                 NaN            NaN   3.10282        12.6483                 NaN            NaN            NaN   8.76220        1.03587        43.3521        31.0987     
  1057.39        2500.00                 NaN            NaN   3.11022        12.6427                 NaN            NaN            NaN   8.76498        1.03499        43.3479        31.0991     
  1056.17        2500.00                 NaN            NaN   3.11770        12.6371                 NaN            NaN            NaN   8.76777        1.03409        43.3438        31.0995     
  1054.95        2500.00                 NaN            NaN   3.12523        12.6315                 NaN            NaN            NaN   8.77057        1.03317        43.3396        31.0999     
  1053.72        2500.00                 NaN            NaN   3.13308        12.6255                 NaN            NaN            NaN   8.77334        1.03229        43.3355        31.1004     
  1052.50        2500.00                 NaN            NaN   3.14088        12.6195                 NaN            NaN            NaN   8.77611        1.03142        43.3313        31.1008     
  1051.28        2500.00                 NaN            NaN   3.14942        12.6128                 NaN            NaN            NaN   8.77885        1.03057        43.3271        31.1013     
  1050.06        2500.00                 NaN            NaN   3.15766        12.6065                 NaN            NaN            NaN   8.78162        1.02968        43.3229        31.1017     
  1048.84        2500.00                 NaN            NaN   3.16443        12.6014                 NaN            NaN            NaN   8.78439        1.02877        43.3189        31.1021     
  1047.62        2500.00                 NaN            NaN   3.17269        12.5950                 NaN            NaN            NaN   8.78711        1.02790        43.3148        31.1025     
  1046.40        2500.00                 NaN            NaN   3.18056        12.5890                 NaN            NaN            NaN   8.78985        1.02701        43.3107        31.1029     
  1045.18        2500.00                 NaN            NaN   3.19144        12.5798       0.254731E-005            NaN            NaN   8.79172        1.02622        43.3074        31.1034     
  1043.96        2500.00                 NaN            NaN   3.19638        12.5767       0.274470E-005            NaN            NaN   8.79529        1.02530        43.3025        31.1038     
  1042.74        2500.00                 NaN            NaN   3.20552        12.5695       0.267888E-005            NaN            NaN   8.79801        1.02439        43.2984        31.1042     
  1041.51        2500.00                 NaN            NaN   3.21384        12.5629       0.262212E-005            NaN            NaN   8.80072        1.02352        43.2943        31.1046     
  1040.29        2500.00                 NaN            NaN   3.22255        12.5561       0.256640E-005            NaN            NaN   8.80348        1.02266        43.2900        31.1052     
  1039.07        2500.00                 NaN            NaN   3.23049        12.5500       0.251385E-005            NaN            NaN   8.80608        1.02180        43.2861        31.1056     
  1037.85        2500.00                 NaN            NaN   3.23918        12.5431       0.245739E-005            NaN            NaN   8.80879        1.02092        43.2820        31.1060     
  1036.63        2500.00                 NaN            NaN   3.24774        12.5364       0.240782E-005            NaN            NaN   8.81143        1.02007        43.2779        31.1064     
  1035.41        2500.00                 NaN            NaN   3.25582        12.5301       0.235777E-005            NaN            NaN   8.81411        1.01920        43.2738        31.1069     
  1034.19        2500.00                 NaN            NaN   3.26398        12.5238       0.229887E-005            NaN            NaN   8.81692        1.01827        43.2697        31.1073     
  1032.97        2500.00                 NaN            NaN   3.27386        12.5158                 NaN            NaN            NaN   8.81953        1.01742        43.2656        31.1078     
  1031.75        2500.00                 NaN            NaN   3.28189        12.5095                 NaN            NaN            NaN   8.82231        1.01653        43.2615        31.1083     
  1030.53        2500.00                 NaN            NaN   3.28985        12.5034                 NaN            NaN            NaN   8.82494        1.01567        43.2574        31.1087     
  1029.30        2500.00                 NaN            NaN   5.80827        10.1869                 NaN            NaN            NaN   8.88675       0.967676        43.0164        31.1340     
  1028.08        2500.00                 NaN            NaN   10.3179        5.67552                 NaN            NaN            NaN   8.88746       0.968326        43.0162        31.1346     
  1026.86        2500.00                 NaN            NaN   10.3954        5.59817                 NaN            NaN            NaN   8.88906       0.968292        43.0139        31.1352     
  1025.64        2500.00                 NaN            NaN   10.4533        5.54097                 NaN            NaN            NaN   8.89096       0.968016        43.0109        31.1359     
  1024.42        2500.00                 NaN            NaN   5.49315        10.5021                 NaN            NaN            NaN   8.89303       0.967619        43.0076        31.1365     
  1023.20        2500.00                 NaN            NaN   5.44965        10.5468                 NaN            NaN            NaN   8.89522       0.967147        43.0040        31.1372     
  1021.98        2500.00                 NaN            NaN   5.41467        10.5832                 NaN            NaN            NaN   8.89749       0.966593        43.0002        31.1378     
  1020.76        2500.00                 NaN            NaN   10.6106        5.38891                 NaN            NaN            NaN   8.89983       0.965969        42.9962        31.1385     
  1019.54        2500.00                 NaN            NaN   10.6380        5.36321                 NaN            NaN            NaN   8.90221       0.965320        42.9921        31.1392     
  1018.32        2500.00                 NaN            NaN   5.33742        10.6656                 NaN            NaN            NaN   8.90464       0.964651        42.9879        31.1398     
  1017.09        2500.00                 NaN            NaN   5.31773        10.6871                 NaN            NaN            NaN   8.90709       0.963941        42.9836        31.1405     
  1015.87        2500.00                 NaN            NaN   10.7087        5.29812                 NaN            NaN            NaN   8.90957       0.963216        42.9792        31.1412     
  1014.65        2500.00                 NaN            NaN   5.27163        10.7370                 NaN            NaN            NaN   8.91213       0.962482        42.9749        31.1419     
  1013.43        2500.00                 NaN            NaN   5.26321        10.7475                 NaN            NaN            NaN   8.91462       0.961708        42.9704        31.1426     
  1012.21        2500.00                 NaN            NaN   10.7637        5.24913                 NaN            NaN            NaN   8.91717       0.960927        42.9658        31.1433     
  1010.99        2500.00                 NaN            NaN   5.23392        10.7810                 NaN            NaN            NaN   8.91975       0.960133        42.9612        31.1440     
  1009.77        2500.00                 NaN            NaN   5.22137        10.7957                 NaN            NaN            NaN   8.92233       0.959326        42.9566        31.1447     
  1008.55        2500.00                 NaN            NaN   5.20986        10.8094                 NaN            NaN            NaN   8.92493       0.958507        42.9519        31.1454     
  1007.33        2500.00                 NaN            NaN   10.8231        5.19843                 NaN            NaN            NaN   8.92755       0.957677        42.9472        31.1461     
  1006.11        2500.00                 NaN            NaN   5.18891        10.8348                 NaN            NaN            NaN   8.93017       0.956841        42.9425        31.1468     
  1004.88        2500.00                 NaN            NaN   5.17859        10.8474                 NaN            NaN            NaN   8.93282       0.955990        42.9377        31.1475     
  1003.66        2500.00                 NaN            NaN   10.8587        5.16960                 NaN            NaN            NaN   8.93547       0.955131        42.9329        31.1482     
  1002.44        2500.00                 NaN            NaN   5.16244        10.8682                 NaN            NaN            NaN   8.93812       0.954266        42.9280        31.1489     
  1001.22        2500.00                 NaN            NaN   10.8791        5.15390                 NaN            NaN            NaN   8.94080       0.953389        42.9231        31.1497     
