|6.6.6
Archiving\03_Data\eq/QFM_m2/NWA1068/NWA1068_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1903.85        2500.00        99.1741       0.778614       0.473223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1741       0.778612       0.473222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1741       0.778611       0.473221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1741       0.778609       0.473220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1741       0.778607       0.473219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1741       0.778606       0.473218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1741       0.778604       0.473217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1741       0.778603       0.473216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1741       0.778601       0.473215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1741       0.778599       0.473214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1741       0.778598       0.473213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1741       0.778596       0.473212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1741       0.778594       0.473211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1741       0.778592       0.473210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1741       0.778590       0.473209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1741       0.778589       0.473208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1741       0.778587       0.473207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1741       0.778585       0.473206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1741       0.778583       0.473205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1741       0.778581       0.473203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1741       0.778579       0.473202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1741       0.778577       0.473201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1741       0.778575       0.473200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1741       0.778573       0.473199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1741       0.778571       0.473197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1741       0.778569       0.473196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1741       0.778567       0.473195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1741       0.778565       0.473194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1741       0.778563       0.473192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1741       0.778561       0.473191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1741       0.778559       0.473190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1741       0.778557       0.473189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1741       0.778555       0.473187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1741       0.778552       0.473186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1741       0.778550       0.473185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1741       0.778548       0.473183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1741       0.778546       0.473182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1741       0.778543       0.473180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1741       0.778541       0.473179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1741       0.778539       0.473178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1741       0.778536       0.473176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1741       0.778534       0.473175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.1742       0.778532       0.473173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.1742       0.778529       0.473172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.1742       0.778527       0.473170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.1742       0.778524       0.473169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.1742       0.778522       0.473167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.1742       0.778519       0.473166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.1742       0.778516       0.473164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.1742       0.778514       0.473163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.1742       0.778511       0.473161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.1742       0.778509       0.473159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.1742       0.778506       0.473158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.1742       0.778503       0.473156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.1742       0.778500       0.473154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.1742       0.778498       0.473153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.1742       0.778495       0.473151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.1742       0.778492       0.473149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.1742       0.778489       0.473148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.1742       0.778486       0.473146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.1742       0.778483       0.473144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.1742       0.778480       0.473142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.1742       0.778478       0.473140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.1742       0.778474       0.473139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1742       0.778471       0.473137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1731       0.778468       0.473135E-001  0.114566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1568       0.778465       0.473133E-001  0.173924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1409       0.778461       0.473131E-001  0.332781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.1251       0.778458       0.473129E-001  0.491636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.1092       0.778455       0.473126E-001  0.650490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.0933       0.778451       0.473124E-001  0.809343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.4709       0.778419       0.294045E-001  0.974432E-001  0.623786                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        97.6646       0.778378       0.590940E-002  0.114014        1.43707                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        97.3182       0.778368                 NaN  0.129598        1.77388                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.1052       0.778368                 NaN  0.144866        1.97161                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        96.7109       0.778371                 NaN  0.159581        2.35112                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        96.3167       0.778374                 NaN  0.174295        2.73063                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        95.9225       0.778377                 NaN  0.189009        3.11015                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        95.5282       0.778380                 NaN  0.203724        3.48967                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.1340       0.778383                 NaN  0.218438        3.86919                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        94.7397       0.778386                 NaN  0.233153        4.24871                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.3455       0.778390                 NaN  0.247868        4.62824                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        93.9513       0.778393                 NaN  0.262583        5.00777                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        93.3453       0.778400                 NaN  0.276232        5.60007                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        92.7393       0.778408                 NaN  0.289882        6.19237                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        92.1334       0.778415                 NaN  0.303532        6.78469                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        91.5274       0.778422                 NaN  0.317183        7.37702                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        90.9214       0.778430                 NaN  0.330833        7.96936                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        90.3154       0.778437                 NaN  0.344484        8.56171                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        89.7094       0.778445                 NaN  0.358135        9.15407                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        89.1033       0.778452                 NaN  0.371787        9.74644                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        88.4733       0.778461                 NaN  0.384405        10.3638                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        87.8433       0.778469                 NaN  0.397023        10.9812                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        87.2133       0.778478                 NaN  0.409642        11.5986                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        86.5832       0.778487                 NaN  0.422261        12.2160                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        85.9531       0.778495                 NaN  0.434881        12.8335                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        85.3231       0.778504                 NaN  0.447501        13.4509                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        84.6930       0.778513                 NaN  0.460120        14.0684                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        84.0629       0.778522                 NaN  0.472741        14.6859                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        83.4748       0.778530                 NaN  0.484082        15.2625                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        82.8868       0.778539                 NaN  0.495424        15.8392                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        82.2988       0.778547                 NaN  0.506765        16.4159                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        81.7107       0.778556                 NaN  0.518107        16.9926                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        81.1226       0.778565                 NaN  0.529450        17.5694                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        80.5345       0.778573                 NaN  0.540792        18.1461                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        79.9464       0.778582                 NaN  0.552135        18.7229                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        79.3583       0.778590                 NaN  0.563478        19.2996                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        78.8223       0.778599                 NaN  0.573802        19.8253                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        78.2863       0.778607                 NaN  0.584126        20.3509                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        77.7503       0.778615                 NaN  0.594450        20.8766                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        77.2143       0.778624                 NaN  0.604775        21.4023                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        76.6783       0.778632                 NaN  0.615099        21.9280                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        76.1422       0.778640                 NaN  0.625424        22.4537                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        75.6062       0.778648                 NaN  0.635749        22.9794                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        75.0701       0.778657                 NaN  0.646075        23.5052                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        74.5773       0.778665                 NaN  0.655803        23.9883                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        74.0844       0.778672                 NaN  0.665532        24.4714                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        73.5916       0.778680                 NaN  0.675261        24.9545                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        73.0987       0.778688                 NaN  0.684990        25.4376                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        72.6264       0.778696                 NaN  0.694329        25.9006                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        72.1540       0.778703                 NaN  0.703668        26.3636                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        71.6939       0.778711                 NaN  0.712539        26.8148                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        70.4840       0.778720                 NaN  0.727341        26.7678        1.24220                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        69.1731       0.778729                 NaN  0.742096        26.6948        2.61130                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        67.8622       0.778738                 NaN  0.756852        26.6217        3.98044                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        66.5513       0.778747                 NaN  0.771607        26.5487        5.34960                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        65.2403       0.778757                 NaN  0.786363        26.4757        6.71880                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        63.7879       0.778767                 NaN  0.800900        26.4392        8.19326                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        62.3354       0.778777                 NaN  0.815436        26.4027        9.66775                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        60.5769       0.778790                 NaN  0.828308        26.5266        10.1413        1.14803                 NaN            NaN            NaN            NaN
  1487.18        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1483.97        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1480.77        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1477.56        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1474.36        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1471.15        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1467.95        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1464.74        2500.00        58.8116       0.778802                 NaN  0.840192        26.6752        2.50208        10.3921                 NaN            NaN            NaN            NaN
  1461.54        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1458.33        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1455.13        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1451.92        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1448.72        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1445.51        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1442.31        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1439.10        2500.00        46.3349       0.778885                 NaN  0.945353        27.4720        11.3558        13.1132                 NaN            NaN            NaN            NaN
  1435.90        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1432.69        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1429.49        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1426.28        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1423.08        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1419.87        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1416.67        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1413.46        2500.00        36.2151       0.778945                 NaN   1.08175        27.7310        17.8686        16.3246                 NaN            NaN            NaN            NaN
  1410.26        2500.00        27.9695       0.778985                 NaN   1.27790        27.5923        22.9823        19.3990                 NaN            NaN            NaN            NaN
  1407.05        2500.00        27.0569       0.778989                 NaN   1.30662        27.5549        19.7603        23.5423                 NaN            NaN            NaN            NaN
  1403.85        2500.00        25.5672       0.779000                 NaN   1.31120        27.7441        23.9489        20.2026       0.446898                 NaN            NaN            NaN
  1400.64        2500.00        25.5672       0.779000                 NaN   1.31120        27.7441        23.9489        20.2026       0.446898                 NaN            NaN            NaN
  1397.44        2500.00        22.8145       0.779020                 NaN   1.31617        28.1158        21.0281        24.6127        1.33369                 NaN            NaN            NaN
  1394.23        2500.00        22.8145       0.779020                 NaN   1.31617        28.1158        21.0281        24.6127        1.33369                 NaN            NaN            NaN
  1391.03        2500.00        22.8145       0.779020                 NaN   1.31617        28.1158        21.0281        24.6127        1.33369                 NaN            NaN            NaN
  1387.82        2500.00        22.8145       0.779020                 NaN   1.31617        28.1158        21.0281        24.6127        1.33369                 NaN            NaN            NaN
  1384.62        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1381.41        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1378.21        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1375.00        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1371.79        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1368.59        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1365.38        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1362.18        2500.00        18.3411       0.779051                 NaN   1.32716        28.6879        22.4708        25.5456        2.84830                 NaN            NaN            NaN
  1358.97        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1355.77        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1352.56        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1349.36        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1346.15        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1342.95        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1339.74        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1336.54        2500.00        12.0870       0.779091                 NaN   1.35003        29.3844        26.3576        24.8232        5.21872                 NaN            NaN            NaN
  1333.33        2500.00        7.82487       0.779109                 NaN   1.37157        29.7337        26.4452        26.7462        7.09934                 NaN            NaN            NaN
  1330.13        2500.00        7.82487       0.779109                 NaN   1.37157        29.7337        26.4452        26.7462        7.09934                 NaN            NaN            NaN
  1326.92        2500.00        7.82487       0.779109                 NaN   1.37157        29.7337        26.4452        26.7462        7.09934                 NaN            NaN            NaN
  1323.72        2500.00        7.82487       0.779109                 NaN   1.37157        29.7337        26.4452        26.7462        7.09934                 NaN            NaN            NaN
  1320.51        2500.00        6.12779       0.779112                 NaN   1.38155        29.8163        26.3586        27.6192        7.91748                 NaN            NaN            NaN
  1317.31        2500.00        6.12779       0.779112                 NaN   1.38155        29.8163        26.3586        27.6192        7.91748                 NaN            NaN            NaN
  1314.10        2500.00        5.35741       0.779113                 NaN   1.38647        29.8409        26.2916        28.0443        8.30024                 NaN            NaN            NaN
  1310.90        2500.00        1.98519       0.779128                 NaN   1.39116        30.2873        28.1624        26.6876        8.83112        1.87612                 NaN            NaN
  1307.69        2500.00                 NaN  0.779138                 NaN   1.39534        30.5867        28.1528        26.9036        9.11884        3.06358                 NaN            NaN
  1304.49        2500.00                 NaN  0.779138                 NaN   1.39534        30.5867        28.1528        26.9036        9.11884        3.06358                 NaN            NaN
  1301.28        2500.00                 NaN  0.779138                 NaN   1.39534        30.5867        28.1528        26.9036        9.11884        3.06358                 NaN            NaN
  1298.08        2500.00                 NaN  0.779138                 NaN   1.39534        30.5867        28.1528        26.9036        9.11884        3.06358                 NaN            NaN
