|6.6.6
Archiving\03_Data\eq/QFM_m2/NWA1068/NWA1068_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1881.41        2500.00        99.3467       0.636335       0.169294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.3467       0.636401       0.169297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.3466       0.636468       0.169300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3465       0.636535       0.169303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3465       0.636601       0.169306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3464       0.636668       0.169309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3463       0.636735       0.169312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3463       0.636802       0.169315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3462       0.636868       0.169319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3461       0.636935       0.169322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3461       0.637002       0.169325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3460       0.637069       0.169328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3459       0.637136       0.169332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3459       0.637203       0.169335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3458       0.637270       0.169338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3457       0.637337       0.169342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3457       0.637404       0.169345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3456       0.637471       0.169349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3455       0.637538       0.169352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3455       0.637605       0.169356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.3454       0.637672       0.169359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.3453       0.637739       0.169363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3453       0.637806       0.169366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3452       0.637874       0.169370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3451       0.637941       0.169373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3451       0.638008       0.169377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3450       0.638075       0.169381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3449       0.638143       0.169384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3449       0.638210       0.169388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3448       0.638277       0.169392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3447       0.638344       0.169396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3446       0.638411       0.169399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3446       0.638479       0.169403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3445       0.638546       0.169407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3444       0.638614       0.169411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3444       0.638681       0.169415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3443       0.638748       0.169419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3442       0.638816       0.169423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3442       0.638883       0.169427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3441       0.638950       0.169431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3440       0.639018       0.169435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.3440       0.639085       0.169439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.3439       0.639153       0.169443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.3438       0.639220       0.169447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.3438       0.639288       0.169451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.3437       0.639355       0.169455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.3436       0.639422       0.169459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.3436       0.639490       0.169463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.3435       0.639557       0.169468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.3434       0.639625       0.169472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.3434       0.639692       0.169476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.3433       0.639760       0.169480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.3432       0.639827       0.169485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.3432       0.639895       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.3431       0.639962       0.169493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.3430       0.640030       0.169498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.3430       0.640098       0.169502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.3429       0.640165       0.169506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.3421       0.640234       0.169511E-001  0.754710E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.3313       0.640314       0.169519E-001  0.114600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.3207       0.640394       0.169527E-001  0.219344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.3102       0.640474       0.169534E-001  0.324115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.2996       0.640554       0.169542E-001  0.428913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.2890       0.640634       0.169550E-001  0.533739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.7424       0.640859       0.105408E-001  0.642817E-001  0.541923                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.0333       0.641128       0.211920E-002  0.752334E-001   1.24820                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        97.7311       0.641291                 NaN  0.855311E-001   1.54205                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.5471       0.641424                 NaN  0.956362E-001   1.71580                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.2047       0.641608                 NaN  0.105379        2.04826                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        96.8622       0.641790                 NaN  0.115127        2.38090                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        96.5194       0.641973                 NaN  0.124880        2.71372                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        96.1765       0.642154                 NaN  0.134639        3.04671                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.8334       0.642334                 NaN  0.144404        3.37987                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        95.4901       0.642514                 NaN  0.154174        3.71320                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        95.1466       0.642693                 NaN  0.163949        4.04671                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        94.8030       0.642871                 NaN  0.173730        4.38039                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        94.2764       0.643108                 NaN  0.182817        4.89768                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        93.7494       0.643344                 NaN  0.191911        5.41533                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        93.2221       0.643578                 NaN  0.201011        5.93333                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        92.6944       0.643811                 NaN  0.210117        6.45167                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        92.1664       0.644043                 NaN  0.219229        6.97036                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        91.6380       0.644273                 NaN  0.228348        7.48939                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        91.1093       0.644502                 NaN  0.237473        8.00876                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        90.5802       0.644730                 NaN  0.246603        8.52846                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        90.0346       0.644967                 NaN  0.255078        9.06531                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        89.4887       0.645203                 NaN  0.263559        9.60252                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        88.9424       0.645438                 NaN  0.272045        10.1401                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        88.3958       0.645671                 NaN  0.280537        10.6780                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        87.8488       0.645902                 NaN  0.289035        11.2162                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        87.3015       0.646132                 NaN  0.297538        11.7548                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        86.7538       0.646361                 NaN  0.306046        12.2938                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        86.2058       0.646587                 NaN  0.314560        12.8330                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        85.6975       0.646805                 NaN  0.322237        13.3335                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        85.1888       0.647021                 NaN  0.329918        13.8342                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        84.6799       0.647236                 NaN  0.337604        14.3353                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        84.1707       0.647449                 NaN  0.345294        14.8366                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        83.6611       0.647661                 NaN  0.352989        15.3382                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        83.1514       0.647871                 NaN  0.360687        15.8401                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        82.6413       0.648080                 NaN  0.368390        16.3422                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        82.1310       0.648287                 NaN  0.376098        16.8447                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        81.6692       0.648484                 NaN  0.383146        17.2992                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        81.2072       0.648680                 NaN  0.390198        17.7540                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        80.7449       0.648874                 NaN  0.397254        18.2090                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        80.2824       0.649067                 NaN  0.404313        18.6642                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        79.8198       0.649259                 NaN  0.411375        19.1196                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        79.3569       0.649449                 NaN  0.418441        19.5752                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        78.8938       0.649638                 NaN  0.425510        20.0311                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        78.4304       0.649826                 NaN  0.432583        20.4872                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        78.0062       0.650003                 NaN  0.439292        20.9045                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        77.5817       0.650180                 NaN  0.446005        21.3221                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        77.1571       0.650355                 NaN  0.452720        21.7398                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        76.7323       0.650529                 NaN  0.459438        22.1578                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        76.3260       0.650698                 NaN  0.465894        22.5574                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        75.9197       0.650866                 NaN  0.472352        22.9571                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        75.5237       0.651029                 NaN  0.478493        23.3468                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        74.3862       0.651967                 NaN  0.489447        23.3247        1.14771                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        73.1481       0.653015                 NaN  0.500606        23.2833        2.41497                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        71.9061       0.654065                 NaN  0.511800        23.2418        3.68629                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        70.6601       0.655117                 NaN  0.523030        23.2001        4.96165                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        69.4102       0.656171                 NaN  0.534296        23.1582        6.24109                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        68.0231       0.657362                 NaN  0.545756        23.1513        7.62249                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        66.6310       0.658554                 NaN  0.557258        23.1443        9.00889                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        64.9445       0.659986                 NaN  0.568137        23.2816        9.46529        1.08054                 NaN            NaN            NaN            NaN
  1487.18        2500.00        63.2456       0.661428                 NaN  0.578401        23.4408        2.35933        9.71441                 NaN            NaN            NaN            NaN
  1483.97        2500.00        63.2439       0.661466                 NaN  0.578441        23.4419        2.35943        9.71485                 NaN            NaN            NaN            NaN
  1480.77        2500.00        63.2423       0.661504                 NaN  0.578480        23.4429        2.35954        9.71529                 NaN            NaN            NaN            NaN
  1477.56        2500.00        63.2406       0.661542                 NaN  0.578520        23.4440        2.35964        9.71573                 NaN            NaN            NaN            NaN
  1474.36        2500.00        63.2389       0.661580                 NaN  0.578559        23.4450        2.35974        9.71617                 NaN            NaN            NaN            NaN
  1471.15        2500.00        63.2372       0.661618                 NaN  0.578599        23.4461        2.35984        9.71661                 NaN            NaN            NaN            NaN
  1467.95        2500.00        63.2356       0.661656                 NaN  0.578638        23.4472        2.35994        9.71705                 NaN            NaN            NaN            NaN
  1464.74        2500.00        63.2339       0.661694                 NaN  0.578678        23.4482        2.36005        9.71749                 NaN            NaN            NaN            NaN
  1461.54        2500.00        51.0604       0.671947                 NaN  0.670161        24.3522        10.8511        12.3941                 NaN            NaN            NaN            NaN
  1458.33        2500.00        51.0587       0.671978                 NaN  0.670201        24.3530        10.8515        12.3946                 NaN            NaN            NaN            NaN
  1455.13        2500.00        51.0570       0.672009                 NaN  0.670241        24.3539        10.8518        12.3950                 NaN            NaN            NaN            NaN
  1451.92        2500.00        51.0553       0.672041                 NaN  0.670281        24.3547        10.8522        12.3955                 NaN            NaN            NaN            NaN
  1448.72        2500.00        51.0536       0.672072                 NaN  0.670321        24.3556        10.8525        12.3959                 NaN            NaN            NaN            NaN
  1445.51        2500.00        51.0519       0.672103                 NaN  0.670361        24.3564        10.8529        12.3963                 NaN            NaN            NaN            NaN
  1442.31        2500.00        51.0502       0.672134                 NaN  0.670401        24.3573        10.8532        12.3968                 NaN            NaN            NaN            NaN
  1439.10        2500.00        51.0485       0.672165                 NaN  0.670441        24.3581        10.8536        12.3972                 NaN            NaN            NaN            NaN
  1435.90        2500.00        40.9170       0.680991                 NaN  0.788886        24.7691        17.2682        15.5757                 NaN            NaN            NaN            NaN
  1432.69        2500.00        40.9155       0.681016                 NaN  0.788927        24.7698        17.2687        15.5762                 NaN            NaN            NaN            NaN
  1429.49        2500.00        40.9140       0.681041                 NaN  0.788968        24.7704        17.2691        15.5766                 NaN            NaN            NaN            NaN
  1426.28        2500.00        40.9124       0.681066                 NaN  0.789009        24.7710        17.2695        15.5770                 NaN            NaN            NaN            NaN
  1423.08        2500.00        40.9109       0.681091                 NaN  0.789050        24.7716        17.2699        15.5774                 NaN            NaN            NaN            NaN
  1419.87        2500.00        40.9093       0.681116                 NaN  0.789091        24.7723        17.2703        15.5778                 NaN            NaN            NaN            NaN
  1416.67        2500.00        40.9078       0.681141                 NaN  0.789132        24.7729        17.2707        15.5783                 NaN            NaN            NaN            NaN
  1413.46        2500.00        40.9063       0.681166                 NaN  0.789173        24.7735        17.2712        15.5787                 NaN            NaN            NaN            NaN
  1410.26        2500.00        32.4370       0.688879                 NaN  0.957655        24.8189        22.4301        18.6675                 NaN            NaN            NaN            NaN
  1407.05        2500.00        31.4846       0.689791                 NaN  0.982248        24.8060        19.0338        23.0036                 NaN            NaN            NaN            NaN
  1403.85        2500.00        29.8785       0.690763                 NaN  0.987191        24.9940        23.4327        19.4840       0.532744                 NaN            NaN            NaN
  1400.64        2500.00        29.8774       0.690781                 NaN  0.987234        24.9944        23.4331        19.4844       0.532784                 NaN            NaN            NaN
  1397.44        2500.00        26.8874       0.692529                 NaN  0.993453        25.3615        20.3277        24.1434        1.59406                 NaN            NaN            NaN
  1394.23        2500.00        26.8864       0.692545                 NaN  0.993493        25.3618        20.3280        24.1436        1.59417                 NaN            NaN            NaN
  1391.03        2500.00        26.8853       0.692561                 NaN  0.993534        25.3621        20.3283        24.1439        1.59429                 NaN            NaN            NaN
  1387.82        2500.00        26.8843       0.692576                 NaN  0.993574        25.3624        20.3286        24.1442        1.59440                 NaN            NaN            NaN
  1384.62        2500.00        21.9621       0.695467                 NaN   1.00627        25.9351        21.8132        25.1686        3.41933                 NaN            NaN            NaN
  1381.41        2500.00        21.9612       0.695479                 NaN   1.00630        25.9352        21.8134        25.1688        3.41955                 NaN            NaN            NaN
  1378.21        2500.00        21.9604       0.695492                 NaN   1.00634        25.9354        21.8136        25.1690        3.41978                 NaN            NaN            NaN
  1375.00        2500.00        21.9595       0.695504                 NaN   1.00637        25.9356        21.8139        25.1691        3.42001                 NaN            NaN            NaN
  1371.79        2500.00        21.9586       0.695516                 NaN   1.00641        25.9358        21.8141        25.1693        3.42023                 NaN            NaN            NaN
  1368.59        2500.00        21.9578       0.695529                 NaN   1.00645        25.9360        21.8143        25.1695        3.42046                 NaN            NaN            NaN
  1365.38        2500.00        21.9569       0.695541                 NaN   1.00648        25.9362        21.8145        25.1697        3.42068                 NaN            NaN            NaN
  1362.18        2500.00        21.9561       0.695554                 NaN   1.00652        25.9364        21.8147        25.1698        3.42091                 NaN            NaN            NaN
  1358.97        2500.00        14.8851       0.699792                 NaN   1.03117        26.6648        26.1494        24.2637        6.30604                 NaN            NaN            NaN
  1355.77        2500.00        14.8846       0.699800                 NaN   1.03120        26.6648        26.1494        24.2638        6.30642                 NaN            NaN            NaN
  1352.56        2500.00        14.8840       0.699808                 NaN   1.03123        26.6649        26.1494        24.2639        6.30679                 NaN            NaN            NaN
  1349.36        2500.00        14.8835       0.699815                 NaN   1.03126        26.6649        26.1494        24.2640        6.30717                 NaN            NaN            NaN
  1346.15        2500.00        14.8830       0.699823                 NaN   1.03129        26.6649        26.1494        24.2641        6.30754                 NaN            NaN            NaN
  1342.95        2500.00        14.8824       0.699831                 NaN   1.03132        26.6649        26.1494        24.2642        6.30792                 NaN            NaN            NaN
  1339.74        2500.00        14.8819       0.699839                 NaN   1.03135        26.6649        26.1495        24.2643        6.30830                 NaN            NaN            NaN
  1336.54        2500.00        14.8813       0.699846                 NaN   1.03138        26.6649        26.1495        24.2644        6.30867                 NaN            NaN            NaN
  1333.33        2500.00        9.86816       0.703011                 NaN   1.05430        27.0710        26.3809        26.3015        8.62109                 NaN            NaN            NaN
  1330.13        2500.00        9.86785       0.703015                 NaN   1.05432        27.0709        26.3809        26.3015        8.62156                 NaN            NaN            NaN
  1326.92        2500.00        9.86753       0.703020                 NaN   1.05435        27.0708        26.3808        26.3015        8.62204                 NaN            NaN            NaN
  1323.72        2500.00        9.86722       0.703025                 NaN   1.05438        27.0707        26.3807        26.3015        8.62251                 NaN            NaN            NaN
  1320.51        2500.00        7.80944       0.704407                 NaN   1.06517        27.1915        26.3575        27.2364        9.63552                 NaN            NaN            NaN
  1317.31        2500.00        7.80921       0.704411                 NaN   1.06520        27.1914        26.3574        27.2364        9.63604                 NaN            NaN            NaN
  1314.10        2500.00        6.86138       0.705073                 NaN   1.07057        27.2354        26.3214        27.6943        10.1119                 NaN            NaN            NaN
  1310.90        2500.00        2.55358       0.706933                 NaN   1.07755        27.7099        27.8989        26.8003        10.7873        2.46543                 NaN            NaN
  1307.69        2500.00                 NaN  0.707928                 NaN   1.08243        28.0190        27.9379        27.0658        11.1548        4.03208                 NaN            NaN
  1304.49        2500.00                 NaN  0.707928                 NaN   1.08245        28.0188        27.9378        27.0656        11.1554        4.03213                 NaN            NaN
  1301.28        2500.00                 NaN  0.707929                 NaN   1.08247        28.0185        27.9376        27.0654        11.1559        4.03218                 NaN            NaN
  1298.08        2500.00                 NaN  0.707929                 NaN   1.08249        28.0182        27.9375        27.0651        11.1565        4.03223                 NaN            NaN
