|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.5/YM20/YM20_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1583.33        500.000        99.4534       0.546613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.87        500.000        99.1318       0.868238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.41        500.000        99.1454       0.834871       0.197493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.94        500.000        99.1481       0.851882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.48        500.000        99.1365       0.847088       0.164259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        500.000        99.1958       0.765951       0.382990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.56        500.000        99.1740       0.787170       0.388588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.10        500.000        99.1819       0.779205       0.388625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.63        500.000        99.1921       0.735708       0.722352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.17        500.000        99.1982       0.781579       0.202671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.71        500.000        99.2044       0.779258       0.163518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.25        500.000        99.2120       0.753837       0.341753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.79        500.000        99.2130       0.751608       0.354078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.32        500.000        99.2333       0.734419       0.322836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.86        500.000        99.2219       0.745957       0.321706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.2490       0.722449       0.285510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.94        500.000        99.2259       0.743190       0.308775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.48        500.000        99.2710       0.701495       0.274631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.01        500.000        99.2591       0.717127       0.237708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.55        500.000        99.2570       0.713703       0.293288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.09        500.000        99.2747       0.700569       0.247747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.63        500.000        99.2756       0.700819       0.235468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.17        500.000        99.2820       0.696650       0.213686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.2866       0.689164       0.242798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.24        500.000        99.2948       0.683409       0.218168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.2989       0.680009       0.210717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.32        500.000        99.3050       0.674811       0.202358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.3100       0.671358       0.186677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.39        500.000        99.3156       0.665205       0.192361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.93        500.000        99.3202       0.663757       0.160377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
