|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.5/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1877.19        2500.00        99.4336                 NaN  0.553548       0.128537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3149                 NaN  0.669549       0.155222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3784                 NaN  0.607542       0.140878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3730                 NaN  0.612699       0.143050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3865                 NaN  0.599597       0.139212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3819                 NaN  0.603980       0.140810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3870                 NaN  0.599101       0.139473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        98.5815                 NaN   1.38716       0.313463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.9998                 NaN            NaN  0.171455E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.5796                 NaN  0.410652       0.975940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3896                 NaN  0.596443       0.139103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3927                 NaN  0.593551       0.137958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3905                 NaN  0.595610       0.138856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3930                 NaN  0.593193       0.137645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3937                 NaN  0.592555       0.137322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3320                 NaN  0.652843       0.151258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4547                 NaN  0.532995       0.123097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3931                 NaN  0.593188       0.136825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3889                 NaN  0.597333       0.138115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2947                 NaN  0.689475       0.158608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6136                 NaN  0.377754       0.866251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2759                 NaN  0.707876       0.162198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3951                 NaN  0.591369       0.134876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3910                 NaN  0.595462       0.135353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3907                 NaN  0.595813       0.135158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3887                 NaN  0.597752       0.135181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3823                 NaN  0.604001       0.136631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3939                 NaN  0.592798       0.132537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3848                 NaN  0.601760       0.134885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3852                 NaN  0.601425       0.133712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3833                 NaN  0.603278       0.133800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3799                 NaN  0.606663       0.134055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3769                 NaN  0.609645       0.134390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3784                 NaN  0.608320       0.133131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3743                 NaN  0.612331       0.133445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3728                 NaN  0.613853       0.133257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5179                 NaN  0.471543       0.105392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2112                 NaN  0.772814       0.160108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3673                 NaN  0.619398       0.133205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3606                 NaN  0.626061       0.132942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3639                 NaN  0.622971       0.131427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3467                 NaN  0.639819       0.134416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3519                 NaN  0.634906       0.132337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3482                 NaN  0.638511       0.132446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3436                 NaN  0.643168       0.132745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3414                 NaN  0.645408       0.132153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3360                 NaN  0.650748       0.132458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3331                 NaN  0.653627       0.132355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3290                 NaN  0.657756       0.132153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3233                 NaN  0.663483       0.132575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3230                 NaN  0.663823       0.131765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3153                 NaN  0.671465       0.132251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3284                 NaN  0.658668       0.128967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2856                 NaN  0.700772       0.136296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3091                 NaN  0.677854       0.130861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2970                 NaN  0.689701       0.132717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3187                 NaN  0.668545       0.127832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2719                 NaN  0.714535       0.135594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2858                 NaN  0.700981       0.132020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2812                 NaN  0.705630       0.132179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3195                 NaN  0.668078       0.124170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2287                 NaN  0.757269       0.139895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2696                 NaN  0.717189       0.131698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2631                 NaN  0.723704       0.132109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        97.9363                 NaN   2.02779       0.359278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.8163                 NaN  0.180253       0.344693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2474                 NaN  0.739388       0.131837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2430                 NaN  0.743791       0.132016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2388                 NaN  0.747976       0.131926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2352                 NaN  0.751619       0.131891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2202                 NaN  0.766448       0.133992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2375                 NaN  0.749495       0.129947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2251                 NaN  0.761729       0.131702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2203                 NaN  0.766505       0.131913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2149                 NaN  0.771890       0.132040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2165                 NaN  0.770390       0.131349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2114                 NaN  0.775372       0.131792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2085                 NaN  0.778286       0.131861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2066                 NaN  0.780285       0.131455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2048                 NaN  0.782081       0.131498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1996                 NaN  0.787128       0.132231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2038                 NaN  0.783152       0.130642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1985                 NaN  0.788353       0.131330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1985                 NaN  0.788434       0.131041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1973                 NaN  0.789625       0.130904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1863                 NaN  0.800437       0.132401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.4955                 NaN   1.47990       0.245855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9009                 NaN  0.977338E-001  0.132637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.1952                 NaN  0.791810       0.130207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.1929                 NaN  0.794040       0.131089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1962                 NaN  0.790827       0.129766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1956                 NaN  0.791479       0.129625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.1976                 NaN  0.789481       0.129345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1961                 NaN  0.790940       0.129478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.1929                 NaN  0.794128       0.129969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.7411                 NaN  0.550777       0.295309E-002  0.705174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2384                 NaN  0.291854                 NaN   1.46972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2617                 NaN  0.289637                 NaN   1.44866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.2810                 NaN  0.277766                 NaN   1.44119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2253                 NaN  0.303510       0.175499E-002   1.46947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4713                 NaN  0.252964                 NaN   1.27578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3818                 NaN  0.265418                 NaN   1.35277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4062                 NaN  0.262049                 NaN   1.33172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.1879                 NaN  0.290631                 NaN   1.52149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6984                 NaN  0.218855                 NaN   1.08279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4868                 NaN  0.246157                 NaN   1.26707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5063                 NaN  0.241074                 NaN   1.25263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5293                 NaN  0.237124                 NaN   1.23361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5548                 NaN  0.236537                 NaN   1.20870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5754                 NaN  0.229609                 NaN   1.19496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5915                 NaN  0.225008                 NaN   1.18350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6216                 NaN  0.221587                 NaN   1.15684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.3304                 NaN  0.110989                 NaN  0.558572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        97.9692                 NaN  0.321868                 NaN   1.70897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6767                 NaN  0.208769                 NaN   1.11449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6946                 NaN  0.204194                 NaN   1.10119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7098                 NaN  0.198720                 NaN   1.09144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7332                 NaN  0.198939                 NaN   1.06789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7422                 NaN  0.191879                 NaN   1.06587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7670                 NaN  0.190433                 NaN   1.04256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7852                 NaN  0.187963                 NaN   1.02688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7969                 NaN  0.181753                 NaN   1.02135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8140                 NaN  0.179822                 NaN   1.00622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8279                 NaN  0.175534                 NaN  0.996606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8441                 NaN  0.173930                 NaN  0.981986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8591                 NaN  0.171985                 NaN  0.968945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8723                 NaN  0.170107                 NaN  0.957627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8874                 NaN  0.161986                 NaN  0.950602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9001                 NaN  0.161847                 NaN  0.938047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9118                 NaN  0.159327                 NaN  0.928880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9252                 NaN  0.153680                 NaN  0.921119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9366                 NaN  0.151736                 NaN  0.911657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9754                 NaN  0.151151                 NaN  0.873493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9418                 NaN  0.147080                 NaN  0.911151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9736                 NaN  0.142012                 NaN  0.884369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9845                 NaN  0.140484                 NaN  0.874979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9944                 NaN  0.140314                 NaN  0.865270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0065                 NaN  0.135761                 NaN  0.857755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0098                 NaN  0.127029                 NaN  0.863208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0286                 NaN  0.129379                 NaN  0.842022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0339                 NaN  0.124754                 NaN  0.841368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0426                 NaN  0.122623                 NaN  0.834803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0562                 NaN  0.121722                 NaN  0.822049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0629                 NaN  0.117927                 NaN  0.819146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0718                 NaN  0.119164                 NaN  0.809015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0818                 NaN  0.114543                 NaN  0.803640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0889                 NaN  0.113705                 NaN  0.797418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0915                 NaN  0.997561E-001            NaN  0.808736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1065                 NaN  0.105347                 NaN  0.788111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1123                 NaN  0.103105                 NaN  0.784545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1177                 NaN  0.999972E-001            NaN  0.782283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1261                 NaN  0.962683E-001            NaN  0.777605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1335                 NaN  0.954858E-001            NaN  0.770996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1346                 NaN  0.899190E-001            NaN  0.753514       0.219570E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8899                 NaN  0.114479E-005            NaN            NaN   1.11014                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8863                 NaN            NaN            NaN            NaN   1.11366                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8781                 NaN            NaN            NaN            NaN   1.12192                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8703                 NaN            NaN            NaN            NaN   1.12974                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8567                 NaN            NaN            NaN            NaN   1.14334                 NaN            NaN            NaN            NaN            NaN            NaN
