|6.6.6
Archiving\03_Data\eq/QFM_m2.25/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7689       0.216967       0.140938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7689       0.216981       0.140941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7689       0.216994       0.140944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7689       0.217008       0.140948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7689       0.217022       0.140951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7689       0.217036       0.140954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7689       0.217049       0.140957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7688       0.217063       0.140960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7688       0.217077       0.140964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7688       0.217091       0.140967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7688       0.217105       0.140970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7688       0.217119       0.140974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7688       0.217133       0.140977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7688       0.217147       0.140981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7687       0.217161       0.140984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7687       0.217175       0.140987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7687       0.217189       0.140991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7687       0.217203       0.140994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7687       0.217217       0.140998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7687       0.217231       0.141002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7687       0.217245       0.141005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7686       0.217259       0.141009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7686       0.217273       0.141012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7686       0.217288       0.141016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7686       0.217302       0.141020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7686       0.217316       0.141024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7686       0.217330       0.141027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7686       0.217345       0.141031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.3841       0.217406       0.114995E-001  0.386969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        98.6255       0.217512       0.627534E-002   1.15069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.8661       0.217618       0.104647E-002   1.91520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.3396       0.177306                 NaN   2.37897       0.104093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.5543       0.820247E-001            NaN   3.01376       0.349946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        95.7389                 NaN            NaN   3.69940       0.561669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.2475                 NaN            NaN   4.19060       0.561896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.7309                 NaN            NaN   4.70701       0.562132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.1945                 NaN            NaN   5.24241       0.562374       0.726218E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        93.6149                 NaN            NaN   5.80885       0.562640       0.135961E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.0348                 NaN            NaN   6.37580       0.562905       0.264783E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.4542                 NaN            NaN   6.94324       0.563170       0.393727E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        91.8731                 NaN            NaN   7.51119       0.563434       0.522793E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.2782                 NaN            NaN   8.09381       0.563703       0.643320E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.6827                 NaN            NaN   8.67695       0.563971       0.763962E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.0867                 NaN            NaN   9.26061       0.564239       0.884719E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.4902                 NaN            NaN   9.84478       0.564505       0.100559                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.8931                 NaN            NaN   10.4295       0.564771       0.112657                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.2955                 NaN            NaN   11.0147       0.565036       0.124767                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.6975                 NaN            NaN   11.6004       0.565300       0.136888                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.0989                 NaN            NaN   12.1866       0.565563       0.149021                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.5222                 NaN            NaN   12.7518       0.565819       0.160175                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.9450                 NaN            NaN   13.3176       0.566075       0.171340                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.3674                 NaN            NaN   13.8838       0.566329       0.182515                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.7893                 NaN            NaN   14.4504       0.566583       0.193699                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.2107                 NaN            NaN   15.0175       0.566835       0.204894                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.6317                 NaN            NaN   15.5851       0.567087       0.216098                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        83.0522                 NaN            NaN   16.1531       0.567338       0.227311                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.4723                 NaN            NaN   16.7216       0.567588       0.238535                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.9181                 NaN            NaN   17.2652       0.567830       0.248876                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        81.3634                 NaN            NaN   17.8093       0.568070       0.259225                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.8084                 NaN            NaN   18.3537       0.568310       0.269583                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        80.2529                 NaN            NaN   18.8986       0.568549       0.279949                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        79.6970                 NaN            NaN   19.4439       0.568787       0.290323                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        79.1408                 NaN            NaN   19.9895       0.569024       0.300706                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        78.5841                 NaN            NaN   20.5356       0.569260       0.311097                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        78.0270                 NaN            NaN   21.0820       0.569495       0.321496                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        77.4960                 NaN            NaN   21.6031       0.569721       0.331126                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        76.9647                 NaN            NaN   22.1246       0.569946       0.340764                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        76.4331                 NaN            NaN   22.6464       0.570170       0.350408                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        75.9011                 NaN            NaN   23.1685       0.570393       0.360060                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        75.3687                 NaN            NaN   23.6910       0.570614       0.369718                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        74.8360                 NaN            NaN   24.2138       0.570835       0.379383                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        74.3029                 NaN            NaN   24.7370       0.571055       0.389056                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        73.7695                 NaN            NaN   25.2605       0.571274       0.398735                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        73.2617                 NaN            NaN   25.7591       0.571483       0.407746                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        72.7535                 NaN            NaN   26.2580       0.571691       0.416764                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        72.2451                 NaN            NaN   26.7572       0.571898       0.425787                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        71.7364                 NaN            NaN   27.2567       0.572104       0.434817                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        71.2274                 NaN            NaN   27.7565       0.572309       0.443852                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        70.7181                 NaN            NaN   28.2565       0.572513       0.452893                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        70.2085                 NaN            NaN   28.7569       0.572716       0.461939                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        69.6986                 NaN            NaN   29.2575       0.572918       0.470991                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        69.2138                 NaN            NaN   29.7336       0.573110       0.479455                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        68.7289                 NaN            NaN   30.2099       0.573300       0.487925                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        68.2436                 NaN            NaN   30.6865       0.573490       0.496399                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        67.7582                 NaN            NaN   31.1633       0.573678       0.504877                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        67.2725                 NaN            NaN   31.6403       0.573866       0.513361                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        66.7866                 NaN            NaN   32.1175       0.574052       0.521849                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        66.3004                 NaN            NaN   32.5950       0.574238       0.530341                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        65.8140                 NaN            NaN   33.0727       0.574422       0.538838                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        65.3548                 NaN            NaN   33.5238       0.574595       0.546774                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        64.8955                 NaN            NaN   33.9750       0.574767       0.554714                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        64.4360                 NaN            NaN   34.4264       0.574938       0.562657                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        63.9762                 NaN            NaN   34.8780       0.575108       0.570604                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        63.5163                 NaN            NaN   35.3298       0.575277       0.578554                 NaN            NaN            NaN            NaN            NaN            NaN
