|6.6.6
Archiving\03_Data\frac/QFM/TIS/TIS_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1456.14        2500.00        98.4269                 NaN            NaN  0.173040                 NaN  0.124109        1.27595                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6082                 NaN            NaN  0.167867                 NaN  0.100222        1.12374                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4191                 NaN            NaN  0.247855E-001            NaN            NaN  0.921466       0.634678                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5189                 NaN            NaN  0.958524E-001            NaN            NaN   1.05164       0.333618                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5347                 NaN            NaN  0.124651                 NaN            NaN  0.286107        1.05454                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5471                 NaN            NaN  0.121515                 NaN            NaN   1.04272       0.288624                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5612                 NaN            NaN  0.117941                 NaN            NaN  0.292750        1.02810                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5740                 NaN            NaN  0.114145                 NaN            NaN   1.01466       0.297235                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5834                 NaN            NaN  0.110997                 NaN            NaN  0.300821        1.00479                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5944                 NaN            NaN  0.109328                 NaN            NaN  0.995277       0.301041                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6048                 NaN            NaN  0.105471                 NaN            NaN  0.304618       0.985087                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6137                 NaN            NaN  0.102618                 NaN            NaN  0.975767       0.307960                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6201                 NaN            NaN  0.100687                 NaN            NaN  0.968917       0.310311                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6341                 NaN            NaN  0.957347E-001            NaN            NaN  0.315475       0.954676                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6389                 NaN            NaN  0.939739E-001            NaN            NaN  0.950163       0.316987                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6471                 NaN            NaN  0.910595E-001            NaN            NaN  0.942112       0.319690                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6516                 NaN            NaN  0.891723E-001            NaN            NaN  0.935578       0.323660                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6599                 NaN            NaN  0.849396E-001            NaN            NaN  0.928012       0.327158                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6652                 NaN            NaN  0.827255E-001            NaN            NaN  0.330093       0.921983                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6698                 NaN            NaN  0.799829E-001            NaN            NaN  0.916963       0.333258                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.1135                 NaN            NaN  0.105941                 NaN            NaN  0.494213        1.28631                 NaN            NaN            NaN            NaN
  1403.51        2500.00        99.2524                 NaN            NaN  0.462123E-001            NaN            NaN  0.517015       0.184398                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.6826                 NaN            NaN  0.714660E-001            NaN            NaN  0.901315       0.344613                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.7524                 NaN            NaN  0.377025                 NaN            NaN  0.326188       0.965753       0.578655                 NaN            NaN            NaN
  1395.99        2500.00        97.1321                 NaN            NaN  0.600421                 NaN            NaN  0.998908       0.287605       0.981004                 NaN            NaN            NaN
  1393.48        2500.00        97.1867                 NaN            NaN  0.603831                 NaN            NaN  0.986911       0.258734       0.963823                 NaN            NaN            NaN
  1390.98        2500.00        97.1052                 NaN            NaN  0.525384       0.501453E-001            NaN  0.354309        1.00191       0.963032                 NaN            NaN            NaN
  1388.47        2500.00        96.5199                 NaN            NaN  0.159037       0.266443                 NaN   1.19082       0.848667        1.01514                 NaN            NaN            NaN
  1385.96        2500.00        95.9818                 NaN            NaN            NaN  0.442933                 NaN   1.43770        1.03398        1.10357                 NaN            NaN            NaN
  1383.46        2500.00        95.7826                 NaN            NaN            NaN  0.518318                 NaN   1.56304       0.985465        1.15060                 NaN            NaN            NaN
  1380.95        2500.00        95.8424                 NaN            NaN            NaN  0.529465                 NaN  0.932510        1.55945        1.13613                 NaN            NaN            NaN
  1378.45        2500.00        95.9698                 NaN            NaN            NaN  0.522574                 NaN   1.52216       0.880041        1.10547                 NaN            NaN            NaN
  1375.94        2500.00        96.1276                 NaN            NaN            NaN  0.506218                 NaN  0.833117        1.46549        1.06758                 NaN            NaN            NaN
  1373.43        2500.00        96.2900                 NaN            NaN            NaN  0.487631                 NaN  0.789967        1.40396        1.02845                 NaN            NaN            NaN
  1370.93        2500.00        96.4481                 NaN            NaN            NaN  0.468761                 NaN  0.749007        1.34420       0.989953                 NaN            NaN            NaN
  1368.42        2500.00        96.5989                 NaN            NaN            NaN  0.449890                 NaN   1.28543       0.712526       0.953252                 NaN            NaN            NaN
  1365.91        2500.00        96.7414                 NaN            NaN            NaN  0.432090                 NaN   1.22997       0.678233       0.918259                 NaN            NaN            NaN
  1363.41        2500.00        96.8755                 NaN            NaN            NaN  0.414896                 NaN  0.647154        1.17718       0.885236                 NaN            NaN            NaN
  1360.90        2500.00        97.0027                 NaN            NaN            NaN  0.398688                 NaN   1.12857       0.616351       0.853706                 NaN            NaN            NaN
  1358.40        2500.00        97.1238                 NaN            NaN            NaN  0.382878                 NaN   1.08016       0.589698       0.823464                 NaN            NaN            NaN
  1355.89        2500.00        97.2369                 NaN            NaN            NaN  0.368139                 NaN   1.03557       0.564186       0.795205                 NaN            NaN            NaN
  1353.38        2500.00        97.3434                 NaN            NaN            NaN  0.354187                 NaN  0.540014       0.994237       0.768140                 NaN            NaN            NaN
  1350.88        2500.00        97.4444                 NaN            NaN            NaN  0.340806                 NaN  0.518212       0.953973       0.742652                 NaN            NaN            NaN
  1348.37        2500.00        97.5398                 NaN            NaN            NaN  0.328065                 NaN  0.916826       0.497109       0.718235                 NaN            NaN            NaN
  1345.86        2500.00        97.6309                 NaN            NaN            NaN  0.316172                 NaN  0.476877       0.881162       0.694850                 NaN            NaN            NaN
  1343.36        2500.00        97.7167                 NaN            NaN            NaN  0.304634                 NaN  0.847684       0.458337       0.672601                 NaN            NaN            NaN
  1340.85        2500.00        97.7979                 NaN            NaN            NaN  0.293582                 NaN  0.815253       0.441668       0.651582                 NaN            NaN            NaN
  1338.35        2500.00        97.8742                 NaN            NaN            NaN  0.282847                 NaN  0.426265       0.784929       0.631757                 NaN            NaN            NaN
  1335.84        2500.00        97.9488                 NaN            NaN            NaN  0.272718                 NaN  0.755339       0.410947       0.612213                 NaN            NaN            NaN
  1333.33        2500.00        98.0189                 NaN            NaN            NaN  0.263319                 NaN  0.395744       0.728344       0.593673                 NaN            NaN            NaN
  1330.83        2500.00        98.0853                 NaN            NaN            NaN  0.254047                 NaN  0.701851       0.382736       0.576062                 NaN            NaN            NaN
  1328.32        2500.00        98.1485                 NaN            NaN            NaN  0.244977                 NaN  0.370686       0.676562       0.559295                 NaN            NaN            NaN
  1325.81        2500.00        98.2095                 NaN            NaN            NaN  0.236534                 NaN  0.652230       0.358718       0.542992                 NaN            NaN            NaN
  1323.31        2500.00        98.2678                 NaN            NaN            NaN  0.228394                 NaN  0.629611       0.346897       0.527305                 NaN            NaN            NaN
  1320.80        2500.00        98.3227                 NaN            NaN            NaN  0.220278                 NaN  0.607233       0.337362       0.512426                 NaN            NaN            NaN
  1318.30        2500.00        98.3760                 NaN            NaN            NaN  0.212784                 NaN  0.327000       0.586213       0.497963                 NaN            NaN            NaN
  1315.79        2500.00        98.4273                 NaN            NaN            NaN  0.205632                 NaN  0.566375       0.316681       0.484047                 NaN            NaN            NaN
  1313.28        2500.00        98.4750                 NaN            NaN            NaN  0.198211                 NaN  0.546578       0.309331       0.470898                 NaN            NaN            NaN
  1310.78        2500.00        98.5220                 NaN            NaN            NaN  0.191423                 NaN  0.527821       0.300801       0.457976                 NaN            NaN            NaN
  1308.27        2500.00        98.5667                 NaN            NaN            NaN  0.184768                 NaN  0.509858       0.293012       0.445681                 NaN            NaN            NaN
  1305.76        2500.00        98.6096                 NaN            NaN            NaN  0.178321                 NaN  0.285728       0.492754       0.433566                 NaN            NaN            NaN
  1303.26        2500.00        98.6503                 NaN            NaN            NaN  0.172047                 NaN  0.475986       0.279281       0.422380                 NaN            NaN            NaN
  1300.75        2500.00        98.6903                 NaN            NaN            NaN  0.165898                 NaN  0.459836       0.273025       0.410986                 NaN            NaN            NaN
  1298.25        2500.00        98.7281                 NaN            NaN            NaN  0.160147                 NaN  0.266372       0.445030       0.400302                 NaN            NaN            NaN
  1295.74        2500.00        98.7647                 NaN            NaN            NaN  0.154539                 NaN  0.429823       0.260972       0.390003                 NaN            NaN            NaN
  1293.23        2500.00        98.8003                 NaN            NaN            NaN  0.148901                 NaN  0.255477       0.415312       0.379980                 NaN            NaN            NaN
  1290.73        2500.00        88.8905                 NaN            NaN            NaN  0.465633                 NaN   1.16522        1.63998        1.60987        6.22875                 NaN            NaN
  1288.22        2500.00        86.3820                 NaN            NaN            NaN  0.528973                 NaN   1.29901        1.98861        1.90390        7.89748                 NaN            NaN
  1285.71        2500.00        88.4810                 NaN            NaN            NaN  0.459393                 NaN   1.65706        1.11338        1.62709        6.66203                 NaN            NaN
  1283.21        2500.00        90.0197                 NaN            NaN            NaN  0.410650                 NaN   1.40429       0.982125        1.42276        5.76047                 NaN            NaN
  1280.70        2500.00        91.1984                 NaN            NaN            NaN  0.375201                 NaN  0.884836        1.20282        1.26448        5.07427                 NaN            NaN
  1278.20        2500.00        92.0882                 NaN            NaN            NaN  0.348278                 NaN   1.04812       0.812158        1.14427        4.55900                 NaN            NaN
  1275.69        2500.00        92.5575                 NaN            NaN            NaN  0.342180                 NaN  0.931474       0.784554        1.08122        4.30307                 NaN            NaN
  1273.18        2500.00        92.0129                 NaN            NaN            NaN  0.385374                 NaN  0.975320       0.837586        1.17618        4.61262                 NaN            NaN
  1270.68        2500.00        95.8310                 NaN            NaN            NaN  0.213196                 NaN  0.502097       0.459128       0.604694        2.38993                 NaN            NaN
  1268.17        2500.00        94.5201                 NaN            NaN            NaN  0.278154                 NaN  0.627457       0.601889       0.806073        3.16633                 NaN            NaN
  1265.66        2500.00        94.6101                 NaN            NaN            NaN  0.286463                 NaN  0.552606       0.627362       0.795230        3.12825                 NaN            NaN
  1263.16        2500.00        95.3501                 NaN            NaN            NaN  0.254988                 NaN  0.442776       0.565888       0.684225        2.70204                 NaN            NaN
  1260.65        2500.00        95.5210                 NaN            NaN            NaN  0.247402                 NaN  0.404723       0.558485       0.661035        2.60733                 NaN            NaN
  1258.15        2500.00        95.9105                 NaN            NaN            NaN  0.236341                 NaN  0.515940       0.344840       0.600482        2.39189                 NaN            NaN
  1255.64        2500.00        85.9625                 NaN            NaN            NaN  0.818142                 NaN   1.86609       0.180527        1.76991        7.42098        1.98183                 NaN
  1253.13        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1250.63        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1248.12        2500.00        45.1393                 NaN            NaN            NaN   2.36175                 NaN   4.81957                 NaN   5.48491        24.6831        17.4672       0.441988E-001
  1245.61        2500.00        64.8822                 NaN            NaN            NaN   1.49503                 NaN   2.86609                 NaN   3.42214        15.6028        11.7065       0.252491E-001
  1243.11        2500.00        72.6535                 NaN            NaN            NaN   1.13168                 NaN   2.24539                 NaN   2.66122        12.1884        9.09150       0.284136E-001
  1240.60        2500.00        75.2091                 NaN            NaN            NaN   1.02398                 NaN   1.99647                 NaN   2.38885        11.0123        8.33968       0.296239E-001
  1238.10        2500.00        79.6214                 NaN            NaN            NaN  0.815993                 NaN   1.68679                 NaN   1.95331        9.09875        6.79386       0.299313E-001
  1235.59        2500.00        80.8042                 NaN            NaN            NaN  0.759240                 NaN   1.52402                 NaN   1.82360        8.61227        6.44321       0.334934E-001
  1233.08        2500.00        79.3857                 NaN            NaN            NaN  0.773964                 NaN   1.66796                 NaN   1.94351        9.29441        6.88426       0.502285E-001
  1230.58        2500.00        99.9998                 NaN            NaN            NaN  0.109657E-004            NaN  0.165369E-004            NaN  0.232362E-004  0.112226E-003  0.842084E-004  0.737388E-006
  1228.07        2500.00        65.7269                 NaN            NaN            NaN   1.22389                 NaN   2.49076                 NaN   3.07457        15.8697        11.5370       0.772398E-001
  1225.56        2500.00        27.8051                 NaN            NaN            NaN   2.34414                 NaN   4.40961                 NaN   5.95869        34.6785        24.6138       0.190127     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   3.09088                 NaN   5.85204                 NaN   8.01072        48.4300        34.3384       0.277907     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   3.07938                 NaN   5.85376                 NaN   8.01384        48.4243        34.3403       0.288418     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   3.06854                 NaN   5.85444                 NaN   8.01688        48.4189        34.3425       0.298666     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   3.05770                 NaN   5.85526                 NaN   8.01988        48.4135        34.3448       0.308890     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   3.04754                 NaN   5.85466                 NaN   8.02276        48.4085        34.3476       0.318969     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   3.03642                 NaN   5.85610                 NaN   8.02604        48.4027        34.3496       0.329160     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   3.02529                 NaN   5.85874                 NaN   8.02885        48.3964        34.3515       0.339230     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   3.01565                 NaN   5.85653                 NaN   8.03185        48.3920        34.3547       0.349246     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   3.00583                 NaN   5.85654                 NaN   8.03446        48.3865        34.3577       0.358979     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   2.99946                 NaN   5.85463                 NaN   8.03698        48.3811        34.3617       0.366137     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   2.98504                 NaN   5.85651                 NaN   8.04069        48.3760        34.3628       0.379012     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   2.96282                 NaN   5.84562                 NaN   8.03938        48.3833        34.3671       0.401805     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   2.96290                 NaN   5.84552                 NaN   8.04045        48.3801        34.3694       0.401690     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   2.96299                 NaN   5.84538                 NaN   8.04153        48.3768        34.3717       0.401597     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   2.94345                 NaN   5.85814                 NaN   8.05306        48.3543        34.3725       0.418561     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   2.92556                 NaN   5.85064                 NaN   8.04673        48.3777        34.3673       0.432031     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   2.95564                 NaN   5.76475                 NaN   8.04860        48.3819        34.4129       0.436258     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   2.91516                 NaN   5.85695                 NaN   8.06180        48.3376        34.3818       0.446703     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   2.92678                 NaN   5.77766                 NaN   8.09918        48.2832        34.4434       0.469789     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   2.89618                 NaN   5.85677                 NaN   8.06773        48.3262        34.3878       0.465352     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   2.88555                 NaN   5.85988                 NaN   8.07097        48.3194        34.3895       0.474642     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   2.88229                 NaN   5.85296                 NaN   8.07177        48.3139        34.3975       0.481572     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   2.87262                 NaN   5.85308                 NaN   8.07494        48.3084        34.4002       0.490853     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   2.86311                 NaN   5.85305                 NaN   8.07809        48.3028        34.4029       0.500048     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   2.84771                 NaN   5.85201                 NaN   8.08324        48.2980        34.4047       0.514333     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   2.84818                 NaN   5.85173                 NaN   8.08571        48.2920        34.4081       0.514240     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   2.83552                 NaN   5.85265                 NaN   8.08703        48.2860        34.4118       0.526974     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   2.82657                 NaN   5.85210                 NaN   8.09052        48.2802        34.4148       0.535817     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   2.81789                 NaN   5.85154                 NaN   8.09357        48.2745        34.4180       0.544484     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   2.80930                 NaN   5.85092                 NaN   8.09663        48.2688        34.4213       0.553080     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   2.80114                 NaN   5.84994                 NaN   8.09955        48.2631        34.4248       0.561475     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   2.79292                 NaN   5.84901                 NaN   8.10255        48.2574        34.4283       0.569856     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   2.78071                 NaN   5.83886                 NaN   8.11480        48.2451        34.4371       0.583376     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   2.77788                 NaN   5.84758                 NaN   8.11054        48.2467        34.4333       0.583972     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   2.78111                 NaN   5.83810                 NaN   8.11623        48.2396        34.4419       0.583116     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   2.75801                 NaN   5.84723                 NaN   8.11597        48.2350        34.4399       0.603788     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   2.73960                 NaN   5.82265       0.389642E-001   8.12077        48.2250        34.4368       0.616139     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   2.73062                 NaN   5.81731       0.531530E-001   8.12557        48.2183        34.4344       0.620668     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   2.72627                 NaN  0.409324E-001   5.82208        8.12766        48.2136        34.4414       0.628071     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   2.72241                 NaN  0.275989E-001   5.82716        8.12963        48.2091        34.4487       0.635339     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   2.71319                 NaN  0.356100E-001   5.82197        8.13329        48.2024        34.4504       0.643089     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   2.69311                 NaN  0.860591E-001   5.79694        8.14031        48.1912        34.4406       0.651829     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   2.67274                 NaN  0.137938        5.77144        8.14751        48.1797        34.4302       0.660449     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   2.65019                 NaN   5.74176       0.199072        8.15554        48.1672        34.4172       0.669028     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   2.62826                 NaN   5.71410       0.256916        8.16336        48.1549        34.4049       0.677570     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   2.60662                 NaN  0.314519        5.68663        8.17124        48.1425        34.3926       0.685837     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   2.58524                 NaN   5.65975       0.371364        8.17916        48.1301        34.3804       0.693917     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   2.56472                 NaN   5.63403       0.425531        8.18691        48.1181        34.3689       0.701769     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   2.54407                 NaN   5.60864       0.480115        8.19478        48.1058        34.3571       0.709477     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   2.52351                 NaN   5.58362       0.534505        8.20272        48.0934        34.3452       0.717020     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   2.50304                 NaN   5.55896       0.588769        8.21072        48.0809        34.3333       0.724400     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   2.48264                 NaN   5.53461       0.642943        8.21880        48.0682        34.3212       0.731619     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   2.46231                 NaN   5.51059       0.697043        8.22695        48.0555        34.3090       0.738679     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   2.44341                 NaN   5.48826       0.746822        8.23475        48.0430        34.2983       0.745513     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   2.42144                 NaN  0.806587        5.46281        8.24361        48.0294        34.2838       0.752343     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   2.40132                 NaN   5.44007       0.860143        8.25198        48.0163        34.2713       0.758924     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   2.38161                 NaN   5.41751       0.912997        8.26032        48.0032        34.2590       0.765336     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   2.36153                 NaN  0.967102        5.39487        8.26887        47.9898        34.2462       0.771613     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   2.34150                 NaN   5.37249        1.02123        8.27750        47.9763        34.2333       0.777737     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   2.32151                 NaN   5.35037        1.07539        8.28621        47.9626        34.2202       0.783712     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   2.33538                 NaN   1.03516        5.36873        8.28461        47.9684        34.2310       0.776794     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   2.30806                 NaN   5.34667        1.07943        8.29413        47.9526        34.2242       0.794823     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   2.26072                 NaN   1.24199        5.28402        8.31327        47.9203        34.1790       0.800751     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   2.24122                 NaN   5.26354        1.29501        8.32212        47.9062        34.1658       0.806121     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   2.21961                 NaN   5.23717        1.35848        8.33201        47.8915        34.1498       0.811430     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   2.21359                 NaN   1.35978        5.23462        8.33668        47.8856        34.1532       0.816536     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   2.18090                 NaN   5.20037        1.46197        8.35009        47.8623        34.1230       0.821408     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   2.16868                 NaN   1.49123        5.18726        8.35722        47.8520        34.1174       0.826212     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   2.14110                 NaN   5.15975        1.57265        8.36906        47.8324        34.0942       0.830841     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   2.12675                 NaN   5.14188        1.61165        8.37702        47.8211        34.0861       0.835431     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   2.10233                 NaN   1.68171        5.11992        8.38833        47.8021        34.0659       0.839703     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   2.08371                 NaN   5.09598        1.73739        8.39787        47.7887        34.0523       0.843998     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   2.06296                 NaN   1.79625        5.07603        8.40807        47.7724        34.0362       0.848080     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   2.04226                 NaN   5.05664        1.85481        8.41831        47.7560        34.0199       0.852037     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   2.02146                 NaN   5.03733        1.91379        8.42869        47.7394        34.0034       0.855867     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   2.00058                 NaN   5.01811        1.97324        8.43918        47.7226        33.9867       0.859573     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   1.97825                 NaN   4.99831        2.03812        8.45018        47.7042        33.9678       0.863132     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   1.95945                 NaN   4.98306        2.08906        8.45998        47.6885        33.9534       0.866587     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   1.93874                 NaN   4.96300        2.15013        8.47079        47.6712        33.9362       0.869913     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   1.91826                 NaN   4.94498        2.20850        8.48147        47.6543        33.9195       0.873059     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   1.89757                 NaN   4.92606        2.26884        8.49243        47.6368        33.9022       0.876102     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   1.87775                 NaN   4.90807        2.32643        8.50293        47.6199        33.8858       0.879085     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   1.85590                 NaN   4.88867        2.39094        8.51462        47.6013        33.8667       0.881801     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   1.83488                 NaN   4.86997        2.45287        8.52593        47.5833        33.8486       0.884458     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   1.81430                 NaN   4.85211        2.51363        8.53719        47.5650        33.8308       0.886993     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   1.79299                 NaN   2.57692        4.83332        8.54881        47.5465        33.8120       0.889396     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   1.77093                 NaN   4.81427        2.64262        8.56073        47.5276        33.7922       0.891664     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   1.75337                 NaN   4.79994        2.69422        8.57072        47.5100        33.7778       0.893926     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   1.72762                 NaN   2.77216        4.77722        8.58462        47.4894        33.7531       0.895844     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   1.70565                 NaN   2.83811        4.75881        8.59686        47.4698        33.7330       0.897779     
