|6.6.6
Archiving\03_Data\frac/QFM/TIS/TIS_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1456.14        2500.00        98.2220                 NaN            NaN  0.209879                 NaN  0.141301        1.42686                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4242                 NaN            NaN  0.203978                 NaN  0.114281        1.25758                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.2193                 NaN            NaN  0.301476E-001            NaN            NaN   1.03127       0.719328                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3268                 NaN            NaN  0.116808                 NaN            NaN   1.17788       0.378471                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3410                 NaN            NaN  0.152149                 NaN            NaN  0.324878        1.18199                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3540                 NaN            NaN  0.148559                 NaN            NaN   1.16946       0.328025                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3688                 NaN            NaN  0.144431                 NaN            NaN  0.333009        1.15377                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3819                 NaN            NaN  0.140024                 NaN            NaN   1.13960       0.338498                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.3913                 NaN            NaN  0.136396                 NaN            NaN  0.342911        1.12936                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4024                 NaN            NaN  0.134567                 NaN            NaN   1.11952       0.343511                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4131                 NaN            NaN  0.130042                 NaN            NaN  0.347934        1.10892                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4219                 NaN            NaN  0.126742                 NaN            NaN   1.09927       0.352127                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4279                 NaN            NaN  0.124537                 NaN            NaN   1.09239       0.355175                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4426                 NaN            NaN  0.118661                 NaN            NaN  0.361477        1.07723                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4467                 NaN            NaN  0.116689                 NaN            NaN   1.07299       0.363597                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4548                 NaN            NaN  0.113270                 NaN            NaN   1.06483       0.367074                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.4584                 NaN            NaN  0.111144                 NaN            NaN   1.05839       0.372087                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.4668                 NaN            NaN  0.106037                 NaN            NaN   1.05070       0.376505                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.4715                 NaN            NaN  0.103466                 NaN            NaN  0.380300        1.04477                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.4754                 NaN            NaN  0.100214                 NaN            NaN   1.03997       0.384366                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.8374                 NaN            NaN  0.133021                 NaN            NaN  0.570493        1.45905                 NaN            NaN            NaN            NaN
  1403.51        2500.00        99.1405                 NaN            NaN  0.581629E-001            NaN            NaN  0.587968       0.213348                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.4861                 NaN            NaN  0.900520E-001            NaN            NaN   1.02506       0.398821                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.5166                 NaN            NaN  0.476185                 NaN            NaN  0.377961        1.09933       0.529920                 NaN            NaN            NaN
  1395.99        2500.00        96.8690                 NaN            NaN  0.760637                 NaN            NaN   1.13823       0.333682       0.898414                 NaN            NaN            NaN
  1393.48        2500.00        96.9228                 NaN            NaN  0.767380                 NaN            NaN   1.12615       0.300707       0.883013                 NaN            NaN            NaN
  1390.98        2500.00        96.8110                 NaN            NaN  0.669744       0.796397E-001            NaN  0.412425        1.14469       0.882540                 NaN            NaN            NaN
  1388.47        2500.00        96.0927                 NaN            NaN  0.203236       0.423523                 NaN   1.36149       0.988866       0.930227                 NaN            NaN            NaN
  1385.96        2500.00        95.4292                 NaN            NaN            NaN  0.705315                 NaN   1.64637        1.20701        1.01211                 NaN            NaN            NaN
  1383.46        2500.00        95.1659                 NaN            NaN            NaN  0.827873                 NaN   1.79497        1.15385        1.05741                 NaN            NaN            NaN
  1380.95        2500.00        95.2110                 NaN            NaN            NaN  0.848844                 NaN   1.09592        1.79717        1.04706                 NaN            NaN            NaN
  1378.45        2500.00        95.3377                 NaN            NaN            NaN  0.841126                 NaN   1.76086        1.03835        1.02194                 NaN            NaN            NaN
  1375.94        2500.00        95.5027                 NaN            NaN            NaN  0.818178                 NaN  0.986988        1.70203       0.990106                 NaN            NaN            NaN
  1373.43        2500.00        95.6750                 NaN            NaN            NaN  0.791381                 NaN  0.939736        1.63692       0.956949                 NaN            NaN            NaN
  1370.93        2500.00        95.8439                 NaN            NaN            NaN  0.763858                 NaN  0.894672        1.57343       0.924179                 NaN            NaN            NaN
  1368.42        2500.00        96.0059                 NaN            NaN            NaN  0.736065                 NaN   1.51062       0.854593       0.892873                 NaN            NaN            NaN
  1365.91        2500.00        96.1593                 NaN            NaN            NaN  0.709861                 NaN   1.45108       0.816764       0.862952                 NaN            NaN            NaN
  1363.41        2500.00        96.3042                 NaN            NaN            NaN  0.684399                 NaN  0.782512        1.39424       0.834675                 NaN            NaN            NaN
  1360.90        2500.00        96.4422                 NaN            NaN            NaN  0.660143                 NaN   1.34182       0.748274       0.807606                 NaN            NaN            NaN
  1358.40        2500.00        96.5740                 NaN            NaN            NaN  0.636493                 NaN   1.28921       0.718764       0.781561                 NaN            NaN            NaN
  1355.89        2500.00        96.6974                 NaN            NaN            NaN  0.614337                 NaN   1.24069       0.690384       0.757209                 NaN            NaN            NaN
  1353.38        2500.00        96.8138                 NaN            NaN            NaN  0.593298                 NaN  0.663388        1.19565       0.733815                 NaN            NaN            NaN
  1350.88        2500.00        96.9246                 NaN            NaN            NaN  0.573068                 NaN  0.639066        1.15150       0.711757                 NaN            NaN            NaN
  1348.37        2500.00        97.0296                 NaN            NaN            NaN  0.553703                 NaN   1.11075       0.615408       0.690562                 NaN            NaN            NaN
  1345.86        2500.00        97.1303                 NaN            NaN            NaN  0.535572                 NaN  0.592574        1.07138       0.670203                 NaN            NaN            NaN
  1343.36        2500.00        97.2253                 NaN            NaN            NaN  0.517889                 NaN   1.03438       0.571663       0.650787                 NaN            NaN            NaN
  1340.85        2500.00        97.3154                 NaN            NaN            NaN  0.500909                 NaN  0.998330       0.552917       0.632419                 NaN            NaN            NaN
  1338.35        2500.00        97.4004                 NaN            NaN            NaN  0.484282                 NaN  0.535612       0.964626       0.615073                 NaN            NaN            NaN
  1335.84        2500.00        97.4838                 NaN            NaN            NaN  0.468611                 NaN  0.931477       0.518201       0.597871                 NaN            NaN            NaN
  1333.33        2500.00        97.5625                 NaN            NaN            NaN  0.453973                 NaN  0.500795       0.901197       0.581520                 NaN            NaN            NaN
  1330.83        2500.00        97.6372                 NaN            NaN            NaN  0.439481                 NaN  0.871332       0.486035       0.565960                 NaN            NaN            NaN
  1328.32        2500.00        97.7085                 NaN            NaN            NaN  0.425226                 NaN  0.472384       0.842768       0.551113                 NaN            NaN            NaN
  1325.81        2500.00        97.7777                 NaN            NaN            NaN  0.411921                 NaN  0.815074       0.458691       0.536614                 NaN            NaN            NaN
  1323.31        2500.00        97.8440                 NaN            NaN            NaN  0.399026                 NaN  0.789353       0.445034       0.522618                 NaN            NaN            NaN
  1320.80        2500.00        97.9066                 NaN            NaN            NaN  0.386095                 NaN  0.763751       0.434253       0.509319                 NaN            NaN            NaN
  1318.30        2500.00        97.9677                 NaN            NaN            NaN  0.374107                 NaN  0.422277       0.739597       0.496338                 NaN            NaN            NaN
  1315.79        2500.00        98.0266                 NaN            NaN            NaN  0.362650                 NaN  0.716736       0.410237       0.483808                 NaN            NaN            NaN
  1313.28        2500.00        98.0815                 NaN            NaN            NaN  0.350632                 NaN  0.693845       0.402027       0.471954                 NaN            NaN            NaN
  1310.78        2500.00        98.1360                 NaN            NaN            NaN  0.339642                 NaN  0.672024       0.392135       0.460243                 NaN            NaN            NaN
  1308.27        2500.00        98.1879                 NaN            NaN            NaN  0.328824                 NaN  0.651059       0.383159       0.449079                 NaN            NaN            NaN
  1305.76        2500.00        98.2379                 NaN            NaN            NaN  0.318260                 NaN  0.374755       0.631032       0.438017                 NaN            NaN            NaN
  1303.26        2500.00        98.2855                 NaN            NaN            NaN  0.307937                 NaN  0.611337       0.367384       0.427817                 NaN            NaN            NaN
  1300.75        2500.00        98.3324                 NaN            NaN            NaN  0.297776                 NaN  0.592255       0.360197       0.417335                 NaN            NaN            NaN
  1298.25        2500.00        98.3771                 NaN            NaN            NaN  0.288244                 NaN  0.352413       0.574784       0.407503                 NaN            NaN            NaN
  1295.74        2500.00        98.4202                 NaN            NaN            NaN  0.278910                 NaN  0.556632       0.346228       0.397996                 NaN            NaN            NaN
  1293.23        2500.00        98.4627                 NaN            NaN            NaN  0.269448                 NaN  0.339888       0.539293       0.388707                 NaN            NaN            NaN
  1290.73        2500.00        87.9382                 NaN            NaN            NaN  0.838111                 NaN   1.50787        2.17500        1.63884        5.90200                 NaN            NaN
  1288.22        2500.00        85.2894                 NaN            NaN            NaN  0.952011                 NaN   1.68541        2.64522        1.93949        7.48842                 NaN            NaN
  1285.71        2500.00        87.4912                 NaN            NaN            NaN  0.829498                 NaN   2.21791        1.45310        1.66453        6.34378                 NaN            NaN
  1283.21        2500.00        89.1091                 NaN            NaN            NaN  0.743762                 NaN   1.89033        1.28876        1.46120        5.50686                 NaN            NaN
  1280.70        2500.00        90.3512                 NaN            NaN            NaN  0.681446                 NaN   1.16702        1.62777        1.30350        4.86906                 NaN            NaN
  1278.20        2500.00        91.2901                 NaN            NaN            NaN  0.634064                 NaN   1.42544        1.07620        1.18381        4.39035                 NaN            NaN
  1275.69        2500.00        91.7811                 NaN            NaN            NaN  0.623165                 NaN   1.27171        1.04377        1.12234        4.15787                 NaN            NaN
  1273.18        2500.00        91.1423                 NaN            NaN            NaN  0.705720                 NaN   1.33873        1.11993        1.22424        4.46909                 NaN            NaN
  1270.68        2500.00        95.3325                 NaN            NaN            NaN  0.392281                 NaN  0.675884       0.634985       0.633524        2.33084                 NaN            NaN
  1268.17        2500.00        93.8687                 NaN            NaN            NaN  0.512193                 NaN  0.846754       0.834423       0.845639        3.09225                 NaN            NaN
  1265.66        2500.00        93.9518                 NaN            NaN            NaN  0.528280                 NaN  0.768730       0.849581       0.836902        3.06472                 NaN            NaN
  1263.16        2500.00        94.7598                 NaN            NaN            NaN  0.471553                 NaN  0.618874       0.769805       0.722794        2.65720                 NaN            NaN
  1260.65        2500.00        94.9359                 NaN            NaN            NaN  0.459612                 NaN  0.568596       0.763312       0.700482        2.57205                 NaN            NaN
  1258.15        2500.00        95.3609                 NaN            NaN            NaN  0.439444                 NaN  0.707547       0.486065       0.638457        2.36761                 NaN            NaN
  1255.64        2500.00        84.5282                 NaN            NaN            NaN   1.51713                 NaN   2.54947       0.253572        1.87373        7.31596        1.96190                 NaN
  1253.13        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1250.63        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1248.12        2500.00        43.0762                 NaN            NaN            NaN   4.25433                 NaN   6.40567                 NaN   5.65608        23.6890        16.8406       0.780668E-001
  1245.61        2500.00        62.9869                 NaN            NaN            NaN   2.74638                 NaN   3.86960                 NaN   3.59617        15.2546        11.5009       0.454478E-001
  1243.11        2500.00        70.9698                 NaN            NaN            NaN   2.09594                 NaN   3.05546                 NaN   2.81873        12.0063        9.00226       0.515510E-001
  1240.60        2500.00        73.6126                 NaN            NaN            NaN   1.90517                 NaN   2.71751                 NaN   2.53958        10.8834        8.28786       0.539471E-001
  1238.10        2500.00        78.2024                 NaN            NaN            NaN   1.52697                 NaN   2.30695                 NaN   2.08745        9.03475        6.78668       0.547945E-001
  1235.59        2500.00        79.4496                 NaN            NaN            NaN   1.42552                 NaN   2.08492                 NaN   1.95423        8.57032        6.45391       0.614873E-001
  1233.08        2500.00        77.9503                 NaN            NaN            NaN   1.45673                 NaN   2.26733                 NaN   2.08418        9.24904        6.90013       0.922769E-001
  1230.58        2500.00        99.9997                 NaN            NaN            NaN  0.211440E-004            NaN  0.228750E-004            NaN  0.253761E-004  0.113581E-003  0.859497E-004  0.137964E-005
  1228.07        2500.00        63.8451                 NaN            NaN            NaN   2.28321                 NaN   3.36832                 NaN   3.27034        15.6238        11.4685       0.140758     
  1225.56        2500.00        26.3175                 NaN            NaN            NaN   4.27231                 NaN   5.79834                 NaN   6.18626        33.2070        23.8803       0.338188     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   5.53704                 NaN   7.55702                 NaN   8.17170        45.5158        32.7328       0.485726     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   5.51849                 NaN   7.55894                 NaN   8.17485        45.5109        32.7327       0.504112     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   5.50108                 NaN   7.55944                 NaN   8.17791        45.5065        32.7330       0.522039     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   5.48367                 NaN   7.56011                 NaN   8.18095        45.5020        32.7333       0.539925     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   5.46746                 NaN   7.55884                 NaN   8.18387        45.4980        32.7342       0.557560     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   5.44956                 NaN   7.56037                 NaN   8.18718        45.4932        32.7343       0.575391     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   5.43146                 NaN   7.56350                 NaN   8.19000        45.4877        32.7343       0.593010     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   5.41629                 NaN   7.55999                 NaN   8.19307        45.4845        32.7357       0.610538     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   5.40054                 NaN   7.55954                 NaN   8.19570        45.4799        32.7367       0.627572     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   5.39049                 NaN   7.55653                 NaN   8.19829        45.4757        32.7389       0.640106     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   5.36735                 NaN   7.55856                 NaN   8.20202        45.4714        32.7380       0.662633     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   5.33052                 NaN   7.55217                 NaN   8.20022        45.4761        32.7386       0.702467     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   5.33109                 NaN   7.55196                 NaN   8.20136        45.4741        32.7392       0.702291     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   5.33165                 NaN   7.55170                 NaN   8.20250        45.4721        32.7399       0.702155     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   5.30097                 NaN   7.55871                 NaN   8.21455        45.4537        32.7402       0.731865     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   5.27194                 NaN   7.56007                 NaN   8.20762        45.4733        32.7317       0.755397     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   5.32561                 NaN   7.44577                 NaN   8.21001        45.4805        32.7753       0.762857     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   5.25579                 NaN   7.55571                 NaN   8.22342        45.4401        32.7438       0.781144     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   5.28129                 NaN   7.44506                 NaN   8.26159        45.3896        32.8009       0.821544     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   5.22551                 NaN   7.55440                 NaN   8.22943        45.4309        32.7460       0.813804     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   5.20827                 NaN   7.55803                 NaN   8.23270        45.4251        32.7458       0.830073     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   5.20317                 NaN   7.54825                 NaN   8.23355        45.4209        32.7519       0.842223     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   5.18780                 NaN   7.54785                 NaN   8.23677        45.4164        32.7527       0.858482     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   5.17271                 NaN   7.54722                 NaN   8.23997        45.4119        32.7536       0.874590     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   5.14821                 NaN   7.54532                 NaN   8.24521        45.4081        32.7536       0.899601     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   5.14950                 NaN   7.54439                 NaN   8.24777        45.4035        32.7554       0.899473     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   5.12893                 NaN   7.54493                 NaN   8.24905        45.3984        32.7570       0.921770     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   5.11479                 NaN   7.54357                 NaN   8.25261        45.3937        32.7581       0.937267     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   5.10106                 NaN   7.54221                 NaN   8.25572        45.3891        32.7595       0.952457     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   5.08749                 NaN   7.54076                 NaN   8.25883        45.3845        32.7609       0.967524     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   5.07462                 NaN   7.53880                 NaN   8.26181        45.3799        32.7626       0.982242     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   5.06168                 NaN   7.53691                 NaN   8.26487        45.3753        32.7643       0.996935     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   5.04305                 NaN   7.52719                 NaN   8.27703        45.3624        32.7697        1.02058     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   5.03849                 NaN   7.53377                 NaN   8.27305        45.3672        32.7658        1.02170     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   5.04454                 NaN   7.52614                 NaN   8.27858        45.3593        32.7713        1.02020     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   5.00690                 NaN   7.53187                 NaN   8.27855        45.3576        32.7687        1.05643     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   4.97527                 NaN   7.49897       0.525156E-001   8.28332        45.3483        32.7636        1.07806     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   4.96075                 NaN   7.49134       0.716615E-001   8.28818        45.3426        32.7595        1.08601     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   4.95472                 NaN  0.552023E-001   7.49681        8.29036        45.3393        32.7646        1.09901     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   4.94955                 NaN  0.372311E-001   7.50267        8.29243        45.3361        32.7702        1.11177     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   4.93463                 NaN  0.480498E-001   7.49523        8.29613        45.3305        32.7701        1.12537     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   4.89996                 NaN  0.116141        7.46185        8.30313        45.3198        32.7584        1.14067     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   4.86473                 NaN  0.186181        7.42786        8.31030        45.3089        32.7462        1.15577     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   4.82548                 NaN   7.38837       0.268733        8.31829        45.2969        32.7315        1.17079     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   4.78736                 NaN   7.35156       0.346865        8.32607        45.2850        32.7174        1.18575     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   4.74969                 NaN  0.424692        7.31501        8.33392        45.2732        32.7033        1.20023     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   4.71247                 NaN   7.27920       0.501516        8.34180        45.2613        32.6893        1.21438     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   4.67679                 NaN   7.24494       0.574740        8.34952        45.2498        32.6760        1.22813     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   4.64083                 NaN   7.21108       0.648547        8.35736        45.2381        32.6625        1.24164     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   4.60501                 NaN   7.17770       0.722109        8.36527        45.2262        32.6488        1.25485     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   4.56930                 NaN   7.14478       0.795518        8.37325        45.2143        32.6351        1.26778     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   4.53369                 NaN   7.11228       0.868823        8.38131        45.2022        32.6212        1.28042     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   4.49817                 NaN   7.08018       0.942043        8.38943        45.1901        32.6073        1.29279     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   4.46515                 NaN   7.05029        1.00944        8.39722        45.1783        32.5949        1.30477     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   4.42665                 NaN   1.09035        7.01637        8.40604        45.1652        32.5787        1.31673     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   4.39142                 NaN   6.98596        1.16289        8.41439        45.1526        32.5645        1.32826     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   4.35689                 NaN   6.95572        1.23448        8.42271        45.1402        32.5505        1.33950     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   4.32165                 NaN   1.30779        6.92543        8.43124        45.1274        32.5360        1.35049     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   4.28647                 NaN   6.89549        1.38114        8.43984        45.1145        32.5213        1.36122     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   4.25133                 NaN   6.86587        1.45455        8.44854        45.1015        32.5066        1.37169     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   4.27529                 NaN   1.40149        6.89523        8.44680        45.1068        32.5148        1.35961     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   4.22950                 NaN   6.86205        1.46174        8.45643        45.0926        32.5065        1.39120     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   4.14418                 NaN   1.68040        6.77718        8.47551        45.0609        32.4603        1.40155     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   4.10979                 NaN   6.74958        1.75236        8.48435        45.0475        32.4454        1.41096     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   4.07154                 NaN   6.71441        1.83835        8.49421        45.0334        32.4278        1.42026     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   4.06182                 NaN   1.84087        6.71298        8.49880        45.0275        32.4288        1.42922     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   4.00311                 NaN   6.66483        1.97888        8.51225        45.0055        32.3977        1.43775     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   3.98211                 NaN   2.01863        6.64654        8.51948        44.9964        32.3907        1.44620     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   3.93258                 NaN   6.61046        2.12914        8.53117        44.9768        32.3656        1.45428     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   3.90750                 NaN   6.58683        2.18218        8.53913        44.9662        32.3558        1.46234     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   3.86380                 NaN   2.27720        6.55688        8.55040        44.9479        32.3340        1.46982     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   3.83081                 NaN   6.52542        2.35278        8.55992        44.9350        32.3188        1.47735     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   3.79381                 NaN   2.43271        6.49859        8.57009        44.9193        32.3010        1.48450     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   3.75687                 NaN   6.47249        2.51226        8.58030        44.9035        32.2831        1.49143     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   3.71975                 NaN   6.44650        2.59241        8.59064        44.8875        32.2650        1.49814     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   3.68241                 NaN   6.42061        2.67319        8.60109        44.8714        32.2467        1.50464     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   3.64242                 NaN   6.39311        2.76112        8.61210        44.8539        32.2265        1.51088     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   3.60885                 NaN   6.37275        2.83056        8.62186        44.8387        32.2104        1.51693     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   3.57177                 NaN   6.34540        2.91341        8.63267        44.8222        32.1917        1.52276     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   3.53504                 NaN   6.32146        2.99290        8.64329        44.8058        32.1733        1.52827     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   3.49793                 NaN   6.29596        3.07490        8.65422        44.7890        32.1544        1.53360     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   3.46238                 NaN   6.27161        3.15320        8.66469        44.7728        32.1365        1.53883     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   3.42305                 NaN   6.24545        3.24087        8.67634        44.7548        32.1159        1.54359     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   3.38522                 NaN   6.22026        3.32507        8.68762        44.7374        32.0962        1.54825     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   3.34818                 NaN   6.19583        3.40761        8.69886        44.7199        32.0769        1.55269     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   3.30976                 NaN   3.49364        6.17067        8.71043        44.7020        32.0566        1.55690     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   3.26991                 NaN   6.14506        3.58306        8.72229        44.6836        32.0352        1.56087     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   3.23817                 NaN   6.12521        3.65326        8.73228        44.6669        32.0193        1.56484     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   3.19163                 NaN   3.75927        6.09516        8.74609        44.6466        31.9931        1.56818     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   3.15188                 NaN   3.84894        6.07023        8.75828        44.6276        31.9715        1.57157     
