|6.6.6
Archiving\03_Data\frac/QFM_m3/YM20/YM20_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1634.09        2500.00        98.4773                 NaN            NaN  0.263302                 NaN   1.25942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3933                 NaN            NaN  0.208408                 NaN   1.39824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4124                 NaN            NaN  0.202603                 NaN   1.38498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4200                 NaN            NaN  0.199128                 NaN   1.38086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4854                 NaN            NaN  0.193065                 NaN   1.32151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4950                 NaN            NaN  0.190007                 NaN   1.31504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        97.7838                 NaN            NaN  0.267005                 NaN   1.94918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.2804                 NaN            NaN  0.936210E-001            NaN  0.625999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5693                 NaN            NaN  0.179600                 NaN   1.25112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5941                 NaN            NaN  0.175010                 NaN   1.23085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6045                 NaN            NaN  0.168863                 NaN   1.22665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6519                 NaN            NaN  0.168998                 NaN   1.17907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6578                 NaN            NaN  0.163854                 NaN   1.17833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6849                 NaN            NaN  0.157467                 NaN   1.15767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7015                 NaN            NaN  0.160418                 NaN   1.13807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7245                 NaN            NaN  0.154203                 NaN   1.12134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7416                 NaN            NaN  0.150067                 NaN   1.10831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7607                 NaN            NaN  0.146018                 NaN   1.09326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7774                 NaN            NaN  0.144633                 NaN   1.07798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8001                 NaN            NaN  0.138781                 NaN   1.06113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8123                 NaN            NaN  0.135515                 NaN   1.05223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8349                 NaN            NaN  0.135538                 NaN   1.02954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8482                 NaN            NaN  0.129741                 NaN   1.02206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8660                 NaN            NaN  0.129079                 NaN   1.00492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8828                 NaN            NaN  0.124836                 NaN  0.992402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8979                 NaN            NaN  0.123231                 NaN  0.978892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9123                 NaN            NaN  0.121709                 NaN  0.965993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9272                 NaN            NaN  0.115018                 NaN  0.957788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9379                 NaN            NaN  0.112359                 NaN  0.949750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9545                 NaN            NaN  0.109075                 NaN  0.936434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9684                 NaN            NaN  0.107260                 NaN  0.924387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9815                 NaN            NaN  0.104851                 NaN  0.913610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9942                 NaN            NaN  0.101166                 NaN  0.904598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0025                 NaN            NaN  0.987933E-001            NaN  0.898663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0197                 NaN            NaN  0.944336E-001            NaN  0.885831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0294                 NaN            NaN  0.936263E-001            NaN  0.876960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0429                 NaN            NaN  0.910792E-001            NaN  0.866022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0540                 NaN            NaN  0.888941E-001            NaN  0.857109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0650                 NaN            NaN  0.853898E-001            NaN  0.849585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
