|6.6.6
Archiving\03_Data\eq/QFM_m0.5/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1836.54        2500.00        81.7631        17.2312                 NaN  0.333527       0.672216                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        81.1686        17.8103                 NaN  0.348929       0.672223                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.5741        18.3894                 NaN  0.364331       0.672230                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        79.9795        18.9685                 NaN  0.379734       0.672237                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.3850        19.5476                 NaN  0.395137       0.672244                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        78.7905        20.1268                 NaN  0.410540       0.672252                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.2248        20.6783                 NaN  0.424730       0.672259                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.6590        21.2298                 NaN  0.438920       0.672267                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.0933        21.7813                 NaN  0.453110       0.672275                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.5276        22.3328                 NaN  0.467300       0.672282                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        75.9618        22.8844                 NaN  0.481491       0.672290                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.3961        23.4360                 NaN  0.495682       0.672297                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.8303        23.9875                 NaN  0.509874       0.672305                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.2645        24.5391                 NaN  0.524066       0.672313                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.7241        25.0664                 NaN  0.537149       0.672321                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.1838        25.5937                 NaN  0.550232       0.672329                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.6434        26.1209                 NaN  0.563315       0.672337                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        72.1030        26.6482                 NaN  0.576399       0.672345                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.5626        27.1756                 NaN  0.589483       0.672353                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.0222        27.7029                 NaN  0.602568       0.672361                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.4818        28.2302                 NaN  0.615653       0.672369                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.9413        28.7576                 NaN  0.628738       0.672377                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.4251        29.2617                 NaN  0.640814       0.672385                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.9088        29.7659                 NaN  0.652890       0.672393                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.3925        30.2701                 NaN  0.664966       0.672401                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.8762        30.7743                 NaN  0.677043       0.672410                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.3599        31.2785                 NaN  0.689120       0.672418                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.8436        31.7827                 NaN  0.701198       0.672426                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.3273        32.2870                 NaN  0.713275       0.672434                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        65.8110        32.7912                 NaN  0.725353       0.672442                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.3181        33.2729                 NaN  0.736527       0.672451                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.8253        33.7546                 NaN  0.747700       0.672459                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.3324        34.2363                 NaN  0.758874       0.672467                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.8395        34.7179                 NaN  0.770048       0.672475                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.3466        35.1997                 NaN  0.781223       0.672484                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.8537        35.6814                 NaN  0.792397       0.672492                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.3608        36.1631                 NaN  0.803572       0.672500                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.8679        36.6448                 NaN  0.814747       0.672508                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        61.3995        37.1028                 NaN  0.825159       0.672517                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.9311        37.5608                 NaN  0.835571       0.672525                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        60.4628        38.0187                 NaN  0.845983       0.672533                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.9943        38.4767                 NaN  0.856396       0.672541                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        59.5259        38.9347                 NaN  0.866809       0.672549                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        59.0575        39.3927                 NaN  0.877222       0.672557                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        58.5891        39.8507                 NaN  0.887635       0.672565                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        58.1206        40.3088                 NaN  0.898048       0.672574                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        57.6787        40.7409                 NaN  0.907818       0.672581                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        57.2369        41.1730                 NaN  0.917587       0.672589                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        56.7950        41.6051                 NaN  0.927357       0.672597                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        56.3531        42.0372                 NaN  0.937127       0.672605                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        55.9111        42.4694                 NaN  0.946897       0.672613                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        55.4692        42.9015                 NaN  0.956667       0.672621                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        55.0273        43.3337                 NaN  0.966438       0.672629                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        54.5853        43.7658                 NaN  0.976209       0.672637                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        54.1719        44.1700                 NaN  0.985401       0.672644                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        53.7585        44.5743                 NaN  0.994594       0.672652                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        53.3450        44.9785                 NaN   1.00379       0.672659                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        52.9316        45.3828                 NaN   1.01298       0.672667                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        52.5181        45.7870                 NaN   1.02217       0.672674                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        52.1046        46.1913                 NaN   1.03137       0.672682                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        51.6912        46.5956                 NaN   1.04056       0.672689                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        51.2777        46.9999                 NaN   1.04975       0.672697                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        50.8821        47.3865                 NaN   1.05862       0.672704                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        50.4005        47.7409                 NaN   1.06558       0.672711       0.120266                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        49.2598        47.8549                 NaN   1.05850       0.672721        1.15414                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.1190        47.9688                 NaN   1.05142       0.672730        2.18803                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.1059        48.0666                 NaN   1.04403       0.672739        3.11080                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        46.0927        48.1644                 NaN   1.03664       0.672747        4.03358                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        45.0794        48.2622                 NaN   1.02925       0.672755        4.95639                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        44.0662        48.3600                 NaN   1.02185       0.672764        5.87922                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        43.2477        48.4324                 NaN   1.01412       0.672770        6.63300                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        42.4292        48.5049                 NaN   1.00639       0.672777        7.38678                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        41.6106        48.5774                 NaN  0.998654       0.672784        8.14058                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        40.7921        48.6498                 NaN  0.990920       0.672791        8.89440                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        39.9735        48.7223                 NaN  0.983186       0.672797        9.64823                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        39.1549        48.7948                 NaN  0.975452       0.672804        10.4021                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        38.3363        48.8672                 NaN  0.967718       0.672811        11.1559                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        37.5177        48.9397                 NaN  0.959984       0.672818        11.9098                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        36.8786        48.9882                 NaN  0.951749       0.672823        12.5086                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        36.2394        49.0367                 NaN  0.943515       0.672828        13.1075                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        35.6003        49.0853                 NaN  0.935280       0.672833        13.7063                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        34.9611        49.1338                 NaN  0.927046       0.672838        14.3052                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        34.3220        49.1823                 NaN  0.918811       0.672843        14.9040                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        33.6828        49.2309                 NaN  0.910576       0.672848        15.5029                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.0436        49.2794                 NaN  0.902341       0.672854        16.1018                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        32.4044        49.3279                 NaN  0.894106       0.672859        16.7007                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        31.8822        49.3607                 NaN  0.885167       0.672863        17.1991                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        31.3600        49.3934                 NaN  0.876228       0.672867        17.6975                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        30.8378        49.4262                 NaN  0.867289       0.672871        18.1958                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        30.3156        49.4589                 NaN  0.858350       0.672874        18.6942                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        29.7934        49.4917                 NaN  0.849411       0.672878        19.1927                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        29.2712        49.5244                 NaN  0.840472       0.672882        19.6911                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        28.7490        49.5572                 NaN  0.831532       0.672886        20.1895                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        28.2267        49.5899                 NaN  0.822593       0.672890        20.6879                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        27.7816        49.6124                 NaN  0.812690       0.672893        21.1204                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        27.3366        49.6349                 NaN  0.802786       0.672896        21.5529                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        26.8915        49.6574                 NaN  0.792882       0.672899        21.9853                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        26.4464        49.6799                 NaN  0.782979       0.672902        22.4178                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.0013        49.7023                 NaN  0.773075       0.672905        22.8503                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        25.5563        49.7248                 NaN  0.763171       0.672908        23.2828                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.1112        49.7473                 NaN  0.753267       0.672911        23.7153                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        24.6661        49.7698                 NaN  0.743363       0.672914        24.1478                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        24.2712        49.7865                 NaN  0.732298       0.672916        24.5370                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        23.8763        49.8033                 NaN  0.721233       0.672919        24.9263                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        23.4814        49.8200                 NaN  0.710168       0.672921        25.3155                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.0865        49.8367                 NaN  0.699103       0.672923        25.7047                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        22.6916        49.8535                 NaN  0.688037       0.672925        26.0939                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.2968        49.8702                 NaN  0.676972       0.672927        26.4832                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        21.9019        49.8869                 NaN  0.665907       0.672929        26.8724                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.5070        49.9036                 NaN  0.654841       0.672932        27.2616                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.1397        49.9176                 NaN  0.643134       0.672933        27.6266                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        20.7724        49.9316                 NaN  0.631426       0.672935        27.9916                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.4055        49.9447                 NaN  0.619543       0.672936        28.3574                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.0313        49.9580                 NaN  0.609151       0.672938        28.6907       0.378875E-001            NaN            NaN            NaN            NaN
  1471.15        2500.00        19.5109        49.9736                 NaN  0.611491       0.672940        28.8127       0.418367                 NaN            NaN            NaN            NaN
  1467.95        2500.00        18.9904        49.9892                 NaN  0.613831       0.672942        28.9348       0.798849                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.4700        50.0048                 NaN  0.616171       0.672944        29.0568        1.17933                 NaN            NaN            NaN            NaN
  1461.54        2500.00        17.9495        50.0204                 NaN  0.618511       0.672946        29.1788        1.55982                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.5270        50.0194                 NaN  0.625487       0.672948        29.2739        1.88133                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.1044        50.0184                 NaN  0.632464       0.672949        29.3689        2.20284                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.6819        50.0174                 NaN  0.639440       0.672951        29.4640        2.52435                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.2593        50.0164                 NaN  0.646417       0.672952        29.5591        2.84587                 NaN            NaN            NaN            NaN
  1445.51        2500.00        15.8367        50.0154                 NaN  0.653394       0.672954        29.6541        3.16738                 NaN            NaN            NaN            NaN
  1442.31        2500.00        15.4142        50.0144                 NaN  0.660370       0.672955        29.7492        3.48890                 NaN            NaN            NaN            NaN
  1439.10        2500.00        14.9916        50.0135                 NaN  0.667347       0.672956        29.8442        3.81042                 NaN            NaN            NaN            NaN
  1435.90        2500.00        14.5690        50.0125                 NaN  0.674323       0.672958        29.9393        4.13194                 NaN            NaN            NaN            NaN
  1432.69        2500.00        14.2159        50.0012                 NaN  0.684140       0.672959        30.0173        4.40853                 NaN            NaN            NaN            NaN
  1429.49        2500.00        13.8522        49.9801                 NaN  0.698745       0.672960        30.0037       0.117133        4.67525                 NaN            NaN            NaN
  1426.28        2500.00        13.8522        49.9801                 NaN  0.698745       0.672960        30.0037       0.117133        4.67525                 NaN            NaN            NaN
  1423.08        2500.00        13.1262        49.9152                 NaN  0.738804       0.672964        29.7711        5.16743       0.608282                 NaN            NaN            NaN
  1419.87        2500.00        13.1262        49.9152                 NaN  0.738804       0.672964        29.7711        5.16743       0.608282                 NaN            NaN            NaN
  1416.67        2500.00        13.1262        49.9152                 NaN  0.738804       0.672964        29.7711        5.16743       0.608282                 NaN            NaN            NaN
  1413.46        2500.00        13.1262        49.9152                 NaN  0.738804       0.672964        29.7711        5.16743       0.608282                 NaN            NaN            NaN
  1410.26        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1407.05        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1403.85        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1400.64        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1397.44        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1394.23        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1391.03        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1387.82        2500.00        11.8336        49.7782                 NaN  0.819360       0.672970        29.4265        6.05601        1.41341                 NaN            NaN            NaN
  1384.62        2500.00        9.73908        49.4783                 NaN  0.982556       0.672978        29.0563        7.52721        2.54358                 NaN            NaN            NaN
  1381.41        2500.00        9.73908        49.4783                 NaN  0.982556       0.672978        29.0563        7.52721        2.54358                 NaN            NaN            NaN
  1378.21        2500.00        9.73908        49.4783                 NaN  0.982556       0.672978        29.0563        7.52721        2.54358                 NaN            NaN            NaN
  1375.00        2500.00        9.73908        49.4783                 NaN  0.982556       0.672978        29.0563        7.52721        2.54358                 NaN            NaN            NaN
  1371.79        2500.00        8.88063        49.3149                 NaN   1.06622       0.672981        28.9701        2.95685        8.13832                 NaN            NaN            NaN
  1368.59        2500.00        8.66551        49.3038                 NaN   1.08128       0.672982        28.9132        3.07621        8.24439       0.425789E-001            NaN            NaN
  1365.38        2500.00        8.43725        49.3223                 NaN   1.09147       0.672985        28.8169        8.30869        3.22204       0.128386                 NaN            NaN
  1362.18        2500.00        8.43725        49.3223                 NaN   1.09147       0.672985        28.8169        8.30869        3.22204       0.128386                 NaN            NaN
  1358.97        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1355.77        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1352.56        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1349.36        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1346.15        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1342.95        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1339.74        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1336.54        2500.00        8.00937        49.3500                 NaN   1.11183       0.672990        28.6399        8.43050        3.49542       0.290042                 NaN            NaN
  1333.33        2500.00        6.56886        49.4138                 NaN   1.18904       0.673005        28.0628        4.40661        8.83341       0.852476                 NaN            NaN
  1330.13        2500.00        6.56886        49.4138                 NaN   1.18904       0.673005        28.0628        4.40661        8.83341       0.852476                 NaN            NaN
  1326.92        2500.00        6.56886        49.4138                 NaN   1.18904       0.673005        28.0628        4.40661        8.83341       0.852476                 NaN            NaN
  1323.72        2500.00        6.56886        49.4138                 NaN   1.18904       0.673005        28.0628        4.40661        8.83341       0.852476                 NaN            NaN
  1320.51        2500.00        5.96827        49.4160                 NaN   1.22626       0.673010        27.8488        4.77370        9.00415        1.08982                 NaN            NaN
  1317.31        2500.00        2.45625        49.9393                 NaN   1.26045       0.673032        27.2360        5.38025        9.30598        1.54707        2.20172                 NaN
  1314.10        2500.00                 NaN   50.3147                 NaN   1.28575       0.673049        26.8052        5.77660        9.50429        1.86036        3.78004                 NaN
  1310.90        2500.00                 NaN   50.3147                 NaN   1.28575       0.673049        26.8052        5.77660        9.50429        1.86036        3.78004                 NaN
  1307.69        2500.00                 NaN   50.3318                 NaN   1.29631       0.673051        26.7948        9.48601        5.74505        1.88976        3.78320                 NaN
  1304.49        2500.00                 NaN   50.3318                 NaN   1.29631       0.673051        26.7948        9.48601        5.74505        1.88976        3.78320                 NaN
  1301.28        2500.00                 NaN   50.3318                 NaN   1.29631       0.673051        26.7948        9.48601        5.74505        1.88976        3.78320                 NaN
  1298.08        2500.00                 NaN   50.3318                 NaN   1.29631       0.673051        26.7948        9.48601        5.74505        1.88976        3.78320                 NaN
