|6.6.6
Archiving\03_Data\frac/QFM_m4.25/NWA1068/NWA1068_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1924.81        2500.00        99.3463       0.636708       0.169596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3463       0.636761       0.169598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3462       0.636814       0.169601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3462       0.636867       0.169603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3461       0.636920       0.169605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3461       0.636974       0.169608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3460       0.637027       0.169610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3460       0.637080       0.169613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3459       0.637133       0.169615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3459       0.637186       0.169617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3458       0.637240       0.169620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3457       0.637293       0.169622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3457       0.637346       0.169625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3456       0.637400       0.169628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3456       0.637453       0.169630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3455       0.637507       0.169633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3455       0.637560       0.169635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3454       0.637614       0.169638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3454       0.637667       0.169641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3453       0.637721       0.169643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3453       0.637774       0.169646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3452       0.637828       0.169649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3452       0.637882       0.169652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3451       0.637935       0.169654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3450       0.637989       0.169657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3450       0.638043       0.169660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3449       0.638097       0.169663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3449       0.638151       0.169666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3448       0.638204       0.169669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3448       0.638258       0.169672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3447       0.638312       0.169675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3447       0.638366       0.169677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3446       0.638420       0.169680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3446       0.638474       0.169683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3445       0.638528       0.169686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3444       0.638582       0.169690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3444       0.638636       0.169693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3443       0.638690       0.169696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3443       0.638745       0.169699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3442       0.638799       0.169702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3442       0.638853       0.169705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3441       0.638907       0.169708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3441       0.638961       0.169711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3440       0.639016       0.169715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3440       0.639070       0.169718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3439       0.639124       0.169721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3438       0.639179       0.169724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3438       0.639233       0.169728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3437       0.639288       0.169731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3437       0.639342       0.169734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3436       0.639397       0.169738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3436       0.639451       0.169741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3435       0.639506       0.169744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3435       0.639560       0.169748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3434       0.639615       0.169751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3434       0.639670       0.169755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3433       0.639724       0.169758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3432       0.639779       0.169762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3432       0.639834       0.169765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3431       0.639888       0.169769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3431       0.639943       0.169772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3430       0.639998       0.169776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3430       0.640053       0.169780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3429       0.640108       0.169783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3429       0.640163       0.169787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3428       0.640217       0.169790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3427       0.640272       0.169794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3427       0.640327       0.169798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3426       0.640382       0.169801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3426       0.640437       0.169805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3425       0.640492       0.169809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3425       0.640548       0.169813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3424       0.640603       0.169817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3424       0.640658       0.169820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3423       0.640713       0.169824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3422       0.640768       0.169828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3422       0.640823       0.169832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3421       0.640879       0.169836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3421       0.640934       0.169840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3420       0.640989       0.169844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3420       0.641044       0.169848E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3419       0.641100       0.169852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3419       0.641155       0.169856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3418       0.641210       0.169860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3417       0.641266       0.169864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3417       0.641321       0.169868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3416       0.641377       0.169872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3416       0.641432       0.169876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3415       0.641488       0.169880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3415       0.641543       0.169884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3414       0.641599       0.169888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3414       0.641655       0.169892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3413       0.641705       0.169895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3412       0.641766       0.169901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3368       0.641827       0.169906E-001  0.441407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3329       0.641921       0.169921E-001  0.817582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3329       0.642039       0.169942E-001  0.805730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3328       0.642157       0.169962E-001  0.802312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3328       0.642274       0.169983E-001  0.797164E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3327       0.642391       0.170003E-001  0.790755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3326       0.642507       0.170024E-001  0.787024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3326       0.642623       0.170044E-001  0.774309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3325       0.642739       0.170064E-001  0.775784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3325       0.642854       0.170084E-001  0.760401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        98.8627       0.643105       0.165970E-001  0.800421E-002  0.469588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.8291                 NaN            NaN  0.775517E-002  0.163106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4693                 NaN            NaN  0.799977E-002  0.522672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.4691                 NaN            NaN  0.797384E-002  0.522972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4696                 NaN            NaN  0.797356E-002  0.522450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4712                 NaN            NaN  0.793335E-002  0.520849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4741                 NaN            NaN  0.786211E-002  0.518030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4739                 NaN            NaN  0.784566E-002  0.518297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4748                 NaN            NaN  0.781771E-002  0.517349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.4765                 NaN            NaN  0.777384E-002  0.515718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4774                 NaN            NaN  0.776303E-002  0.514810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4798                 NaN            NaN  0.770803E-002  0.512486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4805                 NaN            NaN  0.768500E-002  0.511788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4831                 NaN            NaN  0.763386E-002  0.509241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4837                 NaN            NaN  0.765066E-002  0.508691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4874                 NaN            NaN  0.755225E-002  0.505048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4873                 NaN            NaN  0.754142E-002  0.505185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4908                 NaN            NaN  0.748703E-002  0.501756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4883                 NaN            NaN  0.752541E-002  0.504174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4968                 NaN            NaN  0.737075E-002  0.495830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.5113                 NaN            NaN  0.720088E-002  0.481456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4846                 NaN            NaN  0.754566E-002  0.507853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4997                 NaN            NaN  0.732188E-002  0.493022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.5031                 NaN            NaN  0.726743E-002  0.489631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5040                 NaN            NaN  0.724265E-002  0.488730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.5081                 NaN            NaN  0.716474E-002  0.484748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.5111                 NaN            NaN  0.713917E-002  0.481734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.5126                 NaN            NaN  0.711103E-002  0.480319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5149                 NaN            NaN  0.707710E-002  0.478019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.5177                 NaN            NaN  0.703333E-002  0.475246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.5211                 NaN            NaN  0.697994E-002  0.471947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.5231                 NaN            NaN  0.694406E-002  0.469907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.5239                 NaN            NaN  0.694683E-002  0.469191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.5318                 NaN            NaN  0.680536E-002  0.461351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.5280                 NaN            NaN  0.689912E-002  0.465122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.5360                 NaN            NaN  0.672776E-002  0.457227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5410                 NaN            NaN  0.667356E-002  0.452349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5406                 NaN            NaN  0.668815E-002  0.452738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5441                 NaN            NaN  0.663891E-002  0.449277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5466                 NaN            NaN  0.659536E-002  0.446825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5498                 NaN            NaN  0.654281E-002  0.443662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5527                 NaN            NaN  0.650510E-002  0.440750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5568                 NaN            NaN  0.645020E-002  0.436787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.5324                 NaN            NaN  0.680167E-002  0.460836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5887                 NaN            NaN  0.596910E-002  0.405379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.7106                 NaN            NaN  0.467706E-002  0.284759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.4210                 NaN            NaN  0.790401E-002  0.571095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.5739                 NaN            NaN  0.620105E-002  0.419925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.5754                 NaN            NaN  0.618434E-002  0.418390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.5782                 NaN            NaN  0.612959E-002  0.415690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.5812                 NaN            NaN  0.608468E-002  0.412705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.5855                 NaN            NaN  0.604080E-002  0.408429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5883                 NaN            NaN  0.598884E-002  0.405678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.5909                 NaN            NaN  0.595224E-002  0.403101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5956                 NaN            NaN  0.589373E-002  0.398471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5960                 NaN            NaN  0.586533E-002  0.398184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.6009                 NaN            NaN  0.580743E-002  0.393325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.6049                 NaN            NaN  0.575419E-002  0.389297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.6071                 NaN            NaN  0.570640E-002  0.387190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.6104                 NaN            NaN  0.566544E-002  0.383907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.4250                 NaN            NaN  0.619345E-002  0.254524       0.314330                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9428                 NaN            NaN  0.745619E-002            NaN   1.04970                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9415                 NaN            NaN  0.732793E-002            NaN   1.05115                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9349                 NaN            NaN  0.720334E-002            NaN   1.05785                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9260                 NaN            NaN  0.706431E-002            NaN   1.06694                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9153                 NaN            NaN  0.692236E-002            NaN   1.07776                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8988                 NaN            NaN  0.677326E-002            NaN   1.09439                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8776                 NaN            NaN  0.661417E-002            NaN   1.11578                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8430                 NaN            NaN  0.640289E-002            NaN   1.15062                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.7572                 NaN            NaN  0.586620E-002            NaN   1.12300       0.113897                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.4547                 NaN            NaN  0.318012E-002            NaN  0.358934        1.18320                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4761                 NaN            NaN  0.303964E-002            NaN  0.359777        1.16109                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4989                 NaN            NaN  0.287712E-002            NaN   1.13792       0.360289                 NaN            NaN            NaN            NaN            NaN
