|6.6.6
Archiving\03_Data\eqfrac/QFM_m2/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1506.76        2500.00       0.270765E-002   98.8905                 NaN  0.977569E-001  0.961679E-001  0.912868                 NaN            NaN            NaN            NaN            NaN
  1505.27        2500.00       0.266577E-002   98.8925                 NaN  0.948885E-001  0.102484       0.907422                 NaN            NaN            NaN            NaN            NaN
  1503.78        2500.00       0.254568E-002   98.9215                 NaN  0.936958E-001  0.878119       0.104126                 NaN            NaN            NaN            NaN            NaN
  1502.30        2500.00       0.227001E-002   98.9419                 NaN  0.120991       0.934793                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        2500.00       0.262660E-002   98.9191                 NaN  0.593915E-001  0.795451       0.223437                 NaN            NaN            NaN            NaN            NaN
  1499.33        2500.00       0.234603E-002   98.9429                 NaN  0.869984E-001  0.114441       0.853283                 NaN            NaN            NaN            NaN            NaN
  1497.84        2500.00       0.225273E-002   98.9618                 NaN  0.866973E-001  0.837398       0.111838                 NaN            NaN            NaN            NaN            NaN
  1496.35        2500.00       0.169407E-002   99.1994                 NaN  0.667647E-001  0.817961E-001  0.650382                 NaN            NaN            NaN            NaN            NaN
  1494.87        2500.00       0.265952E-002   98.7432                 NaN  0.959839E-001  0.160270       0.997894                 NaN            NaN            NaN            NaN            NaN
  1493.38        2500.00       0.205171E-002   98.9873                 NaN  0.854134E-001  0.112577       0.812699                 NaN            NaN            NaN            NaN            NaN
  1491.90        2500.00       0.199858E-002   98.9956                 NaN  0.795836E-001  0.122683       0.800157                 NaN            NaN            NaN            NaN            NaN
  1490.41        2500.00       0.192690E-002   99.0090                 NaN  0.775067E-001  0.125265       0.786297                 NaN            NaN            NaN            NaN            NaN
  1488.92        2500.00       0.186545E-002   99.0158                 NaN  0.761302E-001  0.779007       0.127200                 NaN            NaN            NaN            NaN            NaN
  1487.44        2500.00       0.180542E-002   99.0247                 NaN  0.746906E-001  0.770005       0.128829                 NaN            NaN            NaN            NaN            NaN
  1485.95        2500.00       0.174589E-002   99.0339                 NaN  0.730812E-001  0.131282       0.760020                 NaN            NaN            NaN            NaN            NaN
  1484.47        2500.00       0.168141E-002   99.0425                 NaN  0.716232E-001  0.132481       0.751687                 NaN            NaN            NaN            NaN            NaN
  1482.98        2500.00       0.162275E-002   99.0507                 NaN  0.702013E-001  0.134129       0.743377                 NaN            NaN            NaN            NaN            NaN
  1481.49        2500.00       0.156475E-002   99.0591                 NaN  0.687387E-001  0.135719       0.734841                 NaN            NaN            NaN            NaN            NaN
  1480.01        2500.00       0.150853E-002   99.0666                 NaN  0.673753E-001  0.726839       0.137656                 NaN            NaN            NaN            NaN            NaN
  1478.52        2500.00       0.145374E-002   99.0756                 NaN  0.659287E-001  0.139534       0.717514                 NaN            NaN            NaN            NaN            NaN
  1477.03        2500.00       0.140021E-002   99.0826                 NaN  0.646359E-001  0.141233       0.710117                 NaN            NaN            NaN            NaN            NaN
  1475.55        2500.00       0.134672E-002   99.0900                 NaN  0.633033E-001  0.703242       0.142144                 NaN            NaN            NaN            NaN            NaN
  1474.06        2500.00       0.129454E-002   99.0979                 NaN  0.620121E-001  0.694795       0.144006                 NaN            NaN            NaN            NaN            NaN
  1472.58        2500.00       0.124537E-002   99.1039                 NaN  0.606985E-001  0.145877       0.688274                 NaN            NaN            NaN            NaN            NaN
  1471.09        2500.00       0.119110E-002   99.1125                 NaN  0.595393E-001  0.146402       0.680406                 NaN            NaN            NaN            NaN            NaN
  1469.60        2500.00       0.113900E-002   99.1186                 NaN  0.581932E-001  0.674207       0.147873                 NaN            NaN            NaN            NaN            NaN
  1468.12        2500.00       0.111960E-002   99.1046                 NaN  0.583275E-001  0.153322       0.682653                 NaN            NaN            NaN            NaN            NaN
  1466.63        2500.00       0.101945E-002   99.1527                 NaN  0.545547E-001  0.644784       0.146896                 NaN            NaN            NaN            NaN            NaN
  1465.15        2500.00       0.997750E-003   99.1383                 NaN  0.546903E-001  0.654269       0.151747                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00       0.952628E-003   99.1452                 NaN  0.534578E-001  0.152968       0.647434                 NaN            NaN            NaN            NaN            NaN
  1462.17        2500.00       0.913521E-003   99.1507                 NaN  0.498795E-001  0.640089       0.158440                 NaN            NaN            NaN            NaN            NaN
  1460.69        2500.00       0.842161E-003   99.1498                 NaN  0.540258E-001  0.148468       0.646832                 NaN            NaN            NaN            NaN            NaN
  1459.20        2500.00       0.817074E-003   99.1723                 NaN  0.497279E-001  0.621118       0.156078                 NaN            NaN            NaN            NaN            NaN
  1457.72        2500.00       0.773716E-003   99.1690                 NaN  0.490490E-001  0.624120       0.157059                 NaN            NaN            NaN            NaN            NaN
  1456.23        2500.00       0.730595E-003   99.1731                 NaN  0.481558E-001  0.621319       0.156719                 NaN            NaN            NaN            NaN            NaN
  1454.74        2500.00       0.694460E-003   99.1784                 NaN  0.468429E-001  0.613623       0.160412                 NaN            NaN            NaN            NaN            NaN
  1453.26        2500.00       0.650813E-003   99.1871                 NaN  0.459991E-001  0.607138       0.159076                 NaN            NaN            NaN            NaN            NaN
  1451.77        2500.00       0.611240E-003   99.1898                 NaN  0.448210E-001  0.161322       0.603471                 NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00       0.578668E-003   99.1935                 NaN  0.437446E-001  0.162587       0.599603                 NaN            NaN            NaN            NaN            NaN
  1448.80        2500.00       0.534837E-003   99.2032                 NaN  0.428734E-001  0.162228       0.591182                 NaN            NaN            NaN            NaN            NaN
  1447.31        2500.00       0.495901E-003   99.2051                 NaN  0.423234E-001  0.162220       0.589832                 NaN            NaN            NaN            NaN            NaN
  1445.83        2500.00       0.460355E-003   99.2107                 NaN  0.407830E-001  0.583398       0.164618                 NaN            NaN            NaN            NaN            NaN
  1444.34        2500.00       0.424811E-003   99.2150                 NaN  0.403226E-001  0.163769       0.580476                 NaN            NaN            NaN            NaN            NaN
  1442.85        2500.00       0.389534E-003   99.2195                 NaN  0.391114E-001  0.165237       0.575773                 NaN            NaN            NaN            NaN            NaN
  1441.37        2500.00       0.361977E-003   99.2223                 NaN  0.382593E-001  0.166640       0.572477                 NaN            NaN            NaN            NaN            NaN
  1439.88        2500.00       0.323808E-003   99.2279                 NaN  0.373207E-001  0.568298       0.166171                 NaN            NaN            NaN            NaN            NaN
  1438.40        2500.00       0.289599E-003   99.2319                 NaN  0.364587E-001  0.167028       0.564354                 NaN            NaN            NaN            NaN            NaN
  1436.91        2500.00       0.259999E-003   99.2359                 NaN  0.355109E-001  0.560387       0.167953                 NaN            NaN            NaN            NaN            NaN
  1435.42        2500.00       0.227774E-003   99.2396                 NaN  0.347089E-001  0.557174       0.168278                 NaN            NaN            NaN            NaN            NaN
  1433.94        2500.00       0.199133E-003   99.2432                 NaN  0.337015E-001  0.169329       0.553559                 NaN            NaN            NaN            NaN            NaN
  1432.45        2500.00       0.168357E-003   99.2467                 NaN  0.329094E-001  0.169903       0.550276                 NaN            NaN            NaN            NaN            NaN
  1430.97        2500.00       0.137556E-003   99.2504                 NaN  0.321153E-001  0.547262       0.170095                 NaN            NaN            NaN            NaN            NaN
  1429.48        2500.00       0.110429E-003   99.2545                 NaN  0.311285E-001  0.543259       0.171030                 NaN            NaN            NaN            NaN            NaN
  1427.99        2500.00       0.857656E-004   99.2571                 NaN  0.302589E-001  0.540932       0.171600                 NaN            NaN            NaN            NaN            NaN
  1426.51        2500.00       0.580102E-004   99.2605                 NaN  0.294384E-001  0.171951       0.538003                 NaN            NaN            NaN            NaN            NaN
  1425.02        2500.00       0.315138E-004   99.2593                 NaN  0.285809E-001  0.538578       0.173539                 NaN            NaN            NaN            NaN            NaN
  1423.54        2500.00       0.866606E-005   99.2709                 NaN  0.278549E-001  0.172018       0.529172                 NaN            NaN            NaN            NaN            NaN
  1422.05        2500.00       0.764657E-003   99.2700                 NaN  0.263841E-001  0.176799       0.526043                 NaN            NaN            NaN            NaN            NaN
  1420.56        2500.00       0.252562E-003   99.2726                 NaN  0.260001E-001  0.525952       0.175153                 NaN            NaN            NaN            NaN            NaN
  1419.08        2500.00                 NaN   99.2741                 NaN  0.249862E-001  0.174544       0.526339                 NaN            NaN            NaN            NaN            NaN
  1417.59        2500.00                 NaN   98.6594                 NaN  0.173498       0.201139       0.609595                 NaN  0.356355                 NaN            NaN            NaN
  1416.11        2500.00                 NaN   98.1592                 NaN  0.299348       0.673564       0.216453                 NaN  0.651398                 NaN            NaN            NaN
  1414.62        2500.00                 NaN   98.1815                 NaN  0.299856       0.206232       0.668635                 NaN  0.643744                 NaN            NaN            NaN
  1413.13        2500.00                 NaN   98.2114                 NaN  0.298246       0.664310       0.192266                 NaN  0.633793                 NaN            NaN            NaN
  1411.65        2500.00                 NaN   98.2369                 NaN  0.298391       0.179596       0.659525                 NaN  0.625598                 NaN            NaN            NaN
  1410.16        2500.00                 NaN   98.2611                 NaN  0.297950       0.655700       0.167830                 NaN  0.617395                 NaN            NaN            NaN
  1408.67        2500.00                 NaN   98.2860                 NaN  0.297538       0.156367       0.651274                 NaN  0.608862                 NaN            NaN            NaN
  1407.19        2500.00                 NaN   98.3104                 NaN  0.296806       0.647266       0.144893                 NaN  0.600679                 NaN            NaN            NaN
  1405.70        2500.00                 NaN   98.3320                 NaN  0.296584       0.644403       0.133630                 NaN  0.593394                 NaN            NaN            NaN
  1404.22        2500.00                 NaN   98.3564                 NaN  0.295810       0.639213       0.123477                 NaN  0.585101                 NaN            NaN            NaN
  1402.73        2500.00                 NaN   98.3806                 NaN  0.295171       0.635076       0.112127                 NaN  0.577061                 NaN            NaN            NaN
  1401.24        2500.00                 NaN   98.4004                 NaN  0.294321       0.632813       0.102661                 NaN  0.569852                 NaN            NaN            NaN
  1399.76        2500.00                 NaN   98.4237                 NaN  0.293498       0.628622       0.921237E-001            NaN  0.562024                 NaN            NaN            NaN
  1398.27        2500.00                 NaN   98.4411                 NaN  0.293660       0.831229E-001  0.626072                 NaN  0.556043                 NaN            NaN            NaN
  1396.79        2500.00                 NaN   98.4650                 NaN  0.291696       0.623049       0.725647E-001            NaN  0.547691                 NaN            NaN            NaN
  1395.30        2500.00                 NaN   98.4844                 NaN  0.291639       0.618391       0.645361E-001            NaN  0.541023                 NaN            NaN            NaN
  1393.81        2500.00                 NaN   98.5052                 NaN  0.289973       0.616570       0.546562E-001            NaN  0.533631                 NaN            NaN            NaN
  1392.33        2500.00                 NaN   98.5230                 NaN  0.289545       0.614424       0.453381E-001            NaN  0.527657                 NaN            NaN            NaN
  1390.84        2500.00                 NaN   98.5350                 NaN  0.293422       0.618498       0.269130E-001            NaN  0.526136                 NaN            NaN            NaN
  1389.36        2500.00                 NaN   98.5726                 NaN  0.282330       0.342294E-001  0.602460                 NaN  0.508368                 NaN            NaN            NaN
  1387.87        2500.00                 NaN   98.5777                 NaN  0.286266       0.205755E-001  0.607222                 NaN  0.508195                 NaN            NaN            NaN
  1386.38        2500.00                 NaN   98.5957                 NaN  0.285088       0.125350E-001  0.604745                 NaN  0.501911                 NaN            NaN            NaN
  1384.90        2500.00                 NaN   98.6131                 NaN  0.283895       0.602673       0.462589E-002            NaN  0.495673                 NaN            NaN            NaN
  1383.41        2500.00                 NaN   98.6271                 NaN  0.276781       0.167561E-001  0.590161                 NaN  0.489216                 NaN            NaN            NaN
  1381.93        2500.00                 NaN   98.6464                 NaN  0.278500       0.591904                 NaN            NaN  0.483175                 NaN            NaN            NaN
  1380.44        2500.00                 NaN   98.6605                 NaN  0.276933       0.584802                 NaN            NaN  0.477758                 NaN            NaN            NaN
  1378.95        2500.00                 NaN   98.6718                 NaN  0.263608       0.254657E-001  0.568210                 NaN  0.470900                 NaN            NaN            NaN
  1377.47        2500.00                 NaN   98.6899                 NaN  0.266036       0.527017E-002  0.573519                 NaN  0.465266                 NaN            NaN            NaN
  1375.98        2500.00                 NaN   98.7033                 NaN  0.268963       0.566328                 NaN            NaN  0.461447                 NaN            NaN            NaN
  1374.49        2500.00                 NaN   98.7217                 NaN  0.263284       0.561478                 NaN            NaN  0.453566                 NaN            NaN            NaN
  1373.01        2500.00                 NaN   98.7331                 NaN  0.259441       0.558503                 NaN            NaN  0.448955                 NaN            NaN            NaN
  1371.52        2500.00                 NaN   98.7488                 NaN  0.257388       0.550927                 NaN            NaN  0.442876                 NaN            NaN            NaN
  1370.04        2500.00                 NaN   98.7596                 NaN  0.251947       0.550471                 NaN            NaN  0.437971                 NaN            NaN            NaN
  1368.55        2500.00                 NaN   98.7746                 NaN  0.253567       0.538602                 NaN            NaN  0.433237                 NaN            NaN            NaN
  1367.06        2500.00                 NaN   98.7901                 NaN  0.251150       0.531392                 NaN            NaN  0.427386                 NaN            NaN            NaN
  1365.58        2500.00                 NaN   98.7994                 NaN  0.243948       0.534443                 NaN            NaN  0.422202                 NaN            NaN            NaN
  1364.09        2500.00                 NaN   98.8119                 NaN  0.242421       0.528117                 NaN            NaN  0.417613                 NaN            NaN            NaN
  1362.61        2500.00                 NaN   98.8257                 NaN  0.239130       0.523129                 NaN            NaN  0.412051                 NaN            NaN            NaN
  1361.12        2500.00                 NaN   98.8349                 NaN  0.233559       0.524109                 NaN            NaN  0.407426                 NaN            NaN            NaN
  1359.63        2500.00                 NaN   98.8503                 NaN  0.233575       0.513806                 NaN            NaN  0.402320                 NaN            NaN            NaN
  1358.15        2500.00                 NaN   98.8619                 NaN  0.231140       0.509283                 NaN            NaN  0.397647                 NaN            NaN            NaN
  1356.66        2500.00                 NaN   98.8721                 NaN  0.228400       0.506014                 NaN            NaN  0.393441                 NaN            NaN            NaN
  1355.18        2500.00                 NaN   98.8851                 NaN  0.228118       0.497426                 NaN            NaN  0.389386                 NaN            NaN            NaN
  1353.69        2500.00                 NaN   98.8963                 NaN  0.223692       0.496264                 NaN            NaN  0.383773                 NaN            NaN            NaN
  1352.20        2500.00                 NaN   98.9048                 NaN  0.218069       0.497587                 NaN            NaN  0.379580                 NaN            NaN            NaN
  1350.72        2500.00                 NaN   98.9128                 NaN  0.215001       0.495147                 NaN            NaN  0.377097                 NaN            NaN            NaN
  1349.23        2500.00                 NaN   98.9303                 NaN  0.211613       0.489612                 NaN            NaN  0.368476                 NaN            NaN            NaN
  1347.75        2500.00                 NaN   98.9364                 NaN  0.210517       0.486281                 NaN            NaN  0.366819                 NaN            NaN            NaN
  1346.26        2500.00                 NaN   98.9477                 NaN  0.210265       0.478917                 NaN            NaN  0.363114                 NaN            NaN            NaN
  1344.77        2500.00                 NaN   98.9584                 NaN  0.206618       0.476684                 NaN            NaN  0.358254                 NaN            NaN            NaN
  1343.29        2500.00                 NaN   98.9680                 NaN  0.204822       0.472451                 NaN            NaN  0.354718                 NaN            NaN            NaN
  1341.80        2500.00                 NaN   98.9776                 NaN  0.201017       0.470864                 NaN            NaN  0.350529                 NaN            NaN            NaN
  1340.31        2500.00                 NaN   98.9855                 NaN  0.197328       0.470343                 NaN            NaN  0.346822                 NaN            NaN            NaN
  1338.83        2500.00                 NaN   98.9952                 NaN  0.195790       0.465890                 NaN            NaN  0.343070                 NaN            NaN            NaN
  1337.34        2500.00                 NaN   99.0031                 NaN  0.195683       0.460964                 NaN            NaN  0.340257                 NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.0146                 NaN  0.188003       0.462746                 NaN            NaN  0.334636                 NaN            NaN            NaN
  1334.37        2500.00                 NaN   98.9665                 NaN  0.183128       0.484800                 NaN            NaN  0.347265       0.183468E-001            NaN            NaN
  1332.88        2500.00                 NaN   98.8972                 NaN  0.180011       0.509598                 NaN            NaN  0.364634       0.485169E-001            NaN            NaN
  1331.40        2500.00                 NaN   98.9113                 NaN  0.177165       0.503929                 NaN            NaN  0.360132       0.474940E-001            NaN            NaN
  1329.91        2500.00                 NaN   98.9257                 NaN  0.175334       0.496963                 NaN            NaN  0.355461       0.465742E-001            NaN            NaN
  1328.43        2500.00                 NaN   98.9416                 NaN  0.175319       0.486674                 NaN            NaN  0.350655       0.457228E-001            NaN            NaN
  1326.94        2500.00                 NaN   98.9537                 NaN  0.172416       0.482899                 NaN            NaN  0.346192       0.447941E-001            NaN            NaN
  1325.45        2500.00                 NaN   98.9687                 NaN  0.169979       0.476291                 NaN            NaN  0.341160       0.438637E-001            NaN            NaN
  1323.97        2500.00                 NaN   98.9829                 NaN  0.168746       0.468703                 NaN            NaN  0.336628       0.430295E-001            NaN            NaN
  1322.48        2500.00                 NaN   98.9967                 NaN  0.166332       0.462852                 NaN            NaN  0.332013       0.421412E-001            NaN            NaN
  1321.00        2500.00                 NaN   99.0100                 NaN  0.164932       0.456053                 NaN            NaN  0.327601       0.413776E-001            NaN            NaN
  1319.51        2500.00                 NaN   99.0227                 NaN  0.161498       0.452451                 NaN            NaN  0.322986       0.403986E-001            NaN            NaN
  1318.02        2500.00                 NaN   99.0343                 NaN  0.158381       0.448708                 NaN            NaN  0.319003       0.395851E-001            NaN            NaN
  1316.54        2500.00                 NaN   99.0474                 NaN  0.156987       0.442272                 NaN            NaN  0.314539       0.387704E-001            NaN            NaN
  1315.05        2500.00                 NaN   99.0600                 NaN  0.154934       0.436696                 NaN            NaN  0.310395       0.380014E-001            NaN            NaN
  1313.57        2500.00                 NaN   99.0732                 NaN  0.152951       0.430487                 NaN            NaN  0.306164       0.372467E-001            NaN            NaN
  1312.08        2500.00                 NaN   99.0844                 NaN  0.149762       0.427422                 NaN            NaN  0.302018       0.364130E-001            NaN            NaN
  1310.59        2500.00                 NaN   99.0962                 NaN  0.147429       0.422802                 NaN            NaN  0.297922       0.356349E-001            NaN            NaN
  1309.11        2500.00                 NaN   99.1080                 NaN  0.145205       0.417899                 NaN            NaN  0.293998       0.349309E-001            NaN            NaN
  1307.62        2500.00                 NaN   99.1189                 NaN  0.142266       0.414519                 NaN            NaN  0.290163       0.341453E-001            NaN            NaN
  1306.13        2500.00                 NaN   99.1301                 NaN  0.140130       0.410085                 NaN            NaN  0.286297       0.334160E-001            NaN            NaN
  1304.65        2500.00                 NaN   99.1396                 NaN  0.142215       0.400436                 NaN            NaN  0.284663       0.331254E-001            NaN            NaN
  1303.16        2500.00                 NaN   99.1541                 NaN  0.132988       0.404583                 NaN            NaN  0.276587       0.317339E-001            NaN            NaN
  1301.68        2500.00                 NaN   99.1634                 NaN  0.132757       0.397624                 NaN            NaN  0.274940       0.313044E-001            NaN            NaN
  1300.19        2500.00                 NaN   99.1744                 NaN  0.130091       0.393651                 NaN            NaN  0.271235       0.305859E-001            NaN            NaN
  1298.70        2500.00                 NaN   99.1837                 NaN  0.127453       0.391091                 NaN            NaN  0.267795       0.299293E-001            NaN            NaN
  1297.22        2500.00                 NaN   84.5337                 NaN  0.999152        2.85712                 NaN            NaN   2.27116       0.343207        8.99570                 NaN
  1295.73        2500.00                 NaN   75.7012                 NaN   1.53461        4.39907                 NaN            NaN   3.48213       0.520082        14.3630                 NaN
  1294.25        2500.00                 NaN   79.1384                 NaN   1.32163        3.85803                 NaN            NaN   3.00928       0.438442        12.2342                 NaN
  1292.76        2500.00                 NaN   81.9821                 NaN   1.13870        3.40281                 NaN            NaN   2.61528       0.372706        10.4884                 NaN
  1291.27        2500.00                 NaN   84.3463                 NaN  0.981027        3.01968                 NaN            NaN   2.28512       0.319357        9.04852                 NaN
  1289.79        2500.00                 NaN   86.0332                 NaN  0.869205        2.74882                 NaN            NaN   2.04931       0.281333        8.01815                 NaN
  1288.30        2500.00                 NaN   80.4674                 NaN  0.948224        3.16296       0.948297                 NaN   2.90798       0.374937        11.1902                 NaN
  1286.82        2500.00                 NaN   96.8726                 NaN  0.126704       0.939332                 NaN            NaN  0.422558       0.549792E-001   1.58379                 NaN
