|6.6.6
Archiving\03_Data\eqfracLP/QFM/KHA22/KHA22_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1544.87        500.000        3256.61     
  1543.50        500.000        3218.46     
  1542.14        500.000        3216.11     
  1540.77        500.000        3217.42     
  1539.41        500.000        3216.40     
  1538.04        500.000        3217.39     
  1536.68        500.000        3217.06     
  1535.31        500.000        3226.75     
  1533.95        500.000        3220.23     
  1532.58        500.000        3221.78     
  1531.21        500.000        3220.25     
  1529.85        500.000        3221.03     
  1528.48        500.000        3222.18     
  1527.12        500.000        3224.00     
  1525.75        500.000        3222.80     
  1524.39        500.000        3222.52     
  1523.02        500.000        3222.73     
  1521.65        500.000        3223.35     
  1520.29        500.000        3223.39     
  1518.92        500.000        3223.67     
  1517.56        500.000        3223.71     
  1516.19        500.000        3224.15     
  1514.83        500.000        3224.20     
  1513.46        500.000        3224.93     
  1512.10        500.000        3225.06     
  1510.73        500.000        3225.90     
  1509.36        500.000        3225.07     
  1508.00        500.000        3225.61     
  1506.63        500.000        3226.43     
  1505.27        500.000        3226.01     
  1503.90        500.000        3226.75     
  1502.54        500.000        3225.77     
  1501.17        500.000        3226.61     
  1499.81        500.000        3227.62     
  1498.44        500.000        3228.94     
  1497.07        500.000        3228.32     
  1495.71        500.000        3231.54     
  1494.34        500.000        3229.81     
  1492.98        500.000        3232.56     
  1491.61        500.000        3229.38     
  1490.25        500.000        3230.00     
  1488.88        500.000        3230.72     
  1487.52        500.000        3233.24     
  1486.15        500.000        3259.40     
  1484.78        500.000        3230.82     
  1483.42        500.000        3232.15     
  1482.05        500.000        3231.98     
  1480.69        500.000        3234.03     
  1479.32        500.000        3233.27     
  1477.96        500.000        3233.50     
  1476.59        500.000        3234.44     
  1475.22        500.000        3234.18     
  1473.86        500.000        3234.63     
  1472.49        500.000        3234.91     
  1471.13        500.000        3235.27     
  1469.76        500.000        3235.64     
  1468.40        500.000        3235.97     
  1467.03        500.000        3236.44     
  1465.67        500.000        3236.40     
  1464.30        500.000        3237.77     
  1462.93        500.000        3238.00     
  1461.57        500.000        3238.20     
  1460.20        500.000        3239.05     
  1458.84        500.000        3238.15     
  1457.47        500.000        3239.91     
  1456.11        500.000        3239.92     
  1454.74        500.000        3240.16     
  1453.38        500.000        3239.88     
  1452.01        500.000        3240.76     
  1450.64        500.000        3238.22     
  1449.28        500.000        3224.94     
  1447.91        500.000        3225.97     
  1446.55        500.000        3226.35     
  1445.18        500.000        3227.41     
  1443.82        500.000        3228.12     
  1442.45        500.000        3228.95     
  1441.09        500.000        3229.26     
  1439.72        500.000        3230.28     
  1438.35        500.000        3231.18     
  1436.99        500.000        3232.32     
  1435.62        500.000        3232.93     
  1434.26        500.000        3232.38     
  1432.89        500.000        3229.45     
  1431.53        500.000        3230.05     
  1430.16        500.000        3231.16     
  1428.79        500.000        3232.00     
  1427.43        500.000        3232.92     
  1426.06        500.000        3233.75     
  1424.70        500.000        3234.67     
  1423.33        500.000        3235.61     
  1421.97        500.000        3236.34     
  1420.60        500.000        3237.29     
  1419.24        500.000        3238.12     
  1417.87        500.000        3239.09     
  1416.50        500.000        3239.75     
  1415.14        500.000        3241.08     
  1413.77        500.000        3241.71     
  1412.41        500.000        3242.66     
  1411.04        500.000        3243.58     
  1409.68        500.000        3244.56     
  1408.31        500.000        3245.45     
  1406.95        500.000        3093.02     
  1405.58        500.000        3081.81     
  1404.21        500.000        3082.85     
  1402.85        500.000        3083.81     
  1401.48        500.000        3084.71     
  1400.12        500.000        3085.66     
  1398.75        500.000        3086.48     
  1397.39        500.000        3087.50     
  1396.02        500.000        3088.25     
  1394.66        500.000        3089.26     
  1393.29        500.000        3090.09     
  1391.92        500.000        3091.00     
  1390.56        500.000        3091.96     
  1389.19        500.000        3092.94     
  1387.83        500.000        3094.09     
  1386.46        500.000        3094.73     
  1385.10        500.000        3095.27     
  1383.73        500.000        3096.59     
  1382.36        500.000        3097.29     
  1381.00        500.000        3098.28     
  1379.63        500.000        3099.32     
  1378.27        500.000        3100.04     
  1376.90        500.000        3100.99     
  1375.54        500.000        3101.72     
  1374.17        500.000        3102.71     
  1372.81        500.000        3103.76     
  1371.44        500.000        3104.46     
  1370.07        500.000        3105.53     
  1368.71        500.000        3106.21     
  1367.34        500.000        3107.41     
  1365.98        500.000        3108.33     
  1364.61        500.000        3109.24     
  1363.25        500.000        3110.21     
  1361.88        500.000        3111.10     
  1360.52        500.000        3111.97     
  1359.15        500.000        3113.01     
  1357.78        500.000        3113.67     
  1356.42        500.000        3114.64     
  1355.05        500.000        3115.63     
  1353.69        500.000        3116.63     
  1352.32        500.000        3117.31     
  1350.96        500.000        3119.75     
  1349.59        500.000        3124.25     
  1348.23        500.000        3127.34     
  1346.86        500.000        3128.48     
  1345.49        500.000        3129.43     
  1344.13        500.000        3130.60     
  1342.76        500.000        3131.63     
  1341.40        500.000        3132.90     
  1340.03        500.000        3134.16     
  1338.67        500.000        3135.05     
  1337.30        500.000        3136.16     
  1335.93        500.000        3137.46     
  1334.57        500.000        3138.42     
  1333.20        500.000        3139.56     
  1331.84        500.000        3140.64     
  1330.47        500.000        3141.87     
  1329.11        500.000        3143.45     
  1327.74        500.000        3144.29     
  1326.38        500.000        3145.06     
  1325.01        500.000        3146.41     
