|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1417.94        500.000        98.1703       0.743232       0.589618                 NaN            NaN  0.496800                 NaN            NaN            NaN            NaN
  1416.81        500.000        98.1966       0.581495       0.732680                 NaN            NaN  0.489222                 NaN            NaN            NaN            NaN
  1415.68        500.000        98.2211       0.574192       0.722071                 NaN            NaN  0.482615                 NaN            NaN            NaN            NaN
  1414.54        500.000        98.2440       0.567359       0.712728                 NaN            NaN  0.475951                 NaN            NaN            NaN            NaN
  1413.41        500.000        98.2695       0.559345       0.702130                 NaN            NaN  0.469022                 NaN            NaN            NaN            NaN
  1412.28        500.000        98.2941       0.551793       0.692078                 NaN            NaN  0.462018                 NaN            NaN            NaN            NaN
  1411.15        500.000        98.3151       0.563974       0.599675                 NaN            NaN  0.464967       0.562870E-001            NaN            NaN            NaN
  1410.01        500.000        99.0211       0.259758       0.347636                 NaN            NaN  0.279947       0.915393E-001            NaN            NaN            NaN
  1408.88        500.000        97.6721       0.826525       0.619659                 NaN            NaN  0.663439       0.218232                 NaN            NaN            NaN
  1407.75        500.000        98.3756       0.580025       0.422967                 NaN            NaN  0.463852       0.157525                 NaN            NaN            NaN
  1406.61        500.000        98.4008       0.573103       0.411562                 NaN            NaN  0.456661       0.157881                 NaN            NaN            NaN
  1405.48        500.000        98.4204       0.399258       0.568244                 NaN            NaN  0.451820       0.160264                 NaN            NaN            NaN
  1404.35        500.000        98.4433       0.388928       0.562296                 NaN            NaN  0.445096       0.160368                 NaN            NaN            NaN
  1403.22        500.000        98.4601       0.558402       0.378543                 NaN            NaN  0.440658       0.162336                 NaN            NaN            NaN
  1402.08        500.000        98.4810       0.367632       0.552704                 NaN            NaN  0.435209       0.163495                 NaN            NaN            NaN
  1400.95        500.000        98.4968       0.356609       0.550304                 NaN            NaN  0.430936       0.165399                 NaN            NaN            NaN
  1399.82        500.000        98.5186       0.347499       0.543762                 NaN            NaN  0.424637       0.165540                 NaN            NaN            NaN
  1398.69        500.000        98.5357       0.337510       0.539446                 NaN            NaN  0.420060       0.167255                 NaN            NaN            NaN
  1397.55        500.000        98.5521       0.318752       0.538190                 NaN            NaN  0.416511       0.174479                 NaN            NaN            NaN
  1396.42        500.000        98.5691       0.529677       0.327537                 NaN            NaN  0.410035       0.163611                 NaN            NaN            NaN
  1395.29        500.000        98.5756       0.531674       0.309590                 NaN            NaN  0.409861       0.173262                 NaN            NaN            NaN
  1394.16        500.000        98.6127       0.300999       0.518332                 NaN            NaN  0.398225       0.169721                 NaN            NaN            NaN
  1393.02        500.000        98.6171       0.291063       0.520719                 NaN            NaN  0.397852       0.173310                 NaN            NaN            NaN
  1391.89        500.000        98.6351       0.281222       0.516473                 NaN            NaN  0.392941       0.174277                 NaN            NaN            NaN
  1390.76        500.000        98.6498       0.513010       0.273364                 NaN            NaN  0.388678       0.175181                 NaN            NaN            NaN
  1389.63        500.000        98.6643       0.510680       0.263466                 NaN            NaN  0.384853       0.176719                 NaN            NaN            NaN
  1388.49        500.000        98.6803       0.505433       0.256921                 NaN            NaN  0.380242       0.177126                 NaN            NaN            NaN
  1387.36        500.000        98.6941       0.247915       0.502665                 NaN            NaN  0.376686       0.178590                 NaN            NaN            NaN
  1386.23        500.000        98.7064       0.238713       0.500690                 NaN            NaN  0.373546       0.180663                 NaN            NaN            NaN
  1385.09        500.000        98.7252       0.232261       0.495313                 NaN            NaN  0.367651       0.179536                 NaN            NaN            NaN
  1383.96        500.000        98.7349       0.224431       0.494087                 NaN            NaN  0.365147       0.181406                 NaN            NaN            NaN
  1382.83        500.000        98.7500       0.490415       0.216054                 NaN            NaN  0.361110       0.182419                 NaN            NaN            NaN
  1381.70        500.000        98.7600       0.488955       0.209120                 NaN            NaN  0.358139       0.183740                 NaN            NaN            NaN
  1380.56        500.000        98.7753       0.485599       0.201391                 NaN            NaN  0.353822       0.183931                 NaN            NaN            NaN
  1379.43        500.000        98.7878       0.194963       0.482188                 NaN            NaN  0.350300       0.184743                 NaN            NaN            NaN
  1378.30        500.000        98.7998       0.480379       0.187158                 NaN            NaN  0.347034       0.185669                 NaN            NaN            NaN
  1377.17        500.000        98.8115       0.478206       0.179229                 NaN            NaN  0.343929       0.187122                 NaN            NaN            NaN
  1376.03        500.000        98.8244       0.174414       0.474534                 NaN            NaN  0.339985       0.186624                 NaN            NaN            NaN
  1374.90        500.000        98.8354       0.472895       0.166992                 NaN            NaN  0.336964       0.187763                 NaN            NaN            NaN
  1373.77        500.000        98.8472       0.160037       0.470638                 NaN            NaN  0.333636       0.188459                 NaN            NaN            NaN
  1372.64        500.000        98.8587       0.153964       0.467866                 NaN            NaN  0.330368       0.189082                 NaN            NaN            NaN
  1371.50        500.000        98.8640       0.150759       0.467105                 NaN            NaN  0.328792       0.189364                 NaN            NaN            NaN
  1370.37        500.000        98.8835       0.462231       0.141796                 NaN            NaN  0.323127       0.189321                 NaN            NaN            NaN
  1369.24        500.000        98.8917       0.135939       0.461009                 NaN            NaN  0.320916       0.190433                 NaN            NaN            NaN
  1368.11        500.000        98.9012       0.459618       0.129952                 NaN            NaN  0.318188       0.191054                 NaN            NaN            NaN
  1366.97        500.000        98.9123       0.124375       0.457279                 NaN            NaN  0.314869       0.191154                 NaN            NaN            NaN
  1365.84        500.000        98.9193       0.456453       0.118337                 NaN            NaN  0.313273       0.192667                 NaN            NaN            NaN
  1364.71        500.000        98.9353       0.451853       0.114382                 NaN            NaN  0.307979       0.190441                 NaN            NaN            NaN
  1363.57        500.000        98.9424       0.107965       0.451453                 NaN            NaN  0.306172       0.192034                 NaN            NaN            NaN
  1362.44        500.000        98.9491       0.451589       0.102433                 NaN            NaN  0.304243       0.192657                 NaN            NaN            NaN
  1361.31        500.000        98.9617       0.447165       0.985474E-001            NaN            NaN  0.300775       0.191826                 NaN            NaN            NaN
  1360.18        500.000        98.9711       0.919142E-001  0.446492                 NaN            NaN  0.297738       0.192744                 NaN            NaN            NaN
  1359.04        500.000        98.9809       0.443229       0.893283E-001            NaN            NaN  0.294614       0.191883                 NaN            NaN            NaN
  1357.91        500.000        98.9892       0.442511       0.837005E-001            NaN            NaN  0.292356       0.192238                 NaN            NaN            NaN
  1356.78        500.000        98.9980       0.440813       0.795305E-001            NaN            NaN  0.289619       0.192019                 NaN            NaN            NaN
  1355.65        500.000        99.0058       0.748927E-001  0.438867                 NaN            NaN  0.287532       0.192885                 NaN            NaN            NaN
  1354.51        500.000        99.0154       0.724685E-001  0.437492                 NaN            NaN  0.284031       0.190580                 NaN            NaN            NaN
  1353.38        500.000        99.0234       0.436037       0.672549E-001            NaN            NaN  0.281941       0.191364                 NaN            NaN            NaN
  1352.25        500.000        99.0319       0.434714       0.628265E-001            NaN            NaN  0.279394       0.191122                 NaN            NaN            NaN
  1351.12        500.000        99.0388       0.434169       0.578790E-001            NaN            NaN  0.277483       0.191637                 NaN            NaN            NaN
  1349.98        500.000        99.0491       0.430959       0.563901E-001            NaN            NaN  0.273902       0.189653                 NaN            NaN            NaN
  1348.85        500.000        99.0562       0.528458E-001  0.429798                 NaN            NaN  0.271851       0.189328                 NaN            NaN            NaN
  1347.72        500.000        99.0632       0.496883E-001  0.428404                 NaN            NaN  0.269677       0.188981                 NaN            NaN            NaN
  1346.59        500.000        99.0716       0.426926       0.458608E-001            NaN            NaN  0.267125       0.188469                 NaN            NaN            NaN
  1345.45        500.000        99.3578       0.296737       0.342263E-001            NaN            NaN  0.185643       0.125624                 NaN            NaN            NaN
  1344.32        500.000        98.8044       0.467227E-001  0.558744                 NaN            NaN  0.342147       0.247968                 NaN            NaN            NaN
  1343.19        500.000        99.0951       0.421821       0.374403E-001            NaN            NaN  0.259627       0.186003                 NaN            NaN            NaN
  1342.05        500.000        99.0994       0.422118       0.350447E-001            NaN            NaN  0.258102       0.185309                 NaN            NaN            NaN
  1340.92        500.000        99.1084       0.420164       0.319589E-001            NaN            NaN  0.255344       0.184180                 NaN            NaN            NaN
  1339.79        500.000        99.1144       0.417891       0.313578E-001            NaN            NaN  0.253370       0.182945                 NaN            NaN            NaN
  1338.66        500.000        99.1231       0.264865E-001  0.416713                 NaN            NaN  0.250893       0.182824                 NaN            NaN            NaN
  1337.52        500.000        99.1285       0.414814       0.269213E-001            NaN            NaN  0.248877       0.180863                 NaN            NaN            NaN
  1336.39        500.000        99.1362       0.412774       0.255383E-001            NaN            NaN  0.246296       0.179179                 NaN            NaN            NaN
  1335.26        500.000        99.1424       0.412368       0.220536E-001            NaN            NaN  0.244428       0.178709                 NaN            NaN            NaN
  1334.13        500.000        99.1506       0.409593       0.194273E-001            NaN            NaN  0.242143       0.178247                 NaN            NaN            NaN
  1332.99        500.000        99.1549       0.196096E-001  0.409680                 NaN            NaN  0.240171       0.175621                 NaN            NaN            NaN
  1331.86        500.000        99.1614       0.176070E-001  0.408431                 NaN            NaN  0.238131       0.174433                 NaN            NaN            NaN
  1330.73        500.000        99.1665       0.408524       0.155784E-001            NaN            NaN  0.236411       0.172989                 NaN            NaN            NaN
  1329.60        500.000        99.1738       0.404775       0.172814E-001            NaN            NaN  0.233701       0.170479                 NaN            NaN            NaN
  1328.46        500.000        99.1771       0.145285E-001  0.406008                 NaN            NaN  0.232559       0.169755                 NaN            NaN            NaN
  1327.33        500.000        99.1867       0.401690       0.145379E-001            NaN            NaN  0.229548       0.167561                 NaN            NaN            NaN
  1326.20        500.000        99.1899       0.402048       0.128255E-001            NaN            NaN  0.228454       0.166730                 NaN            NaN            NaN
  1325.07        500.000        99.1435       0.237463       0.343781                 NaN            NaN  0.226288       0.489820E-001            NaN            NaN            NaN
  1323.93        500.000        99.2128       0.403450                 NaN            NaN            NaN  0.221116       0.162679                 NaN            NaN            NaN
  1322.80        500.000        99.2101       0.396906                 NaN            NaN            NaN  0.222857       0.170156                 NaN            NaN            NaN
  1321.67        500.000        99.2147       0.399290                 NaN            NaN            NaN  0.220569       0.165400                 NaN            NaN            NaN
  1320.53        500.000        99.2170       0.400135                 NaN            NaN            NaN  0.219272       0.161936       0.168412E-002            NaN            NaN
  1319.40        500.000        99.0957       0.448316                 NaN            NaN            NaN  0.243976       0.151105       0.609422E-001            NaN            NaN
  1318.27        500.000        99.1045       0.446962                 NaN            NaN            NaN  0.240853       0.147809       0.598677E-001            NaN            NaN
  1317.14        500.000        99.1137       0.442070                 NaN            NaN            NaN  0.238553       0.146621       0.590420E-001            NaN            NaN
  1316.00        500.000        99.1231       0.436782                 NaN            NaN            NaN  0.236038       0.145982       0.581475E-001            NaN            NaN
  1314.87        500.000        99.1322       0.431564                 NaN            NaN            NaN  0.233597       0.145299       0.573641E-001            NaN            NaN
  1313.74        500.000        99.1416       0.426030                 NaN            NaN            NaN  0.231001       0.144876       0.564673E-001            NaN            NaN
  1312.61        500.000        99.1505       0.421608                 NaN            NaN            NaN  0.228697       0.143556       0.556775E-001            NaN            NaN
  1311.47        500.000        99.1593       0.418130                 NaN            NaN            NaN  0.226080       0.141665       0.548364E-001            NaN            NaN
  1310.34        500.000        99.1679       0.414304                 NaN            NaN            NaN  0.223742       0.140033       0.539823E-001            NaN            NaN
  1309.21        500.000        99.1760       0.409253                 NaN            NaN            NaN  0.221430       0.140072       0.532386E-001            NaN            NaN
  1308.08        500.000        99.1845       0.406162                 NaN            NaN            NaN  0.219132       0.137834       0.524122E-001            NaN            NaN
  1306.94        500.000        99.1921       0.402000                 NaN            NaN            NaN  0.216962       0.137289       0.516788E-001            NaN            NaN
  1305.81        500.000        99.2011       0.397768                 NaN            NaN            NaN  0.214484       0.135791       0.508861E-001            NaN            NaN
  1304.68        500.000        99.2085       0.393777                 NaN            NaN            NaN  0.212446       0.135097       0.501938E-001            NaN            NaN
  1303.55        500.000        99.2172       0.390461                 NaN            NaN            NaN  0.209979       0.133024       0.493762E-001            NaN            NaN
  1302.41        500.000        99.2248       0.386408                 NaN            NaN            NaN  0.207846       0.132220       0.486919E-001            NaN            NaN
  1301.28        500.000        99.2321       0.382920                 NaN            NaN            NaN  0.205792       0.131186       0.479970E-001            NaN            NaN
  1300.15        500.000        99.2410       0.379466                 NaN            NaN            NaN  0.203498       0.128797       0.472690E-001            NaN            NaN
  1299.01        500.000        99.2484       0.375563                 NaN            NaN            NaN  0.201178       0.128297       0.465289E-001            NaN            NaN
  1297.88        500.000        99.2543       0.373409                 NaN            NaN            NaN  0.199583       0.126796       0.459115E-001            NaN            NaN
  1296.75        500.000        99.2628       0.369955                 NaN            NaN            NaN  0.197054       0.125110       0.451248E-001            NaN            NaN
  1295.62        500.000        99.2700       0.365814                 NaN            NaN            NaN  0.195170       0.124438       0.445319E-001            NaN            NaN
  1294.48        500.000        99.2780       0.362755                 NaN            NaN            NaN  0.193044       0.122363       0.438479E-001            NaN            NaN
  1293.35        500.000        99.2844       0.359926                 NaN            NaN            NaN  0.191017       0.121493       0.431951E-001            NaN            NaN
  1292.22        500.000        99.2913       0.356593                 NaN            NaN            NaN  0.189135       0.120360       0.425683E-001            NaN            NaN
  1291.09        500.000        99.2978       0.354429                 NaN            NaN            NaN  0.187214       0.118621       0.419047E-001            NaN            NaN
  1289.95        500.000        99.3047       0.348302                 NaN            NaN            NaN  0.185763       0.119804       0.414459E-001            NaN            NaN
  1288.82        500.000        99.3117       0.349694                 NaN            NaN            NaN  0.182924       0.115079       0.405625E-001            NaN            NaN
  1287.69        500.000        99.3184       0.346271                 NaN            NaN            NaN  0.181370       0.113888       0.400337E-001            NaN            NaN
  1286.56        500.000        99.3251       0.342643                 NaN            NaN            NaN  0.179582       0.113216       0.394827E-001            NaN            NaN
  1285.42        500.000        99.3318       0.340042                 NaN            NaN            NaN  0.177648       0.111697       0.388456E-001            NaN            NaN
  1284.29        500.000        99.3381       0.339036                 NaN            NaN            NaN  0.175848       0.108880       0.381676E-001            NaN            NaN
  1283.16        500.000        99.3439       0.335785                 NaN            NaN            NaN  0.174236       0.108347       0.376972E-001            NaN            NaN
  1282.03        500.000        99.3513       0.333077                 NaN            NaN            NaN  0.172008       0.106592       0.370214E-001            NaN            NaN
  1280.89        500.000        99.3569       0.330832                 NaN            NaN            NaN  0.170379       0.105351       0.364913E-001            NaN            NaN
  1279.76        500.000        99.3630       0.327819                 NaN            NaN            NaN  0.168724       0.104443       0.359681E-001            NaN            NaN
  1278.63        500.000        99.3690       0.325804                 NaN            NaN            NaN  0.167007       0.102740       0.354019E-001            NaN            NaN
  1277.49        500.000        99.3751       0.322741                 NaN            NaN            NaN  0.165392       0.101832       0.348958E-001            NaN            NaN
  1276.36        500.000        99.3813       0.321696                 NaN            NaN            NaN  0.163444       0.993297E-001  0.342567E-001            NaN            NaN
  1275.23        500.000        93.8502        1.53744                 NaN            NaN            NaN  0.783586       0.352067       0.216640        3.26006                 NaN
  1274.10        500.000        91.9602        1.97389                 NaN            NaN            NaN  0.991725       0.415763       0.275030        4.38340                 NaN
  1272.96        500.000        92.5786        1.84756                 NaN            NaN            NaN  0.919090       0.374591       0.251578        4.02855                 NaN
  1271.83        500.000        93.1184        1.73792                 NaN            NaN            NaN  0.855494       0.336401       0.231196        3.72063                 NaN
  1270.70        500.000        93.5927        1.63891                 NaN            NaN            NaN  0.799402       0.304031       0.213487        3.45146                 NaN
  1269.57        500.000        94.0061        1.56275                 NaN            NaN            NaN  0.750437       0.266614       0.197500        3.21664                 NaN
  1268.43        500.000        94.3566        1.48218                 NaN            NaN            NaN  0.708574       0.249991       0.184619        3.01808                 NaN
  1267.30        500.000        94.6709        1.41401                 NaN            NaN            NaN  0.671004       0.229569       0.172922        2.84165                 NaN
  1266.17        500.000        94.9640        1.34748                 NaN            NaN            NaN  0.635890       0.212811       0.162199        2.67766                 NaN
  1265.04        500.000        95.2136        1.30135                 NaN            NaN            NaN  0.605565       0.190206       0.152520        2.53674                 NaN
  1263.90        500.000        95.4433        1.24334                 NaN            NaN            NaN  0.577682       0.181805       0.144316        2.40957                 NaN
  1262.77        500.000        95.6565        1.19832                 NaN            NaN            NaN  0.551902       0.165814       0.136272        2.29116                 NaN
  1261.64        500.000        95.8475        1.15315                 NaN            NaN            NaN  0.528353       0.156033       0.129304        2.18565                 NaN
  1260.51        500.000        96.0223        1.10495                 NaN            NaN            NaN  0.506731       0.152517       0.123226        2.09032                 NaN
  1259.37        500.000        96.1864        1.07734                 NaN            NaN            NaN  0.486583       0.134010       0.116623        1.99903                 NaN
  1258.24        500.000        96.3405        1.04100                 NaN            NaN            NaN  0.467443       0.124561       0.110982        1.91552                 NaN
  1257.11        500.000        96.4776        1.01552                 NaN            NaN            NaN  0.450413       0.111675       0.105472        1.83935                 NaN
  1255.97        500.000        96.6099       0.981692                 NaN            NaN            NaN  0.433776       0.105521       0.100737        1.76839                 NaN
  1254.84        500.000        96.7294       0.951083                 NaN            NaN            NaN  0.418665       0.100740       0.963520E-001   1.70375                 NaN
  1253.71        500.000        96.8410       0.919096                 NaN            NaN            NaN  0.404322       0.993452E-001  0.924858E-001   1.64376                 NaN
  1252.58        500.000        96.9512       0.904219                 NaN            NaN            NaN  0.390484       0.823540E-001  0.878066E-001   1.58391                 NaN
  1251.44        500.000        97.0481       0.872320                 NaN            NaN            NaN  0.377909       0.846518E-001  0.845815E-001   1.53246                 NaN
  1250.31        500.000        97.1458       0.859069                 NaN            NaN            NaN  0.365565       0.695164E-001  0.804276E-001   1.47965                 NaN
  1249.18        500.000        97.2310       0.827598                 NaN            NaN            NaN  0.354149       0.747676E-001  0.776923E-001   1.43483                 NaN
  1248.05        500.000        97.3141       0.802550                 NaN            NaN            NaN  0.343219       0.740677E-001  0.748775E-001   1.39115                 NaN
  1246.91        500.000        97.3961       0.787372                 NaN            NaN            NaN  0.332676       0.650693E-001  0.714875E-001   1.34734                 NaN
  1245.78        500.000        97.4715       0.771006                 NaN            NaN            NaN  0.322761       0.586827E-001  0.685471E-001   1.30751                 NaN
  1244.65        500.000        97.5436       0.750059                 NaN            NaN            NaN  0.313127       0.575301E-001  0.659777E-001   1.26973                 NaN
  1243.52        500.000        97.6113       0.734562                 NaN            NaN            NaN  0.304192       0.525499E-001  0.633609E-001   1.23399                 NaN
  1242.38        500.000        97.6749       0.714246                 NaN            NaN            NaN  0.295415       0.531846E-001  0.611874E-001   1.20105                 NaN
  1241.25        500.000        97.7385       0.706774                 NaN            NaN            NaN  0.287318       0.419805E-001  0.582445E-001   1.16717                 NaN
  1240.12        500.000        97.7973       0.683896                 NaN            NaN            NaN  0.279062       0.461872E-001  0.565244E-001   1.13708                 NaN
  1238.99        500.000        97.8519       0.670936                 NaN            NaN            NaN  0.271583       0.431682E-001  0.543349E-001   1.10804                 NaN
  1237.85        500.000        97.9061       0.658534                 NaN            NaN            NaN  0.264293       0.390196E-001  0.522463E-001   1.07981                 NaN
  1236.72        500.000        97.9576       0.643221                 NaN            NaN            NaN  0.257115       0.381178E-001  0.503650E-001   1.05357                 NaN
  1235.59        500.000        98.0074       0.642187                 NaN            NaN            NaN  0.250498       0.257405E-001  0.478711E-001   1.02632                 NaN
  1234.45        500.000        98.0554       0.622880                 NaN            NaN            NaN  0.243893       0.290367E-001  0.464314E-001   1.00238                 NaN
  1233.32        500.000        98.1005       0.609478                 NaN            NaN            NaN  0.237938       0.273774E-001  0.447712E-001  0.979969                 NaN
  1232.19        500.000        96.8733       0.483806                 NaN            NaN            NaN  0.330282       0.158137       0.143023        2.01143                 NaN
  1231.06        500.000        98.0479       0.816125                 NaN            NaN            NaN  0.310819       0.817060E-005  0.243690E-001  0.800763                 NaN
  1229.92        500.000        98.3079       0.396756                 NaN            NaN            NaN  0.195702       0.125403       0.962106E-001  0.878073                 NaN
  1228.79        500.000        98.4162       0.194208                 NaN            NaN            NaN  0.236443       0.212867                 NaN  0.940298                 NaN
  1227.66        500.000        97.2759       0.455603                 NaN            NaN            NaN  0.388413       0.405773       0.432784E-001   1.43099                 NaN
  1226.53        500.000        99.5668                 NaN            NaN            NaN            NaN  0.878698E-001            NaN  0.649331E-001  0.280383                 NaN
  1225.39        500.000        98.6814       0.757568                 NaN            NaN            NaN  0.975369E-001            NaN            NaN  0.463529                 NaN
  1224.26        500.000        88.3616        3.57556       0.544865                 NaN            NaN   1.35687                 NaN  0.171526        5.98957                 NaN
  1223.13        500.000        99.9963                 NaN            NaN            NaN            NaN  0.366898E-002            NaN            NaN            NaN            NaN
  1222.00        500.000        99.9989                 NaN            NaN            NaN            NaN            NaN            NaN  0.109981E-002            NaN            NaN
  1220.86        500.000        99.8939       0.256129E-001  0.552524E-001            NaN            NaN  0.233665E-001            NaN  0.736884E-003  0.108928E-002            NaN
  1219.73        500.000        98.8478       0.136677E-001  0.169933                 NaN            NaN  0.703718E-001            NaN  0.110199E-001  0.453842       0.433347     
  1218.60        500.000        99.3861       0.828634E-001  0.112298E-001  0.126731E-001            NaN  0.500944E-001            NaN  0.522945E-002  0.222630       0.229167     
  1217.47        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1216.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1215.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1214.07        500.000        99.9999       0.582503E-005            NaN            NaN            NaN  0.442488E-005  0.320604E-005            NaN  0.190799E-004  0.179808E-004
  1212.93        500.000        99.9999       0.419581E-005  0.244553E-005            NaN            NaN  0.412724E-005            NaN            NaN  0.200131E-004  0.209162E-004
  1211.80        500.000        62.3685        1.76148        4.40504                 NaN            NaN   3.19550                 NaN  0.294661        14.0611        13.9137     
  1210.67        500.000        99.9999       0.172915E-005            NaN            NaN            NaN  0.129724E-004  0.190327E-004            NaN  0.463649E-004  0.488063E-004
  1209.54        500.000        99.9978       0.259589E-003            NaN            NaN            NaN  0.189825E-003  0.892753E-004  0.152099E-004  0.787065E-003  0.821001E-003
  1208.40        500.000        99.9979       0.604657E-004  0.228942E-003            NaN            NaN  0.169311E-003            NaN  0.198353E-004  0.807367E-003  0.830844E-003
  1207.27        500.000        71.1317        4.86090                 NaN            NaN            NaN   2.46942                 NaN  0.175161        10.5068        10.8561     
  1206.14        500.000        89.6074       0.570867        1.10537                 NaN            NaN  0.872409                 NaN  0.702265E-001   3.82499        3.94878     
  1205.01        500.000        88.0757       0.912980                 NaN            NaN            NaN  0.999493       0.482140       0.105920        4.54688        4.87693     
  1203.87        500.000        70.4657       0.241669        4.54636                 NaN            NaN   2.46301                 NaN  0.175195        10.6682        11.4398     
  1202.74        500.000        99.4985       0.371365E-001            NaN            NaN            NaN  0.620166E-001  0.161845       0.431610E-002  0.236150                 NaN
  1201.61        500.000        99.4235       0.266099                 NaN            NaN            NaN  0.343382E-001            NaN            NaN  0.196365       0.797420E-001
  1200.48        500.000        99.5091       0.102647                 NaN            NaN            NaN  0.545762E-001  0.701992E-001  0.108174E-001  0.252643                 NaN
  1199.34        500.000        95.6023       0.253523       0.348951                 NaN            NaN  0.353938                 NaN  0.448601E-001   1.76946        1.62697     
  1198.21        500.000        91.5824       0.362127       0.995031       0.209503E-005            NaN  0.698808                 NaN  0.493459E-001   3.11853        3.19379     
  1197.08        500.000        90.0007        1.72729                 NaN            NaN            NaN  0.853730                 NaN  0.427123E-001   3.64570        3.72987     
  1195.95        500.000        63.3353        4.02001                 NaN            NaN            NaN   2.92962       0.745016       0.271294        14.1465        14.5522     
  1194.81        500.000       100.0000       0.155076E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.835304E-005
  1193.68        500.000       100.0000       0.247057E-005            NaN            NaN            NaN  0.176303E-005  0.126429E-005            NaN  0.729810E-005            NaN
  1192.55        500.000        99.9999       0.478377E-004            NaN            NaN            NaN  0.128157E-004  0.369689E-004  0.529367E-005            NaN            NaN
  1191.41        500.000        99.9995                 NaN            NaN            NaN            NaN  0.372966E-004            NaN  0.564128E-005  0.250872E-003  0.223932E-003
