|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1391.89        500.000        98.7914       0.232567       0.435255                 NaN            NaN  0.408507       0.132281                 NaN            NaN            NaN
  1390.76        500.000        98.8057       0.431896       0.225824                 NaN            NaN  0.403882       0.132711                 NaN            NaN            NaN
  1389.63        500.000        98.8196       0.429533       0.217436                 NaN            NaN  0.399713       0.133671                 NaN            NaN            NaN
  1388.49        500.000        98.8350       0.424753       0.211792                 NaN            NaN  0.394729       0.133724                 NaN            NaN            NaN
  1387.36        500.000        98.8484       0.204168       0.422017                 NaN            NaN  0.390841       0.134596                 NaN            NaN            NaN
  1386.23        500.000        98.8603       0.196369       0.420002                 NaN            NaN  0.387386       0.135947                 NaN            NaN            NaN
  1385.09        500.000        98.8782       0.190868       0.415023                 NaN            NaN  0.381074       0.134838                 NaN            NaN            NaN
  1383.96        500.000        98.8879       0.184227       0.413585                 NaN            NaN  0.378282       0.136000                 NaN            NaN            NaN
  1382.83        500.000        98.9022       0.410154       0.177179                 NaN            NaN  0.373900       0.136544                 NaN            NaN            NaN
  1381.70        500.000        98.9124       0.408477       0.171301                 NaN            NaN  0.370625       0.137245                 NaN            NaN            NaN
  1380.56        500.000        98.9268       0.405249       0.164780                 NaN            NaN  0.365956       0.137184                 NaN            NaN            NaN
  1379.43        500.000        98.9390       0.159355       0.402029                 NaN            NaN  0.362112       0.137527                 NaN            NaN            NaN
  1378.30        500.000        98.9506       0.400109       0.152814                 NaN            NaN  0.358535       0.137973                 NaN            NaN            NaN
  1377.17        500.000        98.9620       0.397934       0.146190                 NaN            NaN  0.355125       0.138801                 NaN            NaN            NaN
  1376.03        500.000        98.9744       0.142093       0.394430                 NaN            NaN  0.350850       0.138199                 NaN            NaN            NaN
  1374.90        500.000        98.9851       0.392668       0.135899                 NaN            NaN  0.347530       0.138798                 NaN            NaN            NaN
  1373.77        500.000        98.9965       0.130107       0.390379                 NaN            NaN  0.343895       0.139078                 NaN            NaN            NaN
  1372.64        500.000        99.0077       0.125024       0.387692                 NaN            NaN  0.340324       0.139284                 NaN            NaN            NaN
  1371.50        500.000        99.0135       0.122253       0.386536                 NaN            NaN  0.338498       0.139203                 NaN            NaN            NaN
  1370.37        500.000        99.0315       0.382214       0.114889                 NaN            NaN  0.332460       0.138980                 NaN            NaN            NaN
  1369.24        500.000        99.0396       0.110024       0.380813                 NaN            NaN  0.329983       0.139540                 NaN            NaN            NaN
  1368.11        500.000        99.0490       0.379251       0.105059                 NaN            NaN  0.326975       0.139748                 NaN            NaN            NaN
  1366.97        500.000        99.0597       0.100438       0.376911                 NaN            NaN  0.323362       0.139582                 NaN            NaN            NaN
  1365.84        500.000        99.0668       0.375841       0.954486E-001            NaN            NaN  0.321519       0.140423                 NaN            NaN            NaN
  1364.71        500.000        99.0817       0.371631       0.921565E-001            NaN            NaN  0.315882       0.138587                 NaN            NaN            NaN
  1363.57        500.000        99.0889       0.868947E-001  0.370910                 NaN            NaN  0.313827       0.139506                 NaN            NaN            NaN
  1362.44        500.000        99.0957       0.370608       0.823476E-001            NaN            NaN  0.311648       0.139708                 NaN            NaN            NaN
  1361.31        500.000        99.1075       0.366578       0.791374E-001            NaN            NaN  0.307893       0.138907                 NaN            NaN            NaN
  1360.18        500.000        99.1169       0.737180E-001  0.365572                 NaN            NaN  0.304583       0.139255                 NaN            NaN            NaN
  1359.04        500.000        99.1262       0.362572       0.715700E-001            NaN            NaN  0.301186       0.138423                 NaN            NaN            NaN
  1357.91        500.000        99.1343       0.361603       0.669832E-001            NaN            NaN  0.298678       0.138435                 NaN            NaN            NaN
  1356.78        500.000        99.1429       0.359775       0.635791E-001            NaN            NaN  0.295682       0.138039                 NaN            NaN            NaN
  1355.65        500.000        99.1506       0.598020E-001  0.357789                 NaN            NaN  0.293351       0.138423                 NaN            NaN            NaN
  1354.51        500.000        99.1598       0.577970E-001  0.356232                 NaN            NaN  0.289580       0.136545                 NaN            NaN            NaN
  1353.38        500.000        99.1676       0.354676       0.535813E-001            NaN            NaN  0.287251       0.136862                 NaN            NaN            NaN
  1352.25        500.000        99.1759       0.353199       0.499969E-001            NaN            NaN  0.284459       0.136468                 NaN            NaN            NaN
  1351.12        500.000        99.1827       0.352360       0.460072E-001            NaN            NaN  0.282315       0.136599                 NaN            NaN            NaN
  1349.98        500.000        99.1924       0.349358       0.447734E-001            NaN            NaN  0.278476       0.134949                 NaN            NaN            NaN
  1348.85        500.000        99.1994       0.419111E-001  0.348008                 NaN            NaN  0.276196       0.134486                 NaN            NaN            NaN
  1347.72        500.000        99.2064       0.393589E-001  0.346469                 NaN            NaN  0.273792       0.134004                 NaN            NaN            NaN
  1346.59        500.000        99.2144       0.344910       0.362909E-001            NaN            NaN  0.271007       0.133413                 NaN            NaN            NaN
  1345.45        500.000        99.4567       0.239349       0.270399E-001            NaN            NaN  0.188167       0.887106E-001            NaN            NaN            NaN
  1344.32        500.000        98.9908       0.369071E-001  0.450545                 NaN            NaN  0.346775       0.174998                 NaN            NaN            NaN
  1343.19        500.000        99.2370       0.339588       0.295268E-001            NaN            NaN  0.262829       0.131015                 NaN            NaN            NaN
  1342.05        500.000        99.2416       0.339412       0.276035E-001            NaN            NaN  0.261096       0.130292                 NaN            NaN            NaN
  1340.92        500.000        99.2500       0.337447       0.251448E-001            NaN            NaN  0.258116       0.129301                 NaN            NaN            NaN
  1339.79        500.000        99.2560       0.335218       0.246436E-001            NaN            NaN  0.255932       0.128198                 NaN            NaN            NaN
  1338.66        500.000        99.2641       0.207949E-001  0.333944                 NaN            NaN  0.253242       0.127933                 NaN            NaN            NaN
  1337.52        500.000        99.2696       0.331979       0.211093E-001            NaN            NaN  0.251022       0.126327                 NaN            NaN            NaN
  1336.39        500.000        99.2768       0.329975       0.200035E-001            NaN            NaN  0.248234       0.124946                 NaN            NaN            NaN
  1335.26        500.000        99.2829       0.329268       0.172550E-001            NaN            NaN  0.246168       0.124420                 NaN            NaN            NaN
  1334.13        500.000        99.2905       0.326702       0.151840E-001            NaN            NaN  0.243683       0.123920                 NaN            NaN            NaN
  1332.99        500.000        99.2950       0.153089E-001  0.326352                 NaN            NaN  0.241518       0.121856                 NaN            NaN            NaN
  1331.86        500.000        99.3012       0.137292E-001  0.324946                 NaN            NaN  0.239286       0.120856                 NaN            NaN            NaN
  1330.73        500.000        99.3062       0.324601       0.121364E-001            NaN            NaN  0.237379       0.119652                 NaN            NaN            NaN
  1329.60        500.000        99.3131       0.321261       0.134457E-001            NaN            NaN  0.234480       0.117715                 NaN            NaN            NaN
  1328.46        500.000        99.3167       0.112913E-001  0.321861                 NaN            NaN  0.233157       0.117021                 NaN            NaN            NaN
  1327.33        500.000        99.3254       0.318059       0.112859E-001            NaN            NaN  0.229963       0.115327                 NaN            NaN            NaN
  1326.20        500.000        99.3288       0.317940       0.994620E-002            NaN            NaN  0.228693       0.114604                 NaN            NaN            NaN
  1325.07        500.000        99.2862       0.187486       0.266321                 NaN            NaN  0.226376       0.335964E-001            NaN            NaN            NaN
  1323.93        500.000        99.3491       0.318406                 NaN            NaN            NaN  0.221022       0.111434                 NaN            NaN            NaN
  1322.80        500.000        99.3481       0.313000                 NaN            NaN            NaN  0.222594       0.116323                 NaN            NaN            NaN
  1321.67        500.000        99.3526       0.314336                 NaN            NaN            NaN  0.220139       0.112915                 NaN            NaN            NaN
  1320.53        500.000        99.3553       0.314625                 NaN            NaN            NaN  0.218676       0.110381       0.980544E-003            NaN            NaN
  1319.40        500.000        99.2663       0.352264                 NaN            NaN            NaN  0.243139       0.102837       0.354564E-001            NaN            NaN
  1318.27        500.000        99.2744       0.350655                 NaN            NaN            NaN  0.239775       0.100419       0.347942E-001            NaN            NaN
  1317.14        500.000        99.2827       0.346359                 NaN            NaN            NaN  0.237236       0.994375E-001  0.342779E-001            NaN            NaN
  1316.00        500.000        99.2912       0.341768                 NaN            NaN            NaN  0.234490       0.988221E-001  0.337228E-001            NaN            NaN
  1314.87        500.000        99.2995       0.337268                 NaN            NaN            NaN  0.231823       0.981823E-001  0.332332E-001            NaN            NaN
  1313.74        500.000        99.3081       0.332531                 NaN            NaN            NaN  0.229008       0.977181E-001  0.326791E-001            NaN            NaN
  1312.61        500.000        99.3160       0.328623                 NaN            NaN            NaN  0.226487       0.966747E-001  0.321880E-001            NaN            NaN
  1311.47        500.000        99.3239       0.325531                 NaN            NaN            NaN  0.223664       0.952224E-001  0.316684E-001            NaN            NaN
  1310.34        500.000        99.3317       0.322103                 NaN            NaN            NaN  0.221121       0.939565E-001  0.311424E-001            NaN            NaN
  1309.21        500.000        99.3391       0.317778                 NaN            NaN            NaN  0.218611       0.938071E-001  0.306812E-001            NaN            NaN
  1308.08        500.000        99.3466       0.314930                 NaN            NaN            NaN  0.216119       0.921562E-001  0.301733E-001            NaN            NaN
  1306.94        500.000        99.3536       0.311287                 NaN            NaN            NaN  0.213759       0.916269E-001  0.297201E-001            NaN            NaN
  1305.81        500.000        99.3616       0.307631                 NaN            NaN            NaN  0.211101       0.904777E-001  0.292337E-001            NaN            NaN
  1304.68        500.000        99.3683       0.304161                 NaN            NaN            NaN  0.208881       0.898464E-001  0.288061E-001            NaN            NaN
  1303.55        500.000        99.3759       0.301182                 NaN            NaN            NaN  0.206245       0.883386E-001  0.283074E-001            NaN            NaN
  1302.41        500.000        99.3828       0.297705                 NaN            NaN            NaN  0.203942       0.876480E-001  0.278863E-001            NaN            NaN
  1301.28        500.000        99.3894       0.294623                 NaN            NaN            NaN  0.201722       0.868118E-001  0.274600E-001            NaN            NaN
  1300.15        500.000        99.3970       0.291601                 NaN            NaN            NaN  0.199270       0.851023E-001  0.270157E-001            NaN            NaN
  1299.01        500.000        99.4038       0.288245                 NaN            NaN            NaN  0.196801       0.846251E-001  0.265656E-001            NaN            NaN
  1297.88        500.000        99.4091       0.286174                 NaN            NaN            NaN  0.195044       0.834893E-001  0.261864E-001            NaN            NaN
  1296.75        500.000        99.4165       0.283178                 NaN            NaN            NaN  0.192379       0.822516E-001  0.257115E-001            NaN            NaN
  1295.62        500.000        99.4230       0.279678                 NaN            NaN            NaN  0.190350       0.816670E-001  0.253479E-001            NaN            NaN
  1294.48        500.000        99.4298       0.276966                 NaN            NaN            NaN  0.188089       0.801943E-001  0.249333E-001            NaN            NaN
  1293.35        500.000        99.4356       0.274477                 NaN            NaN            NaN  0.185930       0.794813E-001  0.245375E-001            NaN            NaN
  1292.22        500.000        99.4417       0.271589                 NaN            NaN            NaN  0.183916       0.786121E-001  0.241572E-001            NaN            NaN
  1291.09        500.000        99.4474       0.269578                 NaN            NaN            NaN  0.181869       0.773463E-001  0.237569E-001            NaN            NaN
  1289.95        500.000        99.4536       0.264650                 NaN            NaN            NaN  0.180283       0.779560E-001  0.234733E-001            NaN            NaN
  1288.82        500.000        99.4596       0.265320                 NaN            NaN            NaN  0.177354       0.748013E-001  0.229502E-001            NaN            NaN
  1287.69        500.000        99.4654       0.262373                 NaN            NaN            NaN  0.175676       0.739163E-001  0.226286E-001            NaN            NaN
  1286.56        500.000        99.4712       0.259329                 NaN            NaN            NaN  0.173776       0.733657E-001  0.222952E-001            NaN            NaN
  1285.42        500.000        99.4771       0.257010                 NaN            NaN            NaN  0.171739       0.722740E-001  0.219140E-001            NaN            NaN
  1284.29        500.000        99.4824       0.255865                 NaN            NaN            NaN  0.169836       0.703417E-001  0.215105E-001            NaN            NaN
  1283.16        500.000        99.4876       0.253151                 NaN            NaN            NaN  0.168118       0.698810E-001  0.212248E-001            NaN            NaN
  1282.03        500.000        99.4939       0.250807                 NaN            NaN            NaN  0.165810       0.686546E-001  0.208242E-001            NaN            NaN
  1280.89        500.000        99.4988       0.248822                 NaN            NaN            NaN  0.164085       0.677527E-001  0.205063E-001            NaN            NaN
  1279.76        500.000        99.5041       0.246262                 NaN            NaN            NaN  0.162338       0.670683E-001  0.201929E-001            NaN            NaN
  1278.63        500.000        99.5093       0.244424                 NaN            NaN            NaN  0.160536       0.658792E-001  0.198561E-001            NaN            NaN
  1277.49        500.000        99.5146       0.241849                 NaN            NaN            NaN  0.158834       0.652024E-001  0.195537E-001            NaN            NaN
  1276.36        500.000        99.5197       0.240753                 NaN            NaN            NaN  0.156818       0.635026E-001  0.191774E-001            NaN            NaN
  1275.23        500.000        94.3689        1.15274                 NaN            NaN            NaN  0.754199       0.225373       0.121661        3.37712                 NaN
  1274.10        500.000        92.6037        1.47820                 NaN            NaN            NaN  0.954956       0.265735       0.154517        4.54284                 NaN
  1272.96        500.000        93.1882        1.37943                 NaN            NaN            NaN  0.883711       0.238533       0.141131        4.16894                 NaN
  1271.83        500.000        93.6972        1.29370                 NaN            NaN            NaN  0.821361       0.213555       0.129506        3.84467                 NaN
  1270.70        500.000        94.1439        1.21649                 NaN            NaN            NaN  0.766397       0.192419       0.119412        3.56136                 NaN
  1269.57        500.000        94.5322        1.15646                 NaN            NaN            NaN  0.718429       0.168216       0.110310        3.31434                 NaN
  1268.43        500.000        94.8629        1.09402                 NaN            NaN            NaN  0.677404       0.157242       0.102970        3.10541                 NaN
  1267.30        500.000        95.1585        1.04089                 NaN            NaN            NaN  0.640586       0.143985       0.963094E-001   2.91977                 NaN
  1266.17        500.000        95.4337       0.989406                 NaN            NaN            NaN  0.606209       0.133077       0.902085E-001   2.74740                 NaN
  1265.04        500.000        95.6680       0.952931                 NaN            NaN            NaN  0.576499       0.118644       0.847067E-001   2.59920                 NaN
  1263.90        500.000        95.8839       0.908287                 NaN            NaN            NaN  0.549191       0.113089       0.800376E-001   2.46547                 NaN
  1262.77        500.000        96.0835       0.873154                 NaN            NaN            NaN  0.523951       0.102880       0.754700E-001   2.34106                 NaN
  1261.64        500.000        96.2626       0.838283                 NaN            NaN            NaN  0.500900       0.965648E-001  0.715111E-001   2.23014                 NaN
  1260.51        500.000        96.4266       0.801524                 NaN            NaN            NaN  0.479735       0.941512E-001  0.680541E-001   2.12992                 NaN
  1259.37        500.000        96.5796       0.779431                 NaN            NaN            NaN  0.460021       0.825229E-001  0.643167E-001   2.03407                 NaN
  1258.24        500.000        96.7233       0.751308                 NaN            NaN            NaN  0.441315       0.765323E-001  0.611203E-001   1.94639                 NaN
  1257.11        500.000        96.8513       0.731121                 NaN            NaN            NaN  0.424656       0.684479E-001  0.580056E-001   1.86644                 NaN
  1255.97        500.000        96.9745       0.705218                 NaN            NaN            NaN  0.408410       0.645274E-001  0.553251E-001   1.79198                 NaN
  1254.84        500.000        97.0862       0.681754                 NaN            NaN            NaN  0.393646       0.614592E-001  0.528439E-001   1.72412                 NaN
  1253.71        500.000        97.1905       0.657596                 NaN            NaN            NaN  0.379643       0.604695E-001  0.506536E-001   1.66115                 NaN
  1252.58        500.000        97.2922       0.645141                 NaN            NaN            NaN  0.366151       0.500240E-001  0.480247E-001   1.59848                 NaN
  1251.44        500.000        97.3828       0.621321                 NaN            NaN            NaN  0.353882       0.513049E-001  0.461978E-001   1.54447                 NaN
  1250.31        500.000        97.4728       0.610212                 NaN            NaN            NaN  0.341862       0.420463E-001  0.438691E-001   1.48922                 NaN
  1249.18        500.000        97.5526       0.587021                 NaN            NaN            NaN  0.330744       0.451257E-001  0.423200E-001   1.44220                 NaN
  1248.05        500.000        97.6299       0.568233                 NaN            NaN            NaN  0.320107       0.446113E-001  0.407314E-001   1.39641                 NaN
  1246.91        500.000        97.7054       0.556164                 NaN            NaN            NaN  0.309858       0.391125E-001  0.388347E-001   1.35063                 NaN
  1245.78        500.000        97.7750       0.543429                 NaN            NaN            NaN  0.300226       0.352050E-001  0.371875E-001   1.30896                 NaN
  1244.65        500.000        97.8417       0.527736                 NaN            NaN            NaN  0.290880       0.344448E-001  0.357459E-001   1.26945                 NaN
  1243.52        500.000        97.9043       0.515758                 NaN            NaN            NaN  0.282209       0.314010E-001  0.342825E-001   1.23210                 NaN
  1242.38        500.000        97.9632       0.500678                 NaN            NaN            NaN  0.273708       0.317177E-001  0.330628E-001   1.19764                 NaN
  1241.25        500.000        98.0212       0.494170                 NaN            NaN            NaN  0.265860       0.249934E-001  0.314312E-001   1.16235                 NaN
  1240.12        500.000        98.0757       0.477589                 NaN            NaN            NaN  0.257887       0.274461E-001  0.304631E-001   1.13090                 NaN
  1238.99        500.000        98.1263       0.467607                 NaN            NaN            NaN  0.250653       0.256031E-001  0.292450E-001   1.10061                 NaN
  1237.85        500.000        98.1759       0.458097                 NaN            NaN            NaN  0.243613       0.230996E-001  0.280844E-001   1.07118                 NaN
  1236.72        500.000        98.2233       0.446665                 NaN            NaN            NaN  0.236694       0.225258E-001  0.270382E-001   1.04382                 NaN
  1235.59        500.000        98.2685       0.444814                 NaN            NaN            NaN  0.230311       0.151871E-001  0.256665E-001   1.01553                 NaN
  1234.45        500.000        98.3127       0.430828                 NaN            NaN            NaN  0.223957       0.171021E-001  0.248630E-001  0.990595                 NaN
  1233.32        500.000        98.3537       0.420850                 NaN            NaN            NaN  0.218215       0.160999E-001  0.239437E-001  0.967219                 NaN
  1232.19        500.000        97.2084       0.334913                 NaN            NaN            NaN  0.302754       0.932082E-001  0.764494E-001   1.98430                 NaN
  1231.06        500.000        98.3495       0.564735                 NaN            NaN            NaN  0.284353       0.478706E-005  0.130000E-001  0.788397                 NaN
  1229.92        500.000        98.5590       0.275376                 NaN            NaN            NaN  0.178673       0.730856E-001  0.512197E-001  0.862659                 NaN
  1228.79        500.000        98.6063       0.130871                 NaN            NaN            NaN  0.215523       0.124851                 NaN  0.922413                 NaN
  1227.66        500.000        97.6652       0.316527                 NaN            NaN            NaN  0.353970       0.237785       0.229975E-001   1.40348                 NaN
  1226.53        500.000        99.6119                 NaN            NaN            NaN            NaN  0.797718E-001            NaN  0.343721E-001  0.273960                 NaN
  1225.39        500.000        98.9354       0.522774                 NaN            NaN            NaN  0.886078E-001            NaN            NaN  0.453176                 NaN
  1224.26        500.000        89.9577        2.44474       0.377871                 NaN            NaN   1.23994                 NaN  0.913929E-001   5.88833                 NaN
  1223.13        500.000        99.9967                 NaN            NaN            NaN            NaN  0.329335E-002            NaN            NaN            NaN            NaN
  1222.00        500.000        99.9994                 NaN            NaN            NaN            NaN            NaN            NaN  0.575596E-003            NaN            NaN
  1220.86        500.000        99.9229       0.172152E-001  0.375079E-001            NaN            NaN  0.209762E-001            NaN  0.385682E-003  0.105214E-002            NaN
  1219.73        500.000        98.9503       0.919342E-002  0.115851                 NaN            NaN  0.632223E-001            NaN  0.577218E-002  0.438575       0.417039     
  1218.60        500.000        99.4442       0.557097E-001  0.795442E-002  0.886442E-002            NaN  0.449840E-001            NaN  0.273785E-002  0.215075       0.220445     
  1217.47        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1216.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1215.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1214.07        500.000       100.0000       0.398068E-005            NaN            NaN            NaN  0.397125E-005  0.183108E-005            NaN  0.184289E-004  0.172885E-004
  1212.93        500.000       100.0000       0.282760E-005  0.170944E-005            NaN            NaN  0.370416E-005            NaN            NaN  0.193384E-004  0.201114E-004
  1211.80        500.000        64.6654        1.21852        3.07690                 NaN            NaN   2.96881                 NaN  0.159592        14.0615        13.8493     
  1210.67        500.000        99.9999       0.117969E-005            NaN            NaN            NaN  0.116241E-004  0.108769E-004            NaN  0.447295E-004  0.468562E-004
  1209.54        500.000        99.9980       0.174481E-003            NaN            NaN            NaN  0.170097E-003  0.509195E-004  0.794517E-005  0.759338E-003  0.788222E-003
  1208.40        500.000        99.9981       0.402716E-004  0.155642E-003            NaN            NaN  0.151716E-003            NaN  0.103613E-004  0.779093E-003  0.797697E-003
  1207.27        500.000        73.1749        3.34575                 NaN            NaN            NaN   2.27198                 NaN  0.939433E-001   10.4115        10.7020     
  1206.14        500.000        90.5002       0.389862       0.745387                 NaN            NaN  0.787627                 NaN  0.369586E-001   3.72004        3.81993     
  1205.01        500.000        88.9910       0.626281                 NaN            NaN            NaN  0.902915       0.277291       0.557768E-001   4.42593        4.72080     
  1203.87        500.000        72.5026       0.171960        3.14615                 NaN            NaN   2.26254                 NaN  0.938110E-001   10.5622        11.2607     
  1202.74        500.000        99.5981       0.249406E-001            NaN            NaN            NaN  0.553824E-001  0.919689E-001  0.224672E-002  0.227393                 NaN
  1201.61        500.000        99.5223       0.181685                 NaN            NaN            NaN  0.306497E-001            NaN            NaN  0.189060       0.762726E-001
  1200.48        500.000        99.5943       0.685028E-001            NaN            NaN            NaN  0.486795E-001  0.398418E-001  0.562401E-002  0.243042                 NaN
  1199.34        500.000        95.9814       0.175675       0.235126                 NaN            NaN  0.316652                 NaN  0.233933E-001   1.70789        1.55987     
  1198.21        500.000        92.3314       0.249172       0.671510       0.144114E-005            NaN  0.627415                 NaN  0.258236E-001   3.02166        3.07303     
  1197.08        500.000        90.9177        1.16494                 NaN            NaN            NaN  0.767065                 NaN  0.223680E-001   3.53639        3.59153     
  1195.95        500.000        65.5257        2.83044                 NaN            NaN            NaN   2.69163       0.435512       0.145278        14.0424        14.3290     
  1194.81        500.000       100.0000       0.106619E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.795024E-005
