|6.6.6
Archiving\03_Data\eq/QFM_m2.5/Y98/Y98_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0126       0.963755       0.236552E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0126       0.963755       0.236552E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0126       0.963754       0.236552E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0126       0.963753       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0126       0.963752       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0126       0.963751       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0126       0.963751       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0126       0.963750       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0126       0.963749       0.236551E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0126       0.963748       0.236550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0126       0.963748       0.236550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0126       0.963747       0.236550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0126       0.963746       0.236550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0126       0.963745       0.236550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0126       0.963744       0.236549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0126       0.963743       0.236549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0126       0.963743       0.236549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0126       0.963742       0.236549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0126       0.963741       0.236548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0126       0.963740       0.236548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0126       0.963739       0.236548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0126       0.963738       0.236548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0126       0.963737       0.236548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0126       0.963736       0.236547E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0126       0.963735       0.236547E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0126       0.963735       0.236547E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0126       0.963734       0.236547E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0126       0.963733       0.236547E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0126       0.963732       0.236546E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0126       0.963731       0.236546E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0126       0.963731       0.236546E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0126       0.963730       0.236546E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0126       0.963729       0.236546E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0126       0.963728       0.236545E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0126       0.963727       0.236545E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0126       0.963725       0.236545E-001            NaN            NaN            NaN            NaN            NaN            NaN
