|6.6.6
Archiving\03_Data\eq/QFM_m3.5/TAY13/TAY13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5351       0.441232       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5351       0.441231       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5351       0.441231       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5351       0.441230       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5351       0.441230       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5351       0.441230       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5351       0.441229       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5351       0.441229       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5351       0.441228       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5351       0.441228       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5351       0.441227       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5351       0.441227       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5351       0.441226       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5351       0.441226       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5351       0.441225       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5351       0.441225       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5351       0.441224       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5351       0.441224       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5351       0.441223       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5351       0.441223       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5351       0.441222       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5351       0.441222       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5351       0.441221       0.236393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.3517       0.441220       0.229455E-001  0.184092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.4564       0.441218       0.195254E-001   1.08284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.5883       0.441215       0.160964E-001   1.95440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.7202       0.441213       0.126675E-001   2.82595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        95.8521       0.441210       0.923854E-002   3.69750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        94.9839       0.441208       0.580966E-002   4.56903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.1415       0.441205       0.238283E-002   5.41492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        93.3397       0.441204                 NaN   6.21908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        92.6065       0.441205                 NaN   6.95234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        91.8732       0.441207                 NaN   7.68562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.1288       0.441208                 NaN   8.42996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        90.3845       0.441210                 NaN   9.17430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        89.6401       0.441211                 NaN   9.91865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        88.8958       0.441213                 NaN   10.6630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        87.0531       0.170076                 NaN   12.2761                 NaN  0.500795                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        85.6202                 NaN            NaN   13.5648                 NaN  0.814929                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        84.8982                 NaN            NaN   14.2866       0.324213E-003  0.814932                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        84.1541                 NaN            NaN   15.0138       0.172151E-001  0.814935                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        83.4353                 NaN            NaN   15.7164       0.333598E-001  0.814938                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        82.7166                 NaN            NaN   16.4190       0.495046E-001  0.814941                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        81.9978                 NaN            NaN   17.1216       0.656495E-001  0.814944                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        81.2791                 NaN            NaN   17.8242       0.817946E-001  0.814947                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        80.5603                 NaN            NaN   18.5268       0.979397E-001  0.814950                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        79.8416                 NaN            NaN   19.2294       0.114085       0.814953                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        79.1228                 NaN            NaN   19.9320       0.130230       0.814956                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        78.4040                 NaN            NaN   20.6346       0.146376       0.814959                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        77.7243                 NaN            NaN   21.2995       0.161234       0.814962                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        77.0446                 NaN            NaN   21.9643       0.176092       0.814965                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        76.3649                 NaN            NaN   22.6292       0.190951       0.814968                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        75.6852                 NaN            NaN   23.2940       0.205809       0.814971                 NaN            NaN            NaN            NaN            NaN            NaN
