|6.6.6
Archiving\03_Data\eq/QFM_m4/WD94/WD94_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7263       0.273678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7263       0.273697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7263       0.273716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7263       0.273736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7262       0.273755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7262       0.273775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7262       0.273794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7262       0.273814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7262       0.273833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7261       0.273853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7261       0.273872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7261       0.273892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7261       0.273912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7261       0.273932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7260       0.273951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7260       0.273971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7260       0.273991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7260       0.274011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7260       0.274031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7259       0.274051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7259       0.274071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7259       0.274091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7259       0.274111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7259       0.274131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7258       0.274152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7258       0.274172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7258       0.274192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7258       0.274212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7258       0.274233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7257       0.274253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1788       0.274364       0.546822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        98.4060       0.274512        1.31954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        97.6322       0.274659        2.09313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.8714       0.274805        2.85375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.4809       0.182936        4.09876       0.237433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        93.4750                 NaN   5.81514       0.709887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        92.7423                 NaN   6.54740       0.710282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.0292                 NaN   7.26013       0.710668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        91.3153                 NaN   7.97360       0.711054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        90.6008                 NaN   8.68780       0.711438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        89.8855                 NaN   9.40272       0.711820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        89.1774                 NaN   10.1104       0.712204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        88.4687                 NaN   10.8187       0.712586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        87.7812                 NaN   11.4962       0.712963       0.961288E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        87.0863                 NaN   12.1790       0.713348       0.213738E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        86.4021                 NaN   12.8513       0.713728       0.328608E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        85.7173                 NaN   13.5242       0.714107       0.443602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        85.0318                 NaN   14.1978       0.714484       0.558719E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        84.3456                 NaN   14.8721       0.714861       0.673958E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        83.6909                 NaN   15.5157       0.715225       0.781649E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        83.0355                 NaN   16.1599       0.715587       0.889449E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.3796                 NaN   16.8048       0.715949       0.997358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        81.7230                 NaN   17.4502       0.716309       0.110538                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        81.0658                 NaN   18.0962       0.716668       0.121350                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        80.4081                 NaN   18.7427       0.717026       0.132173                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.7497                 NaN   19.3899       0.717382       0.143007                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        79.0908                 NaN   20.0376       0.717738       0.153852                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.4668                 NaN   20.6513       0.718079       0.163823                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.8423                 NaN   21.2654       0.718419       0.173803                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.2173                 NaN   21.8801       0.718757       0.183792                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.5918                 NaN   22.4953       0.719094       0.193791                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        75.9658                 NaN   23.1110       0.719430       0.203799                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.3392                 NaN   23.7272       0.719765       0.213815                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.7122                 NaN   24.3439       0.720098       0.223841                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.0846                 NaN   24.9611       0.720430       0.233876                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.4891                 NaN   25.5471       0.720748       0.243134                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        72.8930                 NaN   26.1335       0.721064       0.252400                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.2966                 NaN   26.7204       0.721379       0.261673                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        71.6997                 NaN   27.3077       0.721692       0.270955                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.1023                 NaN   27.8954       0.722004       0.280244                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        70.5046                 NaN   28.4836       0.722315       0.289540                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        69.9064                 NaN   29.0721       0.722625       0.298844                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.3078                 NaN   29.6611       0.722932       0.308156                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        68.7413                 NaN   30.2188       0.723225       0.316763                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.1744                 NaN   30.7767       0.723516       0.325378                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        67.6071                 NaN   31.3351       0.723806       0.333998                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.0395                 NaN   31.8938       0.724094       0.342625                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        66.4715                 NaN   32.4528       0.724381       0.351258                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        65.9032                 NaN   33.0122       0.724666       0.359897                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.3346                 NaN   33.5719       0.724950       0.368542                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        64.7655                 NaN   34.1320       0.725232       0.377194                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.2310                 NaN   34.6583       0.725497       0.385203                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.6962                 NaN   35.1848       0.725761       0.393218                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.1612                 NaN   35.7116       0.726023       0.401238                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.6258                 NaN   36.2387       0.726284       0.409263                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.0901                 NaN   36.7660       0.726543       0.417293                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.5542                 NaN   37.2937       0.726801       0.425328                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.0180                 NaN   37.8216       0.727057       0.433367                 NaN            NaN            NaN            NaN            NaN            NaN
