|6.6.6
Archiving\03_Data\eqLP/QFM_m2.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1858.97        500.000        99.3203       0.679750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.3202       0.679827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.3201       0.679904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.3200       0.679982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.3199       0.680059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.3199       0.680137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.3198       0.680214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.3197       0.680292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.3196       0.680369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.3196       0.680447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.3195       0.680524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.3194       0.680602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.3193       0.680680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.3192       0.680758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.3192       0.680836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.3191       0.680913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.3190       0.680991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.3175       0.681071       0.144022E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.3076       0.681164       0.112267E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2940       0.681262       0.247515E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2804       0.681360       0.382804E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2673       0.681457       0.511983E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2543       0.681554       0.641201E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2413       0.681651       0.770458E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2283       0.681748       0.899752E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.2152       0.681845       0.102909                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.2022       0.681942       0.115846                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1892       0.682039       0.128787                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1761       0.682136       0.141732                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1637       0.682232       0.154103                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.1512       0.682329       0.166478                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.8678       0.682528       0.178604       0.271031                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.0978       0.682914       0.190856        1.02845                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        97.3232       0.683300       0.202733        1.79081                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        96.5477       0.683683       0.214623        2.55400                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        95.7714       0.684064       0.226525        3.31802                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        94.9943       0.684444       0.238441        4.08285                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        94.2087       0.684825       0.249683        4.85682                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        93.4222       0.685204       0.260937        5.63161                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        92.6350       0.685581       0.272202        6.40721                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        91.8469       0.685956       0.283479        7.18362                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        91.0581       0.686329       0.294768        7.96082                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        90.2684       0.686699       0.306067        8.73881                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        89.4780       0.687068       0.317378        9.51758                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        88.6867       0.687434       0.328700        10.2971                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        87.9014       0.687794       0.339155        11.0717                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        87.1152       0.688153       0.349619        11.8470                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        86.3283       0.688509       0.360092        12.6231                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        85.5407       0.688863       0.370575        13.3998                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        84.7524       0.689214       0.381068        14.1773                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        83.9633       0.689563       0.391570        14.9555                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        83.1736       0.689909       0.402081        15.7344                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        82.3831       0.690253       0.412601        16.5140                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        81.6220       0.690584       0.422212        17.2653                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        80.8602       0.690912       0.431831        18.0171                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        80.0977       0.691237       0.441457        18.7696                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        79.3347       0.691560       0.451090        19.5226                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        78.5711       0.691880       0.460731        20.2763                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        77.8069       0.692198       0.470379        21.0305                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        77.0421       0.692513       0.480034        21.7854                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        76.2767       0.692825       0.489696        22.5408                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        75.5687       0.693112       0.498516        23.2397                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        74.8602       0.693397       0.507341        23.9391                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        74.1512       0.693680       0.516171        24.6390                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        73.4418       0.693959       0.525007        25.3393                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        72.7319       0.694236       0.533848        26.0400                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        72.0216       0.694510       0.542694        26.7412                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        71.3109       0.694782       0.551544        27.4427                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        70.5998       0.695050       0.560399        28.1447                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        69.9424       0.695301       0.568772        28.7935                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        69.2847       0.695550       0.577148        29.4426                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        68.6267       0.695796       0.585528        30.0920                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        67.9683       0.696039       0.593912        30.7417                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        66.3376       0.697384       0.599014        30.8703        1.49564                 NaN            NaN            NaN            NaN
  1621.79        500.000        64.5994       0.698876       0.603074        30.9102        3.18847                 NaN            NaN            NaN            NaN
  1618.59        500.000        62.9561       0.700297       0.606229        30.9386        4.79879                 NaN            NaN            NaN            NaN
  1615.38        500.000        61.3062       0.701722       0.609395        30.9671        6.41561                 NaN            NaN            NaN            NaN
  1612.18        500.000        59.9119       0.702955       0.610077        30.9662        7.80893                 NaN            NaN            NaN            NaN
  1608.97        500.000        58.5127       0.704191       0.610761        30.9652        9.20709                 NaN            NaN            NaN            NaN
  1605.77        500.000        57.1088       0.705431       0.611445        30.9642        10.6101                 NaN            NaN            NaN            NaN
  1602.56        500.000        55.7000       0.706673       0.612132        30.9632        12.0180                 NaN            NaN            NaN            NaN
  1599.36        500.000        54.2864       0.707919       0.612819        30.9621        13.4308                 NaN            NaN            NaN            NaN
  1596.15        500.000        52.8679       0.709167       0.613508        30.9609        14.8485                 NaN            NaN            NaN            NaN
  1592.95        500.000        51.4446       0.710419       0.614198        30.9597        16.2711                 NaN            NaN            NaN            NaN
  1589.74        500.000        50.0163       0.711674       0.614890        30.9584        17.6987                 NaN            NaN            NaN            NaN
  1586.54        500.000        48.8556       0.712730       0.611649        30.9315        18.8884                 NaN            NaN            NaN            NaN
  1583.33        500.000        47.6917       0.713788       0.608398        30.9045        20.0816                 NaN            NaN            NaN            NaN
  1580.13        500.000        46.5244       0.714849       0.605137        30.8774        21.2783                 NaN            NaN            NaN            NaN
  1576.92        500.000        45.3537       0.715911       0.601865        30.8502        22.4784                 NaN            NaN            NaN            NaN
  1573.72        500.000        44.1796       0.716976       0.598583        30.8228        23.6820                 NaN            NaN            NaN            NaN
  1570.51        500.000        43.0022       0.718043       0.595290        30.7953        24.8891                 NaN            NaN            NaN            NaN
  1567.31        500.000        41.8214       0.719112       0.591987        30.7677        26.0998                 NaN            NaN            NaN            NaN
  1564.10        500.000        40.6371       0.720184       0.588672        30.7400        27.3140                 NaN            NaN            NaN            NaN
  1560.90        500.000        39.5527       0.721187       0.579047        30.7124        28.4346                 NaN            NaN            NaN            NaN
  1557.69        500.000        38.4655       0.722191       0.569394        30.6847        29.5582                 NaN            NaN            NaN            NaN
  1554.49        500.000        37.3753       0.723198       0.559713        30.6569        30.6849                 NaN            NaN            NaN            NaN
  1551.28        500.000        36.2822       0.724207       0.550005        30.6291        31.8146                 NaN            NaN            NaN            NaN
  1548.08        500.000        35.1861       0.725218       0.540269        30.6010        32.9473                 NaN            NaN            NaN            NaN
  1544.87        500.000        34.0871       0.726232       0.530506        30.5729        34.0832                 NaN            NaN            NaN            NaN
  1541.67        500.000        32.9852       0.727247       0.520714        30.5447        35.2221                 NaN            NaN            NaN            NaN
  1538.46        500.000        31.8804       0.728264       0.510894        30.5164        36.3641                 NaN            NaN            NaN            NaN
  1535.26        500.000        30.9306       0.729145       0.504652        30.5012        37.3344                 NaN            NaN            NaN            NaN
  1532.05        500.000        29.7951       0.730197       0.493269        30.4834        38.0908       0.407231                 NaN            NaN            NaN
  1528.85        500.000        28.3733       0.731519       0.493818        30.4611        37.5633        2.37706                 NaN            NaN            NaN
  1525.64        500.000        26.9465       0.732845       0.494369        30.4386        37.0337        4.35398                 NaN            NaN            NaN
  1522.44        500.000        25.3067       0.734413       0.472517        30.4950        38.1377        1.22605        3.62756                 NaN            NaN
  1519.23        500.000        23.7349       0.735928       0.447607        30.5577        39.3344        2.53017        2.65924                 NaN            NaN
  1516.03        500.000        23.7337       0.735950       0.447625        30.5582        39.3350        2.53021        2.65928                 NaN            NaN
  1512.82        500.000        21.0038       0.738560       0.409032        30.6479        40.6966        4.48607        2.01811                 NaN            NaN
  1509.62        500.000        21.0027       0.738580       0.409047        30.6483        40.6971        4.48612        2.01813                 NaN            NaN
  1506.41        500.000        21.0016       0.738600       0.409062        30.6488        40.6976        4.48617        2.01816                 NaN            NaN
  1503.21        500.000        21.0006       0.738620       0.409077        30.6492        40.6981        4.48622        2.01819                 NaN            NaN
  1500.00        500.000        20.9995       0.738640       0.409093        30.6496        40.6987        4.48628        2.01822                 NaN            NaN
  1496.79        500.000        20.9984       0.738660       0.409108        30.6500        40.6992        4.48633        2.01824                 NaN            NaN
  1493.59        500.000        20.9974       0.738680       0.409123        30.6504        40.6997        4.48638        2.01827                 NaN            NaN
  1490.38        500.000        20.9963       0.738700       0.409138        30.6509        40.7003        4.48643        2.01830                 NaN            NaN
  1487.18        500.000        13.0690       0.746344       0.316642        30.7530        41.5116        4.51043        9.09301                 NaN            NaN
  1483.97        500.000        13.0683       0.746359       0.316652        30.7532        41.5119        4.51047        9.09307                 NaN            NaN
  1480.77        500.000        13.0676       0.746375       0.316662        30.7534        41.5123        4.51051        9.09312                 NaN            NaN
  1477.56        500.000        13.0670       0.746391       0.316673        30.7537        41.5126        4.51054        9.09318                 NaN            NaN
  1474.36        500.000        13.0663       0.746406       0.316683        30.7539        41.5129        4.51058        9.09323                 NaN            NaN
  1471.15        500.000        13.0656       0.746422       0.316693        30.7542        41.5132        4.51062        9.09329                 NaN            NaN
  1467.95        500.000        13.0649       0.746438       0.316703        30.7544        41.5135        4.51066        9.09334                 NaN            NaN
  1464.74        500.000        13.0643       0.746453       0.316714        30.7546        41.5139        4.51070        9.09340                 NaN            NaN
  1461.54        500.000        8.30323       0.751271       0.264199        30.6804        41.3463        11.8953        6.75925                 NaN            NaN
  1458.33        500.000        8.30284       0.751283       0.264207        30.6805        41.3465        11.8954        6.75928                 NaN            NaN
  1455.13        500.000        8.30245       0.751296       0.264215        30.6806        41.3467        11.8954        6.75932                 NaN            NaN
  1451.92        500.000        8.30206       0.751309       0.264223        30.6807        41.3469        11.8954        6.75936                 NaN            NaN
  1448.72        500.000        8.30167       0.751322       0.264231        30.6809        41.3470        11.8955        6.75940                 NaN            NaN
  1445.51        500.000        8.30128       0.751334       0.264239        30.6810        41.3472        11.8955        6.75944                 NaN            NaN
  1442.31        500.000        8.30088       0.751347       0.264246        30.6811        41.3474        11.8955        6.75948                 NaN            NaN
  1439.10        500.000        8.30049       0.751360       0.264254        30.6812        41.3476        11.8956        6.75951                 NaN            NaN
  1435.90        500.000        5.43994       0.754475       0.234770        30.5498        41.6241        7.54197        13.8550                 NaN            NaN
  1432.69        500.000        5.43972       0.754486       0.234777        30.5499        41.6242        7.54200        13.8550                 NaN            NaN
  1429.49        500.000        5.43950       0.754497       0.234784        30.5499        41.6243        7.54203        13.8550                 NaN            NaN
  1426.28        500.000        5.43928       0.754508       0.234790        30.5500        41.6244        7.54206        13.8550                 NaN            NaN
  1423.08        500.000        5.43906       0.754519       0.234797        30.5500        41.6245        7.54209        13.8550                 NaN            NaN
  1419.87        500.000        5.43884       0.754530       0.234804        30.5501        41.6246        7.54213        13.8550                 NaN            NaN
  1416.67        500.000        5.43862       0.754541       0.234811        30.5501        41.6247        7.54216        13.8550                 NaN            NaN
  1413.46        500.000        5.43839       0.754552       0.234817        30.5502        41.6248        7.54219        13.8551                 NaN            NaN
  1410.26        500.000        3.58015       0.756782       0.225329        30.3902        42.0596        7.70499        15.2830                 NaN            NaN
  1407.05        500.000        3.58003       0.756791       0.225335        30.3902        42.0596        7.70502        15.2830                 NaN            NaN
  1403.85        500.000        3.57991       0.756801       0.225341        30.3903        42.0597        7.70505        15.2830                 NaN            NaN
  1400.64        500.000        3.57979       0.756811       0.225348        30.3903        42.0598        7.70508        15.2830                 NaN            NaN
  1397.44        500.000        3.57967       0.756821       0.225354        30.3903        42.0598        7.70510        15.2830                 NaN            NaN
  1394.23        500.000        3.57955       0.756831       0.225360        30.3903        42.0599        7.70513        15.2830                 NaN            NaN
  1391.03        500.000        3.57943       0.756841       0.225366        30.3903        42.0600        7.70516        15.2830                 NaN            NaN
  1387.82        500.000        3.57930       0.756850       0.225373        30.3903        42.0600        7.70519        15.2830                 NaN            NaN
  1384.62        500.000        2.25251       0.758615       0.234080        30.2078        42.5143        16.3755        7.65716                 NaN            NaN
  1381.41        500.000        2.25245       0.758624       0.234087        30.2078        42.5144        16.3755        7.65719                 NaN            NaN
  1378.21        500.000        2.25239       0.758633       0.234093        30.2078        42.5144        16.3755        7.65721                 NaN            NaN
  1375.00        500.000        2.25233       0.758642       0.234099        30.2078        42.5144        16.3755        7.65724                 NaN            NaN
  1371.79        500.000        2.25227       0.758651       0.234106        30.2078        42.5145        16.3755        7.65726                 NaN            NaN
  1368.59        500.000        2.25221       0.758660       0.234112        30.2077        42.5145        16.3754        7.65729                 NaN            NaN
  1365.38        500.000        2.25215       0.758669       0.234119        30.2077        42.5146        16.3754        7.65731                 NaN            NaN
  1362.18        500.000        2.25209       0.758678       0.234125        30.2077        42.5146        16.3754        7.65734                 NaN            NaN
  1358.97        500.000        1.21991       0.760190       0.257143        30.0062        42.9410        17.2565        7.55910                 NaN            NaN
  1355.77        500.000        1.21988       0.760199       0.257150        30.0062        42.9410        17.2565        7.55913                 NaN            NaN
  1352.56        500.000        1.21986       0.760208       0.257157        30.0061        42.9410        17.2564        7.55915                 NaN            NaN
  1349.36        500.000        1.21983       0.760216       0.257164        30.0061        42.9411        17.2564        7.55918                 NaN            NaN
  1346.15        500.000        1.21981       0.760225       0.257171        30.0061        42.9411        17.2564        7.55920                 NaN            NaN
  1342.95        500.000        1.21978       0.760233       0.257178        30.0060        42.9412        17.2564        7.55922                 NaN            NaN
  1339.74        500.000        1.21975       0.760241       0.257185        30.0060        42.9412        17.2564        7.55925                 NaN            NaN
  1336.54        500.000        1.21973       0.760250       0.257191        30.0060        42.9412        17.2564        7.55927                 NaN            NaN
  1333.33        500.000       0.348465       0.761639       0.292101        29.7860        43.3547        17.9972        7.45998                 NaN            NaN
  1330.13        500.000       0.348459       0.761647       0.292109        29.7859        43.3547        17.9971        7.46000                 NaN            NaN
  1326.92        500.000       0.146921       0.761990       0.302099        29.7286        43.4629        7.43001        18.1674                 NaN            NaN
  1323.72        500.000       0.465564E-001  0.762166       0.307539        29.6990        43.5139        7.41969        18.2512                 NaN            NaN
  1320.51        500.000                 NaN  0.762257       0.313087        29.6825        43.5558        18.2954        7.39092                 NaN            NaN
  1317.31        500.000                 NaN  0.762265       0.313095        29.6825        43.5558        18.2954        7.39095                 NaN            NaN
  1314.10        500.000                 NaN  0.762273       0.313104        29.6824        43.5559        18.2954        7.39097                 NaN            NaN
  1310.90        500.000                 NaN  0.762281       0.313112        29.6824        43.5559        18.2953        7.39100                 NaN            NaN
  1307.69        500.000                 NaN  0.762321       0.334968        29.6641        43.7418        18.3374        7.15939                 NaN            NaN
  1304.49        500.000                 NaN  0.762329       0.334977        29.6641        43.7419        18.3373        7.15942                 NaN            NaN
  1301.28        500.000                 NaN  0.762337       0.334986        29.6640        43.7419        18.3373        7.15944                 NaN            NaN
  1298.08        500.000                 NaN  0.762344       0.334995        29.6639        43.7420        18.3373        7.15947                 NaN            NaN
  1294.87        500.000                 NaN  0.762352       0.335004        29.6639        43.7420        18.3373        7.15949                 NaN            NaN
  1291.67        500.000                 NaN  0.762360       0.335013        29.6638        43.7420        18.3373        7.15952                 NaN            NaN
  1288.46        500.000                 NaN  0.762367       0.335022        29.6638        43.7421        18.3372        7.15955                 NaN            NaN
  1285.26        500.000                 NaN  0.762375       0.335031        29.6637        43.7421        18.3372        7.15957                 NaN            NaN
  1282.05        500.000                 NaN  0.762448       0.383314        29.6228        44.0590        6.76116        18.4112                 NaN            NaN
  1278.85        500.000                 NaN  0.762456       0.383324        29.6227        44.0591        6.76119        18.4112                 NaN            NaN
  1275.64        500.000                 NaN  0.762463       0.383334        29.6227        44.0591        6.76121        18.4112                 NaN            NaN
  1272.44        500.000                 NaN  0.762471       0.383344        29.6226        44.0592        6.76124        18.4112                 NaN            NaN
  1269.23        500.000                 NaN  0.762510       0.408150        29.6007        44.1985        6.58051        18.4497                 NaN            NaN
  1266.03        500.000                 NaN  0.762517       0.408161        29.6006        44.1985        6.58053        18.4497                 NaN            NaN
  1262.82        500.000                 NaN  0.762542       0.421102        29.5898        44.2633        6.49898        18.4642                 NaN            NaN
  1259.62        500.000                 NaN  0.762552       0.428530        29.5822        44.3623        6.42176        18.4408       0.189243E-002            NaN
  1256.41        500.000                 NaN  0.762547       0.433026        29.5879        44.3098        6.42454        18.4632       0.190358E-001            NaN
  1253.21        500.000                 NaN  0.762554       0.433037        29.5878        44.3098        6.42457        18.4632       0.190369E-001            NaN
  1250.00        500.000                 NaN  0.762562       0.433049        29.5877        44.3099        6.42459        18.4631       0.190381E-001            NaN
  1246.79        500.000                 NaN  0.762569       0.433060        29.5877        44.3099        6.42462        18.4631       0.190392E-001            NaN
  1243.59        500.000                 NaN  0.762576       0.433071        29.5876        44.3100        6.42465        18.4631       0.190403E-001            NaN
  1240.38        500.000                 NaN  0.762583       0.433083        29.5875        44.3100        6.42468        18.4630       0.190414E-001            NaN
  1237.18        500.000                 NaN  0.762590       0.433094        29.5875        44.3101        6.42470        18.4630       0.190426E-001            NaN
  1233.97        500.000                 NaN  0.762597       0.433105        29.5874        44.3102        6.42473        18.4630       0.190437E-001            NaN
  1230.77        500.000                 NaN  0.762470       0.478046        29.6113        44.4121        6.19635        18.3756       0.164238                 NaN
  1227.56        500.000                 NaN  0.762477       0.478059        29.6112        44.4121        6.19638        18.3755       0.164248                 NaN
  1224.36        500.000                 NaN  0.762484       0.478071        29.6111        44.4122        6.19641        18.3755       0.164257                 NaN
  1221.15        500.000                 NaN  0.762491       0.478083        29.6110        44.4122        6.19643        18.3755       0.164267                 NaN
  1217.95        500.000                 NaN  0.762497       0.478096        29.6110        44.4123        6.19646        18.3754       0.164276                 NaN
  1214.74        500.000                 NaN  0.762504       0.478108        29.6109        44.4123        6.19649        18.3754       0.164286                 NaN
  1211.54        500.000                 NaN  0.762511       0.478120        29.6108        44.4124        6.19652        18.3754       0.164296                 NaN
  1208.33        500.000                 NaN  0.762518       0.478133        29.6107        44.4124        6.19654        18.3753       0.164305                 NaN
  1205.13        500.000                 NaN  0.762402       0.524935        29.6280        44.5022        5.98571        18.2968       0.299980                 NaN
  1201.92        500.000                 NaN  0.762409       0.524948        29.6279        44.5022        5.98574        18.2967       0.299998                 NaN
  1198.72        500.000                 NaN  0.762415       0.524962        29.6278        44.5023        5.98577        18.2967       0.300015                 NaN
  1195.51        500.000                 NaN  0.762422       0.524975        29.6278        44.5023        5.98579        18.2967       0.300033                 NaN
  1192.31        500.000                 NaN  0.762429       0.524988        29.6277        44.5024        5.98582        18.2966       0.300050                 NaN
  1189.10        500.000                 NaN  0.762435       0.525001        29.6276        44.5025        5.98585        18.2966       0.300068                 NaN
  1185.90        500.000                 NaN  0.762442       0.525015        29.6275        44.5025        5.98588        18.2966       0.300085                 NaN
  1182.69        500.000                 NaN  0.762448       0.525028        29.6274        44.5026        5.98591        18.2965       0.300103                 NaN
  1179.49        500.000                 NaN  0.762342       0.573367        29.6390        44.5844        18.2271        5.78593       0.427767                 NaN
  1176.28        500.000                 NaN  0.762349       0.573381        29.6389        44.5845        18.2271        5.78596       0.427792                 NaN
  1173.08        500.000                 NaN  0.762355       0.573396        29.6388        44.5846        18.2271        5.78599       0.427817                 NaN
  1169.87        500.000                 NaN  0.762361       0.573410        29.6387        44.5846        18.2270        5.78601       0.427841                 NaN
  1166.67        500.000                 NaN  0.762368       0.573424        29.6386        44.5847        18.2270        5.78604       0.427866                 NaN
  1163.46        500.000                 NaN  0.762374       0.573438        29.6385        44.5847        18.2270        5.78607       0.427891                 NaN
