|6.6.6
Archiving\03_Data\eqLP/QFM_m2.75/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1910.26        500.000        99.1676       0.832388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.1676       0.832387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.1676       0.832386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.1676       0.832385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.1676       0.832384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.1676       0.832383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.1676       0.832382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.1676       0.832381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.1676       0.832380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.1676       0.832379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.1676       0.832378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.1676       0.832377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1676       0.832376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1676       0.832375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1676       0.832374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1676       0.832373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1676       0.832371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1676       0.832370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1676       0.832369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1676       0.832368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1676       0.832367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1676       0.832366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1676       0.832364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1676       0.832363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1676       0.832362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1676       0.832360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1676       0.832359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1676       0.832358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1676       0.832357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1676       0.832355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1676       0.832354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1676       0.832353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1676       0.832351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1654       0.832350       0.220309E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1505       0.832348       0.171756E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1298       0.832347       0.378610E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.1091       0.832345       0.585464E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0893       0.832343       0.783133E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0696       0.832341       0.980801E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0498       0.832339       0.117847                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0300       0.832337       0.137613                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0103       0.832336       0.157380                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.9905       0.832334       0.177146                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.9708       0.832332       0.196913                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.9510       0.832330       0.216679                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.9321       0.832328       0.235598                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.9132       0.832326       0.254517                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.5947       0.832326       0.272992       0.300031                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        97.7373       0.832331       0.291660        1.13874                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        96.8738       0.832336       0.309773        1.98413                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        96.0103       0.832341       0.327886        2.82952                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        95.1467       0.832345       0.346000        3.67492                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        94.2832       0.832350       0.364114        4.52033                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        93.4060       0.832356       0.381225        5.38042                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        92.5288       0.832361       0.398337        6.24053                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        91.6515       0.832366       0.415449        7.10064                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        90.7743       0.832371       0.432561        7.96076                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        89.8971       0.832377       0.449673        8.82090                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        89.0198       0.832382       0.466786        9.68104                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        88.1425       0.832387       0.483899        10.5412                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        87.2652       0.832393       0.501012        11.4014                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        86.3900       0.832398       0.516816        12.2608                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        85.5148       0.832404       0.532620        13.1202                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        84.6395       0.832410       0.548424        13.9796                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        83.7643       0.832416       0.564229        14.8391                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        82.8890       0.832421       0.580033        15.6986                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        82.0137       0.832427       0.595838        16.5580                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        81.1384       0.832433       0.611644        17.4175                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        80.2631       0.832438       0.627449        18.2770                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        79.4166       0.832444       0.641883        19.1090                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        78.5702       0.832450       0.656318        19.9411                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        77.7237       0.832456       0.670753        20.7731                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        76.8772       0.832462       0.685188        21.6051                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        76.0307       0.832468       0.699623        22.4372                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        75.1842       0.832474       0.714058        23.2693                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        74.3377       0.832480       0.728494        24.1014                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        73.4911       0.832486       0.742930        24.9335                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        72.7067       0.832492       0.756099        25.7047                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        71.9222       0.832498       0.769268        26.4760                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        71.1377       0.832503       0.782437        27.2474                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        70.3532       0.832509       0.795606        28.0187                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        69.5687       0.832514       0.808776        28.7900                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        68.7842       0.832520       0.821946        29.5613                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        67.9997       0.832526       0.835116        30.3327                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        67.2151       0.832531       0.848286        31.1040                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        66.4877       0.832537       0.860661        31.8191                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        65.7603       0.832542       0.873037        32.5342                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        65.0328       0.832548       0.885412        33.2492                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        64.3054       0.832553       0.897788        33.9643                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        62.6191       0.832560       0.903813        34.0488        1.59567                 NaN            NaN            NaN            NaN
  1621.79        500.000        60.8318       0.832567       0.908013        34.0323        3.39529                 NaN            NaN            NaN            NaN
  1618.59        500.000        59.1487       0.832574       0.910895        34.0069        5.10091                 NaN            NaN            NaN            NaN
  1615.38        500.000        57.4656       0.832580       0.913776        33.9815        6.80655                 NaN            NaN            NaN            NaN
  1612.18        500.000        56.0484       0.832586       0.913166        33.9325        8.27329                 NaN            NaN            NaN            NaN
  1608.97        500.000        54.6312       0.832592       0.912556        33.8836        9.74005                 NaN            NaN            NaN            NaN
  1605.77        500.000        53.2139       0.832597       0.911946        33.8347        11.2068                 NaN            NaN            NaN            NaN
  1602.56        500.000        51.7967       0.832603       0.911336        33.7858        12.6736                 NaN            NaN            NaN            NaN
  1599.36        500.000        50.3794       0.832609       0.910726        33.7368        14.1405                 NaN            NaN            NaN            NaN
  1596.15        500.000        48.9621       0.832614       0.910116        33.6879        15.6073                 NaN            NaN            NaN            NaN
  1592.95        500.000        47.5448       0.832620       0.909505        33.6390        17.0741                 NaN            NaN            NaN            NaN
  1589.74        500.000        46.1274       0.832626       0.908895        33.5900        18.5410                 NaN            NaN            NaN            NaN
  1586.54        500.000        44.9803       0.832630       0.902672        33.5222        19.7622                 NaN            NaN            NaN            NaN
  1583.33        500.000        43.8332       0.832635       0.896448        33.4543        20.9834                 NaN            NaN            NaN            NaN
  1580.13        500.000        42.6861       0.832639       0.890224        33.3864        22.2046                 NaN            NaN            NaN            NaN
  1576.92        500.000        41.5390       0.832644       0.884000        33.3186        23.4258                 NaN            NaN            NaN            NaN
  1573.72        500.000        40.3919       0.832649       0.877776        33.2507        24.6470                 NaN            NaN            NaN            NaN
  1570.51        500.000        39.2447       0.832653       0.871552        33.1828        25.8682                 NaN            NaN            NaN            NaN
  1567.31        500.000        38.0976       0.832658       0.865328        33.1150        27.0895                 NaN            NaN            NaN            NaN
  1564.10        500.000        36.9504       0.832663       0.859104        33.0471        28.3108                 NaN            NaN            NaN            NaN
  1560.90        500.000        35.9044       0.832667       0.843700        32.9805        29.4387                 NaN            NaN            NaN            NaN
  1557.69        500.000        34.8583       0.832671       0.828296        32.9140        30.5667                 NaN            NaN            NaN            NaN
  1554.49        500.000        33.8123       0.832675       0.812893        32.8474        31.6947                 NaN            NaN            NaN            NaN
  1551.28        500.000        32.7662       0.832679       0.797489        32.7809        32.8227                 NaN            NaN            NaN            NaN
  1548.08        500.000        31.7202       0.832683       0.782085        32.7144        33.9507                 NaN            NaN            NaN            NaN
  1544.87        500.000        30.6741       0.832687       0.766680        32.6478        35.0787                 NaN            NaN            NaN            NaN
  1541.67        500.000        29.6280       0.832691       0.751276        32.5813        36.2068                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.5819       0.832695       0.735871        32.5147        37.3348                 NaN            NaN            NaN            NaN
  1535.26        500.000        27.6859       0.832699       0.725797        32.4869        38.2687                 NaN            NaN            NaN            NaN
  1532.05        500.000        26.6176       0.832704       0.708068        32.4333        38.9935       0.414759                 NaN            NaN            NaN
  1528.85        500.000        25.2860       0.832709       0.706877        32.3626        38.3942        2.41768                 NaN            NaN            NaN
  1525.64        500.000        23.9543       0.832715       0.705686        32.2919        37.7948        4.42062                 NaN            NaN            NaN
  1522.44        500.000        22.4238       0.832721       0.672375        32.3012        38.8558        1.23764        3.67649                 NaN            NaN
  1519.23        500.000        20.9611       0.832726       0.634941        32.3218        40.0098        2.54922        2.69038                 NaN            NaN
  1516.03        500.000        20.9611       0.832726       0.634941        32.3218        40.0098        2.54922        2.69038                 NaN            NaN
  1512.82        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1509.62        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1506.41        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1503.21        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1500.00        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1496.79        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1493.59        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1490.38        500.000        18.4362       0.832735       0.576843        32.3323        41.2811        4.50503        2.03573                 NaN            NaN
  1487.18        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1483.97        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1480.77        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1477.56        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1474.36        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1471.15        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1467.95        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1464.74        500.000        11.2070       0.832758       0.437243        32.1929        41.7759        4.51122        9.04308                 NaN            NaN
  1461.54        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1458.33        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1455.13        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1451.92        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1448.72        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1445.51        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1442.31        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1439.10        500.000        6.95708       0.832766       0.358806        31.9616        41.4102        11.7561        6.72343                 NaN            NaN
  1435.90        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1432.69        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1429.49        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1426.28        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1423.08        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1419.87        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1416.67        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1413.46        500.000        4.45851       0.832767       0.314788        31.7136        41.5683        7.47514        13.6369                 NaN            NaN
  1410.26        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1407.05        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1403.85        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1400.64        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1397.44        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1394.23        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1391.03        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1387.82        500.000        2.87516       0.832765       0.299086        31.4690        41.9138        7.61498        14.9952                 NaN            NaN
  1384.62        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1381.41        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1378.21        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1375.00        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1371.79        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1368.59        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1365.38        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1362.18        500.000        1.77572       0.832762       0.307857        31.2183        42.2931        16.0242        7.54803                 NaN            NaN
  1358.97        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1355.77        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1352.56        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1349.36        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1346.15        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1342.95        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1339.74        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1336.54        500.000       0.945983       0.832758       0.335558        30.9546        42.6504        16.8471        7.43359                 NaN            NaN
  1333.33        500.000       0.266321       0.832754       0.378422        30.6749        42.9968        17.5320        7.31873                 NaN            NaN
  1330.13        500.000       0.266321       0.832754       0.378422        30.6749        42.9968        17.5320        7.31873                 NaN            NaN
  1326.92        500.000       0.111907       0.832753       0.390671        30.6034        43.0878        7.28491        17.6885                 NaN            NaN
  1323.72        500.000       0.354048E-001  0.832753       0.397344        30.5666        43.1298        7.27259        17.7655                 NaN            NaN
  1320.51        500.000                 NaN  0.832753       0.404336        30.5467        43.1677        17.8053        7.24311                 NaN            NaN
  1317.31        500.000                 NaN  0.832753       0.404336        30.5467        43.1677        17.8053        7.24311                 NaN            NaN
  1314.10        500.000                 NaN  0.832753       0.404336        30.5467        43.1677        17.8053        7.24311                 NaN            NaN
  1310.90        500.000                 NaN  0.832753       0.404336        30.5467        43.1677        17.8053        7.24311                 NaN            NaN
  1307.69        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1304.49        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1301.28        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1298.08        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1294.87        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1291.67        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1288.46        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1285.26        500.000                 NaN  0.832754       0.432331        30.5284        43.3520        17.8397        7.01483                 NaN            NaN
  1282.05        500.000                 NaN  0.832757       0.493977        30.4878        43.6653        6.62200        17.8981                 NaN            NaN
  1278.85        500.000                 NaN  0.832757       0.493977        30.4878        43.6653        6.62200        17.8981                 NaN            NaN
  1275.64        500.000                 NaN  0.832757       0.493977        30.4878        43.6653        6.62200        17.8981                 NaN            NaN
  1272.44        500.000                 NaN  0.832757       0.493977        30.4878        43.6653        6.62200        17.8981                 NaN            NaN
  1269.23        500.000                 NaN  0.832759       0.525745        30.4633        43.8047        6.44404        17.9295                 NaN            NaN
  1266.03        500.000                 NaN  0.832759       0.525745        30.4633        43.8047        6.44404        17.9295                 NaN            NaN
  1262.82        500.000                 NaN  0.832760       0.542264        30.4541        43.8675        6.36332        17.9401                 NaN            NaN
  1259.62        500.000                 NaN  0.832760       0.551733        30.4407        43.9721        6.28707        17.9141       0.153423E-002            NaN
  1256.41        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1253.21        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1250.00        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1246.79        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1243.59        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1240.38        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1237.18        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1233.97        500.000                 NaN  0.832761       0.557546        30.4542        43.9140        6.28988        17.9363       0.154321E-001            NaN
  1230.77        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1227.56        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1224.36        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1221.15        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1217.95        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1214.74        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1211.54        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1208.33        500.000                 NaN  0.832765       0.615774        30.4884        44.0227        6.06461        17.8427       0.133107                 NaN
  1205.13        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1201.92        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1198.72        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1195.51        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1192.31        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1189.10        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1185.90        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1182.69        500.000                 NaN  0.832770       0.676388        30.5148        44.1191        5.85652        17.7574       0.243046                 NaN
  1179.49        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
  1176.28        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
  1173.08        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
  1169.87        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
  1166.67        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
  1163.46        500.000                 NaN  0.832774       0.738993        30.5347        44.2063        17.6818        5.65890       0.346471                 NaN
