|6.6.6
Archiving\03_Data\eq/QFM_m2.5/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7264       0.273554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7264       0.273575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7264       0.273595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7264       0.273616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7264       0.273637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7263       0.273658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7263       0.273680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7263       0.273701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7263       0.273722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7263       0.273743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7262       0.273764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7262       0.273785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7262       0.273806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7262       0.273828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7262       0.273849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7261       0.273870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7261       0.273892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7261       0.273913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7261       0.273935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7260       0.273956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7260       0.273977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7260       0.273999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7260       0.274021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7260       0.274042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7259       0.274064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7259       0.274085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7259       0.274107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7259       0.274129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7258       0.274150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7258       0.274172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7258       0.274194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7258       0.274216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.6777       0.274246       0.480080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        98.9192       0.274397       0.806359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        98.1599       0.274547        1.56559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.3996       0.274697        2.32570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        96.6385       0.274847        3.08667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        95.8765       0.274996        3.84852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        95.1136       0.275144        4.61122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        94.3499       0.275293        5.37479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        93.5853       0.275440        6.13921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        92.8604       0.275583        6.86397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        92.1348       0.275725        7.58950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        91.4142       0.275866        8.30992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.8666       0.152917        9.66271                 NaN  0.317771                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.1201                 NaN   11.1669                 NaN  0.712942                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.4307                 NaN   11.8559                 NaN  0.713324                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        86.7486                 NaN   12.5377                 NaN  0.713702                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.0490                 NaN   13.2359       0.102992E-002  0.714094                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.3817                 NaN   13.8939       0.991780E-002  0.714477                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        84.7137                 NaN   14.5526       0.188153E-001  0.714860                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.0451                 NaN   15.2119       0.277224E-001  0.715241                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        83.3758                 NaN   15.8719       0.366389E-001  0.715621                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        82.7059                 NaN   16.5325       0.455650E-001  0.716000                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        82.0353                 NaN   17.1938       0.545005E-001  0.716377                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        81.3641                 NaN   17.8557       0.634454E-001  0.716753                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.6923                 NaN   18.5182       0.723996E-001  0.717128                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        80.0555                 NaN   19.1450       0.819760E-001  0.717493                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        79.4182                 NaN   19.7724       0.915621E-001  0.717857                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        78.7803                 NaN   20.4004       0.101158       0.718219                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        78.1418                 NaN   21.0289       0.110763       0.718581                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        77.5027                 NaN   21.6580       0.120378       0.718941                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.8630                 NaN   22.2876       0.130002       0.719299                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        76.2228                 NaN   22.9179       0.139636       0.719656                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        75.5821                 NaN   23.5486       0.149279       0.720012                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.9731                 NaN   24.1484       0.158156       0.720357                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.3636                 NaN   24.7486       0.167042       0.720701                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        73.7537                 NaN   25.3494       0.175936       0.721044                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        73.1432                 NaN   25.9506       0.184838       0.721385                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        72.5322                 NaN   26.5523       0.193748       0.721725                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.9207                 NaN   27.1545       0.202667       0.722063                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.3088                 NaN   27.7572       0.211593       0.722400                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        70.6963                 NaN   28.3604       0.220527       0.722735                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        70.1186                 NaN   28.9295       0.228762       0.723057                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        69.5405                 NaN   29.4991       0.237003       0.723377                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.9620                 NaN   30.0691       0.245252       0.723695                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        68.3830                 NaN   30.6394       0.253507       0.724012                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.8037                 NaN   31.2102       0.261769       0.724328                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        67.2239                 NaN   31.7814       0.270038       0.724642                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.6437                 NaN   32.3530       0.278313       0.724955                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.0631                 NaN   32.9250       0.286595       0.725266                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.5174                 NaN   33.4628       0.294237       0.725563                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.9713                 NaN   34.0009       0.301884       0.725858                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.4249                 NaN   34.5394       0.309537       0.726152                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.8781                 NaN   35.0782       0.317196       0.726444                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.3311                 NaN   35.6174       0.324860       0.726735                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.7836                 NaN   36.1568       0.332530       0.727024                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.2359                 NaN   36.6966       0.340205       0.727312                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.6878                 NaN   37.2368       0.347886       0.727599                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        61.1815                 NaN   37.7356       0.354952       0.727866                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.6750                 NaN   38.2348       0.362022       0.728132                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        60.1683                 NaN   38.7342       0.369097       0.728396                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.6612                 NaN   39.2339       0.376177       0.728659                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        59.1539                 NaN   39.7339       0.383261       0.728921                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        58.6464                 NaN   40.2341       0.390349       0.729181                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        58.1386                 NaN   40.7345       0.397441       0.729439                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        57.6305                 NaN   41.2352       0.404538       0.729696                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        57.1666                 NaN   41.6923       0.411159       0.729933                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        56.7024                 NaN   42.1496       0.417784       0.730170                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        56.2381                 NaN   42.6071       0.424412       0.730404                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        55.7736                 NaN   43.0648       0.431043       0.730637                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        55.3088                 NaN   43.5226       0.437678       0.730869                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        54.8439                 NaN   43.9806       0.444317       0.731100                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.3788                 NaN   44.4389       0.450959       0.731328                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.9136                 NaN   44.8973       0.457604       0.731556                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.4951                 NaN   45.3094       0.463749       0.731763                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        53.0764                 NaN   45.7217       0.469896       0.731969                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.6576                 NaN   46.1342       0.476047       0.732173                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        52.2387                 NaN   46.5467       0.482200       0.732376                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        51.8197                 NaN   46.9594       0.488356       0.732578                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        51.4005                 NaN   47.3722       0.494514       0.732779                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        50.9812                 NaN   47.7851       0.500675       0.732978                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        50.5618                 NaN   48.1982       0.506838       0.733175                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        50.1896                 NaN   48.5645       0.512564       0.733353                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        49.8173                 NaN   48.9309       0.518293       0.733530                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        49.4449                 NaN   49.2974       0.524023       0.733706                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        49.0724                 NaN   49.6640       0.529755       0.733880                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        48.6998                 NaN   50.0306       0.535489       0.734053                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        48.3272                 NaN   50.3973       0.541226       0.734225                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        47.9545                 NaN   50.7641       0.546964       0.734396                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        47.5818                 NaN   51.1309       0.552703       0.734565                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        47.2543                 NaN   51.4528       0.558205       0.734716                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        46.9267                 NaN   51.7747       0.563709       0.734866                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        46.5991                 NaN   52.0966       0.569214       0.735015                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        46.2715                 NaN   52.4186       0.574720       0.735163                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        45.9438                 NaN   52.7406       0.580228       0.735310                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        45.6162                 NaN   53.0627       0.585738       0.735456                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        45.2884                 NaN   53.3847       0.591249       0.735600                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        44.9607                 NaN   53.7068       0.596761       0.735744                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        44.6569                 NaN   54.0051       0.602133       0.735878                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        44.3329                 NaN   54.2876       0.606813       0.736036       0.366345E-001            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        43.6091                 NaN   54.3842       0.604837       0.736642       0.665252                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        42.8842                 NaN   54.4808       0.602858       0.737248        1.29489                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        42.2152                 NaN   54.5659       0.600439       0.737814        1.88067                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        41.5453                 NaN   54.6509       0.598016       0.738379        2.46734                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        40.8745                 NaN   54.7361       0.595588       0.738945        3.05488                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        40.2027                 NaN   54.8213       0.593157       0.739511        3.64331                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        39.6142                 NaN   54.8894       0.589849       0.740019        4.16655                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        39.0249                 NaN   54.9575       0.586536       0.740527        4.69048                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        38.4350                 NaN   55.0257       0.583219       0.741036        5.21511                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        37.8442                 NaN   55.0939       0.579897       0.741544        5.74043                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        37.2528                 NaN   55.1621       0.576570       0.742052        6.26646                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        36.6606                 NaN   55.2304       0.573238       0.742561        6.79319                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        36.0676                 NaN   55.2988       0.569902       0.743069        7.32061                 NaN            NaN            NaN            NaN            NaN
