|6.6.6
Archiving\03_Data\eq/QFM_m2.5/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5446       0.455403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5446       0.455402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5446       0.455401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5446       0.455400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5446       0.455399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5446       0.455398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5446       0.455397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5446       0.455397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5446       0.455396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5446       0.455395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5446       0.455394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5446       0.455393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5446       0.455392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5446       0.455391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5446       0.455390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5446       0.455389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5446       0.455388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5446       0.455387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5446       0.455386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5446       0.455385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5446       0.455384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5446       0.455383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5446       0.455382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5446       0.455381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5446       0.455380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5446       0.455378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5446       0.455377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5446       0.455376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5446       0.455375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5446       0.455374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.5446       0.455373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.5446       0.455372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.4936       0.455371       0.509961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        98.6847       0.455374       0.859942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        97.8757       0.455377        1.66890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.0668       0.455381        2.47787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        96.2578       0.455384        3.28685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        95.4488       0.455387        4.09584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        94.6398       0.455390        4.90484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.8307       0.455394        5.71386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        93.0217       0.455397        6.52289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        92.2509       0.455400        7.29365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.4802       0.455404        8.06443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.7134       0.455407        8.83118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.1084       0.252165        10.2640                 NaN  0.375396                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        87.3032                 NaN   11.8557                 NaN  0.841153                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        86.5711                 NaN   12.5877                 NaN  0.841160                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        85.8471                 NaN   13.3118                 NaN  0.841166                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        85.1004                 NaN   14.0569       0.148863E-002  0.841173                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.3847                 NaN   14.7597       0.143691E-001  0.841179                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        83.6690                 NaN   15.4626       0.272499E-001  0.841185                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.9532                 NaN   16.1655       0.401308E-001  0.841192                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.2375                 NaN   16.8683       0.530119E-001  0.841198                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        81.5217                 NaN   17.5712       0.658932E-001  0.841204                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        80.8059                 NaN   18.2741       0.787747E-001  0.841211                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.0901                 NaN   18.9770       0.916563E-001  0.841217                 NaN            NaN            NaN            NaN            NaN            NaN
