|6.6.6
Archiving\03_Data\eq/QFM_m2.5/ALH/ALH_2.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00                 NaN
  1875.00        2500.00                 NaN
  1871.79        2500.00                 NaN
  1868.59        2500.00                 NaN
  1865.38        2500.00                 NaN
  1862.18        2500.00                 NaN
  1858.97        2500.00                 NaN
  1855.77        2500.00                 NaN
  1852.56        2500.00                 NaN
  1849.36        2500.00                 NaN
  1846.15        2500.00       0.147089E-005
  1842.95        2500.00       0.141979E-004
  1839.74        2500.00       0.269248E-004
  1836.54        2500.00       0.396518E-004
  1833.33        2500.00       0.523788E-004
  1830.13        2500.00       0.651058E-004
  1826.92        2500.00       0.778327E-004
  1823.72        2500.00       0.905597E-004
  1820.51        2500.00       0.103287E-003
  1817.31        2500.00       0.116965E-003
  1814.10        2500.00       0.130644E-003
  1810.90        2500.00       0.144323E-003
  1807.69        2500.00       0.158001E-003
  1804.49        2500.00       0.171680E-003
  1801.28        2500.00       0.185358E-003
  1798.08        2500.00       0.199037E-003
  1794.87        2500.00       0.212716E-003
  1791.67        2500.00       0.225355E-003
  1788.46        2500.00       0.237994E-003
  1785.26        2500.00       0.250633E-003
  1782.05        2500.00       0.263272E-003
  1778.85        2500.00       0.275911E-003
  1775.64        2500.00       0.288550E-003
  1772.44        2500.00       0.301189E-003
  1769.23        2500.00       0.313828E-003
  1766.03        2500.00       0.325483E-003
  1762.82        2500.00       0.337137E-003
  1759.62        2500.00       0.348792E-003
  1756.41        2500.00       0.360447E-003
  1753.21        2500.00       0.372102E-003
  1750.00        2500.00       0.383757E-003
  1746.79        2500.00       0.395412E-003
  1743.59        2500.00       0.407067E-003
  1740.38        2500.00       0.417813E-003
  1737.18        2500.00       0.428559E-003
  1733.97        2500.00       0.439305E-003
  1730.77        2500.00       0.450051E-003
  1727.56        2500.00       0.460797E-003
  1724.36        2500.00       0.471543E-003
  1721.15        2500.00       0.482289E-003
  1717.95        2500.00       0.493035E-003
  1714.74        2500.00       0.502898E-003
  1711.54        2500.00       0.512761E-003
  1708.33        2500.00       0.522624E-003
  1705.13        2500.00       0.532487E-003
  1701.92        2500.00       0.542350E-003
  1698.72        2500.00       0.552213E-003
  1695.51        2500.00       0.562076E-003
  1692.31        2500.00       0.571939E-003
  1689.10        2500.00       0.581092E-003
  1685.90        2500.00       0.590244E-003
  1682.69        2500.00       0.599397E-003
  1679.49        2500.00       0.608549E-003
  1676.28        2500.00       0.617702E-003
  1673.08        2500.00       0.626854E-003
  1669.87        2500.00       0.636007E-003
  1666.67        2500.00       0.645159E-003
  1663.46        2500.00       0.653584E-003
  1660.26        2500.00       0.662009E-003
  1657.05        2500.00       0.670433E-003
  1653.85        2500.00       0.678858E-003
  1650.64        2500.00       0.687283E-003
  1647.44        2500.00       0.695708E-003
  1644.23        2500.00       0.704133E-003
  1641.03        2500.00       0.712558E-003
  1637.82        2500.00       0.720342E-003
  1634.62        2500.00       0.728127E-003
  1631.41        2500.00       0.735911E-003
  1628.21        2500.00       0.743695E-003
  1625.00        2500.00       0.751480E-003
  1621.79        2500.00       0.759264E-003
  1618.59        2500.00       0.767049E-003
  1615.38        2500.00       0.774833E-003
  1612.18        2500.00       0.782221E-003
  1608.97        2500.00       0.789608E-003
  1605.77        2500.00       0.796996E-003
  1602.56        2500.00       0.804383E-003
  1599.36        2500.00       0.811771E-003
  1596.15        2500.00       0.819158E-003
  1592.95        2500.00       0.826546E-003
  1589.74        2500.00       0.833933E-003
  1586.54        2500.00       0.841093E-003
  1583.33        2500.00       0.847304E-003
  1580.13        2500.00       0.843427E-003
  1576.92        2500.00       0.839551E-003
  1573.72        2500.00       0.835133E-003
  1570.51        2500.00       0.830716E-003
  1567.31        2500.00       0.826298E-003
  1564.10        2500.00       0.821880E-003
  1560.90        2500.00       0.816292E-003
  1557.69        2500.00       0.810704E-003
  1554.49        2500.00       0.805116E-003
  1551.28        2500.00       0.799528E-003
  1548.08        2500.00       0.793940E-003
  1544.87        2500.00       0.788352E-003
  1541.67        2500.00       0.782764E-003
  1538.46        2500.00       0.777176E-003
  1535.26        2500.00       0.769587E-003
  1532.05        2500.00       0.761998E-003
  1528.85        2500.00       0.754409E-003
  1525.64        2500.00       0.746820E-003
  1522.44        2500.00       0.740165E-003
  1519.23        2500.00       0.733510E-003
  1516.03        2500.00       0.725094E-003
  1512.82        2500.00       0.731285E-003
  1509.62        2500.00       0.775986E-003
  1506.41        2500.00       0.820686E-003
  1503.21        2500.00       0.865387E-003
  1500.00        2500.00       0.910088E-003
  1496.79        2500.00       0.952709E-003
  1493.59        2500.00       0.979441E-003
  1490.38        2500.00       0.979441E-003
  1487.18        2500.00       0.103134E-002
  1483.97        2500.00       0.103134E-002
  1480.77        2500.00       0.103134E-002
  1477.56        2500.00       0.103134E-002
  1474.36        2500.00       0.103134E-002
  1471.15        2500.00       0.103134E-002
  1467.95        2500.00       0.103134E-002
  1464.74        2500.00       0.103134E-002
  1461.54        2500.00       0.120343E-002
  1458.33        2500.00       0.120343E-002
  1455.13        2500.00       0.120343E-002
  1451.92        2500.00       0.120343E-002
  1448.72        2500.00       0.120343E-002
  1445.51        2500.00       0.120343E-002
  1442.31        2500.00       0.120343E-002
  1439.10        2500.00       0.120343E-002
  1435.90        2500.00       0.135175E-002
  1432.69        2500.00       0.135175E-002
  1429.49        2500.00       0.135175E-002
  1426.28        2500.00       0.135175E-002
  1423.08        2500.00       0.142706E-002
  1419.87        2500.00       0.143950E-002
  1416.67        2500.00       0.144765E-002
  1413.46        2500.00       0.144765E-002
  1410.26        2500.00       0.146307E-002
  1407.05        2500.00       0.146307E-002
  1403.85        2500.00       0.146307E-002
  1400.64        2500.00       0.146307E-002
  1397.44        2500.00       0.146307E-002
  1394.23        2500.00       0.146307E-002
  1391.03        2500.00       0.146307E-002
  1387.82        2500.00       0.146307E-002
  1384.62        2500.00       0.150989E-002
  1381.41        2500.00       0.150989E-002
  1378.21        2500.00       0.150989E-002
  1375.00        2500.00       0.150989E-002
  1371.79        2500.00       0.150989E-002
  1368.59        2500.00       0.150989E-002
  1365.38        2500.00       0.150989E-002
  1362.18        2500.00       0.150989E-002
  1358.97        2500.00       0.154787E-002
  1355.77        2500.00       0.154787E-002
  1352.56        2500.00       0.154787E-002
  1349.36        2500.00       0.154787E-002
  1346.15        2500.00       0.154787E-002
  1342.95        2500.00       0.154787E-002
  1339.74        2500.00       0.154787E-002
  1336.54        2500.00       0.154787E-002
  1333.33        2500.00       0.158160E-002
  1330.13        2500.00       0.158160E-002
  1326.92        2500.00       0.158788E-002
  1323.72        2500.00       0.159162E-002
  1320.51        2500.00       0.160135E-002
  1317.31        2500.00       0.160135E-002
  1314.10        2500.00       0.160135E-002
  1310.90        2500.00       0.160135E-002
  1307.69        2500.00       0.159350E-002
  1304.49        2500.00       0.159350E-002
  1301.28        2500.00       0.159350E-002
  1298.08        2500.00       0.159350E-002
  1294.87        2500.00       0.159350E-002
  1291.67        2500.00       0.159350E-002
  1288.46        2500.00       0.159350E-002
  1285.26        2500.00       0.159350E-002
  1282.05        2500.00       0.157574E-002
  1278.85        2500.00       0.157574E-002
  1275.64        2500.00       0.157574E-002
  1272.44        2500.00       0.157574E-002
  1269.23        2500.00       0.157574E-002
  1266.03        2500.00       0.157574E-002
  1262.82        2500.00       0.157574E-002
  1259.62        2500.00       0.157574E-002
  1256.41        2500.00       0.156939E-002
  1253.21        2500.00       0.156939E-002
  1250.00        2500.00       0.156939E-002
  1246.79        2500.00       0.156939E-002
  1243.59        2500.00       0.156939E-002
  1240.38        2500.00       0.156939E-002
  1237.18        2500.00       0.156939E-002
