|6.6.6
Archiving\03_Data\Deq/QFM_m0.25/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1307.69        2500.00                 NaN   58.7028        1.07054        24.7595        9.68051        4.17380        1.61280     
  1304.49        2500.00                 NaN   58.7026        1.07056        24.7596        9.68052        4.17383        1.61289     
  1301.28        2500.00                 NaN   58.7024        1.07059        24.7596        9.68053        4.17385        1.61298     
  1298.08        2500.00                 NaN   58.7022        1.07062        24.7596        9.68054        4.17387        1.61308     
  1294.87        2500.00                 NaN   58.7020        1.07064        24.7597        9.68055        4.17390        1.61317     
  1291.67        2500.00                 NaN   58.7018        1.07067        24.7597        9.68056        4.17392        1.61327     
  1288.46        2500.00                 NaN   58.7016        1.07070        24.7598        9.68057        4.17395        1.61336     
  1285.26        2500.00                 NaN   58.7014        1.07073        24.7598        9.68058        4.17397        1.61345     
  1282.05        2500.00                 NaN   58.7757        1.09808        24.6558        9.56189        4.12837        1.78013     
  1278.85        2500.00                 NaN   58.7755        1.09811        24.6559        9.56189        4.12840        1.78023     
  1275.64        2500.00                 NaN   58.7753        1.09814        24.6559        9.56190        4.12842        1.78033     
  1272.44        2500.00                 NaN   58.7751        1.09817        24.6560        9.56191        4.12845        1.78044     
  1269.23        2500.00                 NaN   58.7749        1.09819        24.6560        9.56192        4.12847        1.78054     
  1266.03        2500.00                 NaN   58.7747        1.09822        24.6561        9.56192        4.12850        1.78064     
  1262.82        2500.00                 NaN   58.7744        1.09825        24.6561        9.56193        4.12852        1.78074     
  1259.62        2500.00                 NaN   58.7742        1.09827        24.6562        9.56194        4.12855        1.78085     
  1256.41        2500.00                 NaN   58.8388        1.12683        24.5675        9.45933        4.07401        1.93362     
  1253.21        2500.00                 NaN   58.8385        1.12686        24.5675        9.45933        4.07404        1.93373     
  1250.00        2500.00                 NaN   58.8383        1.12689        24.5676        9.45934        4.07406        1.93384     
  1246.79        2500.00                 NaN   58.8381        1.12691        24.5676        9.45935        4.07409        1.93395     
  1243.59        2500.00                 NaN   58.8379        1.12694        24.5677        9.45935        4.07412        1.93406     
  1240.38        2500.00                 NaN   58.8376        1.12697        24.5677        9.45936        4.07414        1.93418     
  1237.18        2500.00                 NaN   58.8374        1.12700        24.5678        9.45936        4.07417        1.93429     
  1233.97        2500.00                 NaN   58.8372        1.12702        24.5678        9.45937        4.07419        1.93440     
  1230.77        2500.00                 NaN   58.8918        1.15747        24.4911        9.37241        4.01532        2.07192     
  1227.56        2500.00                 NaN   58.8916        1.15750        24.4911        9.37242        4.01534        2.07204     
  1224.36        2500.00                 NaN   58.8913        1.15752        24.4912        9.37242        4.01537        2.07216     
  1221.15        2500.00                 NaN   58.8911        1.15755        24.4912        9.37242        4.01540        2.07228     
  1217.95        2500.00                 NaN   58.8909        1.15758        24.4913        9.37243        4.01542        2.07240     
  1214.74        2500.00                 NaN   58.8906        1.15761        24.4913        9.37243        4.01545        2.07252     
  1211.54        2500.00                 NaN   58.8904        1.15764        24.4914        9.37243        4.01547        2.07264     
  1208.33        2500.00                 NaN   58.8902        1.15767        24.4915        9.37244        4.01550        2.07276     
  1205.13        2500.00                 NaN   58.9350        1.19039        24.4293        9.29635        3.95334        2.19561     
  1201.92        2500.00                 NaN   58.9348        1.19042        24.4294        9.29635        3.95337        2.19574     
  1198.72        2500.00                 NaN   58.9345        1.19045        24.4294        9.29635        3.95339        2.19586     
  1195.51        2500.00                 NaN   58.9343        1.19048        24.4295        9.29635        3.95342        2.19599     
  1192.31        2500.00                 NaN   58.9340        1.19051        24.4295        9.29636        3.95345        2.19611     
  1189.10        2500.00                 NaN   58.9338        1.19053        24.4296        9.29636        3.95347        2.19624     
  1185.90        2500.00                 NaN   58.9336        1.19056        24.4296        9.29636        3.95350        2.19637     
  1182.69        2500.00                 NaN   58.9333        1.19059        24.4297        9.29636        3.95353        2.19649     
  1179.49        2500.00                 NaN   58.9681        1.22519        24.3807        9.23445        3.88631        2.30529     
  1176.28        2500.00                 NaN   58.9678        1.22522        24.3807        9.23445        3.88633        2.30542     
  1173.08        2500.00                 NaN   58.9676        1.22525        24.3808        9.23445        3.88636        2.30555     
  1169.87        2500.00                 NaN   58.9673        1.22528        24.3809        9.23445        3.88639        2.30569     
  1166.67        2500.00                 NaN   58.9671        1.22531        24.3809        9.23445        3.88641        2.30582     
  1163.46        2500.00                 NaN   58.9668        1.22534        24.3810        9.23445        3.88644        2.30595     
  1160.26        2500.00                 NaN   58.9666        1.22537        24.3810        9.23445        3.88647        2.30608     
  1157.05        2500.00                 NaN   58.9663        1.22540        24.3811        9.23445        3.88650        2.30621     
  1153.85        2500.00                 NaN   58.9905        1.26281        24.3487        9.18323        3.81515        2.39956     
  1150.64        2500.00                 NaN   58.9903        1.26284        24.3488        9.18323        3.81518        2.39970     
  1147.44        2500.00                 NaN   58.9900        1.26287        24.3488        9.18323        3.81521        2.39984     
  1144.23        2500.00                 NaN   58.9897        1.26290        24.3489        9.18323        3.81524        2.39998     
  1141.03        2500.00                 NaN   58.9895        1.26293        24.3490        9.18323        3.81526        2.40011     
  1137.82        2500.00                 NaN   58.9892        1.26296        24.3490        9.18323        3.81529        2.40025     
  1134.62        2500.00                 NaN   58.9890        1.26299        24.3491        9.18322        3.81532        2.40039     
  1131.41        2500.00                 NaN   58.9887        1.26302        24.3492        9.18322        3.81535        2.40052     
  1128.21        2500.00                 NaN   59.0042        1.30297        24.3295        3.74214        9.13786        2.48335     
  1125.00        2500.00                 NaN   59.0039        1.30301        24.3296        3.74217        9.13785        2.48349     
  1121.79        2500.00                 NaN   59.0036        1.30304        24.3297        3.74220        9.13785        2.48363     
  1118.59        2500.00                 NaN   59.0034        1.30307        24.3297        3.74223        9.13785        2.48377     
  1115.38        2500.00                 NaN   59.0031        1.30310        24.3298        3.74226        9.13784        2.48391     
  1112.18        2500.00                 NaN   59.0028        1.30313        24.3299        3.74229        9.13784        2.48405     
  1108.97        2500.00                 NaN   59.0026        1.30316        24.3299        3.74231        9.13784        2.48420     
  1105.77        2500.00                 NaN   59.0023        1.30319        24.3300        3.74234        9.13784        2.48434     
  1102.56        2500.00                 NaN   59.0059        1.34635        24.3285        9.10582        3.66351        2.54992     
  1099.36        2500.00                 NaN   59.0056        1.34638        24.3286        9.10581        3.66354        2.55007     
  1096.15        2500.00                 NaN   59.0053        1.34642        24.3287        9.10581        3.66357        2.55021     
  1092.95        2500.00                 NaN   59.0051        1.34645        24.3287        9.10581        3.66360        2.55036     
  1089.74        2500.00                 NaN   59.0048        1.34648        24.3288        9.10580        3.66363        2.55050     
  1086.54        2500.00                 NaN   59.0045        1.34651        24.3289        9.10580        3.66366        2.55065     
  1083.33        2500.00                 NaN   59.0043        1.34654        24.3289        9.10580        3.66368        2.55079     
  1080.13        2500.00                 NaN   59.0040        1.34657        24.3290        9.10579        3.66371        2.55094     
  1076.92        2500.00                 NaN   58.9992        1.39328        24.3391        9.07886        3.58455        2.60501     
  1073.72        2500.00                 NaN   58.9989        1.39331        24.3392        9.07885        3.58457        2.60516     
  1070.51        2500.00                 NaN   58.9986        1.39334        24.3393        9.07885        3.58460        2.60531     
  1067.31        2500.00                 NaN   58.9984        1.39337        24.3393        9.07884        3.58463        2.60545     
  1064.10        2500.00                 NaN   58.9981        1.39341        24.3394        9.07884        3.58466        2.60560     
  1060.90        2500.00                 NaN   58.9978        1.39344        24.3395        9.07883        3.58469        2.60575     
  1057.69        2500.00                 NaN   58.9975        1.39347        24.3396        9.07883        3.58472        2.60590     
  1054.49        2500.00                 NaN   58.9972        1.39350        24.3396        9.07883        3.58475        2.60604     
  1051.28        2500.00                 NaN   58.9798        1.44439        24.3675        3.50117        9.06295        2.64421     
  1048.08        2500.00                 NaN   58.9795        1.44442        24.3675        3.50120        9.06294        2.64436     
  1044.87        2500.00                 NaN   58.9792        1.44446        24.3676        3.50123        9.06294        2.64451     
  1041.67        2500.00                 NaN   58.9790        1.44449        24.3677        3.50126        9.06293        2.64466     
  1038.46        2500.00                 NaN   58.9787        1.44453        24.3678        3.50129        9.06293        2.64481     
  1035.26        2500.00                 NaN   58.9784        1.44456        24.3678        3.50132        9.06292        2.64496     
  1032.05        2500.00                 NaN   58.9781        1.44459        24.3679        3.50135        9.06292        2.64511     
  1028.85        2500.00                 NaN   58.9778        1.44463        24.3680        3.50138        9.06291        2.64526     
  1025.64        2500.00                 NaN   58.9465        1.50121        24.4131        3.41601        9.05820        2.66504     
