|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1589.74        2500.00        1.30252       -401017.       0.330661        240230.        0.00000        2.93449        2.93449        0.00000                 NaN   2789.73       -562929.        56.0794       0.592617E-004  0.429234E-005   101.848       0.183962        36.3368       -29.6343        0.00000        11.6406        0.00000      -0.940448E-004 -0.940448E-004   0.00000       0.647988E-004  0.647988E-004   0.00000        1.03115        100.000        100.000        100.000       0.322049       0.212857E-002  0.305019E-001  0.105270E-002  0.506653E-001   0.00000       0.164748       0.451165E-001  0.111328E-001  0.424646E-003   0.00000       0.212647E-003  -993284.      -0.108008E+007 -0.183201E+007 -0.134071E+007  -416534.       -521214.       -691410.       -827074.       -944905.      -0.110191E+007  -427021.        0.00000     
  1588.26        2500.00        1.30180       -401172.       0.332909        241875.        0.00000        2.94371        2.94371        0.00000                 NaN   2791.27       -562778.        56.0137       0.591591E-004  0.427961E-005   101.750       0.184005        36.3368       -30.0927      -0.164198        11.6234       0.574920E-002 -0.960461E-004 -0.973784E-004   0.00000       0.644315E-004  0.644781E-004   0.00000        1.03113        100.000        100.000        100.000       0.322049       0.212857E-002  0.305019E-001  0.105270E-002  0.506653E-001   0.00000       0.164748       0.451165E-001  0.111328E-001  0.424646E-003  0.343396E-012  0.212070E-003  -993049.      -0.107974E+007 -0.183163E+007 -0.134032E+007  -416257.                 NaN  -691258.       -826718.       -944306.      -0.110118E+007            NaN   0.00000     
  1586.78        2500.00        1.29516       -399245.       0.333650        242415.        0.00000        2.94694        2.94694        0.00000                 NaN   2791.36       -559785.        55.6876       0.590934E-004  0.427581E-005   101.173       0.183164        36.1525       -30.2381      -0.223588        11.6224       0.782881E-002 -0.967238E-004 -0.985359E-004   0.00000       0.643442E-004  0.644077E-004   0.00000        1.03108        100.000        100.000        100.000       0.320419       0.212832E-002  0.304669E-001  0.103331E-002  0.503845E-001   0.00000       0.163315       0.450849E-001  0.111321E-001  0.424646E-003  0.528071E-012  0.210832E-003  -992832.      -0.107939E+007 -0.183094E+007 -0.134018E+007  -415978.       -520808.       -691106.       -826406.       -943826.      -0.110054E+007  -567290.        0.00000     
  1585.31        2500.00        1.28650       -396568.       0.333527        242324.        0.00000        2.94672        2.94672        0.00000                 NaN   2790.75       -555785.        55.2789       0.590556E-004  0.427698E-005   100.433       0.182001        35.9029       -30.2000      -0.221483        11.6298       0.775511E-002 -0.966093E-004 -0.984048E-004   0.00000       0.644086E-004  0.644715E-004   0.00000        1.03102        100.000        100.000        100.000       0.318211       0.212798E-002  0.304192E-001  0.100714E-002  0.500034E-001   0.00000       0.161376       0.450416E-001  0.111311E-001  0.424646E-003  0.320879E-011  0.209495E-003  -992606.      -0.107895E+007 -0.183047E+007 -0.134025E+007  -415734.                 NaN  -690953.       -826024.       -943218.      -0.109999E+007            NaN   0.00000     
  1583.83        2500.00        1.27793       -393934.       0.333342        242187.        0.00000        2.94614        2.94614        0.00000                 NaN   2790.24       -551849.        54.8793       0.590320E-004  0.427794E-005   99.7049       0.180814        35.6573       -30.1859      -0.226973        11.6421       0.798827E-002 -0.966441E-004 -0.984848E-004   0.00000       0.645098E-004  0.645746E-004   0.00000        1.03097        100.000        100.000        100.000       0.316037       0.212764E-002  0.303725E-001  0.981684E-003  0.496278E-001   0.00000       0.159470       0.449981E-001  0.111301E-001  0.424646E-003  0.511951E-009  0.208320E-003  -992386.      -0.107852E+007 -0.182998E+007 -0.134117E+007  -415469.                 NaN  -690782.       -825688.       -942559.      -0.109898E+007            NaN   0.00000     
  1582.35        2500.00        1.26957       -391331.       0.333442        242225.        0.00000        2.94674        2.94674        0.00000                 NaN   2789.55       -547962.        54.4800       0.589802E-004  0.427912E-005   98.9862       0.179764        35.4153       -30.1042      -0.210322        11.6398       0.732178E-002 -0.962143E-004 -0.979200E-004   0.00000       0.644963E-004  0.645557E-004   0.00000        1.03090        100.000        100.000        100.000       0.313852       0.212726E-002  0.303227E-001  0.954558E-003  0.492734E-001   0.00000       0.157653       0.449511E-001  0.111290E-001  0.424646E-003  0.551278E-012  0.206835E-003  -992163.      -0.107810E+007 -0.182954E+007 -0.133989E+007  -415229.       -520193.       -690645.       -825300.       -941667.      -0.109925E+007  -857345.        0.00000     
  1580.87        2500.00        1.26131       -388783.       0.333151        242050.        0.00000        2.94602        2.94602        0.00000                 NaN   2788.91       -544150.        54.0908       0.589431E-004  0.428048E-005   98.2790       0.178621        35.1769       -30.0874      -0.214579        11.6515       0.751301E-002 -0.962747E-004 -0.980159E-004   0.00000       0.646005E-004  0.646614E-004   0.00000        1.03084        100.000        100.000        100.000       0.311785       0.212694E-002  0.302812E-001  0.932081E-003  0.488922E-001   0.00000       0.155745       0.449113E-001  0.111281E-001  0.424646E-003  0.441144E-012  0.205608E-003  -991938.      -0.107776E+007 -0.182883E+007 -0.134024E+007  -414944.       -519991.       -690500.       -824966.       -941560.      -0.109847E+007  -570456.        0.00000     
  1579.39        2500.00        1.25321       -386283.       0.333047        241974.        0.00000        2.94587        2.94587        0.00000                 NaN   2788.31       -540409.        53.7085       0.589053E-004  0.428153E-005   97.5856       0.177535        34.9434       -30.0531      -0.213493        11.6584       0.747454E-002 -0.961745E-004 -0.979073E-004   0.00000       0.646602E-004  0.647209E-004   0.00000        1.03079        100.000        100.000        100.000       0.309718       0.212659E-002  0.302368E-001  0.908483E-003  0.485335E-001   0.00000       0.153939       0.448684E-001  0.111271E-001  0.424646E-003  0.522464E-012  0.204349E-003  -991714.      -0.107735E+007 -0.182843E+007 -0.134006E+007  -414663.       -519787.       -690354.       -824583.       -940811.      -0.109772E+007  -573065.        0.00000     
  1577.92        2500.00        1.24519       -383810.       0.332949        241902.        0.00000        2.94574        2.94574        0.00000                 NaN   2787.72       -536709.        53.3301       0.588674E-004  0.428253E-005   96.8996       0.176460        34.7125       -30.0235      -0.213460        11.6654       0.747416E-002 -0.961000E-004 -0.978329E-004   0.00000       0.647198E-004  0.647805E-004   0.00000        1.03073        100.000        100.000        100.000       0.307674       0.212624E-002  0.301928E-001  0.885170E-003  0.481777E-001   0.00000       0.152154       0.448253E-001  0.111262E-001  0.424646E-003  0.895023E-012  0.203092E-003  -991514.      -0.107698E+007 -0.182776E+007 -0.133955E+007  -414448.       -519560.       -690180.       -824187.       -940400.      -0.109584E+007  -530921.        0.00000     
  1576.44        2500.00        1.23726       -381352.       0.332794        241788.        0.00000        2.94539        2.94539        0.00000                 NaN   2787.08       -533037.        52.9562       0.588310E-004  0.428392E-005   96.2199       0.175396        34.4833       -29.9735      -0.207348        11.6724       0.725566E-002 -0.959240E-004 -0.976079E-004   0.00000       0.647856E-004  0.648445E-004   0.00000        1.03067        100.000        100.000        100.000       0.305642       0.212589E-002  0.301492E-001  0.862578E-003  0.478232E-001   0.00000       0.150385       0.447823E-001  0.111253E-001  0.424646E-003  0.295518E-008  0.201870E-003  -991278.      -0.107661E+007 -0.182729E+007 -0.133984E+007  -414157.       -519369.       -690044.       -823889.       -939703.      -0.109581E+007  -478914.        0.00000     
