|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1957.39        500.000        99.7286       0.271397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.7286       0.271412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.7286       0.271427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.7286       0.271443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.7285       0.271458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.7285       0.271473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.7285       0.271489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.7285       0.271504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.7285       0.271519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.7285       0.271535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.7285       0.271550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.7284       0.271565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.7284       0.271581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.7284       0.271596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.7284       0.271611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.7284       0.271627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.7284       0.271642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.7283       0.271658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.7283       0.271673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.7283       0.271689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.7283       0.271704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.7283       0.271720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.7283       0.271735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.7282       0.271751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.7282       0.271766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.7282       0.271782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.7282       0.271797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.7282       0.271813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.7213       0.271830       0.691032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4124                 NaN  0.587599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4135                 NaN  0.586456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4220                 NaN  0.578040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4211                 NaN  0.578924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4239                 NaN  0.576101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4236                 NaN  0.576369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4335                 NaN  0.566511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4328                 NaN  0.567245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4345                 NaN  0.565521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4345                 NaN  0.565478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4409                 NaN  0.559060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5852                 NaN  0.414755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2986                 NaN  0.701396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4442                 NaN  0.555802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4363                 NaN  0.557730       0.592980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4434                 NaN  0.546643       0.995563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4394                 NaN  0.550533       0.100695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4408                 NaN  0.549131       0.100253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4424                 NaN  0.547614       0.999875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4428                 NaN  0.547186       0.998824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4445                 NaN  0.545559       0.993785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4423                 NaN  0.547704       0.999862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4476                 NaN  0.542567       0.984917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4479                 NaN  0.542226       0.982700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4461                 NaN  0.544072       0.985369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4476                 NaN  0.542636       0.979878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4490                 NaN  0.541198       0.975831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4485                 NaN  0.541729       0.974366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4479                 NaN  0.542401       0.974271E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4489                 NaN  0.541381       0.968920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4487                 NaN  0.541583       0.967220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4480                 NaN  0.542301       0.965007E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4482                 NaN  0.542174       0.963144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4448                 NaN  0.545471       0.969416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4501                 NaN  0.540420       0.950347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4524                 NaN  0.538017       0.955384E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4351                 NaN  0.555255       0.961964E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4474                 NaN  0.543157       0.945635E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4455                 NaN  0.545070       0.943129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4441                 NaN  0.546517       0.941852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4396                 NaN  0.550889       0.947565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4427                 NaN  0.547960       0.935921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4399                 NaN  0.550767       0.936882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4378                 NaN  0.552822       0.937018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5368                 NaN  0.455760       0.741319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3300                 NaN  0.658681       0.112895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2653                 NaN  0.722664       0.120254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.7136                 NaN  0.281722       0.469183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3157                 NaN  0.673215       0.111085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4270                 NaN  0.563707       0.925254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4253                 NaN  0.565426       0.922858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4169                 NaN  0.573743       0.932033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4266                 NaN  0.564331       0.907483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4179                 NaN  0.572937       0.917009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4161                 NaN  0.574766       0.916152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4134                 NaN  0.577462       0.913630E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4084                 NaN  0.582390       0.916325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4088                 NaN  0.582096       0.910272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4059                 NaN  0.584969       0.908979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4025                 NaN  0.588441       0.907933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3956                 NaN  0.595285       0.914934E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4007                 NaN  0.590356       0.899118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3958                 NaN  0.595151       0.902066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4384                 NaN  0.553301       0.832062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3418                 NaN  0.648530       0.971958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3885                 NaN  0.602559       0.897479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3836                 NaN  0.607481       0.896540E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4179                 NaN  0.573709       0.843208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3369                 NaN  0.653593       0.953065E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3757                 NaN  0.615349       0.891170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3695                 NaN  0.621519       0.896809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4306                 NaN  0.561333       0.804343E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3063                 NaN  0.683907       0.975379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3633                 NaN  0.627782       0.891385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3648                 NaN  0.626404       0.883488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3574                 NaN  0.633723       0.887370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3534                 NaN  0.637681       0.889692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3584                 NaN  0.632802       0.876835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3518                 NaN  0.639388       0.884380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3553                 NaN  0.635916       0.873557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3437                 NaN  0.647442       0.885373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3449                 NaN  0.646261       0.880591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.9220                 NaN   1.06337       0.146438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.7675                 NaN  0.229681       0.285332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3411                 NaN  0.650158       0.874930E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3362                 NaN  0.654974       0.877764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3412                 NaN  0.650076       0.868468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3361                 NaN  0.655182       0.870452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3380                 NaN  0.653332       0.866538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3360                 NaN  0.655370       0.866810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3351                 NaN  0.656209       0.865309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3316                 NaN  0.659752       0.868564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3383                 NaN  0.653159       0.857743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        98.3715                 NaN   1.60696       0.214922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9981                 NaN            NaN  0.192223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.6272                 NaN  0.370646       0.214982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3354                 NaN  0.656007       0.856453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3402                 NaN  0.651311       0.849005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3377                 NaN  0.653755       0.852442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3336                 NaN  0.657805       0.855785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3505                 NaN  0.641164       0.833704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3434                 NaN  0.648202       0.842558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3433                 NaN  0.648291       0.844178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3494                 NaN  0.642244       0.835628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3498                 NaN  0.641894       0.835253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3528                 NaN  0.638916       0.831666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3544                 NaN  0.637319       0.829454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3582                 NaN  0.633504       0.825915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3605                 NaN  0.631248       0.823876E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3598                 NaN  0.631982       0.824508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3708                 NaN  0.621110       0.812707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3701                 NaN  0.621754       0.814878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3749                 NaN  0.617040       0.810161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3788                 NaN  0.613114       0.806997E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3817                 NaN  0.610230       0.804626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3861                 NaN  0.605888       0.800459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3891                 NaN  0.602850       0.800263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3817                 NaN  0.610236       0.810507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4145                 NaN  0.577810       0.770053E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9948                 NaN  0.277188                 NaN  0.727998                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7603                 NaN  0.888920E-001            NaN   1.15079                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7817                 NaN  0.867298E-001            NaN   1.13154                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.8043                 NaN  0.844272E-001            NaN   1.11122                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7673                 NaN  0.836415E-001            NaN   1.14904                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8989                 NaN  0.750073E-001            NaN   1.02610                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8622                 NaN  0.734419E-001            NaN   1.06438                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8812                 NaN  0.716465E-001            NaN   1.04711                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.9010                 NaN  0.710648E-001            NaN   1.02796                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9181                 NaN  0.684017E-001            NaN   1.01348                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9358                 NaN  0.674126E-001            NaN  0.996797                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7272                 NaN  0.683881E-001            NaN   1.20441                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.1845                 NaN  0.525868E-001            NaN  0.762890                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9818                 NaN  0.505152E-001            NaN  0.967672                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0035                 NaN  0.539788E-001            NaN  0.942567                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0141                 NaN  0.543811E-001            NaN  0.931563                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0299                 NaN  0.515131E-001            NaN  0.918596                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0401                 NaN  0.451772E-001            NaN  0.914716                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0581                 NaN  0.533783E-001            NaN  0.888522                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0732                 NaN  0.451975E-001            NaN  0.881598                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0815                 NaN  0.408323E-001            NaN  0.877646                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0954                 NaN  0.391796E-001            NaN  0.865398                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1080                 NaN  0.381476E-001            NaN  0.853889                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1175                 NaN  0.344771E-001            NaN  0.848063                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1328                 NaN  0.338745E-001            NaN  0.833298                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1431                 NaN  0.329497E-001            NaN  0.823970                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1541                 NaN  0.304545E-001            NaN  0.815488                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1655                 NaN  0.282031E-001            NaN  0.806270                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1742                 NaN  0.242465E-001            NaN  0.801571                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1841                 NaN  0.234242E-001            NaN  0.792497                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1987                 NaN  0.265515E-001            NaN  0.774782                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2067                 NaN  0.204736E-001            NaN  0.772821                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2143                 NaN  0.173424E-001            NaN  0.768406                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2238                 NaN  0.156452E-001            NaN  0.760522                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2328                 NaN  0.181139E-001            NaN  0.749093                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2445                 NaN  0.142129E-001            NaN  0.741263                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2502                 NaN  0.105430E-001            NaN  0.739217                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2613                 NaN  0.128000E-001            NaN  0.725917                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2655                 NaN  0.614267E-002            NaN  0.728357                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2777                 NaN  0.209866E-001            NaN  0.701277                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2810                 NaN            NaN            NaN  0.719017                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2911                 NaN  0.925286E-003            NaN  0.707969                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2968                 NaN  0.236781E-004            NaN  0.703209                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.3112                 NaN  0.321117E-001            NaN  0.656642                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.3168                 NaN  0.204268E-001            NaN  0.662815                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3178                 NaN            NaN            NaN  0.682243                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3232                 NaN            NaN            NaN  0.676804                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.3325                 NaN  0.759134E-002            NaN  0.659864                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.3379                 NaN            NaN            NaN  0.662111                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.4504                 NaN  0.236401E-001            NaN  0.525917                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2590                 NaN            NaN            NaN  0.740965                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.3556                 NaN            NaN            NaN  0.644393                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2865                 NaN            NaN            NaN  0.180235       0.533309                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2412                 NaN  0.112848E-005            NaN  0.365851E-001  0.722228                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2406                 NaN            NaN            NaN            NaN  0.759358                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2455                 NaN            NaN            NaN            NaN  0.754477                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2475                 NaN            NaN            NaN            NaN  0.752494                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2490                 NaN            NaN            NaN            NaN  0.751025                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2501                 NaN            NaN            NaN            NaN  0.749928                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2506                 NaN            NaN            NaN            NaN  0.749450                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2513                 NaN            NaN            NaN            NaN  0.748717                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.2503                 NaN            NaN            NaN            NaN  0.749663                 NaN            NaN            NaN            NaN            NaN
