|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1948.72        500.000        98.2038        1.75667       0.394810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.1721        1.78845       0.394846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.1403        1.82024       0.394882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.1085        1.85203       0.394918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.0767        1.88383       0.394954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.0449        1.91563       0.394990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.0131        1.94744       0.395025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        97.9812        1.97925       0.395061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        97.9494        2.01107       0.395097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        97.9181        2.04235       0.395132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        97.8868        2.07363       0.395168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.8556        2.10492       0.395203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.8243        2.13622       0.395238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.4816        2.15324       0.392294E-001  0.325969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.7364        2.15102       0.385438E-001   1.07400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.0070        2.14721       0.378595E-001   1.80798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.2775        2.14339       0.371753E-001   2.54194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        94.5901        2.13380       0.364829E-001   3.23958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        93.9028        2.12421       0.357906E-001   3.93718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.2155        2.11462       0.350982E-001   4.63474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.5283        2.10502       0.344059E-001   5.33226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.8411        2.09543       0.337137E-001   6.02975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        91.1539        2.08584       0.330215E-001   6.72719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.4668        2.07625       0.323293E-001   7.42460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.7797        2.06666       0.316372E-001   8.12196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.1235        2.05151       0.309302E-001   8.79408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        88.4618        2.03376       0.302350E-001   9.45703       0.171394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.8032        2.01285       0.295175E-001   10.1183       0.360911E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.1447        1.99194       0.288001E-001   10.7795       0.550406E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.5016        1.96755       0.280756E-001   11.4291       0.735940E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.8587        1.94318       0.273513E-001   12.0787       0.921447E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        85.2158        1.91880       0.266270E-001   12.7281       0.110693                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.5730        1.89443       0.259028E-001   13.3775       0.129238                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.9499        1.86187       0.251444E-001   14.0160       0.147071                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        83.3270        1.82931       0.243861E-001   14.6544       0.164901                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.7043        1.79676       0.236280E-001   15.2926       0.182727                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.0816        1.76422       0.228700E-001   15.9308       0.200550                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.4590        1.73168       0.221121E-001   16.5688       0.218370                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.8366        1.69915       0.213544E-001   17.2067       0.236186                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.2143        1.66663       0.205969E-001   17.8445       0.253999                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.5921        1.63411       0.198394E-001   18.4821       0.271809                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.9826        1.58987       0.190260E-001   19.1196       0.288830                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.3733        1.54565       0.182127E-001   19.7570       0.305846                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.7641        1.50144       0.173997E-001   20.3942       0.322859                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.1551        1.45723       0.165868E-001   21.0312       0.339866                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.5463        1.41304       0.157742E-001   21.6681       0.356870                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.9375        1.36887       0.149617E-001   22.3048       0.373869                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        75.3290        1.32470       0.141495E-001   22.9413       0.390864                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.7206        1.28054       0.133375E-001   23.5777       0.407855                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        74.1110        1.22327       0.124549E-001   24.2290       0.424193                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        73.5017        1.16602       0.115727E-001   24.8802       0.440525                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.8925        1.10879       0.106907E-001   25.5312       0.456852                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        72.2835        1.05158       0.980907E-002   26.1819       0.473174                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.6748       0.994390       0.892770E-002   26.8324       0.489490                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        71.0662       0.937217       0.804661E-002   27.4827       0.505801                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        70.4578       0.880062       0.716582E-002   28.1328       0.522107                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.8497       0.822926       0.628531E-002   28.7827       0.538407                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        69.2344       0.755033       0.534546E-002   29.4510       0.554203                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.6194       0.687166       0.440597E-002   30.1191       0.569992                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        68.0046       0.619326       0.346685E-002   30.7869       0.585775                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.3900       0.551513       0.252810E-002   31.4544       0.601552                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.7725       0.478573       0.156562E-002   32.1300       0.617343                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.1552       0.405663       0.603543E-003   32.8054       0.633127                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        65.5439       0.332594                 NaN   33.4753       0.648232                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        64.9231       0.252896                 NaN   34.1601       0.663908                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        64.3064       0.173209                 NaN   34.8410       0.679374                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.6900       0.935570E-001            NaN   35.5216       0.694834                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.0715       0.110047E-001            NaN   36.2071       0.710353                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.5168                 NaN            NaN   36.7602       0.722983                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        61.9783                 NaN            NaN   37.2864       0.735332                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        61.4398                 NaN            NaN   37.8125       0.747680                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        60.9013                 NaN            NaN   38.3387       0.760028                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        60.3628                 NaN            NaN   38.8648       0.772376                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        59.8431                 NaN            NaN   39.3728       0.784108                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.3235                 NaN            NaN   39.8807       0.795839                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        58.8038                 NaN            NaN   40.3887       0.807571                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.2841                 NaN            NaN   40.8966       0.819302                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        57.7644                 NaN            NaN   41.4046       0.831034                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        57.2447                 NaN            NaN   41.9125       0.842766                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        56.7250                 NaN            NaN   42.4205       0.854498                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        56.2054                 NaN            NaN   42.9284       0.866229                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        55.7143                 NaN            NaN   43.4083       0.877458                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        55.2232                 NaN            NaN   43.8881       0.888687                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        54.7321                 NaN            NaN   44.3680       0.899915                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        54.2410                 NaN            NaN   44.8478       0.911144                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        53.7499                 NaN            NaN   45.3277       0.922373                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        53.2588                 NaN            NaN   45.8075       0.933601                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        52.7678                 NaN            NaN   46.2874       0.944830                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        52.2767                 NaN            NaN   46.7673       0.956059                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        51.8197                 NaN            NaN   47.2138       0.966581                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        51.3627                 NaN            NaN   47.6602       0.977103                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        50.9057                 NaN            NaN   48.1067       0.987626                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        50.4486                 NaN            NaN   48.5532       0.998148                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        49.9916                 NaN            NaN   48.9997        1.00867                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        49.5346                 NaN            NaN   49.4462        1.01919                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        49.0776                 NaN            NaN   49.8927        1.02972                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        48.6206                 NaN            NaN   50.3392        1.04024                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        48.2015                 NaN            NaN   50.7482        1.05035                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        47.7823                 NaN            NaN   51.1572        1.06047                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        47.3632                 NaN            NaN   51.5662        1.07058                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.9441                 NaN            NaN   51.9752        1.08070                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        46.5249                 NaN            NaN   52.3843        1.09081                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        46.1058                 NaN            NaN   52.7933        1.10093                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        45.6867                 NaN            NaN   53.2023        1.11104                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        45.2675                 NaN            NaN   53.6113        1.12116                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.1647                 NaN            NaN   53.6555        1.11292        1.06694                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.0559                 NaN            NaN   53.6711        1.10254        2.17041                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        42.0122                 NaN            NaN   53.6819        1.09226        3.21361                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        40.9685                 NaN            NaN   53.6927        1.08198        4.25682                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        40.0368                 NaN            NaN   53.6970        1.07121        5.19499                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        39.1051                 NaN            NaN   53.7013        1.06043        6.13317                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        38.1734                 NaN            NaN   53.7056        1.04966        7.07134                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        37.2417                 NaN            NaN   53.7099        1.03888        8.00952                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        36.4803                 NaN            NaN   53.7038        1.02763        8.78825                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        35.7188                 NaN            NaN   53.6978        1.01639        9.56698                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        34.9574                 NaN            NaN   53.6917        1.00514        10.3457                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        34.1960                 NaN            NaN   53.6857       0.993897        11.1244                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        33.4345                 NaN            NaN   53.6796       0.982651        11.9032                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        32.6731                 NaN            NaN   53.6736       0.971405        12.6819                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        31.9117                 NaN            NaN   53.6675       0.960160        13.4606                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        31.1502                 NaN            NaN   53.6615       0.948914        14.2394                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        30.5443                 NaN            NaN   53.6481       0.936758        14.8708                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        29.9384                 NaN            NaN   53.6347       0.924602        15.5023                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        29.3324                 NaN            NaN   53.6213       0.912447        16.1338                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        28.7265                 NaN            NaN   53.6080       0.900291        16.7652                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        28.1206                 NaN            NaN   53.5946       0.888136        17.3967                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        27.5147                 NaN            NaN   53.5812       0.875980        18.0282                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        26.9087                 NaN            NaN   53.5678       0.863824        18.6596                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        26.3028                 NaN            NaN   53.5544       0.851668        19.2911                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        25.7899                 NaN            NaN   53.5394       0.837909        19.8328                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        25.2771                 NaN            NaN   53.5244       0.824149        20.3744                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        24.7642                 NaN            NaN   53.5093       0.810390        20.9161                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        24.2514                 NaN            NaN   53.4943       0.796630        21.4578                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        23.7385                 NaN            NaN   53.4792       0.782871        21.9994                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        23.2256                 NaN            NaN   53.4642       0.769111        22.5411                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        22.7128                 NaN            NaN   53.4491       0.755351        23.0827                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        22.1999                 NaN            NaN   53.4341       0.741592        23.6244                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        21.7453                 NaN            NaN   53.4212       0.725814        24.1077                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        21.2908                 NaN            NaN   53.4083       0.710037        24.5909                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        20.8362                 NaN            NaN   53.3954       0.694259        25.0742                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        20.3816                 NaN            NaN   53.3824       0.678481        25.5574                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        19.9271                 NaN            NaN   53.3695       0.662704        26.0407                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        19.4725                 NaN            NaN   53.3566       0.646926        26.5239                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.0179                 NaN            NaN   53.3437       0.631149        27.0072                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        18.5634                 NaN            NaN   53.3308       0.615371        27.4904                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.1399                 NaN            NaN   53.3195       0.598890        27.9416                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        17.7165                 NaN            NaN   53.3082       0.582410        28.3928                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.2810                 NaN            NaN   53.2986       0.564388        28.8560                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        16.8286                 NaN            NaN   53.2872       0.551413        29.2381       0.947105E-001            NaN            NaN            NaN            NaN
  1471.15        500.000        16.1631                 NaN            NaN   53.2604       0.553821        29.4200       0.602675                 NaN            NaN            NaN            NaN
  1467.95        500.000        15.4976                 NaN            NaN   53.2335       0.556229        29.6020        1.11064                 NaN            NaN            NaN            NaN
  1464.74        500.000        14.8322                 NaN            NaN   53.2066       0.558637        29.7840        1.61860                 NaN            NaN            NaN            NaN
  1461.54        500.000        14.1667                 NaN            NaN   53.1797       0.561045        29.9660        2.12657                 NaN            NaN            NaN            NaN
  1458.33        500.000        13.5698                 NaN            NaN   53.1421       0.568288        30.1252        2.59464                 NaN            NaN            NaN            NaN
  1455.13        500.000        12.9729                 NaN            NaN   53.1046       0.575531        30.2843        3.06271                 NaN            NaN            NaN            NaN
  1451.92        500.000        12.4119                 NaN            NaN   53.0631       0.584813        30.4326        3.50756                 NaN            NaN            NaN            NaN
  1448.72        500.000        11.5884                 NaN            NaN   53.0617       0.594213        30.4755       0.195320        3.94094       0.143989                 NaN            NaN
  1445.51        500.000        11.5884                 NaN            NaN   53.0617       0.594213        30.4755       0.195320        3.94094       0.143989                 NaN            NaN
  1442.31        500.000        11.5884                 NaN            NaN   53.0617       0.594213        30.4755       0.195320        3.94094       0.143989                 NaN            NaN
  1439.10        500.000        11.5884                 NaN            NaN   53.0617       0.594213        30.4755       0.195320        3.94094       0.143989                 NaN            NaN
  1435.90        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1432.69        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1429.49        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1426.28        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1423.08        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1419.87        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1416.67        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1413.46        500.000        8.07089                 NaN            NaN   53.1785       0.648182        29.5836        5.13289        2.22962        1.15632                 NaN            NaN
  1410.26        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1407.05        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1403.85        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1400.64        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1397.44        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1394.23        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1391.03        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1387.82        500.000        4.78964                 NaN            NaN   53.2690       0.724450        28.5233        4.24465        6.24730        2.20166                 NaN            NaN
  1384.62        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1381.41        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1378.21        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1375.00        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1371.79        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1368.59        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1365.38        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1362.18        500.000        3.17813                 NaN            NaN   53.2903       0.783613        27.8462        5.31625        6.77286        2.81266                 NaN            NaN
  1358.97        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1355.77        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1352.56        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1349.36        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1346.15        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1342.95        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1339.74        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1336.54        500.000        2.16982                 NaN            NaN   53.2782       0.834229        27.3559        6.02708        7.07045        3.26433                 NaN            NaN
  1333.33        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1330.13        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1326.92        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1323.72        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1320.51        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1317.31        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1314.10        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1310.90        500.000        1.44471                 NaN            NaN   53.2494       0.877617        26.9953        7.25476        6.54345        3.63476                 NaN            NaN
  1307.69        500.000       0.877367                 NaN            NaN   53.2045       0.915473        26.7397        6.93462        7.37908        3.94932                 NaN            NaN
  1304.49        500.000       0.814340                 NaN            NaN   53.1988       0.919757        26.7138        6.97531        7.39303        3.98498                 NaN            NaN
  1301.28        500.000       0.107911                 NaN            NaN   53.2104       0.924059        26.6824        7.45944        7.12139        4.08478       0.409651                 NaN
  1298.08        500.000                 NaN            NaN            NaN   53.2156       0.928123        26.6980        7.10050        7.47486        4.10382       0.479088                 NaN
  1294.87        500.000                 NaN            NaN            NaN   53.2165       0.932267        26.7168        7.48376        7.05863        4.11116       0.480916                 NaN
  1291.67        500.000                 NaN            NaN            NaN   53.2165       0.932267        26.7168        7.48376        7.05863        4.11116       0.480916                 NaN
  1288.46        500.000                 NaN            NaN            NaN   53.2165       0.932267        26.7168        7.48376        7.05863        4.11116       0.480916                 NaN
