|6.6.6
Archiving\03_Data\DeqLP/QFM/K22/K22_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1842.95        500.000        81.4780        18.2375       0.284467                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        80.9439        18.7618       0.294377                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        80.4093        19.2864       0.304297                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        79.8742        19.8116       0.314225                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        79.3387        20.3372       0.324162                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        78.8027        20.8632       0.334109                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.2663        21.3897       0.344064                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        77.7294        21.9166       0.354027                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        77.2206        22.4162       0.363180                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        76.7113        22.9163       0.372341                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        76.2017        23.4168       0.381509                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.6917        23.9176       0.390685                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        75.1812        24.4189       0.399868                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.6704        24.9205       0.409059                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.1592        25.4226       0.418257                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        73.6476        25.9250       0.427463                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.1564        26.4077       0.435937                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.6648        26.8907       0.444418                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.1729        27.3741       0.452905                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.6807        27.8579       0.461398                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.1881        28.3420       0.469898                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.6952        28.8264       0.478404                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        70.2019        29.3112       0.486917                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.7083        29.7963       0.495436                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        69.2321        30.2646       0.503315                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.7556        30.7332       0.511200                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        68.2789        31.2020       0.519091                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.8018        31.6712       0.526987                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        67.3244        32.1407       0.534888                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.8467        32.6105       0.542795                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        66.3687        33.0806       0.550706                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        65.8905        33.5509       0.558623                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        65.4268        34.0073       0.565954                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        64.9629        34.4638       0.573289                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        64.4987        34.9207       0.580629                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        64.0342        35.3778       0.587973                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        63.5695        35.8352       0.595322                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        63.1045        36.2928       0.602675                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        62.6393        36.7507       0.610032                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        62.1738        37.2088       0.617394                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        61.7247        37.6511       0.624259                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        61.2753        38.0936       0.631128                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.8257        38.5363       0.638001                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        60.3759        38.9792       0.644877                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.9259        39.4223       0.651757                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        59.4757        39.8657       0.658640                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        59.0253        40.3092       0.665527                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        58.5746        40.7529       0.672417                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        58.1414        41.1798       0.678859                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.7079        41.6068       0.685305                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        57.2743        42.0339       0.691753                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.8405        42.4613       0.698204                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        56.4066        42.8888       0.704658                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.9724        43.3164       0.711114                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.5382        43.7443       0.717574                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        55.1037        44.1722       0.724035                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        54.6915        44.5782       0.730273                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        54.2791        44.9844       0.736512                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        53.8666        45.3906       0.742754                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        53.4540        45.7970       0.748997                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        53.0413        46.2035       0.755243                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        52.6284        46.6101       0.761491                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        52.2155        47.0168       0.767741                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        51.8024        47.4236       0.773992                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        51.4157        47.8044       0.779869                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        51.0290        48.1852       0.785747                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        50.6422        48.5662       0.791626                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        50.2553        48.9472       0.797507                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        49.8683        49.3283       0.803389                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        49.4813        49.7095       0.809273                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        49.0941        50.0907       0.815158                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.7070        50.4720       0.821044                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        48.0584        50.7564       0.823539       0.361635                 NaN            NaN            NaN            NaN
  1608.97        500.000        46.8535        50.8637       0.819487        1.46329                 NaN            NaN            NaN            NaN
  1605.77        500.000        45.7202        50.9620       0.815303        2.50249                 NaN            NaN            NaN            NaN
  1602.56        500.000        44.5840        51.0604       0.811106        3.54445                 NaN            NaN            NaN            NaN
  1599.36        500.000        43.5765        51.1430       0.806582        4.47393                 NaN            NaN            NaN            NaN
  1596.15        500.000        42.5667        51.2257       0.802046        5.40562                 NaN            NaN            NaN            NaN
  1592.95        500.000        41.5546        51.3084       0.797497        6.33951                 NaN            NaN            NaN            NaN
  1589.74        500.000        40.5401        51.3913       0.792937        7.27561                 NaN            NaN            NaN            NaN
  1586.54        500.000        39.7206        51.4505       0.787660        8.04118                 NaN            NaN            NaN            NaN
  1583.33        500.000        38.8996        51.5098       0.782371        8.80824                 NaN            NaN            NaN            NaN
  1580.13        500.000        38.0770        51.5691       0.777071        9.57679                 NaN            NaN            NaN            NaN
  1576.92        500.000        37.2529        51.6285       0.771760        10.3468                 NaN            NaN            NaN            NaN
  1573.72        500.000        36.4273        51.6879       0.766438        11.1184                 NaN            NaN            NaN            NaN
  1570.51        500.000        35.6001        51.7474       0.761104        11.8914                 NaN            NaN            NaN            NaN
  1567.31        500.000        34.7714        51.8069       0.755758        12.6659                 NaN            NaN            NaN            NaN
  1564.10        500.000        33.9412        51.8665       0.750402        13.4419                 NaN            NaN            NaN            NaN
  1560.90        500.000        33.2838        51.9054       0.744210        14.0666                 NaN            NaN            NaN            NaN
  1557.69        500.000        32.6253        51.9444       0.738007        14.6923                 NaN            NaN            NaN            NaN
  1554.49        500.000        31.9659        51.9834       0.731794        15.3189                 NaN            NaN            NaN            NaN
  1551.28        500.000        31.3056        52.0224       0.725571        15.9465                 NaN            NaN            NaN            NaN
  1548.08        500.000        30.6442        52.0614       0.719337        16.5751                 NaN            NaN            NaN            NaN
  1544.87        500.000        29.9818        52.1004       0.713092        17.2047                 NaN            NaN            NaN            NaN
  1541.67        500.000        29.3185        52.1394       0.706837        17.8352                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.6542        52.1785       0.700572        18.4667                 NaN            NaN            NaN            NaN
  1535.26        500.000        28.0935        52.2064       0.692992        19.0070                 NaN            NaN            NaN            NaN
  1532.05        500.000        27.5322        52.2344       0.685401        19.5480                 NaN            NaN            NaN            NaN
  1528.85        500.000        26.9701        52.2624       0.677800        20.0897                 NaN            NaN            NaN            NaN
  1525.64        500.000        26.4074        52.2904       0.670187        20.6321                 NaN            NaN            NaN            NaN
  1522.44        500.000        25.8439        52.3183       0.662564        21.1752                 NaN            NaN            NaN            NaN
  1519.23        500.000        25.2797        52.3463       0.654930        21.7191                 NaN            NaN            NaN            NaN
  1516.03        500.000        24.7148        52.3743       0.647285        22.2636                 NaN            NaN            NaN            NaN
  1512.82        500.000        24.1492        52.4023       0.639630        22.8089                 NaN            NaN            NaN            NaN
  1509.62        500.000        23.6427        52.4264       0.630002        23.3009                 NaN            NaN            NaN            NaN
  1506.41        500.000        23.1357        52.4505       0.620362        23.7934                 NaN            NaN            NaN            NaN
  1503.21        500.000        22.6281        52.4746       0.610709        24.2866                 NaN            NaN            NaN            NaN
  1500.00        500.000        22.1199        52.4988       0.601044        24.7803                 NaN            NaN            NaN            NaN
  1496.79        500.000        21.6112        52.5229       0.591367        25.2746                 NaN            NaN            NaN            NaN
  1493.59        500.000        21.1018        52.5470       0.581678        25.7694                 NaN            NaN            NaN            NaN
  1490.38        500.000        20.5919        52.5712       0.571976        26.2649                 NaN            NaN            NaN            NaN
  1487.18        500.000        20.0815        52.5953       0.562262        26.7610                 NaN            NaN            NaN            NaN
  1483.97        500.000        19.6028        52.6189       0.550970        27.2273                 NaN            NaN            NaN            NaN
  1480.77        500.000        19.1237        52.6424       0.539664        27.6942                 NaN            NaN            NaN            NaN
  1477.56        500.000        18.6440        52.6660       0.528345        28.1616                 NaN            NaN            NaN            NaN
  1474.36        500.000        18.1639        52.6896       0.517013        28.6295                 NaN            NaN            NaN            NaN
  1471.15        500.000        17.5484        52.7233       0.510800        28.9445       0.272957                 NaN            NaN            NaN
  1467.95        500.000        16.8559        52.7592       0.508098        29.1833       0.693423                 NaN            NaN            NaN
  1464.74        500.000        16.2177        52.7896       0.506444        29.3949        1.09133                 NaN            NaN            NaN
  1461.54        500.000        15.5786        52.8200       0.504788        29.6068        1.48992                 NaN            NaN            NaN
  1458.33        500.000        15.0756        52.8329       0.506805        29.7645        1.82018                 NaN            NaN            NaN
  1455.13        500.000        14.5721        52.8459       0.508826        29.9223        2.15089                 NaN            NaN            NaN
  1451.92        500.000        14.0679        52.8588       0.510851        30.0804        2.48205                 NaN            NaN            NaN
  1448.72        500.000        13.5631        52.8717       0.512879        30.2387        2.81367                 NaN            NaN            NaN
  1445.51        500.000        13.0576        52.8845       0.514911        30.3972        3.14573                 NaN            NaN            NaN
  1442.31        500.000        12.5516        52.8973       0.516946        30.5559        3.47825                 NaN            NaN            NaN
  1439.10        500.000        12.0449        52.9101       0.518986        30.7148        3.81121                 NaN            NaN            NaN
  1435.90        500.000        11.5376        52.9229       0.521029        30.8739        4.14463                 NaN            NaN            NaN
  1432.69        500.000        11.1291        52.9230       0.526029        30.9961        4.42581                 NaN            NaN            NaN
  1429.49        500.000        10.7325        52.9198       0.532327        31.0762        4.69978       0.393544E-001            NaN            NaN
  1426.28        500.000        10.7319        52.9201       0.532343        31.0765        4.69981       0.393549E-001            NaN            NaN
  1423.08        500.000        9.89259        52.8793       0.560371        30.8068        5.21793       0.643064                 NaN            NaN
  1419.87        500.000        9.89209        52.8795       0.560388        30.8070        5.21796       0.643071                 NaN            NaN
  1416.67        500.000        9.89159        52.8797       0.560405        30.8073        5.21800       0.643079                 NaN            NaN
  1413.46        500.000        9.89110        52.8799       0.560422        30.8075        5.21803       0.643087                 NaN            NaN
  1410.26        500.000        8.47854        52.7931       0.615109        30.4369        1.55863        6.11777                 NaN            NaN
  1407.05        500.000        8.16712        52.7705       0.628563        30.3709        1.74268        6.32023                 NaN            NaN
  1403.85        500.000        7.83030        52.7718       0.640111        30.2640        6.48421        1.95330       0.563422E-001            NaN
  1400.64        500.000        7.82994        52.7719       0.640129        30.2641        6.48424        1.95332       0.563458E-001            NaN
  1397.44        500.000        7.10633        52.8361       0.657135        29.9410        6.70990        2.43948       0.310096                 NaN
  1394.23        500.000        7.10602        52.8361       0.657153        29.9412        6.70994        2.43951       0.310116                 NaN
  1391.03        500.000        7.10570        52.8362       0.657172        29.9413        6.70997        2.43953       0.310136                 NaN
  1387.82        500.000        7.10538        52.8362       0.657190        29.9415        6.71000        2.43956       0.310155                 NaN
  1384.62        500.000        5.93037        52.9364       0.687997        29.3869        7.06703        3.24315       0.748127                 NaN
  1381.41        500.000        5.93012        52.9364       0.688016        29.3870        7.06705        3.24318       0.748174                 NaN
  1378.21        500.000        5.92988        52.9364       0.688035        29.3871        7.06708        3.24321       0.748221                 NaN
  1375.00        500.000        5.92964        52.9364       0.688053        29.3873        7.06711        3.24324       0.748268                 NaN
  1371.79        500.000        5.92939        52.9364       0.688072        29.3874        7.06714        3.24327       0.748314                 NaN
  1368.59        500.000        5.92914        52.9364       0.688091        29.3875        7.06717        3.24330       0.748361                 NaN
  1365.38        500.000        5.92890        52.9364       0.688109        29.3877        7.06720        3.24333       0.748408                 NaN
  1362.18        500.000        5.92865        52.9364       0.688128        29.3878        7.06723        3.24336       0.748455                 NaN
  1358.97        500.000        4.24252        53.0692       0.739657        28.5383        7.53957        4.41630        1.45450                 NaN
  1355.77        500.000        4.24237        53.0691       0.739676        28.5383        7.53959        4.41634        1.45459                 NaN
  1352.56        500.000        4.24222        53.0690       0.739694        28.5384        7.53961        4.41637        1.45468                 NaN
  1349.36        500.000        4.24207        53.0689       0.739713        28.5385        7.53963        4.41641        1.45476                 NaN
  1346.15        500.000        4.24192        53.0688       0.739732        28.5386        7.53966        4.41645        1.45485                 NaN
  1342.95        500.000        4.24177        53.0687       0.739750        28.5387        7.53968        4.41648        1.45494                 NaN
  1339.74        500.000        4.24162        53.0686       0.739769        28.5388        7.53970        4.41652        1.45503                 NaN
  1336.54        500.000        4.24147        53.0685       0.739788        28.5389        7.53972        4.41656        1.45512                 NaN
  1333.33        500.000        3.03419        53.1433       0.782821        27.9311        7.83352        5.24846        2.02654                 NaN
  1330.13        500.000        3.03410        53.1432       0.782840        27.9312        7.83354        5.24850        2.02666                 NaN
  1326.92        500.000        3.03401        53.1430       0.782859        27.9313        7.83356        5.24854        2.02678                 NaN
  1323.72        500.000        3.03392        53.1428       0.782878        27.9313        7.83358        5.24858        2.02690                 NaN
  1320.51        500.000        3.03382        53.1427       0.782897        27.9314        7.83360        5.24862        2.02702                 NaN
  1317.31        500.000        3.03373        53.1425       0.782916        27.9314        7.83361        5.24866        2.02714                 NaN
  1314.10        500.000        3.03364        53.1423       0.782935        27.9315        7.83363        5.24870        2.02726                 NaN
  1310.90        500.000        3.03355        53.1421       0.782953        27.9316        7.83365        5.24874        2.02738                 NaN
  1307.69        500.000        2.08272        53.1769       0.819979        27.5046        8.03549        5.86984        2.51046                 NaN
  1304.49        500.000        2.08267        53.1767       0.819999        27.5046        8.03550        5.86989        2.51060                 NaN
  1301.28        500.000        2.08262        53.1765       0.820018        27.5047        8.03552        5.86993        2.51075                 NaN
  1298.08        500.000        2.08256        53.1763       0.820037        27.5047        8.03554        5.86997        2.51090                 NaN
  1294.87        500.000        2.08251        53.1761       0.820056        27.5047        8.03556        5.87002        2.51104                 NaN
  1291.67        500.000        2.08245        53.1758       0.820075        27.5048        8.03558        5.87006        2.51119                 NaN
  1288.46        500.000        2.08240        53.1756       0.820094        27.5048        8.03560        5.87010        2.51134                 NaN
  1285.26        500.000        2.08234        53.1754       0.820113        27.5049        8.03561        5.87015        2.51149                 NaN
  1282.05        500.000        1.28550        53.1784       0.852168        27.2268        6.33747        8.19625        2.92343                 NaN
  1278.85        500.000        1.06460        53.1867       0.855955        27.1985        8.22403        6.40458        2.98268       0.830316E-001
  1275.64        500.000                 NaN   53.2614       0.861976        27.1615        8.30725        6.56172        3.10397       0.742141     
  1272.44        500.000                 NaN   53.2611       0.861995        27.1615        8.30727        6.56177        3.10415       0.742158     
  1269.23        500.000                 NaN   53.2743       0.868326        27.1513        8.30503        6.52123        3.13533       0.744521     
  1266.03        500.000                 NaN   53.2740       0.868345        27.1513        8.30505        6.52128        3.13551       0.744538     
  1262.82        500.000                 NaN   53.2737       0.868364        27.1513        8.30506        6.52132        3.13569       0.744555     
  1259.62        500.000                 NaN   53.2734       0.868383        27.1513        8.30508        6.52137        3.13587       0.744572     
  1256.41        500.000                 NaN   53.2993       0.880987        27.1332        8.29955        6.44062        3.19688       0.749513     
  1253.21        500.000                 NaN   53.2990       0.881006        27.1332        8.29957        6.44066        3.19706       0.749529     
  1250.00        500.000                 NaN   53.2987       0.881025        27.1332        8.29959        6.44071        3.19724       0.749546     
  1246.79        500.000                 NaN   53.2984       0.881045        27.1332        8.29960        6.44076        3.19743       0.749563     
  1243.59        500.000                 NaN   53.2981       0.881064        27.1333        8.29962        6.44080        3.19761       0.749579     
  1240.38        500.000                 NaN   53.2977       0.881083        27.1333        8.29964        6.44085        3.19779       0.749596     
  1237.18        500.000                 NaN   53.2974       0.881102        27.1333        8.29965        6.44090        3.19797       0.749612     
  1233.97        500.000                 NaN   53.2971       0.881120        27.1334        8.29967        6.44095        3.19815       0.749629     
  1230.77        500.000                 NaN   53.3425       0.907428        27.1046        6.28373        8.29100        3.31309       0.757718     
  1227.56        500.000                 NaN   53.3422       0.907448        27.1046        6.28378        8.29101        3.31328       0.757734     
  1224.36        500.000                 NaN   53.3419       0.907467        27.1046        6.28382        8.29103        3.31347       0.757751     
  1221.15        500.000                 NaN   53.3415       0.907486        27.1046        6.28387        8.29104        3.31366       0.757767     
  1217.95        500.000                 NaN   53.3412       0.907506        27.1047        6.28392        8.29106        3.31384       0.757783     
  1214.74        500.000                 NaN   53.3409       0.907525        27.1047        6.28397        8.29107        3.31403       0.757800     
  1211.54        500.000                 NaN   53.3406       0.907544        27.1047        6.28401        8.29108        3.31422       0.757816     
  1208.33        500.000                 NaN   53.3403       0.907564        27.1048        6.28406        8.29110        3.31441       0.757832     
  1205.13        500.000                 NaN   53.3808       0.934590        27.0830        6.13148        8.28274        3.42175       0.765654     
  1201.92        500.000                 NaN   53.3805       0.934609        27.0830        6.13153        8.28275        3.42194       0.765670     
  1198.72        500.000                 NaN   53.3802       0.934629        27.0830        6.13158        8.28276        3.42214       0.765686     
  1195.51        500.000                 NaN   53.3798       0.934649        27.0831        6.13162        8.28278        3.42233       0.765702     
  1192.31        500.000                 NaN   53.3795       0.934669        27.0831        6.13167        8.28279        3.42253       0.765718     
  1189.10        500.000                 NaN   53.3792       0.934688        27.0831        6.13172        8.28280        3.42272       0.765734     
  1185.90        500.000                 NaN   53.3789       0.934708        27.0832        6.13177        8.28282        3.42291       0.765750     
  1182.69        500.000                 NaN   53.3785       0.934728        27.0832        6.13182        8.28283        3.42311       0.765766     
  1179.49        500.000                 NaN   53.4128       0.962888        27.0722        5.98241        8.27428        3.52306       0.772389     
  1176.28        500.000                 NaN   53.4124       0.962908        27.0723        5.98246        8.27430        3.52326       0.772405     
  1173.08        500.000                 NaN   53.4121       0.962928        27.0723        5.98250        8.27431        3.52346       0.772421     
  1169.87        500.000                 NaN   53.4118       0.962948        27.0723        5.98255        8.27432        3.52366       0.772436     
  1166.67        500.000                 NaN   53.4114       0.962968        27.0724        5.98260        8.27433        3.52386       0.772452     
  1163.46        500.000                 NaN   53.4111       0.962988        27.0724        5.98265        8.27434        3.52406       0.772468     
  1160.26        500.000                 NaN   53.4108       0.963008        27.0724        5.98270        8.27436        3.52425       0.772484     
  1157.05        500.000                 NaN   53.4104       0.963028        27.0725        5.98275        8.27437        3.52445       0.772499     
  1153.85        500.000                 NaN   53.4391       0.992393        27.0704        5.83643        8.26572        3.61733       0.778554     
  1150.64        500.000                 NaN   53.4388       0.992414        27.0705        5.83648        8.26573        3.61753       0.778569     
  1147.44        500.000                 NaN   53.4384       0.992434        27.0705        5.83653        8.26574        3.61773       0.778585     
  1144.23        500.000                 NaN   53.4381       0.992455        27.0706        5.83658        8.26575        3.61794       0.778600     
  1141.03        500.000                 NaN   53.4378       0.992475        27.0706        5.83663        8.26576        3.61814       0.778616     
  1137.82        500.000                 NaN   53.4374       0.992496        27.0707        5.83668        8.26577        3.61834       0.778631     
  1134.62        500.000                 NaN   53.4371       0.992516        27.0707        5.83673        8.26578        3.61855       0.778647     
  1131.41        500.000                 NaN   53.4367       0.992537        27.0707        5.83678        8.26579        3.61875       0.778662     
  1128.21        500.000                 NaN   53.4593        1.02339        27.0789        5.69240        8.25798        3.70413       0.783851     
  1125.00        500.000                 NaN   53.4590        1.02341        27.0790        5.69245        8.25799        3.70433       0.783866     
  1121.79        500.000                 NaN   53.4586        1.02343        27.0790        5.69250        8.25800        3.70454       0.783881     
  1118.59        500.000                 NaN   53.4583        1.02345        27.0791        5.69255        8.25801        3.70475       0.783896     
  1115.38        500.000                 NaN   53.4579        1.02347        27.0791        5.69260        8.25801        3.70496       0.783911     
  1112.18        500.000                 NaN   53.4576        1.02349        27.0792        5.69266        8.25802        3.70517       0.783927     
  1108.97        500.000                 NaN   53.4572        1.02351        27.0792        5.69271        8.25803        3.70537       0.783942     
  1105.77        500.000                 NaN   53.4569        1.02353        27.0793        5.69276        8.25804        3.70558       0.783957     
  1102.56        500.000                 NaN   53.4733        1.05583        27.0986        5.54920        8.25064        3.78456       0.787867     
  1099.36        500.000                 NaN   53.4729        1.05585        27.0987        5.54925        8.25064        3.78477       0.787882     
  1096.15        500.000                 NaN   53.4726        1.05587        27.0987        5.54930        8.25065        3.78498       0.787897     
  1092.95        500.000                 NaN   53.4722        1.05589        27.0988        5.54935        8.25066        3.78519       0.787912     
  1089.74        500.000                 NaN   53.4718        1.05591        27.0988        5.54941        8.25067        3.78540       0.787927     
