|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.25/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1944.86        500.000        99.9914                 NaN  0.859675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9914                 NaN  0.859706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.9914                 NaN  0.859736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3744                 NaN  0.827067E-002  0.617344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.6093                 NaN            NaN  0.390688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3116                 NaN            NaN  0.688444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3161                 NaN            NaN  0.683855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3225                 NaN            NaN  0.677467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3288                 NaN            NaN  0.671231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3336                 NaN            NaN  0.666370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3384                 NaN            NaN  0.661559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3423                 NaN            NaN  0.657735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3465                 NaN            NaN  0.653463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3547                 NaN            NaN  0.645343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3310                 NaN            NaN  0.668954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3865                 NaN            NaN  0.613529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3673                 NaN            NaN  0.632699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3709                 NaN            NaN  0.629057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3172                 NaN            NaN  0.682814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5223                 NaN            NaN  0.477665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2952                 NaN            NaN  0.704771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3867                 NaN            NaN  0.613341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3914                 NaN            NaN  0.608579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3923                 NaN            NaN  0.607675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3957                 NaN            NaN  0.604336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3995                 NaN            NaN  0.600482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3954                 NaN            NaN  0.604584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4122                 NaN            NaN  0.587758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4006                 NaN            NaN  0.593503       0.588056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4004                 NaN            NaN  0.589153       0.104196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4029                 NaN            NaN  0.586711       0.103962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4043                 NaN            NaN  0.585298       0.103818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4073                 NaN            NaN  0.582411       0.103318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4093                 NaN            NaN  0.580374       0.102946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4114                 NaN            NaN  0.578368       0.102657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4131                 NaN            NaN  0.576684       0.102369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4084                 NaN            NaN  0.581243       0.104031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4218                 NaN            NaN  0.568167       0.100654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4181                 NaN            NaN  0.571722       0.101334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4195                 NaN            NaN  0.570349       0.101178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4199                 NaN            NaN  0.569938       0.101189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4207                 NaN            NaN  0.569245       0.100835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4232                 NaN            NaN  0.566725       0.100343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.6486                 NaN            NaN  0.345241       0.610920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.1963                 NaN            NaN  0.789727       0.139311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4243                 NaN            NaN  0.565697       0.997974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4249                 NaN            NaN  0.565132       0.995183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4247                 NaN            NaN  0.565324       0.993907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4253                 NaN            NaN  0.564740       0.991109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4245                 NaN            NaN  0.565617       0.990391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2036                 NaN            NaN  0.782808       0.136226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.7588                 NaN            NaN  0.237078       0.409949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3083                 NaN            NaN  0.679927       0.117919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4238                 NaN            NaN  0.566355       0.981827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4204                 NaN            NaN  0.569754       0.983453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4238                 NaN            NaN  0.566462       0.972889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4212                 NaN            NaN  0.569046       0.975590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4195                 NaN            NaN  0.570708       0.975349E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4180                 NaN            NaN  0.572237       0.972676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5314                 NaN            NaN  0.460808       0.781332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3011                 NaN            NaN  0.687362       0.115865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4174                 NaN            NaN  0.572846       0.970860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4087                 NaN            NaN  0.581699       0.964028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4103                 NaN            NaN  0.580085       0.964587E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        97.9271                 NaN            NaN   2.03924       0.336477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.6987                 NaN            NaN  0.296656       0.466426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3988                 NaN            NaN  0.591638       0.960949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3956                 NaN            NaN  0.594877       0.956567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3930                 NaN            NaN  0.597394       0.957794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3926                 NaN            NaN  0.597867       0.952610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3845                 NaN            NaN  0.605866       0.963165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3884                 NaN            NaN  0.602160       0.947160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3806                 NaN            NaN  0.609874       0.955170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3796                 NaN            NaN  0.610852       0.950944E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.9963                 NaN            NaN  0.323441E-002  0.458489E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        98.7519                 NaN            NaN   1.22956       0.185258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3662                 NaN            NaN  0.624197       0.955933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3672                 NaN            NaN  0.623315       0.946087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3603                 NaN            NaN  0.630173       0.951019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3578                 NaN            NaN  0.632731       0.950807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3541                 NaN            NaN  0.636370       0.950270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3516                 NaN            NaN  0.638921       0.948112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3448                 NaN            NaN  0.645673       0.951921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3431                 NaN            NaN  0.647415       0.949865E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3402                 NaN            NaN  0.650373       0.947202E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3355                 NaN            NaN  0.655046       0.948215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3306                 NaN            NaN  0.659849       0.950183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3301                 NaN            NaN  0.660497       0.945287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3239                 NaN            NaN  0.666624       0.949353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3159                 NaN            NaN  0.674576       0.955409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3218                 NaN            NaN  0.668792       0.940502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3144                 NaN            NaN  0.676082       0.948399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3093                 NaN            NaN  0.681146       0.953372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3107                 NaN            NaN  0.679837       0.943425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3037                 NaN            NaN  0.686842       0.948187E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2989                 NaN            NaN  0.691558       0.950616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3005                 NaN            NaN  0.690102       0.942534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2904                 NaN            NaN  0.700049       0.952585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2814                 NaN            NaN  0.708937       0.963877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3004                 NaN            NaN  0.690288       0.929151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2945                 NaN            NaN  0.696186       0.936070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2852                 NaN            NaN  0.705312       0.945840E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2813                 NaN            NaN  0.709211       0.949779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2859                 NaN            NaN  0.704699       0.938891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2818                 NaN            NaN  0.708766       0.942497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2800                 NaN            NaN  0.710564       0.942354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2767                 NaN            NaN  0.713883       0.944983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2771                 NaN            NaN  0.713493       0.943660E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2783                 NaN            NaN  0.712343       0.937390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2152                 NaN            NaN  0.774965       0.980576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3318                 NaN            NaN  0.659269       0.890834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2762                 NaN            NaN  0.714430       0.940051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2757                 NaN            NaN  0.714858       0.939896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2829                 NaN            NaN  0.707822       0.928047E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2786                 NaN            NaN  0.712099       0.934412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2804                 NaN            NaN  0.710277       0.931337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2793                 NaN            NaN  0.711298       0.935372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2839                 NaN            NaN  0.706806       0.927024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2845                 NaN            NaN  0.706193       0.926786E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2872                 NaN            NaN  0.703512       0.926142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2871                 NaN            NaN  0.703613       0.926221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2767                 NaN            NaN  0.713903       0.939514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3088                 NaN            NaN  0.682160       0.900226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2985                 NaN            NaN  0.692323       0.915164E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3023                 NaN            NaN  0.688557       0.910675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3032                 NaN            NaN  0.687635       0.912052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3075                 NaN            NaN  0.683364       0.911813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3145                 NaN            NaN  0.676512       0.900762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3144                 NaN            NaN  0.676563       0.905164E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3213                 NaN            NaN  0.669697       0.897590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3229                 NaN            NaN  0.668092       0.898576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3257                 NaN            NaN  0.665369       0.897464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3373                 NaN            NaN  0.653864       0.884194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3395                 NaN            NaN  0.651645       0.882485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3414                 NaN            NaN  0.649719       0.884425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.1368                 NaN            NaN   1.83733       0.258749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.9369                 NaN            NaN  0.627878E-001  0.287751E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3650                 NaN            NaN  0.626327       0.864683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3702                 NaN            NaN  0.621226       0.862094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3739                 NaN            NaN  0.617560       0.856771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6728                 NaN            NaN  0.418417       0.274060E-002  0.905998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.1944                 NaN            NaN  0.638969E-001            NaN  0.741690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7653                 NaN            NaN  0.843993E-001            NaN   1.15032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7881                 NaN            NaN  0.842112E-001            NaN   1.12768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8056                 NaN            NaN  0.766570E-001            NaN   1.11777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8255                 NaN            NaN  0.748712E-001            NaN   1.09965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8433                 NaN            NaN  0.707910E-001            NaN   1.08588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8625                 NaN            NaN  0.712002E-001            NaN   1.06628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8823                 NaN            NaN  0.683849E-001            NaN   1.04931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8938                 NaN            NaN  0.590952E-001            NaN   1.04712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9173                 NaN            NaN  0.643220E-001            NaN   1.01838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9325                 NaN            NaN  0.608501E-001            NaN   1.00668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9475                 NaN            NaN  0.584270E-001            NaN  0.994066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9640                 NaN            NaN  0.580057E-001            NaN  0.977951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9790                 NaN            NaN  0.539395E-001            NaN  0.967051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9962                 NaN            NaN  0.564674E-001            NaN  0.947370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0116                 NaN            NaN  0.562892E-001            NaN  0.932084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0267                 NaN            NaN  0.513445E-001            NaN  0.921932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0370                 NaN            NaN  0.484503E-001            NaN  0.914557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0505                 NaN            NaN  0.456696E-001            NaN  0.903834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0578                 NaN            NaN  0.378625E-001            NaN  0.904378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1470                 NaN            NaN  0.373518E-001            NaN  0.815625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0176                 NaN            NaN  0.427253E-001            NaN  0.939676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1006                 NaN            NaN  0.391107E-001            NaN  0.860308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1133                 NaN            NaN  0.396966E-001            NaN  0.847036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1235                 NaN            NaN  0.349665E-001            NaN  0.841528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1359                 NaN            NaN  0.370958E-001            NaN  0.827050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1458                 NaN            NaN  0.311114E-001            NaN  0.823130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1570                 NaN            NaN  0.336447E-001            NaN  0.809386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1617                 NaN            NaN  0.268401E-001            NaN  0.811418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1786                 NaN            NaN  0.277285E-001            NaN  0.793633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1858                 NaN            NaN  0.249515E-001            NaN  0.789267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1931                 NaN            NaN  0.211667E-001            NaN  0.785761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
