|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.75/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1308.56        2500.00        99.0167                 NaN            NaN  0.183202                 NaN  0.528571                 NaN            NaN  0.271531                 NaN            NaN            NaN
  1306.97        2500.00        99.0252                 NaN            NaN  0.177480                 NaN  0.529049                 NaN            NaN  0.268290                 NaN            NaN            NaN
  1305.38        2500.00        99.0328                 NaN            NaN  0.172183                 NaN  0.529411                 NaN            NaN  0.265592                 NaN            NaN            NaN
  1303.79        2500.00        99.0404                 NaN            NaN  0.166194                 NaN  0.530471                 NaN            NaN  0.262930                 NaN            NaN            NaN
  1302.20        2500.00        99.0472                 NaN            NaN  0.163242                 NaN  0.529437                 NaN            NaN  0.260106                 NaN            NaN            NaN
  1300.61        2500.00        99.0549                 NaN            NaN  0.156484                 NaN  0.530899                 NaN            NaN  0.257711                 NaN            NaN            NaN
  1299.02        2500.00        90.6408                 NaN            NaN  0.680448                 NaN   2.51255                 NaN            NaN   1.29643        4.86979                 NaN            NaN
  1297.43        2500.00        89.0668                 NaN            NaN  0.689631                 NaN   3.00643                 NaN            NaN   1.48780        5.74938                 NaN            NaN
  1295.84        2500.00        89.5571                 NaN            NaN  0.582533                 NaN   3.00011                 NaN            NaN   1.42683        5.43338                 NaN            NaN
  1294.25        2500.00        82.3058                 NaN            NaN  0.941328                 NaN   4.60793                 NaN            NaN   2.38515        9.20058       0.559241                 NaN
  1292.66        2500.00        83.8945                 NaN            NaN  0.901269                 NaN   4.20038                 NaN            NaN   2.17547        8.32436       0.504045                 NaN
  1291.07        2500.00        85.3782                 NaN            NaN  0.817502                 NaN   3.86495                 NaN            NaN   1.97986        7.50878       0.450682                 NaN
  1289.48        2500.00        86.6737                 NaN            NaN  0.749981                 NaN   3.55868                 NaN            NaN   1.80874        6.80339       0.405491                 NaN
  1287.89        2500.00        87.7659                 NaN            NaN  0.674915                 NaN   3.31949                 NaN            NaN   1.66424        6.20875       0.366684                 NaN
  1286.29        2500.00        88.8344                 NaN            NaN  0.562547                 NaN   3.11950                 NaN            NaN   1.52235        5.63316       0.328002                 NaN
  1284.70        2500.00        82.3711                 NaN            NaN  0.812714                 NaN   4.84168                 NaN            NaN   2.39654        9.02789       0.550069                 NaN
  1283.11        2500.00        98.5366                 NaN            NaN  0.323937                 NaN  0.356059                 NaN            NaN  0.214091       0.553605       0.156644E-001            NaN
  1281.52        2500.00        89.7796                 NaN            NaN            NaN            NaN   3.23658       0.346263                 NaN   1.41048        4.97977       0.247255                 NaN
  1279.93        2500.00        97.0491                 NaN            NaN  0.354274E-004            NaN  0.879464       0.212496                 NaN  0.402615        1.38261       0.736558E-001            NaN
  1278.34        2500.00        84.3027                 NaN            NaN  0.301745                 NaN   5.10716                 NaN            NaN   2.14623        7.71874       0.423430                 NaN
  1276.75        2500.00        91.7372                 NaN            NaN  0.566744                 NaN   1.83041                 NaN            NaN   1.19515        4.43594       0.234512                 NaN
  1275.16        2500.00        86.1053                 NaN            NaN  0.712023                 NaN   2.82926                 NaN            NaN   2.09535        7.81709       0.440944                 NaN
  1273.57        2500.00        93.1251                 NaN            NaN  0.219601E-001            NaN   1.94394                 NaN            NaN   1.00040        3.71663       0.191957                 NaN
  1271.98        2500.00        92.9234                 NaN            NaN  0.981549                 NaN            NaN            NaN            NaN   1.28307        4.53326       0.278676                 NaN
  1270.39        2500.00        98.5411                 NaN            NaN            NaN            NaN  0.709103                 NaN            NaN  0.130776       0.592008       0.269668E-001            NaN
  1268.80        2500.00        97.7365                 NaN            NaN            NaN            NaN   1.09837                 NaN            NaN  0.246299       0.865917       0.528654E-001            NaN
  1267.21        2500.00        97.9684                 NaN            NaN            NaN            NaN  0.722474                 NaN            NaN  0.202103        1.05099       0.560470E-001            NaN
  1265.62        2500.00        99.6900                 NaN            NaN            NaN            NaN  0.214168                 NaN            NaN  0.958201E-001            NaN            NaN            NaN
  1264.03        2500.00        97.6650                 NaN            NaN            NaN            NaN  0.161534       0.627657                 NaN  0.351558        1.14260       0.516504E-001            NaN
  1262.44        2500.00        87.7853        6.24553                 NaN            NaN            NaN  0.727699        1.34262                 NaN  0.811844        2.95752       0.129457                 NaN
  1260.85        2500.00        99.6134                 NaN            NaN            NaN            NaN  0.236879                 NaN            NaN  0.149746                 NaN            NaN            NaN
  1259.26        2500.00        99.2167                 NaN            NaN            NaN            NaN  0.570908       0.278475E-001            NaN  0.138082                 NaN  0.464397E-001            NaN
  1257.67        2500.00        96.7999                 NaN            NaN            NaN            NaN   2.07185                 NaN            NaN  0.169865       0.958386                 NaN            NaN
  1256.07        2500.00        82.0107                 NaN            NaN            NaN            NaN   9.75329                 NaN            NaN   1.99217        6.06524       0.178549                 NaN
  1254.48        2500.00        92.4293                 NaN            NaN            NaN            NaN   2.39121                 NaN            NaN  0.918492        4.00450       0.256494                 NaN
  1252.89        2500.00        99.9676                 NaN            NaN            NaN            NaN  0.260056E-001            NaN            NaN            NaN            NaN  0.639886E-002            NaN
  1251.30        2500.00        97.2272                 NaN            NaN            NaN            NaN  0.189766       0.856668                 NaN  0.359387        1.31158       0.554421E-001            NaN
  1249.71        2500.00        94.8116                 NaN            NaN            NaN            NaN   1.61213                 NaN            NaN  0.693301        2.74236       0.140565                 NaN
  1248.12        2500.00        96.8517                 NaN            NaN            NaN            NaN   1.35316                 NaN            NaN  0.439495        1.34548       0.101468E-001            NaN
  1246.53        2500.00        97.3779                 NaN            NaN            NaN            NaN  0.282689       0.727058                 NaN  0.344128        1.20529       0.628891E-001            NaN
  1244.94        2500.00        95.5798                 NaN            NaN            NaN            NaN   1.38940       0.283966                 NaN  0.648537        1.96844       0.129859                 NaN
  1243.35        2500.00        96.8047                 NaN            NaN            NaN            NaN  0.256624       0.665849       0.204031       0.343202        1.70472       0.208275E-001            NaN
  1241.76        2500.00        97.8305                 NaN            NaN            NaN            NaN  0.671164                 NaN            NaN  0.407138        1.00160       0.895519E-001            NaN
  1240.17        2500.00        96.8417                 NaN            NaN            NaN            NaN  0.210182                 NaN            NaN  0.207045        2.60034       0.140688                 NaN
  1238.58        2500.00        97.5299                 NaN            NaN            NaN            NaN   1.55248                 NaN            NaN  0.371423       0.529600       0.165495E-001            NaN
  1236.99        2500.00        98.1881                 NaN            NaN            NaN            NaN  0.563782                 NaN            NaN  0.242067       0.991292       0.148001E-001            NaN
  1235.40        2500.00        96.4981                 NaN            NaN            NaN            NaN   1.42531                 NaN            NaN  0.502824        1.48836       0.854428E-001            NaN
  1233.81        2500.00        97.7392                 NaN            NaN            NaN            NaN  0.661380                 NaN            NaN  0.227234        1.36089       0.112794E-001            NaN
  1232.22        2500.00        97.4690                 NaN            NaN            NaN            NaN  0.812921       0.108254E-002            NaN  0.341483        1.29198       0.835481E-001            NaN
  1230.63        2500.00        91.0689                 NaN            NaN            NaN            NaN   1.75856                 NaN            NaN  0.833501        3.94539       0.778709E-001   2.31580     
  1229.04        2500.00                 NaN            NaN            NaN            NaN            NaN   3.19993        12.3319       0.110988E-005   8.43252        43.6349        1.11002        31.2906     
  1227.45        2500.00                 NaN            NaN            NaN   5.32813                 NaN   7.47669                 NaN            NaN   8.17089        44.8984        1.46731        32.6586     
  1225.85        2500.00                 NaN            NaN            NaN            NaN            NaN   3.12875        12.4072       0.271016E-005   8.44516        43.6205        1.10767        31.2907     
  1224.26        2500.00                 NaN            NaN            NaN            NaN            NaN   3.10949        12.4282       0.318562E-005   8.45039        43.6144        1.10669        31.2908     
  1222.67        2500.00                 NaN            NaN            NaN            NaN            NaN   3.09034        12.4491       0.373691E-005   8.45561        43.6084        1.10570        31.2909     
  1221.08        2500.00                 NaN            NaN            NaN   5.34712                 NaN   7.45151                 NaN            NaN   8.17182        44.8973        1.46767        32.6645     
  1219.49        2500.00                 NaN            NaN            NaN            NaN            NaN   3.11598        12.4273       0.107440E-003   8.46402        43.5971        1.10441        31.2910     
  1217.90        2500.00                 NaN            NaN            NaN            NaN            NaN   2.93069        12.6093       0.460863E-004   8.47768        43.5921        1.10136        31.2888     
  1216.31        2500.00                 NaN            NaN            NaN   5.41716                 NaN   7.35638       0.111926E-004            NaN   8.17389        44.9001        1.46857        32.6839     
  1214.72        2500.00                 NaN            NaN            NaN   5.42986                 NaN   7.34013       0.170379E-004            NaN   8.17403        44.8971        1.46980        32.6890     
  1213.13        2500.00                 NaN            NaN            NaN   5.42818                 NaN   7.34395       0.155017E-004            NaN   8.17456        44.8968        1.46860        32.6879     
  1211.54        2500.00                 NaN            NaN            NaN   5.43210                 NaN   7.33882       0.169941E-004            NaN   8.17442        44.8967        1.46871        32.6892     
  1209.95        2500.00                 NaN            NaN            NaN   5.44588                 NaN   7.32224       0.260801E-004            NaN   8.17620        44.8924        1.46882        32.6945     
  1208.36        2500.00                 NaN            NaN            NaN   5.44889                 NaN   7.31667       0.303266E-004            NaN   8.17664        44.8934        1.46906        32.6953     
  1206.77        2500.00                 NaN            NaN            NaN   5.45345                 NaN   7.31062       0.348523E-004            NaN   8.17657        44.8933        1.46925        32.6968     
  1205.18        2500.00                 NaN            NaN            NaN   5.44682                 NaN   7.32452       0.227713E-004            NaN   8.17719        44.8871        1.46832        32.6960     
  1203.59        2500.00                 NaN            NaN            NaN   5.45691                 NaN   7.30844       0.338319E-004            NaN   8.17425        44.8909        1.47012        32.6994     
  1202.00        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3371        4.30909                 NaN   8.57103        43.4088        1.07071        31.3033     
  1200.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3719        4.27626                 NaN   8.57561        43.4031        1.06971        31.3035     
  1198.82        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4066        4.24327                 NaN   8.58035        43.3975        1.06871        31.3036     
  1197.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4955        4.16292                 NaN   8.58636        43.3848        1.06551        31.3049     
  1195.63        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4355        4.21846                 NaN   8.58905        43.3862        1.06671        31.3041     
  1194.04        2500.00                 NaN            NaN            NaN            NaN            NaN  0.880379E-004   11.4701        4.18579        8.59368        43.3804        1.06568        31.3043     
  1192.45        2500.00                 NaN            NaN            NaN            NaN            NaN  0.129265E-003   11.4984        4.15945        8.59838        43.3745        1.06457        31.3045     
  1190.86        2500.00                 NaN            NaN            NaN            NaN            NaN  0.121966E-003   11.5310        4.12856        8.60307        43.3690        1.06361        31.3047     
  1189.27        2500.00                 NaN            NaN            NaN            NaN            NaN  0.174417E-003   11.5650        4.09657        8.60808        43.3628        1.06246        31.3049     
  1187.68        2500.00                 NaN            NaN            NaN            NaN            NaN  0.185815E-003   11.5953        4.06828        8.61232        43.3573        1.06148        31.3051     
  1186.09        2500.00                 NaN            NaN            NaN            NaN            NaN  0.180344E-003   11.6643        4.00104        8.61773        43.3513        1.06037        31.3052     
  1184.50        2500.00                 NaN            NaN            NaN            NaN            NaN  0.405308E-003   11.6995        3.96794        8.62254        43.3450        1.05924        31.3054     
  1182.91        2500.00                 NaN            NaN            NaN            NaN            NaN  0.246975E-003   11.7277        3.94220        8.62677        43.3392        1.05814        31.3057     
  1181.32        2500.00                 NaN            NaN            NaN            NaN            NaN  0.214997E-003   11.7522        3.91991        8.63123        43.3335        1.05703        31.3059     
  1179.73        2500.00                 NaN            NaN            NaN            NaN            NaN  0.289823E-003   11.7860        3.88831        8.63588        43.3274        1.05590        31.3062     
  1178.14        2500.00                 NaN            NaN            NaN            NaN            NaN  0.333471E-003   11.8219        3.85487        8.64098        43.3209        1.05457        31.3065     
  1176.55        2500.00                 NaN            NaN            NaN            NaN            NaN  0.407349E-003   11.8504        3.82819        8.64558        43.3151        1.05366        31.3067     
  1174.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.440079E-003   11.8818        3.79929        8.65029        43.3088        1.05244        31.3070     
  1173.37        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8810        3.80368       0.150058E-005   8.65480        43.3034        1.05078        31.3063     
  1171.78        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9487        3.73664                 NaN   8.66569        43.2942        1.04903        31.3057     
  1170.19        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4332        3.32966                 NaN   8.58260        43.2708        1.05693        31.3268     
  1168.60        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9222        3.77058       0.147883E-005   8.66764        43.2849        1.04722        31.3074     
  1167.01        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4274        3.34103                 NaN   8.59080        43.2594        1.05361        31.3277     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9584        3.73851                 NaN   8.67661        43.2741        1.04471        31.3076     
  1163.82        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4934        3.28432                 NaN   8.59919        43.2460        1.04791        31.3291     
  1162.23        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4072        2.32004                 NaN   8.66808        43.2213        1.06363        31.3197     
  1160.64        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1826        2.54805                 NaN   8.67728        43.2170        1.05759        31.3175     
  1159.05        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7740        1.98965                 NaN   8.69731        43.1716        1.04507        31.3224     
  1157.46        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6509        2.11724                 NaN   8.70564        43.1605        1.04230        31.3235     
  1155.87        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7610        2.01523                 NaN   8.70613        43.1504        1.04152        31.3257     
  1154.28        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4618        2.31439                 NaN   8.69928        43.1474        1.04809        31.3290     
  1152.69        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4660        2.30181                 NaN   8.70087        43.1632        1.04524        31.3229     
  1151.10        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9608        1.81989                 NaN   8.70266        43.1509        1.04071        31.3250     
  1149.51        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6537        2.13076                 NaN   8.71261        43.1390        1.03905        31.3249     
  1147.92        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4851        1.34693                 NaN   8.75192        43.0631        1.01608        31.3369     
  1146.33        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7832        2.00275                 NaN   8.71381        43.1345        1.03896        31.3268     
  1144.74        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0325        1.79535                 NaN   8.74291        43.0809        1.01778        31.3305     
  1143.15        2500.00                 NaN            NaN            NaN            NaN            NaN   14.1891        1.62924                 NaN   8.74169        43.0852        1.02183        31.3330     
  1141.56        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9324        1.87831                 NaN   8.74479        43.1085        1.01045        31.3255     
  1139.97        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2399        1.63309                 NaN   8.75007        43.0161        1.01613        31.3447     
  1138.38        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8571                 NaN            NaN   8.81249        43.0068       0.993003        31.3307     
  1136.79        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6850        2.12143                 NaN   8.72655        43.1078        1.03030        31.3290     
  1135.19        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6537        2.16725                 NaN   8.74518        43.0817        1.02103        31.3312     
  1133.60        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6165        2.20984                 NaN   8.74765        43.0731        1.02014        31.3328     
  1132.01        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6621        2.16153                 NaN   8.74628        43.0757        1.02155        31.3328     
  1130.42        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2522        2.56487                 NaN   8.73839        43.0779        1.02919        31.3374     
  1128.83        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5761        2.25512                 NaN   8.74196        43.0683        1.02337        31.3351     
  1127.24        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6085        2.22915                 NaN   8.75139        43.0557        1.01869        31.3366     
  1125.65        2500.00                 NaN            NaN            NaN            NaN            NaN   15.2810       0.667011                 NaN   8.79809        42.9070       0.986430        31.3604     
  1124.06        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5614        2.28767                 NaN   8.75842        43.0386        1.01521        31.3387     
  1122.47        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9734        2.90058       0.378004E-003   8.76784        43.0041        1.01030        31.3434     
  1120.88        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4751        2.36946                 NaN   8.75815        43.0446        1.01557        31.3370     
  1119.29        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6763        2.17322                 NaN   8.75709        43.0446        1.01293        31.3359     
  1117.70        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6547        2.21152                 NaN   8.77209        43.0091        1.00976        31.3429     
  1116.11        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6555        2.21595                 NaN   8.77525        43.0013        1.00811        31.3439     
  1114.52        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6039        2.26847                 NaN   8.77697        42.9988        1.00772        31.3441     
  1112.93        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5567        3.23210                 NaN   8.82171        43.0644        1.00282        31.3223     
  1111.34        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6022        2.27814                 NaN   8.78345        42.9867        1.00424        31.3453     
  1109.75        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2163        2.65089                 NaN   8.78362        43.0014        1.00548        31.3423     
  1108.16        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1119        2.75324                 NaN   8.78380        43.0027        1.00615        31.3422     
  1106.57        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3669        2.52033                 NaN   8.77181        42.9861        1.00779        31.3471     
  1104.97        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1975        2.68027                 NaN   8.79171        42.9856        1.00097        31.3440     
  1103.38        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2113        2.67307                 NaN   8.79231        42.9793       0.999662        31.3444     
  1101.79        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6259        1.45641                 NaN   8.88268        42.7018       0.944216        31.3890     
  1100.20        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7806        2.13107                 NaN   8.79532        42.9523       0.992899        31.3478     
  1098.61        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6776        2.23896                 NaN   8.80476        42.9393       0.990128        31.3493     
  1097.02        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5563        2.35952                 NaN   8.80895        42.9369       0.988185        31.3501     
  1095.43        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5009        2.41274                 NaN   8.80867        42.9380       0.989597        31.3500     
  1093.84        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4101        2.50578                 NaN   8.80547        42.9368       0.991077        31.3508     
  1092.25        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5048        2.41340                 NaN   8.81069        42.9339       0.987089        31.3501     
  1090.66        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5617        2.36634                 NaN   8.81738        42.9196       0.983234        31.3518     
  1089.07        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3792        2.54765                 NaN   8.82422        42.9147       0.981615        31.3527     
  1087.48        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3353        2.59371                 NaN   8.82488        42.9092       0.983159        31.3538     
  1085.89        2500.00                 NaN            NaN            NaN            NaN            NaN  0.503660E-003   12.6141        3.22854        8.89276        42.9530       0.979463        31.3317     
  1084.30        2500.00                 NaN            NaN            NaN            NaN            NaN  0.134153E-002   12.6324        3.21296        8.89753        42.9455       0.977816        31.3324     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN  0.246401E-003   13.3952        2.54613        8.83507        42.8933       0.975654        31.3544     
  1081.12        2500.00                 NaN            NaN            NaN            NaN            NaN  0.470031E-002   13.2846        2.65621        8.83717        42.8853       0.976250        31.3558     
  1079.53        2500.00                 NaN            NaN            NaN            NaN            NaN  0.382497E-002   13.4595        2.50883        8.85935        42.8506       0.959016        31.3588     
  1077.94        2500.00                 NaN            NaN            NaN            NaN            NaN  0.290269E-002   13.3865        2.56364        8.84510        42.8701       0.973005        31.3587     
  1076.35        2500.00                 NaN            NaN            NaN            NaN            NaN  0.334670E-002   13.3473        2.62103        8.85881        42.8454       0.964098        31.3600     
  1074.75        2500.00                 NaN            NaN            NaN            NaN            NaN  0.324809E-002   12.5842        3.28092        8.92158        42.9046       0.968868        31.3366     
  1073.16        2500.00                 NaN            NaN            NaN            NaN            NaN  0.522212E-002   12.5604        3.30333        8.92293        42.9026       0.968616        31.3369     
  1071.57        2500.00                 NaN            NaN            NaN            NaN            NaN  0.360786E-004   13.1994        2.76796        8.85426        42.8490       0.968317        31.3610     
  1069.98        2500.00                 NaN            NaN            NaN            NaN            NaN  0.692692E-002   13.2930        2.68853        8.87282        42.8218       0.954011        31.3630     
  1068.39        2500.00                 NaN            NaN            NaN            NaN            NaN  0.448457E-002   12.5002        3.37204        8.93607        42.8851       0.964849        31.3372     
  1066.80        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4967        3.38381                 NaN   8.93823        42.8793       0.963812        31.3382     
  1065.21        2500.00                 NaN            NaN            NaN            NaN            NaN  0.151275E-001   12.4915        3.37735        8.94306        42.8721       0.962044        31.3389     
  1063.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02467        13.8816       0.556837E-004   8.84061        42.9249       0.977520        31.3506     
  1062.03        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5005        3.39318                 NaN   8.95182        42.8552       0.958119        31.3413     
  1060.44        2500.00                 NaN            NaN            NaN            NaN            NaN   1.90041        14.0193       0.765217E-004   8.85749        42.9050       0.966810        31.3509     
  1058.85        2500.00                 NaN            NaN            NaN            NaN            NaN   2.00771        13.8999       0.767569E-004   8.85018        42.9201       0.972365        31.3497     
  1057.26        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5971        3.31270                 NaN   8.96530        42.8290       0.951944        31.3440     
  1055.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04860        13.8678       0.724803E-004   8.85777        42.9059       0.968633        31.3513     
  1054.08        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4631        3.42392                 NaN   8.99871        42.8160       0.958483        31.3398     
  1052.49        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2679        3.63458                 NaN   8.96997        42.8272       0.955587        31.3448     
  1050.90        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7762        3.22927                 NaN   8.89418        42.7786       0.952132        31.3695     
  1049.31        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7023        3.20347                 NaN   9.03507        42.7685       0.949330        31.3414     
  1047.72        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6463        3.26447                 NaN   9.03775        42.7607       0.947814        31.3430     
  1046.13        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7425        3.27296                 NaN   8.90572        42.7617       0.945892        31.3713     
  1044.53        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7612        3.26535                 NaN   8.90704        42.7463       0.945858        31.3742     
  1042.94        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6180        3.30435                 NaN   9.04650        42.7425       0.943410        31.3452     
  1041.35        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6444        3.37535                 NaN   8.91663        42.7499       0.941341        31.3723     
  1039.76        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5436        3.37920                 NaN   9.05141        42.7395       0.941419        31.3448     
  1038.17        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6356        3.29400                 NaN   9.05680        42.7270       0.939724        31.3469     
  1036.58        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2171        3.72917                 NaN   9.00717        42.7555       0.937919        31.3531     
  1034.99        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5221        3.41334                 NaN   9.06300        42.7171       0.936429        31.3480     
  1033.40        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2466        3.70023                 NaN   9.02148        42.7407       0.938040        31.3529     
  1031.81        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2240        3.73389                 NaN   9.01911        42.7342       0.933434        31.3554     
  1030.22        2500.00                 NaN            NaN            NaN            NaN            NaN   3.76125        12.1994                 NaN   9.01988        42.7304       0.932756        31.3563     
  1028.63        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1889        3.77517                 NaN   9.02400        42.7237       0.931280        31.3570     
  1027.04        2500.00                 NaN            NaN            NaN            NaN            NaN   4.29562        11.7609                 NaN   9.11058        42.5526       0.908206        31.3721     
  1025.45        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2310        2.88121                 NaN   9.13612        42.4873       0.888279        31.3761     
  1023.86        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7692        3.21719                 NaN   9.10619        42.6482       0.908224        31.3511     
  1022.27        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6441        3.33717                 NaN   9.09642        42.6459       0.919591        31.3568     
  1020.68        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6377        3.34887                 NaN   9.10259        42.6374       0.916111        31.3573     
  1019.09        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2877        3.69253                 NaN   9.05162        42.6857       0.922685        31.3598     
  1017.50        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2823        3.70331                 NaN   9.05605        42.6768       0.920580        31.3610     
  1015.91        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2699        3.72029                 NaN   9.05998        42.6690       0.918896        31.3620     
  1014.31        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2782        3.72193                 NaN   9.06535        42.6538       0.916713        31.3640     
  1012.72        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3142        3.67768                 NaN   9.09042        42.6410       0.915861        31.3609     
  1011.13        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2403        3.76493                 NaN   9.06940        42.6468       0.913437        31.3650     
  1009.54        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2699        3.74047                 NaN   9.07953        42.6338       0.911052        31.3653     
  1007.95        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4303        3.57973                 NaN   9.11920        42.5989       0.908066        31.3638     
  1006.36        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3521        3.65347                 NaN   9.10896        42.6131       0.908990        31.3634     
  1004.77        2500.00                 NaN            NaN            NaN            NaN            NaN  0.701558E-003   12.2087        3.81404        9.08580        42.6142       0.907238        31.3694     
  1003.18        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1956        3.83120                 NaN   9.08698        42.6098       0.906333        31.3701     
  1001.59        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1886        3.84253                 NaN   9.09092        42.6021       0.904685        31.3712     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   5.08452        11.0069                 NaN   9.11783        42.5322       0.884169        31.3744     
