|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.25/WD94/WD94_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1552.72        500.000        99.3636       0.620556       0.158823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000        99.3625       0.622197       0.152604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.3708       0.614661       0.145825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000        99.3877       0.597003       0.152601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        500.000        99.3851       0.601951       0.129224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.17        500.000        99.3890       0.598860       0.121615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.66        500.000        99.3927       0.596828       0.104455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.15        500.000        99.3987       0.591664       0.967256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.64        500.000        99.4120       0.530317       0.576990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.13        500.000        99.4048       0.595218       0.240500E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000        99.4152       0.572581       0.121942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.11        500.000        99.3492       0.650836       0.417592E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.60        500.000        99.6025       0.390201       0.730702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.09        500.000        99.3104       0.689623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.58        500.000        99.4335       0.548531       0.179233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.07        500.000        99.4354       0.558144       0.647634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.56        500.000        99.4506       0.499722       0.496647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        500.000        99.4452       0.554789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000        99.4480       0.552029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000        99.4788       0.393807       0.127440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000        99.5117       0.488306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.4067       0.593275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.4656       0.534375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.4604       0.539607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.4801       0.519913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.4771       0.522900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.4798       0.520235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.4819       0.518141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.4935       0.506512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.4833       0.516709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.4947       0.505349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.4974       0.502562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.5958       0.404157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.4065       0.593544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.5082       0.491774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5101       0.489898       0.380526E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5137       0.486302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.4264       0.655975E-001            NaN            NaN  0.508038                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.4103                 NaN            NaN            NaN  0.589716                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.4132                 NaN            NaN            NaN  0.586813                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.4147                 NaN            NaN            NaN  0.585255                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4147                 NaN            NaN            NaN  0.585275                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4195                 NaN            NaN            NaN  0.580490                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4177                 NaN            NaN            NaN  0.582277                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4210                 NaN            NaN            NaN  0.578993                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4184                 NaN            NaN            NaN  0.581616                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4230                 NaN            NaN            NaN  0.576994                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.4268       0.830114E-001            NaN            NaN  0.490231                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.5250                 NaN            NaN            NaN  0.474994                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.3159                 NaN            NaN            NaN  0.684098                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4195                 NaN            NaN            NaN  0.580468                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4222                 NaN            NaN            NaN  0.577826                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4209                 NaN            NaN            NaN  0.579092                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.4157                 NaN            NaN            NaN  0.584305                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4144                 NaN            NaN            NaN  0.585623                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4127                 NaN            NaN            NaN  0.587342                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4076                 NaN            NaN            NaN  0.592355                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.3988                 NaN            NaN            NaN  0.601210                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.3922                 NaN            NaN            NaN  0.607796                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.2757                 NaN            NaN            NaN  0.211126       0.513202                 NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.0495                 NaN            NaN            NaN  0.644223       0.306281                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0603                 NaN            NaN            NaN  0.303543       0.636188                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0683                 NaN            NaN            NaN  0.300280       0.631376                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0790                 NaN            NaN            NaN  0.295784       0.625252                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0888                 NaN            NaN            NaN  0.618891       0.292259                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.0977                 NaN            NaN            NaN  0.613150       0.289191                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.1068                 NaN            NaN            NaN  0.607867       0.285335                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1169                 NaN            NaN            NaN  0.600904       0.282186                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1248                 NaN            NaN            NaN  0.596297       0.278931                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1331                 NaN            NaN            NaN  0.275691       0.591180                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1439                 NaN            NaN            NaN  0.272602       0.583514                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1499                 NaN            NaN            NaN  0.580699       0.269403                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1598                 NaN            NaN            NaN  0.574069       0.266170                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1672                 NaN            NaN            NaN  0.569654       0.263161                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1747                 NaN            NaN            NaN  0.564597       0.260672                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.1822                 NaN            NaN            NaN  0.560360       0.257402                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        98.5925                 NaN            NaN            NaN  0.638538       0.498442                 NaN  0.270527                 NaN            NaN            NaN
  1436.44        500.000        97.1010                 NaN            NaN            NaN  0.835381        1.10810                 NaN  0.955560                 NaN            NaN            NaN
  1434.93        500.000        97.1788                 NaN            NaN            NaN  0.814385        1.07667                 NaN  0.930133                 NaN            NaN            NaN
  1433.42        500.000        97.2484                 NaN            NaN            NaN  0.795795        1.04793                 NaN  0.907924                 NaN            NaN            NaN
  1431.91        500.000        97.3165                 NaN            NaN            NaN  0.776961        1.02034                 NaN  0.886197                 NaN            NaN            NaN
  1430.40        500.000        97.3809                 NaN            NaN            NaN  0.994809       0.758503                 NaN  0.865815                 NaN            NaN            NaN
  1428.89        500.000        97.4459                 NaN            NaN            NaN  0.968372       0.741297                 NaN  0.844428                 NaN            NaN            NaN
  1427.38        500.000        97.5055                 NaN            NaN            NaN  0.944457       0.724818                 NaN  0.825204                 NaN            NaN            NaN
  1425.87        500.000        97.5654                 NaN            NaN            NaN  0.708387       0.920428                 NaN  0.805835                 NaN            NaN            NaN
  1424.36        500.000        97.6190                 NaN            NaN            NaN  0.693656       0.898735                 NaN  0.788612                 NaN            NaN            NaN
  1422.85        500.000        97.6746                 NaN            NaN            NaN  0.876903       0.677786                 NaN  0.770666                 NaN            NaN            NaN
  1421.34        500.000        97.7247                 NaN            NaN            NaN  0.857519       0.663458                 NaN  0.754299                 NaN            NaN            NaN
  1419.83        500.000        97.7751                 NaN            NaN            NaN  0.649785       0.837126                 NaN  0.737980                 NaN            NaN            NaN
  1418.32        500.000        97.8235                 NaN            NaN            NaN  0.818192       0.636043                 NaN  0.722265                 NaN            NaN            NaN
  1416.81        500.000        97.8678                 NaN            NaN            NaN  0.624688       0.799669                 NaN  0.707798                 NaN            NaN            NaN
  1415.30        500.000        97.9129                 NaN            NaN            NaN  0.782799       0.611375                 NaN  0.692880                 NaN            NaN            NaN
  1413.79        500.000        97.9553                 NaN            NaN            NaN  0.599677       0.765887                 NaN  0.679087                 NaN            NaN            NaN
  1412.28        500.000        97.9979                 NaN            NaN            NaN  0.587455       0.749347                 NaN  0.665294                 NaN            NaN            NaN
  1410.77        500.000        98.0377                 NaN            NaN            NaN  0.576022       0.734229                 NaN  0.652086                 NaN            NaN            NaN
  1409.26        500.000        98.0753                 NaN            NaN            NaN  0.565071       0.719826                 NaN  0.639757                 NaN            NaN            NaN
  1407.75        500.000        98.1128                 NaN            NaN            NaN  0.705352       0.554455                 NaN  0.627362                 NaN            NaN            NaN
  1406.24        500.000        98.1495                 NaN            NaN            NaN  0.690747       0.544399                 NaN  0.615390                 NaN            NaN            NaN
  1404.73        500.000        98.1841                 NaN            NaN            NaN  0.533387       0.678630                 NaN  0.603882                 NaN            NaN            NaN
  1403.22        500.000        98.2185                 NaN            NaN            NaN  0.523972       0.664897                 NaN  0.592603                 NaN            NaN            NaN
  1401.71        500.000        98.2500                 NaN            NaN            NaN  0.653030       0.514957                 NaN  0.581992                 NaN            NaN            NaN
  1400.20        500.000        98.2821                 NaN            NaN            NaN  0.640939       0.505625                 NaN  0.571335                 NaN            NaN            NaN
  1398.69        500.000        98.3085                 NaN            NaN            NaN  0.629759       0.499228                 NaN  0.562483                 NaN            NaN            NaN
  1397.18        500.000        98.3497                 NaN            NaN            NaN  0.485212       0.616479                 NaN  0.548595                 NaN            NaN            NaN
  1395.67        500.000        98.3699                 NaN            NaN            NaN  0.480140       0.607927                 NaN  0.542024                 NaN            NaN            NaN
  1394.16        500.000        98.3963                 NaN            NaN            NaN  0.597464       0.472711                 NaN  0.533510                 NaN            NaN            NaN
  1392.65        500.000        98.4272                 NaN            NaN            NaN  0.586089       0.463648                 NaN  0.523090                 NaN            NaN            NaN
  1391.14        500.000        98.4504                 NaN            NaN            NaN  0.456199       0.578310                 NaN  0.515104                 NaN            NaN            NaN
  1389.63        500.000        98.4793                 NaN            NaN            NaN  0.567710       0.447727                 NaN  0.505297                 NaN            NaN            NaN
  1388.12        500.000        98.5023                 NaN            NaN            NaN  0.559204       0.440982                 NaN  0.497550                 NaN            NaN            NaN
  1386.60        500.000        98.5271                 NaN            NaN            NaN  0.433285       0.550224                 NaN  0.489416                 NaN            NaN            NaN
  1385.09        500.000        98.5513                 NaN            NaN            NaN  0.425835       0.541731                 NaN  0.481181                 NaN            NaN            NaN
  1383.58        500.000        98.5725                 NaN            NaN            NaN  0.419600       0.533864                 NaN  0.474070                 NaN            NaN            NaN
  1382.07        500.000        98.5942                 NaN            NaN            NaN  0.412770       0.526571                 NaN  0.466509                 NaN            NaN            NaN
  1380.56        500.000        98.6152                 NaN            NaN            NaN  0.517969       0.407478                 NaN  0.459340                 NaN            NaN            NaN
  1379.05        500.000        98.6374                 NaN            NaN            NaN  0.399153       0.511538                 NaN  0.451896                 NaN            NaN            NaN
  1377.54        500.000        98.6579                 NaN            NaN            NaN  0.503684       0.393542                 NaN  0.444887                 NaN            NaN            NaN
  1376.03        500.000        98.6761                 NaN            NaN            NaN  0.387871       0.497555                 NaN  0.438521                 NaN            NaN            NaN
  1374.52        500.000        98.6978                 NaN            NaN            NaN  0.489587       0.381371                 NaN  0.431259                 NaN            NaN            NaN
  1373.01        500.000        98.7159                 NaN            NaN            NaN  0.483247       0.375796                 NaN  0.425086                 NaN            NaN            NaN
  1371.50        500.000        98.7341                 NaN            NaN            NaN  0.369817       0.477205                 NaN  0.418844                 NaN            NaN            NaN
  1369.99        500.000        98.7520                 NaN            NaN            NaN  0.364754       0.470559                 NaN  0.412639                 NaN            NaN            NaN
  1368.48        500.000        98.7700                 NaN            NaN            NaN  0.464978       0.358492                 NaN  0.406545                 NaN            NaN            NaN
  1366.97        500.000        98.7863                 NaN  0.345920E-003            NaN  0.353958       0.458502                 NaN  0.400919                 NaN            NaN            NaN
  1365.46        500.000        98.8023                 NaN            NaN            NaN  0.453297       0.348999                 NaN  0.395391                 NaN            NaN            NaN
  1363.95        500.000        98.8248                 NaN  0.447734E-001            NaN  0.391110       0.343343                 NaN  0.395957                 NaN            NaN            NaN
  1362.44        500.000        98.8534                 NaN  0.189899                 NaN  0.538776       0.440447E-002            NaN  0.413558                 NaN            NaN            NaN
  1360.93        500.000        98.8707                 NaN  0.195522                 NaN  0.524949                 NaN            NaN  0.408849                 NaN            NaN            NaN
  1359.42        500.000        98.8895                 NaN  0.181680                 NaN  0.827749E-002  0.521065                 NaN  0.399495                 NaN            NaN            NaN
  1357.91        500.000        98.9037                 NaN  0.181890                 NaN  0.519563                 NaN            NaN  0.394878                 NaN            NaN            NaN
  1356.40        500.000        98.9210                 NaN  0.181853                 NaN  0.508258                 NaN            NaN  0.388886                 NaN            NaN            NaN
  1354.89        500.000        98.9365                 NaN  0.179169                 NaN  0.501244                 NaN            NaN  0.383056                 NaN            NaN            NaN
  1353.38        500.000        98.9512                 NaN  0.177291                 NaN  0.493980                 NaN            NaN  0.377575                 NaN            NaN            NaN
  1351.87        500.000        98.9504                 NaN  0.156996                 NaN  0.455346       0.617904E-001            NaN  0.375498                 NaN            NaN            NaN
  1350.36        500.000        98.9891                 NaN  0.170517                 NaN  0.478292                 NaN            NaN  0.362078                 NaN            NaN            NaN
  1348.85        500.000        98.9957                 NaN  0.169855                 NaN  0.473584                 NaN            NaN  0.360817                 NaN            NaN            NaN
  1347.34        500.000        99.0106                 NaN  0.168147                 NaN  0.465939                 NaN            NaN  0.355344                 NaN            NaN            NaN
  1345.83        500.000        99.0256                 NaN  0.167063                 NaN  0.457426                 NaN            NaN  0.349914                 NaN            NaN            NaN
  1344.32        500.000        99.0361                 NaN  0.164686                 NaN  0.452866                 NaN            NaN  0.346392                 NaN            NaN            NaN
  1342.81        500.000        99.0524                 NaN  0.163268                 NaN  0.445177                 NaN            NaN  0.339176                 NaN            NaN            NaN
  1341.30        500.000        99.0674                 NaN  0.160105                 NaN  0.438569                 NaN            NaN  0.333932                 NaN            NaN            NaN
  1339.79        500.000        99.0778                 NaN  0.158056                 NaN  0.434212                 NaN            NaN  0.329897                 NaN            NaN            NaN
  1338.28        500.000        99.0924                 NaN  0.156660                 NaN  0.426341                 NaN            NaN  0.324598                 NaN            NaN            NaN
  1336.77        500.000        99.1043                 NaN  0.154507                 NaN  0.421182                 NaN            NaN  0.319989                 NaN            NaN            NaN
  1335.26        500.000        99.1174                 NaN  0.152497                 NaN  0.414982                 NaN            NaN  0.315090                 NaN            NaN            NaN
  1333.75        500.000        99.1284                 NaN  0.149408                 NaN  0.411636                 NaN            NaN  0.310578                 NaN            NaN            NaN
  1332.24        500.000        99.1394                 NaN  0.150162                 NaN  0.403857                 NaN            NaN  0.306537                 NaN            NaN            NaN
  1330.73        500.000        99.1511                 NaN  0.147722                 NaN  0.399182                 NaN            NaN  0.301977                 NaN            NaN            NaN
  1329.22        500.000        99.1647                 NaN  0.144152                 NaN  0.394547                 NaN            NaN  0.296627                 NaN            NaN            NaN
  1327.71        500.000        99.1754                 NaN  0.141541                 NaN  0.390538                 NaN            NaN  0.292504                 NaN            NaN            NaN
  1326.20        500.000        99.1873                 NaN  0.141074                 NaN  0.383488                 NaN            NaN  0.288169                 NaN            NaN            NaN
  1324.69        500.000        99.1979                 NaN  0.138518                 NaN  0.379654                 NaN            NaN  0.283974                 NaN            NaN            NaN
  1323.18        500.000        99.2094                 NaN  0.136736                 NaN  0.374318                 NaN            NaN  0.279596                 NaN            NaN            NaN
  1321.67        500.000        99.2193                 NaN  0.133149                 NaN  0.372038                 NaN            NaN  0.275470                 NaN            NaN            NaN
  1320.16        500.000        99.2289                 NaN  0.132256                 NaN  0.367188                 NaN            NaN  0.271702                 NaN            NaN            NaN
  1318.65        500.000        99.2383                 NaN  0.129246                 NaN  0.364498                 NaN            NaN  0.267985                 NaN            NaN            NaN
  1317.14        500.000        99.2485                 NaN  0.128107                 NaN  0.358843                 NaN            NaN  0.264582                 NaN            NaN            NaN
  1315.63        500.000        99.2652                 NaN  0.126492                 NaN  0.350721                 NaN            NaN  0.257541                 NaN            NaN            NaN
  1314.12        500.000        99.2695                 NaN  0.124596                 NaN  0.349983                 NaN            NaN  0.255916                 NaN            NaN            NaN
  1312.61        500.000        99.2798                 NaN  0.122923                 NaN  0.345315                 NaN            NaN  0.251948                 NaN            NaN            NaN
  1311.10        500.000        99.2894                 NaN  0.120977                 NaN  0.341399                 NaN            NaN  0.248239                 NaN            NaN            NaN
  1309.59        500.000        99.2976                 NaN  0.117832                 NaN  0.339475                 NaN            NaN  0.245111                 NaN            NaN            NaN
  1308.08        500.000        99.3076                 NaN  0.116224                 NaN  0.335506                 NaN            NaN  0.240628                 NaN            NaN            NaN
  1306.57        500.000        99.3167                 NaN  0.114681                 NaN  0.331188                 NaN            NaN  0.237425                 NaN            NaN            NaN
  1305.06        500.000        99.3161                 NaN  0.117325                 NaN  0.328556                 NaN            NaN  0.237976                 NaN            NaN            NaN
  1303.55        500.000        99.3417                 NaN  0.110235                 NaN  0.320592                 NaN            NaN  0.227427                 NaN            NaN            NaN
  1302.04        500.000        99.3424                 NaN  0.109054                 NaN  0.321340                 NaN            NaN  0.227224                 NaN            NaN            NaN
  1300.52        500.000        99.3517                 NaN  0.105287                 NaN  0.319806                 NaN            NaN  0.223251                 NaN            NaN            NaN
  1299.01        500.000        99.3581                 NaN  0.105929                 NaN  0.314715                 NaN            NaN  0.221208                 NaN            NaN            NaN
  1297.50        500.000        99.3675                 NaN  0.103327                 NaN  0.311888                 NaN            NaN  0.217254                 NaN            NaN            NaN
  1295.99        500.000        98.7294                 NaN  0.187246                 NaN  0.640573                 NaN            NaN  0.442830                 NaN            NaN            NaN
  1294.48        500.000        99.9836                 NaN  0.164223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1292.97        500.000        99.4452                 NaN  0.993049E-001            NaN  0.267032                 NaN            NaN  0.188493                 NaN            NaN            NaN
  1291.46        500.000        99.3982                 NaN  0.936757E-001            NaN  0.303580                 NaN            NaN  0.204561                 NaN            NaN            NaN
  1289.95        500.000        99.4060                 NaN  0.929146E-001            NaN  0.299216                 NaN            NaN  0.201863                 NaN            NaN            NaN
  1288.44        500.000        99.4130                 NaN  0.907584E-001            NaN  0.297084                 NaN            NaN  0.199172                 NaN            NaN            NaN
  1286.93        500.000        99.4201                 NaN  0.888678E-001            NaN  0.294806                 NaN            NaN  0.196249                 NaN            NaN            NaN
  1285.42        500.000        99.4271                 NaN  0.870730E-001            NaN  0.292312                 NaN            NaN  0.193493                 NaN            NaN            NaN
  1283.91        500.000        99.4342                 NaN  0.851884E-001            NaN  0.289895                 NaN            NaN  0.190764                 NaN            NaN            NaN
  1282.40        500.000        99.4408                 NaN  0.826258E-001            NaN  0.288448                 NaN            NaN  0.188103                 NaN            NaN            NaN
  1280.89        500.000        99.4478                 NaN  0.800594E-001            NaN  0.286822                 NaN            NaN  0.185302                 NaN            NaN            NaN
  1279.38        500.000        99.4541                 NaN  0.802937E-001            NaN  0.282853                 NaN            NaN  0.182800                 NaN            NaN            NaN
  1277.87        500.000        99.4604                 NaN  0.770819E-001            NaN  0.282327                 NaN            NaN  0.180198                 NaN            NaN            NaN
  1276.36        500.000        99.4653                 NaN  0.736696E-001            NaN  0.282685                 NaN            NaN  0.178328                 NaN            NaN            NaN
  1274.85        500.000        99.4742                 NaN  0.711907E-001            NaN  0.280425                 NaN            NaN  0.174178                 NaN            NaN            NaN
  1273.34        500.000        99.4765                 NaN  0.795224E-001            NaN  0.264889                 NaN            NaN  0.179130                 NaN            NaN            NaN
  1271.83        500.000        99.4069                 NaN  0.660711E-001            NaN  0.296291                 NaN            NaN  0.172998       0.577526E-001            NaN            NaN
  1270.32        500.000        95.5000                 NaN  0.144264                 NaN   1.00721                 NaN            NaN  0.581498        2.76706                 NaN            NaN
  1268.81        500.000        95.6803                 NaN  0.105299                 NaN   1.01481                 NaN            NaN  0.561120        2.63847                 NaN            NaN
  1267.30        500.000        95.8370                 NaN  0.698487E-001            NaN   1.02448                 NaN            NaN  0.543170        2.52547                 NaN            NaN
  1265.79        500.000        95.9741                 NaN  0.284723E-001            NaN   1.04573                 NaN            NaN  0.527871        2.42384                 NaN            NaN
  1264.28        500.000        96.1084                 NaN  0.910510E-003            NaN   1.05041                 NaN            NaN  0.513241        2.32701                 NaN            NaN
