|6.6.6
Archiving\03_Data\frac/QFM_m4.5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1561.40        2500.00        99.1060                 NaN            NaN  0.908413E-001            NaN  0.803129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.1167                 NaN            NaN  0.888463E-001            NaN  0.794427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.1283                 NaN            NaN  0.862881E-001            NaN  0.785385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.1378                 NaN            NaN  0.820830E-001            NaN  0.780124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.1501                 NaN            NaN  0.806382E-001            NaN  0.769269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.1583                 NaN            NaN  0.787879E-001            NaN  0.762870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9753                 NaN            NaN  0.927802E-001            NaN  0.931901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.5755                 NaN            NaN  0.356096E-001            NaN  0.388867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9861                 NaN            NaN  0.109143                 NaN  0.904782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.2110                 NaN            NaN  0.543384E-001            NaN  0.734648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.2117                 NaN            NaN  0.673232E-001            NaN  0.720963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2210                 NaN            NaN  0.626353E-001            NaN  0.716320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2310                 NaN            NaN  0.643139E-001            NaN  0.704720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2378                 NaN            NaN  0.593881E-001            NaN  0.702861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2475                 NaN            NaN  0.588470E-001            NaN  0.693683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2547                 NaN            NaN  0.557004E-001            NaN  0.689552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2635                 NaN            NaN  0.540340E-001            NaN  0.682441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2714                 NaN            NaN  0.514568E-001            NaN  0.677123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2798                 NaN            NaN  0.521218E-001            NaN  0.668113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2694                 NaN            NaN  0.371019E-001            NaN  0.606053       0.874003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1468                 NaN            NaN  0.455104E-001            NaN            NaN  0.807732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1386                 NaN            NaN  0.970497E-006            NaN  0.941443E-002  0.851974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1438                 NaN            NaN            NaN            NaN  0.381014E-001  0.818140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1465                 NaN            NaN  0.271570E-003            NaN            NaN  0.853218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1519                 NaN            NaN  0.318274E-004            NaN            NaN  0.848030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1575                 NaN            NaN            NaN            NaN  0.132795E-001  0.829218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1593                 NaN            NaN            NaN            NaN            NaN  0.840688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1604                 NaN            NaN            NaN            NaN            NaN  0.839577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1622                 NaN            NaN            NaN            NaN            NaN  0.837812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1650                 NaN            NaN            NaN            NaN            NaN  0.835024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1635                 NaN            NaN            NaN            NaN            NaN  0.836517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1630                 NaN            NaN            NaN            NaN            NaN  0.837011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1595                 NaN            NaN            NaN            NaN            NaN  0.840515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.1570                 NaN            NaN            NaN            NaN            NaN  0.843022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.1499                 NaN            NaN            NaN            NaN            NaN  0.850086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.1401                 NaN            NaN            NaN            NaN            NaN  0.859888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.1278                 NaN            NaN            NaN            NaN            NaN  0.872231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0506                 NaN            NaN            NaN            NaN            NaN  0.810280       0.139166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.7398                 NaN            NaN            NaN            NaN            NaN  0.866290       0.393942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.7546                 NaN            NaN            NaN            NaN            NaN  0.855944       0.389426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.7732                 NaN            NaN            NaN            NaN            NaN  0.840692       0.386142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.7899                 NaN            NaN            NaN            NaN            NaN  0.379187       0.830885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.8040                 NaN            NaN            NaN            NaN            NaN  0.822148       0.373900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.8197                 NaN            NaN            NaN            NaN            NaN  0.812595       0.367686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.8347                 NaN            NaN            NaN            NaN            NaN  0.802092       0.363258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.8494                 NaN            NaN            NaN            NaN            NaN  0.793095       0.357482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8631                 NaN            NaN            NaN            NaN            NaN  0.353580       0.783312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8771                 NaN            NaN            NaN            NaN            NaN  0.775096       0.347768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8889                 NaN            NaN            NaN            NaN            NaN  0.342166       0.768962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.9017                 NaN            NaN            NaN            NaN            NaN  0.760168       0.338096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        97.9469                 NaN            NaN            NaN            NaN            NaN  0.773920       0.776077                 NaN            NaN  0.503124                 NaN            NaN            NaN            NaN
  1433.58        2500.00        97.0089                 NaN            NaN            NaN            NaN            NaN  0.773221        1.20989                 NaN            NaN   1.00796                 NaN            NaN            NaN            NaN
  1431.08        2500.00        97.1028                 NaN            NaN            NaN            NaN            NaN  0.743944        1.17658                 NaN            NaN  0.976687                 NaN            NaN            NaN            NaN
  1428.57        2500.00        97.1940                 NaN            NaN            NaN            NaN            NaN  0.723128        1.13795                 NaN            NaN  0.944919                 NaN            NaN            NaN            NaN
  1426.07        2500.00        97.2246                 NaN            NaN  0.287255                 NaN            NaN  0.842213       0.654918                 NaN            NaN  0.990967                 NaN            NaN            NaN            NaN
  1423.56        2500.00        97.3001                 NaN            NaN  0.311578                 NaN            NaN  0.837298       0.580011                 NaN            NaN  0.970964                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.3900                 NaN            NaN  0.306572                 NaN            NaN  0.550697       0.813592                 NaN            NaN  0.939099                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.4669                 NaN            NaN  0.304379                 NaN            NaN  0.521111       0.794722                 NaN            NaN  0.912868                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.5416                 NaN            NaN  0.300403                 NaN            NaN  0.777387       0.493878                 NaN            NaN  0.886771                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.6126                 NaN            NaN  0.297163                 NaN            NaN  0.467387       0.760634                 NaN            NaN  0.862200                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.6811                 NaN            NaN  0.293951                 NaN            NaN  0.442716       0.743889                 NaN            NaN  0.838309                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.7450                 NaN            NaN  0.290579                 NaN            NaN  0.729292       0.419126                 NaN            NaN  0.816030                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.8082                 NaN            NaN  0.287712                 NaN            NaN  0.714106       0.396026                 NaN            NaN  0.793917                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.8679                 NaN            NaN  0.283833                 NaN            NaN  0.700269       0.374710                 NaN            NaN  0.773299                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.9264                 NaN            NaN  0.280840                 NaN            NaN  0.355018       0.685522                 NaN            NaN  0.752262                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.9816                 NaN            NaN  0.278468                 NaN            NaN  0.674330       0.332589                 NaN            NaN  0.733039                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.0343                 NaN            NaN  0.274663                 NaN            NaN  0.659286       0.317552                 NaN            NaN  0.714204                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.0847                 NaN            NaN  0.271594                 NaN            NaN  0.300158       0.647248                 NaN            NaN  0.696255                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.1348                 NaN            NaN  0.268695                 NaN            NaN  0.283061       0.634919                 NaN            NaN  0.678511                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.1801                 NaN            NaN  0.265557                 NaN            NaN  0.266950       0.625199                 NaN            NaN  0.662198                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.2241                 NaN            NaN  0.262422                 NaN            NaN  0.252239       0.614822                 NaN            NaN  0.646394                 NaN            NaN            NaN            NaN
  1383.46        2500.00        98.2702                 NaN            NaN  0.259106                 NaN            NaN  0.238832       0.602060                 NaN            NaN  0.629816                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.3114                 NaN            NaN  0.255834                 NaN            NaN  0.594210       0.223704                 NaN            NaN  0.614867                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.3510                 NaN            NaN  0.252309                 NaN            NaN  0.211260       0.584858                 NaN            NaN  0.600572                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.3919                 NaN            NaN  0.249376                 NaN            NaN  0.198687       0.574344                 NaN            NaN  0.585737                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.4278                 NaN            NaN  0.245718                 NaN            NaN  0.192154       0.561165                 NaN            NaN  0.573194                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.4671                 NaN            NaN  0.240679                 NaN            NaN  0.555909       0.178875                 NaN            NaN  0.557472                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.5010                 NaN            NaN  0.238156                 NaN            NaN  0.547067       0.168286                 NaN            NaN  0.545483                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.5348                 NaN            NaN  0.234343                 NaN            NaN  0.538872       0.159047                 NaN            NaN  0.532894                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.5675                 NaN            NaN  0.230376                 NaN            NaN  0.150144       0.531296                 NaN            NaN  0.520698                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.5994                 NaN            NaN  0.226564                 NaN            NaN  0.142267       0.523096                 NaN            NaN  0.508719                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.6292                 NaN            NaN  0.222427                 NaN            NaN  0.516230       0.134697                 NaN            NaN  0.497431                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.6599                 NaN            NaN  0.217859                 NaN            NaN  0.129663       0.506834                 NaN            NaN  0.485763                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.6883                 NaN            NaN  0.213750                 NaN            NaN  0.500312       0.122677                 NaN            NaN  0.475009                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.7164                 NaN            NaN  0.209633                 NaN            NaN  0.491212       0.118388                 NaN            NaN  0.464405                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.7418                 NaN            NaN  0.205003                 NaN            NaN  0.485439       0.113426                 NaN            NaN  0.454331                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.7736                 NaN            NaN  0.227530                 NaN            NaN  0.501850       0.494588E-001            NaN            NaN  0.447576                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.7930                 NaN            NaN  0.167947                 NaN            NaN  0.169110       0.440453                 NaN            NaN  0.429441                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.8195                 NaN            NaN  0.190702                 NaN            NaN  0.461941       0.103524                 NaN            NaN  0.424301                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.8436                 NaN            NaN  0.185955                 NaN            NaN  0.101028       0.454486                 NaN            NaN  0.414929                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.8655                 NaN            NaN  0.180595                 NaN            NaN  0.100704       0.447056                 NaN            NaN  0.406168                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.8883                 NaN            NaN  0.175801                 NaN            NaN  0.440366       0.983490E-001            NaN            NaN  0.397223                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.9097                 NaN            NaN  0.170007                 NaN            NaN  0.991626E-001  0.432640                 NaN            NaN  0.388539                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.9308                 NaN            NaN  0.165189                 NaN            NaN  0.986169E-001  0.425170                 NaN            NaN  0.380239                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.9506                 NaN            NaN  0.159691                 NaN            NaN  0.417886       0.995906E-001            NaN            NaN  0.372198                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.9696                 NaN            NaN  0.157112                 NaN            NaN  0.923081E-001  0.415760                 NaN            NaN  0.365209                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.9900                 NaN            NaN  0.146840                 NaN            NaN  0.107944       0.399551                 NaN            NaN  0.355692                 NaN            NaN            NaN            NaN
  1318.30        2500.00        99.0070                 NaN            NaN  0.143156                 NaN            NaN  0.396003       0.104589                 NaN            NaN  0.349284                 NaN            NaN            NaN            NaN
  1315.79        2500.00        99.0233                 NaN            NaN  0.138040                 NaN            NaN  0.389176       0.106591                 NaN            NaN  0.342862                 NaN            NaN            NaN            NaN
  1313.28        2500.00        78.9468                 NaN            NaN   1.09765                 NaN            NaN   3.54939       0.383218                 NaN            NaN   2.83633        13.1866                 NaN            NaN            NaN
  1310.78        2500.00        72.7154                 NaN            NaN   1.28042                 NaN            NaN  0.110481        5.06749                 NaN            NaN   3.61434        17.2119                 NaN            NaN            NaN
  1308.27        2500.00        76.3088                 NaN            NaN   1.07915                 NaN            NaN   4.61139                 NaN            NaN            NaN   3.16769        14.8329                 NaN            NaN            NaN
  1305.76        2500.00        79.0368                 NaN            NaN  0.911557                 NaN            NaN   4.20024                 NaN            NaN            NaN   2.82886        13.0226                 NaN            NaN            NaN
  1303.26        2500.00        81.1273                 NaN            NaN  0.797825                 NaN            NaN   3.86805                 NaN            NaN            NaN   2.56851        11.6383                 NaN            NaN            NaN
  1300.75        2500.00        82.7822                 NaN            NaN  0.703870                 NaN            NaN   3.61205                 NaN            NaN            NaN   2.36254        10.5393                 NaN            NaN            NaN
  1298.25        2500.00        84.1160                 NaN            NaN  0.631222                 NaN            NaN   3.40269                 NaN            NaN            NaN   2.19610        9.65397                 NaN            NaN            NaN
  1295.74        2500.00        85.1971                 NaN            NaN  0.561112                 NaN            NaN   3.25135                 NaN            NaN            NaN   2.06220        8.92821                 NaN            NaN            NaN
  1293.23        2500.00        77.7414                 NaN            NaN  0.795633                 NaN            NaN   4.48079                 NaN            NaN            NaN   3.05878        13.5438       0.379615                 NaN            NaN
  1290.73        2500.00        75.7823                 NaN            NaN  0.947623                 NaN            NaN   4.62885                 NaN            NaN            NaN   3.30558        14.8671       0.468532                 NaN            NaN
  1288.22        2500.00        79.6857                 NaN            NaN  0.736107                 NaN            NaN   4.13885                 NaN            NaN            NaN   2.74677        12.3213       0.371288                 NaN            NaN
  1285.71        2500.00        76.8538                 NaN            NaN  0.913251                 NaN            NaN   4.54078                 NaN            NaN            NaN   3.10456        14.1706       0.417086                 NaN            NaN
  1283.21        2500.00        75.7175                 NaN            NaN  0.974763                 NaN            NaN   4.66058                 NaN            NaN            NaN   3.19406        15.0211       0.431986                 NaN            NaN
  1280.70        2500.00        57.9971                 NaN            NaN   1.82979                 NaN            NaN   7.49010                 NaN            NaN            NaN   5.46798        26.4561       0.758914                 NaN            NaN
  1278.20        2500.00        81.9323                 NaN            NaN  0.324625                 NaN            NaN   4.17361                 NaN            NaN            NaN   2.16507        11.1419       0.262451                 NaN            NaN
  1275.69        2500.00        74.2574                 NaN            NaN  0.622128                 NaN            NaN   5.48992                 NaN            NaN            NaN   3.31186        15.9066       0.412130                 NaN            NaN
  1273.18        2500.00        53.6239                 NaN            NaN            NaN            NaN            NaN  0.889516        9.92538                 NaN            NaN   5.95632        28.8674       0.737521                 NaN            NaN
  1270.68        2500.00        97.4655                 NaN            NaN            NaN            NaN            NaN   1.55890                 NaN            NaN            NaN  0.554872       0.413983       0.671081E-002            NaN            NaN
  1268.17        2500.00        91.3184                 NaN            NaN            NaN            NaN            NaN   2.36579                 NaN            NaN            NaN   1.20631        5.01314       0.963734E-001            NaN            NaN
  1265.66        2500.00        98.9934                 NaN            NaN            NaN            NaN            NaN  0.667184                 NaN            NaN            NaN            NaN  0.339392                 NaN            NaN            NaN
  1263.16        2500.00        90.7798                 NaN            NaN            NaN            NaN            NaN   2.49105                 NaN            NaN            NaN   1.19984        5.44442       0.848833E-001            NaN            NaN
  1260.65        2500.00        90.8482                 NaN            NaN            NaN            NaN            NaN   2.39471                 NaN            NaN            NaN   1.23006        5.40179       0.125241                 NaN            NaN
  1258.15        2500.00        92.2189                 NaN            NaN            NaN            NaN            NaN   1.99824                 NaN            NaN            NaN   1.04565        4.62753       0.109717                 NaN            NaN
  1255.64        2500.00        92.1565                 NaN            NaN            NaN            NaN            NaN   1.70861                 NaN            NaN            NaN  0.954293        5.04643       0.134160                 NaN            NaN
  1253.13        2500.00        94.5523                 NaN            NaN            NaN            NaN            NaN   1.71975                 NaN            NaN            NaN  0.848998        2.83202       0.469427E-001            NaN            NaN
  1250.63        2500.00        93.9137                 NaN            NaN            NaN            NaN            NaN   1.60918                 NaN            NaN            NaN  0.819337        3.57837       0.793689E-001            NaN            NaN
  1248.12        2500.00        85.0563                 NaN            NaN  0.956034                 NaN            NaN            NaN            NaN            NaN            NaN   1.33177        12.2666       0.389343                 NaN            NaN
  1245.61        2500.00        96.5538                 NaN            NaN            NaN            NaN            NaN   1.60117       0.869752                 NaN            NaN  0.975260                 NaN            NaN            NaN            NaN
  1243.11        2500.00        99.6976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.107407       0.194972                 NaN            NaN            NaN
  1240.60        2500.00        98.8880                 NaN            NaN            NaN            NaN            NaN  0.239902       0.670457                 NaN            NaN  0.201670                 NaN            NaN            NaN            NaN
  1238.10        2500.00        99.2397                 NaN            NaN            NaN            NaN            NaN  0.377261                 NaN            NaN            NaN  0.849378E-001  0.298123                 NaN            NaN            NaN
  1235.59        2500.00        97.3187                 NaN            NaN            NaN            NaN            NaN  0.561009       0.247057                 NaN            NaN  0.423978        1.44930                 NaN            NaN            NaN
  1233.08        2500.00        96.4176                 NaN            NaN            NaN            NaN            NaN   1.03421                 NaN            NaN            NaN  0.443596        2.08194       0.227063E-001            NaN            NaN
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.64853        7.82146                 NaN            NaN   8.13147        47.2078       0.660558        32.5302                 NaN
  1228.07        2500.00                 NaN            NaN            NaN   2.81780                 NaN            NaN   6.56620                 NaN            NaN            NaN   7.86241        48.2735       0.827892        33.6522                 NaN
  1225.56        2500.00                 NaN            NaN            NaN   2.82397                 NaN            NaN   6.55659                 NaN            NaN            NaN   7.86244        48.2722       0.827963        33.6568                 NaN
  1223.06        2500.00                 NaN            NaN            NaN   2.62052                 NaN            NaN   6.94840       0.827870E-004            NaN            NaN   7.91802        48.1134       0.810357        33.5892                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.44447        8.00609                 NaN            NaN   8.16531        47.2044       0.656355        32.5234                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.80178        5.78831                 NaN            NaN   8.25977        46.9500       0.636466        32.5637                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.38984        8.06697                 NaN            NaN   8.17993        47.1809       0.654498        32.5278                 NaN
  1213.03        2500.00                 NaN            NaN            NaN   2.89550                 NaN            NaN   6.45409                 NaN            NaN            NaN   7.86396        48.2586       0.827700        33.7002                 NaN
  1210.53        2500.00                 NaN            NaN            NaN   2.90094                 NaN            NaN   6.44595                 NaN            NaN            NaN   7.86443        48.2565       0.827660        33.7045                 NaN
  1208.02        2500.00                 NaN            NaN            NaN   2.90670                 NaN            NaN   6.43717                 NaN            NaN            NaN   7.86478        48.2547       0.827695        33.7090                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.11975        5.48081                 NaN            NaN   8.29014        46.9034       0.632667        32.5732                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.17047        5.43316                 NaN            NaN   8.29478        46.8944       0.631639        32.5755                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.22485        5.38129                 NaN            NaN   8.30068        46.8848       0.630781        32.5776                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.27854        5.33016                 NaN            NaN   8.30659        46.8752       0.629913        32.5796                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.33675        5.27424                 NaN            NaN   8.31341        46.8649       0.629166        32.5815                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.38384        5.23019                 NaN            NaN   8.31843        46.8557       0.628138        32.5838                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.43552        5.18125                 NaN            NaN   8.32437        46.8458       0.627231        32.5858                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.48660        5.13297                 NaN            NaN   8.33031        46.8359       0.626313        32.5879                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.53696        5.08548                 NaN            NaN   8.33627        46.8258       0.625380        32.5901                 NaN
  1182.96        2500.00                 NaN            NaN            NaN   2.87759                 NaN            NaN   6.47202                 NaN            NaN            NaN   7.86401        48.2460       0.828743        33.7116                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.63570        4.99263                 NaN            NaN   8.34820        46.8056       0.623479        32.5943                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.07574        3.60977                 NaN            NaN   8.36939        46.7047       0.623965        32.6164                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.73147        4.90299                 NaN            NaN   8.36015        46.7852       0.621527        32.5987                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.80550        4.83258                 NaN            NaN   8.36366        46.7755       0.621357        32.6014                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.83610        4.80437                 NaN            NaN   8.37330        46.7637       0.619582        32.6029                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.86913        4.77497                 NaN            NaN   8.37812        46.7540       0.618506        32.6053                 NaN
  1165.41        2500.00                 NaN            NaN            NaN   3.00291                 NaN            NaN   6.28567                 NaN            NaN            NaN   7.86369        48.2356       0.829111        33.7831                 NaN
  1162.91        2500.00                 NaN            NaN            NaN   3.00805                 NaN            NaN   6.27794                 NaN            NaN            NaN   7.86366        48.2339       0.829136        33.7873                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.00733        4.64679                 NaN            NaN   8.39640        46.7221       0.615411        32.6120                 NaN
  1157.89        2500.00                 NaN            NaN            NaN   3.01834                 NaN            NaN   6.26295                 NaN            NaN            NaN   7.86358        48.2301       0.829169        33.7959                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.84471        8.69212                 NaN            NaN   8.34764        46.9049       0.629515        32.5811                 NaN
  1152.88        2500.00                 NaN            NaN            NaN   3.02825                 NaN            NaN   6.24775                 NaN            NaN            NaN   7.86369        48.2271       0.829187        33.8040                 NaN
  1150.38        2500.00                 NaN            NaN            NaN   3.03327                 NaN            NaN   6.24022                 NaN            NaN            NaN   7.86373        48.2253       0.829204        33.8082                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.20102        4.47135                 NaN            NaN   8.42612        46.6680       0.609912        32.6236                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.24063        4.43565                 NaN            NaN   8.43252        46.6565       0.608768        32.6259                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.27518        4.40482                 NaN            NaN   8.43812        46.6460       0.607644        32.6283                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.31111        4.37279                 NaN            NaN   8.44412        46.6348       0.606494        32.6306                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.34592        4.34195                 NaN            NaN   8.45011        46.6237       0.605332        32.6330                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.37982        4.31207                 NaN            NaN   8.45610        46.6124       0.604158        32.6354                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.41261        4.28337                 NaN            NaN   8.46208        46.6011       0.602972        32.6378                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.44423        4.25588                 NaN            NaN   8.46806        46.5898       0.601779        32.6403                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.47567        4.22862                 NaN            NaN   8.47407        46.5784       0.600573        32.6427                 NaN
