|6.6.6
Archiving\03_Data\frac/QFM_m4.5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1561.40        2500.00        98.9685                 NaN            NaN  0.108272                 NaN  0.923235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9800                 NaN            NaN  0.106004                 NaN  0.913982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9931                 NaN            NaN  0.103029                 NaN  0.903862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0037                 NaN            NaN  0.980685E-001            NaN  0.898218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0171                 NaN            NaN  0.964483E-001            NaN  0.886424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0260                 NaN            NaN  0.943409E-001            NaN  0.879615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8139                 NaN            NaN  0.111230                 NaN   1.07488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.5084                 NaN            NaN  0.427089E-001            NaN  0.448909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.8241                 NaN            NaN  0.130939                 NaN   1.04494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0857                 NaN            NaN  0.652757E-001            NaN  0.849074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0855                 NaN            NaN  0.809034E-001            NaN  0.833586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0960                 NaN            NaN  0.753692E-001            NaN  0.828647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1067                 NaN            NaN  0.774710E-001            NaN  0.815837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1143                 NaN            NaN  0.715964E-001            NaN  0.814086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1251                 NaN            NaN  0.709963E-001            NaN  0.803924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1332                 NaN            NaN  0.672611E-001            NaN  0.799542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1430                 NaN            NaN  0.653079E-001            NaN  0.791724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1517                 NaN            NaN  0.622488E-001            NaN  0.786099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1608                 NaN            NaN  0.631224E-001            NaN  0.776111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1496                 NaN            NaN  0.449548E-001            NaN  0.704362       0.101124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0097                 NaN            NaN  0.551883E-001            NaN            NaN  0.935119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0020                 NaN            NaN  0.117885E-005            NaN  0.109543E-001  0.987049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0070                 NaN            NaN            NaN            NaN  0.443712E-001  0.948595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0096                 NaN            NaN  0.330438E-003            NaN            NaN  0.990045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0153                 NaN            NaN  0.387788E-004            NaN            NaN  0.984616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0210                 NaN            NaN            NaN            NaN  0.154989E-001  0.963473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0224                 NaN            NaN            NaN            NaN            NaN  0.977557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0232                 NaN            NaN            NaN            NaN            NaN  0.976819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0245                 NaN            NaN            NaN            NaN            NaN  0.975503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0267                 NaN            NaN            NaN            NaN            NaN  0.973257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0245                 NaN            NaN            NaN            NaN            NaN  0.975483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0232                 NaN            NaN            NaN            NaN            NaN  0.976769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0182                 NaN            NaN            NaN            NaN            NaN  0.981778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0148                 NaN            NaN            NaN            NaN            NaN  0.985223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0056                 NaN            NaN            NaN            NaN            NaN  0.994424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9933                 NaN            NaN            NaN            NaN            NaN   1.00672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.9784                 NaN            NaN            NaN            NaN            NaN   1.02164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.8884                 NaN            NaN            NaN            NaN            NaN  0.949856       0.161729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5308                 NaN            NaN            NaN            NaN            NaN   1.00716       0.462071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5467                 NaN            NaN            NaN            NaN            NaN  0.995988       0.457267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5672                 NaN            NaN            NaN            NaN            NaN  0.978967       0.453823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5853                 NaN            NaN            NaN            NaN            NaN  0.446200       0.968534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6002                 NaN            NaN            NaN            NaN            NaN  0.959240       0.440552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6174                 NaN            NaN            NaN            NaN            NaN  0.948933       0.433630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6337                 NaN            NaN            NaN            NaN            NaN  0.937448       0.428878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6495                 NaN            NaN            NaN            NaN            NaN  0.927938       0.422547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6643                 NaN            NaN            NaN            NaN            NaN  0.418408       0.917303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6795                 NaN            NaN            NaN            NaN            NaN  0.908533       0.411991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6919                 NaN            NaN            NaN            NaN            NaN  0.405865       0.902232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7057                 NaN            NaN            NaN            NaN            NaN  0.892857       0.401475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        97.6807                 NaN            NaN            NaN            NaN            NaN  0.909264       0.922236                 NaN            NaN  0.487768                 NaN            NaN            NaN            NaN
  1433.58        2500.00        96.6745                 NaN            NaN            NaN            NaN            NaN  0.909228        1.43911                 NaN            NaN  0.977167                 NaN            NaN            NaN            NaN
  1431.08        2500.00        96.7743                 NaN            NaN            NaN            NaN            NaN  0.876157        1.40199                 NaN            NaN  0.947597                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.8711                 NaN            NaN            NaN            NaN            NaN  0.853011        1.35840                 NaN            NaN  0.917510                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.8923                 NaN            NaN  0.365859                 NaN            NaN  0.995236       0.783386                 NaN            NaN  0.963228                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.9697                 NaN            NaN  0.398071                 NaN            NaN  0.991773       0.695508                 NaN            NaN  0.944946                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.0644                 NaN            NaN  0.393287                 NaN            NaN  0.661729       0.965481                 NaN            NaN  0.915105                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.1450                 NaN            NaN  0.391790                 NaN            NaN  0.627561       0.944917                 NaN            NaN  0.890696                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.2232                 NaN            NaN  0.388077                 NaN            NaN  0.926244       0.596100                 NaN            NaN  0.866368                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.2977                 NaN            NaN  0.385272                 NaN            NaN  0.565386       0.908174                 NaN            NaN  0.843485                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.3696                 NaN            NaN  0.382447                 NaN            NaN  0.536759       0.890010                 NaN            NaN  0.821222                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.4363                 NaN            NaN  0.379448                 NaN            NaN  0.874433       0.509338                 NaN            NaN  0.800490                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.5028                 NaN            NaN  0.377019                 NaN            NaN  0.858010       0.482322                 NaN            NaN  0.779879                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.5654                 NaN            NaN  0.373285                 NaN            NaN  0.843274       0.457392                 NaN            NaN  0.760690                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.6267                 NaN            NaN  0.370688                 NaN            NaN  0.434385       0.827169                 NaN            NaN  0.741044                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.6849                 NaN            NaN  0.368706                 NaN            NaN  0.815467       0.407796                 NaN            NaN  0.723141                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.7400                 NaN            NaN  0.365069                 NaN            NaN  0.798994       0.390332                 NaN            NaN  0.705575                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.7930                 NaN            NaN  0.362264                 NaN            NaN  0.369815       0.786114                 NaN            NaN  0.688845                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.8459                 NaN            NaN  0.359590                 NaN            NaN  0.349514       0.772759                 NaN            NaN  0.672276                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.8932                 NaN            NaN  0.356705                 NaN            NaN  0.330390       0.762645                 NaN            NaN  0.657082                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.9393                 NaN            NaN  0.353770                 NaN            NaN  0.312922       0.751662                 NaN            NaN  0.642354                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.9882                 NaN            NaN  0.350425                 NaN            NaN  0.296951       0.737621                 NaN            NaN  0.626821                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.0314                 NaN            NaN  0.347292                 NaN            NaN  0.729642       0.278775                 NaN            NaN  0.612864                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.0732                 NaN            NaN  0.343736                 NaN            NaN  0.263855       0.719696                 NaN            NaN  0.599522                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.1165                 NaN            NaN  0.340792                 NaN            NaN  0.248731       0.708337                 NaN            NaN  0.585604                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.1543                 NaN            NaN  0.337106                 NaN            NaN  0.241130       0.693502                 NaN            NaN  0.573938                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.1961                 NaN            NaN  0.331267                 NaN            NaN  0.688635       0.224940                 NaN            NaN  0.559052                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.2320                 NaN            NaN  0.328894                 NaN            NaN  0.679172       0.212102                 NaN            NaN  0.547869                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.2678                 NaN            NaN  0.324725                 NaN            NaN  0.670475       0.200906                 NaN            NaN  0.536050                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.3025                 NaN            NaN  0.320299                 NaN            NaN  0.190089       0.662544                 NaN            NaN  0.524590                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.3364                 NaN            NaN  0.316076                 NaN            NaN  0.180509       0.653721                 NaN            NaN  0.513314                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.3680                 NaN            NaN  0.311361                 NaN            NaN  0.646650       0.171299                 NaN            NaN  0.502699                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.4009                 NaN            NaN  0.305953                 NaN            NaN  0.165249       0.636251                 NaN            NaN  0.491669                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.4311                 NaN            NaN  0.301191                 NaN            NaN  0.629476       0.156695                 NaN            NaN  0.481528                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.4613                 NaN            NaN  0.296307                 NaN            NaN  0.619349       0.151535                 NaN            NaN  0.471507                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.4881                 NaN            NaN  0.290853                 NaN            NaN  0.613504       0.145525                 NaN            NaN  0.461992                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.5214                 NaN            NaN  0.323715                 NaN            NaN  0.635453       0.635840E-001            NaN            NaN  0.455841                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.5453                 NaN            NaN  0.239705                 NaN            NaN  0.217858       0.559071                 NaN            NaN  0.438038                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.5722                 NaN            NaN  0.273082                 NaN            NaN  0.587594       0.133646                 NaN            NaN  0.433454                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.5983                 NaN            NaN  0.267090                 NaN            NaN  0.130689       0.579365                 NaN            NaN  0.424530                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.6218                 NaN            NaN  0.260265                 NaN            NaN  0.130555       0.571189                 NaN            NaN  0.416201                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.6466                 NaN            NaN  0.254116                 NaN            NaN  0.563868       0.127761                 NaN            NaN  0.407655                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.6699                 NaN            NaN  0.246494                 NaN            NaN  0.129077       0.555188                 NaN            NaN  0.399347                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.6930                 NaN            NaN  0.240234                 NaN            NaN  0.128622       0.546763                 NaN            NaN  0.391408                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.7146                 NaN            NaN  0.232950                 NaN            NaN  0.538578       0.130155                 NaN            NaN  0.383706                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.7353                 NaN            NaN  0.229820                 NaN            NaN  0.120858       0.536941                 NaN            NaN  0.377065                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.7579                 NaN            NaN  0.215501                 NaN            NaN  0.141622       0.517202                 NaN            NaN  0.367785                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.7764                 NaN            NaN  0.210701                 NaN            NaN  0.513723       0.137481                 NaN            NaN  0.361693                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.7943                 NaN            NaN  0.203757                 NaN            NaN  0.506018       0.140368                 NaN            NaN  0.355565                 NaN            NaN            NaN            NaN
  1313.28        2500.00        77.8492                 NaN            NaN   1.61126                 NaN            NaN   4.57366       0.499290                 NaN            NaN   2.90467        12.5620                 NaN            NaN            NaN
  1310.78        2500.00        71.4562                 NaN            NaN   1.88617                 NaN            NaN  0.143353        6.52609                 NaN            NaN   3.68153        16.3067                 NaN            NaN            NaN
  1308.27        2500.00        75.1514                 NaN            NaN   1.60275                 NaN            NaN   5.96002                 NaN            NaN            NaN   3.22812        14.0578                 NaN            NaN            NaN
  1305.76        2500.00        77.9672                 NaN            NaN   1.36340                 NaN            NaN   5.44442                 NaN            NaN            NaN   2.88316        12.3418                 NaN            NaN            NaN
  1303.26        2500.00        80.1305                 NaN            NaN   1.20063                 NaN            NaN   5.02466                 NaN            NaN            NaN   2.61747        11.0268                 NaN            NaN            NaN
  1300.75        2500.00        81.8465                 NaN            NaN   1.06498                 NaN            NaN   4.70045                 NaN            NaN            NaN   2.40691        9.98120                 NaN            NaN            NaN
  1298.25        2500.00        83.2321                 NaN            NaN  0.959610                 NaN            NaN   4.43399                 NaN            NaN            NaN   2.23653        9.13780                 NaN            NaN            NaN
  1295.74        2500.00        84.3563                 NaN            NaN  0.856686                 NaN            NaN   4.24228                 NaN            NaN            NaN   2.09924        8.44553                 NaN            NaN            NaN
  1293.23        2500.00        76.4978                 NaN            NaN   1.21357                 NaN            NaN   5.80576                 NaN            NaN            NaN   3.09514        12.7301       0.657548                 NaN            NaN
  1290.73        2500.00        74.4604                 NaN            NaN   1.45154                 NaN            NaN   5.98169                 NaN            NaN            NaN   3.34191        13.9536       0.810870                 NaN            NaN
  1288.22        2500.00        78.4674                 NaN            NaN   1.13573                 NaN            NaN   5.37342                 NaN            NaN            NaN   2.78559        11.5933       0.644595                 NaN            NaN
  1285.71        2500.00        75.5157                 NaN            NaN   1.41630                 NaN            NaN   5.88918                 NaN            NaN            NaN   3.14561        13.3097       0.723478                 NaN            NaN
  1283.21        2500.00        74.3469                 NaN            NaN   1.51622                 NaN            NaN   6.04768                 NaN            NaN            NaN   3.23840        14.1010       0.749835                 NaN            NaN
  1280.70        2500.00        56.1995                 NaN            NaN   2.83534                 NaN            NaN   9.63155                 NaN            NaN            NaN   5.48933        24.5399        1.30439                 NaN            NaN
  1278.20        2500.00        80.7873                 NaN            NaN  0.513668                 NaN            NaN   5.50270                 NaN            NaN            NaN   2.21402        10.5228       0.459511                 NaN            NaN
  1275.69        2500.00        72.7289                 NaN            NaN  0.983570                 NaN            NaN   7.24014                 NaN            NaN            NaN   3.37393        14.9546       0.718870                 NaN            NaN
  1273.18        2500.00        51.5862                 NaN            NaN            NaN            NaN            NaN   1.15597        13.1581                 NaN            NaN   6.00111        26.8262        1.27231                 NaN            NaN
  1270.68        2500.00        96.8789                 NaN            NaN            NaN            NaN            NaN   2.13036                 NaN            NaN            NaN  0.579645       0.399106       0.120040E-001            NaN            NaN
  1268.17        2500.00        90.5038                 NaN            NaN            NaN            NaN            NaN   3.23778                 NaN            NaN            NaN   1.25976        4.82627       0.172338                 NaN            NaN
  1265.66        2500.00        98.7499                 NaN            NaN            NaN            NaN            NaN  0.920533                 NaN            NaN            NaN            NaN  0.329522                 NaN            NaN            NaN
  1263.16        2500.00        89.8918                 NaN            NaN            NaN            NaN            NaN   3.43508                 NaN            NaN            NaN   1.25747        5.26334       0.152341                 NaN            NaN
  1260.65        2500.00        89.9208                 NaN            NaN            NaN            NaN            NaN   3.32095                 NaN            NaN            NaN   1.29339        5.23932       0.225523                 NaN            NaN
  1258.15        2500.00        91.4003                 NaN            NaN            NaN            NaN            NaN   2.78654                 NaN            NaN            NaN   1.10473        4.50990       0.198516                 NaN            NaN
  1255.64        2500.00        91.4156                 NaN            NaN            NaN            NaN            NaN   2.39425                 NaN            NaN            NaN   1.01187        4.93470       0.243630                 NaN            NaN
  1253.13        2500.00        93.8036                 NaN            NaN            NaN            NaN            NaN   2.42729                 NaN            NaN            NaN  0.903866        2.77969       0.855946E-001            NaN            NaN
  1250.63        2500.00        93.1775                 NaN            NaN            NaN            NaN            NaN   2.27521                 NaN            NaN            NaN  0.875481        3.52650       0.145255                 NaN            NaN
  1248.12        2500.00        84.1727                 NaN            NaN   1.59837                 NaN            NaN            NaN            NaN            NaN            NaN   1.42354        12.0926       0.712825                 NaN            NaN
  1245.61        2500.00        95.5000                 NaN            NaN            NaN            NaN            NaN   2.22505        1.22521                 NaN            NaN   1.04969                 NaN            NaN            NaN            NaN
  1243.11        2500.00        99.6877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.116855       0.195437                 NaN            NaN            NaN
  1240.60        2500.00        98.4842                 NaN            NaN            NaN            NaN            NaN  0.346880       0.949797                 NaN            NaN  0.219160                 NaN            NaN            NaN            NaN
  1238.10        2500.00        99.0660                 NaN            NaN            NaN            NaN            NaN  0.541537                 NaN            NaN            NaN  0.926186E-001  0.299855                 NaN            NaN            NaN
  1235.59        2500.00        96.8921                 NaN            NaN            NaN            NaN            NaN  0.832042       0.356704                 NaN            NaN  0.462250        1.45691                 NaN            NaN            NaN
  1233.08        2500.00        95.8684                 NaN            NaN            NaN            NaN            NaN   1.50508                 NaN            NaN            NaN  0.484532        2.09946       0.424891E-001            NaN            NaN
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.78628        10.6645                 NaN            NaN   8.26732        44.2205        1.15058        30.9109                 NaN
  1228.07        2500.00                 NaN            NaN            NaN   4.50857                 NaN            NaN   8.64721                 NaN            NaN            NaN   8.01343        45.3311        1.44564        32.0541                 NaN
  1225.56        2500.00                 NaN            NaN            NaN   4.51867                 NaN            NaN   8.63379                 NaN            NaN            NaN   8.01354        45.3311        1.44582        32.0571                 NaN
  1223.06        2500.00                 NaN            NaN            NaN   4.19225                 NaN            NaN   9.17042       0.113275E-003            NaN            NaN   8.06817        45.1712        1.41477        31.9831                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.52000        10.9072                 NaN            NaN   8.30262        44.2253        1.14353        30.9013                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.90148        7.68084                 NaN            NaN   8.39711        43.9796        1.10871        30.9323                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.44718        10.9873                 NaN            NaN   8.31753        44.2051        1.14037        30.9025                 NaN
  1213.03        2500.00                 NaN            NaN            NaN   4.63435                 NaN            NaN   8.48699                 NaN            NaN            NaN   8.01561        45.3252        1.44569        32.0921                 NaN
  1210.53        2500.00                 NaN            NaN            NaN   4.64327                 NaN            NaN   8.47557                 NaN            NaN            NaN   8.01616        45.3245        1.44568        32.0948                 NaN
  1208.02        2500.00                 NaN            NaN            NaN   4.65272                 NaN            NaN   8.46325                 NaN            NaN            NaN   8.01658        45.3239        1.44580        32.0978                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.32858        7.26617                 NaN            NaN   8.42817        43.9408        1.10229        30.9340                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.39681        7.20184                 NaN            NaN   8.43291        43.9332        1.10054        30.9347                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.46976        7.13191                 NaN            NaN   8.43894        43.9252        1.09909        30.9351                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.54178        7.06297                 NaN            NaN   8.44498        43.9171        1.09761        30.9356                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.61966        6.98769                 NaN            NaN   8.45195        43.9084        1.09635        30.9359                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.68291        6.92819                 NaN            NaN   8.45708        43.9007        1.09460        30.9365                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.75215        6.86224                 NaN            NaN   8.46315        43.8924        1.09306        30.9370                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.82057        6.79716                 NaN            NaN   8.46922        43.8840        1.09150        30.9376                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.88799        6.73316                 NaN            NaN   8.47530        43.8755        1.08991        30.9381                 NaN
  1182.96        2500.00                 NaN            NaN            NaN   4.60814                 NaN            NaN   8.51717                 NaN            NaN            NaN   8.01610        45.3255        1.44816        32.0849                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.02013        6.60803                 NaN            NaN   8.48749        43.8585        1.08668        30.9392                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9177        4.77034                 NaN            NaN   8.50823        43.7607        1.08746        30.9556                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.14822        6.48724                 NaN            NaN   8.49970        43.8411        1.08335        30.9403                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.24653        6.39282                 NaN            NaN   8.50327        43.8330        1.08309        30.9413                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.28806        6.35442                 NaN            NaN   8.51313        43.8229        1.08004        30.9414                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.33220        6.31471                 NaN            NaN   8.51805        43.8147        1.07820        30.9422                 NaN
  1165.41        2500.00                 NaN            NaN            NaN   4.81072                 NaN            NaN   8.25174                 NaN            NaN            NaN   8.01669        45.3265        1.44930        32.1451                 NaN
  1162.91        2500.00                 NaN            NaN            NaN   4.81919                 NaN            NaN   8.24085                 NaN            NaN            NaN   8.01673        45.3261        1.44940        32.1477                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.51668        6.14204                 NaN            NaN   8.53671        43.7876        1.07292        30.9441                 NaN
  1157.89        2500.00                 NaN            NaN            NaN   4.83613                 NaN            NaN   8.21951                 NaN            NaN            NaN   8.01677        45.3249        1.44957        32.1531                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.72364        11.8045                 NaN            NaN   8.48864        43.9683        1.09777        30.9171                 NaN
  1152.88        2500.00                 NaN            NaN            NaN   4.85248                 NaN            NaN   8.19828                 NaN            NaN            NaN   8.01701        45.3243        1.44972        32.1582                 NaN
  1150.38        2500.00                 NaN            NaN            NaN   4.86075                 NaN            NaN   8.18767                 NaN            NaN            NaN   8.01712        45.3239        1.44981        32.1608                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.77498        5.90534                 NaN            NaN   8.56705        43.7415        1.06352        30.9476                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.82767        5.85723                 NaN            NaN   8.57357        43.7316        1.06156        30.9484                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.87381        5.81552                 NaN            NaN   8.57930        43.7226        1.05964        30.9491                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92166        5.77227                 NaN            NaN   8.58541        43.7131        1.05767        30.9499                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.96799        5.73061                 NaN            NaN   8.59153        43.7035        1.05568        30.9507                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0131        5.69022                 NaN            NaN   8.59764        43.6939        1.05367        30.9515                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0567        5.65140                 NaN            NaN   8.60374        43.6842        1.05163        30.9523                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0988        5.61420                 NaN            NaN   8.60984        43.6745        1.04959        30.9531                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1406        5.57730                 NaN            NaN   8.61597        43.6647        1.04752        30.9539                 NaN
