|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/WD94/WD94_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        4954.13     
  1996.79        500.000        4955.04     
  1993.59        500.000        4955.96     
  1990.38        500.000        4956.88     
  1987.18        500.000        4957.79     
  1983.97        500.000        4958.71     
  1980.77        500.000        4959.62     
  1977.56        500.000        4960.54     
  1974.36        500.000        4961.45     
  1971.15        500.000        4962.36     
  1967.95        500.000        4963.27     
  1964.74        500.000        4964.18     
  1961.54        500.000        4965.09     
  1958.33        500.000        4966.00     
  1955.13        500.000        4966.91     
  1951.92        500.000        4967.82     
  1948.72        500.000        4968.73     
  1945.51        500.000        4969.64     
  1942.31        500.000        4970.54     
  1939.10        500.000        4971.45     
  1935.90        500.000        4972.35     
  1932.69        500.000        4973.26     
  1929.49        500.000        4974.16     
  1926.28        500.000        4975.07     
  1923.08        500.000        4975.97     
  1919.87        500.000        4976.87     
  1916.67        500.000        4977.77     
  1913.46        500.000        4978.67     
  1910.26        500.000        4979.57     
  1907.05        500.000        4980.47     
  1903.85        500.000        4981.37     
  1900.64        500.000        4982.27     
  1897.44        500.000        4983.17     
  1894.23        500.000        4984.07     
  1891.03        500.000        4984.96     
  1887.82        500.000        4985.86     
  1884.62        500.000        4986.75     
  1881.41        500.000        4120.30     
  1878.21        500.000        3567.69     
  1875.00        500.000        3423.05     
  1871.79        500.000        3277.13     
  1868.59        500.000        3229.41     
  1865.38        500.000        3224.96     
  1862.18        500.000        3223.04     
  1858.97        500.000        3223.02     
  1855.77        500.000        3223.61     
  1852.56        500.000        3224.18     
  1849.36        500.000        3224.74     
  1846.15        500.000        3225.28     
  1842.95        500.000        3227.33     
  1839.74        500.000        3229.20     
  1836.54        500.000        3230.92     
  1833.33        500.000        3232.50     
  1830.13        500.000        3233.99     
  1826.92        500.000        3235.37     
  1823.72        500.000        3236.68     
  1820.51        500.000        3237.91     
  1817.31        500.000        3240.08     
  1814.10        500.000        3242.12     
  1810.90        500.000        3244.05     
  1807.69        500.000        3245.88     
  1804.49        500.000        3247.61     
  1801.28        500.000        3249.27     
  1798.08        500.000        3250.85     
  1794.87        500.000        3252.36     
  1791.67        500.000        3254.65     
  1788.46        500.000        3256.84     
  1785.26        500.000        3258.94     
  1782.05        500.000        3260.95     
  1778.85        500.000        3262.88     
  1775.64        500.000        3264.74     
  1772.44        500.000        3266.53     
  1769.23        500.000        3268.26     
  1766.03        500.000        3270.36     
  1762.82        500.000        3272.40     
  1759.62        500.000        3274.37     
  1756.41        500.000        3276.28     
  1753.21        500.000        3278.13     
  1750.00        500.000        3279.92     
  1746.79        500.000        3281.66     
  1743.59        500.000        3283.36     
  1740.38        500.000        3285.32     
  1737.18        500.000        3287.23     
  1733.97        500.000        3289.09     
  1730.77        500.000        3290.90     
  1727.56        500.000        3292.67     
  1724.36        500.000        3294.39     
  1721.15        500.000        3296.07     
  1717.95        500.000        3297.72     
  1714.74        500.000        3299.49     
  1711.54        500.000        3301.22     
  1708.33        500.000        3302.91     
  1705.13        500.000        3304.57     
  1701.92        500.000        3306.19     
  1698.72        500.000        3307.78     
  1695.51        500.000        3309.35     
  1692.31        500.000        3310.88     
  1689.10        500.000        3312.44     
  1685.90        500.000        3313.98     
  1682.69        500.000        3315.49     
  1679.49        500.000        3316.98     
  1676.28        500.000        3318.44     
  1673.08        500.000        3319.88     
  1669.87        500.000        3321.30     
  1666.67        500.000        3322.69     
  1663.46        500.000        3324.08     
  1660.26        500.000        3325.44     
  1657.05        500.000        3326.79     
  1653.85        500.000        3328.12     
  1650.64        500.000        3329.43     
  1647.44        500.000        3330.73     
  1644.23        500.000        3332.01     
  1641.03        500.000        3333.27     
  1637.82        500.000        3334.45     
  1634.62        500.000        3335.63     
  1631.41        500.000        3336.78     
  1628.21        500.000        3337.93     
  1625.00        500.000        3339.07     
  1621.79        500.000        3340.19     
  1618.59        500.000        3341.30     
  1615.38        500.000        3342.40     
  1612.18        500.000        3343.47     
  1608.97        500.000        3344.52     
  1605.77        500.000        3345.56     
  1602.56        500.000        3346.60     
  1599.36        500.000        3347.61     
  1596.15        500.000        3348.62     
  1592.95        500.000        3349.60     
  1589.74        500.000        3349.86     
  1586.54        500.000        3349.31     
  1583.33        500.000        3348.78     
  1580.13        500.000        3348.28     
  1576.92        500.000        3347.80     
  1573.72        500.000        3347.35     
  1570.51        500.000        3346.93     
  1567.31        500.000        3346.52     
  1564.10        500.000        3346.14     
  1560.90        500.000        3346.03     
  1557.69        500.000        3345.94     
  1554.49        500.000        3345.85     
  1551.28        500.000        3345.77     
  1548.08        500.000        3345.70     
  1544.87        500.000        3345.65     
  1541.67        500.000        3345.60     
  1538.46        500.000        3345.56     
  1535.26        500.000        3345.64     
  1532.05        500.000        3345.73     
  1528.85        500.000        3345.82     
  1525.64        500.000        3345.92     
  1522.44        500.000        3346.02     
  1519.23        500.000        3346.13     
  1516.03        500.000        3346.24     
  1512.82        500.000        3346.35     
  1509.62        500.000        3346.53     
  1506.41        500.000        3346.71     
  1503.21        500.000        3346.89     
  1500.00        500.000        3347.07     
  1496.79        500.000        3347.26     
  1493.59        500.000        3347.45     
  1490.38        500.000        3347.64     
  1487.18        500.000        3347.84     
  1483.97        500.000        3348.06     
  1480.77        500.000        3348.28     
  1477.56        500.000        3348.51     
  1474.36        500.000        3348.74     
  1471.15        500.000        3348.97     
  1467.95        500.000        3349.21     
  1464.74        500.000        3349.44     
  1461.54        500.000        3349.68     
  1458.33        500.000        3349.91     
  1455.13        500.000        3350.15     
  1451.92        500.000        3350.39     
  1448.72        500.000        3350.63     
  1445.51        500.000        3350.88     
  1442.31        500.000        3351.17     
  1439.10        500.000        3351.42     
  1435.90        500.000        3351.66     
  1432.69        500.000        3352.00     
  1429.49        500.000        3352.34     
  1426.28        500.000        3352.67     
  1423.08        500.000        3353.01     
  1419.87        500.000        3353.35     
  1416.67        500.000        3353.69     
  1413.46        500.000        3354.03     
  1410.26        500.000        3354.37     
  1407.05        500.000        3354.75     
  1403.85        500.000        3355.12     
  1400.64        500.000        3355.09     
  1397.44        500.000        3354.26     
  1394.23        500.000        3353.53     
  1391.03        500.000        3352.74     
  1387.82        500.000        3353.18     
  1384.62        500.000        3351.35     
  1381.41        500.000        3351.79     
  1378.21        500.000        3352.23     
  1375.00        500.000        3352.67     
  1371.79        500.000        3353.11     
  1368.59        500.000        3353.54     
  1365.38        500.000        3353.98     
  1362.18        500.000        3354.42     
  1358.97        500.000        3347.78     
  1355.77        500.000        3348.21     
  1352.56        500.000        3348.65     
  1349.36        500.000        3349.08     
  1346.15        500.000        3349.51     
  1342.95        500.000        3349.95     
  1339.74        500.000        3350.38     
  1336.54        500.000        3350.81     
  1333.33        500.000        3346.03     
  1330.13        500.000        3346.46     
  1326.92        500.000        3346.89     
  1323.72        500.000        3347.32     
  1320.51        500.000        3347.75     
  1317.31        500.000        3348.18     
  1314.10        500.000        3348.61     
  1310.90        500.000        3349.03     
  1307.69        500.000        3345.21     
  1304.49        500.000        3345.64     
  1301.28        500.000        3345.12     
  1298.08        500.000        3345.09     
  1294.87        500.000        3318.92     
  1291.67        500.000        3309.88     
  1288.46        500.000        3310.23     
  1285.26        500.000        3310.64     
  1282.05        500.000        3310.92     
  1278.85        500.000        3311.34     
  1275.64        500.000        3311.75     
  1272.44        500.000        3312.16     
  1269.23        500.000        3312.58     
  1266.03        500.000        3312.99     
  1262.82        500.000        3313.40     
  1259.62        500.000        3313.82     
  1256.41        500.000        3313.70     
  1253.21        500.000        3314.11     
  1250.00        500.000        3314.53     
  1246.79        500.000        3314.94     
  1243.59        500.000        3315.35     
  1240.38        500.000        3315.76     
  1237.18        500.000        3316.17     
  1233.97        500.000        3316.58     
  1230.77        500.000        3316.51     
  1227.56        500.000        3316.92     
  1224.36        500.000        3317.33     
  1221.15        500.000        3317.74     
  1217.95        500.000        3318.15     
  1214.74        500.000        3318.56     
  1211.54        500.000        3318.96     
  1208.33        500.000        3319.37     
  1205.13        500.000        3319.34     
  1201.92        500.000        3319.74     
  1198.72        500.000        3320.15     
  1195.51        500.000        3320.56     
  1192.31        500.000        3320.96     
  1189.10        500.000        3321.37     
  1185.90        500.000        3321.78     
  1182.69        500.000        3322.18     
  1179.49        500.000        3322.18     
  1176.28        500.000        3322.59     
  1173.08        500.000        3322.99     
  1169.87        500.000        3323.40     
  1166.67        500.000        3323.80     
  1163.46        500.000        3324.21     
  1160.26        500.000        3324.61     
  1157.05        500.000        3325.02     
  1153.85        500.000        3325.05     
  1150.64        500.000        3325.45     
  1147.44        500.000        3325.86     
  1144.23        500.000        3326.26     
  1141.03        500.000        3326.66     
  1137.82        500.000        3327.06     
  1134.62        500.000        3327.47     
  1131.41        500.000        3327.87     
  1128.21        500.000        3327.94     
  1125.00        500.000        3328.34     
  1121.79        500.000        3328.74     
  1118.59        500.000        3329.14     
  1115.38        500.000        3329.54     
  1112.18        500.000        3329.94     
  1108.97        500.000        3330.34     
  1105.77        500.000        3330.74     
  1102.56        500.000        3330.85     
  1099.36        500.000        3331.25     
  1096.15        500.000        3331.65     
  1092.95        500.000        3332.04     
  1089.74        500.000        3332.44     
  1086.54        500.000        3332.84     
  1083.33        500.000        3333.24     
  1080.13        500.000        3333.64     
  1076.92        500.000        3333.78     
  1073.72        500.000        3334.18     
  1070.51        500.000        3334.57     
  1067.31        500.000        3334.97     
  1064.10        500.000        3335.37     
  1060.90        500.000        3335.76     
  1057.69        500.000        3336.16     
  1054.49        500.000        3336.55     
  1051.28        500.000        3336.73     
  1048.08        500.000        3337.13     
  1044.87        500.000        3337.48     
  1041.67        500.000        3337.85     
  1038.46        500.000        3338.23     
  1035.26        500.000        3338.63     
  1032.05        500.000        3339.00     
  1028.85        500.000        3339.37     
  1025.64        500.000        3339.74     
  1022.44        500.000        3340.14     
  1019.23        500.000        3340.54     
  1016.03        500.000        3340.93     
  1012.82        500.000        3341.33     
  1009.62        500.000        3341.72     
  1006.41        500.000        3342.12     
  1003.21        500.000        3342.52     
  1000.00        500.000        3342.72     
