|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1862.18        500.000        99.0021       0.982173       0.157683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0021       0.982169       0.157682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0021       0.982166       0.157682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0021       0.982162       0.157681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0021       0.982158       0.157680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0021       0.982154       0.157680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0021       0.982150       0.157679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0021       0.982146       0.157678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0021       0.982142       0.157678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0021       0.982138       0.157677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0021       0.982134       0.157676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0021       0.982130       0.157676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0021       0.982126       0.157675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0021       0.982122       0.157674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0021       0.982117       0.157674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0021       0.982113       0.157673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.0021       0.982108       0.157672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0021       0.982104       0.157672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0021       0.982100       0.157671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0021       0.982095       0.157670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0021       0.982091       0.157670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0021       0.982086       0.157669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0022       0.982081       0.157668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0022       0.982077       0.157667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0022       0.982072       0.157666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0022       0.982067       0.157666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0022       0.982062       0.157665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.0022       0.982057       0.157664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.0022       0.982052       0.157663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.0022       0.982048       0.157663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.0022       0.982042       0.157662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0022       0.982037       0.157661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0022       0.982032       0.157660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0022       0.982027       0.157659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0022       0.982021       0.157658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0022       0.982016       0.157658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0022       0.982011       0.157657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.0022       0.982006       0.157656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.0022       0.982000       0.157655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        98.9882       0.981956       0.140197E-001  0.158160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        98.8710       0.981951                 NaN  0.147034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        98.8676       0.981945                 NaN  0.150440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        98.8627       0.981940                 NaN  0.155390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        98.8577       0.981934                 NaN  0.160340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        98.8528       0.981928                 NaN  0.165290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        98.8478       0.981923                 NaN  0.170239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        98.8398       0.981917                 NaN  0.178256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        98.8318       0.981911                 NaN  0.186272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        98.8238       0.981905                 NaN  0.194289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        98.8158       0.981899                 NaN  0.202305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        98.8078       0.981893                 NaN  0.210321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        98.7998       0.981888                 NaN  0.218337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.7918       0.981882                 NaN  0.226353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.7838       0.981876                 NaN  0.234369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.7734       0.981870                 NaN  0.244717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.7631       0.981864                 NaN  0.255066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.7463       0.981858                 NaN  0.271796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.7150       0.981851                 NaN  0.285841       0.172683E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.6748       0.981845                 NaN  0.308984       0.343673E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.6346       0.981838                 NaN  0.332127       0.514661E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.5943       0.981831                 NaN  0.355269       0.685646E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.5541       0.981825                 NaN  0.378411       0.856629E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.4594       0.981820                 NaN  0.456908       0.101901                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.3646       0.981815                 NaN  0.535404       0.118139                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.2699       0.981810                 NaN  0.613899       0.134377                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.1752       0.981806                 NaN  0.692394       0.150615                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.0805       0.981801                 NaN  0.770887       0.166853                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        97.9857       0.981796                 NaN  0.849380       0.183091                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        97.8910       0.981791                 NaN  0.927872       0.199328                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        97.7963       0.981786                 NaN   1.00636       0.215565                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        97.3087       0.981797                 NaN   1.47875       0.230802                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        96.8210       0.981807                 NaN   1.95115       0.246039                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        96.3333       0.981818                 NaN   2.42356       0.261276                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        95.8457       0.981828                 NaN   2.89597       0.276514                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        95.3580       0.981839                 NaN   3.36840       0.291752                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        94.8703       0.981849                 NaN   3.84084       0.306990                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        94.3826       0.981860                 NaN   4.31329       0.322229                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        93.8949       0.981870                 NaN   4.78575       0.337468                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        93.1687       0.981892                 NaN   5.49790       0.351533                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        92.4424       0.981914                 NaN   6.21009       0.365599                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        91.7161       0.981935                 NaN   6.92231       0.379665                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        90.9897       0.981957                 NaN   7.63456       0.393732                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        90.2634       0.981979                 NaN   8.34684       0.407800                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        89.5370       0.982000                 NaN   9.05916       0.421868                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        88.8105       0.982022                 NaN   9.77150       0.435937                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        88.0841       0.982044                 NaN   10.4839       0.450006                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        87.3853       0.982066                 NaN   11.1699       0.462723                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        86.6866       0.982089                 NaN   11.8559       0.475441                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        85.9878       0.982112                 NaN   12.5420       0.488159                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        85.2889       0.982135                 NaN   13.2280       0.500878                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        84.5901       0.982157                 NaN   13.9142       0.513597                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        83.8912       0.982180                 NaN   14.6003       0.526317                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        83.1923       0.982203                 NaN   15.2865       0.539038                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        82.4933       0.982225                 NaN   15.9727       0.551759                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        81.8582       0.982247                 NaN   16.5963       0.563264                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        81.2231       0.982269                 NaN   17.2199       0.574770                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        80.5879       0.982291                 NaN   17.8435       0.586277                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        79.9527       0.982313                 NaN   18.4672       0.597784                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        79.3175       0.982335                 NaN   19.0909       0.609291                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        78.6823       0.982357                 NaN   19.7146       0.620799                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        78.0470       0.982379                 NaN   20.3383       0.632308                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        77.4117       0.982401                 NaN   20.9621       0.643817                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        76.8464       0.982421                 NaN   21.5171       0.654146                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        76.2810       0.982442                 NaN   22.0720       0.664476                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        75.7157       0.982463                 NaN   22.6270       0.674807                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        75.1503       0.982483                 NaN   23.1821       0.685138                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        74.5849       0.982504                 NaN   23.7371       0.695469                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        74.0195       0.982524                 NaN   24.2922       0.705801                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        73.4540       0.982545                 NaN   24.8473       0.716133                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        72.8886       0.982565                 NaN   25.4024       0.726465                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        71.9858       0.982583                 NaN   25.5846       0.723294       0.723665                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        70.8357       0.982599                 NaN   25.5262       0.709020        1.94657                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        69.7054       0.982614                 NaN   25.4626       0.694135        3.15527                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        68.5751       0.982630                 NaN   25.3990       0.679249        4.36401                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        67.4763       0.982644                 NaN   25.3304       0.662059        5.54850                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        66.3776       0.982659                 NaN   25.2619       0.644869        6.73303                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        65.2787       0.982674                 NaN   25.1933       0.627678        7.91760                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        64.1799       0.982688                 NaN   25.1248       0.610487        9.10220                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        63.1037       0.982702                 NaN   25.0552       0.589325        10.2690                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        62.0276       0.982716                 NaN   24.9857       0.568162        11.4359                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        60.9514       0.982730                 NaN   24.9162       0.546999        12.6027                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        59.8751       0.982744                 NaN   24.8466       0.525835        13.7697                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        58.6130       0.982760                 NaN   24.8055       0.502978        14.8583       0.237521                 NaN            NaN            NaN            NaN
  1467.95        500.000        56.6137       0.982789                 NaN   24.8703       0.491863        15.4351        1.60629                 NaN            NaN            NaN            NaN
  1464.74        500.000        54.7306       0.982815                 NaN   24.9304       0.480430        15.9790        2.89682                 NaN            NaN            NaN            NaN
  1461.54        500.000        52.8474       0.982842                 NaN   24.9904       0.468997        16.5229        4.18741                 NaN            NaN            NaN            NaN
  1458.33        500.000        51.1651       0.982864                 NaN   25.0382       0.458042        17.0057        5.35005                 NaN            NaN            NaN            NaN
  1455.13        500.000        49.4828       0.982887                 NaN   25.0859       0.447085        17.4886        6.51273                 NaN            NaN            NaN            NaN
  1451.92        500.000        47.8003       0.982910                 NaN   25.1337       0.436128        17.9715        7.67547                 NaN            NaN            NaN            NaN
  1448.72        500.000        46.1178       0.982932                 NaN   25.1815       0.425171        18.4544        8.83827                 NaN            NaN            NaN            NaN
  1445.51        500.000        44.6137       0.982951                 NaN   25.2109       0.415727        18.8813        9.89533                 NaN            NaN            NaN            NaN
  1442.31        500.000        43.1096       0.982970                 NaN   25.2404       0.406283        19.3083        10.9524                 NaN            NaN            NaN            NaN
  1439.10        500.000        41.4762       0.983000                 NaN   25.2004       0.440910        18.3739        11.8306        1.69507                 NaN            NaN            NaN
  1435.90        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1432.69        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1429.49        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1426.28        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1423.08        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1419.87        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1416.67        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1413.46        500.000        39.8421       0.983032                 NaN   25.1408       0.485714        17.1766        3.71165        12.6602                 NaN            NaN            NaN
  1410.26        500.000        28.8069       0.983220                 NaN   24.6206       0.747820        12.2847        13.8001        18.7567                 NaN            NaN            NaN
  1407.05        500.000        27.6569       0.983236                 NaN   24.5469       0.771974        12.0969        14.5097        19.4343                 NaN            NaN            NaN
  1403.85        500.000        25.4416       0.983288                 NaN   24.7439       0.812076        11.1118        20.0771        16.2543       0.576006                 NaN            NaN
  1400.64        500.000        25.4416       0.983288                 NaN   24.7439       0.812076        11.1118        20.0771        16.2543       0.576006                 NaN            NaN
  1397.44        500.000        21.3551       0.983389                 NaN   25.1613       0.884714        9.19123        21.0866        19.5714        1.76618                 NaN            NaN
  1394.23        500.000        21.3551       0.983389                 NaN   25.1613       0.884714        9.19123        21.0866        19.5714        1.76618                 NaN            NaN
  1391.03        500.000        21.3551       0.983389                 NaN   25.1613       0.884714        9.19123        21.0866        19.5714        1.76618                 NaN            NaN
  1387.82        500.000        21.3551       0.983389                 NaN   25.1613       0.884714        9.19123        21.0866        19.5714        1.76618                 NaN            NaN
  1384.62        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1381.41        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1378.21        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1375.00        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1371.79        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1368.59        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1365.38        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1362.18        500.000        15.4658       0.983536                 NaN   25.7402       0.986934        6.48966        24.4146        22.3061        3.61325                 NaN            NaN
  1358.97        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1355.77        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1352.56        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1349.36        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1346.15        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1342.95        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1339.74        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1336.54        500.000        8.53533       0.983698                 NaN   26.3083        1.09365        3.71939        30.0742        23.1231        6.16238                 NaN            NaN
  1333.33        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1330.13        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1326.92        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1323.72        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1320.51        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1317.31        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1314.10        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1310.90        500.000        4.51432       0.983773                 NaN   26.4760        1.13508        2.68608        33.1498        23.0665        7.98857                 NaN            NaN
  1307.69        500.000        1.77013       0.983801                 NaN   26.4247        1.14076        2.55415        34.9549        22.7319        9.43970                 NaN            NaN
  1304.49        500.000        1.77013       0.983801                 NaN   26.4247        1.14076        2.55415        34.9549        22.7319        9.43970                 NaN            NaN
  1301.28        500.000        1.77013       0.983801                 NaN   26.4247        1.14076        2.55415        34.9549        22.7319        9.43970                 NaN            NaN
  1298.08        500.000        1.77013       0.983801                 NaN   26.4247        1.14076        2.55415        34.9549        22.7319        9.43970                 NaN            NaN
  1294.87        500.000       0.668751       0.983803                 NaN   26.3396        1.13366        2.72430        22.5512        35.5368        10.0619                 NaN            NaN
  1291.67        500.000                 NaN  0.983811                 NaN   26.3524        1.12867        2.91765        35.4709        22.6136        10.1637       0.369294                 NaN
  1288.46        500.000                 NaN  0.983811                 NaN   26.3653        1.12362        3.13765        35.2093        22.6323        10.1758       0.372149                 NaN
  1285.26        500.000                 NaN  0.983811                 NaN   26.3653        1.12362        3.13765        35.2093        22.6323        10.1758       0.372149                 NaN
