|6.6.6
Archiving\03_Data\DeqLP/QFM_m5/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1939.10        500.000        95.2430        4.71722       0.398169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        95.2188        4.74139       0.398196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        95.1946        4.76556       0.398223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        95.1704        4.78974       0.398250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        95.1463        4.81392       0.398278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        95.1221        4.83810       0.398305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        95.0984        4.86180       0.398332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        95.0747        4.88550       0.398358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        95.0510        4.90921       0.398385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        95.0272        4.93292       0.398412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        95.0038        4.95639       0.398438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        94.9803        4.97986       0.398465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        94.9569        5.00321       0.398491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        94.5793        5.01441       0.395854E-001  0.366692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        93.9550        5.01232       0.391097E-001  0.993525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        93.3308        5.01024       0.386340E-001   1.62035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        92.7065        5.00815       0.381583E-001   2.24716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.0823        5.00606       0.376827E-001   2.87397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.4580        5.00398       0.372070E-001   3.50077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.8338        5.00189       0.367314E-001   4.12756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.2096        4.99981       0.362557E-001   4.75434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.5854        4.99772       0.357801E-001   5.38112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.0031        4.99052       0.353017E-001   5.97103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        88.4209        4.98331       0.348234E-001   6.56092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.8388        4.97611       0.343450E-001   7.15079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.2566        4.96890       0.338667E-001   7.74063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.6914        4.95908       0.333850E-001   8.31614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        86.1262        4.94926       0.329033E-001   8.89161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        85.5662        4.93778       0.324188E-001   9.46073       0.284445E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.9984        4.92383       0.319327E-001   10.0249       0.209604E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        84.4463        4.90518       0.314300E-001   10.5786       0.384872E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        83.8942        4.88652       0.309273E-001   11.1323       0.560121E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.3422        4.86787       0.304247E-001   11.6859       0.735352E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.7903        4.84923       0.299221E-001   12.2395       0.910563E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        82.2384        4.83058       0.294196E-001   12.7930       0.108576                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.6865        4.81194       0.289172E-001   13.3465       0.126093                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        81.1348        4.79330       0.284147E-001   13.8999       0.143608                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        80.5831        4.77466       0.279124E-001   14.4532       0.161122                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.0510        4.74802       0.273851E-001   14.9958       0.177843                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        79.5189        4.72140       0.268579E-001   15.5382       0.194560                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        78.9870        4.69477       0.263307E-001   16.0806       0.211276                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.4552        4.66815       0.258037E-001   16.6229       0.227989                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        77.9234        4.64153       0.252767E-001   17.1651       0.244699                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        77.3917        4.61492       0.247498E-001   17.7072       0.261406                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.8601        4.58831       0.242230E-001   18.2493       0.278112                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        76.3285        4.56171       0.236962E-001   18.7912       0.294814                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.8013        4.52565       0.231271E-001   19.3391       0.310761                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        75.2742        4.48960       0.225581E-001   19.8869       0.326706                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        74.7472        4.45355       0.219892E-001   20.4346       0.342646                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        74.2203        4.41751       0.214204E-001   20.9822       0.358584                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        73.6935        4.38148       0.208517E-001   21.5296       0.374518                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        73.1668        4.34546       0.202832E-001   22.0770       0.390449                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        72.6403        4.30944       0.197147E-001   22.6242       0.406377                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        72.1138        4.27343       0.191464E-001   23.1713       0.422301                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        71.5816        4.22697       0.185283E-001   23.7353       0.437615                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        71.0495        4.18052       0.179104E-001   24.2991       0.452925                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        70.5176        4.13408       0.172927E-001   24.8628       0.468231                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        69.9858        4.08766       0.166751E-001   25.4263       0.483534                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        69.4541        4.04124       0.160577E-001   25.9897       0.498832                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        68.9226        3.99484       0.154404E-001   26.5530       0.514125                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        68.3913        3.94845       0.148233E-001   27.1160       0.529415                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        67.8600        3.90208       0.142064E-001   27.6790       0.544701                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.3162        3.84418       0.135349E-001   28.2665       0.559527                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        66.7726        3.78630       0.128637E-001   28.8539       0.574349                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        66.2292        3.72844       0.121927E-001   29.4411       0.589165                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.6859        3.67059       0.115219E-001   30.0280       0.603976                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        65.1428        3.61277       0.108513E-001   30.6148       0.618783                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        64.5999        3.55497       0.101810E-001   31.2014       0.633585                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.0572        3.49718       0.951082E-002   31.7878       0.648381                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        63.5146        3.43941       0.884091E-002   32.3740       0.663173                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        62.9574        3.36899       0.811547E-002   32.9879       0.677566                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        62.4005        3.29859       0.739033E-002   33.6016       0.691952                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        61.8438        3.22822       0.666548E-002   34.2150       0.706333                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        61.2873        3.15788       0.594092E-002   34.8282       0.720708                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        60.7311        3.08757       0.521665E-002   35.4411       0.735077                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        60.1750        3.01729       0.449267E-002   36.0538       0.749440                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        59.6192        2.94703       0.376898E-002   36.6662       0.763798                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        59.0636        2.87681       0.304558E-002   37.2784       0.778149                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        58.5024        2.79919       0.229942E-002   37.9039       0.792216                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.9414        2.72162       0.155360E-002   38.5291       0.806277                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        57.3807        2.64274       0.810675E-003   39.1552       0.820472                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.8151        2.55933                 NaN   39.7913       0.834277                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        56.2674        2.48138                 NaN   40.4032       0.848084                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.7199        2.40346                 NaN   41.0148       0.861886                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.1727        2.32558                 NaN   41.6261       0.875681                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.6257        2.24773                 NaN   42.2371       0.889470                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        54.0635        2.14904                 NaN   42.8844       0.903095                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.5016        2.05040                 NaN   43.5313       0.916713                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        52.9401        1.95181                 NaN   44.1778       0.930322                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.3788        1.85328                 NaN   44.8240       0.943925                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        51.8179        1.75481                 NaN   45.4698       0.957519                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        51.2572        1.65639                 NaN   46.1153       0.971106                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        50.6969        1.55802                 NaN   46.7604       0.984685                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        50.1369        1.45971                 NaN   47.4051       0.998257                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        49.5971        1.35744                 NaN   48.0339        1.01163                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        49.0575        1.25522                 NaN   48.6623        1.02500                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        48.5183        1.15306                 NaN   49.2903        1.03836                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        47.9794        1.05096                 NaN   49.9179        1.05171                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        47.4476       0.942678                 NaN   50.5449        1.06487                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        46.9161       0.834460                 NaN   51.1714        1.07802                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        45.9954       0.763598                 NaN   51.5160        1.07927       0.645723                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.8228       0.716033                 NaN   51.6669        1.07104        1.72329                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        43.8466       0.664265                 NaN   51.8190        1.06384        2.60635                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        42.8707       0.612512                 NaN   51.9710        1.05664        3.48916                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        41.8951       0.560775                 NaN   52.1230        1.04945        4.37171                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        40.9197       0.509053                 NaN   52.2750        1.04226        5.25400                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        39.9447       0.457346                 NaN   52.4269        1.03507        6.13603                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        38.9699       0.405654                 NaN   52.5787        1.02788        7.01780                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        37.9955       0.353978                 NaN   52.7306        1.02069        7.89931                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        37.0213       0.302316                 NaN   52.8823        1.01351        8.78056                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        36.2495       0.243837                 NaN   53.0436        1.00706        9.45602                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        35.4779       0.185378                 NaN   53.2048        1.00061        10.1312                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        34.7067       0.126938                 NaN   53.3660       0.994159        10.8063                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        33.9356       0.685172E-001            NaN   53.5271       0.987712        11.4810                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        33.2285       0.784995E-002            NaN   53.6916       0.981551        12.0906                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        32.5120                 NaN            NaN   53.7053       0.970742        12.8119                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        31.8207                 NaN            NaN   53.6956       0.959214        13.5244                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        31.1295                 NaN            NaN   53.6859       0.947686        14.2369                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        30.5232                 NaN            NaN   53.6724       0.935458        14.8690                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        29.9169                 NaN            NaN   53.6588       0.923229        15.5011                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        29.3106                 NaN            NaN   53.6452       0.911001        16.1332                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        28.7043                 NaN            NaN   53.6317       0.898772        16.7652                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        28.0980                 NaN            NaN   53.6181       0.886544        17.3973                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        27.4917                 NaN            NaN   53.6045       0.874316        18.0294                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        26.8855                 NaN            NaN   53.5909       0.862087        18.6615                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        26.2792                 NaN            NaN   53.5774       0.849858        19.2936                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        25.7679                 NaN            NaN   53.5619       0.836147        19.8340                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        25.2567                 NaN            NaN   53.5464       0.822435        20.3744                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        24.7455                 NaN            NaN   53.5309       0.808723        20.9149                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        24.2343                 NaN            NaN   53.5155       0.795011        21.4553                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        23.7230                 NaN            NaN   53.5000       0.781299        21.9957                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        23.2118                 NaN            NaN   53.4845       0.767587        22.5361                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        22.7006                 NaN            NaN   53.4690       0.753875        23.0765                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        22.1894                 NaN            NaN   53.4535       0.740164        23.6170                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        21.7358                 NaN            NaN   53.4405       0.724425        24.0992                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        21.2823                 NaN            NaN   53.4276       0.708687        24.5815                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        20.8287                 NaN            NaN   53.4146       0.692949        25.0637                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        20.3752                 NaN            NaN   53.4016       0.677211        25.5460                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        19.9216                 NaN            NaN   53.3886       0.661473        26.0283                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        19.4681                 NaN            NaN   53.3756       0.645735        26.5105                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.0145                 NaN            NaN   53.3627       0.629997        26.9928                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        18.5610                 NaN            NaN   53.3497       0.614258        27.4750                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.1386                 NaN            NaN   53.3381       0.597850        27.9254                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        17.7163                 NaN            NaN   53.3265       0.581442        28.3758                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.2978                 NaN            NaN   53.3177       0.564657        28.8199                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        16.8205                 NaN            NaN   53.3062       0.550396        29.2167       0.106178                 NaN            NaN            NaN            NaN
  1471.15        500.000        16.1561                 NaN            NaN   53.2790       0.552841        29.3986       0.613506                 NaN            NaN            NaN            NaN
  1467.95        500.000        15.4916                 NaN            NaN   53.2519       0.555287        29.5804        1.12084                 NaN            NaN            NaN            NaN
  1464.74        500.000        14.8272                 NaN            NaN   53.2247       0.557732        29.7622        1.62816                 NaN            NaN            NaN            NaN
  1461.54        500.000        14.1628                 NaN            NaN   53.1975       0.560178        29.9440        2.13549                 NaN            NaN            NaN            NaN
  1458.33        500.000        13.5671                 NaN            NaN   53.1600       0.567510        30.1019        2.60353                 NaN            NaN            NaN            NaN
  1455.13        500.000        12.9713                 NaN            NaN   53.1224       0.574842        30.2598        3.07156                 NaN            NaN            NaN            NaN
  1451.92        500.000        12.4010                 NaN            NaN   53.0780       0.584887        30.4123        3.52377                 NaN            NaN            NaN            NaN
  1448.72        500.000        11.5535                 NaN            NaN   53.0805       0.594696        30.4166        3.94758       0.247096       0.160079                 NaN            NaN
  1445.51        500.000        11.5535                 NaN            NaN   53.0805       0.594696        30.4166        3.94758       0.247096       0.160079                 NaN            NaN
  1442.31        500.000        11.5535                 NaN            NaN   53.0805       0.594696        30.4166        3.94758       0.247096       0.160079                 NaN            NaN
  1439.10        500.000        11.5535                 NaN            NaN   53.0805       0.594696        30.4166        3.94758       0.247096       0.160079                 NaN            NaN
  1435.90        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1432.69        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1429.49        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1426.28        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1423.08        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1419.87        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1416.67        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1413.46        500.000        8.04599                 NaN            NaN   53.1976       0.648017        29.5319        5.13671        2.26929        1.17055                 NaN            NaN
  1410.26        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1407.05        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1403.85        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1400.64        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1397.44        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1394.23        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1391.03        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1387.82        500.000        4.78151                 NaN            NaN   53.2853       0.723979        28.4810        6.24531        4.27142        2.21141                 NaN            NaN
  1384.62        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1381.41        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1378.21        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1375.00        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1371.79        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1368.59        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1365.38        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1362.18        500.000        3.17545                 NaN            NaN   53.3042       0.783092        27.8085        6.76823        5.33959        2.82091                 NaN            NaN
  1358.97        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1355.77        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1352.56        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1349.36        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1346.15        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1342.95        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1339.74        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1336.54        500.000        2.16835                 NaN            NaN   53.2925       0.833482        27.3242        6.04484        7.06501        3.27161                 NaN            NaN
  1333.33        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1330.13        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1326.92        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1323.72        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1320.51        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1317.31        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1314.10        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1310.90        500.000        1.44493                 NaN            NaN   53.2625       0.876820        26.9663        6.55995        7.24817        3.64128                 NaN            NaN
  1307.69        500.000       0.878725                 NaN            NaN   53.2180       0.914424        26.7127        7.37250        6.94844        3.95519                 NaN            NaN
  1304.49        500.000       0.815630                 NaN            NaN   53.2114       0.918797        26.6878        6.98974        7.38569        3.99094                 NaN            NaN
  1301.28        500.000       0.415624E-001            NaN            NaN   53.2252       0.922879        26.6549        7.45772        7.14707        4.09767       0.452996                 NaN
  1298.08        500.000                 NaN            NaN            NaN   53.2281       0.927025        26.6740        7.11178        7.46908        4.10904       0.480972                 NaN
  1294.87        500.000                 NaN            NaN            NaN   53.2309       0.930927        26.6930        7.06936        7.47640        4.11661       0.482855                 NaN
