|6.6.6
Archiving\03_Data\DeqLP/QFM_m5/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1939.10        500.000        98.0905        1.89519       0.143494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.0806        1.90505       0.143511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.0707        1.91492       0.143528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.0609        1.92479       0.143544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.0510        1.93467       0.143561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.0411        1.94454       0.143578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.0314        1.95423       0.143594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.0217        1.96392       0.143611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        98.0120        1.97361       0.143627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        98.0023        1.98330       0.143644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.9927        1.99290       0.143660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        97.9831        2.00250       0.143677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        97.9736        2.01205       0.143693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        97.6218        2.01713       0.142778E-001  0.346796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        97.0303        2.01715       0.141118E-001  0.938419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        96.4383        2.01716       0.139456E-001   1.53058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.8458        2.01717       0.137792E-001   2.12327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        95.2527        2.01718       0.136127E-001   2.71649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        94.6591        2.01719       0.134461E-001   3.31024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        94.0650        2.01719       0.132793E-001   3.90452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        93.4704        2.01719       0.131124E-001   4.49932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        92.8752        2.01718       0.129453E-001   5.09464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        92.3191        2.01505       0.127768E-001   5.65308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.7625        2.01292       0.126081E-001   6.21195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        91.2055        2.01078       0.124392E-001   6.77126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        90.6481        2.00864       0.122703E-001   7.33101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.1061        2.00541       0.120998E-001   7.87635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        89.5638        2.00217       0.119292E-001   8.42208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.0264        1.99826       0.117575E-001   8.96158       0.197737E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.4840        1.99337       0.115852E-001   9.49650       0.145711E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        87.9555        1.98655       0.114067E-001   10.0198       0.267136E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.4267        1.97972       0.112280E-001   10.5435       0.388653E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.8975        1.97289       0.110492E-001   11.0676       0.510259E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        86.3679        1.96605       0.108703E-001   11.5920       0.631956E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.8381        1.95920       0.106913E-001   12.1167       0.753742E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        85.3078        1.95234       0.105121E-001   12.6417       0.875618E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        84.7773        1.94548       0.103329E-001   13.1672       0.997581E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        84.2464        1.93860       0.101535E-001   13.6929       0.111963                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        83.7330        1.92845       0.996473E-002   14.2050       0.123569                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        83.2193        1.91828       0.977587E-002   14.7175       0.135182                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        82.7053        1.90810       0.958691E-002   15.2302       0.146803                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        82.1911        1.89792       0.939785E-002   15.7432       0.158430                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        81.6765        1.88773       0.920869E-002   16.2565       0.170065                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        81.1617        1.87753       0.901943E-002   16.7700       0.181707                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        80.6467        1.86732       0.883008E-002   17.2838       0.193356                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        80.1314        1.85710       0.864063E-002   17.7979       0.205012                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        79.6188        1.84301       0.843551E-002   18.3137       0.216068                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        79.1060        1.82890       0.823031E-002   18.8297       0.227130                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        78.5930        1.81479       0.802501E-002   19.3460       0.238198                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        78.0797        1.80067       0.781963E-002   19.8625       0.249271                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        77.5663        1.78654       0.761417E-002   20.3792       0.260350                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        77.0526        1.77240       0.740862E-002   20.8961       0.271434                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        76.5388        1.75826       0.720299E-002   21.4132       0.282524                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        76.0247        1.74410       0.699727E-002   21.9306       0.293619                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        75.5037        1.72566       0.677322E-002   22.4596       0.304231                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        74.9825        1.70721       0.654910E-002   22.9888       0.314847                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        74.4612        1.68875       0.632490E-002   23.5182       0.325467                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        73.9397        1.67028       0.610063E-002   24.0478       0.336092                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        73.4181        1.65180       0.587629E-002   24.5775       0.346720                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        72.8963        1.63332       0.565189E-002   25.1074       0.357353                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        72.3743        1.61482       0.542741E-002   25.6374       0.367990                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        71.8522        1.59632       0.520287E-002   26.1676       0.378630                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        71.3166        1.57309       0.495824E-002   26.7164       0.388913                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        70.7809        1.54984       0.471355E-002   27.2654       0.399199                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        70.2450        1.52660       0.446880E-002   27.8144       0.409488                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        69.7091        1.50334       0.422401E-002   28.3636       0.419780                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        69.1730        1.48007       0.397916E-002   28.9128       0.430074                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        68.6369        1.45680       0.373427E-002   29.4622       0.440371                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        68.1006        1.43352       0.348933E-002   30.0117       0.450671                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        67.5643        1.41023       0.324435E-002   30.5612       0.460973                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        67.0125        1.38173       0.297887E-002   31.1318       0.470969                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        66.4607        1.35323       0.271336E-002   31.7024       0.480967                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        65.9088        1.32473       0.244782E-002   32.2730       0.490966                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        65.3569        1.29622       0.218226E-002   32.8437       0.500967                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        64.8050        1.26770       0.191667E-002   33.4144       0.510969                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        64.2530        1.23917       0.165106E-002   33.9852       0.520973                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        63.7010        1.21064       0.138542E-002   34.5560       0.530977                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        63.1489        1.18210       0.111977E-002   35.1269       0.540983                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        62.5907        1.15051       0.845627E-003   35.7072       0.550776                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        62.0324        1.11891       0.571475E-003   36.2875       0.560569                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        61.4742        1.08677       0.298266E-003   36.8682       0.570506                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        60.9104        1.05274                 NaN   37.4567       0.580082                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        60.3650        1.02092                 NaN   38.0243       0.589772                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        59.8195       0.989107                 NaN   38.5919       0.599462                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        59.2741       0.957286                 NaN   39.1595       0.609151                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        58.7287       0.925462                 NaN   39.7270       0.618841                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        58.1664       0.885049                 NaN   40.3202       0.628349                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        57.6041       0.844636                 NaN   40.9134       0.637856                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        57.0419       0.804224                 NaN   41.5065       0.647362                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        56.4799       0.763813                 NaN   42.0994       0.656867                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        55.9179       0.723402                 NaN   42.6923       0.666371                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        55.3561       0.682994                 NaN   43.2850       0.675873                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        54.7944       0.642587                 NaN   43.8777       0.685374                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        54.2328       0.602182                 NaN   44.4702       0.694874                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        53.6908       0.560117                 NaN   45.0447       0.704306                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        53.1490       0.518056                 NaN   45.6192       0.713736                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        52.6074       0.476000                 NaN   46.1934       0.723164                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        52.0659       0.433948                 NaN   46.7676       0.732591                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        51.5307       0.389323                 NaN   47.3381       0.741879                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        50.9957       0.344704                 NaN   47.9085       0.751164                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        50.0601       0.315703                 NaN   48.2527       0.752896       0.618545                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.8624       0.296417                 NaN   48.4403       0.748367        1.65255                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        47.8623       0.275280                 NaN   48.6178       0.744455        2.50019                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        46.8604       0.254104                 NaN   48.7956       0.740535        3.34944                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        45.8566       0.232889                 NaN   48.9736       0.736606        4.20030                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        44.8510       0.211634                 NaN   49.1519       0.732668        5.05277                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        43.8436       0.190340                 NaN   49.3305       0.728722        5.90684                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        42.8344       0.169006                 NaN   49.5093       0.724768        6.76252                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        41.8234       0.147633                 NaN   49.6884       0.720804        7.61982                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        40.8105       0.126221                 NaN   49.8677       0.716833        8.47872                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        40.0055       0.101890                 NaN   50.0431       0.713178        9.13629                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        39.1994       0.775272E-001            NaN   50.2188       0.709517        9.79476                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        38.3923       0.531312E-001            NaN   50.3946       0.705851        10.4541                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        37.5841       0.287026E-001            NaN   50.5706       0.702178        11.1144                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        36.8412       0.329094E-002            NaN   50.7459       0.698663        11.7110                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        36.0943                 NaN            NaN   50.7947       0.691976        12.4190                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        35.3735                 NaN            NaN   50.8221       0.684751        13.1196                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        34.6515                 NaN            NaN   50.8496       0.677513        13.8214                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        34.0165                 NaN            NaN   50.8694       0.669696        14.4444                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        33.3806                 NaN            NaN   50.8892       0.661866        15.0684                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        32.7437                 NaN            NaN   50.9090       0.654024        15.6933                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        32.1060                 NaN            NaN   50.9287       0.646169        16.3191                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        31.4673                 NaN            NaN   50.9485       0.638302        16.9459                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        30.8277                 NaN            NaN   50.9683       0.630423        17.5736                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        30.1872                 NaN            NaN   50.9880       0.622530        18.2023                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        29.5458                 NaN            NaN   51.0077       0.614626        18.8319                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        29.0031                 NaN            NaN   51.0210       0.605558        19.3703                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        28.4598                 NaN            NaN   51.0343       0.596479        19.9094                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        27.9158                 NaN            NaN   51.0475       0.587387        20.4492                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        27.3712                 NaN            NaN   51.0608       0.578282        20.9897                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        26.8259                 NaN            NaN   51.0740       0.569166        21.5309                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        26.2799                 NaN            NaN   51.0872       0.560037        22.0728                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        25.7333                 NaN            NaN   51.1004       0.550896        22.6154                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        25.1860                 NaN            NaN   51.1136       0.541742        23.1586                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        24.6987                 NaN            NaN   51.1265       0.531000        23.6437                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        24.2109                 NaN            NaN   51.1395       0.520244        24.1293                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        23.7226                 NaN            NaN   51.1524       0.509475        24.6155                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        23.2337                 NaN            NaN   51.1654       0.498693        25.1022                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        22.7443                 NaN            NaN   51.1783       0.487898        25.5895                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        22.2544                 NaN            NaN   51.1912       0.477090        26.0773                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        21.7639                 NaN            NaN   51.2041       0.466269        26.5657                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        21.2729                 NaN            NaN   51.2170       0.455435        27.0547                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        20.8145                 NaN            NaN   51.2300       0.444042        27.5115                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        20.3555                 NaN            NaN   51.2430       0.432637        27.9688                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        19.9005                 NaN            NaN   51.2581       0.420891        28.4205                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        19.3801                 NaN            NaN   51.2754       0.411147        28.8276       0.105837                 NaN            NaN            NaN            NaN
  1471.15        500.000        18.6533                 NaN            NaN   51.2914       0.414265        29.0292       0.611861                 NaN            NaN            NaN            NaN
  1467.95        500.000        17.9251                 NaN            NaN   51.3073       0.417392        29.2312        1.11888                 NaN            NaN            NaN            NaN
  1464.74        500.000        17.1956                 NaN            NaN   51.3233       0.420527        29.4336        1.62690                 NaN            NaN            NaN            NaN
  1461.54        500.000        16.4648                 NaN            NaN   51.3392       0.423670        29.6364        2.13592                 NaN            NaN            NaN            NaN
  1458.33        500.000        15.8075                 NaN            NaN   51.3419       0.430514        29.8141        2.60597                 NaN            NaN            NaN            NaN
  1455.13        500.000        15.1491                 NaN            NaN   51.3445       0.437372        29.9922        3.07687                 NaN            NaN            NaN            NaN
  1451.92        500.000        14.5170                 NaN            NaN   51.3402       0.446383        30.1639        3.53249                 NaN            NaN            NaN            NaN
  1448.72        500.000        13.5683                 NaN            NaN   51.3841       0.454686        30.1939        3.96109       0.246697       0.191258                 NaN            NaN
  1445.51        500.000        13.5677                 NaN            NaN   51.3844       0.454703        30.1942        3.96111       0.246700       0.191271                 NaN            NaN
  1442.31        500.000        13.5670                 NaN            NaN   51.3847       0.454720        30.1944        3.96114       0.246703       0.191284                 NaN            NaN
  1439.10        500.000        13.5664                 NaN            NaN   51.3850       0.454737        30.1947        3.96117       0.246706       0.191297                 NaN            NaN
  1435.90        500.000        9.60419                 NaN            NaN   51.6387       0.497008        29.4085        5.17376        2.27408        1.40379                 NaN            NaN
  1432.69        500.000        9.60376                 NaN            NaN   51.6388       0.497025        29.4087        5.17378        2.27410        1.40388                 NaN            NaN
  1429.49        500.000        9.60332                 NaN            NaN   51.6389       0.497042        29.4088        5.17380        2.27412        1.40397                 NaN            NaN
  1426.28        500.000        9.60289                 NaN            NaN   51.6391       0.497058        29.4090        5.17382        2.27413        1.40407                 NaN            NaN
  1423.08        500.000        9.60245                 NaN            NaN   51.6392       0.497075        29.4091        5.17384        2.27415        1.40416                 NaN            NaN
  1419.87        500.000        9.60202                 NaN            NaN   51.6393       0.497091        29.4093        5.17385        2.27417        1.40425                 NaN            NaN
  1416.67        500.000        9.60158                 NaN            NaN   51.6395       0.497108        29.4094        5.17387        2.27419        1.40434                 NaN            NaN
  1413.46        500.000        9.60114                 NaN            NaN   51.6396       0.497125        29.4096        5.17389        2.27421        1.40443                 NaN            NaN
  1410.26        500.000        5.85937                 NaN            NaN   51.8600       0.557049        28.4473        6.31577        4.29836        2.66209                 NaN            NaN
  1407.05        500.000        5.85915                 NaN            NaN   51.8600       0.557066        28.4474        6.31577        4.29838        2.66225                 NaN            NaN
  1403.85        500.000        5.85893                 NaN            NaN   51.8599       0.557083        28.4475        6.31577        4.29840        2.66241                 NaN            NaN
  1400.64        500.000        5.85871                 NaN            NaN   51.8599       0.557099        28.4475        6.31577        4.29842        2.66258                 NaN            NaN
  1397.44        500.000        5.85849                 NaN            NaN   51.8598       0.557116        28.4476        6.31577        4.29845        2.66274                 NaN            NaN
  1394.23        500.000        5.85827                 NaN            NaN   51.8598       0.557132        28.4477        6.31577        4.29847        2.66291                 NaN            NaN
  1391.03        500.000        5.85805                 NaN            NaN   51.8597       0.557149        28.4477        6.31577        4.29849        2.66307                 NaN            NaN
  1387.82        500.000        5.85783                 NaN            NaN   51.8597       0.557165        28.4478        6.31578        4.29852        2.66323                 NaN            NaN
  1384.62        500.000        3.97436                 NaN            NaN   51.9500       0.603701        27.8189        6.86134        5.38857        3.40312                 NaN            NaN
  1381.41        500.000        3.97424                 NaN            NaN   51.9499       0.603718        27.8189        6.86133        5.38859        3.40332                 NaN            NaN
  1378.21        500.000        3.97412                 NaN            NaN   51.9497       0.603735        27.8189        6.86133        5.38862        3.40352                 NaN            NaN
  1375.00        500.000        3.97400                 NaN            NaN   51.9496       0.603752        27.8190        6.86132        5.38864        3.40373                 NaN            NaN
  1371.79        500.000        3.97388                 NaN            NaN   51.9495       0.603768        27.8190        6.86131        5.38866        3.40393                 NaN            NaN
  1368.59        500.000        3.97376                 NaN            NaN   51.9493       0.603785        27.8190        6.86130        5.38868        3.40413                 NaN            NaN
  1365.38        500.000        3.97364                 NaN            NaN   51.9492       0.603802        27.8190        6.86129        5.38870        3.40433                 NaN            NaN
  1362.18        500.000        3.97352                 NaN            NaN   51.9490       0.603819        27.8191        6.86128        5.38873        3.40454                 NaN            NaN
  1358.97        500.000        2.76177                 NaN            NaN   51.9883       0.643558        27.3634        6.11488        7.17496        3.95311                 NaN            NaN
  1355.77        500.000        2.76171                 NaN            NaN   51.9881       0.643575        27.3634        6.11490        7.17495        3.95334                 NaN            NaN
  1352.56        500.000        2.76164                 NaN            NaN   51.9879       0.643593        27.3634        6.11493        7.17493        3.95357                 NaN            NaN
  1349.36        500.000        2.76158                 NaN            NaN   51.9877       0.643610        27.3634        6.11495        7.17492        3.95380                 NaN            NaN
  1346.15        500.000        2.76151                 NaN            NaN   51.9875       0.643627        27.3634        6.11497        7.17490        3.95404                 NaN            NaN
  1342.95        500.000        2.76144                 NaN            NaN   51.9873       0.643644        27.3635        6.11499        7.17489        3.95427                 NaN            NaN
  1339.74        500.000        2.76138                 NaN            NaN   51.9871       0.643661        27.3635        6.11501        7.17488        3.95450                 NaN            NaN
  1336.54        500.000        2.76131                 NaN            NaN   51.9869       0.643678        27.3635        6.11503        7.17486        3.95473                 NaN            NaN
  1333.33        500.000        1.86730                 NaN            NaN   52.0001       0.677997        27.0274        6.65040        7.37107        4.40567                 NaN            NaN
  1330.13        500.000        1.86727                 NaN            NaN   51.9999       0.678014        27.0274        6.65042        7.37105        4.40592                 NaN            NaN
  1326.92        500.000        1.86723                 NaN            NaN   51.9997       0.678031        27.0274        6.65044        7.37103        4.40618                 NaN            NaN
  1323.72        500.000        1.86720                 NaN            NaN   51.9994       0.678049        27.0274        6.65046        7.37102        4.40643                 NaN            NaN
  1320.51        500.000        1.86716                 NaN            NaN   51.9992       0.678066        27.0274        6.65048        7.37100        4.40669                 NaN            NaN
  1317.31        500.000        1.86713                 NaN            NaN   51.9989       0.678084        27.0274        6.65050        7.37098        4.40694                 NaN            NaN
  1314.10        500.000        1.86710                 NaN            NaN   51.9987       0.678101        27.0274        6.65052        7.37096        4.40720                 NaN            NaN
  1310.90        500.000        1.86706                 NaN            NaN   51.9985       0.678118        27.0274        6.65054        7.37094        4.40745                 NaN            NaN
  1307.69        500.000        1.14947                 NaN            NaN   51.9938       0.708075        26.7929        7.50564        7.05870        4.79133                 NaN            NaN
  1304.49        500.000        1.06840                 NaN            NaN   51.9919       0.711599        26.7703        7.10241        7.51998        4.83535                 NaN            NaN
  1301.28        500.000       0.545537E-001            NaN            NaN   52.0425       0.715359        26.7570        7.60041        7.27011        4.96856       0.591523                 NaN
  1298.08        500.000                 NaN            NaN            NaN   52.0462       0.718555        26.7767        7.23487        7.61288        4.98274       0.628081                 NaN
  1294.87        500.000                 NaN            NaN            NaN   52.0474       0.721542        26.7957        7.19212        7.62060        4.99212       0.630537                 NaN
