|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1438.98        2500.00                 NaN   99.3013                 NaN            NaN  0.418434       0.280283                 NaN            NaN            NaN            NaN            NaN
  1437.50        2500.00                 NaN   99.3059                 NaN            NaN  0.277958       0.416106                 NaN            NaN            NaN            NaN            NaN
  1436.02        2500.00                 NaN   99.3104                 NaN  0.716314E-004  0.275486       0.414006                 NaN            NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN   98.8993                 NaN            NaN  0.426551       0.470892       0.203296                 NaN            NaN            NaN            NaN
  1433.07        2500.00                 NaN   98.3260                 NaN            NaN  0.443362       0.742595       0.488023                 NaN            NaN            NaN            NaN
  1431.59        2500.00                 NaN   98.3548                 NaN            NaN  0.730660       0.434634       0.479898                 NaN            NaN            NaN            NaN
  1430.11        2500.00                 NaN   98.3865                 NaN            NaN  0.425811       0.717272       0.470406                 NaN            NaN            NaN            NaN
  1428.63        2500.00                 NaN   98.4137                 NaN  0.134715E-005  0.418488       0.705459       0.462352                 NaN            NaN            NaN            NaN
  1427.16        2500.00                 NaN   98.4391                 NaN            NaN  0.411318       0.694717       0.454851                 NaN            NaN            NaN            NaN
  1425.68        2500.00                 NaN   98.4683                 NaN            NaN  0.682473       0.403207       0.445970                 NaN            NaN            NaN            NaN
  1424.20        2500.00                 NaN   98.4947                 NaN            NaN  0.395772       0.671196       0.438372                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN   98.5154                 NaN  0.451320E-001  0.400277       0.600067       0.439116                 NaN            NaN            NaN            NaN
  1421.24        2500.00                 NaN   98.5245                 NaN  0.144172       0.420055       0.459509       0.451785                 NaN            NaN            NaN            NaN
  1419.76        2500.00                 NaN   98.5680                 NaN  0.141983       0.441631       0.410596       0.437751                 NaN            NaN            NaN            NaN
  1418.29        2500.00                 NaN   98.5827                 NaN  0.141221       0.405641       0.436700       0.433753                 NaN            NaN            NaN            NaN
  1416.81        2500.00                 NaN   98.6055                 NaN  0.140052       0.399444       0.428148       0.426830                 NaN            NaN            NaN            NaN
  1415.33        2500.00                 NaN   98.6278                 NaN  0.139056       0.392508       0.420282       0.420340                 NaN            NaN            NaN            NaN
  1413.85        2500.00                 NaN   98.6523                 NaN  0.137260       0.412164       0.385807       0.412512                 NaN            NaN            NaN            NaN
  1412.37        2500.00                 NaN   98.6710                 NaN  0.136724       0.404245       0.381156       0.406919                 NaN            NaN            NaN            NaN
  1410.90        2500.00                 NaN   98.6905                 NaN  0.136055       0.395969       0.376597       0.400929                 NaN            NaN            NaN            NaN
  1409.42        2500.00                 NaN   98.7137                 NaN  0.134124       0.389205       0.369163       0.393826                 NaN            NaN            NaN            NaN
  1407.94        2500.00                 NaN   98.7324                 NaN  0.133421       0.364234       0.381633       0.388282                 NaN            NaN            NaN            NaN
  1406.46        2500.00                 NaN   98.7512                 NaN  0.132387       0.358538       0.375367       0.382524                 NaN            NaN            NaN            NaN
  1404.98        2500.00                 NaN   98.7709                 NaN  0.131183       0.368211       0.353463       0.376200                 NaN            NaN            NaN            NaN
  1403.51        2500.00                 NaN   98.7882                 NaN  0.130726       0.348649       0.361163       0.371227                 NaN            NaN            NaN            NaN
  1402.03        2500.00                 NaN   98.8078                 NaN  0.128537       0.342750       0.355950       0.364942                 NaN            NaN            NaN            NaN
  1400.55        2500.00                 NaN   98.8237                 NaN  0.128118       0.338666       0.349320       0.360214                 NaN            NaN            NaN            NaN
  1399.07        2500.00                 NaN   98.8416                 NaN  0.126909       0.332856       0.343849       0.354782                 NaN            NaN            NaN            NaN
  1397.59        2500.00                 NaN   98.8531                 NaN  0.126832       0.337651       0.330763       0.351668                 NaN            NaN            NaN            NaN
  1396.12        2500.00                 NaN   98.8781                 NaN  0.124003       0.322676       0.332248       0.342963                 NaN            NaN            NaN            NaN
  1394.64        2500.00                 NaN   98.8905                 NaN  0.123938       0.319422       0.326537       0.339606                 NaN            NaN            NaN            NaN
  1393.16        2500.00                 NaN   98.9057                 NaN  0.122989       0.315258       0.321119       0.334884                 NaN            NaN            NaN            NaN
  1391.68        2500.00                 NaN   98.9209                 NaN  0.122025       0.315965       0.310924       0.330193                 NaN            NaN            NaN            NaN
  1390.20        2500.00                 NaN   98.9358                 NaN  0.120998       0.306912       0.310775       0.325528                 NaN            NaN            NaN            NaN
  1388.73        2500.00                 NaN   98.9499                 NaN  0.119869       0.302851       0.306169       0.321260                 NaN            NaN            NaN            NaN
  1387.25        2500.00                 NaN   98.9654                 NaN  0.118975       0.298635       0.300721       0.316317                 NaN            NaN            NaN            NaN
  1385.77        2500.00                 NaN   98.9770                 NaN  0.119025       0.295191       0.295797       0.313014                 NaN            NaN            NaN            NaN
  1384.29        2500.00                 NaN   98.9921                 NaN  0.116102       0.291136       0.293074       0.307588                 NaN            NaN            NaN            NaN
  1382.81        2500.00                 NaN   99.0036                 NaN  0.116914       0.288071       0.286839       0.304615                 NaN            NaN            NaN            NaN
  1381.34        2500.00                 NaN   99.0203                 NaN  0.114639       0.283608       0.282500       0.298984                 NaN            NaN            NaN            NaN
  1379.86        2500.00                 NaN   99.0316                 NaN  0.114025       0.279342       0.279366       0.295629                 NaN            NaN            NaN            NaN
  1378.38        2500.00                 NaN   99.0441                 NaN  0.113095       0.275692       0.275366       0.291734                 NaN            NaN            NaN            NaN
  1376.90        2500.00                 NaN   99.0557                 NaN  0.112033       0.272518       0.271674       0.288063                 NaN            NaN            NaN            NaN
  1375.42        2500.00                 NaN   99.0681                 NaN  0.111049       0.268812       0.267843       0.284216                 NaN            NaN            NaN            NaN
  1373.95        2500.00                 NaN   99.0798                 NaN  0.110134       0.263748       0.265885       0.280431                 NaN            NaN            NaN            NaN
  1372.47        2500.00                 NaN   99.0912                 NaN  0.109062       0.262590       0.260258       0.276872                 NaN            NaN            NaN            NaN
  1370.99        2500.00                 NaN   99.1013                 NaN  0.109731       0.258876       0.255979       0.274093                 NaN            NaN            NaN            NaN
  1369.51        2500.00                 NaN   99.1157                 NaN  0.105531       0.254369       0.255667       0.268762                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.1241                 NaN  0.106134       0.252661       0.250660       0.266436                 NaN            NaN            NaN            NaN
  1366.56        2500.00                 NaN   99.5850                 NaN  0.152568       0.122844                 NaN  0.139582                 NaN            NaN            NaN            NaN
  1365.08        2500.00                 NaN   98.6900                 NaN  0.560642E-001  0.496646       0.372825       0.384425                 NaN            NaN            NaN            NaN
  1363.60        2500.00                 NaN   99.1553                 NaN  0.103225       0.244183       0.240648       0.256626                 NaN            NaN            NaN            NaN
  1362.12        2500.00                 NaN   99.1671                 NaN  0.101430       0.239229       0.239557       0.252680                 NaN            NaN            NaN            NaN
  1360.64        2500.00                 NaN   99.1759                 NaN  0.100956       0.237639       0.235619       0.249935                 NaN            NaN            NaN            NaN
  1359.16        2500.00                 NaN   99.1851                 NaN  0.100446       0.232175       0.235236       0.247028                 NaN            NaN            NaN            NaN
  1357.69        2500.00                 NaN   99.1958                 NaN  0.984365E-001  0.230889       0.231406       0.243514                 NaN            NaN            NaN            NaN
  1356.21        2500.00                 NaN   99.2042                 NaN  0.976937E-001  0.228800       0.228423       0.240911                 NaN            NaN            NaN            NaN
  1354.73        2500.00                 NaN   99.2133                 NaN  0.970403E-001  0.226537       0.225123       0.238026                 NaN            NaN            NaN            NaN
  1353.25        2500.00                 NaN   99.2228                 NaN  0.954159E-001  0.223293       0.223684       0.234825                 NaN            NaN            NaN            NaN
  1351.77        2500.00                 NaN   99.2318                 NaN  0.942508E-001  0.220394       0.221555       0.232035                 NaN            NaN            NaN            NaN
  1350.30        2500.00                 NaN   99.2396                 NaN  0.937593E-001  0.218795       0.218406       0.229456                 NaN            NaN            NaN            NaN
  1348.82        2500.00                 NaN   99.2486                 NaN  0.939525E-001  0.216791       0.213791       0.226858                 NaN            NaN            NaN            NaN
  1347.34        2500.00                 NaN   99.2577                 NaN  0.896078E-001  0.217955       0.211474       0.223233                 NaN            NaN            NaN            NaN
  1345.86        2500.00                 NaN   99.2646                 NaN  0.906393E-001  0.212556       0.210693       0.221479                 NaN            NaN            NaN            NaN
  1344.38        2500.00                 NaN   99.2737                 NaN  0.887249E-001  0.211818       0.207406       0.218318                 NaN            NaN            NaN            NaN
  1342.91        2500.00                 NaN   99.2811                 NaN  0.880851E-001  0.205503       0.209337       0.216001                 NaN            NaN            NaN            NaN
  1341.43        2500.00                 NaN   99.2883                 NaN  0.869972E-001  0.207392       0.203594       0.213671                 NaN            NaN            NaN            NaN
  1339.95        2500.00                 NaN   99.2965                 NaN  0.851639E-001  0.200184       0.207263       0.210864                 NaN            NaN            NaN            NaN
  1338.47        2500.00                 NaN   99.3037                 NaN  0.845407E-001  0.198352       0.204842       0.208605                 NaN            NaN            NaN            NaN
  1336.99        2500.00                 NaN   99.3107                 NaN  0.834309E-001  0.203154       0.196326       0.206363                 NaN            NaN            NaN            NaN
  1335.52        2500.00                 NaN   99.3185                 NaN  0.819656E-001  0.193480       0.202348       0.203681                 NaN            NaN            NaN            NaN
  1334.04        2500.00                 NaN   99.3240                 NaN  0.824508E-001  0.191761       0.199551       0.202258                 NaN            NaN            NaN            NaN
  1332.56        2500.00                 NaN   99.3352                 NaN  0.789189E-001  0.199600       0.188229       0.198094                 NaN            NaN            NaN            NaN
  1331.08        2500.00                 NaN   99.3393                 NaN  0.786104E-001  0.198289       0.186839       0.196954                 NaN            NaN            NaN            NaN
  1329.60        2500.00                 NaN   99.3462                 NaN  0.771912E-001  0.184554       0.197438       0.194596                 NaN            NaN            NaN            NaN
  1328.13        2500.00                 NaN   99.3529                 NaN  0.765431E-001  0.195310       0.182781       0.192467                 NaN            NaN            NaN            NaN
  1326.65        2500.00                 NaN   99.3589                 NaN  0.744931E-001  0.196238       0.180011       0.190406                 NaN            NaN            NaN            NaN
  1325.17        2500.00                 NaN   99.3658                 NaN  0.734634E-001  0.177753       0.194813       0.188158                 NaN            NaN            NaN            NaN
  1323.69        2500.00                 NaN   99.3721                 NaN  0.726501E-001  0.176336       0.192831       0.186109                 NaN            NaN            NaN            NaN
  1322.21        2500.00                 NaN   99.3782                 NaN  0.714446E-001  0.192073       0.174073       0.184172                 NaN            NaN            NaN            NaN
  1320.74        2500.00                 NaN   99.4036                 NaN  0.714771E-001  0.165761       0.181679       0.177453                 NaN            NaN            NaN            NaN
  1319.26        2500.00                 NaN   93.9056                 NaN  0.626508       0.307072       0.890386       0.833465        3.43701                 NaN            NaN            NaN
  1317.78        2500.00                 NaN   76.5599                 NaN   2.45007        3.25144       0.468937        2.88176        14.3879                 NaN            NaN            NaN
  1316.30        2500.00                 NaN   80.3461                 NaN   2.14274        2.85401       0.171196        2.42541        12.0605                 NaN            NaN            NaN
  1314.82        2500.00                 NaN   83.2279                 NaN   1.87057        2.51362       0.378210E-001   2.07849        10.2716                 NaN            NaN            NaN
  1313.35        2500.00                 NaN   85.3641                 NaN   1.64480        2.22920                 NaN   1.82100        8.94088                 NaN            NaN            NaN
  1311.87        2500.00                 NaN   87.1134                 NaN   1.45062        1.97851                 NaN   1.61001        7.84742                 NaN            NaN            NaN
  1310.39        2500.00                 NaN   88.5390                 NaN   1.29401        1.77152                 NaN   1.43754        6.95795                 NaN            NaN            NaN
  1308.91        2500.00                 NaN   89.7130                 NaN   1.17809        1.58371                 NaN   1.29460        6.23062                 NaN            NaN            NaN
  1307.43        2500.00                 NaN   90.7210                 NaN   1.05878        1.44904                 NaN   1.17305        5.59813                 NaN            NaN            NaN
  1305.96        2500.00                 NaN   91.5520                 NaN  0.967792        1.32585                 NaN   1.07168        5.08269                 NaN            NaN            NaN
  1304.48        2500.00                 NaN   92.2937                 NaN  0.887802        1.21761                 NaN  0.981710        4.61919                 NaN            NaN            NaN
  1303.00        2500.00                 NaN   92.9071                 NaN  0.821920        1.12698                 NaN  0.907058        4.23697                 NaN            NaN            NaN
  1301.52        2500.00                 NaN   93.4441                 NaN  0.763537        1.04849                 NaN  0.841533        3.90239                 NaN            NaN            NaN
  1300.04        2500.00                 NaN   93.9300                 NaN  0.709329       0.979414                 NaN  0.781866        3.59935                 NaN            NaN            NaN
  1298.57        2500.00                 NaN   94.3446                 NaN  0.664585       0.918562                 NaN  0.731034        3.34126                 NaN            NaN            NaN
  1297.09        2500.00                 NaN   94.7151                 NaN  0.623441       0.865672                 NaN  0.685485        3.11030                 NaN            NaN            NaN
  1295.61        2500.00                 NaN   95.0423                 NaN  0.587084       0.819330                 NaN  0.645169        2.90614                 NaN            NaN            NaN
  1294.13        2500.00                 NaN   95.3337                 NaN  0.554032       0.780015                 NaN  0.609333        2.72290                 NaN            NaN            NaN
  1292.65        2500.00                 NaN   95.5966                 NaN  0.523352       0.744678                 NaN  0.576728        2.55869                 NaN            NaN            NaN
  1291.17        2500.00                 NaN   95.8316                 NaN  0.496708       0.713005                 NaN  0.547545        2.41112                 NaN            NaN            NaN
  1289.70        2500.00                 NaN   95.2353                 NaN  0.502874       0.805110                 NaN  0.617694        2.73893       0.100052                 NaN            NaN
  1288.22        2500.00                 NaN   93.9596                 NaN  0.532674       0.990723                 NaN  0.767094        3.45479       0.295091                 NaN            NaN
  1286.74        2500.00                 NaN   94.4111                 NaN  0.497768       0.919345                 NaN  0.710112        3.18803       0.273613                 NaN            NaN
  1285.26        2500.00                 NaN   94.8007                 NaN  0.467258       0.858509                 NaN  0.660871        2.95769       0.254967                 NaN            NaN
  1283.78        2500.00                 NaN   95.1414                 NaN  0.439745       0.806447                 NaN  0.617832        2.75614       0.238456                 NaN            NaN
  1282.31        2500.00                 NaN   95.4414                 NaN  0.415208       0.761278                 NaN  0.579954        2.57846       0.223750                 NaN            NaN
  1280.83        2500.00                 NaN   95.7070                 NaN  0.389170       0.718765                 NaN  0.545986        2.42723       0.211859                 NaN            NaN
  1279.35        2500.00                 NaN   90.1662                 NaN  0.613445        1.78910                 NaN   1.59911        5.47336       0.358766                 NaN            NaN
  1277.87        2500.00                 NaN   97.7830                 NaN  0.762769       0.298296E-001            NaN            NaN   1.17626       0.248182                 NaN            NaN
  1276.39        2500.00                 NaN   96.3010                 NaN  0.244420       0.834144                 NaN  0.426519        2.19392                 NaN            NaN            NaN
  1274.92        2500.00                 NaN   96.7556                 NaN            NaN  0.812781                 NaN  0.368249        1.75461       0.308805                 NaN            NaN
  1273.44        2500.00                 NaN   97.7735                 NaN  0.309314       0.383691                 NaN  0.269455        1.14316       0.120844                 NaN            NaN
  1271.96        2500.00                 NaN   99.6524                 NaN  0.785387E-001  0.879186E-002            NaN  0.401624E-001  0.189791       0.302690E-001            NaN            NaN
