|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1589.74        2500.00        1.30645       -402128.       0.331177        240318.        0.00000        2.93446        2.93446        0.00000                 NaN   2790.81       -564576.        56.2750       0.593576E-004  0.429205E-005   102.185       0.184813        36.4605       -29.6719      -0.616768E-002   11.6302       0.210055E-003 -0.940663E-004 -0.941165E-004   0.00000       0.647091E-004  0.647108E-004   0.00000        1.03124        100.000        100.000        100.000       0.322881       0.212857E-002  0.305019E-001  0.105270E-002  0.512221E-001   0.00000       0.165492       0.451165E-001  0.111328E-001  0.424646E-003  0.105662E-011  0.327465E-003  -993273.      -0.108044E+007 -0.183214E+007 -0.134058E+007  -416472.       -521224.       -691419.       -827174.       -945042.      -0.110261E+007  -619904.        0.00000     
  1588.26        2500.00        1.30546       -402196.       0.333194        241792.        0.00000        2.94265        2.94265        0.00000                 NaN   2792.32       -564309.        56.2032       0.592745E-004  0.427999E-005   102.069       0.184770        36.4526       -30.1248      -0.167564        11.6196       0.590734E-002 -0.960996E-004 -0.974591E-004   0.00000       0.644092E-004  0.644571E-004   0.00000        1.03123        100.000        100.000        100.000       0.322823       0.212856E-002  0.304994E-001  0.104829E-002  0.512079E-001   0.00000       0.165434       0.451156E-001  0.111328E-001  0.424646E-003   0.00000       0.326794E-003  -993030.      -0.107990E+007 -0.183174E+007 -0.134107E+007  -416305.       -521039.       -691262.       -826785.       -944386.      -0.110189E+007  -441833.        0.00000     
  1586.78        2500.00        1.29891       -400303.       0.334143        242446.        0.00000        2.94653        2.94653        0.00000                 NaN   2792.51       -561364.        55.8810       0.592082E-004  0.427570E-005   101.501       0.183975        36.2721       -30.2614      -0.224655        11.6143       0.786873E-002 -0.966590E-004 -0.984792E-004   0.00000       0.642768E-004  0.643406E-004   0.00000        1.03118        100.000        100.000        100.000       0.321183       0.212829E-002  0.304617E-001  0.102786E-002  0.509483E-001   0.00000       0.164087       0.450814E-001  0.111320E-001  0.424646E-003  0.339160E-012  0.324872E-003  -992828.      -0.107953E+007 -0.183111E+007 -0.134051E+007  -416006.       -520813.       -691103.       -826442.       -943760.      -0.110042E+007  -553775.        0.00000     
  1585.31        2500.00        1.29020       -397610.       0.334034        242364.        0.00000        2.94635        2.94635        0.00000                 NaN   2791.90       -557340.        55.4697       0.591702E-004  0.427684E-005   100.757       0.182807        36.0210       -30.2219      -0.222164        11.6212       0.777849E-002 -0.965313E-004 -0.983318E-004   0.00000       0.643375E-004  0.644006E-004   0.00000        1.03112        100.000        100.000        100.000       0.318958       0.212794E-002  0.304139E-001  0.100186E-002  0.505654E-001   0.00000       0.162140       0.450374E-001  0.111310E-001  0.424646E-003  0.336630E-012  0.322807E-003  -992608.      -0.107920E+007 -0.183053E+007 -0.134038E+007  -415712.       -520604.       -690956.       -826107.       -943190.      -0.110013E+007  -546491.        0.00000     
  1583.83        2500.00        1.28162       -394958.       0.333912        242274.        0.00000        2.94612        2.94612        0.00000                 NaN   2791.29       -553377.        55.0646       0.591329E-004  0.427798E-005   100.023       0.181653        35.7737       -30.1866      -0.220639        11.6287       0.772616E-002 -0.964325E-004 -0.982212E-004   0.00000       0.644025E-004  0.644651E-004   0.00000        1.03107        100.000        100.000        100.000       0.316771       0.212760E-002  0.303665E-001  0.976146E-003  0.501865E-001   0.00000       0.160220       0.449937E-001  0.111300E-001  0.424646E-003  0.334137E-012  0.320787E-003  -992379.      -0.107854E+007 -0.183005E+007 -0.134061E+007  -415495.       -520406.       -690799.       -825727.       -942627.      -0.109954E+007  -530287.        0.00000     
  1582.35        2500.00        1.27316       -392344.       0.333791        242183.        0.00000        2.94589        2.94589        0.00000                 NaN   2790.69       -549472.        54.6658       0.590962E-004  0.427912E-005   99.3005       0.180515        35.5300       -30.1492      -0.218647        11.6361       0.765767E-002 -0.963199E-004 -0.980930E-004   0.00000       0.644670E-004  0.645291E-004   0.00000        1.03101        100.000        100.000        100.000       0.314613       0.212725E-002  0.303203E-001  0.951616E-003  0.498130E-001   0.00000       0.158330       0.449504E-001  0.111290E-001  0.424646E-003  0.100211E-009  0.318797E-003  -992170.      -0.107818E+007 -0.182941E+007 -0.134024E+007  -415227.       -520187.       -690641.       -825359.       -942152.      -0.109881E+007  -522884.        0.00000     
  1580.87        2500.00        1.26484       -389773.       0.333682        242100.        0.00000        2.94570        2.94570        0.00000                 NaN   2790.08       -545630.        54.2732       0.590584E-004  0.428027E-005   98.5890       0.179401        35.2902       -30.1105      -0.215817        11.6428       0.755438E-002 -0.961973E-004 -0.979479E-004   0.00000       0.645267E-004  0.645880E-004   0.00000        1.03095        100.000        100.000        100.000       0.312489       0.212691E-002  0.302744E-001  0.927146E-003  0.494451E-001   0.00000       0.156475       0.449069E-001  0.111280E-001  0.424646E-003  0.329265E-012  0.316821E-003  -991946.      -0.107775E+007 -0.182895E+007 -0.134016E+007  -414957.                 NaN  -690492.       -824990.       -941494.      -0.109789E+007            NaN   0.00000     
  1579.39        2500.00        1.25666       -387245.       0.333559        242011.        0.00000        2.94548        2.94548        0.00000                 NaN   2789.48       -541850.        53.8869       0.590212E-004  0.428139E-005   97.8887       0.178299        35.0542       -30.0757      -0.214534        11.6502       0.751156E-002 -0.961002E-004 -0.978409E-004   0.00000       0.645909E-004  0.646518E-004   0.00000        1.03089        100.000        100.000        100.000       0.310403       0.212656E-002  0.302296E-001  0.903614E-003  0.490808E-001   0.00000       0.154646       0.448639E-001  0.111270E-001  0.424646E-003  0.211661E-010  0.314887E-003  -991721.      -0.107748E+007 -0.182834E+007 -0.134029E+007  -414680.       -519781.       -690346.       -824690.       -940961.      -0.109732E+007  -549168.        0.00000     
  1577.92        2500.00        1.24857       -384755.       0.333516        241978.        0.00000        2.94557        2.94557        0.00000                 NaN   2788.93       -538123.        53.5042       0.589810E-004  0.428213E-005   97.1967       0.177216        34.8216       -30.0554      -0.217940        11.6567       0.763044E-002 -0.960643E-004 -0.978330E-004   0.00000       0.646414E-004  0.647033E-004   0.00000        1.03084        100.000        100.000        100.000       0.308343       0.212620E-002  0.301852E-001  0.880507E-003  0.487222E-001   0.00000       0.152847       0.448208E-001  0.111261E-001  0.424646E-003  0.324544E-012  0.312938E-003  -991482.      -0.107689E+007 -0.182796E+007 -0.134072E+007  -414389.       -519592.       -690212.       -824298.       -940474.      -0.109721E+007  -574782.        0.00000     
  1576.44        2500.00        1.24046       -382232.       0.333247        241781.        0.00000        2.94474        2.94474        0.00000                 NaN   2788.22       -534363.        53.1240       0.589502E-004  0.428409E-005   96.5034       0.176118        34.5866       -29.9875      -0.205122        11.6651       0.718193E-002 -0.958184E-004 -0.974839E-004   0.00000       0.647295E-004  0.647878E-004   0.00000        1.03078        100.000        100.000        100.000       0.306263       0.212585E-002  0.301406E-001  0.857318E-003  0.483584E-001   0.00000       0.151033       0.447766E-001  0.111251E-001  0.424646E-003  0.322177E-012  0.311081E-003  -991275.      -0.107656E+007 -0.182731E+007 -0.134036E+007  -414165.       -519373.       -690044.       -823958.       -939898.      -0.109591E+007  -874210.        0.00000     
