|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1549.83        2500.00                 NaN   99.5180       0.443916       0.380541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.35        2500.00                 NaN   99.5208       0.441352       0.378245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        2500.00                 NaN   99.8034       0.181775       0.148188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        2500.00                 NaN   99.2455       0.698259       0.562541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.92        2500.00                 NaN   99.5329       0.428722       0.384050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        2500.00                 NaN   99.5363       0.429695       0.340318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.96        2500.00                 NaN   99.5374       0.428399       0.341741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.49        2500.00                 NaN   99.5395       0.428059       0.324698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        2500.00                 NaN   99.5440       0.424699       0.313412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.53        2500.00                 NaN   99.5030       0.459965       0.370779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.05        2500.00                 NaN   99.6006       0.371252       0.281311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.57        2500.00                 NaN   99.4936       0.483857       0.225274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.10        2500.00                 NaN   99.2605       0.674102       0.654475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.62        2500.00                 NaN   99.8109       0.176717       0.123722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.14        2500.00                 NaN   99.9050       0.843643E-001  0.106568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.66        2500.00                 NaN   99.3390       0.622204       0.387661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        2500.00                 NaN   99.5599       0.414818       0.252452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.71        2500.00                 NaN   99.5847       0.386067       0.292004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        2500.00                 NaN   99.7018       0.279617       0.185759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.75        2500.00                 NaN   99.4529       0.513894       0.332240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.27        2500.00                 NaN   99.5826       0.391645       0.257690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.79        2500.00                 NaN   99.4498       0.521465       0.287479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        2500.00                 NaN   99.8261       0.163202       0.107179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.84        2500.00                 NaN   99.4847       0.483703       0.316196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.36        2500.00                 NaN   99.2920       0.669039       0.389935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.88        2500.00                 NaN   99.8374       0.153295       0.927026E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.40        2500.00                 NaN   99.8433       0.148160       0.854159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.93        2500.00                 NaN   99.4171       0.552180       0.307365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.45        2500.00                 NaN   99.6031       0.376726       0.202130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.97        2500.00                 NaN   99.6076       0.353731       0.386251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.49        2500.00                 NaN   99.5118       0.598319E-001  0.170101E-002  0.426695                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.01        2500.00                 NaN   98.6038                 NaN  0.154610        1.24158                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.54        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.06        2500.00                 NaN   99.7761       0.389526E-001            NaN  0.184971                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.58        2500.00                 NaN   99.8853       0.324555E-001            NaN  0.822449E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1498.10        2500.00                 NaN   99.3166                 NaN            NaN  0.683418                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        2500.00                 NaN   99.5034       0.527506E-001            NaN  0.443827                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.15        2500.00                 NaN   99.5008                 NaN            NaN  0.499155                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.67        2500.00                 NaN   99.5008                 NaN            NaN  0.499179                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.19        2500.00                 NaN   99.5015       0.716714E-001            NaN  0.426794                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.71        2500.00                 NaN   99.0320                 NaN  0.319588E-005  0.967955                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.23        2500.00                 NaN   99.9781                 NaN            NaN  0.219339E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        2500.00                 NaN   99.5039                 NaN            NaN  0.496137                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        2500.00                 NaN   99.4975                 NaN            NaN  0.502463                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        2500.00                 NaN   99.4939                 NaN            NaN  0.506107                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        2500.00                 NaN   99.4778                 NaN            NaN  0.505337       0.169023E-001            NaN            NaN            NaN            NaN            NaN
  1481.84        2500.00                 NaN   99.2528                 NaN            NaN  0.441026       0.306210                 NaN            NaN            NaN            NaN            NaN
  1480.36        2500.00                 NaN   99.2528                 NaN            NaN  0.305477       0.441759                 NaN            NaN            NaN            NaN            NaN
  1478.89        2500.00                 NaN   99.2597                 NaN            NaN  0.438003       0.302265                 NaN            NaN            NaN            NaN            NaN
  1477.41        2500.00                 NaN   99.2662                 NaN            NaN  0.433978       0.299868                 NaN            NaN            NaN            NaN            NaN
  1475.93        2500.00                 NaN   99.2738                 NaN            NaN  0.296506       0.429661                 NaN            NaN            NaN            NaN            NaN
  1474.45        2500.00                 NaN   99.2807                 NaN            NaN  0.426013       0.293253                 NaN            NaN            NaN            NaN            NaN
  1472.97        2500.00                 NaN   99.2866                 NaN            NaN  0.291169       0.422277                 NaN            NaN            NaN            NaN            NaN
  1471.50        2500.00                 NaN   99.2933                 NaN            NaN  0.288202       0.418474                 NaN            NaN            NaN            NaN            NaN
  1470.02        2500.00                 NaN   99.2994                 NaN            NaN  0.414909       0.285714                 NaN            NaN            NaN            NaN            NaN
  1468.54        2500.00                 NaN   99.9573                 NaN            NaN  0.103037E-003  0.426100E-001            NaN            NaN            NaN            NaN            NaN
  1467.06        2500.00                 NaN   98.6617                 NaN            NaN  0.519887       0.818368                 NaN            NaN            NaN            NaN            NaN
  1465.58        2500.00                 NaN   98.9220                 NaN            NaN  0.644213       0.433749                 NaN            NaN            NaN            NaN            NaN
  1464.11        2500.00                 NaN   99.9164       0.166766E-001            NaN  0.166929E-001  0.502586E-001            NaN            NaN            NaN            NaN            NaN
  1462.63        2500.00                 NaN   99.1365                 NaN            NaN  0.512595       0.350873                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00                 NaN   99.3361                 NaN            NaN  0.269743       0.394118                 NaN            NaN            NaN            NaN            NaN
  1459.67        2500.00                 NaN   99.3392                 NaN            NaN  0.393529       0.267275                 NaN            NaN            NaN            NaN            NaN
  1458.19        2500.00                 NaN   99.3498                 NaN            NaN  0.386379       0.263802                 NaN            NaN            NaN            NaN            NaN
  1456.72        2500.00                 NaN   99.3524                 NaN            NaN  0.261386       0.386223                 NaN            NaN            NaN            NaN            NaN
  1455.24        2500.00                 NaN   99.3571                 NaN            NaN  0.383011       0.259884                 NaN            NaN            NaN            NaN            NaN
  1453.76        2500.00                 NaN   99.3654                 NaN            NaN  0.377851       0.256770                 NaN            NaN            NaN            NaN            NaN
  1452.28        2500.00                 NaN   99.3683                 NaN            NaN  0.254872       0.376841                 NaN            NaN            NaN            NaN            NaN
  1450.80        2500.00                 NaN   99.3713                 NaN            NaN  0.253095       0.375615                 NaN            NaN            NaN            NaN            NaN
  1449.33        2500.00                 NaN   99.3811                 NaN            NaN  0.369685       0.249256                 NaN            NaN            NaN            NaN            NaN
  1447.85        2500.00                 NaN   99.3838                 NaN            NaN  0.247262       0.368888                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.3742                 NaN            NaN  0.372938       0.252876                 NaN            NaN            NaN            NaN            NaN
  1444.89        2500.00                 NaN   99.4106                 NaN            NaN  0.354649       0.234731                 NaN            NaN            NaN            NaN            NaN
  1443.41        2500.00                 NaN   99.3988                 NaN            NaN  0.360201       0.241027                 NaN            NaN            NaN            NaN            NaN
  1441.94        2500.00                 NaN   99.4023                 NaN            NaN  0.358481       0.239213                 NaN            NaN            NaN            NaN            NaN
  1440.46        2500.00                 NaN   99.4094                 NaN            NaN  0.236333       0.354276                 NaN            NaN            NaN            NaN            NaN
  1438.98        2500.00                 NaN   99.4128                 NaN            NaN  0.352651       0.234595                 NaN            NaN            NaN            NaN            NaN
  1437.50        2500.00                 NaN   99.4170                 NaN            NaN  0.232500       0.350494                 NaN            NaN            NaN            NaN            NaN
  1436.02        2500.00                 NaN   99.4211                 NaN  0.574909E-004  0.230322       0.348526                 NaN            NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN   99.0429                 NaN            NaN  0.358984       0.393428       0.204706                 NaN            NaN            NaN            NaN
  1433.07        2500.00                 NaN   98.5156                 NaN            NaN  0.372972       0.620111       0.491354                 NaN            NaN            NaN            NaN
  1431.59        2500.00                 NaN   98.5423                 NaN            NaN  0.609518       0.365306       0.482880                 NaN            NaN            NaN            NaN
  1430.11        2500.00                 NaN   98.5716                 NaN            NaN  0.357587       0.597767       0.473040                 NaN            NaN            NaN            NaN
  1428.63        2500.00                 NaN   98.5969                 NaN  0.107542E-005  0.351115       0.587287       0.464659                 NaN            NaN            NaN            NaN
  1427.16        2500.00                 NaN   98.6207                 NaN            NaN  0.344774       0.577710       0.456842                 NaN            NaN            NaN            NaN
  1425.68        2500.00                 NaN   98.6477                 NaN            NaN  0.566952       0.337707       0.447647                 NaN            NaN            NaN            NaN
  1424.20        2500.00                 NaN   98.6720                 NaN            NaN  0.331175       0.557042       0.439750                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN   98.6919                 NaN  0.358454E-001  0.334627       0.497462       0.440212                 NaN            NaN            NaN            NaN
  1421.24        2500.00                 NaN   98.7019                 NaN  0.114330       0.350746       0.380453       0.452584                 NaN            NaN            NaN            NaN
  1419.76        2500.00                 NaN   98.7416                 NaN  0.112386       0.365282       0.342566       0.438190                 NaN            NaN            NaN            NaN
  1418.29        2500.00                 NaN   98.7556                 NaN  0.111601       0.338103       0.360786       0.433868                 NaN            NaN            NaN            NaN
  1416.81        2500.00                 NaN   98.7770                 NaN  0.110487       0.332603       0.353309       0.426623                 NaN            NaN            NaN            NaN
  1415.33        2500.00                 NaN   98.7976                 NaN  0.109597       0.326496       0.346459       0.419821                 NaN            NaN            NaN            NaN
  1413.85        2500.00                 NaN   98.8205                 NaN  0.107906       0.339320       0.320584       0.411693                 NaN            NaN            NaN            NaN
  1412.37        2500.00                 NaN   98.8381                 NaN  0.107313       0.332397       0.316367       0.405806                 NaN            NaN            NaN            NaN
  1410.90        2500.00                 NaN   98.8564                 NaN  0.106591       0.325213       0.312282       0.399532                 NaN            NaN            NaN            NaN
  1409.42        2500.00                 NaN   98.8778                 NaN  0.104915       0.319312       0.305817       0.392155                 NaN            NaN            NaN            NaN
  1407.94        2500.00                 NaN   98.8953                 NaN  0.104194       0.301423       0.312763       0.386343                 NaN            NaN            NaN            NaN
  1406.46        2500.00                 NaN   98.9128                 NaN  0.103197       0.296418       0.307271       0.380327                 NaN            NaN            NaN            NaN
  1404.98        2500.00                 NaN   98.9312                 NaN  0.102075       0.301039       0.291896       0.373756                 NaN            NaN            NaN            NaN
  1403.51        2500.00                 NaN   98.9473                 NaN  0.101570       0.287612       0.294982       0.368536                 NaN            NaN            NaN            NaN
  1402.03        2500.00                 NaN   98.9654                 NaN  0.997031E-001  0.282493       0.290371       0.362022                 NaN            NaN            NaN            NaN
  1400.55        2500.00                 NaN   98.9803                 NaN  0.991898E-001  0.278836       0.284623       0.357062                 NaN            NaN            NaN            NaN
  1399.07        2500.00                 NaN   98.9968                 NaN  0.981100E-001  0.273790       0.279847       0.351410                 NaN            NaN            NaN            NaN
  1397.59        2500.00                 NaN   99.0079                 NaN  0.978455E-001  0.274466       0.271713       0.348063                 NaN            NaN            NaN            NaN
  1396.12        2500.00                 NaN   99.0306                 NaN  0.955429E-001  0.264853       0.269787       0.339187                 NaN            NaN            NaN            NaN
  1394.64        2500.00                 NaN   99.0423                 NaN  0.953353E-001  0.261922       0.264854       0.335613                 NaN            NaN            NaN            NaN
  1393.16        2500.00                 NaN   99.0565                 NaN  0.944448E-001  0.258246       0.260155       0.330697                 NaN            NaN            NaN            NaN
  1391.68        2500.00                 NaN   99.0705                 NaN  0.935503E-001  0.255681       0.254422       0.325817                 NaN            NaN            NaN            NaN
  1390.20        2500.00                 NaN   99.0843                 NaN  0.926047E-001  0.250886       0.251206       0.320971                 NaN            NaN            NaN            NaN
  1388.73        2500.00                 NaN   99.0973                 NaN  0.916295E-001  0.247311       0.247218       0.316522                 NaN            NaN            NaN            NaN
  1387.25        2500.00                 NaN   99.1117                 NaN  0.907528E-001  0.243636       0.242535       0.311417                 NaN            NaN            NaN            NaN
  1385.77        2500.00                 NaN   99.1226                 NaN  0.906285E-001  0.240552       0.238283       0.307932                 NaN            NaN            NaN            NaN
  1384.29        2500.00                 NaN   99.1366                 NaN  0.882461E-001  0.237019       0.235813       0.302365                 NaN            NaN            NaN            NaN
  1382.81        2500.00                 NaN   99.1472                 NaN  0.887626E-001  0.234263       0.230546       0.299216                 NaN            NaN            NaN            NaN
  1381.34        2500.00                 NaN   99.1624                 NaN  0.868810E-001  0.227714       0.229542       0.293462                 NaN            NaN            NaN            NaN
  1379.86        2500.00                 NaN   99.1730                 NaN  0.862634E-001  0.226748       0.224061       0.289952                 NaN            NaN            NaN            NaN
  1378.38        2500.00                 NaN   99.1845                 NaN  0.854199E-001  0.223564       0.220614       0.285916                 NaN            NaN            NaN            NaN
  1376.90        2500.00                 NaN   99.1953                 NaN  0.844811E-001  0.220749       0.217388       0.282106                 NaN            NaN            NaN            NaN
  1375.42        2500.00                 NaN   99.2066                 NaN  0.835991E-001  0.217529       0.214100       0.278129                 NaN            NaN            NaN            NaN
  1373.95        2500.00                 NaN   99.2174                 NaN  0.827878E-001  0.210603       0.214955       0.274220                 NaN            NaN            NaN            NaN
  1372.47        2500.00                 NaN   99.2280                 NaN  0.818377E-001  0.212066       0.207591       0.270537                 NaN            NaN            NaN            NaN
  1370.99        2500.00                 NaN   99.2373                 NaN  0.822071E-001  0.208925       0.203961       0.267621                 NaN            NaN            NaN            NaN
  1369.51        2500.00                 NaN   99.2504                 NaN  0.789264E-001  0.205028       0.203465       0.262220                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.2583                 NaN  0.792552E-001  0.203426       0.199246       0.259757                 NaN            NaN            NaN            NaN
  1366.56        2500.00                 NaN   99.6521                 NaN  0.113200       0.987979E-001            NaN  0.135930                 NaN            NaN            NaN            NaN
  1365.08        2500.00                 NaN   98.8897                 NaN  0.417677E-001  0.394226       0.299802       0.374484                 NaN            NaN            NaN            NaN
  1363.60        2500.00                 NaN   99.2869                 NaN  0.767230E-001  0.196025       0.190711       0.249634                 NaN            NaN            NaN            NaN
  1362.12        2500.00                 NaN   99.2976                 NaN  0.752716E-001  0.189379       0.192139       0.245613                 NaN            NaN            NaN            NaN
  1360.64        2500.00                 NaN   99.3057                 NaN  0.747770E-001  0.190415       0.186313       0.242766                 NaN            NaN            NaN            NaN
  1359.16        2500.00                 NaN   99.3142                 NaN  0.742901E-001  0.183425       0.188297       0.239766                 NaN            NaN            NaN            NaN
  1357.69        2500.00                 NaN   99.3239                 NaN  0.726995E-001  0.182191       0.185053       0.236181                 NaN            NaN            NaN            NaN
  1356.21        2500.00                 NaN   99.3317                 NaN  0.720254E-001  0.182759       0.180055       0.233486                 NaN            NaN            NaN            NaN
  1354.73        2500.00                 NaN   99.3400                 NaN  0.714478E-001  0.180791       0.177251       0.230521                 NaN            NaN            NaN            NaN
  1353.25        2500.00                 NaN   99.3486                 NaN  0.701318E-001  0.178039       0.175938       0.227254                 NaN            NaN            NaN            NaN
  1351.77        2500.00                 NaN   99.3568                 NaN  0.691774E-001  0.175565       0.174103       0.224392                 NaN            NaN            NaN            NaN
  1350.30        2500.00                 NaN   99.3640                 NaN  0.686827E-001  0.171738       0.173802       0.221736                 NaN            NaN            NaN            NaN
  1348.82        2500.00                 NaN   99.3721                 NaN  0.687715E-001  0.172380       0.167674       0.219066                 NaN            NaN            NaN            NaN
  1347.34        2500.00                 NaN   99.3805                 NaN  0.654481E-001  0.170719       0.167952       0.215411                 NaN            NaN            NaN            NaN
  1345.86        2500.00                 NaN   99.3868                 NaN  0.661221E-001  0.166316       0.167169       0.213565                 NaN            NaN            NaN            NaN
  1344.38        2500.00                 NaN   99.3950                 NaN  0.646219E-001  0.165577       0.164427       0.210366                 NaN            NaN            NaN            NaN
  1342.91        2500.00                 NaN   99.4018                 NaN  0.640397E-001  0.162743       0.163471       0.207984                 NaN            NaN            NaN            NaN
  1341.43        2500.00                 NaN   99.4084                 NaN  0.631525E-001  0.161782       0.161073       0.205594                 NaN            NaN            NaN            NaN
  1339.95        2500.00                 NaN   99.4158                 NaN  0.617203E-001  0.158225       0.161520       0.202749                 NaN            NaN            NaN            NaN
  1338.47        2500.00                 NaN   99.4223                 NaN  0.611738E-001  0.156622       0.159466       0.200435                 NaN            NaN            NaN            NaN
  1336.99        2500.00                 NaN   99.4287                 NaN  0.602778E-001  0.158007       0.154861       0.198140                 NaN            NaN            NaN            NaN
  1335.52        2500.00                 NaN   99.4358                 NaN  0.591241E-001  0.152477       0.157217       0.195427                 NaN            NaN            NaN            NaN
  1334.04        2500.00                 NaN   99.4407                 NaN  0.593986E-001  0.151072       0.154938       0.193926                 NaN            NaN            NaN            NaN
  1332.56        2500.00                 NaN   99.4506                 NaN  0.567600E-001  0.154771       0.148067       0.189800                 NaN            NaN            NaN            NaN
  1331.08        2500.00                 NaN   99.4545                 NaN  0.564598E-001  0.153604       0.146839       0.188577                 NaN            NaN            NaN            NaN
  1329.60        2500.00                 NaN   99.4608                 NaN  0.553529E-001  0.144905       0.152796       0.186189                 NaN            NaN            NaN            NaN
  1328.13        2500.00                 NaN   99.4668                 NaN  0.548015E-001  0.151016       0.143389       0.184025                 NaN            NaN            NaN            NaN
  1326.65        2500.00                 NaN   99.4722                 NaN  0.532502E-001  0.151543       0.141062       0.181930                 NaN            NaN            NaN            NaN
  1325.17        2500.00                 NaN   99.4784                 NaN  0.524447E-001  0.139169       0.150322       0.179658                 NaN            NaN            NaN            NaN
  1323.69        2500.00                 NaN   99.4840                 NaN  0.517912E-001  0.137927       0.148661       0.177579                 NaN            NaN            NaN            NaN
  1322.21        2500.00                 NaN   99.4896                 NaN  0.508506E-001  0.147944       0.136020       0.175611                 NaN            NaN            NaN            NaN
  1320.74        2500.00                 NaN   99.5107                 NaN  0.508480E-001  0.129472       0.139885       0.169087                 NaN            NaN            NaN            NaN
  1319.26        2500.00                 NaN   94.2943                 NaN  0.445768       0.236788       0.696728       0.796350        3.53010                 NaN            NaN            NaN
  1317.78        2500.00                 NaN   77.5978                 NaN   1.75371        2.56820       0.364877        2.78226        14.9332                 NaN            NaN            NaN
  1316.30        2500.00                 NaN   81.2506                 NaN   1.52657        2.24919       0.132898        2.33861        12.5022                 NaN            NaN            NaN
  1314.82        2500.00                 NaN   84.0245                 NaN   1.32646        1.97762       0.293038E-001   2.00246        10.6396                 NaN            NaN            NaN
  1313.35        2500.00                 NaN   86.0746                 NaN   1.16248        1.75184                 NaN   1.75357        9.25747                 NaN            NaN            NaN
  1311.87        2500.00                 NaN   87.7512                 NaN   1.02212        1.55344                 NaN   1.54993        8.12334                 NaN            NaN            NaN
  1310.39        2500.00                 NaN   89.1152                 NaN  0.909418        1.39003                 NaN   1.38364        7.20170                 NaN            NaN            NaN
  1308.91        2500.00                 NaN   90.2372                 NaN  0.825873        1.24243                 NaN   1.24593        6.44853                 NaN            NaN            NaN
  1307.43        2500.00                 NaN   91.2005                 NaN  0.740628        1.13609                 NaN   1.12889        5.79393                 NaN            NaN            NaN
  1305.96        2500.00                 NaN   91.9926                 NaN  0.675978        1.03940                 NaN   1.03131        5.26068                 NaN            NaN            NaN
  1304.48        2500.00                 NaN   92.7012                 NaN  0.618746       0.954241                 NaN  0.944733        4.78113                 NaN            NaN            NaN
  1303.00        2500.00                 NaN   93.2864                 NaN  0.571819       0.883068                 NaN  0.872906        4.38578                 NaN            NaN            NaN
  1301.52        2500.00                 NaN   93.7987                 NaN  0.530270       0.821526                 NaN  0.809859        4.03969                 NaN            NaN            NaN
  1300.04        2500.00                 NaN   94.2621                 NaN  0.491977       0.767295                 NaN  0.752439        3.72616                 NaN            NaN            NaN
  1298.57        2500.00                 NaN   94.6575                 NaN  0.460314       0.719533                 NaN  0.703524        3.45913                 NaN            NaN            NaN
  1297.09        2500.00                 NaN   95.0108                 NaN  0.431250       0.678095                 NaN  0.659685        3.22013                 NaN            NaN            NaN
  1295.61        2500.00                 NaN   95.3230                 NaN  0.405550       0.641748                 NaN  0.620878        3.00882                 NaN            NaN            NaN
  1294.13        2500.00                 NaN   95.6014                 NaN  0.382182       0.610847                 NaN  0.586379        2.81915                 NaN            NaN            NaN
  1292.65        2500.00                 NaN   95.8521                 NaN  0.360668       0.583099                 NaN  0.554981        2.64913                 NaN            NaN            NaN
  1291.17        2500.00                 NaN   96.0767                 NaN  0.341871       0.558268                 NaN  0.526873        2.49629                 NaN            NaN            NaN
  1289.70        2500.00                 NaN   95.5356                 NaN  0.345907       0.630720                 NaN  0.594609        2.83694       0.562616E-001            NaN            NaN
  1288.22        2500.00                 NaN   94.3714                 NaN  0.366379       0.777006                 NaN  0.738794        3.58044       0.166016                 NaN            NaN
  1286.74        2500.00                 NaN   94.7994                 NaN  0.341912       0.720765                 NaN  0.683229        3.30089       0.153775                 NaN            NaN
  1285.26        2500.00                 NaN   95.1687                 NaN  0.320542       0.672777                 NaN  0.635236        3.05962       0.143154                 NaN            NaN
  1283.78        2500.00                 NaN   95.4914                 NaN  0.301293       0.631665                 NaN  0.593304        2.84859       0.133755                 NaN            NaN
  1282.31        2500.00                 NaN   95.7755                 NaN  0.284117       0.595989                 NaN  0.556415        2.66263       0.125387                 NaN            NaN
  1280.83        2500.00                 NaN   96.0252                 NaN  0.265943       0.562523                 NaN  0.523348        2.50442       0.118613                 NaN            NaN
  1279.35        2500.00                 NaN   90.7792                 NaN  0.417177        1.40389                 NaN   1.53688        5.66147       0.201392                 NaN            NaN
  1277.87        2500.00                 NaN   98.1081                 NaN  0.519960       0.232919E-001            NaN            NaN   1.21011       0.138515                 NaN            NaN
  1276.39        2500.00                 NaN   96.5160                 NaN  0.165121       0.656248                 NaN  0.407234        2.25538                 NaN            NaN            NaN
  1274.92        2500.00                 NaN   97.0416                 NaN            NaN  0.632470                 NaN  0.351558        1.80220       0.172180                 NaN            NaN
  1273.44        2500.00                 NaN   97.9954                 NaN  0.208587       0.299274                 NaN  0.256824        1.17264       0.672685E-001            NaN            NaN
