|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1/TIS/TIS_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1357.50        500.000                 NaN   99.1858       0.953342E-001  0.302958       0.140330       0.275607                 NaN            NaN            NaN
  1356.47        500.000                 NaN   99.1874       0.303494       0.928004E-001  0.141159       0.275134                 NaN            NaN            NaN
  1355.43        500.000                 NaN   99.1280       0.968674E-001  0.326568       0.153275       0.295245                 NaN            NaN            NaN
  1354.39        500.000                 NaN   99.2823       0.270845       0.772271E-001  0.126731       0.242891                 NaN            NaN            NaN
  1353.36        500.000                 NaN   99.2165       0.827279E-001  0.295473       0.139832       0.265473                 NaN            NaN            NaN
  1352.32        500.000                 NaN   99.2217       0.790415E-001  0.294716       0.140563       0.263973                 NaN            NaN            NaN
  1351.29        500.000                 NaN   99.2283       0.293149       0.761359E-001  0.140573       0.261866                 NaN            NaN            NaN
  1350.25        500.000                 NaN   99.2354       0.291325       0.726322E-001  0.140946       0.259711                 NaN            NaN            NaN
  1349.21        500.000                 NaN   99.2398       0.290600       0.709106E-001  0.140567       0.258129                 NaN            NaN            NaN
  1348.18        500.000                 NaN   99.2463       0.289145       0.662056E-001  0.141708       0.256636                 NaN            NaN            NaN
  1347.14        500.000                 NaN   99.2576       0.285149       0.665473E-001  0.138887       0.251821                 NaN            NaN            NaN
  1346.10        500.000                 NaN   99.2601       0.285634       0.625846E-001  0.140229       0.251436                 NaN            NaN            NaN
  1345.07        500.000                 NaN   99.2663       0.605043E-001  0.284009       0.139841       0.249333                 NaN            NaN            NaN
  1344.03        500.000                 NaN   99.2720       0.282839       0.578819E-001  0.139831       0.247497                 NaN            NaN            NaN
  1343.00        500.000                 NaN   99.2783       0.281257       0.556999E-001  0.139407       0.245302                 NaN            NaN            NaN
  1341.96        500.000                 NaN   99.2841       0.535644E-001  0.279474       0.139386       0.243505                 NaN            NaN            NaN
  1340.92        500.000                 NaN   99.2908       0.278015       0.512782E-001  0.138800       0.241102                 NaN            NaN            NaN
  1339.89        500.000                 NaN   99.2954       0.276833       0.494027E-001  0.138722       0.239633                 NaN            NaN            NaN
  1338.85        500.000                 NaN   99.0610       0.374394       0.593793E-001  0.185636       0.319554                 NaN            NaN            NaN
  1337.81        500.000                 NaN   99.5458       0.179989       0.317346E-001  0.890415E-001  0.153473                 NaN            NaN            NaN
  1336.78        500.000                 NaN   99.3130       0.272240       0.438244E-001  0.137399       0.233545                 NaN            NaN            NaN
  1335.74        500.000                 NaN   99.3181       0.423119E-001  0.270964       0.136849       0.231776                 NaN            NaN            NaN
  1334.71        500.000                 NaN   99.3235       0.269758       0.399696E-001  0.136708       0.230017                 NaN            NaN            NaN
  1333.67        500.000                 NaN   99.3278       0.267990       0.397988E-001  0.135964       0.228414                 NaN            NaN            NaN
  1332.63        500.000                 NaN   99.3349       0.377236E-001  0.266287       0.135163       0.225933                 NaN            NaN            NaN
  1331.60        500.000                 NaN   99.3393       0.265461       0.361578E-001  0.134731       0.224356                 NaN            NaN            NaN
  1330.56        500.000                 NaN   99.3418       0.331041E-001  0.265899       0.135373       0.223812                 NaN            NaN            NaN
  1329.52        500.000                 NaN   99.3501       0.371617E-001  0.261174       0.131570       0.219987                 NaN            NaN            NaN
  1328.49        500.000                 NaN   99.3540       0.261299       0.326955E-001  0.132845       0.219135                 NaN            NaN            NaN
  1327.45        500.000                 NaN   98.8832       0.456329       0.515285E-001  0.229293       0.379640                 NaN            NaN            NaN
  1326.42        500.000                 NaN   99.8420       0.124059E-001  0.589061E-001  0.340252E-001  0.526920E-001            NaN            NaN            NaN
  1325.38        500.000                 NaN   99.3728       0.213878E-001  0.261108       0.131813       0.212922                 NaN            NaN            NaN
  1324.34        500.000                 NaN   99.3734       0.289120E-001  0.255682       0.129825       0.212153                 NaN            NaN            NaN
  1323.31        500.000                 NaN   99.3778       0.254520       0.282822E-001  0.128924       0.210505                 NaN            NaN            NaN
  1322.27        500.000                 NaN   99.3819       0.253071       0.282841E-001  0.127872       0.208899                 NaN            NaN            NaN
  1321.23        500.000                 NaN   99.3870       0.274991E-001  0.251386       0.127035       0.207081                 NaN            NaN            NaN
  1320.20        500.000                 NaN   99.3889       0.244712       0.400057E-001  0.121072       0.205281                 NaN            NaN            NaN
  1319.16        500.000                 NaN   99.3988       0.128179E-001  0.253447       0.130864       0.204066                 NaN            NaN            NaN
  1318.13        500.000                 NaN   99.4002       0.246932       0.267711E-001  0.124033       0.202104                 NaN            NaN            NaN
  1317.09        500.000                 NaN   99.4042       0.264410E-001  0.245622       0.123093       0.200616                 NaN            NaN            NaN
  1316.05        500.000                 NaN   99.4085       0.257720E-001  0.244325       0.122283       0.199086                 NaN            NaN            NaN
  1315.02        500.000                 NaN   99.4097       0.245481       0.207553E-001  0.124676       0.199426                 NaN            NaN            NaN
  1313.98        500.000       0.462784E-002   99.4097       0.245506       0.280670E-001  0.115146       0.196974                 NaN            NaN            NaN
  1312.94        500.000       0.475797E-001   99.3453       0.285395       0.240070E-001  0.865495E-001  0.211198                 NaN            NaN            NaN
  1311.91        500.000       0.501369E-001   99.3433       0.227283E-001  0.286499       0.852111E-001  0.212119                 NaN            NaN            NaN
  1310.87        500.000       0.515703E-001   99.3476       0.287986       0.197188E-001  0.830747E-001  0.210034                 NaN            NaN            NaN
  1309.84        500.000       0.525451E-001   99.3497       0.288808       0.183027E-001  0.814958E-001  0.209127                 NaN            NaN            NaN
  1308.80        500.000       0.529854E-001   99.3541       0.288402       0.169558E-001  0.800648E-001  0.207501                 NaN            NaN            NaN
  1307.76        500.000       0.533387E-001   99.3584       0.286559       0.187936E-001  0.771814E-001  0.205726                 NaN            NaN            NaN
  1306.73        500.000       0.532691E-001   99.3485       0.251718       0.122755       0.236046E-001  0.200126                 NaN            NaN            NaN
  1305.69        500.000       0.503882E-001   99.3719       0.276953                 NaN  0.963534E-001  0.204453                 NaN            NaN            NaN
  1304.65        500.000       0.535655E-001   99.3767       0.289475                 NaN  0.797699E-001  0.200486                 NaN            NaN            NaN
  1303.62        500.000       0.531336E-001   99.3823       0.286704                 NaN  0.790826E-001  0.198764                 NaN            NaN            NaN
  1302.58        500.000       0.527443E-001   99.3880       0.284637                 NaN  0.777615E-001  0.196837                 NaN            NaN            NaN
  1301.55        500.000       0.524126E-001   99.3935       0.282685                 NaN  0.764690E-001  0.194944                 NaN            NaN            NaN
  1300.51        500.000       0.518450E-001   99.3935       0.268126       0.301632E-001  0.636823E-001  0.192687                 NaN            NaN            NaN
  1299.47        500.000       0.538285E-001   99.3722       0.281891       0.206180E-001  0.699079E-001  0.201550                 NaN            NaN            NaN
  1298.44        500.000       0.483538E-001   99.4398       0.263626                 NaN  0.696385E-001  0.178590                 NaN            NaN            NaN
  1297.40        500.000       0.503296E-001   99.4168       0.273357                 NaN  0.722307E-001  0.187326                 NaN            NaN            NaN
  1296.36        500.000       0.498185E-001   99.4232       0.270062                 NaN  0.716224E-001  0.185297                 NaN            NaN            NaN
  1295.33        500.000       0.490180E-001   99.4111       0.236112       0.806135E-001  0.396884E-001  0.183459                 NaN            NaN            NaN
  1294.29        500.000       0.487567E-001   99.4348       0.265716                 NaN  0.693753E-001  0.181384                 NaN            NaN            NaN
  1293.26        500.000       0.481484E-001   99.4400       0.263521                 NaN  0.685803E-001  0.179769                 NaN            NaN            NaN
  1292.22        500.000       0.475128E-001   99.4464       0.260318                 NaN  0.679233E-001  0.177855                 NaN            NaN            NaN
  1291.18        500.000       0.470281E-001   99.4512       0.259137                 NaN  0.665309E-001  0.176134                 NaN            NaN            NaN
  1290.15        500.000       0.484468E-001   99.4386       0.263860                 NaN  0.671054E-001  0.181983                 NaN            NaN            NaN
  1289.11        500.000       0.428214E-001   99.4826       0.240783       0.628777E-002  0.629159E-001  0.164555                 NaN            NaN            NaN
  1288.07        500.000       0.451799E-001   99.4687       0.251683                 NaN  0.639224E-001  0.170549                 NaN            NaN            NaN
  1287.04        500.000       0.445573E-001   99.4732       0.560098E-002  0.246369       0.614169E-001  0.168864                 NaN            NaN            NaN
  1286.00        500.000       0.438513E-001   99.4762       0.238796       0.177732E-001  0.562286E-001  0.167164                 NaN            NaN            NaN
  1284.97        500.000       0.432267E-001   99.4819       0.235693       0.182614E-001  0.554728E-001  0.165465                 NaN            NaN            NaN
  1283.93        500.000       0.427473E-001   99.4864       0.233582       0.194424E-001  0.540259E-001  0.163755                 NaN            NaN            NaN
  1282.89        500.000       0.421139E-001   99.4918       0.199078E-001  0.230815       0.532781E-001  0.162130                 NaN            NaN            NaN
  1281.86        500.000       0.414784E-001   99.4965       0.221893E-001  0.227595       0.517429E-001  0.160476                 NaN            NaN            NaN
  1280.82        500.000       0.409191E-001   99.5015       0.224718       0.235202E-001  0.505130E-001  0.158792                 NaN            NaN            NaN
  1279.78        500.000       0.403748E-001   99.5063       0.222293       0.241311E-001  0.496257E-001  0.157274                 NaN            NaN            NaN
  1278.75        500.000       0.397657E-001   99.5109       0.219282       0.260206E-001  0.483015E-001  0.155725                 NaN            NaN            NaN
  1277.71        500.000       0.387259E-001   99.5141       0.212125       0.337037E-001  0.463382E-001  0.155009                 NaN            NaN            NaN
  1276.68        500.000       0.389181E-001   99.5213       0.255224E-001  0.216306       0.460821E-001  0.151834                 NaN            NaN            NaN
  1275.64        500.000       0.380811E-001   99.5250       0.210833       0.301284E-001  0.449012E-001  0.151060                 NaN            NaN            NaN
  1274.60        500.000       0.374916E-001   99.5292       0.207818       0.321197E-001  0.436361E-001  0.149692                 NaN            NaN            NaN
  1273.57        500.000       0.369337E-001   99.5334       0.342211E-001  0.205040       0.422501E-001  0.148174                 NaN            NaN            NaN
  1272.53        500.000       0.363996E-001   99.5381       0.202369       0.350183E-001  0.413761E-001  0.146703                 NaN            NaN            NaN
  1271.50        500.000       0.357903E-001   99.5422       0.198946       0.379077E-001  0.398525E-001  0.145333                 NaN            NaN            NaN
  1270.46        500.000       0.663746E-001   98.7028       0.157491       0.279758       0.200626E-001  0.241162       0.532337                 NaN            NaN
  1269.42        500.000       0.226831        92.5718       0.943632       0.834879       0.964341E-005  0.952192        4.43519       0.354794E-001            NaN
  1268.39        500.000       0.190230        93.1671       0.794356       0.856945                 NaN  0.879857        4.06886       0.426744E-001            NaN
  1267.35        500.000       0.168889        93.6735       0.791731       0.747954                 NaN  0.818499        3.75663       0.427823E-001            NaN
  1266.31        500.000       0.151133        94.1151       0.732822       0.708141                 NaN  0.764902        3.48549       0.424611E-001            NaN
  1265.28        500.000       0.134975        94.4950       0.675012       0.681322       0.205813E-005  0.718587        3.25252       0.425698E-001            NaN
  1264.24        500.000                 NaN   94.8814       0.242680       0.794391       0.226763       0.683059        3.05856       0.113139                 NaN
  1263.21        500.000                 NaN   95.1715       0.759069       0.216889       0.219104       0.647223        2.87972       0.106491                 NaN
  1262.17        500.000                 NaN   95.4357       0.721368       0.202958       0.208510       0.614180        2.71699       0.100295                 NaN
  1261.13        500.000                 NaN   95.6689       0.186247       0.692148       0.199759       0.584721        2.57335       0.948688E-001            NaN
  1260.10        500.000                 NaN   95.8773       0.178087       0.660452       0.190496       0.558442        2.44531       0.899034E-001            NaN
  1259.06        500.000                 NaN   96.0869       0.635127       0.159486       0.183888       0.531717        2.31774       0.851427E-001            NaN
  1258.02        500.000                 NaN   96.2571       0.614062       0.145412       0.178239       0.509939        2.21401       0.812211E-001            NaN
  1256.99        500.000                 NaN   96.4210       0.590855       0.135539       0.171896       0.488957        2.11442       0.773784E-001            NaN
  1255.95        500.000                 NaN   96.5737       0.571054       0.123060       0.166861       0.469205        2.02227       0.738834E-001            NaN
  1254.92        500.000                 NaN   96.7150       0.546572       0.117902       0.161424       0.451080        1.93749       0.705743E-001            NaN
  1253.88        500.000                 NaN   96.8443       0.540926       0.953467E-001  0.158828       0.433736        1.85917       0.677232E-001            NaN
  1252.84        500.000                 NaN   96.9651       0.519707       0.915934E-001  0.153579       0.418015        1.78713       0.648611E-001            NaN
  1251.81        500.000                 NaN   97.0746       0.499009       0.914162E-001  0.148104       0.403493        1.72123       0.621516E-001            NaN
  1250.77        500.000                 NaN   97.1828       0.755168E-001  0.489916       0.145919       0.389210        1.65692       0.597333E-001            NaN
  1249.73        500.000                 NaN   97.2803       0.474925       0.711482E-001  0.141388       0.376015        1.59889       0.573845E-001            NaN
  1248.70        500.000                 NaN   97.3748       0.583677E-001  0.464619       0.139938       0.363477        1.54357       0.552750E-001            NaN
  1247.66        500.000                 NaN   97.4638       0.451233       0.542234E-001  0.135698       0.351170        1.49069       0.531741E-001            NaN
  1246.63        500.000                 NaN   97.5458       0.486136E-001  0.439093       0.132724       0.340097        1.44250       0.512116E-001            NaN
  1245.59        500.000                 NaN   97.6244       0.427702       0.435225E-001  0.129404       0.329233        1.39639       0.493405E-001            NaN
  1244.55        500.000                 NaN   97.6986       0.416681       0.384326E-001  0.126830       0.319016        1.35291       0.475195E-001            NaN
  1243.52        500.000                 NaN   97.7701       0.357895E-001  0.405019       0.123301       0.309093        1.31084       0.458434E-001            NaN
  1242.48        500.000                 NaN   97.8357       0.394337       0.328117E-001  0.120293       0.299815        1.27282       0.442066E-001            NaN
  1241.44        500.000                 NaN   97.8968       0.334159E-001  0.382135       0.116589       0.291271        1.23714       0.426290E-001            NaN
  1240.41        500.000                 NaN   97.9620       0.319899E-001  0.371628       0.112732       0.281822        1.19881       0.410610E-001            NaN
  1239.37        500.000                 NaN   98.0177       0.365939       0.222493E-001  0.113064       0.274264        1.16702       0.397894E-001            NaN
  1238.34        500.000                 NaN   98.0742       0.351841       0.282006E-001  0.107566       0.265889        1.13409       0.382395E-001            NaN
  1237.30        500.000                 NaN   98.1250       0.269549E-001  0.342828       0.105048       0.258711        1.10454       0.369599E-001            NaN
  1236.26        500.000                 NaN   98.1765       0.274849E-001  0.332731       0.101771       0.251168        1.07462       0.356861E-001            NaN
  1235.23        500.000                 NaN   98.2242       0.321201       0.313043E-001  0.978324E-001  0.244229        1.04684       0.343843E-001            NaN
  1234.19        500.000                 NaN   98.2713       0.312473       0.308266E-001  0.951244E-001  0.237330        1.01974       0.331821E-001            NaN
  1233.15        500.000                 NaN   98.3140       0.344777E-001  0.301742       0.915712E-001  0.231105       0.995071       0.320124E-001            NaN
  1232.12        500.000                 NaN   98.3592       0.354452E-001  0.292732       0.886949E-001  0.224347       0.968650       0.308920E-001            NaN
  1231.08        500.000                 NaN   98.3981       0.279457       0.439743E-001  0.839791E-001  0.218694       0.946137       0.297080E-001            NaN
  1230.05        500.000                 NaN   98.4378       0.274763       0.405003E-001  0.822301E-001  0.212562       0.923419       0.287512E-001            NaN
  1229.01        500.000                 NaN   97.7917       0.376425                 NaN  0.342468E-001  0.289155        1.45667       0.518350E-001            NaN
  1227.97        500.000                 NaN   98.6805       0.277283                 NaN  0.193718       0.191195       0.641663       0.156039E-001            NaN
  1226.94        500.000                 NaN   98.4975       0.231319                 NaN  0.493334E-001  0.202562       0.981519       0.377935E-001            NaN
  1225.90        500.000                 NaN   98.8067       0.197165                 NaN  0.920258E-001  0.153881       0.731203       0.190674E-001            NaN
  1224.86        500.000                 NaN   99.0012       0.184573       0.421412E-001  0.118092       0.140910       0.501616       0.114986E-001            NaN
  1223.83        500.000                 NaN   98.5019       0.108174       0.292616                 NaN  0.201326       0.874260       0.216877E-001            NaN
  1222.79        500.000                 NaN   97.4267       0.419064       0.152344                 NaN  0.353453        1.61513       0.332928E-001            NaN
  1221.76        500.000                 NaN   99.8499       0.107574                 NaN  0.264424E-001  0.806419E-002            NaN  0.801633E-002            NaN
  1220.72        500.000                 NaN   98.5343       0.249019                 NaN  0.124286       0.201789       0.867232       0.233845E-001            NaN
  1219.68        500.000                 NaN   97.8096       0.269963       0.218184       0.166367E-001  0.293128        1.36242       0.300807E-001            NaN
  1218.65        500.000                 NaN   99.2533       0.165855                 NaN  0.438404E-001  0.885942E-001  0.433425       0.149830E-001            NaN
  1217.61        500.000                 NaN   99.7069       0.151639       0.174909E-001            NaN  0.292108E-001  0.880653E-001  0.665003E-002            NaN
  1216.57        500.000                 NaN   98.8503       0.136889       0.120765       0.400651E-001  0.153136       0.682174       0.166351E-001            NaN
  1215.54        500.000                 NaN   98.8492       0.150137       0.130343       0.248145E-001  0.150279       0.678893       0.163212E-001            NaN
  1214.50        500.000                 NaN   98.8647       0.216602       0.928091E-001            NaN  0.146859       0.664195       0.147996E-001            NaN
  1213.47        500.000                 NaN   97.5819                 NaN            NaN  0.235879       0.263819        1.42990       0.373802E-001  0.451126     
  1212.43        500.000                 NaN   97.3078       0.628176                 NaN            NaN  0.267535        1.00607       0.133210E-001  0.777083     
  1211.39        500.000                 NaN   84.0726        1.30614                 NaN  0.378045        1.32828        6.34295       0.103670        6.46836     
  1210.36        500.000                 NaN   84.7169        1.15353                 NaN  0.561001        1.33154        6.06694       0.907322E-001   6.07934     
  1209.32        500.000                 NaN   76.8962        1.87377                 NaN  0.742865        1.98491        9.09218       0.136131        9.27398     
  1208.28        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1207.25        500.000                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.101694E-005
  1206.21        500.000                 NaN   71.6834        2.27168                 NaN  0.857097        2.40848        11.2208       0.168587        11.3899     
  1205.18        500.000                 NaN   83.9987        1.30866                 NaN  0.486801        1.36528        6.31116       0.917819E-001   6.43765     
  1204.14        500.000                 NaN   95.1532       0.404116                 NaN  0.143380       0.410176        1.91618       0.283798E-001   1.94460     
  1203.10        500.000                 NaN   91.0755       0.649798                 NaN  0.289855       0.756984        3.55608       0.528274E-001   3.61898     
  1202.07        500.000                 NaN   91.9669       0.597896                 NaN  0.255108       0.679157        3.20363       0.477377E-001   3.24960     
  1201.03        500.000                 NaN   91.3993       0.735776                 NaN  0.244671       0.721430        3.40412       0.496865E-001   3.44500     
  1199.99        500.000                 NaN   75.9607        1.84358                 NaN  0.759052        2.01093        9.57370       0.140692        9.71137     
  1198.96        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1197.92        500.000                 NaN   93.4749       0.500290                 NaN  0.201415       0.549535        2.60779       0.364354E-001   2.62963     
  1196.89        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1195.85        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.81        500.000                 NaN   90.1349       0.791230                 NaN  0.290052       0.821668        3.94777       0.529643E-001   3.96142     
  1193.78        500.000                 NaN   93.9137       0.432598                 NaN  0.172088       0.502487        2.45513       0.339296E-001   2.49010     
  1192.74        500.000                 NaN   88.2113       0.860224                 NaN  0.337975       0.957682        4.75697       0.646259E-001   4.81124     
  1191.70        500.000                 NaN   89.1756       0.756357                 NaN  0.327014       0.871318        4.47193       0.605891E-001   4.33718     
  1190.67        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.63        500.000                 NaN   85.7508        1.05728                 NaN  0.363755        1.14220        5.86907       0.727982E-001   5.74407     
  1188.60        500.000                 NaN   99.9999       0.387975E-005            NaN  0.154545E-004  0.892195E-005  0.163126E-004            NaN  0.166750E-004
  1187.56        500.000                 NaN   99.9995       0.269151E-004            NaN            NaN  0.329123E-004  0.208649E-003  0.285322E-005  0.207830E-003
  1186.52        500.000                 NaN   79.6219        1.36235                 NaN  0.458393        1.54264        8.66949       0.979529E-001   8.24728     
  1185.49        500.000                 NaN   30.6540        4.18680                 NaN   1.40809        5.02890        30.1258       0.324032        28.2724     
  1184.45        500.000                 NaN            NaN   5.05786                 NaN   2.45530        7.11182        43.7783       0.499427        41.0973     
  1183.41        500.000                 NaN            NaN   5.05063                 NaN   2.45974        7.11201        43.7778       0.499620        41.1002     
  1182.38        500.000                 NaN            NaN   5.04345                 NaN   2.46413        7.11221        43.7772       0.499811        41.1031     
  1181.34        500.000                 NaN            NaN   5.04671                 NaN   2.46281        7.11318        43.7742       0.499523        41.1036     
  1180.31        500.000                 NaN            NaN   5.02932                 NaN   2.47282        7.11262        43.7762       0.500185        41.1089     
  1179.27        500.000                 NaN            NaN   5.02818                 NaN   2.47390        7.11325        43.7742       0.500100        41.1104     
  1178.23        500.000                 NaN            NaN   5.02004                 NaN   2.47883        7.11337        43.7739       0.500338        41.1135     
  1177.20        500.000                 NaN            NaN   5.01220                 NaN   2.48358        7.11350        43.7736       0.500564        41.1165     
  1176.16        500.000                 NaN            NaN   5.00452                 NaN   2.48825        7.11365        43.7732       0.500782        41.1196     
  1175.12        500.000                 NaN            NaN   4.99719                 NaN   2.49273        7.11382        43.7728       0.500987        41.1225     
  1174.09        500.000                 NaN            NaN   4.99013                 NaN   2.49705        7.11399        43.7723       0.501179        41.1254     
  1173.05        500.000                 NaN            NaN   4.98328                 NaN   2.50126        7.11419        43.7717       0.501364        41.1282     
  1172.02        500.000                 NaN            NaN   4.97543                 NaN   2.50600        7.11430        43.7714       0.501596        41.1312     
  1170.98        500.000                 NaN            NaN   4.96984                 NaN   2.50953        7.11459        43.7706       0.501720        41.1338     
  1169.94        500.000                 NaN            NaN   4.96334                 NaN   2.51353        7.11480        43.7699       0.501890        41.1365     
  1168.91        500.000                 NaN            NaN   4.95684                 NaN   2.51754        7.11501        43.7693       0.502060        41.1393     
  1167.87        500.000                 NaN            NaN   4.95048                 NaN   2.52147        7.11524        43.7686       0.502228        41.1420     
  1166.83        500.000                 NaN            NaN   4.94366                 NaN   2.52566        7.11541        43.7681       0.502412        41.1448     
