|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/Y98/Y98_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1439.10        500.000        3286.21     
  1438.00        500.000        3287.40     
  1436.90        500.000        3288.34     
  1435.80        500.000        3289.39     
  1434.70        500.000        3290.12     
  1433.60        500.000        3291.50     
  1432.50        500.000        3292.45     
  1431.40        500.000        3293.68     
  1430.30        500.000        3294.81     
  1429.20        500.000        3128.85     
  1428.09        500.000        3121.04     
  1426.99        500.000        3122.42     
  1425.89        500.000        3123.75     
  1424.79        500.000        3125.14     
  1423.69        500.000        3126.56     
  1422.59        500.000        3127.81     
  1421.49        500.000        3129.31     
  1420.39        500.000        3130.61     
  1419.29        500.000        3131.96     
  1418.19        500.000        3133.29     
  1417.09        500.000        3134.66     
  1415.99        500.000        3136.25     
  1414.89        500.000        3137.51     
  1413.79        500.000        3138.97     
  1412.69        500.000        3140.25     
  1411.59        500.000        3141.63     
  1410.49        500.000        3142.95     
  1409.39        500.000        3144.33     
  1408.29        500.000        3145.58     
  1407.19        500.000        3147.22     
  1406.08        500.000        3148.46     
  1404.98        500.000        3153.31     
  1403.88        500.000        3162.14     
  1402.78        500.000        3161.28     
  1401.68        500.000        3162.76     
  1400.58        500.000        3164.60     
  1399.48        500.000        3166.30     
  1398.38        500.000        3167.97     
  1397.28        500.000        3169.66     
  1396.18        500.000        3171.40     
  1395.08        500.000        3173.14     
  1393.98        500.000        3174.43     
  1392.88        500.000        3176.61     
  1391.78        500.000        3178.20     
  1390.68        500.000        3179.71     
  1389.58        500.000        3180.93     
  1388.48        500.000        3184.04     
  1387.38        500.000        3185.39     
  1386.28        500.000        3186.94     
  1385.18        500.000        3189.00     
  1384.07        500.000        3189.99     
  1382.97        500.000        3192.95     
  1381.87        500.000        3194.17     
  1380.77        500.000        3196.14     
  1379.67        500.000        3197.71     
  1378.57        500.000        3199.66     
  1377.47        500.000        3201.47     
  1376.37        500.000        3202.87     
  1375.27        500.000        3205.36     
  1374.17        500.000        3207.00     
  1373.07        500.000        3208.99     
  1371.97        500.000        3210.66     
  1370.87        500.000        3212.37     
  1369.77        500.000        3214.39     
  1368.67        500.000        3216.13     
  1367.57        500.000        3218.07     
  1366.47        500.000        3219.99     
  1365.37        500.000        3221.77     
  1364.27        500.000        3223.59     
  1363.17        500.000        3225.55     
  1362.06        500.000        3227.38     
  1360.96        500.000        3229.05     
  1359.86        500.000        3230.71     
  1358.76        500.000        3232.78     
  1357.66        500.000        3234.51     
  1356.56        500.000        3236.46     
  1355.46        500.000        3238.21     
  1354.36        500.000        3239.96     
  1353.26        500.000        3241.80     
  1352.16        500.000        3243.69     
  1351.06        500.000        3245.47     
  1349.96        500.000        3247.28     
  1348.86        500.000        3249.09     
  1347.76        500.000        3250.86     
  1346.66        500.000        3252.63     
  1345.56        500.000        3254.44     
  1344.46        500.000        3262.16     
  1343.36        500.000        2769.23     
  1342.26        500.000        3235.13     
  1341.16        500.000        3256.26     
  1340.05        500.000        3262.85     
  1338.95        500.000        3264.71     
  1337.85        500.000        3266.32     
  1336.75        500.000        3267.95     
  1335.65        500.000        3269.53     
  1334.55        500.000        3271.26     
  1333.45        500.000        3272.64     
  1332.35        500.000        3274.40     
  1331.25        500.000        3276.07     
  1330.15        500.000        3277.54     
  1329.05        500.000        3307.87     
  1327.95        500.000        3338.18     
  1326.85        500.000        3338.91     
  1325.75        500.000        3340.10     
  1324.65        500.000        3341.23     
  1323.55        500.000        3342.52     
  1322.45        500.000        3343.15     
  1321.35        500.000        3344.07     
  1320.25        500.000        3345.15     
  1319.15        500.000        3346.14     
  1318.04        500.000        3347.09     
  1316.94        500.000        3347.86     
  1315.84        500.000        3348.72     
  1314.74        500.000        3349.69     
  1313.64        500.000        3348.56     
  1312.54        500.000        3351.20     
  1311.44        500.000        3352.62     
  1310.34        500.000        3352.69     
  1309.24        500.000        3355.56     
  1308.14        500.000        3355.19     
  1307.04        500.000        3355.80     
  1305.94        500.000        3356.79     
  1304.84        500.000        3357.83     
  1303.74        500.000        3358.19     
  1302.64        500.000        3359.41     
  1301.54        500.000        3359.89     
  1300.44        500.000        3360.66     
  1299.34        500.000        3361.28     
  1298.24        500.000        3361.98     
  1297.14        500.000        3362.91     
  1296.03        500.000        3363.83     
  1294.93        500.000        3364.60     
  1293.83        500.000        3365.27     
  1292.73        500.000        3365.89     
  1291.63        500.000        3366.56     
  1290.53        500.000        3367.13     
  1289.43        500.000        3367.72     
  1288.33        500.000        3368.19     
  1287.23        500.000        3368.92     
  1286.13        500.000        3369.14     
  1285.03        500.000        3370.11     
  1283.93        500.000        3371.82     
  1282.83        500.000        3371.01     
  1281.73        500.000        3371.84     
  1280.63        500.000        3372.61     
  1279.53        500.000        3372.78     
  1278.43        500.000        3373.50     
  1277.33        500.000        3374.00     
  1276.23        500.000        3374.33     
  1275.13        500.000        3374.81     
  1274.02        500.000        3375.18     
  1272.92        500.000        3375.36     
  1271.82        500.000        2858.96     
  1270.72        500.000        2854.01     
  1269.62        500.000        2856.16     
  1268.52        500.000        2858.62     
  1267.42        500.000        2860.66     
  1266.32        500.000        2862.83     
  1265.22        500.000        2864.57     
  1264.12        500.000        2866.29     
  1263.02        500.000        2867.85     
  1261.92        500.000        2869.33     
  1260.82        500.000        2870.72     
  1259.72        500.000        2872.03     
  1258.62        500.000        2873.14     
  1257.52        500.000        2874.36     
  1256.42        500.000        2875.38     
  1255.32        500.000        2876.53     
  1254.22        500.000        2877.46     
  1253.12        500.000        2878.12     
