|6.6.6
Archiving\03_Data\eq/QFM_m0.75/GRV/GRV_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1833.33        2500.00        99.3178       0.682185                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3078       0.682271       0.995938E-002            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.2931       0.682363       0.245444E-001            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.2786       0.682455       0.389506E-001            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2641       0.682547       0.533607E-001            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2502       0.682637       0.671767E-001            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2363       0.682728       0.809965E-001            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2224       0.682819       0.948199E-001            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2084       0.682910       0.108647                 NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1945       0.683000       0.122478                 NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1806       0.683091       0.136312                 NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1667       0.683182       0.150150                 NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1527       0.683273       0.163992                 NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1397       0.683362       0.176941                 NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1267       0.683451       0.189894                 NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1136       0.683540       0.202850                 NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1006       0.683630       0.215810                 NaN            NaN            NaN            NaN
  1778.85        2500.00        99.0875       0.683719       0.228773                 NaN            NaN            NaN            NaN
  1775.64        2500.00        99.0745       0.683808       0.241739                 NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0614       0.683897       0.254709                 NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0483       0.683987       0.267682                 NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0359       0.684075       0.280023                 NaN            NaN            NaN            NaN
  1762.82        2500.00        99.0232       0.684163       0.292540       0.865706E-004            NaN            NaN            NaN
  1759.62        2500.00        98.6389       0.684388       0.304414       0.372332                 NaN            NaN            NaN
  1756.41        2500.00        98.2543       0.684613       0.316296       0.744808                 NaN            NaN            NaN
  1753.21        2500.00        97.5081       0.684970       0.327553        1.47939                 NaN            NaN            NaN
  1750.00        2500.00        96.7612       0.685325       0.338821        2.21470                 NaN            NaN            NaN
  1746.79        2500.00        96.0135       0.685678       0.350099        2.95075                 NaN            NaN            NaN
  1743.59        2500.00        95.2651       0.686029       0.361388        3.68752                 NaN            NaN            NaN
  1740.38        2500.00        94.5085       0.686382       0.372006        4.43310                 NaN            NaN            NaN
  1737.18        2500.00        93.7512       0.686734       0.382634        5.17941                 NaN            NaN            NaN
  1733.97        2500.00        92.9932       0.687083       0.393272        5.92644                 NaN            NaN            NaN
  1730.77        2500.00        92.2345       0.687431       0.403919        6.67419                 NaN            NaN            NaN
  1727.56        2500.00        91.4750       0.687776       0.414576        7.42264                 NaN            NaN            NaN
  1724.36        2500.00        90.7148       0.688119       0.425242        8.17179                 NaN            NaN            NaN
  1721.15        2500.00        89.9540       0.688460       0.435916        8.92164                 NaN            NaN            NaN
  1717.95        2500.00        89.1924       0.688799       0.446600        9.67217                 NaN            NaN            NaN
  1714.74        2500.00        88.4330       0.689137       0.456385        10.4215                 NaN            NaN            NaN
  1711.54        2500.00        87.6729       0.689472       0.466178        11.1715                 NaN            NaN            NaN
  1708.33        2500.00        86.9121       0.689805       0.475978        11.9222                 NaN            NaN            NaN
  1705.13        2500.00        86.1506       0.690136       0.485786        12.6735                 NaN            NaN            NaN
  1701.92        2500.00        85.3885       0.690465       0.495602        13.4254                 NaN            NaN            NaN
  1698.72        2500.00        84.6257       0.690791       0.505425        14.1780                 NaN            NaN            NaN
  1695.51        2500.00        83.8624       0.691115       0.515255        14.9313                 NaN            NaN            NaN
  1692.31        2500.00        83.0983       0.691436       0.525093        15.6851                 NaN            NaN            NaN
  1689.10        2500.00        82.3500       0.691750       0.534332        16.4239                 NaN            NaN            NaN
  1685.90        2500.00        81.6010       0.692062       0.543578        17.1633                 NaN            NaN            NaN
  1682.69        2500.00        80.8515       0.692371       0.552830        17.9033                 NaN            NaN            NaN
  1679.49        2500.00        80.1014       0.692678       0.562088        18.6438                 NaN            NaN            NaN
  1676.28        2500.00        79.3645       0.692978       0.570940        19.3716                 NaN            NaN            NaN
  1673.08        2500.00        78.6270       0.693275       0.579798        20.0999                 NaN            NaN            NaN
  1669.87        2500.00        77.8958       0.693567       0.588409        20.8222                 NaN            NaN            NaN
  1666.67        2500.00        76.8778       0.694132       0.597306        21.4625       0.368180                 NaN            NaN
  1663.46        2500.00        74.9688       0.695624       0.603174        21.7143        2.01812                 NaN            NaN
  1660.26        2500.00        73.0517       0.697120       0.609066        21.9670        3.67510                 NaN            NaN
  1657.05        2500.00        71.1264       0.698621       0.614981        22.2208        5.33915                 NaN            NaN
  1653.85        2500.00        69.1931       0.700125       0.620919        22.4756        7.01031                 NaN            NaN
  1650.64        2500.00        67.2515       0.701634       0.626881        22.7314        8.68859                 NaN            NaN
  1647.44        2500.00        65.3017       0.703147       0.632867        22.9882        10.3740                 NaN            NaN
  1644.23        2500.00        63.3437       0.704664       0.638876        23.2461        12.0667                 NaN            NaN
  1641.03        2500.00        61.3774       0.706185       0.644909        23.5049        13.7665                 NaN            NaN
  1637.82        2500.00        59.9378       0.707337       0.646598        23.6757        15.0326                 NaN            NaN
  1634.62        2500.00        58.4937       0.708491       0.648292        23.8469        16.3027                 NaN            NaN
  1631.41        2500.00        57.0449       0.709648       0.649989        24.0186        17.5768                 NaN            NaN
  1628.21        2500.00        55.5916       0.710806       0.651691        24.1908        18.8551                 NaN            NaN
  1625.00        2500.00        54.1337       0.711967       0.653396        24.3636        20.1374                 NaN            NaN
  1621.79        2500.00        52.6711       0.713129       0.655106        24.5368        21.4238                 NaN            NaN
  1618.59        2500.00        51.2040       0.714294       0.656820        24.7105        22.7144                 NaN            NaN
  1615.38        2500.00        49.7322       0.715461       0.658537        24.8848        24.0090                 NaN            NaN
  1612.18        2500.00        48.5549       0.716426       0.656534        25.0089        25.0632                 NaN            NaN
  1608.97        2500.00        47.3746       0.717393       0.654524        25.1333        26.1202                 NaN            NaN
  1605.77        2500.00        46.1912       0.718362       0.652508        25.2580        27.1799                 NaN            NaN
  1602.56        2500.00        45.0048       0.719331       0.650485        25.3830        28.2424                 NaN            NaN
  1599.36        2500.00        43.8153       0.720302       0.648455        25.5083        29.3077                 NaN            NaN
  1596.15        2500.00        42.6227       0.721274       0.646419        25.6338        30.3758                 NaN            NaN
  1592.95        2500.00        41.4271       0.722248       0.644376        25.7597        31.4466                 NaN            NaN
  1589.74        2500.00        40.2284       0.723223       0.642326        25.8858        32.5202                 NaN            NaN
  1586.54        2500.00        39.1674       0.724110       0.635405        25.9914        33.4817                 NaN            NaN
  1583.33        2500.00        38.1040       0.724998       0.628466        26.0972        34.4454                 NaN            NaN
  1580.13        2500.00        37.0381       0.725887       0.621510        26.2032        35.4113                 NaN            NaN
  1576.92        2500.00        35.9697       0.726778       0.614535        26.3095        36.3795                 NaN            NaN
  1573.72        2500.00        34.8988       0.727670       0.607543        26.4159        37.3500                 NaN            NaN
  1570.51        2500.00        33.8255       0.728563       0.600532        26.5226        38.3228                 NaN            NaN
  1567.31        2500.00        32.7497       0.729457       0.593504        26.6295        39.2978                 NaN            NaN
  1564.10        2500.00        31.6714       0.730352       0.586457        26.7367        40.2751                 NaN            NaN
  1560.90        2500.00        30.6039       0.731249       0.574937        26.8478        41.2421                 NaN            NaN
  1557.69        2500.00        29.5340       0.732147       0.563389        26.9592        42.2113                 NaN            NaN
  1554.49        2500.00        28.2572       0.733224       0.558919        27.0820        42.1633        1.20530                 NaN
  1551.28        2500.00        26.8442       0.734427       0.559011        27.2150        41.5223        3.12501                 NaN
  1548.08        2500.00        25.4028       0.735666       0.557134        27.3585        41.0243        4.92163                 NaN
  1544.87        2500.00        23.7688       0.737112       0.540082        27.5618        41.6899        1.12419        4.57813     
  1541.67        2500.00        23.7674       0.737136       0.540101        27.5623        41.6906        1.12421        4.57821     
  1538.46        2500.00        20.7002       0.739862       0.498070        27.9568        43.4276        2.78166        3.89578     
  1535.26        2500.00        20.6990       0.739884       0.498086        27.9572        43.4283        2.78170        3.89583     
  1532.05        2500.00        20.6977       0.739905       0.498102        27.9577        43.4290        2.78175        3.89589     
  1528.85        2500.00        20.6965       0.739927       0.498119        27.9581        43.4297        2.78179        3.89594     
  1525.64        2500.00        20.6952       0.739949       0.498135        27.9585        43.4304        2.78184        3.89600     
  1522.44        2500.00        20.6940       0.739970       0.498151        27.9589        43.4310        2.78188        3.89605     
  1519.23        2500.00        20.6927       0.739992       0.498167        27.9594        43.4317        2.78193        3.89611     
  1516.03        2500.00        20.6915       0.740013       0.498184        27.9598        43.4324        2.78197        3.89616     
  1512.82        2500.00        11.8890       0.747917       0.403134        28.8732        44.2631        4.25797        9.56573     
  1509.62        2500.00        11.8882       0.747934       0.403145        28.8734        44.2635        4.25801        9.56580     
  1506.41        2500.00        11.8875       0.747950       0.403156        28.8736        44.2639        4.25805        9.56587     
  1503.21        2500.00        11.8867       0.747966       0.403167        28.8739        44.2642        4.25809        9.56593     
  1500.00        2500.00        11.8860       0.747982       0.403178        28.8741        44.2646        4.25813        9.56600     
  1496.79        2500.00        11.8853       0.747998       0.403189        28.8743        44.2650        4.25818        9.56607     
  1493.59        2500.00        11.8845       0.748014       0.403200        28.8745        44.2654        4.25822        9.56614     
  1490.38        2500.00        11.8838       0.748030       0.403211        28.8747        44.2658        4.25826        9.56621     
  1487.18        2500.00        6.52834       0.753142       0.357502        29.1731        43.5162        12.6840        6.98773     
  1483.97        2500.00        6.52796       0.753154       0.357510        29.1731        43.5164        12.6840        6.98777     
  1480.77        2500.00        6.52758       0.753167       0.357519        29.1732        43.5166        12.6841        6.98781     
  1477.56        2500.00        6.52720       0.753179       0.357528        29.1733        43.5168        12.6841        6.98785     
  1474.36        2500.00        6.52682       0.753192       0.357536        29.1734        43.5170        12.6842        6.98789     
  1471.15        2500.00        6.52644       0.753204       0.357545        29.1735        43.5172        12.6842        6.98793     
  1467.95        2500.00        6.52605       0.753216       0.357554        29.1736        43.5174        12.6842        6.98797     
  1464.74        2500.00        6.52567       0.753229       0.357562        29.1737        43.5176        12.6843        6.98801     
  1461.54        2500.00        3.37074       0.756561       0.330006        29.1863        43.5928        7.90603        14.8576     
  1458.33        2500.00        3.37057       0.756572       0.330013        29.1863        43.5929        7.90606        14.8576     
  1455.13        2500.00        3.37040       0.756582       0.330021        29.1863        43.5930        7.90609        14.8576     
  1451.92        2500.00        3.37023       0.756592       0.330029        29.1863        43.5931        7.90612        14.8576     
  1448.72        2500.00        3.37006       0.756603       0.330036        29.1863        43.5932        7.90615        14.8576     
  1445.51        2500.00        3.36989       0.756613       0.330044        29.1863        43.5933        7.90619        14.8577     
  1442.31        2500.00        3.36972       0.756623       0.330051        29.1863        43.5934        7.90622        14.8577     
  1439.10        2500.00        3.36954       0.756633       0.330059        29.1863        43.5935        7.90625        14.8577     
  1435.90        2500.00        1.35461       0.759052       0.317247        29.0726        44.0001        16.4372        8.05915     
  1432.69        2500.00        1.35455       0.759061       0.317254        29.0726        44.0001        16.4372        8.05917     
  1429.49        2500.00        1.35450       0.759070       0.317261        29.0725        44.0002        16.4372        8.05920     
  1426.28        2500.00        1.35444       0.759079       0.317268        29.0725        44.0003        16.4372        8.05922     
  1423.08        2500.00       0.587365       0.760087       0.321514        28.9767        44.2253        17.0917        8.03734     
  1419.87        2500.00       0.587342       0.760096       0.321521        28.9767        44.2253        17.0917        8.03736     
  1416.67        2500.00       0.242790       0.760578       0.323932        28.9274        44.3450        17.3930        8.00726     
  1413.46        2500.00       0.782624E-001  0.760818       0.325512        28.9018        44.4010        17.5321        8.00049     
  1410.26        2500.00                 NaN  0.760941       0.328177        28.8880        44.4623        7.94816        17.6125     
  1407.05        2500.00                 NaN  0.760949       0.328184        28.8879        44.4623        7.94818        17.6125     
  1403.85        2500.00                 NaN  0.760957       0.328192        28.8879        44.4623        7.94821        17.6125     
  1400.64        2500.00                 NaN  0.760966       0.328199        28.8878        44.4624        7.94823        17.6124     
  1397.44        2500.00                 NaN  0.760974       0.328207        28.8877        44.4624        7.94825        17.6124     
  1394.23        2500.00                 NaN  0.760982       0.328214        28.8877        44.4624        7.94828        17.6124     
  1391.03        2500.00                 NaN  0.760990       0.328221        28.8876        44.4625        7.94830        17.6124     
  1387.82        2500.00                 NaN  0.760999       0.328229        28.8875        44.4625        7.94832        17.6124     
  1384.62        2500.00                 NaN  0.761085       0.357052        28.8827        44.8402        7.39101        17.7680     
  1381.41        2500.00                 NaN  0.761093       0.357060        28.8826        44.8402        7.39103        17.7680     
  1378.21        2500.00                 NaN  0.761102       0.357068        28.8825        44.8402        7.39105        17.7680     
  1375.00        2500.00                 NaN  0.761110       0.357076        28.8825        44.8403        7.39108        17.7680     
  1371.79        2500.00                 NaN  0.761118       0.357084        28.8824        44.8403        7.39110        17.7680     
  1368.59        2500.00                 NaN  0.761126       0.357092        28.8823        44.8404        7.39112        17.7679     
  1365.38        2500.00                 NaN  0.761133       0.357100        28.8823        44.8404        7.39115        17.7679     
  1362.18        2500.00                 NaN  0.761141       0.357108        28.8822        44.8405        7.39117        17.7679     
  1358.97        2500.00                 NaN  0.761224       0.391284        28.8700        45.1505        17.9071        6.91987     
  1355.77        2500.00                 NaN  0.761232       0.391293        28.8699        45.1506        17.9071        6.91990     
  1352.56        2500.00                 NaN  0.761240       0.391301        28.8699        45.1506        17.9071        6.91992     
  1349.36        2500.00                 NaN  0.761248       0.391310        28.8698        45.1507        17.9070        6.91995     
  1346.15        2500.00                 NaN  0.761256       0.391319        28.8697        45.1507        17.9070        6.91997     
  1342.95        2500.00                 NaN  0.761263       0.391328        28.8696        45.1508        17.9070        6.92000     
  1339.74        2500.00                 NaN  0.761271       0.391337        28.8696        45.1508        17.9070        6.92002     
  1336.54        2500.00                 NaN  0.761279       0.391345        28.8695        45.1509        17.9070        6.92005     
  1333.33        2500.00                 NaN  0.761365       0.429294        28.8558        45.3962        18.0309        6.52641     
  1330.13        2500.00                 NaN  0.761373       0.429303        28.8557        45.3962        18.0309        6.52644     
  1326.92        2500.00                 NaN  0.761380       0.429313        28.8557        45.3963        18.0309        6.52647     
  1323.72        2500.00                 NaN  0.761388       0.429323        28.8556        45.3964        18.0309        6.52649     
  1320.51        2500.00                 NaN  0.761396       0.429332        28.8555        45.3964        18.0309        6.52652     
  1317.31        2500.00                 NaN  0.761403       0.429342        28.8554        45.3965        18.0308        6.52654     
  1314.10        2500.00                 NaN  0.761410       0.429351        28.8553        45.3965        18.0308        6.52657     
  1310.90        2500.00                 NaN  0.761418       0.429361        28.8553        45.3966        18.0308        6.52659     
  1307.69        2500.00                 NaN  0.761503       0.471453        28.8364        45.6011        18.1459        6.18363     
  1304.49        2500.00                 NaN  0.761510       0.471463        28.8363        45.6012        18.1458        6.18366     
  1301.28        2500.00                 NaN  0.761517       0.471474        28.8362        45.6013        18.1458        6.18368     
  1298.08        2500.00                 NaN  0.761525       0.471485        28.8362        45.6013        18.1458        6.18371     
  1294.87        2500.00                 NaN  0.761532       0.471495        28.8361        45.6014        18.1458        6.18373     
  1291.67        2500.00                 NaN  0.761539       0.471506        28.8360        45.6015        18.1457        6.18376     
  1288.46        2500.00                 NaN  0.761546       0.471516        28.8359        45.6015        18.1457        6.18378     
  1285.26        2500.00                 NaN  0.761553       0.471527        28.8358        45.6016        18.1457        6.18381     
  1282.05        2500.00                 NaN  0.761638       0.517050        28.8137        45.7745        18.2527        5.88041     
  1278.85        2500.00                 NaN  0.761646       0.517061        28.8136        45.7746        18.2527        5.88044     
  1275.64        2500.00                 NaN  0.761653       0.517073        28.8135        45.7746        18.2527        5.88047     
  1272.44        2500.00                 NaN  0.761660       0.517084        28.8134        45.7747        18.2526        5.88049     
  1269.23        2500.00                 NaN  0.761667       0.517096        28.8133        45.7748        18.2526        5.88052     
  1266.03        2500.00                 NaN  0.761674       0.517108        28.8132        45.7749        18.2526        5.88055     
  1262.82        2500.00                 NaN  0.761681       0.517119        28.8131        45.7749        18.2526        5.88057     
  1259.62        2500.00                 NaN  0.761688       0.517130        28.8130        45.7750        18.2525        5.88060     
  1256.41        2500.00                 NaN  0.761771       0.567159        28.7857        45.9143        18.3481        5.62302     
  1253.21        2500.00                 NaN  0.761778       0.567172        28.7856        45.9144        18.3480        5.62304     
  1250.00        2500.00                 NaN  0.761785       0.567185        28.7855        45.9145        18.3480        5.62307     
  1246.79        2500.00                 NaN  0.761791       0.567197        28.7854        45.9145        18.3480        5.62310     
  1243.59        2500.00                 NaN  0.761798       0.567210        28.7853        45.9146        18.3480        5.62313     
  1240.38        2500.00                 NaN  0.761805       0.567222        28.7852        45.9147        18.3479        5.62315     
  1237.18        2500.00                 NaN  0.761812       0.567235        28.7851        45.9148        18.3479        5.62318     
  1233.97        2500.00                 NaN  0.761818       0.567247        28.7850        45.9149        18.3479        5.62321     
  1230.77        2500.00                 NaN  0.761899       0.621357        28.7515        46.0434        5.38454        18.4373     
  1227.56        2500.00                 NaN  0.761906       0.621371        28.7514        46.0435        5.38457        18.4373     
  1224.36        2500.00                 NaN  0.761912       0.621385        28.7513        46.0435        5.38460        18.4373     
  1221.15        2500.00                 NaN  0.761919       0.621399        28.7512        46.0436        5.38462        18.4372     
  1217.95        2500.00                 NaN  0.761925       0.621413        28.7511        46.0437        5.38465        18.4372     
  1214.74        2500.00                 NaN  0.761932       0.621427        28.7510        46.0438        5.38468        18.4372     
  1211.54        2500.00                 NaN  0.761938       0.621440        28.7509        46.0439        5.38471        18.4371     
  1208.33        2500.00                 NaN  0.761945       0.621454        28.7508        46.0440        5.38473        18.4371     
  1205.13        2500.00                 NaN  0.762031       0.677836        28.7189        46.1530        18.5118        5.17643     
  1201.92        2500.00                 NaN  0.762037       0.677851        28.7188        46.1531        18.5118        5.17645     
  1198.72        2500.00                 NaN  0.762044       0.677866        28.7187        46.1532        18.5117        5.17648     
  1195.51        2500.00                 NaN  0.762050       0.677881        28.7186        46.1533        18.5117        5.17651     
  1192.31        2500.00                 NaN  0.762056       0.677896        28.7185        46.1534        18.5117        5.17654     
  1189.10        2500.00                 NaN  0.762063       0.677911        28.7184        46.1534        18.5116        5.17657     
  1185.90        2500.00                 NaN  0.762069       0.677926        28.7183        46.1535        18.5116        5.17660     
  1182.69        2500.00                 NaN  0.762075       0.677941        28.7182        46.1536        18.5116        5.17662     
  1179.49        2500.00                 NaN  0.762143       0.740488        28.6685        46.2541        18.5825        4.99218     
  1176.28        2500.00                 NaN  0.762149       0.740504        28.6684        46.2542        18.5825        4.99221     
  1173.08        2500.00                 NaN  0.762155       0.740521        28.6683        46.2543        18.5825        4.99224     
  1169.87        2500.00                 NaN  0.762162       0.740537        28.6682        46.2544        18.5824        4.99227     
  1166.67        2500.00                 NaN  0.762168       0.740554        28.6681        46.2545        18.5824        4.99230     
  1163.46        2500.00                 NaN  0.762174       0.740570        28.6680        46.2546        18.5824        4.99233     
  1160.26        2500.00                 NaN  0.762180       0.740586        28.6679        46.2547        18.5823        4.99236     
  1157.05        2500.00                 NaN  0.762186       0.740602        28.6678        46.2548        18.5823        4.99238     
  1153.85        2500.00                 NaN  0.762281       0.802090        28.6362        46.3412        18.6430        4.81527     
  1150.64        2500.00                 NaN  0.762287       0.802108        28.6361        46.3413        18.6429        4.81530     
  1147.44        2500.00                 NaN  0.762293       0.802126        28.6360        46.3414        18.6429        4.81533     
  1144.23        2500.00                 NaN  0.762298       0.802143        28.6358        46.3415        18.6429        4.81536     
  1141.03        2500.00                 NaN  0.762304       0.802161        28.6357        46.3416        18.6428        4.81539     
  1137.82        2500.00                 NaN  0.762310       0.802179        28.6356        46.3417        18.6428        4.81542     
  1134.62        2500.00                 NaN  0.762316       0.802196        28.6355        46.3418        18.6427        4.81545     
  1131.41        2500.00                 NaN  0.762322       0.802214        28.6354        46.3419        18.6427        4.81548     
  1128.21        2500.00                 NaN  0.762404       0.870877        28.5882        46.4260        18.6942        4.65827     
  1125.00        2500.00                 NaN  0.762409       0.870897        28.5881        46.4261        18.6941        4.65830     
  1121.79        2500.00                 NaN  0.762415       0.870916        28.5880        46.4262        18.6941        4.65833     
  1118.59        2500.00                 NaN  0.762421       0.870935        28.5879        46.4263        18.6940        4.65836     
  1115.38        2500.00                 NaN  0.762426       0.870954        28.5878        46.4265        18.6940        4.65839     
  1112.18        2500.00                 NaN  0.762432       0.870973        28.5877        46.4266        18.6940        4.65842     
  1108.97        2500.00                 NaN  0.762438       0.870992        28.5875        46.4267        18.6939        4.65845     
  1105.77        2500.00                 NaN  0.762443       0.871011        28.5874        46.4268        18.6939        4.65848     
  1102.56        2500.00                 NaN  0.762522       0.942438        28.5353        46.5116        18.7418        4.50639     
  1099.36        2500.00                 NaN  0.762528       0.942459        28.5351        46.5117        18.7418        4.50642     
  1096.15        2500.00                 NaN  0.762533       0.942479        28.5350        46.5118        18.7417        4.50645     
  1092.95        2500.00                 NaN  0.762539       0.942500        28.5349        46.5119        18.7417        4.50648     
  1089.74        2500.00                 NaN  0.762544       0.942520        28.5348        46.5120        18.7416        4.50651     
  1086.54        2500.00                 NaN  0.762549       0.942541        28.5347        46.5121        18.7416        4.50654     
  1083.33        2500.00                 NaN  0.762555       0.942562        28.5345        46.5122        18.7416        4.50657     
  1080.13        2500.00                 NaN  0.762560       0.942582        28.5344        46.5123        18.7415        4.50660     
  1076.92        2500.00                 NaN  0.762640        1.01832        28.4779        46.5950        18.7819        4.36432     
  1073.72        2500.00                 NaN  0.762645        1.01834        28.4777        46.5951        18.7818        4.36435     
  1070.51        2500.00                 NaN  0.762650        1.01836        28.4776        46.5952        18.7818        4.36438     
  1067.31        2500.00                 NaN  0.762655        1.01839        28.4775        46.5953        18.7817        4.36441     
  1064.10        2500.00                 NaN  0.762661        1.01841        28.4774        46.5954        18.7817        4.36444     
  1060.90        2500.00                 NaN  0.762666        1.01843        28.4772        46.5956        18.7816        4.36447     
  1057.69        2500.00                 NaN  0.762671        1.01845        28.4771        46.5957        18.7816        4.36450     
  1054.49        2500.00                 NaN  0.762676        1.01847        28.4770        46.5958        18.7815        4.36453     
  1051.28        2500.00                 NaN  0.762755        1.09718        28.4170        46.6770        4.23280        18.8132     
  1048.08        2500.00                 NaN  0.762760        1.09721        28.4169        46.6771        4.23283        18.8132     
  1044.87        2500.00                 NaN  0.762765        1.09723        28.4168        46.6772        4.23286        18.8131     
  1041.67        2500.00                 NaN  0.762770        1.09725        28.4167        46.6774        4.23290        18.8131     
  1038.46        2500.00                 NaN  0.762775        1.09728        28.4165        46.6775        4.23293        18.8130     
  1035.26        2500.00                 NaN  0.762780        1.09730        28.4164        46.6776        4.23296        18.8130     
