|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1232.51        2500.00                 NaN   90.0471                 NaN   1.83022                 NaN            NaN            NaN            NaN  0.921509        4.13036       0.970872E-001   2.97374     
  1231.35        2500.00                 NaN   79.0523                 NaN   3.40102       0.198508                 NaN            NaN            NaN   1.88073        8.83839       0.201339        6.42775     
  1230.19        2500.00                 NaN            NaN            NaN  0.284918E-003   6.48183        8.73170                 NaN            NaN   8.27687        43.6682        1.12769        31.7134     
  1229.03        2500.00                 NaN            NaN            NaN  0.224874E-005   8.42845        6.71270                 NaN            NaN   8.27070        43.7542        1.13579        31.6982     
  1227.88        2500.00                 NaN            NaN            NaN  0.224875E-005   8.45328        6.68659                 NaN            NaN   8.26983        43.7550        1.13703        31.6982     
  1226.72        2500.00                 NaN            NaN            NaN  0.224876E-005   8.48244        6.65590                 NaN            NaN   8.26863        43.7564        1.13841        31.6982     
  1225.56        2500.00                 NaN            NaN            NaN   7.99839        7.08038       0.402586E-001            NaN            NaN   8.27584        43.7642        1.14733        31.6937     
  1224.41        2500.00                 NaN            NaN            NaN   7.99637        7.08483       0.392102E-001            NaN            NaN   8.27809        43.7609        1.14677        31.6939     
  1223.25        2500.00                 NaN            NaN            NaN   7.99661        7.08586       0.386470E-001            NaN            NaN   8.27986        43.7587        1.14641        31.6939     
  1222.09        2500.00                 NaN            NaN            NaN   7.99560        7.08735       0.377456E-001            NaN            NaN   8.28126        43.7580        1.14635        31.6937     
  1220.94        2500.00                 NaN            NaN            NaN   7.98730        7.09913       0.363990E-001            NaN            NaN   8.28431        43.7534        1.14544        31.6940     
  1219.78        2500.00                 NaN            NaN            NaN   7.98624        7.10319       0.354152E-001            NaN            NaN   8.28710        43.7491        1.14458        31.6943     
  1218.62        2500.00                 NaN            NaN            NaN   7.98949        7.10139       0.347156E-001            NaN            NaN   8.28853        43.7472        1.14419        31.6944     
  1217.47        2500.00                 NaN            NaN            NaN   7.99171        7.10097       0.339700E-001            NaN            NaN   8.28991        43.7451        1.14370        31.6946     
  1216.31        2500.00                 NaN            NaN            NaN  0.224876E-005   8.85255        6.25975       0.296826E-004            NaN   8.21612        43.8396        1.14110        31.6908     
  1215.15        2500.00                 NaN            NaN            NaN  0.224874E-005   8.84713        6.26532       0.295221E-004            NaN   8.21802        43.8378        1.14087        31.6908     
  1214.00        2500.00                 NaN            NaN            NaN  0.224562E-005   3.47027        11.7830                 NaN            NaN   8.37770        43.5657        1.09134        31.7120     
  1212.84        2500.00                 NaN            NaN            NaN  0.224875E-005   8.83418        6.27892       0.284241E-004            NaN   8.22187        43.8339        1.14035        31.6908     
  1211.68        2500.00                 NaN            NaN            NaN  0.224876E-005   8.82599        6.28687       0.275839E-004            NaN   8.22491        43.8316        1.13999        31.6906     
  1210.53        2500.00                 NaN            NaN            NaN  0.224877E-005   8.82113        6.29201       0.275787E-004            NaN   8.22664        43.8299        1.13973        31.6906     
  1209.37        2500.00                 NaN            NaN            NaN  0.224876E-005   8.82108        6.29295       0.288469E-004            NaN   8.22659        43.8290        1.13959        31.6908     
  1208.21        2500.00                 NaN            NaN            NaN  0.224872E-005   8.80822        6.30554       0.265798E-004            NaN   8.23039        43.8260        1.13924        31.6906     
  1207.06        2500.00                 NaN            NaN            NaN  0.224876E-005   8.80719        6.30672       0.277663E-004            NaN   8.23113        43.8252        1.13911        31.6906     
  1205.90        2500.00                 NaN            NaN            NaN  0.420117E-005   8.78811        6.32513       0.240773E-004            NaN   8.23505        43.8226        1.13880        31.6902     
  1204.74        2500.00                 NaN            NaN            NaN  0.224871E-005   8.79817        6.31675       0.278273E-004            NaN   8.23445        43.8213        1.13859        31.6907     
  1203.59        2500.00                 NaN            NaN            NaN  0.224874E-005   8.79111        6.32362       0.274003E-004            NaN   8.23865        43.8181        1.13811        31.6904     
  1202.43        2500.00                 NaN            NaN            NaN  0.224875E-005   8.78636        6.32906       0.272158E-004            NaN   8.23840        43.8174        1.13808        31.6907     
  1201.27        2500.00                 NaN            NaN            NaN  0.465224E-005   8.76873        6.34574                 NaN            NaN   8.24287        43.8144        1.13795        31.6903     
  1200.12        2500.00                 NaN            NaN            NaN  0.470186E-005   8.77491        6.34105                 NaN            NaN   8.24236        43.8135        1.13756        31.6907     
  1198.96        2500.00                 NaN            NaN            NaN   9.28362        6.06925                 NaN            NaN            NaN   8.39039        43.4249        1.09038        31.7415     
  1197.80        2500.00                 NaN            NaN            NaN   3.16630        12.1684                 NaN            NaN            NaN   8.34691        43.4562        1.11708        31.7451     
  1196.65        2500.00                 NaN            NaN            NaN   3.17818        12.1575                 NaN            NaN            NaN   8.34784        43.4544        1.11679        31.7453     
  1195.49        2500.00                 NaN            NaN            NaN   8.33724        6.20744       0.579247                 NaN            NaN   8.25181        43.7960        1.13622        31.6920     
  1194.33        2500.00                 NaN            NaN            NaN   8.34699        6.21811       0.558869                 NaN            NaN   8.25955        43.7885        1.13600        31.6920     
  1193.18        2500.00                 NaN            NaN            NaN   4.41253        10.9470                 NaN            NaN            NaN   8.48266        43.3631        1.06204        31.7327     
  1192.02        2500.00                 NaN            NaN            NaN   8.36574        6.23917       0.519925                 NaN            NaN   8.26175        43.7860        1.13536        31.6920     
  1190.86        2500.00                 NaN            NaN            NaN   1.82596        1.08589        12.4441                 NaN            NaN   8.49284        43.3659        1.05616        31.7292     
  1189.71        2500.00                 NaN            NaN            NaN   1.58344        1.19308        12.5811                 NaN            NaN   8.49501        43.3633        1.05493        31.7292     
  1188.55        2500.00                 NaN            NaN            NaN   11.9325        3.42861                 NaN            NaN            NaN   8.50673        43.3501        1.05322        31.7288     
  1187.39        2500.00                 NaN            NaN            NaN   8.67464        6.40467       0.398770E-001            NaN            NaN   8.26698        43.7891        1.13431        31.6905     
  1186.24        2500.00                 NaN            NaN            NaN   8.67495        6.40459       0.389269E-001            NaN            NaN   8.26822        43.7890        1.13416        31.6902     
  1185.08        2500.00                 NaN            NaN            NaN   8.66514        6.41546       0.373817E-001            NaN            NaN   8.27095        43.7869        1.13424        31.6900     
  1183.92        2500.00                 NaN            NaN            NaN   8.66672        6.41584       0.364443E-001            NaN            NaN   8.27352        43.7834        1.13382        31.6902     
  1182.77        2500.00                 NaN            NaN            NaN   8.66280        6.42130       0.352663E-001            NaN            NaN   8.27519        43.7817        1.13350        31.6902     
  1181.61        2500.00                 NaN            NaN            NaN   8.65846        6.42717       0.341044E-001            NaN            NaN   8.27709        43.7797        1.13319        31.6903     
  1180.45        2500.00                 NaN            NaN            NaN   8.65425        6.43294       0.329841E-001            NaN            NaN   8.27905        43.7776        1.13289        31.6903     
  1179.29        2500.00                 NaN            NaN            NaN   8.65154        6.43875       0.318826E-001            NaN            NaN   8.27833        43.7762        1.13256        31.6908     
  1178.14        2500.00                 NaN            NaN            NaN   8.64151        6.44793       0.307006E-001            NaN            NaN   8.28197        43.7752        1.13257        31.6901     
  1176.98        2500.00                 NaN            NaN            NaN   8.64190        6.45129       0.297749E-001            NaN            NaN   8.28231        43.7720        1.13195        31.6908     
  1175.82        2500.00                 NaN            NaN            NaN   8.63705        6.45755       0.287727E-001            NaN            NaN   8.28430        43.7699        1.13165        31.6908     
  1174.67        2500.00                 NaN            NaN            NaN   8.63219        6.46381       0.278013E-001            NaN            NaN   8.28629        43.7677        1.13134        31.6908     
  1173.51        2500.00                 NaN            NaN            NaN   2.71548        12.6019                 NaN            NaN            NaN   8.47542        43.4225        1.06349        31.7212     
  1172.35        2500.00                 NaN            NaN            NaN   2.68497        12.6349                 NaN            NaN            NaN   8.47845        43.4177        1.06251        31.7215     
  1171.20        2500.00                 NaN            NaN            NaN   2.63986        12.6828                 NaN            NaN            NaN   8.48175        43.4122        1.06140        31.7220     
  1170.04        2500.00                 NaN            NaN            NaN   11.7689        3.61111                 NaN            NaN            NaN   8.51381        43.3270        1.04593        31.7333     
  1168.88        2500.00                 NaN            NaN            NaN  0.629606E-003   8.62204        6.50105                 NaN            NaN   8.29759        43.7585        1.12986        31.6903     
  1167.73        2500.00                 NaN            NaN            NaN  0.608501E-003   8.61354        6.51032                 NaN            NaN   8.29965        43.7563        1.12924        31.6903     
  1166.57        2500.00                 NaN            NaN            NaN  0.588535E-003   8.60629        6.51881                 NaN            NaN   8.30069        43.7544        1.12866        31.6906     
  1165.41        2500.00                 NaN            NaN            NaN  0.574817E-003   8.60425        6.51948                 NaN            NaN   8.30570        43.7512        1.12865        31.6901     
  1164.26        2500.00                 NaN            NaN            NaN   4.11795        2.89900        8.32418                 NaN            NaN   8.45134        43.4126        1.06483        31.7302     
  1163.10        2500.00                 NaN            NaN            NaN   2.41870        12.9219                 NaN            NaN            NaN   8.50335        43.3771        1.05418        31.7248     
  1161.94        2500.00                 NaN            NaN            NaN   2.38754        12.9557                 NaN            NaN            NaN   8.50645        43.3720        1.05312        31.7252     
  1160.79        2500.00                 NaN            NaN            NaN   2.35086        12.9952                 NaN            NaN            NaN   8.50967        43.3667        1.05200        31.7256     
  1159.63        2500.00                 NaN            NaN            NaN   1.18647        14.2209                 NaN            NaN            NaN   8.55463        43.2783        1.02548        31.7342     
  1158.47        2500.00                 NaN            NaN            NaN   6.97929        4.89240        3.31339                 NaN            NaN   8.36618        43.6420        1.10702        31.6997     
  1157.32        2500.00                 NaN            NaN            NaN   7.10361        5.02699        3.05094                 NaN            NaN   8.36337        43.6479        1.10807        31.6991     
  1156.16        2500.00                 NaN            NaN            NaN   2.23304        13.1359                 NaN            NaN            NaN   8.52058        43.3335        1.04688        31.7302     
  1155.00        2500.00                 NaN            NaN            NaN   7.66265        5.58434        1.91376                 NaN            NaN   8.34823        43.6806        1.11486        31.6956     
  1153.85        2500.00                 NaN            NaN            NaN   15.4345                 NaN            NaN            NaN            NaN   8.57085        43.2284        1.02426        31.7420     
  1152.69        2500.00                 NaN            NaN            NaN   8.34509        6.37463       0.418742                 NaN            NaN   8.33055        43.7168        1.12220        31.6920     
  1151.53        2500.00                 NaN            NaN            NaN   8.35823        6.39574       0.384454                 NaN            NaN   8.33191        43.7157        1.12202        31.6919     
  1150.38        2500.00                 NaN            NaN            NaN   8.09579        6.40078       0.650355                 NaN            NaN   8.33863        43.7014        1.11945        31.6936     
  1149.22        2500.00                 NaN            NaN            NaN   8.55000        6.58779                 NaN            NaN            NaN   8.32821        43.7182        1.12361        31.6922     
  1148.06        2500.00                 NaN            NaN            NaN   8.37179        6.43190       0.335365                 NaN            NaN   8.33740        43.7105        1.12117        31.6918     
  1146.91        2500.00                 NaN            NaN            NaN   8.35658        6.53848       0.244265                 NaN            NaN   8.33783        43.7101        1.12085        31.6919     
  1145.75        2500.00                 NaN            NaN            NaN   8.41070        6.51246       0.216103                 NaN            NaN   8.34080        43.7074        1.12076        31.6918     
  1144.59        2500.00                 NaN            NaN            NaN   8.47084        6.57259       0.941175E-001            NaN            NaN   8.33985        43.7099        1.12121        31.6915     
  1143.44        2500.00                 NaN            NaN            NaN   8.50802        6.62717       0.320576E-003            NaN            NaN   8.33888        43.7131        1.12149        31.6910     
  1142.28        2500.00                 NaN            NaN            NaN   15.4620                 NaN            NaN            NaN            NaN   8.59895        43.1783        1.01389        31.7468     
  1141.12        2500.00                 NaN            NaN            NaN   8.50167        6.63484       0.304611E-003            NaN            NaN   8.34451        43.7067        1.12078        31.6912     
  1139.97        2500.00                 NaN            NaN            NaN   8.46046        6.60528       0.731867E-001            NaN            NaN   8.34760        43.7021        1.11990        31.6915     
  1138.81        2500.00                 NaN            NaN            NaN  0.632036        14.8007                 NaN            NaN            NaN   8.58383        43.2196        1.02158        31.7422     
  1137.65        2500.00                 NaN            NaN            NaN   8.46859        6.63116       0.398224E-001            NaN            NaN   8.35087        43.6987        1.11934        31.6915     
  1136.50        2500.00                 NaN            NaN            NaN   8.48206        6.65805       0.290684E-003            NaN            NaN   8.35203        43.6971        1.11888        31.6916     
  1135.34        2500.00                 NaN            NaN            NaN   8.46616        6.64985       0.253442E-001            NaN            NaN   8.35423        43.6943        1.11842        31.6917     
  1134.18        2500.00                 NaN            NaN            NaN   8.47144        6.66969                 NaN            NaN            NaN   8.35608        43.6919        1.11910        31.6918     
  1133.03        2500.00                 NaN            NaN            NaN  0.224871E-005   8.47100        6.67102                 NaN            NaN   8.35763        43.6908        1.11785        31.6917     
  1131.87        2500.00                 NaN            NaN            NaN  0.224667E-005   8.46577        6.67695                 NaN            NaN   8.35966        43.6884        1.11742        31.6918     
  1130.71        2500.00                 NaN            NaN            NaN  0.215467E-005   8.45108        6.69170                 NaN            NaN   8.36286        43.6854        1.11722        31.6917     
  1129.56        2500.00                 NaN            NaN            NaN  0.224860E-005   8.45523        6.68893                 NaN            NaN   8.36371        43.6836        1.11656        31.6919     
  1128.40        2500.00                 NaN            NaN            NaN  0.224861E-005   8.45350        6.69144                 NaN            NaN   8.36516        43.6816        1.11621        31.6921     
  1127.24        2500.00                 NaN            NaN            NaN  0.211767E-005   8.44895        6.69673                 NaN            NaN   8.36709        43.6793        1.11577        31.6921     
  1126.08        2500.00                 NaN            NaN            NaN  0.224241E-005   8.43444        6.71163                 NaN            NaN   8.37064        43.6760        1.11527        31.6921     
  1124.93        2500.00                 NaN            NaN            NaN  0.224819E-005   8.43433        6.71256                 NaN            NaN   8.37217        43.6739        1.11485        31.6922     
  1123.77        2500.00                 NaN            NaN            NaN  0.224801E-005   8.43374        6.71376                 NaN            NaN   8.37369        43.6721        1.11449        31.6922     
  1122.61        2500.00                 NaN            NaN            NaN  0.224772E-005   8.42910        6.71934                 NaN            NaN   8.37544        43.6696        1.11409        31.6924     
  1121.46        2500.00                 NaN            NaN            NaN  0.224710E-005   8.42597        6.72303                 NaN            NaN   8.37732        43.6677        1.11360        31.6924     
  1120.30        2500.00                 NaN            NaN            NaN  0.224639E-005   8.41369        6.73621                 NaN            NaN   8.38001        43.6644        1.11316        31.6925     
  1119.14        2500.00                 NaN            NaN            NaN  0.224544E-005   8.40959        6.74108                 NaN            NaN   8.38193        43.6621        1.11270        31.6926     
  1117.99        2500.00                 NaN            NaN            NaN  0.224413E-005   8.40545        6.74600                 NaN            NaN   8.38386        43.6598        1.11224        31.6927     
  1116.83        2500.00                 NaN            NaN            NaN  0.365814E-005   8.40128        6.75096                 NaN            NaN   8.38579        43.6574        1.11178        31.6927     
  1115.67        2500.00                 NaN            NaN            NaN  0.365313E-005   8.39712        6.75593                 NaN            NaN   8.38772        43.6551        1.11131        31.6928     
  1114.52        2500.00                 NaN            NaN            NaN  0.223628E-005   8.39455        6.75886                 NaN            NaN   8.39024        43.6527        1.11085        31.6928     
  1113.36        2500.00                 NaN            NaN            NaN  0.223142E-005   8.39236        6.76206                 NaN            NaN   8.39164        43.6505        1.11039        31.6930     
  1112.20        2500.00                 NaN            NaN            NaN  0.222462E-005   8.38979        6.76556                 NaN            NaN   8.39303        43.6486        1.10994        31.6931     
  1111.05        2500.00                 NaN            NaN            NaN  0.221381E-005   8.37953        6.77558                 NaN            NaN   8.39600        43.6463        1.10968        31.6929     
  1109.89        2500.00                 NaN            NaN            NaN  0.219974E-005   8.37709        6.77948                 NaN            NaN   8.39785        43.6433        1.10911        31.6932     
  1108.73        2500.00                 NaN            NaN            NaN  0.217951E-005   8.37281        6.78457                 NaN            NaN   8.39979        43.6409        1.10865        31.6933     
  1107.58        2500.00                 NaN            NaN            NaN  0.215107E-005   8.36938        6.78886                 NaN            NaN   8.40156        43.6386        1.10818        31.6934     
  1106.42        2500.00                 NaN            NaN            NaN   1.08877        14.4160       0.479870E-004            NaN            NaN   8.66107        43.0878       0.994031        31.7523     
  1105.26        2500.00                 NaN            NaN            NaN   1.76963        13.7461       0.189942E-002            NaN            NaN   8.66331        43.0740       0.989687        31.7553     
  1104.11        2500.00                 NaN            NaN            NaN   8.35933        6.80219                 NaN            NaN            NaN   8.40729        43.6309        1.10648        31.6938     
  1102.95        2500.00                 NaN            NaN            NaN   7.97561        6.70326       0.496598                 NaN            NaN   8.41853        43.6072        1.10238        31.6965     
  1101.79        2500.00                 NaN            NaN            NaN   8.35218        6.81056       0.561117E-003            NaN            NaN   8.41100        43.6262        1.10552        31.6940     
  1100.64        2500.00                 NaN            NaN            NaN   8.34906        6.81512                 NaN            NaN            NaN   8.41286        43.6238        1.10504        31.6941     
  1099.48        2500.00                 NaN            NaN            NaN   8.34543        6.81967                 NaN            NaN            NaN   8.41475        43.6214        1.10455        31.6942     
  1098.32        2500.00                 NaN            NaN            NaN   8.34183        6.82421                 NaN            NaN            NaN   8.41663        43.6189        1.10405        31.6944     
  1097.17        2500.00                 NaN            NaN            NaN   8.22489        6.93374       0.145685E-005            NaN            NaN   8.44951        43.5934        1.10579        31.6927     
  1096.01        2500.00                 NaN            NaN            NaN   8.22947        6.93055                 NaN            NaN            NaN   8.45060        43.5912        1.10523        31.6930     
  1094.85        2500.00                 NaN            NaN            NaN   8.23803        6.92302                 NaN            NaN            NaN   8.45133        43.5896        1.10488        31.6932     
  1093.70        2500.00                 NaN            NaN            NaN   8.33101        6.83899                 NaN            NaN            NaN   8.42397        43.6090        1.10210        31.6949     
  1092.54        2500.00                 NaN            NaN            NaN   8.32835        6.84256                 NaN            NaN            NaN   8.42580        43.6066        1.10164        31.6950     
  1091.38        2500.00                 NaN            NaN            NaN   8.32530        6.84648                 NaN            NaN            NaN   8.42765        43.6043        1.10115        31.6951     
  1090.23        2500.00                 NaN            NaN            NaN   8.31663        6.85516       0.376477E-005            NaN            NaN   8.43017        43.6019        1.10104        31.6951     
  1089.07        2500.00                 NaN            NaN            NaN   8.30519        6.86857                 NaN            NaN            NaN   8.43323        43.5979        1.09984        31.6953     
  1087.91        2500.00                 NaN            NaN            NaN   8.30192        6.87293                 NaN            NaN            NaN   8.43393        43.5963        1.09941        31.6955     
  1086.76        2500.00                 NaN            NaN            NaN   8.30647        6.86855                 NaN            NaN            NaN   8.43656        43.5936        1.09935        31.6955     
  1085.60        2500.00                 NaN            NaN            NaN   8.30592        6.87012       0.187336E-003            NaN            NaN   8.43802        43.5918        1.09841        31.6955     
  1084.44        2500.00                 NaN            NaN            NaN   7.94952        7.26234                 NaN            NaN            NaN   8.43089        43.5517        1.10040        31.7051     
  1083.29        2500.00                 NaN            NaN            NaN   7.89294        7.33588                 NaN            NaN            NaN   8.43641        43.5262        1.09876        31.7098     
  1082.13        2500.00                 NaN            NaN            NaN   7.92152        7.29268                 NaN            NaN            NaN   8.42532        43.5551        1.10091        31.7044     
  1080.97        2500.00                 NaN            NaN            NaN   8.28956        6.89030                 NaN            NaN            NaN   8.44475        43.5826        1.09674        31.6961     
  1079.82        2500.00                 NaN            NaN            NaN   7.98553        7.24494                 NaN            NaN            NaN   8.43674        43.5238        1.09871        31.7103     
  1078.66        2500.00                 NaN            NaN            NaN   7.92431        7.30301                 NaN            NaN            NaN   8.43913        43.5273        1.09733        31.7090     
  1077.50        2500.00                 NaN            NaN            NaN   8.28312        6.90052                 NaN            NaN            NaN   8.45120        43.5739        1.09478        31.6965     
  1076.34        2500.00                 NaN            NaN            NaN   7.91638        7.31543                 NaN            NaN            NaN   8.44415        43.5198        1.09465        31.7095     
  1075.19        2500.00                 NaN            NaN            NaN   8.27087        6.91377                 NaN            NaN            NaN   8.45822        43.5681        1.09313        31.6959     
  1074.03        2500.00                 NaN            NaN            NaN   7.87550        7.36393                 NaN            NaN            NaN   8.45227        43.5094        1.08910        31.7098     
  1072.87        2500.00                 NaN            NaN            NaN   8.26598        6.92095                 NaN            NaN            NaN   8.45988        43.5635        1.09273        31.6970     
  1071.72        2500.00                 NaN            NaN            NaN   7.87393        7.37421                 NaN            NaN            NaN   8.45384        43.4970        1.08883        31.7122     
  1070.56        2500.00                 NaN            NaN            NaN   7.89580        7.33945                 NaN            NaN            NaN   8.44800        43.5166        1.09134        31.7088     
  1069.40        2500.00                 NaN            NaN            NaN   7.95241        7.28392                 NaN            NaN            NaN   8.44752        43.5145        1.09213        31.7095     
  1068.25        2500.00                 NaN            NaN            NaN   7.93826        7.30149                 NaN            NaN            NaN   8.45039        43.5090        1.09068        31.7102     
  1067.09        2500.00                 NaN            NaN            NaN   7.91336        7.32775                 NaN            NaN            NaN   8.44896        43.5076        1.09150        31.7108     
  1065.93        2500.00                 NaN            NaN            NaN   7.89386        7.35167                 NaN            NaN            NaN   8.45281        43.5006        1.08942        31.7116     
  1064.78        2500.00                 NaN            NaN            NaN   8.04957        7.18942                 NaN            NaN            NaN   8.45076        43.5108        1.09004        31.7094     
  1063.62        2500.00                 NaN            NaN            NaN   7.19757        8.33518       0.109527E-002            NaN            NaN   8.62964        43.0610        1.00660        31.7689     
  1062.46        2500.00                 NaN            NaN            NaN   8.04729        7.19463                 NaN            NaN            NaN   8.45304        43.5061        1.08893        31.7100     
  1061.31        2500.00                 NaN            NaN            NaN   7.91589        7.33344                 NaN            NaN            NaN   8.45489        43.4954        1.08823        31.7121     
  1060.15        2500.00                 NaN            NaN            NaN   7.91586        7.33509                 NaN            NaN            NaN   8.45626        43.4930        1.08745        31.7123     
  1058.99        2500.00                 NaN            NaN            NaN   7.91238        7.34083                 NaN            NaN            NaN   8.45859        43.4894        1.08614        31.7126     
  1057.84        2500.00                 NaN            NaN            NaN   7.92396        7.32983                 NaN            NaN            NaN   8.45797        43.4886        1.08665        31.7130     
  1056.68        2500.00                 NaN            NaN            NaN   7.92473        7.33061                 NaN            NaN            NaN   8.45920        43.4862        1.08600        31.7133     
  1055.52        2500.00                 NaN            NaN            NaN   7.12052        8.46168       0.100073E-003            NaN            NaN   8.65523        43.0125       0.983118        31.7669     
  1054.37        2500.00                 NaN            NaN            NaN   7.97392        7.28437                 NaN            NaN            NaN   8.46245        43.4810        1.08442        31.7138     
  1053.21        2500.00                 NaN            NaN            NaN   7.98289        7.27702                 NaN            NaN            NaN   8.46293        43.4788        1.08416        31.7142     
  1052.05        2500.00                 NaN            NaN            NaN   7.97954        7.28275                 NaN            NaN            NaN   8.46617        43.4746        1.08247        31.7145     
  1050.90        2500.00                 NaN            NaN            NaN   7.98210        7.28149                 NaN            NaN            NaN   8.46734        43.4726        1.08184        31.7147     
  1049.74        2500.00                 NaN            NaN            NaN   7.98396        7.28097                 NaN            NaN            NaN   8.46848        43.4705        1.08122        31.7149     
  1048.58        2500.00                 NaN            NaN            NaN   7.98568        7.28066                 NaN            NaN            NaN   8.46966        43.4683        1.08058        31.7151     
  1047.43        2500.00                 NaN            NaN            NaN   7.98759        7.28009                 NaN            NaN            NaN   8.47080        43.4663        1.07997        31.7153     
  1046.27        2500.00                 NaN            NaN            NaN   7.95195        7.31965       0.122918E-005            NaN            NaN   8.47281        43.4610        1.07863        31.7160     
  1045.11        2500.00                 NaN            NaN            NaN   7.95425        7.31879       0.123547E-005            NaN            NaN   8.47399        43.4588        1.07800        31.7162     
  1043.96        2500.00                 NaN            NaN            NaN   7.92315        7.35100                 NaN            NaN            NaN   8.47729        43.4560        1.07655        31.7160     
  1042.80        2500.00                 NaN            NaN            NaN   8.47207        7.10996       0.198568E-002            NaN            NaN   8.65464        42.9884       0.991329        31.7816     
  1041.64        2500.00                 NaN            NaN            NaN   8.08750        7.13627                 NaN            NaN            NaN   8.52069        43.4802        1.07382        31.7016     
  1040.49        2500.00                 NaN            NaN            NaN   7.94893        7.32908       0.127072E-005            NaN            NaN   8.47757        43.4508        1.07650        31.7171     
  1039.33        2500.00                 NaN            NaN            NaN   7.86138        7.40587       0.262861E-001            NaN            NaN   8.48909        43.4275        1.06998        31.7199     
  1038.17        2500.00                 NaN            NaN            NaN   7.91304        7.34800       0.243021E-001            NaN            NaN   8.48380        43.4398        1.07299        31.7181     
  1037.02        2500.00                 NaN            NaN            NaN   3.55792        12.1351       0.657577E-005            NaN            NaN   8.83503        42.7662       0.918498        31.7872     
  1035.86        2500.00                 NaN            NaN            NaN   7.95458        7.32992       0.125861E-005            NaN            NaN   8.48506        43.4391        1.07289        31.7184     
  1034.70        2500.00                 NaN            NaN            NaN   7.92854        7.36010                 NaN            NaN            NaN   8.48849        43.4326        1.07100        31.7192     
  1033.55        2500.00                 NaN            NaN            NaN   7.86510        7.40568       0.275025E-001            NaN            NaN   8.49461        43.4202        1.06677        31.7201     
  1032.39        2500.00                 NaN            NaN            NaN   7.89999        7.37251       0.285152E-001            NaN            NaN   8.49605        43.4154        1.06642        31.7211     
  1031.23        2500.00                 NaN            NaN            NaN   9.12668        6.49856                 NaN            NaN            NaN   8.67463        42.9337       0.976180        31.7903     
  1030.08        2500.00                 NaN            NaN            NaN   7.39638        7.90433                 NaN            NaN            NaN   8.49703        43.4166        1.06529        31.7204     
  1028.92        2500.00                 NaN            NaN            NaN   8.62958        6.89695       0.651655E-004            NaN            NaN   8.70461        43.0165       0.986702        31.7656     
  1027.76        2500.00                 NaN            NaN            NaN   7.90113        7.40259                 NaN            NaN            NaN   8.49719        43.4127        1.06535        31.7211     
  1026.61        2500.00                 NaN            NaN            NaN   7.82758        7.49335                 NaN            NaN            NaN   8.51064        43.3862        1.05780        31.7244     
  1025.45        2500.00                 NaN            NaN            NaN   7.87837        7.43282                 NaN            NaN            NaN   8.50527        43.4006        1.06078        31.7221     
  1024.29        2500.00                 NaN            NaN            NaN   6.98165        8.25026                 NaN            NaN            NaN   8.41161        43.4816        1.14883        31.7261     
  1023.13        2500.00                 NaN            NaN            NaN   7.92143        7.77436                 NaN            NaN            NaN   8.75205        42.8212       0.936838        31.7942     
  1021.98        2500.00                 NaN            NaN            NaN   8.83765        6.52696                 NaN            NaN            NaN   8.41964        43.3804        1.09108        31.7442     
  1020.82        2500.00                 NaN            NaN            NaN  0.148314E-003   11.2159       0.432981E-005            NaN   2.68307        8.17661        44.2071        1.30951        32.4077     
  1019.66        2500.00                 NaN            NaN            NaN   11.2483        4.51115                 NaN            NaN            NaN   8.89010        42.6615       0.891857        31.7971     
  1018.51        2500.00                 NaN            NaN            NaN   4.53349        11.2274                 NaN            NaN            NaN   8.89147        42.6585       0.891572        31.7976     
  1017.35        2500.00                 NaN            NaN            NaN   4.38356        11.3581                 NaN            NaN            NaN   8.88151        42.6843       0.895412        31.7971     
  1016.19        2500.00                 NaN            NaN            NaN   11.2191        4.54617                 NaN            NaN            NaN   8.89560        42.6509       0.889740        31.7985     
  1015.04        2500.00                 NaN            NaN            NaN   7.79309        7.47353                 NaN            NaN            NaN   8.60995        43.3620        1.05384        31.7076     
  1013.88        2500.00                 NaN            NaN            NaN   7.93905        7.32308                 NaN            NaN            NaN   8.59503        43.3804        1.05517        31.7073     
  1012.72        2500.00                 NaN            NaN            NaN   7.93879        7.32463                 NaN            NaN            NaN   8.59519        43.3787        1.05505        31.7076     
  1011.57        2500.00                 NaN            NaN            NaN   8.01711        7.23387                 NaN            NaN            NaN   8.58885        43.3963        1.05879        31.7050     
  1010.41        2500.00                 NaN            NaN            NaN   9.26796        6.32633                 NaN            NaN            NaN   8.76374        42.9007       0.961064        31.7802     
  1009.25        2500.00                 NaN            NaN            NaN   9.04374        6.53041       0.348426E-005            NaN            NaN   8.75346        42.9259       0.968820        31.7777     
  1008.10        2500.00                 NaN            NaN            NaN   8.07469        7.17835                 NaN            NaN            NaN   8.58920        43.3942        1.05825        31.7053     
  1006.94        2500.00                 NaN            NaN            NaN   8.20735        7.05221                 NaN            NaN            NaN   8.55844        43.4171        1.05764        31.7073     
  1005.78        2500.00                 NaN            NaN            NaN   8.56405        6.18136                 NaN            NaN  0.334711        8.50882        43.5314        1.08767        31.7920     
