|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/TIS/TIS_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1461.54        2500.00        3473.13     
  1460.38        2500.00        3332.34     
  1459.23        2500.00        3302.03     
  1458.07        2500.00        3356.34     
  1456.91        2500.00        3323.01     
  1455.76        2500.00        3301.33     
  1454.60        2500.00        3316.60     
  1453.44        2500.00        3314.66     
  1452.29        2500.00        3315.70     
  1451.13        2500.00        3368.59     
  1449.97        2500.00        3317.34     
  1448.82        2500.00        3318.92     
  1447.66        2500.00        3319.88     
  1446.50        2500.00        3320.98     
  1445.35        2500.00        3323.42     
  1444.19        2500.00        3324.80     
  1443.03        2500.00        3326.78     
  1441.88        2500.00        3332.04     
  1440.72        2500.00        3333.24     
  1439.56        2500.00        3335.92     
  1438.41        2500.00        3344.40     
  1437.25        2500.00        3336.10     
  1436.09        2500.00        3337.62     
  1434.93        2500.00        3337.84     
  1433.78        2500.00        3339.61     
  1432.62        2500.00        3240.55     
  1431.46        2500.00        3151.28     
  1430.31        2500.00        3152.51     
  1429.15        2500.00        3154.72     
  1427.99        2500.00        3156.30     
  1426.84        2500.00        3158.23     
  1425.68        2500.00        3159.56     
  1424.52        2500.00        3161.02     
  1423.37        2500.00        3163.07     
  1422.21        2500.00        3164.74     
  1421.05        2500.00        3166.49     
  1419.90        2500.00        3168.06     
  1418.74        2500.00        3169.96     
  1417.58        2500.00        3171.51     
  1416.43        2500.00        3173.86     
  1415.27        2500.00        3179.17     
  1414.11        2500.00        3176.71     
  1412.96        2500.00        3178.49     
  1411.80        2500.00        3180.04     
  1410.64        2500.00        3182.09     
  1409.49        2500.00        3183.64     
  1408.33        2500.00        3185.53     
  1407.17        2500.00        3187.06     
  1406.02        2500.00        3189.27     
  1404.86        2500.00        3190.58     
  1403.70        2500.00        3191.50     
  1402.55        2500.00        3194.79     
  1401.39        2500.00        3195.58     
  1400.23        2500.00        3197.78     
  1399.08        2500.00        3199.43     
  1397.92        2500.00        3201.01     
  1396.76        2500.00        3202.82     
  1395.61        2500.00        3204.42     
  1394.45        2500.00        3206.17     
  1393.29        2500.00        3207.84     
  1392.14        2500.00        3209.54     
  1390.98        2500.00        3211.28     
  1389.82        2500.00        3212.99     
  1388.67        2500.00        3214.67     
  1387.51        2500.00        3216.29     
  1386.35        2500.00        3218.27     
  1385.20        2500.00        3219.78     
  1384.04        2500.00        3221.93     
  1382.88        2500.00        3222.32     
  1381.72        2500.00        3224.19     
  1380.57        2500.00        3224.09     
  1379.41        2500.00        3228.02     
  1378.25        2500.00        3229.55     
  1377.10        2500.00        3226.95     
  1375.94        2500.00        3232.85     
  1374.78        2500.00        3234.14     
  1373.63        2500.00        3233.62     
  1372.47        2500.00        3240.26     
  1371.31        2500.00        3237.94     
  1370.16        2500.00        3239.75     
  1369.00        2500.00        3240.81     
  1367.84        2500.00        3242.80     
  1366.69        2500.00        3244.34     
  1365.53        2500.00        3245.59     
  1364.37        2500.00        3246.85     
  1363.22        2500.00        3248.93     
  1362.06        2500.00        3249.90     
  1360.90        2500.00        3250.98     
  1359.75        2500.00        3252.61     
  1358.59        2500.00        3254.05     
  1357.43        2500.00        3255.58     
  1356.28        2500.00        3257.25     
  1355.12        2500.00        3258.09     
  1353.96        2500.00        3259.42     
  1352.81        2500.00        3260.36     
  1351.65        2500.00        3262.08     
  1350.49        2500.00        3260.40     
  1349.34        2500.00        3264.57     
  1348.18        2500.00        3266.09     
  1347.02        2500.00        3267.03     
  1345.87        2500.00        3269.26     
  1344.71        2500.00        3269.57     
  1343.55        2500.00        3270.63     
  1342.40        2500.00        3271.46     
  1341.24        2500.00        3272.94     
  1340.08        2500.00        3273.55     
  1338.93        2500.00        3274.29     
  1337.77        2500.00        3275.60     
  1336.61        2500.00        3277.70     
  1335.46        2500.00        3277.91     
  1334.30        2500.00        3279.27     
  1333.14        2500.00        3281.01     
  1331.98        2500.00        3281.27     
  1330.83        2500.00        3282.54     
  1329.67        2500.00        3283.40     
  1328.51        2500.00        3283.79     
  1327.36        2500.00        3284.46     
  1326.20        2500.00        3284.95     
  1325.04        2500.00        3285.72     
  1323.89        2500.00        3287.68     
  1322.73        2500.00        3287.67     
  1321.57        2500.00        3288.59     
  1320.42        2500.00        3289.06     
  1319.26        2500.00        3289.45     
  1318.10        2500.00        3291.56     
  1316.95        2500.00        3291.19     
  1315.79        2500.00        3291.02     
  1314.63        2500.00        3292.26     
  1313.48        2500.00        3293.72     
  1312.32        2500.00        3292.43     
  1311.16        2500.00        3293.30     
  1310.01        2500.00        3291.83     
  1308.85        2500.00        3293.61     
  1307.69        2500.00        3295.38     
  1306.54        2500.00        3294.48     
  1305.38        2500.00        2848.76     
  1304.22        2500.00        2829.24     
  1303.07        2500.00        2832.98     
  1301.91        2500.00        2850.58     
  1300.75        2500.00        2858.15     
  1299.60        2500.00        2862.95     
  1298.44        2500.00        2867.51     
  1297.28        2500.00        2871.52     
  1296.13        2500.00        2875.63     
  1294.97        2500.00        2879.26     
  1293.81        2500.00        2882.38     
  1292.66        2500.00        2885.29     
  1291.50        2500.00        2888.50     
  1290.34        2500.00        2883.78     
  1289.19        2500.00        2895.54     
  1288.03        2500.00        2940.82     
  1286.87        2500.00        2888.68     
  1285.72        2500.00        2872.68     
  1284.56        2500.00        2996.08     
  1283.40        2500.00        2891.90     
  1282.25        2500.00        2917.84     
  1281.09        2500.00        2875.73     
  1279.93        2500.00        2829.46     
  1278.77        2500.00        2884.06     
  1277.62        2500.00        3379.54     
  1276.46        2500.00        2868.51     
  1275.30        2500.00        2834.97     
  1274.15        2500.00        3308.03     
  1272.99        2500.00        2764.01     
  1271.83        2500.00        2935.12     
  1270.68        2500.00        3092.43     
  1269.52        2500.00        2811.25     
  1268.36        2500.00        2934.38     
  1267.21        2500.00        3773.85     
  1266.05        2500.00        3576.35     
  1264.89        2500.00        3177.18     
  1263.74        2500.00        2855.36     
  1262.58        2500.00        2962.41     
  1261.42        2500.00        2911.95     
  1260.27        2500.00        3642.67     
