|6.6.6
Archiving\03_Data\frac/QFM_m2.75/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1877.19        2500.00        99.4151                 NaN            NaN  0.577239       0.766740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.6966                 NaN            NaN  0.295156       0.822492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1209                 NaN            NaN  0.855389       0.236981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4117                 NaN            NaN  0.572387       0.159452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4172                 NaN            NaN  0.567033       0.157768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4186                 NaN            NaN  0.565622       0.157956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4204                 NaN            NaN  0.563821       0.157401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4223                 NaN            NaN  0.561988       0.157135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4238                 NaN            NaN  0.560570       0.156711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4252                 NaN            NaN  0.559164       0.156287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4274                 NaN            NaN  0.556988       0.155636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4273                 NaN            NaN  0.557152       0.155506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4302                 NaN            NaN  0.554280       0.154771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4318                 NaN            NaN  0.552780       0.154239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4330                 NaN            NaN  0.551661       0.153891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4323                 NaN            NaN  0.552311       0.153611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4361                 NaN            NaN  0.548595       0.152921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4374                 NaN            NaN  0.547372       0.152113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4373                 NaN            NaN  0.547443       0.152361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4379                 NaN            NaN  0.546935       0.151633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4388                 NaN            NaN  0.546126       0.151206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4396                 NaN            NaN  0.545323       0.150788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4395                 NaN            NaN  0.545499       0.150496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4408                 NaN            NaN  0.544220       0.149762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4406                 NaN            NaN  0.544470       0.149684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4386                 NaN            NaN  0.546438       0.149900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4436                 NaN            NaN  0.541560       0.147956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4412                 NaN            NaN  0.543978       0.148402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4418                 NaN            NaN  0.543398       0.148063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4411                 NaN            NaN  0.544077       0.147788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4417                 NaN            NaN  0.543616       0.147099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4411                 NaN            NaN  0.544218       0.146723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4396                 NaN            NaN  0.545747       0.146687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4401                 NaN            NaN  0.545255       0.146508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4412                 NaN            NaN  0.544312       0.145101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4559                 NaN            NaN  0.529618       0.145084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4227                 NaN            NaN  0.562859       0.144880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4375                 NaN            NaN  0.547986       0.144699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4362                 NaN            NaN  0.549376       0.144323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3577                 NaN            NaN  0.625915       0.163842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5144                 NaN            NaN  0.473310       0.123294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4348                 NaN            NaN  0.550930       0.142961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4325                 NaN            NaN  0.553188       0.142916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4321                 NaN            NaN  0.553594       0.142563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4302                 NaN            NaN  0.555620       0.142205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4280                 NaN            NaN  0.557779       0.141957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4279                 NaN            NaN  0.558002       0.141401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4280                 NaN            NaN  0.557896       0.140841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4243                 NaN            NaN  0.561578       0.141080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4236                 NaN            NaN  0.562386       0.140596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4217                 NaN            NaN  0.564273       0.140305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4205                 NaN            NaN  0.565482       0.139795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4191                 NaN            NaN  0.566941       0.139559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4160                 NaN            NaN  0.570063       0.139404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4159                 NaN            NaN  0.570159       0.139104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4126                 NaN            NaN  0.573502       0.138963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4190                 NaN            NaN  0.567343       0.136653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.9340                 NaN            NaN  0.644636E-001  0.154760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        98.8783                 NaN            NaN   1.09551       0.261619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4045                 NaN            NaN  0.581743       0.137696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4096                 NaN            NaN  0.576822       0.135998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9287                 NaN            NaN  0.696306E-001  0.166302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.8710                 NaN            NaN   1.10321       0.257850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3976                 NaN            NaN  0.588715       0.136558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4086                 NaN            NaN  0.578025       0.133578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3817                 NaN            NaN  0.604371       0.138888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3909                 NaN            NaN  0.595444       0.136178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3917                 NaN            NaN  0.594768       0.135297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3958                 NaN            NaN  0.590814       0.133428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3778                 NaN            NaN  0.608523       0.136971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3837                 NaN            NaN  0.602800       0.134770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3837                 NaN            NaN  0.602856       0.134430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3797                 NaN            NaN  0.606890       0.134283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3810                 NaN            NaN  0.605613       0.133461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.3066                 NaN            NaN   1.65692       0.364433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.8618                 NaN            NaN  0.135355       0.287142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.8857                 NaN            NaN  0.111869       0.242948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.8367                 NaN            NaN   1.13869       0.246327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3722                 NaN            NaN  0.614594       0.132208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3693                 NaN            NaN  0.617521       0.132164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3689                 NaN            NaN  0.617881       0.131901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3669                 NaN            NaN  0.619874       0.132090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3674                 NaN            NaN  0.619483       0.131174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3651                 NaN            NaN  0.621805       0.131332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3662                 NaN            NaN  0.620746       0.130646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3640                 NaN            NaN  0.622906       0.130885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2044                 NaN            NaN  0.779235       0.163195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.5258                 NaN            NaN  0.464488       0.967808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3637                 NaN            NaN  0.623307       0.129687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3638                 NaN            NaN  0.623208       0.129493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3640                 NaN            NaN  0.623116       0.129092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3511                 NaN            NaN  0.635750       0.131457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3771                 NaN            NaN  0.610326       0.125847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3649                 NaN            NaN  0.622266       0.128184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.7200                 NaN            NaN  0.360226                 NaN  0.919782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3420                 NaN            NaN  0.196118                 NaN   1.46187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3679                 NaN            NaN  0.192184                 NaN   1.43991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4074                 NaN            NaN  0.188184                 NaN   1.40439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4290                 NaN            NaN  0.183366                 NaN   1.38765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4620                 NaN            NaN  0.178741                 NaN   1.35923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4869                 NaN            NaN  0.174958                 NaN   1.33811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5056                 NaN            NaN  0.170835                 NaN   1.32357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5474                 NaN            NaN  0.168254                 NaN   1.28430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5643                 NaN            NaN  0.163449                 NaN   1.27224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5874                 NaN            NaN  0.161164                 NaN   1.25142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6125                 NaN            NaN  0.157476                 NaN   1.23007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6357                 NaN            NaN  0.158039                 NaN   1.20630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6445                 NaN            NaN  0.149417                 NaN   1.20605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6968                 NaN            NaN  0.144924                 NaN   1.15831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7028                 NaN            NaN  0.142626                 NaN   1.15461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7202                 NaN            NaN  0.138171                 NaN   1.14162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7418                 NaN            NaN  0.136727                 NaN   1.12150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7587                 NaN            NaN  0.131568                 NaN   1.10975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7796                 NaN            NaN  0.130196                 NaN   1.09021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7980                 NaN            NaN  0.126637                 NaN   1.07540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8138                 NaN            NaN  0.126008                 NaN   1.06022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8360                 NaN            NaN  0.117158                 NaN   1.04680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8505                 NaN            NaN  0.119717                 NaN   1.02981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8680                 NaN            NaN  0.115346                 NaN   1.01664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8846                 NaN            NaN  0.112560                 NaN   1.00287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8956                 NaN            NaN  0.109671                 NaN  0.994750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9128                 NaN            NaN  0.100514                 NaN  0.986718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9304                 NaN            NaN  0.102795                 NaN  0.966849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9428                 NaN            NaN  0.992556E-001            NaN  0.957919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9564                 NaN            NaN  0.975725E-001            NaN  0.945985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9717                 NaN            NaN  0.950346E-001            NaN  0.933291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9838                 NaN            NaN  0.905801E-001            NaN  0.925616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8292                 NaN            NaN  0.105291                 NaN   1.06549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.1817                 NaN            NaN  0.714029E-001            NaN  0.746889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0217                 NaN            NaN  0.806597E-001            NaN  0.897615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0319                 NaN            NaN  0.808180E-001            NaN  0.887331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0513                 NaN            NaN  0.794711E-001            NaN  0.869222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0597                 NaN            NaN  0.764774E-001            NaN  0.863799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0719                 NaN            NaN  0.789574E-001            NaN  0.849095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0854                 NaN            NaN  0.722439E-001            NaN  0.842343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9526                 NaN            NaN  0.778963E-001            NaN  0.969552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2430                 NaN            NaN  0.576805E-001            NaN  0.699283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1134                 NaN            NaN  0.651182E-001            NaN  0.821437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1219                 NaN            NaN  0.611267E-001            NaN  0.816973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1337                 NaN            NaN  0.610482E-001            NaN  0.805247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1384                 NaN            NaN  0.550654E-001            NaN  0.806553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1540                 NaN            NaN  0.558860E-001            NaN  0.790149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1603                 NaN            NaN  0.521889E-001            NaN  0.787557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1692                 NaN            NaN  0.653932E-001            NaN  0.765422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1772                 NaN            NaN  0.336717E-001            NaN  0.789087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1853                 NaN            NaN  0.440340E-001            NaN  0.770652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
