|6.6.6
Archiving\03_Data\frac/QFM_m2.75/KHA22/KHA22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1894.74        2500.00        99.4485                 NaN            NaN  0.551465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4509                 NaN            NaN  0.549134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4543                 NaN            NaN  0.545713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4568                 NaN            NaN  0.543158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4592                 NaN            NaN  0.540760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4642                 NaN            NaN  0.535775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4656                 NaN            NaN  0.534023       0.369655E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4641                 NaN            NaN  0.530778       0.516920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.7234                 NaN            NaN  0.271063       0.553802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1980                 NaN            NaN  0.786008       0.159641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4637                 NaN            NaN  0.525553       0.107330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4690                 NaN            NaN  0.520390       0.106121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4705                 NaN            NaN  0.518912       0.106275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4724                 NaN            NaN  0.516968       0.105840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4744                 NaN            NaN  0.515086       0.105601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4760                 NaN            NaN  0.513469       0.105287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4776                 NaN            NaN  0.511888       0.104957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4799                 NaN            NaN  0.509610       0.104450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4801                 NaN            NaN  0.509466       0.104305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4830                 NaN            NaN  0.506660       0.103754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4847                 NaN            NaN  0.504999       0.103364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4860                 NaN            NaN  0.503720       0.103099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4857                 NaN            NaN  0.504000       0.102816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4894                 NaN            NaN  0.500411       0.102370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4909                 NaN            NaN  0.498945       0.101765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4909                 NaN            NaN  0.498869       0.101909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4918                 NaN            NaN  0.498027       0.101334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4929                 NaN            NaN  0.497012       0.101015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4939                 NaN            NaN  0.495998       0.100687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4941                 NaN            NaN  0.495844       0.100428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4956                 NaN            NaN  0.494415       0.998824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4956                 NaN            NaN  0.494378       0.997991E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4942                 NaN            NaN  0.495833       0.998645E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4990                 NaN            NaN  0.491153       0.985471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4971                 NaN            NaN  0.493037       0.987963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4978                 NaN            NaN  0.492321       0.985443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4976                 NaN            NaN  0.492571       0.983087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4984                 NaN            NaN  0.491846       0.977936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4982                 NaN            NaN  0.492063       0.974818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4971                 NaN            NaN  0.493189       0.974007E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4977                 NaN            NaN  0.492577       0.972523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4991                 NaN            NaN  0.491231       0.962590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.5127                 NaN            NaN  0.477669       0.962135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4831                 NaN            NaN  0.507321       0.960211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4968                 NaN            NaN  0.493606       0.958590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4960                 NaN            NaN  0.494494       0.955303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4260                 NaN            NaN  0.563183       0.108427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5664                 NaN            NaN  0.425396       0.815523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4956                 NaN            NaN  0.494977       0.945038E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4940                 NaN            NaN  0.496594       0.944152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4938                 NaN            NaN  0.496757       0.941655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4925                 NaN            NaN  0.498147       0.938369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4910                 NaN            NaN  0.499595       0.936378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4912                 NaN            NaN  0.499515       0.932045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4915                 NaN            NaN  0.499179       0.928109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4887                 NaN            NaN  0.502046       0.929262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4883                 NaN            NaN  0.502442       0.925642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4870                 NaN            NaN  0.503765       0.922970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4863                 NaN            NaN  0.504471       0.919287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4854                 NaN            NaN  0.505454       0.917286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4831                 NaN            NaN  0.507783       0.915568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4832                 NaN            NaN  0.507643       0.913468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4807                 NaN            NaN  0.510198       0.911747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4868                 NaN            NaN  0.504224       0.896194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.9417                 NaN            NaN  0.572957E-001  0.101376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.0101                 NaN            NaN  0.972795       0.171455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4753                 NaN            NaN  0.515737       0.901130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4800                 NaN            NaN  0.511130       0.889851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9373                 NaN            NaN  0.616421E-001  0.108869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.0064                 NaN            NaN  0.976692       0.168635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4706                 NaN            NaN  0.520433       0.891868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4807                 NaN            NaN  0.510626       0.872058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4575                 NaN            NaN  0.533435       0.906318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4660                 NaN            NaN  0.525103       0.888052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4670                 NaN            NaN  0.524149       0.881881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4712                 NaN            NaN  0.520112       0.868784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4558                 NaN            NaN  0.535250       0.891544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4616                 NaN            NaN  0.529657       0.876545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4617                 NaN            NaN  0.529524       0.874207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4590                 NaN            NaN  0.532297       0.872107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4606                 NaN            NaN  0.530755       0.866553E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.5235                 NaN            NaN   1.45278       0.236922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.8799                 NaN            NaN  0.118280       0.186049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.9007                 NaN            NaN  0.976947E-001  0.157483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.9895                 NaN            NaN  0.994524       0.159609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4555                 NaN            NaN  0.535988       0.855632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4535                 NaN            NaN  0.537916       0.854595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4536                 NaN            NaN  0.537880       0.852510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4523                 NaN            NaN  0.539166       0.853472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4534                 NaN            NaN  0.538136       0.846717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4518                 NaN            NaN  0.539698       0.847233E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4532                 NaN            NaN  0.538359       0.842347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.4519                 NaN            NaN  0.539703       0.843659E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3145                 NaN            NaN  0.674964       0.105080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.5921                 NaN            NaN  0.401654       0.622636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4532                 NaN            NaN  0.538510       0.833946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4537                 NaN            NaN  0.537938       0.832371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4543                 NaN            NaN  0.537400       0.829232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4437                 NaN            NaN  0.547827       0.843613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4667                 NaN            NaN  0.525245       0.807278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.4567                 NaN            NaN  0.535119       0.821825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.8787                 NaN            NaN  0.309669                 NaN  0.811677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.5417                 NaN            NaN  0.168535                 NaN   1.28977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.5657                 NaN            NaN  0.164968                 NaN   1.26938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.6009                 NaN            NaN  0.161506                 NaN   1.23755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.6208                 NaN            NaN  0.157187                 NaN   1.22198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.6507                 NaN            NaN  0.153108                 NaN   1.19621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.6735                 NaN            NaN  0.149724                 NaN   1.17680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.6908                 NaN            NaN  0.146032                 NaN   1.16315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.7283                 NaN            NaN  0.143745                 NaN   1.12799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.7436                 NaN            NaN  0.139544                 NaN   1.11684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.7647                 NaN            NaN  0.137454                 NaN   1.09781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.7875                 NaN            NaN  0.134220                 NaN   1.07832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.8085                 NaN            NaN  0.134571                 NaN   1.05688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.8171                 NaN            NaN  0.127094                 NaN   1.05576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.8634                 NaN            NaN  0.123177                 NaN   1.01344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.8693                 NaN            NaN  0.121125                 NaN   1.00962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.8850                 NaN            NaN  0.117257                 NaN  0.997790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.9046                 NaN            NaN  0.115940                 NaN  0.979493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.9200                 NaN            NaN  0.111432                 NaN  0.968602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.9387                 NaN            NaN  0.110238                 NaN  0.951029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.9554                 NaN            NaN  0.107114                 NaN  0.937518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.9699                 NaN            NaN  0.106479                 NaN  0.923606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9896                 NaN            NaN  0.989284E-001            NaN  0.911427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.0029                 NaN            NaN  0.100992                 NaN  0.896066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.0187                 NaN            NaN  0.972412E-001            NaN  0.884062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.0336                 NaN            NaN  0.948070E-001            NaN  0.871617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.0435                 NaN            NaN  0.923254E-001            NaN  0.864202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.0587                 NaN            NaN  0.845331E-001            NaN  0.856802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.0750                 NaN            NaN  0.863539E-001            NaN  0.838691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.0861                 NaN            NaN  0.833233E-001            NaN  0.830546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0986                 NaN            NaN  0.818183E-001            NaN  0.819624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.1121                 NaN            NaN  0.796520E-001            NaN  0.808239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.1229                 NaN            NaN  0.758461E-001            NaN  0.801225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9906                 NaN            NaN  0.880440E-001            NaN  0.921359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.2949                 NaN            NaN  0.596688E-001            NaN  0.645466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.1571                 NaN            NaN  0.673745E-001            NaN  0.775575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.1666                 NaN            NaN  0.674359E-001            NaN  0.765983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.1838                 NaN            NaN  0.662567E-001            NaN  0.749958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1913                 NaN            NaN  0.637178E-001            NaN  0.744964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.2026                 NaN            NaN  0.657269E-001            NaN  0.731645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.2144                 NaN            NaN  0.600855E-001            NaN  0.725551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1006                 NaN            NaN  0.647431E-001            NaN  0.834630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.3507                 NaN            NaN  0.478763E-001            NaN  0.601450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2397                 NaN            NaN  0.540070E-001            NaN  0.706272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2474                 NaN            NaN  0.506535E-001            NaN  0.701948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2579                 NaN            NaN  0.505612E-001            NaN  0.691503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2620                 NaN            NaN  0.455622E-001            NaN  0.692388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2760                 NaN            NaN  0.461988E-001            NaN  0.677758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2818                 NaN            NaN  0.431036E-001            NaN  0.675112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2903                 NaN            NaN  0.539466E-001            NaN  0.655735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2966                 NaN            NaN  0.277653E-001            NaN  0.675632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.3042                 NaN            NaN  0.362748E-001            NaN  0.659527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
